Key_1_3,entropy_ElectronAffinity,wtd_range_Valence,entropy_Density,wtd_range_ThermalConductivity,range_atomic_mass,Key_2_10
2953,1.27778509150979,1.65333333333333,1.2098110527298,46.3333333333333,51.93183072,17084
11472,1.27778509150979,1.64,1.2098110527298,46.0,51.93183072,18811
17930,1.27778509150979,1.62666666666667,1.2098110527298,45.6666666666667,51.93183072,17977
5305,1.27778509150979,1.6,1.2098110527298,45.0,51.93183072,1096
1950,1.27778509150979,1.56,1.2098110527298,44.0,51.93183072,2246
4104,1.16644465627036,1.9408,1.33216903974058,28.9508,81.482,14737
11168,1.16644465627036,1.936,1.33216903974058,28.736,81.482,16133
403,1.25891782634729,1.65833333333333,1.27553171862292,7.99557,121.3276,2535
18926,1.25891782634729,1.65,1.27553171862292,7.99557,121.3276,5485
21232,1.25891782634729,1.63333333333333,1.27553171862292,7.99557,121.3276,15146
847,1.25891782634729,1.61666666666667,1.27553171862292,7.99557,121.3276,3169
8683,1.25891782634729,1.6,1.27553171862292,7.99557,121.3276,847
6910,0.987080214402853,1.8,0.921256950488211,87.4,110.81997,18369
11306,0.965752922014505,1.8,0.762538985589208,87.4,166.9985,14146
12006,0.916754899603168,2.59507829977629,1.19856800487204,29.2818791946309,148.5383,9365
2368,0.712169307971401,2.48888888888889,0.857576838176928,29.6133333333333,39.8617,20082
15472,0.993444008780026,3.93333333333333,0.974871488381604,46.3166666666667,85.797,18214
19118,1.0097792419659,1.28310502283105,0.176778404931811,38.7945799086758,167.8406,17477
7366,1.0097792419659,1.27272727272727,0.176778404931811,38.6182409090909,167.8406,844
20222,1.0097792419659,1.26244343891403,0.176778404931811,38.4434977375566,167.8406,20170
5798,1.0097792419659,1.24719101123595,0.176778404931811,38.1843280898876,167.8406,19239
6829,1.04369849368026,2.15,1.08718328631181,41.6,79.972275,9215
20417,1.04369849368026,2.15,1.08718328631181,41.6,79.972275,18153
13341,1.43354975605578,2.3,0.941089204015944,2.597342,192.981,20620
14766,0.832816645696787,2.24526315789474,1.06784085256495,51.1742105263158,155.006,19502
10346,1.15442179612317,0.904977375565611,0.980642980506267,36.1846624434389,192.981,7938
18832,1.15442179612317,0.904977375565611,0.980642980506267,36.1846624434389,192.981,9053
9676,0.750237535235441,1.63636363636364,0.668137841072903,32.7272727272727,152.139,11248
31,1.24686894648349,3.32,1.34240233851488,16.9088,130.0204,4634
20256,1.24686894648349,3.316,1.34240233851488,18.6288,130.0204,12904
21211,1.16157195473365,2.08673469387755,0.521228872028918,23.9676247959184,78.89968,19014
6660,0.794518548356363,2.37,0.0030515883664597,26.9982723,78.89968,5895
1077,1.15442179612317,0.909090909090909,0.980642980506267,36.3491381818182,192.981,9257
9683,1.15442179612317,0.909090909090909,0.980642980506267,36.3491381818182,192.981,2577
16247,1.13572535567432,2.77722772277228,1.35875568785555,13.2747524752475,92.382,5848
13794,1.13572535567432,2.76,1.35875568785555,12.57,92.382,497
5869,1.13572535567432,2.7,1.35875568785555,11.9,92.382,6220
13179,1.13572535567432,2.55,1.35875568785555,10.8,92.382,2405
10188,1.43354975605578,2.3,0.941089204015944,2.597342,192.981,2507
15274,1.43354975605578,2.3,0.941089204015944,2.597342,192.981,12340
4148,1.43354975605578,2.3,0.941089204015944,2.597342,192.981,12271
11275,1.43354975605578,2.3,0.941089204015944,2.597342,192.981,20599
7464,1.43354975605578,2.3,0.941089204015944,2.597342,192.981,18764
19860,0.87236725047817,1.0,0.921018282983056,21.0,120.07455,829
12400,0.766583295479735,1.75,0.531797348783164,26.9935425,82.09538,15366
17059,1.05073464116247,2.21052631578947,1.0864154709105,16.2631578947368,150.287,17473
13998,1.32811249764537,1.54,1.2914938371581,39.66,128.09447,11015
11999,0.627629677824342,0.333333333333333,0.692226575102631,0.666666666666666,17.14547,8179
9071,1.44089435551937,1.23,1.37458775106054,18.953355,134.3606,17541
13180,1.44089435551937,1.22,1.37458775106054,18.558355,134.3606,16259
9157,1.44089435551937,1.21,1.37458775106054,18.163355,134.3606,11358
20170,1.26179691592797,1.66,1.21789310217705,7.99557,121.3276,6240
20039,1.26179691592797,1.65833333333333,1.21789310217705,7.99557,121.3276,19306
13751,1.26179691592797,1.65,1.21789310217705,7.99557,121.3276,7593
18678,1.26179691592797,1.64666666666667,1.21789310217705,7.99557,121.3276,14209
2024,1.26179691592797,1.64166666666667,1.21789310217705,7.99557,121.3276,8584
10694,1.26179691592797,1.63333333333333,1.21789310217705,7.99557,121.3276,10534
5188,1.54521989680371,1.08571428571429,1.44756237786834,57.1276685714286,164.94848,739
11546,1.54521989680371,1.08571428571429,1.46972286871321,57.1276685714286,164.94848,16416
11296,1.10327961582593,1.64285714285714,0.552843378948874,19.2823917857143,78.89968,12997
17117,1.10327961582593,2.03960396039604,0.552843378948874,23.7898422772277,78.89968,19698
8620,0.827491944584473,2.325,0.456137667131616,25.6489368,78.89968,18385
4529,0.827491944584473,2.325,0.456137667131616,25.6489368,78.89968,2156
6290,0.827491944584473,2.15,0.456137667131616,24.2982723,78.89968,21149
14483,0.827491944584473,2.15,0.456137667131616,24.2982723,78.89968,7923
11843,0.794518548356363,2.48,0.0030515883664597,26.9997342,78.89968,14417
15846,0.827491944584473,2.325,0.456137667131616,25.6489368,78.89968,359
16789,1.10327961582593,2.065,0.552843378948874,24.0278736,78.89968,9127
14351,1.16157195473365,3.35245901639344,0.521228872028918,38.5054443442623,78.89968,8441
9902,0.420434918383997,1.4,0.681705350062945,9.8,3.0745,17906
4147,0.420434918383997,0.4,0.681705350062945,0.799999999999999,3.0745,668
5291,0.420434918383997,1.3,0.681705350062945,6.1,3.0745,11879
14963,0.420434918383997,2.2,0.681705350062945,11.4,3.0745,16355
13671,1.0612653373491,0.333333333333333,1.07133536665375,21.0,102.5604,13665
2162,0.552895769257455,1.66666666666667,0.58211724812546,89.0,126.89477,14181
2799,0.552895769257455,1.66666666666667,0.58211724812546,89.0,126.89477,20871
2320,0.754565089532164,2.0,0.924924252570253,29.0,33.79,14351
8327,0.820075531938393,2.0,0.663138913017218,86.4,166.9985,3004
2322,0.741425771475409,2.0,0.755404964275855,29.0,122.454,848
4883,1.01225267338223,1.40229885057471,1.03001155891828,19.6551724137931,66.27547,16496
9628,0.839248416383795,1.2,1.07897043586277,39.422,71.755,6761
11335,1.12528968359613,2.08,1.36064587283497,39.027,71.755,2357
3361,1.12528968359613,2.06,1.36064587283497,38.632,71.755,13246
17937,1.12528968359613,2.04,1.36064587283497,38.237,71.755,7235
9957,1.12528968359613,2.0,1.36064587283497,37.447,71.755,18701
13735,1.18097630786251,2.09,1.36058243247418,39.027,71.755,14664
7215,1.18097630786251,2.08,1.36058243247418,38.632,71.755,16308
4842,0.860489538735764,2.09,1.37054539165526,39.027,71.755,13425
599,0.860489538735764,2.08,1.37054539165526,38.632,71.755,6902
10152,0.860489538735764,2.07,1.37054539165526,38.237,71.755,15668
18280,0.860489538735764,2.05,1.37054539165526,37.447,71.755,6977
995,1.04832059585322,3.49019607843137,1.05724809512062,7.53725490196079,145.4344,17701
4530,1.09655548066958,3.3,0.991557747091919,67.3333333333333,69.366569,274
9179,0.690073463267971,2.33333333333333,0.556011524483064,104.666666666667,69.366569,17381
12859,0.960515536680809,1.8,0.887046059350525,25.8,122.454,18630
1526,0.960515536680809,1.62,0.887046059350525,23.67,122.454,7392
19470,0.960515536680809,1.56,0.887046059350525,23.8,122.454,4356
6210,0.968071991871729,2.33333333333333,0.855225194731742,55.0,83.9493,16930
3528,1.1640132003214,0.760932944606414,1.03439966255168,102.026828892128,124.90825,11970
17128,0.901302507476016,2.925,1.09593253871666,30.325,12.782,9374
15140,1.13572535567432,2.925,1.35875568785555,22.36875,92.382,7205
12584,1.13572535567432,2.925,1.35875568785555,19.18625,92.382,11372
15447,0.901302507476016,2.76,1.09593253871666,26.64,12.782,5190
18386,1.13572535567432,2.76,1.35875568785555,18.198,92.382,21193
2730,1.13572535567432,2.76,1.35875568785555,12.57,92.382,12845
7542,0.901302507476016,2.9625,1.09593253871666,31.6375,12.782,14014
12700,0.901302507476016,2.88,1.09593253871666,29.32,12.782,20969
12346,0.901302507476016,2.76,1.09593253871666,26.64,12.782,7478
10949,1.13572535567432,2.97,1.35875568785555,25.444,92.382,5280
19554,1.13572535567432,2.88,1.35875568785555,23.156,92.382,14049
19194,1.13572535567432,2.7,1.35875568785555,19.94,92.382,11447
5298,1.13572535567432,2.925,1.35875568785555,17.595,92.382,2634
16550,1.13572535567432,2.82,1.35875568785555,16.188,92.382,9843
19241,1.13572535567432,2.7,1.35875568785555,14.58,92.382,14301
3851,0.901990843589246,1.8,0.706696315915131,56.6,166.9985,16254
11758,0.965752922014505,1.8,0.762538985589208,57.4,166.9985,7907
869,0.971267003090993,1.8,0.831331907099162,56.8,166.9985,15050
89,0.982738390343995,1.33333333333333,1.06344964734368,7.99557,121.3276,9332
12839,1.30021302327476,1.36666666666667,1.34601070337837,7.32890333333333,121.3276,10290
9042,1.30021302327476,1.21666666666667,1.34601070337837,7.32890333333333,121.3276,2944
16970,1.30021302327476,1.06666666666667,1.34601070337837,7.32890333333333,121.3276,4098
13489,1.30021302327476,1.0,1.34601070337837,7.32890333333333,121.3276,7011
6253,0.884511891929765,1.31578947368421,0.617909472379154,74.7368421052632,164.1315,61
10494,1.1640132003214,0.785714285714286,1.03439966255168,99.9857607142857,124.90825,8253
7368,1.43685124523007,2.34,0.944952916418524,3.398338,192.981,5218
12708,0.690073463267971,2.33333333333333,0.556011524483064,104.666666666667,69.366569,8408
3635,1.05596731388517,3.35294117647059,0.880255506464565,28.0687058823529,107.931708,12867
8530,1.04502024525845,2.425,1.27040615908996,44.675,98.82747,12087
2979,1.04502024525845,2.3425,1.27040615908996,38.8175,98.82747,10288
8652,0.636813228678548,3.0,0.686650766009346,74.6666666666667,73.8968,10412
17178,0.541996184233909,3.0,0.578758613267574,74.3333333333333,12.16415,2322
2386,0.439886577686067,3.0,0.492539367493996,74.6666666666667,56.114088,21215
10258,1.35296274728018,2.12142857142857,1.38002883370202,58.45,85.308805,9589
10178,1.35284708304842,2.12785714285714,1.37644329518753,58.5064285714286,81.182805,4876
9472,1.21857381672974,2.2,1.20271341431717,4.05446,189.9819968,9918
17262,1.21857381672974,2.2,1.20271341431717,3.84446,189.9819968,5946
17826,1.21857381672974,2.2,1.20271341431717,3.49446,189.9819968,2047
20113,1.21857381672974,2.24,1.20271341431717,2.79446,189.9819968,6975
680,1.33395204191294,1.175,1.2704572570211,44.954875,137.89753,6783
15697,1.33395204191294,1.1,1.2704572570211,39.954875,137.89753,16013
14416,1.33395204191294,1.025,1.2704572570211,34.954875,137.89753,10618
7942,0.936754141282808,3.0,0.801377002666208,26.8333333333333,175.396,2176
16268,0.85024710456818,1.0126582278481,0.836208343992794,121.505192658228,71.6206,3757
19423,0.90139767982062,0.95,1.02158192604659,4.4,87.2204,579
1712,0.90139767982062,1.2,1.02158192604659,4.0,87.2204,11198
1494,0.90139767982062,1.5,1.02158192604659,3.6,87.2204,18236
18903,0.90139767982062,2.0,1.02158192604659,4.8,87.2204,3629
6982,0.90139767982062,2.5,1.02158192604659,6.0,87.2204,20780
7060,0.410116318288409,2.2,0.577310409555555,2.4,71.6534,9768
3312,0.902056691799209,1.5,0.989848960797968,7.58,60.250238,4090
5656,0.902056691799209,0.95,0.989848960797968,7.56046666666667,60.250238,5742
2203,0.902056691799209,0.75,0.989848960797968,7.56833333333333,60.250238,9903
7828,0.902056691799209,0.5,0.989848960797968,7.58013333333333,60.250238,17670
10724,0.902056691799209,1.8,0.989848960797968,7.61946666666667,60.250238,15229
13207,0.895018878104359,1.86666666666667,0.912096867010392,7.63933333333333,60.250238,11325
1174,0.895018878104359,1.13333333333333,0.912096867010392,7.62566666666667,60.250238,13216
8330,0.895018878104359,0.75,0.912096867010392,7.61541666666667,60.250238,12859
15008,0.895018878104359,0.666666666666667,0.912096867010392,7.59833333333333,60.250238,14136
16333,0.608479520620245,1.5,0.681833145857922,7.6325,147.516238,8935
14592,0.608479520620245,2.23333333333333,0.681833145857922,7.64616666666667,147.516238,7763
3616,0.608479520620245,1.5,0.681833145857922,7.6325,147.516238,5025
17936,0.688695487409063,0.5,0.686719301916839,22.0,22.9255,17407
11036,1.03425286129384,1.66666666666667,0.406343679257756,50.0,185.276,8341
7878,0.712169307971401,2.44541484716157,0.857576838176928,30.4759825327511,39.8617,1870
7875,0.916754899603168,2.48394004282655,1.19856800487204,28.0278372591006,148.5383,18189
6329,1.44054153828911,1.23,1.08962252768279,19.74639,137.89753,5535
20187,1.44054153828911,1.1975,1.08962252768279,19.74475045,137.89753,5468
18193,1.44054153828911,1.175,1.08962252768279,19.7453485,137.89753,587
10958,1.44054153828911,1.135,1.08962252768279,19.7464117,137.89753,16173
17585,1.44054153828911,1.19,1.08962252768279,19.7449498,137.89753,7007
13131,1.44347141826677,1.225,1.08880484466515,19.7454875,156.24206,9964
3537,1.44347141826677,1.175,1.08880484466515,19.7453485,156.24206,20443
3429,1.44347141826677,1.2335,1.09050252765166,19.74702175,149.35206,17999
18609,1.44347141826677,1.1875,1.09050252765166,19.74501625,149.35206,12721
19,1.44347141826677,1.15,1.09050252765166,19.746013,149.35206,11803
18000,1.44347141826677,1.23375,1.0909163542094,19.747066875,139.10806,3644
17184,1.44347141826677,1.195,1.0909163542094,19.7448169,139.10806,10718
8521,1.44347141826677,1.15,1.0909163542094,19.746013,139.10806,7133
17766,1.09298997574816,1.96,1.33208909928805,28.2,81.482,9325
6686,0.839248416383795,0.0297029702970297,1.07897043586277,39.7623762376238,71.755,7492
14506,1.1962017873017,1.21782178217822,1.28901904858813,39.8809405940594,95.535,13974
2591,1.1962017873017,0.920792079207921,1.28901904858813,39.8707920792079,95.535,17720
5275,1.1962017873017,0.920792079207921,1.28901904858813,39.8606435643564,95.535,18280
20377,1.1962017873017,1.21782178217822,1.28901904858813,39.8653465346535,95.535,15186
18143,1.31361678327507,1.26666666666667,1.18036687448198,5.81561333333333,164.94848,16261
14300,1.31361678327507,1.26666666666667,1.21000509375033,5.81561333333333,164.94848,1753
17412,1.24332122095006,1.20253164556962,1.09120506335897,19.998246835443,134.3606,10986
9383,1.17409607946096,1.98,1.2463441193327,30.44,81.482,12648
6428,0.839248416383795,0.6,1.07897043586277,39.396,71.755,18661
4902,1.24332122095006,1.22,1.09120506335897,19.749169,134.3606,14917
19280,1.448400878226,1.1575,1.28271301976867,19.749169,134.3606,1986
9213,1.448400878226,1.095,1.28271301976867,19.749169,134.3606,2712
8616,1.448400878226,1.0325,1.28271301976867,19.749169,134.3606,16447
9491,1.448400878226,0.97,1.28271301976867,19.749169,134.3606,16615
15895,1.57661652089795,2.3,1.27259411407075,1.597342,192.981,8263
1204,1.57661652089795,2.3,1.27259411407075,1.697342,192.981,11652
4637,1.57661652089795,2.3,1.27259411407075,2.037342,192.981,8278
14700,1.57661652089795,2.3,1.27259411407075,2.377342,192.981,283
8220,1.57661652089795,2.3,1.27259411407075,2.717342,192.981,6527
6093,1.57661652089795,2.32,1.27259411407075,3.057342,192.981,11012
4734,1.43685124523007,2.3,0.944952916418524,3.397342,192.981,10080
2614,0.74306126322431,2.475,1.20352144637644,32.3747916666667,39.8617,12379
537,0.74306126322431,2.475,1.20352144637644,32.3747916666667,39.8617,13025
2680,0.790591216449366,3.14814814814815,1.08388686937769,119.555555555556,110.3454614,4395
13563,0.790591216449366,3.01851851851852,1.08388686937769,116.777777777778,110.3454614,229
12488,0.790591216449366,2.75925925925926,1.08388686937769,111.222222222222,110.3454614,3652
19635,0.790591216449366,2.66666666666667,1.08388686937769,108.444444444444,110.3454614,5260
6366,0.790591216449366,2.59259259259259,1.08388686937769,105.666666666667,110.3454614,17392
18416,0.790591216449366,2.51851851851852,1.08388686937769,102.888888888889,110.3454614,8952
829,1.19288029073881,0.889711324944486,1.29020034956766,59.200620592154,72.90645,14030
4475,1.24651781490982,0.889711324944486,1.30024892592261,59.200620592154,135.9646,8980
12613,1.24651781490982,0.895434462444772,1.30829489269112,58.8953257437408,141.2506,6915
3025,1.24651781490982,0.892171344165436,1.30909561191324,59.0693934121123,128.2426,18509
113,1.24651781490982,0.888888888888889,1.30358593792345,59.2444925925926,151.2596,1000
6934,1.21144451427218,0.5,1.21045261667018,28.5,151.689,17919
20455,1.13572535567432,2.955,1.35875568785555,24.766,92.382,11753
10921,1.13572535567432,2.94,1.35875568785555,24.228,92.382,1842
17629,1.13572535567432,2.94,1.35875568785555,17.796,92.382,6785
17308,1.13572535567432,2.925,1.35875568785555,29.4025,92.382,16036
8539,1.13572535567432,2.925,1.35875568785555,27.13915,92.382,6442
15036,1.13572535567432,2.925,1.35875568785555,25.55125,92.382,11486
5562,1.13572535567432,2.925,1.35875568785555,23.9533,92.382,19398
1571,1.13572535567432,2.925,1.35875568785555,22.37545,92.382,14458
16839,1.13572535567432,2.925,1.35875568785555,20.7641,92.382,19003
18047,1.13572535567432,2.925,1.35875568785555,19.18625,92.382,6462
4588,1.13572535567432,2.925,1.35875568785555,17.595,92.382,6222
19387,0.901302507476016,2.88,1.09593253871666,29.32,12.782,299
1782,1.13572535567432,2.88,1.35875568785555,23.156,92.382,13819
14745,1.13572535567432,2.88,1.35875568785555,16.992,92.382,1259
15539,1.13572535567432,2.9996,1.35875568785555,29.4698,92.382,7054
12785,1.13572535567432,2.82,1.35875568785555,22.084,92.382,678
13116,1.13572535567432,2.82,1.35875568785555,16.17795,92.382,19309
17742,0.901302507476016,2.76,1.09593253871666,26.64,12.782,15496
9445,1.13572535567432,2.76,1.35875568785555,21.02205,92.382,14277
6302,1.13572535567432,2.76,1.35875568785555,18.20805,92.382,12435
16761,1.13572535567432,2.76,1.35875568785555,15.384,92.382,1579
9799,1.13572535567432,2.76,1.35875568785555,12.55995,92.382,4736
3266,1.13572535567432,2.76,1.35875568785555,9.75935,92.382,20608
375,1.13572535567432,2.7,1.35875568785555,18.60335,92.382,431
14623,1.13572535567432,2.7,1.35875568785555,17.26,92.382,13301
15824,1.13572535567432,2.7,1.35875568785555,14.56995,92.382,12248
16780,1.13572535567432,2.7,1.35875568785555,11.88995,92.382,1871
731,1.13572535567432,2.7,1.35875568785555,9.22,92.382,1441
19310,0.971267003090993,1.8,0.735115281405304,87.2,166.9985,18546
3270,1.00699217745772,1.8,0.746922077889011,87.4,164.1315,16805
16337,1.53829794542509,2.37,1.25326930673326,2.467342,192.981,12862
6139,1.53829794542509,2.3,1.25326930673326,1.947342,192.981,15597
17166,0.627275388072689,1.6,0.634243134111615,2.888,130.0204,19116
14304,1.10518217403612,0.844375963020031,1.01540712310099,92.4356295531587,121.3276,20184
21206,1.10518217403612,0.844375963020031,1.01540712310099,92.4356295531587,121.3276,12287
8257,1.10518217403612,0.828125,1.01540712310099,93.735879375,121.3276,3823
2703,1.10518217403612,0.828125,1.01540712310099,93.735879375,121.3276,10114
13952,1.10518217403612,0.815165876777251,1.01540712310099,94.772747014218,121.3276,15212
21118,1.10518217403612,0.815165876777251,1.01540712310099,94.772747014218,121.3276,15437
10343,1.10518217403612,0.795180722891566,1.01540712310099,96.3717718072289,121.3276,393
2932,1.10518217403612,0.795180722891566,1.01540712310099,96.3717718072289,121.3276,17364
11793,1.43685124523007,2.3,0.943825653190666,2.597342,192.981,9452
250,1.16644465627036,1.872,1.33216903974058,25.872,81.482,19427
9129,0.641017042786936,0.666666666666667,0.0013733519582838,46.3156133333333,79.9606,14641
10114,0.986305270107126,1.15,1.25249787920155,49.993075,55.9231968,3031
1188,1.23244976284012,2.0,1.26976681538236,41.8592288372093,124.90825,3656
8771,1.04568846097267,2.4,1.26915284289331,44.675,100.82965,17513
15350,0.968236997395506,1.1,1.32357750600307,19.743075,119.9070668,19208
19389,1.04147425509953,0.333333333333333,1.06805756933156,17.0,102.3368,17034
9783,1.43354975605578,2.3,0.941089204015944,2.597342,192.981,14829
21248,1.43354975605578,2.3,0.941089204015944,2.597342,192.981,19248
17303,1.29276552500353,2.16,1.51667765078115,43.61,98.82747,10497
3103,1.29276552500353,2.45,1.51667765078115,42.38,98.82747,11457
19305,1.04502024525845,2.3875,1.27040615908996,42.0125,98.82747,9839
10455,1.04502024525845,2.38,1.27040615908996,41.48,98.82747,17489
1941,1.04502024525845,2.3575,1.27040615908996,39.8825,98.82747,19913
2002,1.04502024525845,2.3425,1.27040615908996,38.8175,98.82747,13868
17796,1.04502024525845,2.335,1.27040615908996,38.285,98.82747,12149
8829,1.29533282301263,2.45,1.51603486414192,41.88,100.038,17106
13546,1.29533282301263,2.01,1.51603486414192,37.34,100.038,1752
14576,1.04568846097267,2.3,1.26915284289331,39.35,100.82965,2114
20259,1.29533282301263,2.45,1.51614233988197,40.88,100.82965,14367
9808,1.29533282301263,1.33333333333333,1.51614233988197,49.8666666666667,100.82965,879
3345,1.04568846097267,2.3575,1.26748852639874,39.6925,104.164,396
2790,1.29533282301263,2.45,1.5151081243533,40.38,104.164,9482
6985,1.29533282301263,1.34,1.5151081243533,55.2,104.164,20828
17527,1.03425286129384,1.66666666666667,0.406343679257756,50.0,185.276,4384
3341,1.07392745665543,1.0,1.23827239825975,31.57168,56.646238,15526
6876,1.07392745665543,0.9,1.23827239825975,31.56696,56.646238,17515
704,1.07392745665543,0.82,1.23827239825975,31.563184,56.646238,13741
9363,1.07392745665543,0.8,1.23827239825975,31.556576,56.646238,14134
5554,1.07392745665543,0.8,1.23827239825975,31.5528,56.646238,18547
16752,1.07392745665543,1.0,1.23827239825975,31.57168,56.646238,14558
6999,1.07392745665543,0.9,1.23827239825975,31.56696,56.646238,2521
2205,1.07392745665543,0.82,1.23827239825975,31.563184,56.646238,7497
6625,1.07392745665543,0.8,1.23827239825975,31.556576,56.646238,1274
14270,1.07392745665543,0.8,1.23827239825975,31.5528,56.646238,1542
19161,1.07392745665543,0.8,1.23827239825975,31.54336,56.646238,15290
9058,0.949323484659024,2.78,0.926860672165391,199.34,124.336569,16382
1345,0.949323484659024,2.695,0.926860672165391,196.96,124.336569,5760
9070,1.43354975605578,2.3,0.941089204015944,2.597342,192.981,1979
19163,1.6474111206693,2.06,1.2582525127955,2.597342,192.981,5172
10260,1.6474111206693,1.82,1.2582525127955,2.597342,192.981,15920
14310,1.6474111206693,1.58,1.2582525127955,2.597342,192.981,12224
19584,1.6474111206693,1.34,1.2582525127955,2.597342,192.981,8862
12293,1.6474111206693,1.1,1.2582525127955,2.597342,192.981,17736
17056,1.6474111206693,1.34,1.2582525127955,2.597342,192.981,1106
21072,1.6474111206693,1.58,1.2582525127955,2.597342,192.981,16728
2787,1.43685124523007,2.28,0.944017447207367,2.1984052,192.981,5366
15409,1.57661652089795,2.28,1.27259411407075,1.7584052,192.981,15463
12593,1.57661652089795,2.28,1.27259411407075,1.5984052,192.981,17417
4070,1.57661652089795,2.28,1.27259411407075,2.0384052,192.981,20476
16332,1.57661652089795,2.28,1.27259411407075,2.7184052,192.981,11556
2428,1.43685124523007,2.28,0.944952916418524,3.3984052,192.981,14920
18195,1.57661652089795,2.28,1.27331179265914,2.7184052,192.981,822
3058,1.57661652089795,2.28,1.27331179265914,2.0384052,192.981,10843
8077,1.57661652089795,2.3,1.27259411407075,1.697342,192.981,20081
7510,1.57661652089795,2.3,1.27259411407075,2.037342,192.981,456
16541,1.57661652089795,2.3,1.27259411407075,2.717342,192.981,20929
5687,1.43685124523007,2.3,0.944952916418524,3.397342,192.981,3536
10885,1.57661652089795,2.3,1.27331179265914,2.717342,192.981,8974
15446,1.57661652089795,2.3,1.27331179265914,2.037342,192.981,10467
4239,1.57661652089795,2.3,1.27331179265914,1.597342,192.981,15476
4039,1.57661652089795,2.34,1.27259411407075,2.718338,192.981,1819
18012,1.43685124523007,2.34,0.944952916418524,3.398338,192.981,14162
10132,1.57661652089795,2.34,1.27331179265914,2.718338,192.981,11125
13985,1.57661652089795,2.34,1.27331179265914,2.038338,192.981,10886
16873,1.57661652089795,2.34,1.27331179265914,1.598338,192.981,720
17790,1.57661652089795,2.34,1.27331179265914,2.078338,192.981,9196
19765,1.33836704244861,1.18,1.25188733615672,49.954875,73.91366,16740
6159,1.33836704244861,1.16,1.25188733615672,49.954875,73.91366,13337
6845,1.33836704244861,1.13,1.25188733615672,49.954875,73.91366,10186
4068,1.33836704244861,1.08,1.25188733615672,49.954875,73.91366,13043
20744,1.33836704244861,1.03,1.25188733615672,49.954875,73.91366,12068
9436,1.33836704244861,1.0,1.25188733615672,49.954875,73.91366,5596
14798,1.04769055550906,2.76056338028169,1.04535961760438,27.943661971831,55.97023072,10107
3567,1.28520320008435,1.06857142857143,1.08892790263583,57.1276685714286,124.90825,16282
10706,1.28520320008435,1.06285714285714,1.08892790263583,57.1276685714286,124.90825,12678
15571,1.28520320008435,1.04571428571429,1.08892790263583,57.1276685714286,124.90825,4764
15165,1.17987581313379,2.2,0.930793733878092,2.79446,189.9819968,16660
5871,1.43370920325529,2.3,1.05542648957125,2.597342,192.981,472
9552,1.43370920325529,2.3,1.05542648957125,2.597342,192.981,15559
16441,1.20974090816925,1.0722433460076,1.2247501848213,91.240300608365,122.90607,19746
7238,1.20974090816925,1.05775075987842,1.2247501848213,91.1709488753799,122.90607,4106
217,1.20974090816925,1.04182509505703,1.2247501848213,91.240300608365,122.90607,20687
19550,1.20974090816925,1.0273556231003,1.2247501848213,91.1709488753799,122.90607,17618
20770,1.17422870766256,1.962,1.19001439294508,28.684,98.2287,11650
14279,1.17422870766256,1.962,1.19001439294508,28.684,98.2287,8846
6362,1.17422870766256,1.948,1.19001439294508,28.936,98.2287,3951
6869,1.17422870766256,1.936,1.19001439294508,29.152,98.2287,19926
15828,1.17422870766256,1.93975903614458,1.19001439294508,29.4136546184739,98.2287,4762
2977,1.15451745409115,1.63636363636364,1.34241960627452,18.1794018181818,121.3276,9058
20296,1.38754340281599,1.04,0.807489404862233,18.954684,77.95206,2907
8324,1.5869504782207,0.848,1.08784464720704,18.954684,77.95206,3381
6350,1.5869504782207,0.776,1.08784464720704,18.954684,77.95206,10235
9521,1.5869504782207,0.704,1.08784464720704,18.954684,77.95206,12274
6892,1.5869504782207,0.56,1.08784464720704,18.954684,77.95206,6715
4909,1.5869504782207,0.56,1.08784464720704,18.954684,77.95206,13307
12705,1.5869504782207,0.632,1.08784464720704,18.954684,77.95206,14399
16046,1.5869504782207,0.764,1.08784464720704,18.954684,77.95206,5221
18011,1.17987581313379,1.53846153846154,0.930793733878092,3.22224615384615,189.9819968,4473
8410,1.43685124523007,2.28,0.944017447207367,2.1984052,192.981,20837
14517,1.2226302132499,2.2,1.2020162886797,3.49446,189.9819968,9292
20618,0.798608355582151,2.0,0.836188698648387,24.8,73.324,4170
16815,1.0788038096057,2.0,0.952037441939867,20.75,33.4717,2011
19239,1.08108247817065,2.0,0.876883676197774,16.5,35.8233,18530
4646,0.753976022407833,1.25,0.942130023189476,53.0,151.5084614,2792
3561,0.389703007510809,0.8,0.659926930983366,6.984052,71.6206,1289
1999,0.389703007510809,0.8,0.659926930983366,6.984052,71.6206,14540
18813,0.389703007510809,0.8,0.659926930983366,6.984052,71.6206,17485
11162,0.493203962371444,1.19912,1.011153034512,6.968652,71.6206,115
12713,0.493203962371444,1.19912,1.011153034512,6.968652,71.6206,19742
16284,0.493203962371444,1.19912,1.011153034512,6.968652,71.6206,16192
14865,0.684434759986959,2.0,0.767921552614343,21.4,120.1624,2631
16726,1.44347141826677,1.225,1.08880484466515,19.7454875,156.24206,4123
12047,1.44347141826677,1.1875,1.09050252765166,19.74501625,149.35206,20769
20329,1.44347141826677,1.1975,1.0909163542094,19.74475045,139.10806,16877
2552,1.44054153828911,1.16,1.08962252768279,19.7457472,137.89753,574
15635,1.44054153828911,1.14,1.08962252768279,19.7462788,137.89753,14418
