yprop/table1.oz1,yprop/table1.oz247,yprop/table1.oz250,yprop/table1.oz251,yprop/table1.oz5,yprop/table1.oz6,yprop/table1.oz9,oz249,oz252
0.999213,0.010151,0.05328,0.63546,0.066667,0.0,0.0,0.249012,0.933514
0.999297,0.092905,0.364005,0.459504,0.2,0.057143,0.0,0.263405,0.895845
0.999791,0.012579,0.089737,0.528075,0.133333,0.0,0.0,0.204897,0.888076
0.999475,0.088712,0.434921,0.545464,0.266667,0.057143,0.0,0.327711,0.928365
0.99972,0.059252,0.207348,0.708327,0.066667,0.428571,0.0,0.436938,0.911563
0.999735,0.017434,0.08209,0.568701,0.066667,0.0,0.0,0.146449,0.982294
0.998759,0.178859,0.106561,0.406252,0.2,0.028571,0.0,0.143585,0.905601
0.999096,0.387068,0.185998,0.450137,0.0,0.0,0.0,0.320892,0.909666
0.999958,0.023392,0.106561,0.51286,0.2,0.028571,0.0,0.163292,0.94598
0.999174,0.297694,0.082028,0.509445,0.0,0.0,0.0,0.249235,0.996838
0.999961,0.224981,0.146794,0.516483,0.0,0.114286,0.0,0.269146,0.919422
0.999291,0.151826,0.106561,0.499198,0.0,0.0,0.0,0.178363,0.937037
0.999684,0.177314,0.368625,0.439839,0.0,0.0,0.0,0.15681,0.909846
0.998759,0.079996,0.02881,0.533872,0.2,0.057143,0.090909,0.146048,0.908672
0.998278,0.079113,0.219271,0.610723,0.2,0.028571,0.181818,0.338327,0.871725
0.999659,0.042039,0.213122,0.476789,0.066667,0.028571,0.0,0.155051,0.903523
0.999577,0.021847,0.08209,0.620918,0.133333,0.085714,0.0,0.182408,0.957001
0.999958,0.071279,0.057619,0.562283,0.266667,0.0,0.181818,0.195315,0.917977
0.999577,0.014234,0.13537,0.6455,0.066667,0.028571,0.181818,0.271303,0.901807
0.998278,0.167494,0.198764,0.387569,0.066667,0.057143,0.045455,0.205705,0.912195
0.999408,0.040494,0.159841,0.501061,0.0,0.0,0.0,0.131559,0.914002
0.999958,0.027695,0.223235,0.494851,0.066667,0.0,0.0,0.286419,0.896206
0.999775,0.037074,0.179943,0.499871,0.0,0.0,0.045455,0.171448,0.918338
0.999958,0.092574,0.02881,0.528438,0.066667,0.028571,0.0,0.12306,0.909485
0.99975,0.207437,0.280542,0.428194,0.066667,0.0,0.0,0.365036,0.905239
0.999949,0.260841,0.262001,0.411168,0.133333,0.0,0.0,0.193428,0.890967
0.999752,0.083526,0.106561,0.574704,0.0,0.028571,0.0,0.259879,0.995032
0.999088,0.028578,0.106561,0.582156,0.133333,0.0,0.0,0.177141,0.999819
0.999577,0.071279,0.08209,0.589919,0.066667,0.028571,0.227273,0.221187,0.910479
0.999556,0.017323,0.084369,0.641101,0.133333,0.0,0.0,0.238437,0.922222
0.999958,0.028688,0.188651,0.561507,0.2,0.142857,0.0,0.295498,0.907227
0.999008,0.429438,0.161246,0.337215,0.133333,0.028571,0.0,0.211665,0.910479
0.998759,0.03586,0.0,0.584899,0.133333,0.0,0.045455,0.097417,0.921951
0.998759,0.218691,0.05328,0.422864,0.066667,0.057143,0.0,0.068758,0.927913
0.998759,0.092574,0.106561,0.446773,0.133333,0.0,0.136364,0.091425,0.902258
0.999958,0.073596,0.18297,0.486933,0.2,0.0,0.227273,0.287606,0.901807
0.998759,0.167163,0.159841,0.44905,0.2,0.057143,0.0,0.161778,0.909485
0.999447,0.01644,0.069823,0.598251,0.066667,0.0,0.090909,0.228735,0.925836
0.999958,0.01622,0.020226,0.558298,0.2,0.114286,0.0,0.190892,0.909756
0.998825,0.021847,0.13537,0.519278,0.066667,0.0,0.0,0.159146,0.999729
0.999958,0.037405,0.010113,0.637272,0.066667,0.085714,0.0,0.193848,0.907136
0.999958,0.088381,0.139085,0.516638,0.2,0.028571,0.0,0.192037,0.901807
0.999423,0.052521,0.270741,0.449257,0.133333,0.0,0.0,0.156282,0.911382
0.998759,0.038288,0.063393,0.478859,0.333333,0.0,0.0,0.104978,0.910027
0.999705,0.017323,0.131875,0.598458,0.0,0.0,0.045455,0.254937,0.917525
0.999958,0.063224,0.010113,0.656265,0.2,0.114286,0.0,0.303546,0.91897
0.999955,0.187355,0.249391,0.442374,0.133333,0.0,0.0,0.15758,0.916621
0.999956,0.033212,0.219801,0.573927,0.0,0.0,0.0,0.1891,0.903975
0.999716,0.316231,0.174605,0.518657,0.066667,0.0,0.0,0.283806,0.913008
0.998759,0.065321,0.123135,0.352585,0.066667,0.0,0.0,0.028048,0.921861
0.998278,0.057376,0.232412,0.393055,0.0,0.0,0.0,0.089618,0.917977
0.998759,0.025047,0.092203,0.525125,0.2,0.2,0.0,0.161405,0.883469
0.999788,0.071389,0.092203,0.593024,0.0,0.028571,0.045455,0.324854,0.88654
0.998492,0.045901,0.221955,0.379185,0.0,0.0,0.0,0.114706,0.904788
0.998759,0.105263,0.155253,0.41624,0.0,0.057143,0.181818,0.150369,0.895483
0.999405,0.0064,0.05328,0.667081,0.0,0.0,0.090909,0.220493,0.922764
0.999537,0.011586,0.02881,0.584433,0.133333,0.028571,0.0,0.1279,0.895122
0.999405,0.015447,0.159841,0.644983,0.0,0.0,0.0,0.321427,0.996748
0.999288,0.033212,0.185155,0.45169,0.133333,0.0,0.0,0.15709,0.88112
0.99937,0.039612,0.235876,0.440925,0.0,0.0,0.0,0.144514,0.905781
0.998759,0.044135,0.743149,0.40946,0.533333,0.085714,0.0,0.426325,0.908491
0.998759,0.042039,0.197328,0.409253,0.133333,0.028571,0.090909,0.135824,0.902258
0.997948,0.037405,0.126787,0.512343,0.133333,0.0,0.090909,0.18777,0.965854
0.999735,0.023392,0.05328,0.613259,0.0,0.0,0.0,0.187471,0.960072
0.999447,0.071831,0.16418,0.546137,0.133333,0.028571,0.0,0.261782,0.897471
0.998519,0.014896,0.082028,0.675464,0.0,0.0,0.909091,0.358999,0.914453
0.999319,0.019309,0.198171,0.610982,0.066667,0.0,0.090909,0.211188,0.914634
0.999577,0.008386,0.05328,0.623816,0.0,0.0,0.272727,0.181052,0.901174
0.999645,0.074258,0.255041,0.5037,0.2,0.0,0.0,0.307107,0.933424
0.999958,0.020523,0.156346,0.547689,0.133333,0.085714,0.0,0.183901,0.915086
0.998759,0.049432,0.323054,0.456347,0.133333,0.057143,0.181818,0.149968,0.915357
0.999958,0.013682,0.063393,0.595715,0.133333,0.028571,0.181818,0.293709,0.932972
0.998759,0.107139,0.05328,0.443616,0.0,0.0,0.181818,0.057605,0.89738
0.998759,0.127662,0.106561,0.599027,0.2,0.057143,0.318182,0.312663,0.916893
0.999537,0.033543,0.244585,0.530611,0.2,0.057143,0.0,0.212445,0.919874
0.998759,0.050866,0.0,0.773172,0.333333,0.085714,0.409091,0.355616,0.898464
0.999577,0.072824,0.1109,0.526161,0.133333,0.0,0.272727,0.216992,0.92439
0.999614,0.198168,0.605281,0.411634,0.0,0.0,0.0,0.16994,0.920506
0.999958,0.033212,0.16418,0.521451,0.066667,0.085714,0.0,0.168785,0.86495
0.998759,0.070837,0.239278,0.326916,0.0,0.057143,0.0,0.076975,0.888708
0.999577,0.020523,0.106561,0.503338,0.066667,0.028571,0.0,0.12299,0.902078
0.999291,0.041487,0.337786,0.460384,0.066667,0.085714,0.0,0.21886,0.89178
0.998759,0.025047,0.13537,0.519588,0.2,0.028571,0.136364,0.131477,0.915718
0.999286,0.063886,0.02881,0.613828,0.133333,0.0,0.181818,0.225511,0.913279
0.999954,0.047225,0.196298,0.351395,0.133333,0.0,0.0,0.096253,0.915808
0.998759,0.08805,0.02881,0.482793,0.133333,0.028571,0.136364,0.117281,0.918609
0.999842,0.008827,0.08209,0.695182,0.066667,0.0,0.090909,0.303877,0.909937
0.999842,0.011255,0.109589,0.764943,0.066667,0.0,0.0,0.382964,0.998555
0.999958,0.023392,0.106561,0.51286,0.2,0.028571,0.0,0.163292,0.905149
0.998759,0.056162,0.151632,0.505667,0.4,0.0,0.0,0.095906,0.892141
0.998759,0.116959,0.0,0.505977,0.133333,0.057143,0.0,0.083368,0.921951
0.998759,0.044467,0.254947,0.381877,0.066667,0.0,0.227273,0.167165,0.903794
0.999958,0.019309,0.137649,0.512498,0.066667,0.028571,0.090909,0.171703,0.891599
0.999562,0.073596,0.13537,0.529938,0.066667,0.028571,0.0,0.331731,0.912556
0.999958,0.017323,0.1109,0.58552,0.066667,0.057143,0.0,0.209155,0.91346
0.999577,0.176211,0.05328,0.504632,0.133333,0.0,0.0,0.125965,0.867389
0.998759,0.026812,0.19093,0.533509,0.0,0.057143,0.454545,0.239106,0.898103
0.999963,0.152047,0.172951,0.511825,0.0,0.0,0.0,0.225928,0.901084
0.999965,0.07481,0.050346,0.569994,0.133333,0.142857,0.0,0.252487,0.922493
0.970598,0.025047,0.127723,0.467888,0.266667,0.0,0.045455,0.154624,0.91355
0.999958,0.09776,0.05328,0.476582,0.0,0.028571,0.0,0.109217,0.877416
0.999924,0.437052,0.272801,0.318067,0.066667,0.0,0.045455,0.189622,0.904788
0.999958,0.020523,0.02881,0.562283,0.066667,0.028571,0.045455,0.13443,0.854833
0.999958,0.082644,0.0,0.530611,0.133333,0.0,0.0,0.107925,0.91364
0.999404,0.141234,0.249298,0.484449,0.066667,0.028571,0.0,0.324348,0.890605
0.998759,0.035308,0.19299,0.474046,0.133333,0.114286,0.0,0.155086,0.946522
0.998759,0.01622,0.05328,0.57046,0.0,0.0,0.363636,0.162137,0.915176
0.999958,0.0587,0.02881,0.650468,0.066667,0.028571,0.0,0.278406,0.907046
0.998759,0.011806,0.106561,0.614087,0.133333,0.4,0.0,0.250473,0.906233
0.999958,0.07492,0.247956,0.492729,0.2,0.0,0.045455,0.335899,0.958627
0.999104,0.033543,0.324615,0.498991,0.066667,0.0,0.0,0.209317,0.882836
0.999562,0.020082,0.155596,0.609843,0.0,0.028571,0.181818,0.36691,0.912285
0.999752,0.007282,0.08209,0.766289,0.133333,0.028571,0.545455,0.380008,0.8972
0.999903,0.027033,0.157188,0.517363,0.133333,0.028571,0.0,0.11913,0.896296
0.999752,0.018206,0.1109,0.578016,0.066667,0.028571,0.0,0.200286,0.912014
0.998759,0.10747,0.05328,0.548,0.0,0.0,0.181818,0.121494,0.882565
0.999328,0.283019,0.089519,0.482948,0.0,0.0,0.0,0.11483,0.924661
0.950751,0.909633,0.221799,0.36397,0.266667,0.0,0.363636,0.688387,0.999097
0.999806,0.02273,0.05328,0.53827,0.2,0.0,0.0,0.210338,0.912014
0.999958,0.026812,0.171297,0.537546,0.066667,0.0,0.090909,0.205731,0.903342
0.999507,0.075692,0.067045,0.50427,0.0,0.085714,0.0,0.184849,0.924571
0.999956,0.026812,0.18553,0.619935,0.0,0.028571,0.0,0.20012,0.937669
0.999556,0.014123,0.074256,0.641515,0.0,0.0,0.0,0.177921,0.941373
0.999146,0.121593,0.213122,0.561921,0.0,0.057143,0.0,0.386166,0.926829
0.999752,0.008496,0.08209,0.724887,0.133333,0.028571,0.363636,0.324376,0.912737
0.999008,0.253558,0.102316,0.297055,0.066667,0.028571,0.0,0.144842,0.913098
0.999958,0.275626,0.0,0.498887,0.133333,0.0,0.0,0.122881,0.896929
0.999578,0.033543,0.180785,0.459556,0.133333,0.028571,0.0,0.202542,0.902891
0.998759,0.02935,0.13537,0.488796,0.133333,0.028571,0.090909,0.102601,0.911021
0.999958,0.072272,0.115238,0.537339,0.133333,0.0,0.318182,0.261003,0.871183
0.998759,0.069072,0.44828,0.310666,0.133333,0.057143,0.0,0.090315,0.924119
0.95109,0.253669,0.390318,0.397092,0.666667,0.0,0.045455,0.572777,0.977416
0.99838,0.062783,0.286316,0.377064,0.133333,0.0,0.0,0.110057,0.911111
0.998606,0.035419,0.256914,0.537184,0.333333,0.057143,0.090909,0.288694,0.897019
0.99969,0.017985,0.05328,0.71552,0.0,0.028571,0.0,0.268353,0.922584
0.999954,0.030453,0.213122,0.654194,0.333333,0.0,0.090909,0.248016,0.873351
0.999942,0.168598,0.269711,0.469855,0.0,0.0,0.0,0.189403,0.898374
0.999958,0.026702,0.299551,0.597578,0.066667,0.085714,0.272727,0.403216,0.961156
0.998759,0.003752,0.02881,0.80355,0.533333,0.0,0.5,0.384991,0.913911
0.999958,0.092464,0.116674,0.615743,0.0,0.0,0.0,0.273865,0.892141
0.999752,0.150392,0.116674,0.523107,0.0,0.0,0.0,0.257057,0.944444
0.999958,0.019309,0.05328,0.565388,0.333333,0.028571,0.0,0.212945,0.916621
0.999958,0.022399,0.125351,0.549863,0.133333,0.0,0.227273,0.239822,0.903884
0.998238,0.051528,0.05328,0.533561,0.0,0.0,0.0,0.108399,0.990967
0.999958,0.033874,0.214339,0.552657,0.133333,0.142857,0.0,0.264675,0.909033
0.999096,0.022619,0.221799,0.542462,0.266667,0.0,0.090909,0.364377,0.922674
0.998759,0.03586,0.05328,0.466128,0.133333,0.028571,0.0,0.058652,0.908943
0.999752,0.031888,0.196111,0.543756,0.133333,0.0,0.0,0.219802,0.910117
0.999252,0.050535,0.18116,0.62837,0.0,0.0,0.181818,0.218167,0.907678
0.999958,0.015668,0.063393,0.621177,0.133333,0.085714,0.0,0.28072,0.89738
0.999008,0.042039,0.180785,0.415049,0.266667,0.0,0.0,0.153389,0.905691
0.999717,0.011255,0.08209,0.641619,0.0,0.0,0.136364,0.232156,0.951491
0.999761,0.090147,0.270117,0.526782,0.066667,0.0,0.0,0.27713,0.908672
0.999048,0.162198,0.013765,0.422191,0.0,0.0,0.0,0.167751,0.907769
0.999958,0.038288,0.180817,0.604668,0.0,0.0,0.0,0.248671,0.908311
0.999172,0.033874,0.213122,0.522176,0.0,0.0,0.0,0.219236,0.888979
0.999582,0.075913,0.067045,0.508875,0.066667,0.0,0.0,0.235551,0.920145
0.999958,0.031888,0.222642,0.469751,0.0,0.0,0.045455,0.193275,0.920506
0.999973,0.077899,0.119389,0.502613,0.2,0.142857,0.0,0.245422,0.910659
0.999544,0.023944,0.128379,0.521141,0.066667,0.0,0.0,0.200559,0.98121
0.999752,0.023944,0.145483,0.575273,0.0,0.028571,0.0,0.188855,0.897922
0.998845,0.266799,0.092203,0.323138,0.0,0.028571,0.0,0.14777,0.914724
0.999708,0.027916,0.267495,0.434353,0.0,0.057143,0.0,0.251144,0.936766
0.999536,0.099415,0.0,0.474409,0.0,0.0,0.0,0.074098,0.912466
0.999577,0.015116,0.063393,0.558609,0.066667,0.028571,0.227273,0.174927,0.912827
0.998759,0.083747,0.02881,0.491021,0.133333,0.0,0.090909,0.122789,0.910569
0.998278,0.076906,0.13537,0.528282,0.2,0.0,0.090909,0.195363,0.90262
0.999958,0.026812,0.08209,0.687833,0.2,0.0,0.0,0.245858,0.933062
0.999413,0.017985,0.120326,0.614449,0.0,0.0,0.227273,0.266196,0.931346
0.999739,0.243187,0.200075,0.443772,0.133333,0.142857,0.0,0.212534,0.931165
0.999649,0.142006,0.092203,0.488123,0.133333,0.114286,0.0,0.271647,0.887715
0.999288,0.155578,0.1109,0.483672,0.133333,0.057143,0.0,0.209552,0.908853
0.999014,0.070617,0.13537,0.543963,0.0,0.0,0.0,0.253413,0.931436
0.9996,0.216485,0.180629,0.363349,0.0,0.0,0.0,0.099008,0.91075
0.998759,0.017434,0.05328,0.607463,0.0,0.0,0.454545,0.164654,0.930894
0.998759,0.057376,0.11271,0.443668,0.2,0.0,0.0,0.069277,0.911653
0.999958,0.2508,0.299551,0.512084,0.2,0.114286,0.318182,0.57722,0.877326
0.997241,0.051859,0.13537,0.369611,0.066667,0.057143,0.0,0.10676,0.933424
0.998759,0.569127,0.168519,0.466542,0.466667,0.114286,0.318182,0.596695,0.891147
0.999288,0.209202,0.213122,0.388501,0.133333,0.0,0.045455,0.347384,0.967841
0.998278,0.125014,0.285193,0.46794,0.533333,0.057143,0.136364,0.444174,0.8972
0.999577,0.07812,0.239278,0.480412,0.0,0.0,0.0,0.281334,0.904426
0.999958,0.062452,0.02881,0.637272,0.0,0.028571,0.0,0.247386,0.95673
0.998558,0.094119,0.236313,0.476168,0.0,0.0,0.0,0.180025,0.929539
0.999765,0.020744,0.233629,0.605289,0.0,0.0,0.0,0.350382,0.988166
0.99954,0.088381,0.196891,0.478963,0.066667,0.0,0.0,0.171751,0.907046
0.999537,0.019309,0.041014,0.659059,0.266667,0.057143,0.0,0.210921,0.926016
0.999765,0.511861,0.133747,0.424261,0.0,0.057143,0.045455,0.231624,0.915447
0.999958,0.079334,0.0,0.650468,0.0,0.028571,0.0,0.201247,0.99196
0.999577,0.015116,0.063393,0.586037,0.333333,0.0,0.0,0.190268,0.917615
0.999958,0.204127,0.113241,0.454898,0.0,0.0,0.0,0.100673,0.903252
0.998759,0.076575,0.05328,0.491694,0.0,0.0,0.0,0.053452,0.891689
0.999088,0.091802,0.159841,0.438959,0.0,0.0,0.0,0.147712,0.901445
0.999567,0.019199,0.180348,0.699788,0.0,0.0,0.0,0.324284,0.90804
0.999373,0.194307,0.306136,0.587486,0.0,0.0,0.0,0.405106,0.913911
0.998759,0.044908,0.16418,0.513378,0.2,0.085714,0.0,0.145125,0.918248
0.999527,0.067638,0.08209,0.614087,0.066667,0.0,0.136364,0.224207,0.904426
0.999958,0.088271,0.05328,0.494799,0.066667,0.028571,0.0,0.128342,0.907407
0.999577,0.032109,0.05328,0.547845,0.066667,0.0,0.0,0.110254,0.900813
0.999832,0.153371,0.240308,0.505046,0.0,0.0,0.0,0.253744,0.900903
0.999958,0.034426,0.290967,0.580293,0.0,0.0,0.0,0.30009,0.90533
0.999958,0.149509,0.074443,0.588056,0.066667,0.0,0.0,0.207277,0.900271
0.952982,0.042039,0.137836,0.383067,0.066667,0.0,0.0,0.150039,0.92972
0.998759,0.205671,0.0,0.45112,0.066667,0.0,0.090909,0.071575,0.90271
0.998759,0.037736,0.174293,0.443668,0.266667,0.0,0.045455,0.129777,0.907678
0.998505,0.055059,0.592702,0.393935,0.0,0.0,0.272727,0.279475,0.881572
0.999556,0.01644,0.113178,0.597837,0.2,0.0,0.0,0.239421,0.919151
0.999903,0.099857,0.222236,0.436061,0.066667,0.028571,0.0,0.142255,0.915266
0.999778,0.343043,0.160934,0.475185,0.133333,0.057143,0.0,0.203357,0.920416
0.998278,0.014123,0.08209,0.61833,0.133333,0.085714,0.227273,0.19408,0.926739
0.998518,0.049432,0.144547,0.29276,0.133333,0.0,0.136364,0.191426,0.916441
0.999958,0.027254,0.374181,0.574652,0.0,0.142857,0.0,0.548981,0.919512
0.999927,0.069293,0.089519,0.582259,0.0,0.057143,0.0,0.192496,0.876242
0.999578,0.075803,0.213122,0.570771,0.0,0.0,0.0,0.267214,0.902891
0.999357,0.020523,0.041014,0.513326,0.066667,0.0,0.0,0.123352,0.902349
0.999958,0.076796,0.010113,0.544222,0.2,0.085714,0.0,0.168075,0.909395
0.998759,0.038288,0.120669,0.51462,0.066667,0.142857,0.0,0.11421,0.912918
0.950775,0.028578,0.106561,0.516017,0.066667,0.0,0.0,0.190513,0.996116
0.999778,0.085733,0.188651,0.548828,0.066667,0.028571,0.0,0.228989,0.942818
0.99981,0.012579,0.08209,0.637272,0.0,0.0,0.0,0.209384,0.912285
0.999678,0.392034,0.269118,0.374424,0.066667,0.0,0.0,0.136352,0.906143
0.998278,0.026702,0.24627,0.547741,0.2,0.028571,0.136364,0.257922,0.908582
0.999414,0.142337,0.05328,0.570978,0.0,0.0,0.045455,0.202033,0.901987
0.998759,0.034095,0.27508,0.554417,0.266667,0.257143,0.0,0.276064,0.901265
0.999958,0.023944,0.063393,0.593231,0.066667,0.028571,0.0,0.219615,0.93794
0.999627,0.142889,0.157937,0.557988,0.0,0.114286,0.0,0.253394,0.927733
0.998759,0.024826,0.08209,0.500906,0.2,0.0,0.090909,0.096704,0.917073
0.999681,0.075913,0.134528,0.516742,0.066667,0.0,0.0,0.218943,0.882114
0.998759,0.021626,0.102316,0.586089,0.133333,0.285714,0.181818,0.245817,0.996387
0.999958,0.018868,0.172857,0.539409,0.266667,0.028571,0.0,0.397975,0.911924
0.998759,0.015116,0.067389,0.569373,0.4,0.057143,0.045455,0.172082,0.910027
0.998759,0.166391,0.248923,0.38907,0.266667,0.0,0.0,0.204973,0.915176
0.999235,0.010703,0.0,0.629457,0.133333,0.0,0.0,0.235586,0.8757
0.99961,0.025378,0.05328,0.600114,0.0,0.0,0.0,0.184025,0.897651
0.998759,0.043584,0.151632,0.520882,0.266667,0.057143,0.0,0.137771,0.91364
0.998759,0.041818,0.195643,0.434819,0.2,0.0,0.045455,0.115158,0.90813
0.999556,0.066755,0.0,0.591575,0.0,0.0,0.0,0.155862,0.899006
0.999717,0.072272,0.194769,0.533199,0.066667,0.0,0.045455,0.249963,0.922313
0.999971,0.173894,0.273113,0.363556,0.133333,0.0,0.0,0.168196,0.989792
0.999608,0.153592,0.229914,0.43487,0.066667,0.0,0.227273,0.253292,0.925655
0.999958,0.035308,0.092203,0.532112,0.0,0.0,0.136364,0.156199,0.892864
0.997948,0.032771,0.16418,0.488433,0.0,0.057143,0.0,0.132638,0.918067
0.999958,0.08805,0.0,0.574031,0.2,0.0,0.0,0.126226,0.912918
0.999752,0.144764,0.057619,0.511411,0.133333,0.057143,0.0,0.213327,0.912466
0.999775,0.034095,0.250671,0.453501,0.066667,0.0,0.136364,0.307641,0.99178
0.999968,0.015668,0.1207,0.586296,0.0,0.0,0.0,0.236741,0.927371
0.999596,0.028578,0.101973,0.439373,0.066667,0.0,0.181818,0.187853,0.940831
0.999958,0.024826,0.0,0.597112,0.133333,0.0,0.0,0.094366,0.888437
0.999958,0.022399,0.057619,0.512757,0.2,0.0,0.0,0.106,0.906052
0.99981,0.015668,0.09985,0.533147,0.133333,0.0,0.0,0.257718,0.964318
0.999958,0.02935,0.1109,0.506857,0.133333,0.0,0.0,0.109112,0.908582
0.999333,0.028688,0.230508,0.558298,0.0,0.0,0.045455,0.281671,0.881752
0.999583,0.015778,0.130813,0.646173,0.0,0.0,0.0,0.374143,0.908311
0.998606,0.011255,0.08209,0.647674,0.066667,0.142857,0.0,0.252022,0.877507
0.999577,0.0715,0.05328,0.578119,0.0,0.0,0.045455,0.17106,0.989883
0.999958,0.02593,0.323054,0.657869,0.133333,0.057143,0.0,0.342219,0.904878
0.998759,0.035419,0.196517,0.501941,0.133333,0.057143,0.0,0.142497,0.909033
0.999958,0.01964,0.106561,0.584278,0.133333,0.085714,0.0,0.264592,0.94056
0.998759,0.029681,0.101973,0.517,0.0,0.0,0.363636,0.174513,0.920145
0.999537,0.033543,0.22492,0.492367,0.2,0.0,0.0,0.200645,0.889431
0.999732,0.029902,0.242306,0.500388,0.066667,0.085714,0.0,0.269143,0.905601
0.999752,0.081761,0.188651,0.526626,0.066667,0.028571,0.0,0.264478,0.950678
0.999899,0.048108,0.128254,0.392848,0.0,0.057143,0.0,0.127578,0.903523
0.999958,0.026812,0.13537,0.562904,0.0,0.028571,0.0,0.216474,0.902258
0.998759,0.012799,0.05328,0.551312,0.2,0.028571,0.045455,0.122942,0.903794
0.999958,0.05848,0.0,0.655126,0.0,0.0,0.0,0.23586,0.906594
0.999958,0.013241,0.038923,0.563939,0.066667,0.057143,0.272727,0.205851,0.923487
0.998759,0.02273,0.16418,0.588211,0.133333,0.171429,0.181818,0.220703,0.920867
0.999958,0.028578,0.306449,0.512809,0.0,0.0,0.0,0.173695,0.989612
0.950881,0.037074,0.22826,0.365626,0.066667,0.0,0.090909,0.194968,0.913008
0.999958,0.035308,0.1109,0.572168,0.066667,0.028571,0.0,0.137376,0.907227
0.998759,0.129538,0.188651,0.296538,0.0,0.028571,0.0,0.098226,0.890154
0.999958,0.034095,0.279418,0.461988,0.2,0.0,0.045455,0.247723,0.944896
0.998759,0.412888,0.0,0.386948,0.066667,0.028571,0.0,0.040141,0.907317
0.999958,0.025047,0.156346,0.477307,0.133333,0.0,0.0,0.138726,0.906323
0.999647,0.01964,0.128004,0.659111,0.133333,0.0,0.272727,0.443321,0.889521
0.999818,0.015447,0.153474,0.691559,0.0,0.0,0.045455,0.324045,0.912105
0.998759,0.038288,0.132717,0.493402,0.066667,0.2,0.0,0.112679,0.909756
0.99981,0.07812,0.317966,0.563888,0.066667,0.028571,0.0,0.395534,0.906865
0.998275,0.031336,0.209626,0.405941,0.133333,0.0,0.045455,0.161705,0.913911
0.999958,0.044467,0.239278,0.447705,0.066667,0.057143,0.0,0.187773,0.916079
0.999537,0.085623,0.23881,0.443202,0.0,0.0,0.090909,0.180158,0.94056
0.999958,0.026812,0.102316,0.497438,0.133333,0.0,0.045455,0.167617,0.915176
0.999958,0.028136,0.121013,0.515707,0.133333,0.057143,0.0,0.216859,0.933875
0.999628,0.022509,0.120326,0.560058,0.066667,0.028571,0.0,0.434348,0.967841
0.999643,0.074037,0.196579,0.511411,0.066667,0.0,0.0,0.243036,0.903884
0.999958,0.135606,0.073506,0.564457,0.0,0.028571,0.227273,0.298333,0.8972
0.999288,0.019309,0.13537,0.568494,0.2,0.028571,0.0,0.192066,0.887353
0.997948,0.025709,0.243149,0.605755,0.2,0.314286,0.0,0.313067,0.903342
0.999577,0.032771,0.166521,0.494954,0.133333,0.028571,0.0,0.160852,0.901626
0.999958,0.048108,0.08209,0.488692,0.0,0.028571,0.0,0.149908,0.913279
0.999378,0.476884,0.13537,0.452725,0.066667,0.0,0.0,0.304538,0.905601
0.999958,0.035419,0.0,0.626663,0.0,0.028571,0.0,0.119397,0.911201
0.999561,0.020523,0.114489,0.575532,0.0,0.0,0.0,0.184476,0.925474
0.999404,0.020523,0.05328,0.613104,0.066667,0.028571,0.0,0.242409,0.927823
0.998759,0.032771,0.09186,0.504735,0.2,0.028571,0.045455,0.118891,0.872538
0.999627,0.042039,0.106561,0.412307,0.066667,0.0,0.0,0.147069,0.909214
0.999955,0.194196,0.106561,0.537339,0.0,0.0,0.0,0.114694,0.917886
0.99969,0.127883,0.221799,0.541531,0.0,0.057143,0.0,0.368886,0.91075
0.999958,0.172349,0.0,0.544481,0.2,0.0,0.0,0.120501,0.912105
0.999752,0.03244,0.16418,0.559333,0.133333,0.028571,0.0,0.256707,0.94065
0.999532,0.023281,0.092203,0.543239,0.133333,0.0,0.090909,0.253951,0.907588
0.999577,0.01622,0.08209,0.593386,0.266667,0.028571,0.0,0.168607,0.910208
0.999424,0.030453,0.221799,0.468302,0.0,0.0,0.090909,0.182841,0.93776
0.999797,0.075692,0.080467,0.524246,0.0,0.0,0.0,0.187659,0.910027
0.999787,0.036963,0.241089,0.421363,0.066667,0.0,0.181818,0.246908,0.918338
0.999619,0.091802,0.13537,0.531025,0.133333,0.028571,0.0,0.152148,0.999097
0.999958,0.041818,0.132249,0.438286,0.0,0.0,0.0,0.11168,0.898735
0.998759,0.126779,0.132717,0.374735,0.0,0.0,0.136364,0.095581,0.907317
0.999577,0.017434,0.08209,0.57931,0.2,0.028571,0.0,0.154366,0.985998
0.999364,0.030453,0.241931,0.591471,0.066667,0.028571,0.0,0.226129,0.933966
0.999928,0.210637,0.25295,0.390623,0.0,0.028571,0.0,0.124272,0.907949
0.999734,0.038729,0.426244,0.546861,0.0,0.0,0.0,0.316201,0.894761
0.999537,0.030453,0.283882,0.439683,0.066667,0.0,0.045455,0.213046,0.909033
0.999958,0.138916,0.197328,0.481343,0.133333,0.0,0.136364,0.265649,0.91635
0.998759,0.17268,0.159841,0.433991,0.2,0.028571,0.0,0.147136,0.903162
0.999958,0.014123,0.05328,0.587642,0.066667,0.028571,0.181818,0.196044,0.889702
0.99932,0.021516,0.100162,0.575118,0.133333,0.0,0.0,0.297748,0.954562
0.999297,0.035308,0.156907,0.396264,0.0,0.057143,0.0,0.152148,0.895122
0.999414,0.018758,0.139709,0.577861,0.2,0.0,0.090909,0.254705,0.912376
0.999971,0.026812,0.253355,0.440874,0.266667,0.0,0.0,0.223821,0.915989
