oz1,oz247,oz249,oz250,oz251,oz252,oz5,oz6,oz9
0.999772,0.077016,0.495141,0.399963,0.490969,0.938211,0.066667,0.0,0.0
0.999103,0.025709,0.271841,0.104407,0.552399,0.903884,0.066667,0.0,0.0
0.951,0.032771,0.275017,0.247799,0.540496,0.894038,0.2,0.028571,0.0
0.999676,0.071389,0.350321,0.332043,0.597164,0.905601,0.0,0.0,0.0
0.999765,0.040384,0.274572,0.332418,0.482844,0.912827,0.2,0.0,0.0
0.999958,0.151936,0.249702,0.233348,0.456451,0.913369,0.0,0.057143,0.181818
0.999424,0.024606,0.411146,0.442443,0.516069,0.909214,0.0,0.0,0.0
0.999424,0.028688,0.445896,0.414914,0.503079,0.911653,0.0,0.0,0.0
0.999958,0.008937,0.521213,0.127255,0.877918,0.892773,0.0,0.0,0.0
0.999577,0.007834,0.351527,0.106561,0.711846,0.906775,0.133333,0.0,0.454545
0.999793,0.062452,0.394783,0.173138,0.559592,0.917706,0.0,0.057143,0.272727
0.999724,0.063776,0.326073,0.109745,0.557884,0.893496,0.133333,0.142857,0.090909
0.998759,0.033212,0.158484,0.101973,0.489313,0.895935,0.2,0.085714,0.0
0.998759,0.029681,0.190239,0.101973,0.517,0.904697,0.4,0.028571,0.0
0.999734,0.038729,0.316201,0.426244,0.546861,0.894761,0.0,0.0,0.0
0.999746,0.069072,0.315657,0.176072,0.616623,0.912376,0.0,0.0,0.272727
0.999288,0.177645,0.107142,0.08209,0.452052,0.937579,0.0,0.0,0.0
0.999556,0.02946,0.379292,0.265435,0.666097,0.901897,0.266667,0.057143,0.0
0.999958,0.025157,0.387979,0.239622,0.558764,0.908762,0.0,0.085714,0.045455
0.999958,0.027474,0.40327,0.239622,0.582777,0.902981,0.0,0.085714,0.045455
0.999958,0.024385,0.404024,0.239622,0.568908,0.904968,0.066667,0.085714,0.045455
0.998278,0.254331,0.176241,0.145483,0.391451,0.916441,0.0,0.028571,0.045455
0.998759,0.069072,0.096186,0.323054,0.406976,0.906685,0.0,0.171429,0.0
0.999562,0.025157,0.412524,0.261845,0.625472,0.900271,0.2,0.0,0.0
0.999562,0.024385,0.427633,0.261845,0.635719,0.903794,0.2,0.028571,0.0
0.998759,0.03895,0.216541,0.204913,0.55245,0.890605,0.133333,0.171429,0.136364
0.999282,0.025488,0.237559,0.086429,0.548362,0.955375,0.0,0.0,0.090909
0.999958,0.021626,0.218109,0.13537,0.575273,0.896567,0.0,0.0,0.136364
0.999652,0.121593,0.399264,0.106561,0.587176,0.922403,0.266667,0.0,0.0
0.997665,0.181287,0.153895,0.191117,0.314703,0.908582,0.0,0.057143,0.0
0.999871,0.035419,0.194395,0.201292,0.530094,0.989973,0.133333,0.028571,0.0
0.997948,0.055831,0.129045,0.19093,0.37401,0.91364,0.0,0.057143,0.0
0.99982,0.031336,0.179105,0.201292,0.502562,0.892141,0.133333,0.028571,0.0
0.999787,0.061459,0.136441,0.211405,0.37401,0.923668,0.066667,0.057143,0.045455
0.999739,0.037736,0.154026,0.239871,0.453708,0.890334,0.066667,0.085714,0.045455
0.999958,0.023723,0.405004,0.268431,0.530145,0.905872,0.133333,0.085714,0.045455
0.999581,0.015668,0.236242,0.122323,0.578585,0.904968,0.066667,0.0,0.0
0.99808,0.033212,0.156228,0.19299,0.481654,0.922493,0.2,0.085714,0.0
0.998977,0.138916,0.304704,0.266746,0.471925,0.900813,0.133333,0.085714,0.0
0.998759,0.032109,0.080685,0.05328,0.494644,0.912647,0.2,0.057143,0.0
0.997948,0.041818,0.094509,0.106561,0.422398,0.918248,0.0,0.028571,0.0
0.999368,0.043584,0.101974,0.11967,0.478549,0.913821,0.0,0.0,0.0
0.999624,0.014454,0.441874,0.204414,0.637686,0.896025,0.133333,0.0,0.0
0.999958,0.018758,0.257715,0.139709,0.579775,0.911834,0.133333,0.057143,0.090909
0.999449,0.072824,0.219128,0.133747,0.516638,0.899187,0.0,0.0,0.0
0.999958,0.029129,0.300933,0.211686,0.660094,0.903884,0.0,0.0,0.090909
0.999958,0.070948,0.23662,0.084369,0.570615,0.909937,0.2,0.028571,0.136364
0.999958,0.022399,0.250622,0.250484,0.492418,0.979946,0.066667,0.0,0.0
0.999927,0.077568,0.306702,0.225763,0.587021,0.97841,0.133333,0.028571,0.0
0.999958,0.029129,0.260077,0.18553,0.579724,0.911292,0.066667,0.028571,0.0
0.999958,0.031116,0.263529,0.239278,0.498422,0.907859,0.133333,0.028571,0.0
0.999958,0.027916,0.265197,0.219801,0.521192,0.893677,0.133333,0.028571,0.0
0.999958,0.036963,0.263692,0.219801,0.535062,0.905691,0.0,0.028571,0.0
0.999929,0.084078,0.314018,0.361134,0.537649,0.901987,0.066667,0.057143,0.0
0.999958,0.023723,0.323594,0.219801,0.567821,0.939205,0.2,0.085714,0.0
0.999357,0.091802,0.149953,0.128972,0.466853,0.926649,0.066667,0.0,0.0
0.999552,0.026812,0.211077,0.146014,0.595249,0.928997,0.0,0.0,0.0
0.999652,0.060686,0.439786,0.116674,0.606997,0.901807,0.4,0.0,0.0
0.999357,0.042039,0.164263,0.100162,0.537028,0.985456,0.0,0.0,0.0
0.998381,0.07503,0.303717,0.221768,0.559075,0.94336,0.066667,0.428571,0.0
0.999958,0.026702,0.281305,0.139709,0.571857,0.917796,0.2,0.085714,0.0
0.999958,0.021516,0.282852,0.17164,0.596853,0.906233,0.0,0.0,0.045455
0.998872,0.038288,0.248414,0.326082,0.456554,0.89991,0.133333,0.0,0.0
0.999328,0.283019,0.11483,0.089519,0.482948,0.924661,0.0,0.0,0.0
0.999958,0.2444,0.555212,0.0,0.746675,0.914092,0.533333,0.0,0.181818
0.99913,0.022178,0.30725,0.155596,0.501992,0.90551,0.2,0.0,0.045455
0.999958,0.026812,0.181772,0.13537,0.527144,0.915447,0.2,0.057143,0.0
0.999652,0.062452,0.409164,0.106561,0.637065,0.90262,0.266667,0.0,0.0
0.999418,0.036743,0.330089,0.239528,0.585468,0.90551,0.0,0.057143,0.0
0.999315,0.020744,0.339642,0.183719,0.552968,0.945077,0.0,0.057143,0.0
0.998278,0.028136,0.194246,0.217461,0.500129,0.931978,0.066667,0.057143,0.090909
0.999476,0.008165,0.325137,0.0,0.70222,0.919783,0.0,0.0,0.136364
0.999627,0.043584,0.12073,0.05328,0.460591,0.94065,0.0,0.0,0.0
0.999288,0.015778,0.424308,0.131126,0.640273,0.926739,0.266667,0.171429,0.136364
0.999652,0.064548,0.40342,0.159841,0.565337,0.939295,0.2,0.0,0.0
0.999594,0.152488,0.288296,0.28488,0.341562,0.893496,0.133333,0.142857,0.0
0.999705,0.075472,0.355441,0.31138,0.474875,0.896116,0.066667,0.0,0.0
0.99919,0.020633,0.266517,0.187808,0.562128,0.924842,0.2,0.057143,0.0
0.999954,0.145426,0.346907,0.319683,0.631372,0.904968,0.4,0.0,0.0
0.999623,0.037957,0.306403,0.403458,0.571495,0.907136,0.133333,0.085714,0.0
0.999577,0.028136,0.219825,0.18553,0.586451,0.896658,0.0,0.028571,0.0
0.999752,0.076796,0.266221,0.106561,0.580552,0.999729,0.133333,0.0,0.0
0.999817,0.067748,0.307803,0.106561,0.594783,0.95935,0.0,0.0,0.0
0.999752,0.085844,0.284137,0.106561,0.592092,0.99458,0.0,0.028571,0.0
0.999752,0.083526,0.259879,0.106561,0.574704,0.995032,0.0,0.028571,0.0
0.998759,0.025378,0.185444,0.13537,0.541013,0.932249,0.066667,0.028571,0.272727
0.999332,0.027033,0.157895,0.153443,0.510946,0.895754,0.066667,0.0,0.0
0.999958,0.029129,0.38221,0.19299,0.695027,0.919964,0.133333,0.057143,0.0
0.99909,0.10747,0.211334,0.270616,0.561921,0.902078,0.0,0.0,0.0
0.998759,0.035308,0.128718,0.137649,0.425969,0.914453,0.066667,0.171429,0.0
0.99979,0.023392,0.352113,0.169018,0.587797,0.907949,0.0,0.028571,0.045455
0.998759,0.09776,0.108176,0.05328,0.441702,0.994399,0.0,0.028571,0.0
0.999958,0.02593,0.3679,0.221799,0.645862,0.986631,0.2,0.057143,0.0
0.998665,0.060024,0.094961,0.146794,0.343528,0.87832,0.0,0.0,0.0
0.999786,0.024716,0.327804,0.119202,0.738188,0.973442,0.0,0.0,0.045455
0.999308,0.025047,0.111565,0.094294,0.51167,0.942186,0.066667,0.0,0.0
0.999958,0.037405,0.219013,0.115238,0.555349,0.950768,0.133333,0.0,0.090909
0.999958,0.045239,0.252258,0.23597,0.553537,0.93794,0.0,0.0,0.0
0.999537,0.020523,0.117462,0.148511,0.515086,0.907678,0.0,0.0,0.0
0.999114,0.158557,0.236433,0.201573,0.507323,0.905781,0.066667,0.0,0.045455
0.999958,0.26371,0.12088,0.074256,0.404544,0.896658,0.0,0.0,0.0
0.999958,0.477325,0.129822,0.0,0.409253,0.928636,0.0,0.028571,0.0
0.999232,0.039612,0.160995,0.200855,0.530559,0.904788,0.066667,0.0,0.0
0.999088,0.020523,0.180607,0.13537,0.553175,0.992141,0.2,0.028571,0.0
0.999088,0.025378,0.180836,0.16418,0.525229,0.989612,0.2,0.028571,0.0
0.999088,0.026812,0.179856,0.13537,0.567044,0.993135,0.133333,0.028571,0.0
0.999288,0.028578,0.164327,0.156346,0.555452,0.878771,0.066667,0.028571,0.0
0.999088,0.026812,0.188823,0.13537,0.57372,0.993586,0.133333,0.028571,0.0
0.999537,0.033543,0.212445,0.244585,0.530611,0.919874,0.2,0.057143,0.0
0.999537,0.035419,0.220432,0.215775,0.578068,0.992683,0.133333,0.057143,0.0
0.999537,0.035419,0.220432,0.215775,0.578068,0.977778,0.133333,0.057143,0.0
0.999537,0.025047,0.131776,0.177321,0.486881,0.916441,0.066667,0.0,0.0
0.999537,0.027033,0.13976,0.148511,0.537494,0.933333,0.0,0.0,0.0
0.999537,0.027033,0.13976,0.148511,0.537494,0.919151,0.0,0.0,0.0
0.999414,0.018206,0.195232,0.127536,0.602908,0.92692,0.0,0.0,0.0
0.999414,0.013241,0.194542,0.127536,0.582673,0.936043,0.0,0.0,0.0
0.999414,0.018206,0.209832,0.127536,0.609119,0.92692,0.0,0.0,0.0
0.999474,0.026812,0.217852,0.234097,0.575532,0.922132,0.0,0.0,0.0
0.999778,0.150392,0.266871,0.26762,0.601045,0.911924,0.066667,0.057143,0.0
0.999645,0.074258,0.307107,0.255041,0.5037,0.933424,0.2,0.0,0.0
0.999823,0.072272,0.335785,0.138086,0.607825,0.91075,0.133333,0.028571,0.0
0.999769,0.020523,0.263695,0.08802,0.577654,0.92981,0.2,0.028571,0.0
0.999769,0.020523,0.263695,0.08802,0.577654,0.934056,0.2,0.028571,0.0
0.999319,0.019309,0.211188,0.198171,0.610982,0.914634,0.066667,0.0,0.090909
0.999958,0.020523,0.139846,0.084556,0.530922,0.934417,0.133333,0.028571,0.0
0.999537,0.084188,0.331778,0.243617,0.519174,0.966757,0.133333,0.028571,0.045455
0.997948,0.135055,0.627553,0.846432,0.470372,0.909575,0.266667,0.457143,0.0
0.999762,0.158557,0.221931,0.187746,0.431455,0.936676,0.0,0.057143,0.0
0.998601,0.117069,0.083451,0.063393,0.35243,0.905059,0.0,0.057143,0.0
0.99937,0.088381,0.183379,0.156907,0.457745,0.909485,0.0,0.057143,0.0
0.99937,0.035419,0.219595,0.156907,0.524608,0.923668,0.0,0.057143,0.0
0.977172,0.429438,0.175722,0.119389,0.292915,0.90271,0.0,0.085714,0.0
0.999837,0.323734,0.223923,0.254105,0.337266,0.904607,0.133333,0.028571,0.0
0.999717,0.136158,0.225524,0.08209,0.563991,0.924119,0.066667,0.0,0.045455
0.999927,0.084299,0.375473,0.424184,0.643585,0.901084,0.133333,0.028571,0.181818
0.999652,0.127883,0.397758,0.106561,0.601045,0.96215,0.133333,0.0,0.0
0.999578,0.100629,0.247924,0.281822,0.39233,0.989612,0.066667,0.0,0.0
0.999444,0.078451,0.372759,0.307416,0.546395,0.949142,0.133333,0.0,0.0
0.999698,0.076354,0.41015,0.377302,0.556539,0.919061,0.133333,0.0,0.045455
0.999676,0.061348,0.507831,0.213122,0.672152,0.906865,0.4,0.114286,0.0
0.99939,0.07492,0.387839,0.147575,0.606479,0.990244,0.133333,0.0,0.0
0.999335,0.025709,0.292328,0.236594,0.560265,0.929539,0.2,0.0,0.0
0.999796,0.039612,0.573913,0.571384,0.57341,0.928907,0.066667,0.085714,0.0
0.999676,0.0683,0.447856,0.270741,0.571754,0.938753,0.266667,0.057143,0.0
0.999698,0.075913,0.409094,0.319683,0.604358,0.964047,0.133333,0.0,0.0
0.999767,0.028136,0.213101,0.162557,0.541531,0.91617,0.066667,0.028571,0.0
0.999652,0.060686,0.438446,0.106561,0.656627,0.904697,0.266667,0.057143,0.0
0.99972,0.067748,0.373141,0.28822,0.549811,0.896748,0.333333,0.028571,0.0
0.999578,0.099526,0.238218,0.28822,0.346013,0.946974,0.066667,0.0,0.0
0.999563,0.037074,0.205775,0.242306,0.449361,0.936043,0.133333,0.085714,0.0
0.999284,0.077568,0.277194,0.16418,0.462299,0.933514,0.266667,0.057143,0.045455
0.999922,0.033874,0.206612,0.147575,0.533147,0.895664,0.0,0.028571,0.0
0.999289,0.077899,0.24119,0.106561,0.590178,0.923668,0.0,0.0,0.0
0.999289,0.063776,0.307908,0.159841,0.588159,0.923216,0.0,0.0,0.0
0.999717,0.011255,0.232156,0.08209,0.641619,0.951491,0.0,0.0,0.136364
0.998759,0.037736,0.165259,0.183782,0.442426,0.913189,0.133333,0.057143,0.181818
0.998759,0.051859,0.158646,0.396748,0.408115,0.992954,0.2,0.0,0.0
0.998825,0.103387,0.158287,0.298396,0.374631,0.930172,0.133333,0.057143,0.0
0.998904,0.033874,0.231697,0.220301,0.538115,0.919964,0.133333,0.171429,0.0
0.998278,0.095664,0.198322,0.227574,0.384516,0.912737,0.2,0.028571,0.090909
0.999537,0.135165,0.436222,0.373057,0.456089,0.923577,0.333333,0.0,0.0
0.99969,0.013461,0.383722,0.106561,0.677897,0.957362,0.0,0.0,0.227273
0.999752,0.030453,0.234294,0.270366,0.510894,0.897651,0.0,0.057143,0.0
0.9995,0.034426,0.32241,0.399713,0.551312,0.914273,0.0,0.114286,0.0
0.999605,0.028136,0.439792,0.372464,0.592765,0.908311,0.066667,0.114286,0.0
0.999628,0.022509,0.434348,0.120326,0.560058,0.967841,0.066667,0.028571,0.0
0.999556,0.006179,0.419525,0.063393,0.707344,0.900271,0.133333,0.0,0.045455
0.999462,0.029902,0.262454,0.275954,0.555659,0.993767,0.0,0.0,0.0
0.999788,0.071389,0.324854,0.092203,0.593024,0.88654,0.0,0.028571,0.045455
0.999344,0.037957,0.293678,0.25785,0.524297,0.903613,0.0,0.0,0.0
0.999357,0.029902,0.270371,0.151289,0.523521,0.907678,0.0,0.0,0.0
0.999288,0.027033,0.118722,0.08209,0.515965,0.913369,0.066667,0.0,0.0
0.999088,0.035308,0.138271,0.13537,0.484242,0.92972,0.066667,0.0,0.0
0.999231,0.045901,0.14531,0.213122,0.494488,0.909214,0.0,0.0,0.0
0.999408,0.032771,0.136899,0.159841,0.536511,0.931978,0.066667,0.0,0.0
0.999414,0.018206,0.196754,0.08209,0.599131,0.947787,0.066667,0.0,0.0
0.999817,0.1334,0.297273,0.173669,0.5997,0.906052,0.0,0.0,0.0
0.999776,0.076796,0.238126,0.231163,0.4771,0.929539,0.0,0.0,0.0
0.998278,0.088381,0.157752,0.139709,0.447291,0.904878,0.2,0.0,0.045455
0.999288,0.083526,0.282966,0.290031,0.559644,0.988528,0.2,0.0,0.090909
0.999104,0.078782,0.271469,0.223266,0.567821,0.961427,0.2,0.028571,0.0
0.999954,0.160322,0.31932,0.505213,0.439632,0.912737,0.0,0.114286,0.0
0.999716,0.005186,0.281929,0.074256,0.69808,0.921138,0.0,0.0,0.0
0.998635,0.051859,0.108635,0.106561,0.3486,0.923939,0.133333,0.057143,0.0
0.999627,0.088271,0.128676,0.05328,0.469337,0.933153,0.066667,0.028571,0.0
0.999958,0.023944,0.193816,0.142362,0.587745,0.945348,0.0,0.057143,0.0
0.999958,0.022399,0.27263,0.162588,0.586503,0.912014,0.066667,0.057143,0.181818
0.998759,0.051859,0.126255,0.264498,0.393003,0.912195,0.0,0.0,0.227273
0.998759,0.048108,0.140062,0.264498,0.410288,0.915899,0.0,0.0,0.272727
0.999752,0.227629,0.196416,0.08209,0.501475,0.900542,0.066667,0.0,0.0
0.998278,0.199823,0.481849,0.382827,0.453553,0.887895,0.066667,0.485714,0.0
0.999623,0.040384,0.222253,0.241931,0.606065,0.991147,0.0,0.0,0.0
0.998759,0.069513,0.41114,0.303889,0.56456,0.898826,0.266667,0.457143,0.0
0.998759,0.211299,0.273381,0.02881,0.565906,0.936224,0.333333,0.028571,0.272727
0.99981,0.01644,0.233024,0.08209,0.661595,0.9215,0.0,0.0,0.0
0.999958,0.073706,0.378557,0.354517,0.500336,0.892322,0.266667,0.114286,0.0
0.999745,0.031888,0.211478,0.169954,0.551312,0.906956,0.066667,0.0,0.0
0.999778,0.039722,0.436547,0.637399,0.548621,0.920416,0.266667,0.028571,0.0
0.999752,0.03255,0.381182,0.448748,0.554831,0.925926,0.266667,0.0,0.045455
0.998609,0.048549,0.190936,0.244585,0.498008,0.928726,0.066667,0.028571,0.0
0.999253,0.157122,0.210402,0.311724,0.495937,0.901355,0.066667,0.0,0.0
0.999752,0.026702,0.301636,0.231912,0.483414,0.909033,0.333333,0.0,0.090909
0.999536,0.015116,0.172604,0.02881,0.595404,0.901897,0.0,0.0,0.136364
0.999577,0.025378,0.181431,0.126787,0.511204,0.91364,0.2,0.0,0.045455
0.999367,0.07481,0.198641,0.155503,0.472494,0.918609,0.0,0.0,0.0
0.999367,0.075913,0.214911,0.184312,0.45821,0.917615,0.066667,0.0,0.0
0.999288,0.029791,0.44855,0.494819,0.507478,0.914724,0.266667,0.028571,0.0
0.999288,0.029129,0.464595,0.494819,0.517052,0.925745,0.333333,0.028571,0.0
0.998884,0.033102,0.413199,0.535832,0.456399,0.91075,0.266667,0.028571,0.0
0.998884,0.032329,0.42924,0.535832,0.466232,0.905872,0.333333,0.028571,0.0
0.999288,0.28346,0.332062,0.166459,0.422709,0.914995,0.0,0.028571,0.0
0.999288,0.280371,0.348106,0.166459,0.433473,0.917706,0.066667,0.028571,0.0
0.999958,0.017103,0.7054,0.311193,0.754075,0.936314,0.4,0.028571,0.0
0.999956,0.027585,0.655763,0.524315,0.696217,0.906865,0.0,0.028571,0.0
0.998278,0.019861,0.302715,0.217461,0.59142,0.974164,0.4,0.0,0.136364
0.999955,0.105594,0.209438,0.366565,0.440667,0.916441,0.0,0.0,0.0
0.999288,0.041046,0.186656,0.239278,0.417999,0.940741,0.133333,0.0,0.0
0.99925,0.078782,0.237944,0.250702,0.509289,0.925384,0.133333,0.028571,0.0
0.998418,0.061017,0.359336,0.176384,0.582725,0.928004,0.4,0.028571,0.136364
0.999414,0.028136,0.239402,0.05328,0.696734,0.92981,0.0,0.0,0.0
0.999474,0.02273,0.217594,0.159841,0.62009,0.931617,0.066667,0.0,0.0
0.999136,0.03244,0.264118,0.204819,0.455054,0.913189,0.266667,0.0,0.0
0.999337,0.023281,0.246603,0.250702,0.51048,0.93234,0.133333,0.0,0.0
0.999856,0.121924,0.431713,0.117548,0.597216,0.994128,0.0,0.0,0.0
0.999856,0.017765,0.432798,0.117548,0.633131,0.910298,0.066667,0.0,0.0
0.999622,0.062783,0.463487,0.230976,0.634684,0.899097,0.0,0.0,0.0
0.999652,0.017323,0.279704,0.106561,0.571961,0.993948,0.066667,0.0,0.0
0.999628,0.024606,0.434577,0.149135,0.535165,0.944173,0.066667,0.028571,0.0
0.999965,0.020523,0.227997,0.107966,0.563111,0.946161,0.133333,0.028571,0.045455
0.998759,0.026812,0.279927,0.137649,0.615639,0.902258,0.266667,0.0,0.0
0.998759,0.032771,0.11836,0.106561,0.462713,0.904607,0.0,0.0,0.0
0.99969,0.126338,0.477168,0.306886,0.64964,0.920506,0.266667,0.057143,0.0
0.999958,0.109897,0.146754,0.106561,0.491435,0.987444,0.0,0.0,0.0
0.99969,0.024937,0.306636,0.241931,0.571754,0.895032,0.0,0.0,0.0
0.99969,0.026702,0.337968,0.241931,0.59292,0.903523,0.066667,0.0,0.0
0.99969,0.028247,0.339177,0.299551,0.514879,0.855375,0.133333,0.0,0.0
0.999968,0.084078,0.295908,0.269118,0.510997,0.908401,0.066667,0.0,0.0
0.999968,0.080658,0.303746,0.297927,0.436371,0.912105,0.2,0.0,0.0
0.999332,0.150392,0.248,0.233691,0.451017,0.933966,0.0,0.028571,0.090909
0.999562,0.03255,0.373026,0.188651,0.506133,0.906143,0.066667,0.028571,0.0
0.99945,0.025819,0.329229,0.265903,0.488433,0.914453,0.066667,0.114286,0.0
0.999958,0.033322,0.323527,0.385979,0.512188,0.914453,0.333333,0.085714,0.0
0.999065,0.025378,0.191789,0.172483,0.584951,0.907678,0.133333,0.0,0.0
0.999515,0.07481,0.229925,0.102566,0.578585,0.938392,0.0,0.0,0.045455
0.999177,0.018206,0.193854,0.106561,0.613,0.909575,0.0,0.0,0.0
0.999177,0.227629,0.209339,0.106561,0.480826,0.944444,0.0,0.0,0.0
0.999432,0.020633,0.291771,0.195643,0.571443,0.982475,0.133333,0.0,0.045455
0.999432,0.025709,0.261948,0.195643,0.568235,0.953749,0.0,0.0,0.090909
0.999717,0.013241,0.20343,0.119202,0.617709,0.915718,0.066667,0.0,0.045455
0.999752,0.033102,0.341694,0.287003,0.548103,0.913821,0.333333,0.028571,0.0
0.999798,0.047666,0.282206,0.401773,0.544325,0.912556,0.0,0.0,0.0
0.999623,0.035529,0.2624,0.348492,0.495316,0.912737,0.066667,0.0,0.0
0.999744,0.020744,0.389676,0.270741,0.600735,0.921138,0.066667,0.028571,0.0
0.999744,0.01644,0.448614,0.241931,0.664804,0.86757,0.266667,0.0,0.0
0.999418,0.073706,0.376119,0.372963,0.50665,0.895845,0.0,0.028571,0.0
0.999839,0.057486,0.190714,0.402054,0.393935,0.929539,0.0,0.0,0.0
0.99969,0.021957,0.367836,0.241931,0.613414,0.884282,0.2,0.0,0.0
0.999649,0.023723,0.385602,0.295212,0.567976,0.923848,0.0,0.0,0.0
0.999752,0.031116,0.244605,0.213122,0.442633,0.930623,0.066667,0.0,0.0
0.999288,0.037626,0.617246,0.78126,0.663924,0.889702,0.0,0.057143,0.0
0.999568,0.032771,0.146974,0.132967,0.446929,0.932611,0.0,0.0,0.090909
0.999717,0.131303,0.301945,0.223235,0.531232,0.925474,0.0,0.0,0.0
0.999965,0.148737,0.34452,0.322398,0.516586,0.929901,0.066667,0.028571,0.0
0.999577,0.046563,0.290231,0.505681,0.416602,0.909937,0.333333,0.0,0.0
0.999955,0.046673,0.215538,0.430582,0.429954,0.935863,0.2,0.0,0.0
0.999577,0.029129,0.229737,0.287377,0.456296,0.926649,0.2,0.028571,0.0
0.999803,0.090919,0.318069,0.322398,0.459608,0.922493,0.066667,0.0,0.0
0.999594,0.037515,0.385917,0.369468,0.508151,0.993315,0.0,0.0,0.0
0.999414,0.072824,0.211872,0.1109,0.521503,0.900994,0.133333,0.0,0.0
0.998759,0.018758,0.272758,0.116674,0.615898,0.918428,0.0,0.0,0.636364
0.999752,0.076796,0.236865,0.168519,0.479273,0.897651,0.2,0.028571,0.0
0.999765,0.028136,0.180021,0.14386,0.468716,0.915266,0.066667,0.0,0.090909
0.999447,0.071831,0.261782,0.16418,0.546137,0.897471,0.133333,0.028571,0.0
0.999818,0.148737,0.230437,0.133747,0.504321,0.935953,0.0,0.0,0.0
0.999628,0.140241,0.268048,0.133747,0.550536,0.897019,0.066667,0.0,0.0
0.999577,0.20512,0.321847,0.133747,0.479843,0.906233,0.0,0.0,0.0
0.99975,0.207437,0.365036,0.280542,0.428194,0.905239,0.066667,0.0,0.0
0.999394,0.036632,0.342703,0.314377,0.488123,0.931165,0.2,0.0,0.0
0.999104,0.076796,0.279959,0.223266,0.579879,0.951762,0.066667,0.0,0.181818
0.999552,0.031005,0.32852,0.281728,0.544998,0.915989,0.0,0.142857,0.0
0.999455,0.050204,0.184744,0.252044,0.39616,0.910659,0.066667,0.0,0.0
0.999511,0.029129,0.301859,0.262813,0.548414,0.918338,0.0,0.0,0.090909
0.999955,0.171908,0.19156,0.272863,0.43663,0.900181,0.066667,0.028571,0.0
0.999413,0.045239,0.204941,0.287377,0.41919,0.902168,0.0,0.057143,0.0
0.999278,0.165177,0.20244,0.127723,0.477048,0.88907,0.066667,0.028571,0.0
0.999973,0.085402,0.182074,0.133747,0.493919,0.888166,0.133333,0.057143,0.0
0.999284,0.034095,0.239554,0.241931,0.45878,0.8972,0.266667,0.0,0.0
0.999965,0.085954,0.312539,0.375679,0.496714,0.918699,0.066667,0.028571,0.0
0.999681,0.025268,0.409246,0.348492,0.605289,0.903613,0.0,0.0,0.0
0.999751,0.070286,0.392785,0.375679,0.493557,0.920416,0.2,0.0,0.0
0.999664,0.087278,0.360689,0.422561,0.322155,0.905781,0.066667,0.0,0.0
0.999577,0.052742,0.209867,0.308696,0.320499,0.993767,0.066667,0.0,0.0
0.998925,0.031557,0.253655,0.319683,0.480981,0.945528,0.133333,0.0,0.090909
0.999964,0.090919,0.302976,0.48224,0.46794,0.909033,0.066667,0.0,0.0
0.999538,0.069293,0.458548,0.386073,0.575221,0.901536,0.133333,0.171429,0.0
0.999843,0.050866,0.259736,0.374399,0.469078,0.91635,0.066667,0.171429,0.0
0.999645,0.038839,0.455427,0.534116,0.367438,0.926649,0.066667,0.114286,0.0
0.999594,0.031998,0.452932,0.400556,0.537805,0.907588,0.066667,0.114286,0.0
0.999956,0.026812,0.20012,0.18553,0.619935,0.937669,0.0,0.028571,0.0
0.999903,0.040494,0.137446,0.261096,0.438855,0.897561,0.0,0.0,0.0
0.999766,0.170363,0.876934,0.623572,0.486053,0.915357,0.2,0.428571,0.0
0.998871,0.047225,0.264169,0.213122,0.31817,0.897109,0.0,0.057143,0.0
0.999113,0.028798,0.401911,0.383545,0.546085,0.921861,0.266667,0.0,0.0
0.999678,0.047225,0.266059,0.213122,0.360193,0.898735,0.133333,0.057143,0.0
0.999832,0.153371,0.253744,0.240308,0.505046,0.900903,0.0,0.0,0.0
0.999284,0.037736,0.142672,0.063393,0.488278,0.901536,0.0,0.0,0.0
0.999827,0.310273,0.293713,0.180629,0.52171,0.930172,0.0,0.0,0.0
0.999578,0.026812,0.199719,0.152257,0.50665,0.904065,0.133333,0.057143,0.0
0.999955,0.048108,0.134541,0.23881,0.484552,0.973261,0.0,0.0,0.045455
0.999717,0.031005,0.352001,0.338473,0.541324,0.919332,0.266667,0.028571,0.0
0.999218,0.018316,0.401934,0.19171,0.613,0.90804,0.133333,0.0,0.0
0.999643,0.01644,0.230145,0.122323,0.576308,0.9,0.133333,0.0,0.0
0.999643,0.075913,0.267781,0.093514,0.613983,0.936856,0.066667,0.0,0.0
0.999182,0.018758,0.254835,0.156907,0.570305,0.993225,0.0,0.0,0.227273
0.999569,0.255103,0.16553,0.228323,0.381514,0.898103,0.0,0.057143,0.0
0.999676,0.076796,0.251335,0.221893,0.518346,0.906233,0.0,0.028571,0.181818
0.999125,0.031336,0.14825,0.176384,0.507582,0.889341,0.133333,0.0,0.0
0.998759,0.018868,0.134544,0.05328,0.56839,0.909214,0.0,0.0,0.363636
0.999288,0.019309,0.189896,0.1109,0.558402,0.906594,0.333333,0.0,0.0
0.998278,0.03895,0.194354,0.264623,0.475289,0.8972,0.2,0.085714,0.0
0.998136,0.025047,0.121179,0.147575,0.440977,0.897019,0.133333,0.0,0.0
0.999506,0.274854,0.492095,0.664523,0.372199,0.915266,0.0,0.4,0.0
0.999236,0.031336,0.166287,0.22183,0.520209,0.897471,0.0,0.0,0.0
