oz2,oz3,oz4
0.174118,0.999748,0.996988
0.174118,0.999663,0.997017
0.0,0.99726,0.996325
0.174118,0.999855,0.997073
0.174118,0.999455,0.996601
0.164706,1.0,0.996741
0.174118,0.999855,0.997073
0.174118,0.999312,0.996735
0.174118,0.999899,0.997489
0.164706,0.999863,0.997242
0.164706,0.999671,0.996968
0.164706,0.999775,0.996855
0.0,0.99726,0.996325
0.174118,0.99966,0.997209
0.174118,0.998685,0.996411
0.208235,0.996739,0.996721
0.174118,0.998602,0.996327
0.174118,0.99914,0.996489
0.174118,0.999285,0.996827
0.174118,0.998671,0.996482
0.174118,0.999488,0.996685
0.174118,0.999397,0.997517
0.174118,0.999455,0.996601
0.164706,1.0,0.9972
0.174118,0.999455,0.996601
0.174118,0.999509,0.997065
0.174118,0.99934,0.996642
0.174118,0.999712,0.997475
0.164706,1.0,0.997574
0.174118,0.999663,0.997017
0.174118,0.999583,0.996932
0.174118,0.999707,0.997143
0.174118,0.999707,0.997143
0.174118,0.999583,0.996932
0.174118,0.999455,0.996601
0.164706,1.0,0.997852
0.174118,0.999748,0.997319
0.164706,0.999756,0.996978
0.164706,1.0,0.996741
0.164706,0.999753,0.99721
0.174118,0.999899,0.997489
0.177647,0.999356,0.996749
0.164706,1.0,0.996741
0.0,0.99726,0.996325
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.164706,0.999488,0.996396
0.164706,0.999488,0.996439
0.164706,0.999488,0.996396
0.174118,0.998602,0.996184
0.164706,1.0,0.996741
0.164706,1.0,0.997574
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.174118,0.998602,0.996043
0.174118,0.999507,0.996643
0.174118,0.999616,0.997461
0.174118,0.99949,0.997045
0.174118,0.999214,0.996666
0.174118,0.999268,0.996629
0.174118,0.999899,0.997489
0.174118,0.9996,0.996686
0.174118,0.998887,0.997636
0.174118,0.998822,0.996099
0.174118,0.999668,0.997078
0.174118,0.999748,0.996656
0.174118,0.999748,0.996656
0.174118,0.999455,0.996876
0.164706,0.999488,0.996439
0.174118,0.999386,0.996997
0.117647,0.999995,0.972546
0.174118,0.999057,0.996692
0.174118,0.998715,0.995958
0.174118,0.998446,0.996131
0.164706,1.0,0.998823
0.174118,0.999488,0.996727
0.174118,0.999737,0.997249
0.174118,0.999364,0.99663
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999126,0.996573
0.174118,0.999855,0.99782
0.0,0.99726,0.996325
0.164706,1.0,0.997505
0.174118,0.999855,0.997073
0.174118,0.99991,0.997697
0.174118,0.998756,0.99644
0.164706,1.0,0.996741
0.174118,0.999271,0.996732
0.174118,0.999529,0.996973
0.174118,0.999633,0.99732
0.174118,0.999197,0.997027
0.174118,0.999707,0.997101
0.174118,0.999523,0.996847
0.164706,0.999874,0.99744
0.174118,0.999455,0.996907
0.164706,0.999901,0.997787
0.174118,0.998427,0.996269
0.164706,1.0,0.996741
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.174118,0.999455,0.996601
0.174118,0.999583,0.997292
0.164706,0.999729,0.998772
0.174118,0.999488,0.996727
0.174118,0.999446,0.997045
0.174118,0.99897,0.996538
0.0,0.99726,0.996325
0.174118,0.999712,0.997793
0.174118,0.999614,0.996571
0.174118,0.999816,0.997404
0.174118,0.999383,0.99696
0.164706,1.0,0.996741
0.174118,0.999663,0.997017
0.174118,0.999573,0.996732
0.174118,0.999326,0.99643
0.174118,0.999455,0.996601
0.174118,0.998602,0.996043
0.0,0.99726,0.996325
0.164706,0.999063,0.997712
0.174118,0.99946,0.997002
0.164706,0.999742,0.99673
0.174118,0.999583,0.996932
0.174118,0.999773,0.997102
0.0,0.99726,0.996325
0.174118,0.999594,0.997037
0.174118,0.99849,0.996128
0.174118,0.998427,0.996269
0.0,0.99726,0.996325
0.174118,0.99849,0.996128
0.174118,0.998372,0.99634
0.174118,0.999655,0.997173
0.164706,1.0,0.996741
0.174118,0.999268,0.996629
0.174118,0.999268,0.996629
0.164706,1.0,0.99799
0.0,0.99726,0.996325
0.117647,0.999995,0.929946
0.174118,0.999326,0.99643
0.174118,0.999523,0.996847
0.174118,0.999523,0.996847
0.174118,0.999614,0.996817
0.174118,0.999663,0.997017
0.174118,0.999326,0.996896
0.174118,0.999351,0.997273
0.164706,0.998726,0.997295
0.174118,0.998786,0.997509
0.164706,1.0,0.996741
0.164706,0.999542,0.996509
0.177647,0.998786,0.997451
0.177647,0.99937,0.996853
0.164706,1.0,0.996741
0.177647,0.997827,0.997146
0.174118,0.998887,0.997602
0.164706,1.0,0.996741
0.174118,0.999455,0.996876
0.0,0.99726,0.996325
0.174118,0.999893,0.99742
0.174118,0.999893,0.99742
0.174118,0.999893,0.99742
0.174118,0.999893,0.99742
0.174118,0.999455,0.996876
1.0,0.278493,0.0
1.0,0.278493,0.0
0.143529,1.0,0.996738
0.174118,0.999811,0.997771
0.174118,0.999748,0.997319
0.174118,0.9996,0.997745
0.174118,0.999345,0.997415
0.174118,0.999748,0.997319
0.174118,0.999693,0.997234
0.174118,0.998542,0.996298
0.174118,0.999616,0.997461
0.174118,0.999707,0.997143
0.174118,0.997945,0.996311
0.174118,0.999707,0.997143
0.174118,0.999762,0.997809
0.174118,0.99949,0.997045
0.174118,0.99949,0.997045
0.174118,0.998427,0.996269
0.177647,0.997506,0.996177
0.174118,0.999488,0.996727
0.174118,0.999488,0.996727
0.164706,0.998471,0.996994
0.164706,0.998471,0.996994
0.174118,0.998123,0.996866
0.164706,0.998602,0.996889
0.164706,0.998049,0.996535
0.170588,0.997671,0.996491
0.174118,0.998265,0.996893
0.174118,0.999748,0.996656
0.164706,1.0,0.997158
0.174118,0.999501,0.997619
0.174118,0.999542,0.997321
0.174118,0.997945,0.996311
0.174118,0.999614,0.996571
0.174118,0.999663,0.997017
0.164706,1.0,0.997158
0.174118,0.999364,0.99663
0.164706,0.999871,0.997314
0.174118,0.999545,0.996903
0.177647,0.999044,0.996311
0.174118,0.999841,0.99792
0.174118,0.999868,0.998267
0.174118,0.998602,0.996184
0.164706,0.999775,0.996855
0.164706,0.999863,0.997271
0.174118,0.998602,0.996184
0.174118,0.999737,0.997803
0.174118,0.999737,0.997825
0.164706,0.999879,0.997488
0.0,0.99726,0.996325
0.174118,0.999899,0.997489
0.174118,0.999863,0.997115
0.177647,0.999515,0.996953
0.177647,0.999611,0.997244
0.174118,0.999671,0.997456
0.174118,0.99971,0.997462
0.174118,0.999855,0.997073
0.164706,1.0,0.996741
0.174118,0.999899,0.997489
0.174118,0.999405,0.997069
0.174118,0.999214,0.997007
0.164706,1.0,0.997158
0.174118,0.999855,0.997073
0.174118,0.999597,0.997187
0.174118,0.999597,0.997187
0.174118,0.999855,0.997073
0.174118,0.999663,0.997017
0.174118,0.99946,0.997358
0.177647,0.999485,0.996897
0.164706,1.0,0.996741
0.177647,0.999485,0.996897
0.174118,0.999794,0.997517
0.174118,0.999597,0.997016
0.164706,0.999863,0.997271
0.164706,0.999863,0.997271
0.174118,0.998542,0.996298
0.174118,0.999663,0.997017
0.174118,0.999542,0.997088
0.174118,0.999351,0.99682
0.0,0.99726,0.996325
0.174118,0.999671,0.997456
0.174118,0.999329,0.997079
0.174118,0.999863,0.997115
0.174118,0.999863,0.997115
0.174118,0.998589,0.99721
0.174118,0.999784,0.997448
0.164706,0.999211,0.996799
0.174118,0.999849,0.998188
0.174118,0.999764,0.998614
0.174118,0.999701,0.998202
0.174118,0.999175,0.996763
0.117647,0.999995,0.976971
0.174118,0.999682,0.997546
0.174118,0.999622,0.997257
0.164706,1.0,0.996741
0.174118,0.999671,0.99748
0.174118,0.999671,0.99748
0.164706,1.0,0.998407
0.174118,0.999748,0.996988
0.174118,0.999731,0.997523
0.174118,0.999622,0.997107
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.998271,0.997679
0.174118,0.998644,0.99724
0.174118,0.999455,0.996601
0.174118,0.999663,0.997017
0.164706,1.0,0.997574
0.164706,1.0,0.997574
0.164706,1.0,0.997574
0.174118,0.998427,0.996214
0.0,0.99726,0.996325
0.174118,0.999688,0.997348
0.174118,0.999688,0.997348
0.0,0.99726,0.996325
0.174118,0.999233,0.996658
0.164706,1.0,0.996741
0.174118,0.99971,0.997462
0.177647,0.997978,0.996008
0.164706,0.999671,0.996968
0.174118,0.998602,0.996184
0.164706,0.999671,0.996939
0.164706,0.999507,0.996623
0.164706,0.999488,0.996439
0.164706,1.0,0.997574
0.174118,0.999608,0.997324
0.174118,0.99849,0.996128
0.174118,0.99914,0.996489
0.0,0.99726,0.996325
0.174118,0.998602,0.996184
0.177647,0.999408,0.996678
0.174118,0.999701,0.998028
0.164706,1.0,0.997158
0.174118,0.999364,0.997203
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.164706,1.0,0.997158
0.164706,0.999863,0.997271
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,0.998813,0.997409
0.164706,1.0,0.997158
0.174118,0.999268,0.996671
0.174118,0.999685,0.997059
0.174118,0.99971,0.997462
0.174118,0.999268,0.996671
0.170588,0.998644,0.996281
0.164706,1.0,0.997158
0.164706,1.0,0.997574
0.174118,0.99923,0.996417
0.177647,0.999345,0.996622
0.164706,1.0,0.99799
0.174118,0.999263,0.996776
0.164706,1.0,0.996741
0.174118,0.99971,0.997462
0.174118,0.999529,0.996973
0.174118,0.999457,0.997163
0.174118,0.998427,0.996214
0.174118,0.999504,0.997363
0.174118,0.999488,0.996727
0.174118,0.999455,0.996876
0.174118,0.99971,0.997462
0.174118,0.999277,0.997002
0.174118,0.999723,0.997531
0.177647,0.999356,0.996749
0.164706,0.99769,0.997571
0.174118,0.998493,0.997125
0.174118,0.999748,0.996988
0.174118,0.999855,0.997073
0.174118,0.999899,0.997489
0.174118,0.999855,0.997073
0.174118,0.999855,0.997073
0.0,0.99726,0.996325
0.174118,0.999507,0.996657
0.164706,1.0,0.997574
0.208235,0.996087,0.996575
0.0,0.99726,0.996325
0.174118,0.999841,0.997518
0.0,0.99726,0.996325
0.164706,1.0,0.997574
0.174118,0.998542,0.996298
0.174118,0.999805,0.997573
0.174118,0.999507,0.996643
0.164706,1.0,0.996741
0.164706,1.0,0.997158
0.174118,0.9996,0.996686
0.208235,0.996558,0.996612
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.174118,0.997808,0.996682
0.174118,0.999372,0.996515
0.174118,0.999372,0.996515
0.174118,0.999372,0.996515
0.174118,0.999455,0.996601
0.174118,0.999372,0.996515
0.174118,0.9996,0.996686
0.174118,0.9996,0.996686
0.174118,0.9996,0.996686
0.174118,0.9996,0.996686
0.174118,0.9996,0.996686
0.174118,0.9996,0.996686
0.174118,0.999583,0.996932
0.174118,0.999583,0.996932
0.174118,0.999583,0.996932
0.174118,0.998471,0.997069
0.174118,0.998589,0.99721
0.174118,0.999504,0.997403
0.174118,0.999737,0.997803
0.174118,0.999707,0.997143
0.174118,0.999707,0.997143
0.174118,0.999298,0.996714
0.164706,1.0,0.996741
0.174118,0.999542,0.997045
0.174118,0.998602,0.996043
0.174118,0.999501,0.997196
0.174118,0.998372,0.996298
0.174118,0.999337,0.996714
0.174118,0.999337,0.996714
0.118824,0.999992,0.987577
0.167059,0.9996,0.996887
0.174118,0.999773,0.997102
0.164706,0.999849,0.997339
0.174118,0.99971,0.997462
0.174118,0.999485,0.996799
0.174118,0.998591,0.997157
0.174118,0.998372,0.997738
0.174118,0.998923,0.9976
0.174118,0.999433,0.997019
0.174118,0.999361,0.996959
0.177647,0.997931,0.998365
0.174118,0.998923,0.9976
0.174118,0.998372,0.997738
0.174118,0.999636,0.997317
0.174118,0.99971,0.997462
0.174118,0.999677,0.997215
0.174118,0.999485,0.996799
0.170588,0.999646,0.996698
0.174118,0.999268,0.996629
0.164706,1.0,0.9972
0.174118,0.999523,0.996847
0.174118,0.999551,0.997093
0.174118,0.999773,0.997102
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.998756,0.996341
0.174118,0.997216,0.996409
0.174118,0.998427,0.996269
0.174118,0.9996,0.997046
0.174118,0.999816,0.997404
0.174118,0.999855,0.997073
0.174118,0.998545,0.997183
0.174118,0.998871,0.997599
0.174118,0.999482,0.997935
0.174118,0.999663,0.997708
0.174118,0.998709,0.997302
0.174118,0.999794,0.997517
0.174118,0.998457,0.99707
0.174118,0.999268,0.997017
0.174118,0.999455,0.996601
0.174118,0.999372,0.996515
0.174118,0.997728,0.996653
0.174118,0.99781,0.996738
0.174118,0.999583,0.996932
0.174118,0.999899,0.997489
0.174118,0.999704,0.997384
0.174118,0.998427,0.996214
0.174118,0.999455,0.996601
0.174118,0.999268,0.996545
0.164706,0.997504,0.997017
0.174118,0.999794,0.997711
0.174118,0.997945,0.996311
0.174118,0.999488,0.996727
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999855,0.997073
0.174118,0.998427,0.996269
0.174118,0.998493,0.997125
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999893,0.99742
0.164706,1.0,0.997158
0.174118,0.998605,0.997239
0.174118,0.998589,0.99721
0.174118,0.999855,0.997073
0.174118,0.998375,0.996186
0.174118,0.999211,0.996726
0.174118,0.999855,0.997073
0.174118,0.999488,0.996685
0.174118,0.999748,0.996656
0.174118,0.999364,0.996923
0.174118,0.999364,0.996923
0.174118,0.999455,0.996876
0.174118,0.999455,0.996876
0.174118,0.999044,0.996433
0.174118,0.999044,0.996433
0.174118,0.999455,0.996876
0.174118,0.999455,0.996876
0.164706,1.0,0.998823
0.164706,0.999063,0.999098
0.174118,0.998427,0.996269
0.164706,0.998049,0.996879
0.174118,0.999455,0.996601
0.177647,0.99914,0.99678
0.174118,0.99846,0.996187
0.174118,0.999583,0.996932
0.174118,0.998471,0.997069
0.174118,0.999326,0.996587
0.174118,0.999255,0.996994
0.174118,0.999841,0.997976
0.174118,0.999841,0.997976
0.174118,0.999534,0.998123
0.174118,0.999485,0.997462
0.174118,0.999482,0.997935
0.164706,0.999838,0.997163
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999816,0.997404
0.164706,1.0,0.996741
0.174118,0.999816,0.997404
0.174118,0.999816,0.997404
0.174118,0.999816,0.997404
0.164706,0.999792,0.997514
0.164706,0.999792,0.997514
0.174118,0.999507,0.996657
0.174118,0.999364,0.997533
0.174118,0.99949,0.997045
0.164706,1.0,0.996741
0.174118,0.999126,0.996573
0.175294,0.99963,0.996981
0.174118,0.999479,0.996761
0.174118,0.999479,0.996761
0.174118,0.999605,0.996988
0.174118,0.999605,0.996988
0.174118,0.999726,0.997157
0.174118,0.999855,0.997073
0.174118,0.997887,0.997348
0.174118,0.998493,0.997125
0.174118,0.999849,0.997751
0.174118,0.999849,0.997751
0.174118,0.998761,0.997315
0.164706,0.998337,0.99695
0.174118,0.999816,0.997404
0.174118,0.999789,0.997666
0.174118,0.999855,0.997073
0.174118,0.999455,0.997427
0.174118,0.999427,0.996747
0.174118,0.999773,0.997102
0.164706,0.998983,0.997652
0.174118,0.998186,0.996894
0.164706,0.998049,0.996879
0.174118,0.999748,0.996656
0.174118,0.998855,0.997595
0.174118,0.998813,0.997485
0.174118,0.999583,0.996932
0.0,0.99726,0.996325
0.174118,0.999855,0.997073
0.174118,0.999534,0.997082
0.174118,0.99946,0.997002
0.174118,0.999655,0.997429
0.174118,0.99952,0.997331
0.174118,0.999455,0.997508
0.174118,0.998956,0.997931
0.174118,0.999372,0.997061
0.174118,0.999268,0.996545
0.174118,0.999685,0.997059
0.174118,0.997915,0.996809
0.174118,0.998833,0.997543
0.164706,0.998049,0.996879
0.177647,0.997676,0.996703
0.177647,0.999263,0.996566
0.164706,0.999731,0.997098
0.174118,0.999268,0.996629
0.164706,0.998983,0.997652
0.174118,0.999077,0.997873
0.174118,0.999655,0.99776
0.174118,0.999482,0.997373
0.174118,0.999748,0.996656
0.174118,0.999326,0.99643
0.164706,0.998471,0.99779
0.174118,0.999414,0.997318
0.164706,0.998169,0.996827
0.174118,0.999767,0.997403
0.174118,0.998846,0.997486
0.164706,0.998726,0.997295
0.164706,0.999775,0.996855
0.174118,0.999126,0.997958
0.177647,0.998824,0.99639
0.174118,0.999156,0.996877
0.164706,0.998844,0.996857
0.174118,0.998844,0.997567
0.174118,0.999268,0.996629
0.174118,0.999592,0.9975
0.174118,0.999485,0.996799
0.164706,0.998049,0.996879
0.174118,0.999773,0.997102
0.174118,0.999383,0.997095
0.174118,0.999663,0.997297
0.174118,0.999663,0.997297
0.174118,0.999285,0.996766
0.164706,0.999597,0.996653
0.174118,0.99952,0.997069
0.174118,0.999422,0.996558
0.0,0.99726,0.996325
0.174118,0.999455,0.996601
0.174118,0.998427,0.996158
0.174118,0.99846,0.996073
0.174118,0.999309,0.997017
0.174118,0.997975,0.996712
0.174118,0.99849,0.996243
0.174118,0.998602,0.996299
0.174118,0.999583,0.996932
0.174118,0.999372,0.996515
0.174118,0.999583,0.996932
0.174118,0.999583,0.996932
0.174118,0.999753,0.997033
0.174118,0.999773,0.997102
0.174118,0.9996,0.997406
0.174118,0.99971,0.997462
0.174118,0.997772,0.996794
0.0,0.99726,0.996325
0.174118,0.999235,0.996679
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.117647,0.999992,0.942883
0.0,0.99726,0.996325
0.164706,0.999679,0.996865
0.164706,0.999742,0.996746
0.174118,0.999751,0.998095
0.174118,0.999805,0.997334
0.174118,0.999811,0.997729
0.164706,0.999742,0.997167
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.164706,0.998337,0.996993
0.164706,0.998337,0.996993
0.174118,0.9996,0.997046
0.164706,1.0,0.997158
0.174118,0.998427,0.996269
0.0,0.99726,0.996325
0.174118,0.998427,0.996214
0.174118,0.999767,0.997476
0.174118,0.999707,0.997101
0.164706,0.998202,0.996607
0.164706,1.0,0.997158
0.174118,0.999855,0.997073
0.174118,0.99849,0.996128
0.174118,0.999523,0.996847
0.174118,0.999688,0.997348
0.164706,1.0,0.996741
0.174118,0.99969,0.997538
0.164706,1.0,0.996741
0.164706,0.998471,0.99779
0.174118,0.998844,0.997567
0.164706,0.999792,0.997514
0.174118,0.998893,0.997541
0.174118,0.998441,0.996214
0.174118,0.998868,0.99766
0.174118,0.999679,0.997409
0.174118,0.999518,0.997561
0.174118,0.999688,0.997348
0.174118,0.999066,0.996647
0.174118,0.999271,0.996732
0.174118,0.999479,0.996761
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.174118,0.998622,0.997281
0.170588,0.998644,0.996281
0.164706,1.0,0.996741
0.174118,0.999211,0.99646
0.174118,0.999655,0.99776
0.174118,0.999655,0.997387
0.164706,0.999781,0.997361
0.174118,0.999855,0.997073
0.174118,0.999855,0.997073
0.174118,0.999759,0.997424
0.174118,0.999855,0.997073
0.174118,0.999773,0.997102
0.174118,0.999841,0.997518
0.174118,0.999855,0.99782
0.174118,0.999688,0.997348
0.174118,0.999597,0.997058
0.164706,1.0,0.996741
0.177647,0.999093,0.99651
0.177647,0.999093,0.99651
0.177647,0.999263,0.996566
0.174118,0.999707,0.997143
0.174118,0.999197,0.996695
0.174118,0.996865,0.99638
0.174118,0.999455,0.996876
0.117647,0.999995,0.945001
0.208235,0.995207,0.99599
0.174118,0.998602,0.996327
0.174118,0.999214,0.996666
0.174118,0.998337,0.997183
0.174118,0.999293,0.997045
0.174118,0.999622,0.997101
0.208235,0.993895,0.996068
0.174118,0.998602,0.996043
0.174118,0.999679,0.997409
0.174118,0.999592,0.997458
0.174118,0.999663,0.997708
0.0,0.99726,0.996325
0.174118,0.999748,0.996988
0.174118,0.999748,0.996988
0.164706,1.0,0.996741
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999411,0.997092
0.174118,0.999748,0.996656
0.164706,1.0,0.997574
0.118824,0.999992,0.993065
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.164706,1.0,0.997574
0.174118,0.99738,0.996518
0.174118,0.999655,0.997429
0.164706,1.0,0.996741
0.174118,0.99832,0.997713
0.174118,0.9996,0.996686
0.164706,0.998452,0.997849
0.0,0.99726,0.996325
0.174118,0.999597,0.997419
0.174118,0.999712,0.997254
0.174118,0.999285,0.996766
0.174118,0.998915,0.997841
0.174118,0.9996,0.996686
0.164706,1.0,0.996741
0.174118,0.999126,0.996615
0.174118,0.999619,0.997194
0.174118,0.999457,0.997473
0.164706,0.998471,0.99779
0.0,0.99726,0.996325
0.174118,0.999679,0.997874
0.174118,0.998789,0.997501
0.174118,0.997339,0.996199
0.164706,0.999784,0.997445
0.174118,0.9996,0.996686
0.164706,1.0,0.997158
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.174118,0.999671,0.996902
0.0,0.99726,0.996325
0.177647,0.999449,0.996868
0.164706,1.0,0.996741
0.174118,0.999104,0.996644
0.174118,0.999197,0.99698
0.174118,0.999372,0.997061
0.174118,0.999611,0.997741
0.174118,0.999167,0.996687
0.0,0.99726,0.996325
0.164706,0.99972,0.996884
0.174118,0.997117,0.996932
0.164706,0.997504,0.997017
0.174118,0.997117,0.996932
0.174118,0.999773,0.997102
0.174118,0.998602,0.996043
0.164706,0.99952,0.997216
0.174118,0.998948,0.998031
0.174118,0.999455,0.996601
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.174118,0.999482,0.997327
0.174118,0.999773,0.997102
0.0,0.99726,0.996325
0.174118,0.99846,0.996073
0.174118,0.999364,0.99663
0.174118,0.999364,0.99663
0.164706,1.0,0.997435
0.174118,0.999855,0.997073
0.174118,0.9996,0.996686
0.174118,0.999386,0.996661
0.164706,1.0,0.997158
0.174118,0.999277,0.997467
0.164706,1.0,0.997158
0.174118,0.999855,0.997073
0.174118,0.999707,0.997101
0.164706,0.998983,0.997652
0.174118,0.999592,0.997458
0.174118,0.999499,0.99804
0.0,0.99726,0.996325
0.174118,0.999268,0.996545
0.174118,0.999268,0.996734
0.164706,0.998049,0.996879
0.174118,0.999707,0.997101
0.0,0.99726,0.996325
0.174118,0.997145,0.996016
0.174118,0.998945,0.996312
0.174118,0.999583,0.996932
0.174118,0.999583,0.996932
0.174118,0.999583,0.996932
0.164706,1.0,0.996741
0.174118,0.999655,0.997718
0.174118,0.998978,0.99661
0.174118,0.999263,0.996695
0.174118,0.998663,0.996518
0.174118,0.998663,0.996518
0.174118,0.998663,0.996518
0.174118,0.999641,0.996947
0.174118,0.999455,0.996601
0.0,0.99726,0.996325
0.174118,0.999523,0.996847
0.174118,0.999444,0.997903
0.174118,0.999542,0.99749
0.174118,0.999773,0.997102
0.164706,0.999792,0.997514
0.174118,0.999364,0.99663
0.174118,0.999794,0.997517
0.117647,0.999992,0.963063
0.174118,0.999803,0.997702
0.174118,0.999518,0.996961
0.174118,0.999386,0.99664
0.174118,0.9996,0.996686
0.174118,0.998855,0.997595
0.174118,0.999326,0.996535
0.174118,0.999455,0.996601
0.174118,0.999542,0.997177
0.174118,0.999597,0.997376
0.174118,0.999405,0.997049
0.174118,0.999597,0.997376
0.174118,0.99952,0.996715
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.174118,0.999863,0.997115
0.174118,0.999863,0.997115
0.174118,0.999655,0.99713
0.174118,0.998652,0.99818
0.174118,0.999479,0.996761
0.174118,0.9996,0.996686
0.174118,0.999444,0.997321
0.164706,0.999742,0.997146
0.174118,0.999583,0.996932
0.174118,0.999663,0.997017
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.174118,0.998939,0.996341
0.174118,0.998945,0.996312
0.174118,0.999403,0.996937
0.174118,0.999403,0.996937
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999455,0.996601
0.164706,0.998169,0.996827
0.174118,0.999326,0.99643
0.164706,1.0,0.998823
0.174118,0.998756,0.996383
0.174118,0.998427,0.996269
0.174118,0.999307,0.996345
0.164706,0.999794,0.997076
0.174118,0.99957,0.99713
0.174118,0.998427,0.996158
0.174118,0.999775,0.996712
0.174118,0.999775,0.996712
0.174118,0.998222,0.996894
0.174118,0.998441,0.996075
0.174118,0.998602,0.996299
0.164706,0.999775,0.996855
0.117647,0.999995,0.976971
0.174118,0.999855,0.997073
0.174118,0.999855,0.997073
0.174118,0.999855,0.997073
0.174118,0.999205,0.996574
0.174118,0.999855,0.997073
0.174118,0.999855,0.997073
0.174118,0.999337,0.996714
0.164706,1.0,0.9972
0.164706,1.0,0.996741
0.174118,0.998602,0.996299
0.0,0.99726,0.996325
0.164706,1.0,0.997158
0.174118,0.998835,0.997456
0.174118,0.999134,0.997032
0.174118,0.999542,0.997045
0.174118,0.999531,0.997159
0.174118,0.999611,0.99762
0.174118,0.999496,0.997204
0.164706,0.998049,0.996879
0.164706,0.998049,0.996879
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.174118,0.999397,0.996875
0.174118,0.998413,0.997013
0.174118,0.999397,0.996875
0.174118,0.999397,0.996875
0.174118,0.999479,0.996761
0.174118,0.999773,0.997102
0.174118,0.999773,0.997102
0.174118,0.998427,0.996269
0.174118,0.999871,0.998098
0.174118,0.998427,0.996214
0.174118,0.999583,0.996932
0.164706,0.999742,0.996751
0.174118,0.99934,0.997186
0.174118,0.998759,0.996099
0.174118,0.999455,0.996876
0.174118,0.999534,0.997712
0.174118,0.999668,0.997808
0.174118,0.999707,0.997101
0.174118,0.999233,0.996658
0.174118,0.999707,0.997101
0.174118,0.999312,0.996958
0.174118,0.999773,0.997102
0.174118,0.998589,0.99721
0.0,0.99726,0.996325
0.174118,0.999756,0.997433
0.174118,0.999773,0.997102
0.174118,0.999605,0.997684
0.164706,1.0,0.997158
0.164706,1.0,0.997158
0.164706,1.0,0.9972
0.164706,1.0,0.997158
0.164706,1.0,0.997505
0.164706,0.998589,0.997162
0.164706,0.99974,0.997628
0.174118,0.998907,0.997571
0.174118,0.999756,0.997433
0.174118,0.999723,0.997517
0.174118,0.99892,0.997655
0.174118,0.999863,0.997115
0.174118,0.998671,0.997253
0.0,0.99726,0.996325
0.0,0.99726,0.996325
0.174118,0.999337,0.996714
0.164706,0.999657,0.997632
0.164706,1.0,0.997088
0.0,0.99726,0.996325
0.157647,1.0,0.996756
0.117647,0.999995,0.964638
0.174118,0.999688,0.997348
0.174118,0.999567,0.9971
0.170588,0.999797,0.997114
0.164706,1.0,0.997158
0.174118,0.998605,0.997281
0.164706,0.998726,0.997295
0.164706,1.0,0.997158
0.0,0.99726,0.996325
0.174118,0.999455,0.996601
0.174118,0.998542,0.996298
0.0,0.99726,0.996325
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.164706,1.0,0.996741
0.174118,0.999855,0.997073
0.174118,0.999677,0.997215
0.174118,0.99934,0.997019
0.174118,0.999485,0.997286
0.174118,0.998602,0.995761
0.0,0.99726,0.996325
0.174118,0.99849,0.996243
0.174118,0.999753,0.997033
0.174118,0.999372,0.996515
0.174118,0.999372,0.996515
0.174118,0.999372,0.996515
0.174118,0.998389,0.996899
0.174118,0.997969,0.996823
0.164706,1.0,0.996741
0.0,0.99726,0.996325
0.174118,0.999583,0.996932
0.174118,0.999583,0.996932
0.174118,0.9996,0.996686
0.174118,0.999748,0.996656
0.174118,0.997926,0.996865
0.174118,0.99849,0.995932
0.174118,0.999583,0.996932
0.164706,1.0,0.996741
0.174118,0.999583,0.996932
0.174118,0.999271,0.996903
0.174118,0.999477,0.997513
0.0,0.99726,0.996325
0.174118,0.9996,0.996686
