oz124,oz125,oz126,oz128,oz13,oz131,oz149,oz150,oz151,oz165,oz171,oz172,oz173,oz175,oz176,oz177,oz178,oz197,oz247,oz249
0.066667,0.178571,0.066667,0.0,0.136364,0.05,0.038462,0.0,0.071429,0.2,0.0,0.076923,0.083333,0.076923,0.0,0.083333,0.0,0.0,0.097429,0.193632
0.333333,0.285714,0.0,0.0,0.181818,0.05,0.0,0.0,0.071429,0.0,0.0,0.153846,0.083333,0.384615,0.0,0.0,0.0,0.0,0.448968,0.236063
0.333333,0.321429,0.0,0.0,0.181818,0.05,0.0,0.0,0.071429,0.0,0.0,0.230769,0.083333,0.384615,0.0,0.0,0.0,0.1,0.429438,0.251695
0.333333,0.357143,0.0,0.0,0.181818,0.05,0.0,0.0,0.071429,0.0,0.0,0.230769,0.083333,0.384615,0.0,0.0,0.0,0.1,0.429438,0.211665
0.133333,0.178571,0.066667,0.117647,0.136364,0.0,0.0,0.0,0.0,0.1,0.0,0.096154,0.0,0.153846,0.0,0.083333,0.0,0.1,0.179852,0.13022
0.133333,0.107143,0.066667,0.058824,0.090909,0.0,0.019231,0.0,0.0,0.0,0.0,0.038462,0.083333,0.153846,0.0,0.083333,0.0,0.1,0.193865,0.096676
0.466667,0.535714,0.133333,0.058824,0.5,0.0,0.057692,0.272727,0.357143,0.2,0.0,0.326923,0.083333,0.384615,0.0,0.222222,0.166667,0.0,0.340174,0.476426
0.0,0.214286,0.0,0.0,0.090909,0.1,0.134615,0.0,0.0,0.2,0.0,0.134615,0.083333,0.0,0.153846,0.0,0.0,0.2,0.031888,0.18426
0.0,0.214286,0.0,0.0,0.136364,0.1,0.115385,0.0,0.071429,0.2,0.0,0.115385,0.083333,0.0,0.153846,0.0,0.0,0.2,0.035419,0.199551
0.066667,0.214286,0.0,0.0,0.136364,0.1,0.115385,0.0,0.071429,0.2,0.0,0.115385,0.083333,0.076923,0.153846,0.0,0.0,0.2,0.085733,0.217836
0.133333,0.25,0.0,0.0,0.227273,0.1,0.134615,0.045455,0.214286,0.2,0.0,0.134615,0.0,0.153846,0.153846,0.0,0.0,0.2,0.148957,0.245687
0.0,0.214286,0.0,0.0,0.409091,0.0,0.269231,0.136364,0.214286,0.0,0.0,0.269231,0.0,0.076923,0.0,0.0,0.0,0.0,0.026702,0.36137
0.133333,0.285714,0.066667,0.0,0.318182,0.0,0.173077,0.090909,0.214286,0.0,0.0,0.192308,0.0,0.230769,0.0,0.083333,0.0,0.0,0.140461,0.330397
0.133333,0.285714,0.066667,0.0,0.272727,0.05,0.230769,0.136364,0.071429,0.1,0.0,0.346154,0.0,0.153846,0.115385,0.0,0.0,0.0,0.132627,0.36621
0.066667,0.142857,0.066667,0.0,0.181818,0.05,0.076923,0.045455,0.071429,0.0,0.0,0.134615,0.0,0.076923,0.0,0.083333,0.0,0.0,0.091802,0.16524
0.0,0.071429,0.066667,0.058824,0.090909,0.1,0.115385,0.045455,0.0,0.0,0.0375,0.211538,0.0,0.0,0.0,0.055556,0.083333,0.0,0.014123,0.175678
0.066667,0.214286,0.0,0.0,0.318182,0.0,0.096154,0.090909,0.357143,0.0,0.0,0.346154,0.0,0.076923,0.0,0.055556,0.0,0.1,0.029902,0.270428
0.0,0.214286,0.133333,0.117647,0.454545,0.0,0.038462,0.181818,0.142857,0.0,0.15,0.153846,0.333333,0.0,0.0,0.0,0.0,0.0,0.023723,0.258014
0.0,0.285714,0.0,0.0,0.181818,0.0,0.076923,0.090909,0.0,0.0,0.0,0.192308,0.0,0.0,0.0,0.0,0.0,0.1,0.044467,0.167127
0.066667,0.107143,0.2,0.117647,0.0,0.0,0.0,0.0,0.0,0.1,0.1125,0.0,0.0,0.076923,0.076923,0.111111,0.0,0.0,0.027033,0.116234
0.0,0.142857,0.0,0.0,0.090909,0.05,0.076923,0.045455,0.0,0.0,0.0,0.230769,0.0,0.076923,0.0,0.0,0.0,0.2,0.032771,0.135521
0.333333,0.25,0.0,0.0,0.090909,0.1,0.076923,0.045455,0.071429,0.1,0.0,0.153846,0.0,0.384615,0.038462,0.055556,0.0,0.1,0.254331,0.174042
0.133333,0.142857,0.0,0.0,0.090909,0.05,0.076923,0.045455,0.071429,0.0,0.0,0.115385,0.083333,0.153846,0.0,0.0,0.0,0.2,0.177645,0.137972
0.066667,0.178571,0.066667,0.0,0.227273,0.0,0.192308,0.045455,0.071429,0.1,0.0,0.192308,0.0,0.153846,0.0,0.083333,0.0,0.1,0.075913,0.235551
0.0,0.178571,0.133333,0.0,0.227273,0.05,0.192308,0.045455,0.071429,0.1,0.0,0.230769,0.0,0.076923,0.0,0.166667,0.0,0.1,0.023281,0.26154
0.266667,0.321429,0.0,0.0,0.181818,0.05,0.0,0.045455,0.0,0.0,0.0,0.211538,0.083333,0.307692,0.0,0.0,0.0,0.1,0.336644,0.214211
0.2,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.175,0.019231,0.0,0.230769,0.076923,0.055556,0.333333,0.1,0.077899,0.215774
0.333333,0.357143,0.066667,0.0,0.227273,0.05,0.0,0.0,0.0,0.2,0.0,0.038462,0.0,0.230769,0.0,0.083333,0.0,0.0,0.259406,0.156988
0.266667,0.357143,0.0,0.0,0.636364,0.3,0.192308,0.090909,0.285714,0.0,0.0,0.538462,0.0,0.307692,0.0,0.111111,0.333333,0.0,0.256538,0.581112
0.066667,0.178571,0.066667,0.058824,0.272727,0.0,0.057692,0.136364,0.071429,0.0,0.0375,0.192308,0.083333,0.076923,0.0,0.0,0.0,0.0,0.080216,0.200989
0.0,0.214286,0.0,0.0,0.318182,0.0,0.153846,0.045455,0.071429,0.0,0.0,0.211538,0.0,0.0,0.0,0.0,0.0,0.0,0.030453,0.212184
0.0,0.178571,0.133333,0.0,0.409091,0.0,0.269231,0.136364,0.071429,0.0,0.0375,0.269231,0.0,0.076923,0.0,0.083333,0.0,0.0,0.018537,0.324135
0.0,0.178571,0.133333,0.0,0.409091,0.0,0.269231,0.136364,0.071429,0.0,0.075,0.269231,0.0,0.076923,0.0,0.055556,0.0,0.0,0.017875,0.338531
0.066667,0.178571,0.0,0.117647,0.227273,0.0,0.153846,0.136364,0.071429,0.0,0.0,0.192308,0.083333,0.076923,0.0,0.0,0.0,0.0,0.075913,0.23683
0.066667,0.285714,0.133333,0.0,0.090909,0.1,0.019231,0.0,0.0,0.0,0.0,0.115385,0.0,0.153846,0.0,0.166667,0.0,0.2,0.10736,0.224038
0.133333,0.321429,0.0,0.0,0.227273,0.0,0.057692,0.045455,0.142857,0.0,0.0,0.057692,0.083333,0.153846,0.0,0.0,0.0,0.2,0.174115,0.240671
0.133333,0.321429,0.0,0.0,0.227273,0.0,0.057692,0.045455,0.142857,0.0,0.0,0.057692,0.083333,0.153846,0.0,0.0,0.0,0.2,0.174115,0.240671
0.133333,0.321429,0.0,0.0,0.227273,0.0,0.057692,0.045455,0.142857,0.0,0.0,0.057692,0.083333,0.153846,0.0,0.0,0.0,0.2,0.174115,0.240671
0.0,0.214286,0.0,0.0,0.227273,0.05,0.038462,0.045455,0.214286,0.1,0.0,0.153846,0.083333,0.0,0.076923,0.0,0.0,0.2,0.045239,0.229222
0.066667,0.178571,0.066667,0.0,0.363636,0.05,0.096154,0.272727,0.0,0.0,0.0375,0.192308,0.0,0.153846,0.0,0.0,0.0,0.1,0.072272,0.268363
0.0,0.142857,0.0,0.0,0.136364,0.0,0.173077,0.0,0.071429,0.1,0.0,0.173077,0.083333,0.0,0.0,0.0,0.0,0.1,0.028136,0.209371
0.133333,0.214286,0.133333,0.0,0.272727,0.1,0.076923,0.090909,0.142857,0.1,0.0,0.153846,0.25,0.0,0.0,0.166667,0.0,0.0,0.027916,0.234517
0.066667,0.25,0.066667,0.0,0.363636,0.0,0.076923,0.090909,0.071429,0.0,0.1125,0.134615,0.0,0.076923,0.0,0.0,0.0,0.3,0.079334,0.237438
0.2,0.142857,0.133333,0.0,0.136364,0.0,0.076923,0.045455,0.071429,0.1,0.0,0.076923,0.0,0.076923,0.115385,0.0,0.25,0.1,0.088381,0.141835
0.0,0.178571,0.066667,0.117647,0.272727,0.0,0.115385,0.090909,0.142857,0.1,0.025,0.211538,0.166667,0.0,0.115385,0.0,0.0,0.0,0.023281,0.229015
0.0,0.142857,0.066667,0.058824,0.181818,0.0,0.096154,0.045455,0.214286,0.0,0.1,0.346154,0.0,0.0,0.0,0.055556,0.0,0.0,0.017985,0.280939
0.4,0.321429,0.133333,0.0,0.318182,0.0,0.057692,0.136364,0.285714,0.0,0.0,0.134615,0.0,0.153846,0.0,0.166667,0.0,0.0,0.153371,0.219595
0.0,0.25,0.133333,0.117647,0.363636,0.1,0.076923,0.090909,0.214286,0.0,0.05,0.326923,0.166667,0.0,0.0,0.111111,0.333333,0.0,0.024164,0.309582
0.4,0.285714,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.211538,0.0,0.461538,0.0,0.0,0.0,0.0,0.486484,0.128103
0.266667,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.025,0.115385,0.0,0.307692,0.076923,0.111111,0.0,0.1,0.357608,0.214943
0.133333,0.035714,0.0,0.058824,0.181818,0.0,0.153846,0.181818,0.0,0.0,0.0375,0.153846,0.0,0.153846,0.0,0.055556,0.0,0.0,0.13671,0.199996
0.0,0.035714,0.0,0.058824,0.181818,0.0,0.153846,0.181818,0.0,0.0,0.0375,0.269231,0.0,0.0,0.0,0.055556,0.0,0.0,0.006841,0.230953
0.0,0.107143,0.0,0.0,0.227273,0.0,0.134615,0.090909,0.214286,0.0,0.0,0.192308,0.0,0.0,0.0,0.0,0.0,0.0,0.021847,0.159146
0.066667,0.035714,0.133333,0.058824,0.363636,0.0,0.192308,0.318182,0.071429,0.0,0.0875,0.192308,0.0,0.076923,0.0,0.0,0.0,0.0,0.056162,0.265009
0.533333,0.464286,0.466667,0.235294,0.0,0.1,0.0,0.0,0.0,0.0,0.4375,0.288462,0.166667,0.615385,0.0,0.222222,0.0,0.0,0.569127,0.596695
0.0,0.214286,0.133333,0.117647,0.318182,0.1,0.096154,0.090909,0.142857,0.0,0.05,0.288462,0.166667,0.0,0.0,0.111111,0.333333,0.0,0.022178,0.293312
0.0,0.0,0.0,0.117647,0.0,0.0,0.038462,0.0,0.0,0.0,0.1,0.057692,0.0,0.0,0.0,0.055556,0.0,0.0,0.014234,0.122582
0.0,0.178571,0.066667,0.058824,0.318182,0.0,0.153846,0.090909,0.142857,0.0,0.0,0.288462,0.0,0.0,0.0,0.083333,0.0,0.1,0.023281,0.250422
0.0,0.214286,0.133333,0.0,0.136364,0.1,0.076923,0.045455,0.071429,0.1,0.0,0.153846,0.0,0.0,0.0,0.166667,0.0,0.2,0.031888,0.201966
0.066667,0.214286,0.0,0.0,0.318182,0.0,0.096154,0.090909,0.214286,0.0,0.0,0.230769,0.166667,0.076923,0.0,0.055556,0.0,0.1,0.031116,0.239631
0.0,0.142857,0.133333,0.0,0.045455,0.05,0.0,0.0,0.0,0.0,0.0,0.057692,0.0,0.076923,0.0,0.166667,0.0,0.1,0.046011,0.101742
0.0,0.107143,0.0,0.0,0.090909,0.05,0.076923,0.045455,0.071429,0.0,0.1,0.192308,0.083333,0.0,0.0,0.222222,0.333333,0.0,0.014234,0.270673
0.2,0.107143,0.0,0.0,0.272727,0.0,0.096154,0.136364,0.071429,0.0,0.0,0.096154,0.0,0.230769,0.0,0.0,0.0,0.1,0.163522,0.145599
0.0,0.142857,0.4,0.117647,0.363636,0.2,0.076923,0.272727,0.0,0.0,0.25,0.230769,0.333333,0.0,0.0,0.0,0.0,0.0,0.014896,0.335005
0.333333,0.214286,0.133333,0.058824,0.363636,0.0,0.096154,0.181818,0.0,0.2,0.0125,0.211538,0.0,0.076923,0.0,0.166667,0.0,0.0,0.075803,0.286473
0.133333,0.214286,0.0,0.0,0.272727,0.1,0.230769,0.090909,0.142857,0.2,0.0,0.307692,0.166667,0.307692,0.0,0.0,0.0,0.2,0.027585,0.36971
0.0,0.142857,0.066667,0.0,0.318182,0.05,0.192308,0.136364,0.0,0.1,0.0,0.230769,0.0,0.0,0.0,0.083333,0.0,0.1,0.018758,0.240926
0.133333,0.285714,0.2,0.058824,0.181818,0.0,0.096154,0.045455,0.0,0.2,0.1,0.192308,0.083333,0.153846,0.076923,0.166667,0.0,0.1,0.075692,0.309407
0.0,0.107143,0.2,0.0,0.227273,0.0,0.269231,0.090909,0.0,0.0,0.075,0.269231,0.0,0.0,0.0,0.0,0.25,0.0,0.012579,0.278047
0.0,0.178571,0.066667,0.0,0.090909,0.05,0.019231,0.0,0.142857,0.0,0.0,0.057692,0.0,0.0,0.0,0.083333,0.0,0.0,0.047225,0.105242
0.0,0.214286,0.0,0.0,0.181818,0.3,0.096154,0.090909,0.0,0.1,0.0,0.326923,0.0,0.076923,0.0,0.0,0.0,0.1,0.030453,0.216245
0.0,0.142857,0.0,0.0,0.272727,0.0,0.384615,0.181818,0.0,0.2,0.05,0.384615,0.0,0.0,0.0,0.0,0.0,0.0,0.011586,0.449622
0.2,0.107143,0.0,0.058824,0.136364,0.0,0.192308,0.090909,0.071429,0.0,0.075,0.307692,0.0,0.076923,0.038462,0.055556,0.0,0.0,0.063224,0.262428
0.133333,0.107143,0.0,0.0,0.090909,0.0,0.192308,0.090909,0.0,0.1,0.0,0.192308,0.0,0.076923,0.0,0.111111,0.0,0.1,0.072824,0.24175
0.0,0.107143,0.0,0.0,0.136364,0.05,0.096154,0.045455,0.0,0.0,0.0,0.230769,0.0,0.0,0.0,0.0,0.0,0.0,0.028578,0.17085
0.0,0.214286,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.3,0.076923,0.0,0.0,0.0,0.444444,0.0,0.0,0.023061,0.412075
0.133333,0.107143,0.0,0.117647,0.181818,0.0,0.173077,0.045455,0.0,0.0,0.0,0.230769,0.0,0.153846,0.0,0.0,0.0,0.0,0.139247,0.220044
0.133333,0.214286,0.0,0.058824,0.090909,0.0,0.076923,0.090909,0.0,0.2,0.05,0.076923,0.0,0.076923,0.115385,0.0,0.0,0.1,0.088381,0.172196
0.066667,0.071429,0.0,0.058824,0.045455,0.05,0.096154,0.045455,0.0,0.1,0.05,0.134615,0.0,0.076923,0.076923,0.027778,0.0,0.1,0.017434,0.152782
0.0,0.107143,0.4,0.0,0.090909,0.0,0.0,0.045455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.032771,0.104294
0.0,0.142857,0.0,0.0,0.090909,0.0,0.192308,0.045455,0.071429,0.0,0.0,0.307692,0.0,0.0,0.038462,0.0,0.0,0.0,0.025488,0.240369
0.066667,0.142857,0.0,0.0,0.318182,0.0,0.230769,0.090909,0.0,0.0,0.0,0.230769,0.0,0.076923,0.076923,0.0,0.0,0.0,0.067748,0.267224
0.4,0.357143,0.0,0.0,0.454545,0.0,0.153846,0.181818,0.142857,0.2,0.0,0.384615,0.166667,0.153846,0.0,0.0,0.0,0.2,0.130751,0.354547
0.066667,0.107143,0.0,0.0,0.227273,0.0,0.0,0.090909,0.0,0.0,0.05,0.0,0.0,0.076923,0.0,0.055556,0.0,0.0,0.096546,0.130742
0.066667,0.107143,0.0,0.058824,0.136364,0.05,0.173077,0.090909,0.0,0.0,0.0,0.230769,0.0,0.076923,0.0,0.0,0.0,0.0,0.071279,0.194189
0.0,0.214286,0.0,0.0,0.181818,0.05,0.057692,0.045455,0.142857,0.1,0.0,0.057692,0.083333,0.0,0.076923,0.0,0.0,0.2,0.046784,0.1738
0.0,0.285714,0.0,0.0,0.181818,0.05,0.057692,0.045455,0.142857,0.1,0.0,0.115385,0.083333,0.0,0.076923,0.0,0.0,0.2,0.050204,0.212003
0.0,0.25,0.0,0.0,0.136364,0.05,0.076923,0.090909,0.0,0.1,0.0,0.076923,0.083333,0.0,0.076923,0.0,0.0,0.2,0.047446,0.191433
0.133333,0.107143,0.0,0.117647,0.136364,0.0,0.076923,0.090909,0.0,0.1,0.0,0.115385,0.083333,0.153846,0.0,0.0,0.0,0.0,0.084519,0.13773
0.0,0.142857,0.2,0.0,0.181818,0.2,0.384615,0.181818,0.0,0.1,0.0,0.538462,0.0,0.0,0.038462,0.25,0.0,0.0,0.011586,0.470988
0.0,0.178571,0.066667,0.0,0.181818,0.0,0.173077,0.090909,0.0,0.1,0.0375,0.230769,0.0,0.0,0.0,0.0,0.166667,0.1,0.023281,0.245642
0.066667,0.285714,0.0,0.0,0.181818,0.05,0.096154,0.045455,0.0,0.1,0.0,0.153846,0.083333,0.153846,0.0,0.055556,0.166667,0.1,0.083747,0.246383
0.266667,0.357143,0.333333,0.117647,0.272727,0.0,0.153846,0.136364,0.071429,0.4,0.15,0.269231,0.0,0.307692,0.115385,0.277778,0.0,0.3,0.120269,0.558862
0.0,0.142857,0.0,0.058824,0.227273,0.15,0.173077,0.045455,0.0,0.0,0.05,0.307692,0.0,0.0,0.0,0.166667,0.083333,0.1,0.015999,0.299892
0.0,0.321429,0.0,0.0,0.090909,0.1,0.115385,0.0,0.0,0.2,0.0,0.461538,0.0,0.0,0.0,0.0,0.0,0.0,0.031005,0.306753
0.0,0.071429,0.0,0.0,0.181818,0.0,0.115385,0.0,0.0,0.0,0.0,0.115385,0.083333,0.0,0.0,0.0,0.0,0.0,0.025047,0.146669
0.133333,0.142857,0.0,0.058824,0.181818,0.0,0.192308,0.181818,0.0,0.2,0.0125,0.192308,0.0,0.153846,0.0,0.0,0.0,0.0,0.136158,0.247688
0.066667,0.142857,0.0,0.0,0.227273,0.0,0.173077,0.090909,0.071429,0.0,0.0,0.288462,0.0,0.076923,0.0,0.0,0.0,0.0,0.072824,0.201963
0.0,0.107143,0.0,0.0,0.318182,0.05,0.076923,0.090909,0.142857,0.0,0.0,0.230769,0.0,0.0,0.0,0.055556,0.0,0.0,0.028136,0.232802
0.0,0.142857,0.0,0.0,0.181818,0.1,0.076923,0.090909,0.0,0.0,0.0,0.288462,0.0,0.0,0.0,0.055556,0.0,0.0,0.033543,0.212381
0.266667,0.178571,0.0,0.0,0.136364,0.1,0.0,0.0,0.0,0.1,0.0,0.134615,0.0,0.153846,0.0,0.111111,0.0,0.0,0.179852,0.132212
0.2,0.178571,0.0,0.0,0.136364,0.1,0.0,0.0,0.0,0.1,0.0,0.076923,0.0,0.307692,0.0,0.111111,0.0,0.1,0.186472,0.122834
0.066667,0.214286,0.0,0.0,0.181818,0.2,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.076923,0.0,0.0,0.0,0.0,0.105263,0.126754
0.0,0.142857,0.133333,0.058824,0.0,0.0,0.0,0.0,0.0,0.2,0.075,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.028578,0.166717
0.0,0.071429,0.266667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020523,0.099674
0.0,0.142857,0.066667,0.058824,0.227273,0.0,0.076923,0.090909,0.071429,0.0,0.0,0.153846,0.0,0.0,0.0,0.083333,0.0,0.0,0.028578,0.153959
0.0,0.5,0.0,0.0,0.272727,0.0,0.153846,0.090909,0.142857,0.0,0.0,0.153846,0.0,0.153846,0.153846,0.0,0.0,0.0,0.045239,0.299463
0.0,0.142857,0.0,0.0,0.181818,0.0,0.076923,0.045455,0.071429,0.0,0.0,0.076923,0.0,0.153846,0.0,0.0,0.0,0.0,0.043584,0.093774
0.0,0.142857,0.066667,0.0,0.227273,0.05,0.076923,0.045455,0.071429,0.0,0.0,0.115385,0.083333,0.0,0.0,0.083333,0.0,0.0,0.033212,0.141179
0.0,0.357143,0.133333,0.0,0.318182,0.05,0.038462,0.090909,0.142857,0.0,0.0375,0.076923,0.083333,0.0,0.0,0.083333,0.0,0.0,0.047997,0.18855
0.0,0.142857,0.066667,0.117647,0.227273,0.05,0.076923,0.045455,0.071429,0.0,0.0,0.153846,0.083333,0.0,0.0,0.083333,0.0,0.0,0.029681,0.164705
0.133333,0.178571,0.0,0.0,0.272727,0.1,0.134615,0.136364,0.0,0.0,0.0,0.211538,0.083333,0.153846,0.0,0.0,0.0,0.0,0.143771,0.236598
0.0,0.321429,0.266667,0.0,0.272727,0.1,0.134615,0.136364,0.0,0.0,0.0,0.25,0.083333,0.153846,0.0,0.333333,0.0,0.2,0.029129,0.375925
0.133333,0.214286,0.0,0.0,0.363636,0.0,0.134615,0.136364,0.0,0.0,0.0,0.134615,0.083333,0.076923,0.0,0.0,0.0,0.1,0.078782,0.228665
0.266667,0.25,0.133333,0.0,0.272727,0.1,0.134615,0.136364,0.0,0.2,0.0,0.211538,0.083333,0.0,0.0,0.166667,0.0,0.0,0.027695,0.296806
0.066667,0.142857,0.0,0.0,0.363636,0.0,0.134615,0.181818,0.142857,0.0,0.025,0.192308,0.166667,0.076923,0.0,0.0,0.0,0.0,0.069293,0.237145
0.0,0.107143,0.0,0.0,0.090909,0.25,0.192308,0.090909,0.0,0.1,0.0,0.365385,0.0,0.0,0.076923,0.0,0.0,0.1,0.01964,0.264267
0.0,0.142857,0.133333,0.0,0.363636,0.0,0.057692,0.181818,0.071429,0.0,0.075,0.057692,0.083333,0.0,0.0,0.0,0.0,0.0,0.025378,0.161994
0.0,0.178571,0.0,0.0,0.181818,0.0,0.153846,0.045455,0.142857,0.1,0.0,0.211538,0.0,0.0,0.038462,0.055556,0.0,0.0,0.030453,0.220646
0.0,0.178571,0.0,0.0,0.181818,0.0,0.076923,0.045455,0.071429,0.1,0.0,0.134615,0.0,0.153846,0.0,0.0,0.0,0.2,0.045901,0.184601
0.0,0.178571,0.0,0.0,0.181818,0.0,0.076923,0.045455,0.071429,0.1,0.0,0.134615,0.0,0.153846,0.0,0.0,0.0,0.2,0.045901,0.193568
0.2,0.107143,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.076923,0.166667,0.230769,0.0,0.0,0.0,0.0,0.389606,0.044783
0.0,0.178571,0.133333,0.058824,0.227273,0.0,0.211538,0.090909,0.142857,0.2,0.0,0.211538,0.0,0.0,0.230769,0.027778,0.0,0.0,0.020633,0.293518
0.066667,0.25,0.0,0.0,0.090909,0.05,0.0,0.0,0.071429,0.0,0.0,0.153846,0.166667,0.076923,0.0,0.0,0.0,0.2,0.103387,0.163194
0.266667,0.25,0.066667,0.0,0.227273,0.0,0.096154,0.045455,0.0,0.1,0.0,0.096154,0.0,0.461538,0.0,0.083333,0.0,0.1,0.334216,0.216706
0.0,0.107143,0.133333,0.058824,0.0,0.0,0.0,0.0,0.0,0.0,0.1625,0.0,0.0,0.076923,0.0,0.166667,0.0,0.2,0.023392,0.152899
0.0,0.107143,0.0,0.235294,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.019231,0.0,0.076923,0.0,0.055556,0.0,0.2,0.027033,0.12389
0.0,0.142857,0.133333,0.0,0.181818,0.0,0.173077,0.136364,0.071429,0.0,0.0,0.230769,0.0,0.0,0.0,0.083333,0.0,0.0,0.01964,0.245203
0.0,0.142857,0.2,0.0,0.045455,0.0,0.096154,0.045455,0.0,0.2,0.1125,0.211538,0.083333,0.0,0.038462,0.0,0.0,0.2,0.021626,0.235281
0.2,0.25,0.133333,0.0,0.318182,0.05,0.0,0.136364,0.071429,0.2,0.1125,0.096154,0.083333,0.153846,0.0,0.083333,0.0,0.1,0.083747,0.248503
0.0,0.071429,1.0,0.0,0.363636,0.0,0.423077,0.318182,0.071429,0.0,0.3375,0.423077,0.0,0.0,0.0,0.0,0.0,0.0,0.009379,0.683636
0.133333,0.25,0.0,0.0,0.136364,0.0,0.0,0.0,0.214286,0.0,0.025,0.0,0.0,0.384615,0.0,0.111111,0.0,0.1,0.194196,0.140081
0.133333,0.178571,0.0,0.0,0.090909,0.0,0.0,0.0,0.142857,0.0,0.05,0.0,0.0,0.307692,0.0,0.111111,0.0,0.1,0.194196,0.134598
0.066667,0.428571,0.266667,0.0,0.0,0.05,0.0,0.0,0.0,0.4,0.0,0.115385,0.083333,0.076923,0.461538,0.0,0.0,0.1,0.050866,0.228509
0.066667,0.071429,0.2,0.0,0.090909,0.0,0.076923,0.0,0.0,0.0,0.0,0.076923,0.0,0.076923,0.0,0.166667,0.25,0.0,0.081982,0.198262
0.0,0.214286,0.0,0.0,0.090909,0.2,0.076923,0.0,0.0,0.2,0.0,0.153846,0.333333,0.0,0.153846,0.0,0.0,0.2,0.036963,0.242908
0.0,0.142857,0.0,0.0,0.090909,0.2,0.076923,0.0,0.0,0.2,0.0,0.153846,0.333333,0.0,0.153846,0.0,0.0,0.2,0.036963,0.29251
0.066667,0.214286,0.066667,0.0,0.090909,0.05,0.0,0.0,0.071429,0.0,0.1625,0.038462,0.083333,0.076923,0.0,0.055556,0.0,0.2,0.091029,0.209403
0.066667,0.178571,0.0,0.058824,0.090909,0.2,0.192308,0.090909,0.0,0.2,0.0,0.365385,0.0,0.153846,0.0,0.0,0.0,0.2,0.070617,0.268923
0.0,0.178571,0.066667,0.058824,0.181818,0.2,0.269231,0.136364,0.0,0.2,0.0375,0.442308,0.0,0.076923,0.0,0.0,0.0,0.2,0.017323,0.35948
0.0,0.178571,0.066667,0.058824,0.272727,0.0,0.057692,0.090909,0.142857,0.0,0.0,0.192308,0.0,0.0,0.0,0.083333,0.0,0.0,0.031336,0.17023
0.0,0.107143,0.2,0.058824,0.272727,0.0,0.134615,0.181818,0.0,0.1,0.1625,0.173077,0.0,0.076923,0.0,0.0,0.0,0.0,0.01313,0.303787
0.0,0.285714,0.0,0.0,0.636364,0.1,0.192308,0.272727,0.285714,0.0,0.0,0.653846,0.0,0.0,0.0,0.222222,0.0,0.0,0.018978,0.495994
0.066667,0.214286,0.0,0.0,0.181818,0.3,0.153846,0.0,0.0,0.0,0.0,0.403846,0.0,0.076923,0.0,0.0,0.0,0.0,0.07503,0.230978
0.0,0.5,0.0,0.0,0.363636,0.1,0.307692,0.0,0.571429,0.0,0.025,0.384615,0.0,0.0,0.0,0.111111,0.0,0.0,0.041818,0.486399
0.066667,0.535714,0.266667,0.0,0.136364,0.1,0.0,0.045455,0.0,0.4,0.0,0.211538,0.083333,0.153846,0.461538,0.0,0.0,0.2,0.090257,0.35223
0.0,0.035714,0.2,0.058824,0.045455,0.1,0.096154,0.0,0.0,0.0,0.125,0.096154,0.0,0.0,0.0,0.111111,0.0,0.0,0.014123,0.195089
0.0,0.285714,0.066667,0.0,0.090909,0.0,0.076923,0.045455,0.071429,0.0,0.0375,0.076923,0.0,0.0,0.0,0.0,0.0,0.0,0.05539,0.12235
0.333333,0.321429,0.066667,0.0,0.272727,0.05,0.153846,0.136364,0.142857,0.2,0.0375,0.230769,0.166667,0.076923,0.0,0.0,0.0,0.2,0.07812,0.36297
0.266667,0.321429,0.333333,0.0,0.136364,0.05,0.0,0.0,0.0,0.0,0.0,0.096154,0.083333,0.307692,0.0,0.25,0.0,0.0,0.314465,0.248773
0.133333,0.25,0.333333,0.0,0.136364,0.05,0.0,0.0,0.0,0.0,0.0,0.057692,0.083333,0.153846,0.0,0.305556,0.166667,0.0,0.151936,0.241435
0.133333,0.321429,0.333333,0.0,0.136364,0.05,0.0,0.0,0.0,0.0,0.0,0.134615,0.083333,0.153846,0.0,0.25,0.0,0.0,0.150281,0.303682
0.2,0.285714,0.333333,0.0,0.136364,0.05,0.0,0.0,0.0,0.0,0.0,0.076923,0.083333,0.230769,0.0,0.25,0.0,0.0,0.229946,0.243965
0.0,0.035714,0.133333,0.117647,0.181818,0.0,0.134615,0.090909,0.0,0.0,0.0375,0.173077,0.0,0.0,0.0,0.083333,0.0,0.0,0.008386,0.184521
0.133333,0.071429,0.066667,0.058824,0.0,0.1,0.0,0.0,0.0,0.0,0.075,0.076923,0.0,0.153846,0.0,0.111111,0.0,0.0,0.193093,0.094824
