oz1,oz249,oz3,oz4,oz5
0.999663,0.445902,0.999767,0.997476,0.066667
0.999716,0.209632,0.999707,0.997101,0.0
0.999569,0.214472,0.998202,0.996607,0.066667
0.999958,0.255644,1.0,0.997158,0.2
0.999752,0.261642,0.999855,0.997073,0.2
0.99808,0.167783,0.99849,0.996128,0.066667
0.999289,0.216528,0.999523,0.996847,0.066667
0.999562,0.328456,0.999688,0.997348,0.0
0.999958,0.194023,1.0,0.996741,0.2
0.999806,0.20068,0.99969,0.997538,0.0
0.999958,0.279692,1.0,0.996741,0.266667
0.999964,0.328278,0.998471,0.99779,0.066667
0.999832,0.314015,0.998844,0.997567,0.066667
0.999968,0.26624,0.999792,0.997514,0.133333
0.999714,0.345529,0.998893,0.997541,0.066667
0.998599,0.190141,0.998441,0.996214,0.0
0.99972,0.345796,0.998868,0.99766,0.0
0.999695,0.329665,0.999679,0.997409,0.0
0.999581,0.426764,0.999518,0.997561,0.2
0.999562,0.36348,0.999688,0.997348,0.0
0.999376,0.146885,0.999066,0.996647,0.2
0.999638,0.132218,0.999271,0.996732,0.066667
0.999177,0.20847,0.999479,0.996761,0.0
0.999958,0.312771,1.0,0.996741,0.066667
0.999958,0.219806,1.0,0.996741,0.266667
0.999628,0.274928,0.998622,0.997281,0.0
0.998381,0.143738,0.998644,0.996281,0.066667
0.999958,0.260503,1.0,0.996741,0.333333
0.998952,0.351931,0.999211,0.99646,0.333333
0.999751,0.490918,0.999655,0.99776,0.2
0.999777,0.222399,0.999655,0.997387,0.0
0.999812,0.203175,0.999781,0.997361,0.0
0.999752,0.223261,0.999855,0.997073,0.066667
0.999752,0.242043,0.999855,0.997073,0.133333
0.999815,0.221514,0.999759,0.997424,0.0
0.999752,0.261407,0.999855,0.997073,0.266667
0.999717,0.288758,0.999773,0.997102,0.133333
0.99979,0.352705,0.999841,0.997518,0.066667
0.999752,0.399821,0.999855,0.99782,0.0
0.999562,0.36691,0.999688,0.997348,0.0
0.999603,0.286616,0.999597,0.997058,0.2
0.999958,0.257639,1.0,0.996741,0.066667
0.999078,0.206943,0.999093,0.99651,0.133333
0.999078,0.207697,0.999093,0.99651,0.2
0.999278,0.199493,0.999263,0.996566,0.133333
0.999769,0.261442,0.999707,0.997143,0.0
0.999557,0.220327,0.999197,0.996695,0.133333
0.998894,0.23374,0.996865,0.99638,0.066667
0.999288,0.35911,0.999455,0.996876,0.066667
0.954433,0.356565,0.999995,0.945001,0.066667
0.998438,0.283825,0.995207,0.99599,0.333333
0.998764,0.395314,0.998602,0.996327,0.4
0.9996,0.345131,0.999214,0.996666,0.333333
0.999582,0.299164,0.998337,0.997183,0.133333
0.999537,0.265763,0.999293,0.997045,0.133333
0.999597,0.277095,0.999622,0.997101,0.2
0.998204,0.194965,0.993895,0.996068,0.0
0.997948,0.683821,0.998602,0.996043,0.133333
0.999695,0.330416,0.999679,0.997409,0.066667
0.999788,0.267198,0.999592,0.997458,0.133333
0.999556,0.676791,0.999663,0.997708,0.4
0.998759,0.239106,0.99726,0.996325,0.0
0.999577,0.296246,0.999748,0.996988,0.2
0.999577,0.26555,0.999748,0.996988,0.266667
0.999958,0.258482,1.0,0.996741,0.333333
0.998759,0.252337,0.99726,0.996325,0.266667
0.998759,0.268315,0.99726,0.996325,0.266667
0.999587,0.296249,0.999411,0.997092,0.133333
0.999577,0.15001,0.999748,0.996656,0.066667
0.999958,0.410961,1.0,0.997574,0.4
0.970598,0.154624,0.999992,0.993065,0.266667
0.998759,0.063081,0.99726,0.996325,0.066667
0.998759,0.108005,0.99726,0.996325,0.066667
0.999958,0.284405,1.0,0.997574,0.0
0.999176,0.112215,0.99738,0.996518,0.0
0.999818,0.205139,0.999655,0.997429,0.066667
0.999958,0.199662,1.0,0.996741,0.133333
0.999615,0.414163,0.99832,0.997713,0.0
0.999537,0.180158,0.9996,0.996686,0.0
0.999955,0.417791,0.998452,0.997849,0.133333
0.998759,0.095336,0.99726,0.996325,0.0
0.999581,0.307282,0.999597,0.997419,0.066667
0.999761,0.254094,0.999712,0.997254,0.133333
0.999182,0.282689,0.999285,0.996766,0.066667
0.999663,0.405389,0.998915,0.997841,0.0
0.999537,0.258135,0.9996,0.996686,0.133333
0.999958,0.145532,1.0,0.996741,0.066667
0.999177,0.25327,0.999126,0.996615,0.066667
0.999441,0.331823,0.999619,0.997194,0.133333
0.99966,0.312007,0.999457,0.997473,0.066667
0.999964,0.270384,0.998471,0.99779,0.0
0.998759,0.149071,0.99726,0.996325,0.133333
0.999829,0.405568,0.999679,0.997874,0.2
0.999511,0.375041,0.998789,0.997501,0.066667
0.998614,0.229362,0.997339,0.996199,0.0
0.999968,0.192006,0.999784,0.997445,0.2
0.999537,0.26794,0.9996,0.996686,0.133333
0.999958,0.244955,1.0,0.997158,0.0
0.999958,0.186551,1.0,0.996741,0.133333
0.999958,0.225928,1.0,0.996741,0.266667
0.999424,0.182841,0.999671,0.996902,0.0
0.998759,0.132034,0.99726,0.996325,0.066667
0.999311,0.175108,0.999449,0.996868,0.0
0.999958,0.225018,1.0,0.996741,0.066667
0.999152,0.290397,0.999104,0.996644,0.2
0.999298,0.30647,0.999197,0.99698,0.133333
0.999394,0.369045,0.999372,0.997061,0.266667
0.999665,0.324669,0.999611,0.997741,0.066667
0.999206,0.194828,0.999167,0.996687,0.2
0.998759,0.608138,0.99726,0.996325,0.133333
0.999832,0.465059,0.99972,0.996884,0.266667
0.999711,0.255707,0.997117,0.996932,0.0
0.999954,0.227672,0.997504,0.997017,0.0
0.999711,0.230921,0.997117,0.996932,0.0
0.999717,0.27714,0.999773,0.997102,0.066667
0.997948,0.125539,0.998602,0.996043,0.0
0.999858,0.279265,0.99952,0.997216,0.066667
0.999625,0.441613,0.998948,0.998031,0.0
0.999288,0.138134,0.999455,0.996601,0.0
0.999958,0.178554,1.0,0.997158,0.0
0.999958,0.288974,1.0,0.997158,0.066667
0.999546,0.257353,0.999482,0.997327,0.133333
0.999717,0.361637,0.999773,0.997102,0.2
0.998759,0.070241,0.99726,0.996325,0.0
0.998136,0.187086,0.99846,0.996073,0.2
0.999286,0.285786,0.999364,0.99663,0.266667
0.999286,0.273114,0.999364,0.99663,0.2
0.999958,0.248095,1.0,0.997435,0.266667
0.999752,0.251644,0.999855,0.997073,0.0
0.999537,0.240401,0.9996,0.996686,0.0
0.999588,0.134996,0.999386,0.996661,0.133333
0.999958,0.22252,1.0,0.997158,0.266667
0.999439,0.377803,0.999277,0.997467,0.133333
0.999958,0.255154,1.0,0.997158,0.066667
0.999752,0.282142,0.999855,0.997073,0.133333
0.999716,0.322486,0.999707,0.997101,0.266667
0.999965,0.297926,0.998983,0.997652,0.066667
0.999788,0.269572,0.999592,0.997458,0.066667
0.99963,0.455945,0.999499,0.99804,0.066667
0.998759,0.277346,0.99726,0.996325,0.533333
0.999104,0.21915,0.999268,0.996545,0.133333
0.99908,0.409396,0.999268,0.996734,0.4
0.999955,0.230791,0.998049,0.996879,0.0
0.999716,0.219968,0.999707,0.997101,0.2
0.998759,0.208925,0.99726,0.996325,0.266667
0.99825,0.09056,0.997145,0.996016,0.0
0.998683,0.174491,0.998945,0.996312,0.066667
0.999414,0.228372,0.999583,0.996932,0.2
0.999414,0.239252,0.999583,0.996932,0.266667
0.999414,0.228372,0.999583,0.996932,0.2
0.999958,0.144288,1.0,0.996741,0.066667
0.999721,0.473362,0.999655,0.997718,0.133333
0.999307,0.112132,0.998978,0.99661,0.0
0.999558,0.163471,0.999263,0.996695,0.0
0.998967,0.173472,0.998663,0.996518,0.066667
0.998967,0.204913,0.998663,0.996518,0.0
0.998967,0.300707,0.998663,0.996518,0.133333
0.999527,0.224207,0.999641,0.996947,0.066667
0.999288,0.182188,0.999455,0.996601,0.133333
0.998759,0.124953,0.99726,0.996325,0.2
0.999289,0.259185,0.999523,0.996847,0.0
0.999561,0.663366,0.999444,0.997903,0.4
0.999564,0.434971,0.999542,0.99749,0.066667
0.999717,0.317974,0.999773,0.997102,0.133333
0.999968,0.294963,0.999792,0.997514,0.133333
0.999286,0.30458,0.999364,0.99663,0.133333
0.999788,0.310111,0.999794,0.997517,0.133333
0.950881,0.426974,0.999992,0.963063,0.0
0.999841,0.257203,0.999803,0.997702,0.066667
0.999405,0.297474,0.999518,0.996961,0.066667
0.999536,0.159378,0.999386,0.99664,0.133333
0.999537,0.378481,0.9996,0.996686,0.133333
0.999803,0.321166,0.998855,0.997595,0.133333
0.998925,0.297993,0.999326,0.996535,0.0
0.999288,0.220585,0.999455,0.996601,0.133333
0.999373,0.39976,0.999542,0.997177,0.266667
0.999548,0.394073,0.999597,0.997376,0.066667
0.999384,0.681912,0.999405,0.997049,0.4
0.999548,0.453056,0.999597,0.997376,0.266667
0.999507,0.318706,0.99952,0.996715,0.266667
0.999958,0.31299,1.0,0.997158,0.266667
0.999958,0.270934,1.0,0.997158,0.0
0.999734,0.233009,0.999863,0.997115,0.0
0.999734,0.243889,0.999863,0.997115,0.066667
0.999686,0.354569,0.999655,0.99713,0.133333
0.999864,0.510925,0.998652,0.99818,0.066667
0.999177,0.234323,0.999479,0.996761,0.133333
0.999537,0.262466,0.9996,0.996686,0.133333
0.999373,0.405106,0.999444,0.997321,0.0
0.999942,0.189403,0.999742,0.997146,0.0
0.999414,0.239055,0.999583,0.996932,0.2
0.999556,0.276579,0.999663,0.997017,0.333333
0.999958,0.313582,1.0,0.997158,0.133333
0.998759,0.2143,0.99726,0.996325,0.0
0.998829,0.07138,0.998939,0.996341,0.0
0.998683,0.070909,0.998945,0.996312,0.066667
0.999419,0.369618,0.999403,0.996937,0.2
0.999419,0.312749,0.999403,0.996937,0.066667
0.998759,0.138869,0.99726,0.996325,0.0
0.998759,0.325866,0.99726,0.996325,0.0
0.999288,0.219293,0.999455,0.996601,0.066667
0.999843,0.230966,0.998169,0.996827,0.0
0.998925,0.147318,0.999326,0.99643,0.133333
0.999958,0.53222,1.0,0.998823,0.0
0.999008,0.184343,0.998756,0.996383,0.066667
0.998278,0.192881,0.998427,0.996269,0.066667
0.998788,0.172416,0.999307,0.996345,0.066667
0.999938,0.131127,0.999794,0.997076,0.0
0.999577,0.25291,0.99957,0.99713,0.0
0.998278,0.144164,0.998427,0.996158,0.066667
0.999596,0.173122,0.999775,0.996712,0.2
0.999596,0.262625,0.999775,0.996712,0.466667
0.999578,0.239204,0.998222,0.996894,0.066667
0.998367,0.390738,0.998441,0.996075,0.4
0.998606,0.29713,0.998602,0.996299,0.066667
0.999903,0.265295,0.999775,0.996855,0.066667
0.951,0.166872,0.999995,0.976971,0.133333
0.999752,0.258037,0.999855,0.997073,0.066667
0.999752,0.274307,0.999855,0.997073,0.133333
0.999752,0.257057,0.999855,0.997073,0.0
0.999118,0.241359,0.999205,0.996574,0.066667
0.999752,0.298088,0.999855,0.997073,0.066667
0.999752,0.317251,0.999855,0.997073,0.266667
0.99937,0.183783,0.999337,0.996714,0.0
0.999922,0.264812,1.0,0.9972,0.0
0.999958,0.201645,1.0,0.996741,0.133333
0.998606,0.136781,0.998602,0.996299,0.266667
0.998759,0.084042,0.99726,0.996325,0.0
0.999958,0.296052,1.0,0.997158,0.0
0.999609,0.819018,0.998835,0.997456,0.2
0.999268,0.286836,0.999134,0.997032,0.0
0.999537,0.28521,0.999542,0.997045,0.0
0.999559,0.309048,0.999531,0.997159,0.066667
0.999776,0.283599,0.999611,0.99762,0.0
0.999708,0.253827,0.999496,0.997204,0.0
0.999955,0.264538,0.998049,0.996879,0.266667
0.999955,0.276404,0.998049,0.996879,0.266667
0.999958,0.337952,1.0,0.997158,0.066667
0.999958,0.337952,1.0,0.997158,0.066667
0.999287,0.248786,0.999397,0.996875,0.066667
0.999353,0.266705,0.998413,0.997013,0.066667
0.999287,0.295905,0.999397,0.996875,0.2
0.999287,0.312176,0.999397,0.996875,0.266667
0.999177,0.234323,0.999479,0.996761,0.133333
0.999717,0.384212,0.999773,0.997102,0.333333
0.999717,0.423216,0.999773,0.997102,0.266667
0.998278,0.168613,0.998427,0.996269,0.133333
0.99978,0.438761,0.999871,0.998098,0.066667
0.998278,0.112854,0.998427,0.996214,0.0
0.999414,0.256792,0.999583,0.996932,0.333333
0.999985,0.161854,0.999742,0.996751,0.066667
0.999586,0.252592,0.99934,0.997186,0.0
0.998202,0.187347,0.998759,0.996099,0.133333
0.999288,0.317576,0.999455,0.996876,0.266667
0.99968,0.33098,0.999534,0.997712,0.0
0.999826,0.289184,0.999668,0.997808,0.0
0.999716,0.219035,0.999707,0.997101,0.066667
0.999282,0.250889,0.999233,0.996658,0.0
0.999716,0.293983,0.999707,0.997101,0.133333
0.999334,0.183885,0.999312,0.996958,0.0
0.999717,0.213221,0.999773,0.997102,0.0
0.999778,0.255507,0.998589,0.99721,0.0
0.998759,0.059361,0.99726,0.996325,0.2
0.99967,0.311702,0.999756,0.997433,0.0
0.999717,0.246332,0.999773,0.997102,0.066667
0.999568,0.389876,0.999605,0.997684,0.0
0.999958,0.237903,1.0,0.997158,0.066667
0.999958,0.273938,1.0,0.997158,0.2
0.999922,0.242511,1.0,0.9972,0.133333
0.999958,0.257107,1.0,0.997158,0.133333
0.999958,0.268933,1.0,0.997505,0.0
0.999963,0.215102,0.998589,0.997162,0.066667
0.999943,0.296437,0.99974,0.997628,0.2
0.999695,0.376068,0.998907,0.997571,0.066667
0.99967,0.369029,0.999756,0.997433,0.133333
0.999695,0.318015,0.999723,0.997517,0.0
0.999716,0.341325,0.99892,0.997655,0.0
0.999734,0.253823,0.999863,0.997115,0.066667
0.999761,0.27713,0.998671,0.997253,0.066667
0.998759,0.084405,0.99726,0.996325,0.066667
0.998759,0.085675,0.99726,0.996325,0.066667
0.99937,0.210033,0.999337,0.996714,0.0
0.999888,0.297159,0.999657,0.997632,0.066667
0.999958,0.193991,1.0,0.997088,0.066667
0.998759,0.126913,0.99726,0.996325,0.2
1.0,0.202017,1.0,0.996756,0.4
0.959664,0.169581,0.999995,0.964638,0.0
0.999562,0.369284,0.999688,0.997348,0.133333
0.999596,0.268707,0.999567,0.9971,0.133333
0.999732,0.269143,0.999797,0.997114,0.066667
0.999958,0.24905,1.0,0.997158,0.133333
0.999791,0.306177,0.998605,0.997281,0.2
0.999956,0.18728,0.998726,0.997295,0.0
0.999958,0.195824,1.0,0.997158,0.133333
0.998759,0.355616,0.99726,0.996325,0.133333
0.999288,0.308599,0.999455,0.996601,0.2
0.998665,0.257388,0.998542,0.996298,0.266667
0.998759,0.210377,0.99726,0.996325,0.066667
0.999958,0.216827,1.0,0.996741,0.0
0.999958,0.212493,1.0,0.996741,0.0
0.999958,0.261003,1.0,0.996741,0.133333
0.999958,0.236417,1.0,0.996741,0.133333
0.999958,0.20596,1.0,0.996741,0.066667
0.999958,0.161482,1.0,0.996741,0.066667
0.999752,0.294642,0.999855,0.997073,0.133333
0.99972,0.244305,0.999677,0.997215,0.0
0.999465,0.200852,0.99934,0.997019,0.2
0.999589,0.307418,0.999485,0.997286,0.0
0.997948,0.246473,0.998602,0.995761,0.266667
0.998759,0.22553,0.99726,0.996325,0.266667
0.998474,0.211656,0.99849,0.996243,0.2
0.999699,0.15155,0.999753,0.997033,0.0
0.999088,0.147015,0.999372,0.996515,0.0
0.999088,0.18188,0.999372,0.996515,0.0
0.999088,0.228518,0.999372,0.996515,0.0
0.999255,0.239211,0.998389,0.996899,0.0
0.999619,0.306464,0.997969,0.996823,0.266667
0.999958,0.205546,1.0,0.996741,0.066667
0.998759,0.184168,0.99726,0.996325,0.133333
0.999414,0.206599,0.999583,0.996932,0.066667
0.999414,0.17485,0.999583,0.996932,0.0
0.999537,0.206956,0.9996,0.996686,0.133333
0.999577,0.393774,0.999748,0.996656,0.333333
0.999691,0.204846,0.997926,0.996865,0.0
0.99808,0.162169,0.99849,0.995932,0.066667
0.999414,0.189148,0.999583,0.996932,0.066667
0.999958,0.509559,1.0,0.996741,0.533333
0.999414,0.201123,0.999583,0.996932,0.0
0.999235,0.235586,0.999271,0.996903,0.133333
0.999652,0.278622,0.999477,0.997513,0.066667
0.998759,0.20757,0.99726,0.996325,0.333333
0.999537,0.241244,0.9996,0.996686,0.266667
0.998759,0.231055,0.99726,0.996325,0.2
0.999958,0.196664,1.0,0.996741,0.2
0.999537,0.276105,0.9996,0.997046,0.0
0.999577,0.232315,0.999748,0.996656,0.133333
0.998278,0.248541,0.998427,0.996214,0.066667
0.999817,0.354181,0.999899,0.997489,0.0
0.999294,0.253798,0.999148,0.996635,0.066667
0.999903,0.238052,0.999775,0.996855,0.133333
0.999903,0.210335,0.999775,0.996855,0.133333
0.999958,0.220397,1.0,0.996741,0.066667
0.999009,0.148492,0.998794,0.996528,0.0
0.998278,0.166659,0.998427,0.996269,0.133333
0.999955,0.242826,0.998049,0.997433,0.133333
0.998759,0.168728,0.99726,0.996325,0.2
0.999958,0.2273,1.0,0.997088,0.133333
0.999958,0.262228,1.0,0.997574,0.066667
0.950881,0.200181,0.999992,0.963063,0.133333
0.950881,0.188613,0.999992,0.979694,0.266667
0.999537,0.234266,0.9996,0.996686,0.0
0.999717,0.252535,0.999773,0.997102,0.066667
0.999958,0.222781,1.0,0.997158,0.0
0.999414,0.187401,0.999583,0.996932,0.0
0.999414,0.253451,0.999583,0.996932,0.2
0.999958,0.337984,1.0,0.997158,0.0
0.99995,0.298693,0.999781,0.997566,0.133333
0.999751,0.193956,0.999726,0.997186,0.0
0.999751,0.196925,0.999726,0.997186,0.0
0.999597,0.200174,0.999622,0.997101,0.0
0.999773,0.201976,0.998679,0.997324,0.0
0.999556,0.592517,0.999663,0.997017,0.533333
0.999673,0.275994,0.999723,0.997488,0.0
0.999673,0.3071,0.999723,0.997488,0.0
0.999486,0.32058,0.999504,0.997461,0.066667
0.999686,0.310862,0.999655,0.99713,0.066667
0.999686,0.341487,0.999655,0.99713,0.2
0.999096,0.204505,0.999049,0.99652,0.133333
0.999182,0.291183,0.999408,0.996791,0.066667
0.999467,0.342591,0.999408,0.997226,0.2
0.999088,0.302075,0.999372,0.996515,0.066667
0.999958,0.220092,1.0,0.996741,0.0
0.999537,0.520341,0.9996,0.996686,0.066667
0.999537,0.459627,0.9996,0.996686,0.266667
0.999985,0.728098,0.999742,0.996751,0.666667
0.999958,0.290648,1.0,0.997574,0.133333
0.997948,0.214644,0.998602,0.995761,0.133333
0.999288,0.234625,0.999455,0.996601,0.2
0.998862,0.232474,0.998871,0.996409,0.066667
0.999233,0.21037,0.997857,0.996682,0.066667
0.99944,0.225995,0.9994,0.997074,0.0
0.999455,0.127744,0.999329,0.996809,0.0
0.999598,0.294597,0.998665,0.997297,0.0
0.999104,0.226727,0.999268,0.996545,0.066667
0.999181,0.244837,0.998068,0.99674,0.066667
0.99936,0.211965,0.999227,0.996742,0.066667
0.999578,0.219595,0.999485,0.996799,0.066667
0.999301,0.268204,0.999205,0.996576,0.133333
0.999537,0.365554,0.9996,0.997046,0.133333
0.99944,0.241686,0.9994,0.997074,0.066667
0.999104,0.257458,0.999268,0.996545,0.066667
0.99808,0.193294,0.99849,0.996128,0.133333
0.998342,0.255173,0.998435,0.995964,0.0
0.998367,0.249887,0.998441,0.996075,0.0
0.999958,0.168785,1.0,0.996741,0.066667
0.998759,0.1385,0.99726,0.996325,0.266667
0.998759,0.109688,0.99726,0.996325,0.066667
0.999414,0.456289,0.999583,0.997538,0.133333
0.999414,0.668499,0.999583,0.997538,0.133333
0.999414,0.48883,0.999583,0.997538,0.266667
0.998759,0.322222,0.99726,0.996325,0.2
0.998759,0.312663,0.99726,0.996325,0.2
0.999537,0.312656,0.999542,0.997045,0.133333
0.999518,0.279622,0.999411,0.997029,0.066667
0.999567,0.297541,0.99852,0.997166,0.066667
0.999582,0.309796,0.998553,0.997183,0.066667
0.999537,0.302756,0.999542,0.997045,0.133333
0.998952,0.217791,0.999211,0.99646,0.133333
0.999414,0.25445,0.999583,0.996932,0.133333
0.999414,0.230558,0.999583,0.996932,0.0
0.999414,0.216595,0.999583,0.996932,0.066667
0.951339,0.279221,0.999992,0.941419,0.0
0.999577,0.148374,0.999748,0.996656,0.066667
0.999752,0.284901,0.999855,0.997073,0.066667
0.999958,0.17057,1.0,0.996741,0.2
0.999288,0.347384,0.999455,0.996876,0.133333
0.998278,0.304354,0.998427,0.996214,0.266667
0.998278,0.231233,0.998427,0.996214,0.133333
0.9997,0.478447,0.99843,0.99785,0.2
0.999695,0.430309,0.999679,0.997409,0.4
0.99838,0.184266,0.998644,0.996281,0.066667
0.99972,0.348504,0.999677,0.997215,0.133333
0.999313,0.253022,0.999545,0.996903,0.0
0.999096,0.312523,0.999312,0.996735,0.066667
0.999288,0.272312,0.999455,0.996601,0.133333
0.999297,0.263405,0.999159,0.996605,0.2
0.999288,0.181428,0.999455,0.996601,0.066667
0.999813,0.27762,0.999874,0.996813,0.0
0.999231,0.242259,0.997728,0.996653,0.133333
0.999287,0.401628,0.999383,0.99718,0.066667
0.9996,0.30557,0.998501,0.997154,0.2
0.9996,0.345013,0.998501,0.997154,0.333333
0.9996,0.40545,0.998501,0.997154,0.333333
0.9996,0.317792,0.998501,0.997154,0.2
0.9996,0.275351,0.998501,0.997154,0.2
0.999513,0.578219,0.999715,0.998419,0.0
0.998925,0.178297,0.999326,0.99643,0.133333
0.999619,0.150984,0.997969,0.996823,0.2
0.998759,0.122073,0.99726,0.996325,0.2
0.997948,0.173157,0.998602,0.996184,0.133333
0.999182,0.318827,0.999408,0.996791,0.066667
0.99921,0.310206,0.999433,0.996847,0.066667
0.999245,0.313,0.999329,0.996943,0.133333
0.998899,0.235968,0.998989,0.996414,0.133333
0.999414,0.264646,0.999583,0.996932,0.066667
0.99936,0.314063,0.999298,0.996743,0.066667
0.998665,0.096564,0.998542,0.996298,0.066667
0.999289,0.643945,0.999523,0.996847,0.333333
0.999851,0.371184,0.999921,0.997905,0.0
0.999752,0.196804,0.999855,0.997073,0.0
0.999786,0.381596,0.999805,0.997573,0.0
0.99981,0.374207,0.999805,0.997602,0.0
0.999751,0.303667,0.999726,0.997186,0.0
0.99912,0.070394,0.998068,0.99643,0.0
0.999583,0.213295,0.99943,0.997088,0.0
0.999619,0.179646,0.997969,0.996823,0.0
0.999088,0.289194,0.999372,0.996515,0.133333
0.998278,0.141771,0.998427,0.996269,0.0
0.999457,0.28514,0.999394,0.997174,0.133333
0.999419,0.176403,0.999403,0.996937,0.066667
0.999288,0.285401,0.999455,0.996601,0.2
0.998759,0.264392,0.99726,0.996325,0.2
0.999958,0.179624,1.0,0.996741,0.066667
0.999684,0.15681,0.997649,0.997074,0.0
0.999958,0.256251,1.0,0.996741,0.0
0.999955,0.235895,0.998049,0.997433,0.0
0.999958,0.260751,1.0,0.996741,0.333333
0.999958,0.182252,1.0,0.996741,0.066667
0.999958,0.308564,1.0,0.997574,0.0
0.999958,0.323855,1.0,0.997574,0.0
0.99979,0.332093,0.999841,0.997518,0.0
0.998759,0.155213,0.99726,0.996325,0.0
0.999849,0.24794,0.999551,0.997272,0.0
0.998759,0.190532,0.99726,0.996325,0.0
0.998759,0.121494,0.99726,0.996325,0.0
0.997605,0.203458,0.997103,0.996192,0.0
0.999536,0.14235,0.999488,0.996685,0.0
0.998759,0.092011,0.99726,0.996325,0.066667
0.998759,0.123801,0.99726,0.996325,0.133333
0.999903,0.132609,0.999775,0.996855,0.066667
0.999958,0.206736,1.0,0.996741,0.133333
0.998759,0.139194,0.99726,0.996325,0.266667
0.999561,0.233973,0.999496,0.997022,0.066667
0.9998,0.248255,0.998871,0.997591,0.066667
0.999958,0.319902,1.0,0.996741,0.2
0.999958,0.263014,1.0,0.997158,0.133333
0.999958,0.264767,1.0,0.997158,0.133333
0.999288,0.230402,0.999455,0.996601,0.2
0.997948,0.391238,0.998602,0.996184,0.066667
0.999308,0.181542,0.999507,0.996643,0.133333
0.999288,0.333115,0.999455,0.996601,0.266667
0.999088,0.223029,0.999372,0.996515,0.0
0.999288,0.197915,0.999455,0.996601,0.0
0.999958,0.195713,1.0,0.997158,0.0
0.999518,0.230135,0.999293,0.99716,0.0
0.998925,0.29363,0.999326,0.99643,0.066667
0.999288,0.351473,0.999455,0.996876,0.266667
0.999288,0.232312,0.999455,0.996601,0.0
0.999577,0.193947,0.999748,0.996656,0.0
0.999358,0.375375,0.998422,0.996984,0.2
0.999104,0.209317,0.999268,0.996545,0.066667
0.999556,0.378166,0.999663,0.997017,0.133333
0.999182,0.281697,0.999408,0.996791,0.0
0.999288,0.235818,0.999455,0.996601,0.066667
0.999958,0.229012,1.0,0.996741,0.066667
0.999897,0.426112,0.999742,0.998104,0.0
0.999288,0.302451,0.999455,0.996601,0.066667
0.999549,0.430055,0.999641,0.997377,0.066667
0.999288,0.199516,0.999455,0.996601,0.0
0.997948,0.162694,0.998602,0.996184,0.0
0.999537,0.205377,0.9996,0.996686,0.066667
0.999289,0.301789,0.999523,0.996847,0.066667
0.99979,0.384139,0.999841,0.997518,0.0
0.999582,0.240579,0.999444,0.997135,0.0
0.999683,0.301986,0.99886,0.997501,0.0
0.999419,0.283676,0.999403,0.996937,0.133333
0.999103,0.251691,0.999175,0.996544,0.066667
0.999556,0.282699,0.999663,0.997017,0.2
0.999527,0.237476,0.999641,0.996947,0.0
0.999638,0.373399,0.999646,0.997547,0.0
0.999464,0.408091,0.999633,0.997263,0.133333
0.998916,0.216674,0.999027,0.996425,0.0
0.999419,0.267405,0.999403,0.996937,0.066667
0.999404,0.324348,0.99946,0.99696,0.066667
0.999656,0.33363,0.999745,0.997364,0.0
0.999958,0.239192,1.0,0.997088,0.066667
0.998278,0.272306,0.998427,0.996214,0.133333
0.998278,0.186691,0.998427,0.996158,0.133333
0.998759,0.095906,0.99726,0.996325,0.4
0.999578,0.267154,0.999485,0.996799,0.0
0.999288,0.216926,0.999455,0.996601,0.0
0.99808,0.216213,0.99849,0.996128,0.066667
0.999638,0.297003,0.997876,0.997292,0.066667
0.999414,0.293945,0.999583,0.996932,0.0
0.999288,0.247504,0.999455,0.996601,0.0
0.999556,0.27264,0.999663,0.997017,0.066667
0.999088,0.234991,0.999372,0.996515,0.2
0.999286,0.231452,0.999364,0.99663,0.133333
0.999288,0.147394,0.999455,0.996601,0.0
0.999832,0.261225,0.998844,0.997567,0.0
0.999818,0.246708,0.999655,0.997429,0.066667
0.999532,0.213075,0.999416,0.996996,0.066667
0.999008,0.106891,0.998756,0.996383,0.066667
0.999556,0.175891,0.999663,0.997017,0.0
0.999958,0.321952,1.0,0.997158,0.066667
0.999577,0.33743,0.999575,0.997461,0.2
0.999537,0.24891,0.9996,0.996686,0.266667
0.99978,0.376692,0.99963,0.997862,0.066667
0.951,0.340638,0.999995,0.976971,0.2
0.999571,0.314843,0.999762,0.99703,0.2
0.998925,0.171805,0.999326,0.99643,0.133333
0.998418,0.270896,0.99846,0.996049,0.0
0.999958,0.228388,1.0,0.996741,0.133333
0.999912,0.182908,0.999644,0.996926,0.133333
0.999734,0.317041,0.999425,0.997115,0.2
0.999976,0.321175,0.999712,0.997101,0.333333
0.99966,0.1809,0.999493,0.996795,0.2
0.999311,0.263602,0.999463,0.996612,0.133333
0.999104,0.276042,0.999268,0.996545,0.333333
0.999537,0.270307,0.9996,0.997046,0.066667
0.999418,0.300293,0.998761,0.997315,0.0
0.999717,0.312141,0.999773,0.997102,0.066667
0.999556,0.28099,0.999663,0.997017,0.066667
0.999405,0.297442,0.999518,0.996961,0.0
0.999096,0.28149,0.999312,0.996735,0.066667
0.999717,0.221034,0.999773,0.997102,0.0
0.999396,0.604609,0.999657,0.997726,0.2
0.999752,0.285302,0.999855,0.997073,0.2
0.999536,0.193975,0.999488,0.996685,0.0
0.998759,0.051698,0.99726,0.996325,0.133333
0.999627,0.125952,0.999488,0.996727,0.133333
0.998759,0.103174,0.99726,0.996325,0.266667
