oz1,oz247,oz248,oz250,oz251,oz9
0.998278,0.102725,0.154,0.319683,0.197485,0.045455
0.9997,0.080658,0.596,0.448062,0.552192,0.0
0.999695,0.024606,0.476,0.359916,0.48657,0.0
0.99838,0.111994,0.125,0.193676,0.343632,0.0
0.99972,0.081209,0.432,0.31703,0.532992,0.0
0.999313,0.081761,0.621,0.194706,0.581742,0.0
0.999096,0.071389,0.636,0.298926,0.560834,0.0
0.999288,0.148737,0.409,0.206723,0.490762,0.0
0.999297,0.092905,0.391,0.364005,0.459504,0.0
0.999288,0.094119,0.45,0.216836,0.415515,0.0
0.999813,0.162088,0.308,0.469536,0.372716,0.0
0.999231,0.092023,0.429,0.434297,0.470062,0.0
0.999287,0.02593,0.683,0.180067,0.526161,0.0
0.9996,0.07503,0.515,0.155596,0.532215,0.090909
0.9996,0.138365,0.515,0.155596,0.493971,0.0
0.9996,0.130972,0.459,0.155596,0.537339,0.0
0.9996,0.138916,0.548,0.145483,0.520934,0.0
0.9996,0.07812,0.548,0.155596,0.509393,0.090909
0.999513,0.016661,0.8,0.339909,0.667702,0.0
0.998925,0.085402,0.579,0.159841,0.471562,0.0
0.999619,0.035308,0.625,0.16418,0.531025,0.0
0.998759,0.018868,0.0,0.08209,0.52083,0.090909
0.997948,0.097429,0.167,0.274455,0.427884,0.090909
0.999182,0.078672,0.576,0.406705,0.495472,0.0
0.99921,0.031998,0.588,0.255696,0.557936,0.0
0.999245,0.031005,0.629,0.252044,0.589867,0.0
0.998899,0.088161,0.478,0.357856,0.422916,0.0
0.999414,0.026702,0.593,0.277733,0.546654,0.0
0.99936,0.025819,0.353,0.206099,0.493764,0.363636
0.998665,0.102725,0.313,0.185717,0.413756,0.0
0.999289,0.108242,0.293,0.106561,0.835636,0.409091
0.999851,0.013461,0.694,0.159841,0.644465,0.0
0.999752,0.080216,0.565,0.106561,0.485018,0.0
0.999786,0.074368,0.568,0.325925,0.549552,0.0
0.99981,0.132958,0.568,0.282758,0.588832,0.0
0.999751,0.030453,0.455,0.235876,0.530559,0.0
0.99912,0.051528,0.417,0.235876,0.409408,0.045455
0.999583,0.088271,0.696,0.187746,0.380324,0.0
0.999619,0.101953,0.476,0.344372,0.422398,0.0
0.999088,0.154585,0.385,0.317623,0.525281,0.0
0.998278,0.055611,0.125,0.344372,0.313926,0.045455
0.999457,0.025709,0.724,0.197141,0.505098,0.0
0.999419,0.073375,0.8,0.093514,0.503338,0.0
0.999288,0.148957,0.36,0.293152,0.504994,0.0
0.998759,0.024385,0.0,0.196111,0.587072,0.181818
0.999958,0.025378,0.3,0.116674,0.513326,0.136364
0.999684,0.177314,0.667,0.368625,0.439839,0.0
0.999958,0.138365,0.222,0.073506,0.512343,0.318182
0.999955,0.040825,0.533,0.271927,0.503856,0.181818
0.999958,0.141675,0.286,0.073506,0.555814,0.0
0.999958,0.079334,0.316,0.067732,0.480464,0.045455
0.999958,0.010151,0.72,0.157937,0.717228,0.0
0.999958,0.014234,0.692,0.157937,0.74238,0.0
0.99979,0.009268,0.741,0.157937,0.749677,0.0
0.998759,0.163853,0.0,0.213122,0.41919,0.090909
0.999849,0.024385,0.577,0.010113,0.605289,0.272727
0.998759,0.171908,0.0,0.05328,0.588418,0.136364
0.998759,0.10747,0.0,0.05328,0.548,0.181818
0.997605,0.258744,0.095,0.100162,0.498991,0.136364
0.999536,0.101953,0.4,0.0,0.566009,0.0
0.998759,0.118724,0.0,0.08209,0.489779,0.045455
0.998759,0.02935,0.0,0.073506,0.453035,0.090909
0.999903,0.037736,0.5,0.038923,0.562335,0.0
0.999958,0.023944,0.286,0.073506,0.531077,0.272727
0.998759,0.102725,0.0,0.16418,0.450344,0.0
0.999561,0.028136,0.714,0.143299,0.597837,0.0
0.9998,0.03244,0.808,0.156907,0.576205,0.0
0.999958,0.030453,0.2,0.303889,0.521917,0.227273
0.999958,0.070617,0.444,0.139709,0.552916,0.045455
0.999958,0.138916,0.364,0.197328,0.481343,0.090909
0.999288,0.083526,0.375,0.274455,0.511411,0.0
0.997948,0.133179,0.103,0.206723,0.557212,0.0
0.999308,0.037074,0.435,0.177945,0.499871,0.045455
0.999288,0.032771,0.321,0.305918,0.593852,0.0
0.999088,0.248704,0.5,0.335695,0.428557,0.0
0.999288,0.028136,0.409,0.126787,0.507633,0.181818
0.999958,0.026812,0.522,0.239278,0.470631,0.0
0.999518,0.146199,0.655,0.137649,0.458417,0.0
0.998925,0.143661,0.393,0.288813,0.52466,0.227273
0.999288,0.076244,0.5,0.356545,0.453656,0.0
0.999288,0.332892,0.409,0.260004,0.400611,0.0
0.999577,0.094781,0.389,0.163556,0.562904,0.0
0.999358,0.140351,0.528,0.452993,0.49454,0.0
0.999104,0.033543,0.5,0.324615,0.498991,0.0
0.999556,0.034426,0.441,0.502778,0.489417,0.0
0.999182,0.031557,0.613,0.252044,0.543187,0.0
0.999288,0.038619,0.375,0.323397,0.416498,0.045455
0.999958,0.04226,0.273,0.370529,0.409822,0.045455
0.999897,0.071389,0.659,0.18553,0.539461,0.0
0.999288,0.036853,0.333,0.27302,0.533302,0.0
0.999549,0.025157,0.605,0.409046,0.597889,0.0
0.999288,0.166391,0.409,0.349085,0.432593,0.0
0.997948,0.18228,0.15,0.376678,0.310252,0.045455
0.999537,0.163853,0.444,0.256508,0.463903,0.0
0.999289,0.077568,0.63,0.260004,0.48657,0.0
0.99979,0.135165,0.645,0.213403,0.674326,0.0
0.999582,0.080878,0.708,0.34303,0.475444,0.0
0.999683,0.076575,0.688,0.344372,0.580552,0.0
0.999419,0.079334,0.615,0.275766,0.459038,0.0
0.999103,0.039832,0.407,0.312691,0.411686,0.045455
0.999556,0.075803,0.517,0.245646,0.513171,0.0
0.999527,0.075913,0.583,0.237811,0.517363,0.090909
0.999638,0.189893,0.615,0.099632,0.630751,0.227273
0.999464,0.126228,0.639,0.264342,0.5746,0.0
0.998916,0.037074,0.478,0.230601,0.4254,0.045455
0.999419,0.078782,0.667,0.246957,0.472856,0.0
0.999404,0.141234,0.567,0.249298,0.484449,0.0
0.999656,0.135606,0.69,0.227698,0.592972,0.0
0.999958,0.076906,0.55,0.110275,0.543394,0.0
0.998278,0.137813,0.148,0.16418,0.517518,0.136364
0.998278,0.019309,0.3,0.13537,0.560938,0.090909
0.998759,0.056162,0.0,0.151632,0.505667,0.0
0.999578,0.145647,0.4,0.302797,0.522693,0.227273
0.999288,0.339733,0.429,0.260004,0.400404,0.0
0.99808,0.09136,0.263,0.261221,0.426487,0.0
0.999638,0.089595,0.594,0.429958,0.507633,0.0
0.999414,0.136158,0.667,0.153443,0.593593,0.0
0.999288,0.336644,0.391,0.260004,0.455882,0.0
0.999556,0.027916,0.577,0.295805,0.535217,0.0
0.999088,0.083747,0.385,0.327736,0.478808,0.0
0.999286,0.083085,0.455,0.26506,0.505615,0.0
0.999288,0.045901,0.5,0.116674,0.370181,0.0
0.999832,0.155798,0.69,0.293589,0.483828,0.0
0.999818,0.147413,0.692,0.162557,0.490555,0.0
0.999532,0.157122,0.682,0.118016,0.497801,0.0
0.999008,0.099857,0.267,0.103627,0.474719,0.0
0.999556,0.143882,0.938,0.0,0.625731,0.0
0.999958,0.021406,0.353,0.165366,0.54681,0.227273
0.999577,0.024937,0.706,0.020226,0.580655,0.0
0.999537,0.010703,0.32,0.08209,0.665787,0.136364
0.99978,0.034536,0.684,0.305044,0.518087,0.0
0.951,0.017875,0.2,0.195268,0.613725,0.318182
0.999571,0.137372,0.484,0.105968,0.468199,0.0
0.998925,0.028578,0.647,0.13537,0.543963,0.0
0.998418,0.021626,0.583,0.352581,0.657196,0.0
0.999958,0.104049,0.24,0.406798,0.472287,0.0
0.999912,0.10736,0.429,0.183064,0.484707,0.0
0.999734,0.158667,0.438,0.302266,0.462661,0.0
0.999976,0.151385,0.344,0.340845,0.522124,0.045455
0.99966,0.052632,0.391,0.322742,0.371733,0.0
0.999311,0.101181,0.346,0.239996,0.434819,0.0
0.999104,0.067748,0.367,0.139709,0.577809,0.0
0.999537,0.014896,0.615,0.146014,0.614915,0.0
0.999418,0.023723,0.813,0.226887,0.606635,0.0
0.999717,0.06521,0.412,0.194769,0.589867,0.136364
0.999556,0.064548,0.6,0.05328,0.662527,0.090909
0.999405,0.063224,0.654,0.05328,0.675568,0.090909
0.999096,0.069182,0.7,0.198421,0.529576,0.0
0.999717,0.063886,0.583,0.059398,0.599027,0.136364
0.999396,0.246828,0.576,0.461077,0.471718,0.0
0.999752,0.134834,0.371,0.197328,0.455778,0.045455
0.999536,0.160433,0.471,0.100162,0.498991,0.181818
0.998759,0.133289,0.0,0.038579,0.401904,0.0
0.999627,0.092133,0.571,0.0,0.508875,0.0
0.998759,0.047225,0.0,0.073506,0.441857,0.0
0.999537,0.066424,0.25,0.121013,0.602443,0.136364
0.999958,0.021847,0.353,0.05328,0.554107,0.045455
0.999493,0.201368,0.438,0.172951,0.283807,0.0
0.999966,0.031557,0.581,0.40196,0.544532,0.0
0.999716,0.014123,0.7,0.02881,0.554521,0.0
0.999582,0.085402,0.667,0.151133,0.474253,0.045455
0.951,0.027585,0.4,0.283133,0.486415,0.454545
0.951,0.028247,0.368,0.311942,0.468975,0.545455
0.99953,0.021406,0.7,0.130439,0.555297,0.0
0.999556,0.039832,0.556,0.268088,0.476117,0.0
0.999716,0.012579,0.438,0.038923,0.714951,0.272727
0.999745,0.022178,0.457,0.145483,0.710863,0.272727
0.999716,0.012027,0.424,0.038923,0.725715,0.272727
0.998278,0.052301,0.222,0.194706,0.483155,0.045455
0.999286,0.084078,0.323,0.276796,0.527817,0.0
0.99876,0.158667,0.097,0.466196,0.370853,0.045455
0.998278,0.032771,0.571,0.16855,0.402991,0.0
0.999414,0.014344,0.457,0.18553,0.685763,0.272727
0.999734,0.021847,0.6,0.278201,0.617761,0.0
0.9995,0.127883,0.526,0.200075,0.646121,0.272727
0.999544,0.024937,0.735,0.16418,0.525333,0.0
0.999757,0.036522,0.571,0.339909,0.492056,0.0
0.999104,0.031888,0.5,0.124664,0.54417,0.0
0.999681,0.075913,0.76,0.134528,0.516742,0.0
0.999963,0.0715,0.889,0.040233,0.571392,0.0
0.998759,0.076796,0.0,0.100162,0.560679,0.136364
0.955864,0.025488,0.609,0.116674,0.494281,0.0
0.951146,0.023723,0.483,0.16599,0.570408,0.0
0.998899,0.035419,0.524,0.185717,0.44786,0.181818
0.998925,0.233256,0.458,0.116674,0.454381,0.136364
0.999958,0.011806,0.522,0.020226,0.603167,0.181818
0.999283,0.07823,0.611,0.129159,0.52673,0.0
0.998278,0.026812,0.125,0.16418,0.543394,0.0
0.998984,0.011255,0.708,0.053998,0.626093,0.0
0.999849,0.067748,0.767,0.162557,0.561921,0.0
0.999414,0.140903,0.615,0.08209,0.545826,0.0
0.999414,0.018758,0.615,0.139709,0.577861,0.090909
0.999008,0.048108,0.267,0.142206,0.439269,0.0
0.998665,0.094781,0.278,0.235876,0.421467,0.0
0.99937,0.093457,0.478,0.235876,0.453501,0.0
0.999817,0.017323,0.514,0.198764,0.59468,0.090909
0.999537,0.186803,0.372,0.16418,0.567458,0.227273
0.99991,0.174887,0.353,0.301923,0.366299,0.0
0.999958,0.039612,0.353,0.199263,0.396367,0.0
0.999752,0.138365,0.52,0.073506,0.598924,0.0
0.999958,0.163522,0.688,0.074443,0.547845,0.0
0.999958,0.008496,0.767,0.157937,0.751902,0.0
0.999958,0.031888,0.478,0.208877,0.493816,0.0
0.999717,0.059252,0.35,0.194769,0.651969,0.136364
0.999717,0.061017,0.378,0.194769,0.631889,0.0
0.999714,0.07492,0.579,0.32836,0.514154,0.0
0.999971,0.017985,0.667,0.130813,0.533923,0.0
0.999958,0.168598,0.333,0.166459,0.407131,0.0
0.999958,0.331678,0.273,0.16599,0.375563,0.0
0.998759,0.038288,0.0,0.063393,0.478859,0.0
0.998759,0.048108,0.0,0.101973,0.434612,0.0
0.999958,0.012579,0.3,0.010113,0.61388,0.090909
0.998597,0.040494,0.6,0.051127,0.474305,0.0
0.998759,0.059804,0.0,0.038579,0.655747,0.5
0.999699,0.075692,0.722,0.148511,0.519019,0.0
0.999278,0.098643,0.381,0.0,0.550173,0.0
0.999577,0.093457,0.318,0.05328,0.591161,0.090909
0.999958,0.088271,0.4,0.020226,0.478808,0.181818
0.999745,0.034095,0.63,0.296429,0.624748,0.0
0.999892,0.081209,0.389,0.013765,0.550639,0.136364
0.99964,0.022178,0.691,0.341189,0.556125,0.0
0.999958,0.133841,0.3,0.0,0.636858,0.0
0.999414,0.072824,0.696,0.1109,0.521503,0.0
0.999414,0.070617,0.571,0.121013,0.516845,0.181818
0.998759,0.175549,0.0,0.05328,0.564146,0.090909
0.999958,0.162308,0.273,0.0,0.584226,0.090909
0.998759,0.035529,0.0,0.217461,0.507168,0.454545
0.998606,0.096546,0.214,0.155534,0.486984,0.090909
0.999291,0.094781,0.421,0.158905,0.445014,0.090909
0.999537,0.033543,0.381,0.22492,0.492367,0.0
0.999958,0.072824,0.478,0.096198,0.573203,0.090909
0.998278,0.10747,0.125,0.05328,0.535372,0.0
0.999958,0.025378,0.55,0.077502,0.534441,0.090909
0.999958,0.026812,0.333,0.130782,0.492988,0.045455
0.999627,0.103829,0.381,0.0,0.593127,0.0
0.998759,0.101512,0.0,0.161059,0.457641,0.090909
0.999537,0.045901,0.471,0.265435,0.478963,0.0
0.999395,0.02295,0.375,0.241931,0.581742,0.181818
0.999286,0.016551,0.333,0.13537,0.610619,0.181818
0.999752,0.020744,0.371,0.1369,0.587072,0.181818
0.999759,0.027585,0.371,0.177133,0.549656,0.181818
0.999954,0.052632,0.571,0.303952,0.45821,0.0
0.998759,0.042039,0.0,0.106561,0.496714,0.0
0.998759,0.038288,0.0,0.063393,0.536821,0.0
0.999717,0.020633,0.483,0.14283,0.594732,0.0
0.999118,0.014123,0.632,0.063393,0.554521,0.045455
0.999958,0.021847,0.333,0.067732,0.501889,0.090909
0.998754,0.049432,0.5,0.205194,0.475651,0.181818
0.998759,0.177645,0.0,0.100162,0.515344,0.0
0.999095,0.254772,0.526,0.094232,0.386379,0.0
0.998606,0.040384,0.077,0.387509,0.535735,0.363636
0.999938,0.912281,0.207,0.130813,0.376753,0.0
0.999958,0.043363,0.333,0.169954,0.44196,0.0
0.998606,0.014896,0.12,0.094294,0.629302,0.227273
0.999915,0.177314,0.318,0.178132,0.330021,0.045455
0.999915,0.177314,0.318,0.178132,0.334213,0.136364
0.999963,0.018206,0.762,0.088926,0.56425,0.0
0.998759,0.057376,0.0,0.138741,0.560524,0.0
0.998759,0.346684,0.0,0.100162,0.439528,0.0
0.999955,0.098532,0.471,0.17395,0.504891,0.090909
0.999958,0.011917,0.407,0.126787,0.713399,0.363636
0.998759,0.017323,0.0,0.073506,0.559282,0.363636
0.999752,0.073375,0.464,0.139709,0.52409,0.090909
0.999958,0.017985,0.462,0.092203,0.583864,0.0
0.999563,0.142889,0.296,0.053998,0.448792,0.409091
0.999752,0.01964,0.5,0.092203,0.566009,0.181818
0.999604,0.011255,0.941,0.146794,0.63634,0.0
0.999619,0.026702,0.357,0.223235,0.553848,0.318182
0.999583,0.024385,0.45,0.280854,0.586762,0.272727
0.999405,0.066314,0.63,0.094294,0.648502,0.0
0.999752,0.018758,0.481,0.092203,0.577757,0.181818
0.999958,0.017323,0.4,0.121013,0.58878,0.272727
0.999958,0.081982,0.316,0.063393,0.490297,0.227273
0.999556,0.067748,0.5,0.141488,0.587952,0.136364
0.999958,0.061459,0.563,0.092203,0.595974,0.136364
0.999556,0.02295,0.455,0.155596,0.565233,0.227273
0.999958,0.013682,0.222,0.063393,0.629561,0.409091
0.999958,0.01964,0.48,0.121013,0.596181,0.181818
0.999578,0.017985,0.821,0.159841,0.671014,0.090909
0.999746,0.067748,0.731,0.040233,0.615432,0.0
0.999717,0.028688,0.452,0.226138,0.504528,0.090909
0.999751,0.297473,0.469,0.132436,0.481085,0.045455
0.998759,0.01942,0.0,0.154161,0.593852,0.181818
0.998759,0.081209,0.0,0.067389,0.49837,0.181818
0.998759,0.006069,0.0,0.05328,0.678466,0.409091
0.999278,0.031336,0.421,0.092203,0.515241,0.136364
0.999286,0.025709,0.345,0.214932,0.53501,0.136364
0.998759,0.048108,0.0,0.040452,0.401594,0.0
0.998759,0.072824,0.0,0.092203,0.538477,0.363636
0.998759,0.070948,0.0,0.092203,0.545774,0.363636
0.998759,0.079334,0.0,0.092203,0.499715,0.181818
0.999958,0.030564,0.231,0.397528,0.475444,0.136364
0.95109,0.034095,0.444,0.1948,0.373803,0.0
0.998759,0.07481,0.0,0.092203,0.520882,0.181818
0.998759,0.069293,0.0,0.092203,0.562801,0.272727
0.999958,0.021957,0.308,0.141239,0.608032,0.318182
0.999958,0.070617,0.429,0.121013,0.539047,0.181818
0.999958,0.088161,0.25,0.198764,0.419914,0.090909
0.999849,0.013682,0.857,0.069043,0.652383,0.0
0.999736,0.207547,0.806,0.133747,0.566372,0.0
0.999958,0.022399,0.2,0.19299,0.575584,0.045455
0.999288,0.023281,0.333,0.19299,0.55747,0.045455
0.999405,0.030453,0.447,0.346464,0.638876,0.0
0.999378,0.018758,0.6,0.16418,0.604513,0.0
0.999675,0.025819,0.657,0.103627,0.597837,0.045455
0.999958,0.02295,0.364,0.154161,0.564923,0.227273
0.999958,0.02295,0.353,0.154161,0.585934,0.318182
0.999958,0.072824,0.364,0.154161,0.514516,0.227273
0.999958,0.069072,0.364,0.125351,0.564923,0.227273
0.999958,0.024164,0.333,0.18297,0.547327,0.272727
0.999559,0.021516,0.6,0.138367,0.618641,0.090909
0.999953,0.334216,0.591,0.129752,0.495368,0.0
0.999288,0.016551,0.643,0.126787,0.604254,0.0
0.999958,0.017985,0.679,0.16418,0.629561,0.0
0.999958,0.07823,0.667,0.153224,0.562076,0.0
0.999681,0.070617,0.704,0.196579,0.554986,0.0
0.999582,0.080878,0.609,0.196579,0.542204,0.0
0.99937,0.030453,0.348,0.5417,0.517363,0.0
0.998759,0.020082,0.0,0.154161,0.583553,0.227273
0.999752,0.031888,0.542,0.212248,0.544481,0.0
0.999898,0.080216,0.652,0.256633,0.560782,0.0
0.999958,0.017323,0.545,0.256758,0.741862,0.045455
0.999958,0.037405,0.316,0.200106,0.426745,0.181818
0.998759,0.013241,0.0,0.157937,0.693008,0.454545
0.999958,0.008827,0.429,0.157937,0.790353,0.5
0.999958,0.026812,0.25,0.171297,0.541634,0.181818
0.999958,0.026812,0.25,0.171297,0.537546,0.090909
0.999954,0.035419,0.4,0.241931,0.611603,0.090909
0.998759,0.022399,0.0,0.127536,0.490038,0.045455
0.998759,0.02935,0.0,0.106561,0.488796,0.136364
0.998759,0.032771,0.0,0.145483,0.442426,0.136364
0.999691,0.167494,0.476,0.159841,0.413238,0.0
0.999577,0.02273,0.318,0.188651,0.539564,0.181818
0.999577,0.022399,0.269,0.188651,0.589505,0.090909
0.999958,0.00971,0.667,0.0839,0.665632,0.090909
0.999958,0.011806,0.783,0.071228,0.664441,0.0
0.999955,0.046011,0.615,0.325832,0.544946,0.0
0.999958,0.07823,0.353,0.113241,0.553589,0.227273
0.998759,0.025378,0.0,0.139709,0.526316,0.409091
0.998759,0.074037,0.0,0.05328,0.549449,0.227273
0.999441,0.343264,0.217,0.145483,0.290483,0.0
0.999958,0.059804,0.286,0.0,0.66853,0.181818
0.999958,0.035529,0.207,0.1948,0.655954,0.0
0.998278,0.174887,0.111,0.174293,0.359416,0.045455
0.998759,0.030453,0.0,0.116081,0.507478,0.409091
0.999752,0.131524,0.481,0.094294,0.568286,0.0
0.999288,0.015227,0.474,0.217461,0.726751,0.090909
0.998278,0.030453,0.053,0.41045,0.567872,0.045455
0.999176,0.039612,0.632,0.067045,0.368111,0.0
0.999549,0.254,0.429,0.212903,0.30725,0.0
0.998977,0.044908,0.448,0.350178,0.413393,0.0
0.997241,0.031336,0.105,0.09186,0.460643,0.409091
0.999725,0.127772,0.714,0.25295,0.597526,0.181818
0.999823,0.136379,0.514,0.339378,0.526626,0.181818
0.999746,0.029129,0.64,0.238436,0.535476,0.0
0.999414,0.07481,0.727,0.1109,0.529938,0.045455
0.999288,0.129538,0.6,0.1109,0.567251,0.090909
0.99922,0.202472,0.615,0.187028,0.340682,0.0
0.999955,0.37769,0.5,0.106561,0.430782,0.0
0.999985,0.304756,0.545,0.080467,0.391295,0.0
0.999979,0.173894,0.889,0.160934,0.425193,0.0
0.998993,0.040384,0.696,0.254136,0.4712,0.0
0.999474,0.083747,0.667,0.241931,0.533923,0.0
0.999414,0.137813,0.571,0.192365,0.56218,0.0
0.999419,0.080216,0.727,0.122323,0.48833,0.0
0.999746,0.031116,0.593,0.221799,0.526264,0.0
0.999537,0.225532,0.296,0.174293,0.403405,0.045455
0.999558,0.223105,0.3,0.184063,0.333489,0.045455
0.998759,0.225532,0.0,0.19299,0.379755,0.272727
0.999579,0.027474,0.65,0.256914,0.576153,0.0
0.998635,0.050204,0.167,0.253574,0.344926,0.0
0.999104,0.301556,0.367,0.21334,0.422916,0.0
0.999104,0.032881,0.262,0.5417,0.496455,0.0
0.998278,0.036522,0.108,0.5417,0.467785,0.0
0.999182,0.278054,0.487,0.266621,0.441805,0.0
0.999248,0.280702,0.459,0.266621,0.410599,0.0
0.998952,0.290301,0.353,0.29543,0.362884,0.0
0.999776,0.024937,0.636,0.11271,0.695699,0.0
0.998759,0.22156,0.0,0.19299,0.522434,0.0
0.999752,0.01964,0.52,0.063393,0.610102,0.181818
0.99974,0.068631,0.692,0.194394,0.599855,0.0
0.999405,0.005738,0.654,0.088145,0.719143,0.136364
0.999315,0.035639,0.289,0.5417,0.442892,0.0
0.999283,0.033102,0.239,0.529683,0.516535,0.0
0.998278,0.051859,0.154,0.155596,0.414842,0.0
0.999965,0.034426,0.657,0.403521,0.5864,0.0
0.999973,0.160433,0.647,0.080467,0.503752,0.0
0.999979,0.796315,0.8,0.160934,0.374942,0.0
0.950881,0.021626,0.5,0.092203,0.58552,0.136364
0.999546,0.149068,0.552,0.280792,0.378047,0.0
0.999958,0.067748,0.486,0.172857,0.545826,0.045455
0.999958,0.081761,0.414,0.139709,0.467008,0.045455
0.999958,0.031557,0.387,0.172857,0.452932,0.045455
0.999958,0.07492,0.462,0.247956,0.492729,0.045455
0.999958,0.024937,0.353,0.18297,0.536563,0.045455
0.999958,0.129538,0.529,0.115238,0.563784,0.045455
0.999958,0.028467,0.194,0.299551,0.573669,0.0
0.999958,0.028688,0.414,0.227574,0.592196,0.090909
0.999958,0.026702,0.45,0.299551,0.580138,0.045455
0.999958,0.07503,0.387,0.217461,0.617658,0.0
0.999958,0.02593,0.45,0.299551,0.596646,0.0
0.999958,0.035308,0.462,0.08209,0.430161,0.0
0.999582,0.070617,0.519,0.175604,0.544688,0.181818
0.999566,0.062452,0.579,0.179943,0.632096,0.181818
0.999286,0.083526,0.4,0.198764,0.508151,0.045455
0.999286,0.085844,0.385,0.198764,0.532474,0.045455
0.999405,0.072824,0.531,0.198764,0.556487,0.045455
0.999104,0.023281,0.423,0.19299,0.567251,0.045455
0.999288,0.080216,0.429,0.139709,0.483672,0.0
0.999288,0.077899,0.409,0.139709,0.49661,0.0
0.999288,0.074037,0.375,0.139709,0.521503,0.0
0.999674,0.07503,0.778,0.140396,0.575584,0.0
0.999674,0.070617,0.778,0.140396,0.561714,0.0
0.999364,0.031005,0.294,0.260784,0.466025,0.545455
0.999364,0.035529,0.357,0.260784,0.440563,0.0
0.998759,0.031888,0.0,0.174293,0.570512,0.045455
0.999414,0.019309,0.842,0.05328,0.668996,0.0
0.999349,0.01302,0.846,0.16418,0.630647,0.0
0.999537,0.181397,0.429,0.418597,0.568494,0.0
0.999739,0.08805,0.077,0.288283,0.419862,0.136364
0.950881,0.007834,0.581,0.0,0.853128,0.0
0.999654,0.139137,0.611,0.240558,0.540651,0.0
0.999654,0.135386,0.579,0.298177,0.463696,0.0
0.9997,0.143661,0.65,0.45368,0.502924,0.0
0.999368,0.09136,0.474,0.202728,0.424675,0.0
0.999603,0.085733,0.625,0.202728,0.494385,0.0
0.999603,0.083526,0.6,0.231538,0.454433,0.0
0.999958,0.036853,0.088,0.787752,0.46618,0.0
0.998759,0.047225,0.0,0.428678,0.511825,0.0
0.999958,0.070286,0.439,0.299551,0.572685,0.0
0.999958,0.035529,0.214,0.241931,0.489676,0.0
0.999717,0.072272,0.519,0.194769,0.533199,0.045455
0.999717,0.06201,0.378,0.194769,0.621591,0.136364
0.999958,0.028798,0.321,0.445034,0.617968,0.090909
0.999958,0.206002,0.343,0.291903,0.538788,0.0
0.999958,0.213836,0.194,0.291903,0.517156,0.0
0.950881,0.036853,0.214,0.355297,0.495368,0.090909
0.999739,0.095002,0.08,0.302641,0.309579,0.090909
0.999739,0.083747,0.074,0.259473,0.407649,0.318182
0.998635,0.458457,0.1,0.145483,0.22895,0.0
0.99937,0.039612,0.579,0.235876,0.440925,0.0
0.999537,0.030453,0.348,0.283882,0.439683,0.045455
0.999822,0.017985,0.679,0.151133,0.549552,0.0
0.999822,0.02295,0.594,0.208752,0.505149,0.0
0.998759,0.063996,0.0,0.279418,0.607307,0.318182
0.958444,0.042039,0.706,0.143486,0.382342,0.0
0.956906,0.026812,0.947,0.05328,0.471666,0.0
0.951,0.030453,0.304,0.219583,0.427366,0.0
0.952982,0.042039,0.588,0.137836,0.383067,0.0
0.956999,0.038619,0.72,0.244397,0.427832,0.0
0.958444,0.044908,0.75,0.114676,0.423071,0.0
0.999958,0.122807,0.214,0.0,0.680743,0.272727
0.999385,0.083968,0.464,0.329328,0.436009,0.0
0.999686,0.179852,0.75,0.133747,0.427159,0.0
0.998759,0.010703,0.0,0.08209,0.612638,0.272727
0.999958,0.025709,0.387,0.172857,0.530973,0.181818
0.998505,0.055059,0.296,0.592702,0.393935,0.272727
0.999059,0.036853,0.433,0.081528,0.476324,0.0
0.999414,0.063886,0.727,0.05328,0.591109,0.0
0.99995,0.143661,0.552,0.130813,0.582777,0.0
0.999325,0.08132,0.44,0.217461,0.487916,0.0
0.999475,0.088712,0.359,0.434921,0.545464,0.0
0.999619,0.075472,0.513,0.377302,0.613776,0.0
0.999533,0.090257,0.421,0.541482,0.513533,0.0
0.999619,0.075472,0.513,0.377302,0.613776,0.0
0.999812,0.03895,0.381,0.268806,0.455726,0.0
0.960517,0.02946,0.647,0.476809,0.572892,0.272727
0.999958,0.021516,0.643,0.16599,0.638151,0.0
0.999537,0.038619,0.333,0.261845,0.489417,0.0
0.999954,0.04248,0.37,0.333791,0.547638,0.136364
0.998759,0.03895,0.0,0.188651,0.486415,0.0
0.999958,0.029129,0.343,0.270741,0.54536,0.0
0.999958,0.059804,0.231,0.074256,0.639756,0.272727
0.998759,0.144654,0.0,0.188651,0.509082,0.272727
0.999958,0.027695,0.6,0.223609,0.641464,0.0
0.999958,0.028578,0.375,0.306449,0.512809,0.0
0.999958,0.027695,0.414,0.188651,0.560989,0.0
0.999955,0.047666,0.516,0.372963,0.510273,0.0
0.999958,0.079113,0.188,0.270741,0.507478,0.0
0.998759,0.168598,0.0,0.13537,0.460073,0.0
0.999958,0.034205,0.207,0.270741,0.501423,0.0
0.999851,0.027143,0.424,0.406111,0.645552,0.0
0.999958,0.026702,0.308,0.299551,0.597578,0.272727
0.999958,0.034205,0.2,0.241931,0.460125,0.272727
0.999958,0.029791,0.267,0.381641,0.605186,0.0
0.999775,0.035419,0.583,0.079156,0.523573,0.0
0.99967,0.024937,0.618,0.284724,0.647467,0.0
0.999717,0.012248,0.7,0.315875,0.800393,0.0
0.999924,0.023392,0.412,0.092734,0.551881,0.045455
0.999958,0.17268,0.375,0.161059,0.467163,0.0
0.999562,0.033543,0.564,0.350178,0.527454,0.0
0.999958,0.080216,0.273,0.049036,0.483569,0.181818
