yprop/table8.oz124,yprop/table8.oz151,yprop/table8.oz165,yprop/table8.oz197,yprop/table8.oz31,oz249
0.2,0.071429,0.2,0.1,0.0,0.248503
0.0,0.357143,0.0,0.1,0.0,0.3045
0.066667,0.0,0.1,0.0,0.0,0.102257
0.0,0.071429,0.0,0.0,0.0,0.147028
0.0,0.0,0.2,0.0,0.0,0.117462
0.266667,0.142857,0.1,0.2,0.0,0.379235
0.333333,0.0,0.0,0.0,0.0,0.129822
0.2,0.0,0.1,0.1,0.0,0.138274
0.066667,0.0,0.0,0.1,0.0,0.207115
0.0,0.0,0.4,0.1,0.363636,0.344946
0.133333,0.214286,0.0,0.0,0.0,0.183665
0.066667,0.0,0.0,0.0,0.0,0.11218
0.0,0.0,0.0,0.0,0.0,0.527405
0.2,0.0,0.0,0.0,0.0,0.37401
0.0,0.071429,0.1,0.0,0.0,0.220432
0.066667,0.071429,0.1,0.1,0.0,0.171954
0.0,0.071429,0.0,0.0,0.0,0.106184
0.333333,0.0,0.2,0.2,0.0,0.253489
0.266667,0.214286,0.0,0.0,0.0,0.305932
0.066667,0.0,0.1,0.1,0.0,0.1618
0.2,0.071429,0.0,0.1,0.0,0.210813
0.0,0.214286,0.0,0.0,0.0,0.232709
0.0,0.0,0.0,0.0,0.0,0.094022
0.066667,0.214286,0.0,0.0,0.0,0.140813
0.133333,0.357143,0.0,0.0,0.0,0.203363
0.133333,0.214286,0.1,0.1,0.0,0.264309
0.0,0.071429,0.0,0.0,0.0,0.287313
0.0,0.071429,0.0,0.1,0.0,0.151225
0.133333,0.0,0.0,0.0,0.0,0.148492
0.0,0.071429,0.0,0.0,0.0,0.16481
0.0,0.0,0.1,0.1,0.0,0.29019
0.066667,0.0,0.0,0.0,0.0,0.07554
0.0,0.0,0.0,0.0,0.090909,0.127607
0.0,0.0,0.0,0.0,0.0,0.374216
0.133333,0.142857,0.1,0.0,0.0,0.187054
0.066667,0.0,0.0,0.0,0.0,0.114449
0.0,0.142857,0.0,0.0,0.0,0.241486
0.0,0.214286,0.1,0.1,0.0,0.19929
0.0,0.0,0.1,0.0,0.0,0.124081
0.2,0.0,0.1,0.0,0.0,0.169934
0.0,0.0,0.0,0.1,0.0,0.186905
0.0,0.285714,0.0,0.0,0.0,0.219013
0.0,0.0,0.0,0.0,0.0,0.157087
0.0,0.0,0.0,0.0,0.0,0.098184
0.0,0.0,0.3,0.0,0.090909,0.155232
0.0,0.0,0.0,0.4,0.0,0.384231
0.0,0.0,0.4,0.0,0.363636,0.304376
0.066667,0.142857,0.1,0.0,0.0,0.205546
0.133333,0.0,0.1,0.1,0.0,0.095533
0.0,0.142857,0.3,0.0,0.0,0.169081
0.0,0.0,0.2,0.0,0.0,0.07335
0.2,0.357143,0.0,0.0,0.0,0.123636
0.0,0.357143,0.0,0.1,0.0,0.21754
0.066667,0.0,0.1,0.1,0.0,0.215847
0.066667,0.0,0.1,0.1,0.0,0.170837
0.133333,0.0,0.2,0.2,0.0,0.608269
0.133333,0.142857,0.2,0.2,0.090909,0.298499
0.0,0.142857,0.0,0.0,0.090909,0.232802
0.066667,0.0,0.1,0.2,0.0,0.173609
0.0,0.142857,0.0,0.1,0.0,0.211328
0.2,0.0,0.1,0.1,0.0,0.108176
0.0,0.857143,0.0,0.0,0.0,0.639034
0.066667,0.214286,0.2,0.0,0.0,0.301302
0.0,0.071429,0.0,0.0,0.0,0.184912
0.0,0.071429,0.0,0.0,0.0,0.173094
0.266667,0.642857,0.0,0.0,0.0,0.604609
0.066667,0.214286,0.1,0.1,0.0,0.192356
0.0,0.071429,0.3,0.1,0.0,0.297939
0.066667,0.0,0.1,0.0,0.0,0.161227
0.0,0.0,0.2,0.0,0.090909,0.046537
0.0,0.071429,0.0,0.1,0.0,0.258565
0.0,0.0,0.0,0.0,0.0,0.168403
0.066667,0.142857,0.1,0.1,0.0,0.17809
0.133333,0.142857,0.0,0.0,0.0,0.187983
0.0,0.0,0.0,0.1,0.0,0.175124
0.066667,0.0,0.1,0.1,0.0,0.303555
0.133333,0.071429,0.0,0.0,0.0,0.084211
0.133333,0.071429,0.1,0.0,0.0,0.324669
0.066667,0.214286,0.0,0.0,0.0,0.242501
0.066667,0.0,0.0,0.0,0.0,0.197587
0.133333,0.142857,0.0,0.0,0.0,0.204941
0.0,0.071429,0.0,0.1,0.0,0.1477
0.2,0.214286,0.0,0.0,0.0,0.256051
0.066667,0.0,0.1,0.0,0.0,0.118493
0.066667,0.0,0.0,0.0,0.0,0.218666
0.2,0.142857,0.3,0.3,0.0,0.336914
0.133333,0.285714,0.0,0.0,0.0,0.201151
0.133333,0.214286,0.0,0.0,0.0,0.142458
0.0,0.0,0.0,0.0,0.0,0.156938
0.0,0.071429,0.1,0.1,0.0,0.204044
0.066667,0.071429,0.0,0.1,0.0,0.24618
0.0,0.285714,0.1,0.1,0.090909,0.313706
0.0,0.285714,0.2,0.2,0.0,0.331826
0.066667,0.214286,0.0,0.0,0.0,0.159557
0.2,0.0,0.2,0.0,0.181818,0.212881
0.2,0.142857,0.1,0.1,0.0,0.219595
0.133333,0.142857,0.1,0.0,0.0,0.189348
0.066667,0.071429,0.0,0.0,0.0,0.176403
0.133333,0.071429,0.1,0.0,0.0,0.09988
0.066667,0.071429,0.0,0.1,0.0,0.128479
0.2,0.0,0.1,0.0,0.0,0.055504
0.066667,0.0,0.0,0.0,0.0,0.088291
0.066667,0.0,0.0,0.2,0.0,0.344431
0.066667,0.0,0.1,0.1,0.0,0.183092
0.066667,0.0,0.1,0.0,0.090909,0.160209
0.066667,0.0,0.0,0.0,0.0,0.135789
0.066667,0.0,0.0,0.0,0.0,0.168422
0.066667,0.0,0.1,0.0,0.0,0.056367
0.0,0.0,0.1,0.1,0.0,0.139512
0.0,0.142857,0.0,0.0,0.0,0.167582
0.0,0.214286,0.0,0.2,0.0,0.271653
0.0,0.0,0.0,0.0,0.0,0.150379
0.0,0.214286,0.0,0.0,0.0,0.424308
0.066667,0.214286,0.0,0.0,0.090909,0.253193
0.066667,0.285714,0.0,0.0,0.0,0.20847
0.133333,0.071429,0.1,0.0,0.0,0.177294
0.133333,0.214286,0.2,0.1,0.090909,0.312539
0.133333,0.142857,0.0,0.0,0.0,0.111359
0.0,0.0,0.0,0.0,0.0,0.284987
0.066667,0.071429,0.1,0.1,0.0,0.27264
0.133333,0.214286,0.1,0.1,0.0,0.270384
0.4,0.142857,0.0,0.0,0.0,0.176674
0.066667,0.142857,0.0,0.1,0.0,0.348953
0.066667,0.214286,0.0,0.0,0.0,0.361904
0.066667,0.0,0.2,0.1,0.0,0.16727
0.0,0.142857,0.2,0.1,0.0,0.207255
0.133333,0.142857,0.0,0.0,0.0,0.206599
0.0,0.071429,0.1,0.1,0.0,0.195395
0.0,0.142857,0.0,0.0,0.0,0.204038
0.0,0.0,0.0,0.1,0.0,0.142236
0.0,0.142857,0.2,0.1,0.0,0.344736
0.0,0.142857,0.0,0.0,0.0,0.415763
0.133333,0.0,0.2,0.2,0.0,0.122025
0.2,0.0,0.1,0.0,0.0,0.094884
0.066667,0.142857,0.3,0.0,0.0,0.237839
0.0,0.0,0.1,0.0,0.0,0.13582
0.0,0.071429,0.3,0.1,0.0,0.221228
0.133333,0.142857,0.1,0.0,0.0,0.251803
0.066667,0.0,0.0,0.2,0.0,0.108638
0.0,0.142857,0.0,0.2,0.0,0.141752
0.133333,0.0,0.3,0.0,0.090909,0.268108
0.066667,0.285714,0.0,0.0,0.0,0.29109
0.066667,0.142857,0.0,0.0,0.0,0.274091
0.133333,0.214286,0.0,0.0,0.0,0.278244
0.066667,0.071429,0.0,0.0,0.0,0.116797
0.066667,0.0,0.0,0.1,0.0,0.149319
0.266667,0.142857,0.0,0.0,0.0,0.231491
0.066667,0.0,0.0,0.0,0.0,0.147423
0.266667,0.0,0.0,0.0,0.090909,0.298868
0.0,0.0,0.0,0.2,0.0,0.197915
0.266667,0.0,0.0,0.1,0.0,0.233339
0.066667,0.0,0.0,0.0,0.0,0.226221
0.0,0.0,0.0,0.1,0.0,0.251418
0.4,0.071429,0.3,0.1,0.0,0.211844
0.0,0.071429,0.0,0.1,0.0,0.138124
0.133333,0.0,0.0,0.0,0.0,0.103658
0.066667,0.071429,0.4,0.4,0.090909,0.580882
0.0,0.142857,0.0,0.1,0.0,0.306044
0.0,0.285714,0.0,0.0,0.0,0.354022
0.0,0.142857,0.0,0.1,0.0,0.179837
0.0,0.0,0.0,0.0,0.0,0.153832
0.066667,0.214286,0.1,0.0,0.0,0.153259
0.066667,0.071429,0.0,0.0,0.0,0.134917
0.066667,0.0,0.1,0.2,0.0,0.225667
0.0,0.071429,0.0,0.0,0.0,0.112126
0.066667,0.214286,0.1,0.1,0.0,0.255555
0.266667,0.142857,0.0,0.0,0.0,0.235414
0.0,0.142857,0.0,0.0,0.0,0.243099
0.066667,0.0,0.0,0.0,0.0,0.252337
0.066667,0.071429,0.0,0.0,0.0,0.183105
0.133333,0.142857,0.0,0.0,0.0,0.164381
0.133333,0.142857,0.1,0.2,0.0,0.3071
0.066667,0.0,0.2,0.0,0.090909,0.144902
0.066667,0.142857,0.0,0.0,0.0,0.268436
0.0,0.0,0.0,0.1,0.0,0.119346
0.0,0.071429,0.2,0.0,0.0,0.13976
0.066667,0.285714,0.1,0.1,0.0,0.253655
0.2,0.0,0.0,0.2,0.0,0.223023
0.0,0.0,0.3,0.0,0.0,0.158646
0.266667,0.0,0.0,0.0,0.0,0.086744
0.133333,0.142857,0.2,0.2,0.0,0.260077
0.066667,0.0,0.1,0.2,0.0,0.205457
0.266667,0.285714,0.0,0.0,0.0,0.179363
0.0,0.0,0.0,0.0,0.0,0.206548
0.0,0.142857,0.2,0.0,0.0,0.185164
0.0,0.214286,0.3,0.1,0.090909,0.241521
0.133333,0.0,0.1,0.0,0.0,0.182074
0.066667,0.0,0.3,0.2,0.181818,0.413396
0.133333,0.071429,0.0,0.0,0.0,0.138551
0.0,0.0,0.2,0.4,0.0,0.337952
0.066667,0.071429,0.0,0.0,0.0,0.260573
0.333333,0.214286,0.1,0.0,0.0,0.187881
0.0,0.071429,0.0,0.0,0.0,0.181762
0.0,0.071429,0.2,0.2,0.0,0.242896
0.0,0.0,0.0,0.0,0.0,0.144578
0.266667,0.071429,0.1,0.0,0.0,0.301614
0.266667,0.0,0.4,0.2,0.0,0.152228
0.066667,0.071429,0.1,0.1,0.0,0.217374
0.066667,0.142857,0.2,0.1,0.090909,0.26624
0.0,0.285714,0.0,0.0,0.0,0.532249
0.066667,0.142857,0.1,0.0,0.0,0.161523
0.133333,0.0,0.2,0.3,0.0,0.338108
0.133333,0.071429,0.1,0.0,0.0,0.133895
0.0,0.0,0.0,0.0,0.090909,0.372183
0.133333,0.285714,0.0,0.0,0.0,0.352864
0.0,0.0,0.0,0.0,0.0,0.59498
0.0,0.0,0.0,0.0,0.0,0.201705
0.266667,0.0,0.3,0.0,0.090909,0.138522
0.0,0.214286,0.0,0.1,0.0,0.376482
0.0,0.071429,0.0,0.0,0.090909,0.17844
0.133333,0.0,0.0,0.0,0.0,0.290896
0.0,0.285714,0.0,0.0,0.0,0.19935
0.133333,0.0,0.1,0.0,0.0,0.115473
0.066667,0.214286,0.0,0.1,0.0,0.321357
0.0,0.142857,0.0,0.0,0.0,0.196292
0.0,0.0,0.0,0.0,0.0,0.292796
0.133333,0.142857,0.1,0.0,0.0,0.187315
0.066667,0.357143,0.4,0.2,0.0,0.452932
0.2,0.142857,0.1,0.1,0.0,0.31461
0.066667,0.214286,0.0,0.0,0.0,0.283727
0.133333,0.214286,0.0,0.1,0.0,0.239153
0.0,0.0,0.0,0.0,0.0,0.225791
0.0,0.214286,0.0,0.0,0.0,0.260309
0.133333,0.071429,0.2,0.0,0.0,0.187773
0.066667,0.142857,0.0,0.2,0.0,0.318015
0.133333,0.071429,0.6,0.0,0.363636,0.437705
0.066667,0.071429,0.0,0.1,0.0,0.149953
0.066667,0.0,0.0,0.0,0.0,0.131273
0.133333,0.071429,0.1,0.0,0.0,0.261642
0.266667,0.214286,0.1,0.1,0.0,0.193158
0.133333,0.071429,0.2,0.3,0.0,0.26891
0.0,0.071429,0.0,0.0,0.0,0.206752
0.0,0.071429,0.1,0.1,0.0,0.432887
0.133333,0.0,0.1,0.2,0.0,0.172075
0.133333,0.214286,0.0,0.3,0.0,0.230924
0.066667,0.142857,0.1,0.0,0.0,0.155805
0.133333,0.0,0.1,0.0,0.090909,0.281031
0.0,0.0,0.0,0.2,0.0,0.171388
0.0,0.071429,0.0,0.0,0.0,0.103807
0.133333,0.142857,0.2,0.1,0.0,0.245919
0.0,0.071429,0.0,0.0,0.0,0.221632
0.066667,0.285714,0.2,0.2,0.0,0.41015
0.0,0.0,0.0,0.0,0.0,0.152059
0.066667,0.0,0.0,0.0,0.0,0.182532
0.0,0.071429,0.2,0.0,0.0,0.21585
0.0,0.142857,0.0,0.0,0.0,0.272357
0.0,0.0,0.0,0.0,0.0,0.21367
0.266667,0.0,0.2,0.0,0.0,0.209848
0.0,0.0,0.0,0.3,0.0,0.129271
0.066667,0.214286,0.2,0.2,0.0,0.301089
0.266667,0.0,0.2,1.0,0.0,0.696852
0.2,0.357143,0.0,0.0,0.0,0.222609
0.0,0.285714,0.0,0.0,0.0,0.290209
0.266667,0.0,0.0,0.0,0.0,0.120488
0.0,0.142857,0.0,0.0,0.0,0.187293
0.0,0.0,0.1,0.0,0.0,0.206688
0.2,0.0,0.1,0.1,0.0,0.08093
0.0,0.071429,0.1,0.0,0.090909,0.186752
0.0,0.0,0.1,0.0,0.090909,0.166494
0.0,0.071429,0.0,0.0,0.090909,0.174742
0.066667,0.214286,0.0,0.0,0.0,0.263217
0.0,0.0,0.0,0.2,0.0,0.109433
0.066667,0.0,0.3,0.0,0.181818,0.223325
0.0,0.0,0.0,0.2,0.0,0.102022
0.0,0.0,0.1,0.1,0.0,0.238348
0.066667,0.071429,0.2,0.1,0.090909,0.220073
0.0,0.142857,0.2,0.2,0.0,0.317442
0.2,0.0,0.1,0.1,0.0,0.122834
0.4,0.285714,0.2,0.0,0.0,0.307011
0.066667,0.0,0.1,0.1,0.0,0.065617
0.0,0.0,0.0,0.0,0.0,0.091988
0.0,0.357143,0.0,0.1,0.0,0.310317
0.0,0.0,0.1,0.0,0.090909,0.157981
0.266667,0.142857,0.2,0.0,0.0,0.254056
0.066667,0.0,0.1,0.1,0.0,0.255411
0.0,0.071429,0.0,0.0,0.090909,0.217225
0.133333,0.0,0.0,0.0,0.0,0.091568
0.2,0.0,0.3,0.2,0.090909,0.334334
0.133333,0.0,0.4,0.1,0.0,0.165355
0.066667,0.071429,0.1,0.1,0.0,0.314413
0.0,0.071429,0.0,0.0,0.0,0.369618
0.133333,0.285714,0.0,0.0,0.0,0.488022
0.0,0.0,0.0,0.1,0.0,0.1809
0.133333,0.0,0.1,0.0,0.0,0.303488
0.2,0.071429,0.1,0.4,0.090909,0.481849
0.133333,0.071429,0.1,0.1,0.0,0.281537
0.133333,0.214286,0.1,0.1,0.0,0.143617
0.0,0.142857,0.0,0.0,0.0,0.177374
0.066667,0.142857,0.0,0.0,0.0,0.154204
0.2,0.0,0.0,0.0,0.0,0.273381
0.2,0.071429,0.1,0.0,0.0,0.166545
0.066667,0.285714,0.0,0.0,0.0,0.30155
0.133333,0.071429,0.0,0.0,0.0,0.235379
0.4,0.428571,0.0,0.0,0.0,0.18706
0.0,0.142857,0.0,0.0,0.0,0.194294
0.0,0.0,0.0,0.0,0.0,0.23881
0.066667,0.285714,0.0,0.0,0.0,0.213845
0.2,0.071429,0.0,0.0,0.0,0.142121
0.0,0.0,0.1,0.1,0.0,0.210857
0.0,0.0,0.0,0.0,0.0,0.237387
0.0,0.285714,0.1,0.0,0.090909,0.248095
0.133333,0.071429,0.0,0.0,0.0,0.10769
0.0,0.0,0.0,0.0,0.0,0.331836
0.066667,0.0,0.1,0.0,0.090909,0.088278
0.0,0.0,0.0,0.0,0.0,0.33098
0.133333,0.0,0.2,0.2,0.0,0.046397
0.066667,0.071429,0.0,0.0,0.0,0.200069
0.133333,0.285714,0.0,0.0,0.0,0.201151
0.0,0.0,0.1,0.0,0.090909,0.136505
0.0,0.071429,0.1,0.0,0.0,0.120415
0.0,0.071429,0.0,0.0,0.0,0.147719
0.0,0.0,0.4,0.0,0.363636,0.300134
0.066667,0.071429,0.0,0.0,0.0,0.334563
0.0,0.071429,0.2,0.1,0.090909,0.172031
0.0,0.214286,0.0,0.2,0.0,0.223697
0.133333,0.0,0.2,0.1,0.0,0.094509
0.066667,0.0,0.0,0.1,0.0,0.163378
0.0,0.214286,0.1,0.1,0.0,0.194803
0.133333,0.0,0.0,0.0,0.0,0.114363
0.0,0.0,0.1,0.1,0.0,0.345977
0.2,0.071429,0.1,0.0,0.0,0.132629
0.0,0.142857,0.0,0.0,0.0,0.515004
0.133333,0.0,0.2,0.1,0.0,0.123241
0.133333,0.0,0.1,0.0,0.0,0.105974
0.133333,0.0,0.0,0.0,0.0,0.183525
0.066667,0.0,0.0,0.0,0.0,0.198262
0.2,0.0,0.0,0.0,0.0,0.1112
0.133333,0.071429,0.2,0.1,0.0,0.155929
0.2,0.0,0.0,0.0,0.0,0.16553
0.0,0.214286,0.0,0.1,0.0,0.171385
0.133333,0.0,0.2,0.1,0.0,0.126455
0.2,0.071429,0.1,0.2,0.0,0.149879
0.266667,0.214286,0.0,0.0,0.0,0.133246
0.333333,0.642857,0.1,0.2,0.0,0.555991
0.0,0.285714,0.0,0.1,0.0,0.221193
0.133333,0.142857,0.3,0.2,0.0,0.204941
0.0,0.0,0.1,0.0,0.0,0.136816
0.0,0.0,0.0,0.2,0.0,0.096778
0.0,0.0,0.0,0.4,0.0,0.139951
0.0,0.0,0.0,0.1,0.0,0.242297
0.133333,0.142857,0.1,0.1,0.0,0.321041
0.0,0.071429,0.0,0.0,0.0,0.191299
0.133333,0.071429,0.0,0.0,0.0,0.287765
0.0,0.214286,0.1,0.1,0.0,0.193839
0.066667,0.0,0.2,0.2,0.0,0.122025
0.0,0.071429,0.0,0.0,0.0,0.202793
0.0,0.071429,0.0,0.1,0.0,0.167563
0.066667,0.0,0.0,0.0,0.0,0.15618
0.0,0.071429,0.0,0.0,0.0,0.24716
0.0,0.0,0.1,0.0,0.0,0.316561
0.0,0.071429,0.0,0.0,0.0,0.252687
0.133333,0.285714,0.0,0.0,0.0,0.40545
0.0,0.0,0.0,0.0,0.0,0.125955
0.333333,0.142857,0.3,0.2,0.0,0.250399
0.0,0.0,0.1,0.0,0.090909,0.271421
0.066667,0.0,0.1,0.0,0.0,0.084348
0.0,0.0,0.0,0.0,0.0,0.185323
0.066667,0.214286,0.0,0.0,0.0,0.297366
0.0,0.0,0.0,0.0,0.0,0.123282
0.133333,0.071429,0.1,0.1,0.0,0.25994
0.0,0.142857,0.0,0.0,0.0,0.129119
0.066667,0.071429,0.0,0.0,0.0,0.364953
0.0,0.0,0.0,0.1,0.0,0.210313
0.066667,0.285714,0.3,0.2,0.0,0.383407
0.4,0.071429,0.1,0.1,0.090909,0.243869
0.066667,0.0,0.0,0.0,0.0,0.10613
0.333333,0.0,0.0,0.0,0.0,0.071848
0.133333,0.071429,0.1,0.0,0.0,0.225597
0.133333,0.0,0.0,0.0,0.0,0.358114
0.2,0.285714,0.1,0.0,0.0,0.316545
0.066667,0.071429,0.1,0.1,0.0,0.120021
0.666667,0.071429,0.7,0.3,0.0,0.521757
0.133333,0.0,0.0,0.0,0.0,0.188467
0.0,0.0,0.2,0.0,0.181818,0.089226
0.0,0.0,0.1,0.0,0.090909,0.099654
0.0,0.142857,0.1,0.1,0.090909,0.322305
0.0,0.071429,0.1,0.1,0.0,0.145733
0.0,0.214286,0.0,0.2,0.0,0.236773
0.0,0.071429,0.1,0.0,0.0,0.109602
0.4,0.0,0.0,0.0,0.0,0.274654
0.266667,0.0,0.2,0.2,0.0,0.201941
0.0,0.071429,0.0,0.0,0.0,0.12685
0.0,0.0,0.0,0.0,0.0,0.249012
0.066667,0.0,0.2,0.0,0.090909,0.263405
0.0,0.0,0.0,0.0,0.0,0.204897
0.333333,0.0,0.2,0.0,0.0,0.327711
0.066667,0.142857,0.0,0.0,0.0,0.436938
0.133333,0.0,0.1,0.0,0.0,0.146449
0.333333,0.0,0.2,0.2,0.0,0.143585
0.4,0.642857,0.0,0.0,0.0,0.320892
0.066667,0.071429,0.1,0.1,0.0,0.163292
0.266667,0.0,0.0,0.0,0.0,0.249235
0.2,0.142857,0.0,0.0,0.0,0.269146
0.133333,0.285714,0.0,0.0,0.0,0.178363
0.133333,0.142857,0.1,0.0,0.0,0.15681
0.066667,0.0,0.0,0.0,0.0,0.146048
0.2,0.071429,0.0,0.0,0.0,0.338327
0.066667,0.071429,0.1,0.1,0.0,0.155051
0.133333,0.071429,0.1,0.0,0.0,0.182408
0.066667,0.071429,0.0,0.0,0.0,0.195315
0.133333,0.071429,0.1,0.0,0.0,0.271303
0.2,0.0,0.1,0.3,0.0,0.205705
0.133333,0.071429,0.1,0.1,0.0,0.131559
0.066667,0.0,0.3,0.3,0.0,0.286419
0.0,0.071429,0.0,0.1,0.0,0.171448
0.066667,0.142857,0.0,0.0,0.0,0.12306
0.2,0.071429,0.1,0.1,0.0,0.365036
0.266667,0.0,0.1,0.0,0.0,0.193428
0.266667,0.214286,0.1,0.1,0.0,0.259879
0.0,0.142857,0.0,0.0,0.0,0.177141
0.2,0.0,0.1,0.0,0.0,0.221187
0.0,0.142857,0.1,0.0,0.0,0.238437
0.133333,0.0,0.2,0.2,0.0,0.295498
0.333333,0.071429,0.0,0.1,0.0,0.211665
0.0,0.0,0.0,0.0,0.0,0.097417
0.2,0.0,0.1,0.0,0.0,0.068758
0.2,0.0,0.0,0.0,0.0,0.091425
0.066667,0.214286,0.0,0.0,0.0,0.287606
0.133333,0.0,0.2,0.2,0.0,0.161778
0.0,0.071429,0.0,0.0,0.0,0.228735
0.0,0.071429,0.0,0.0,0.0,0.190892
0.0,0.214286,0.0,0.0,0.0,0.159146
0.0,0.0,0.0,0.0,0.0,0.193848
0.066667,0.142857,0.0,0.0,0.0,0.192037
0.0,0.214286,0.2,0.0,0.0,0.156282
0.0,0.0,0.0,0.0,0.0,0.104978
0.0,0.0,0.1,0.0,0.0,0.254937
0.2,0.071429,0.0,0.0,0.0,0.303546
0.133333,0.214286,0.0,0.0,0.0,0.15758
0.0,0.214286,0.0,0.0,0.0,0.1891
0.266667,0.142857,0.0,0.1,0.0,0.283806
0.0,0.0,0.0,0.0,0.0,0.028048
0.066667,0.0,0.0,0.1,0.0,0.089618
0.0,0.0,0.1,0.0,0.090909,0.161405
0.2,0.214286,0.1,0.1,0.0,0.324854
0.0,0.0,0.0,0.1,0.0,0.114706
0.066667,0.0,0.0,0.2,0.0,0.150369
0.0,0.0,0.0,0.0,0.0,0.220493
0.0,0.071429,0.0,0.0,0.0,0.1279
0.0,0.142857,0.1,0.0,0.0,0.321427
0.133333,0.142857,0.2,0.1,0.0,0.15709
0.066667,0.0,0.1,0.2,0.0,0.144514
0.0,0.0,0.8,0.0,0.727273,0.426325
0.0,0.0,0.1,0.0,0.090909,0.135824
0.0,0.285714,0.0,0.0,0.0,0.18777
0.0,0.071429,0.0,0.0,0.0,0.187471
0.066667,0.0,0.2,0.0,0.181818,0.261782
0.0,0.0,0.0,0.0,0.0,0.358999
0.0,0.0,0.0,0.0,0.0,0.211188
0.0,0.0,0.0,0.0,0.0,0.181052
0.066667,0.285714,0.0,0.0,0.0,0.307107
0.0,0.0,0.2,0.0,0.090909,0.183901
0.0,0.0,0.0,0.0,0.0,0.149968
0.133333,0.0,0.1,0.1,0.0,0.293709
0.066667,0.0,0.0,0.0,0.0,0.057605
0.2,0.0,0.1,0.0,0.0,0.312663
0.0,0.071429,0.1,0.0,0.0,0.212445
0.066667,0.0,0.0,0.0,0.0,0.355616
0.066667,0.214286,0.0,0.0,0.0,0.216992
0.133333,0.0,0.0,0.0,0.0,0.16994
0.0,0.0,0.1,0.1,0.090909,0.168785
0.133333,0.0,0.2,0.0,0.0,0.076975
0.0,0.0,0.0,0.0,0.0,0.12299
0.066667,0.0,0.2,0.2,0.090909,0.21886
0.0,0.0,0.1,0.0,0.090909,0.131477
0.066667,0.071429,0.0,0.0,0.0,0.225511
0.0,0.071429,0.0,0.0,0.0,0.096253
0.066667,0.0,0.0,0.0,0.0,0.117281
0.0,0.071429,0.1,0.0,0.090909,0.303877
0.0,0.285714,0.0,0.0,0.0,0.382964
0.066667,0.071429,0.1,0.1,0.0,0.163292
0.0,0.0,0.0,0.1,0.0,0.095906
0.066667,0.0,0.0,0.0,0.0,0.083368
0.0,0.0,0.1,0.0,0.090909,0.167165
0.0,0.0,0.1,0.0,0.0,0.171703
0.066667,0.285714,0.2,0.2,0.0,0.331731
0.0,0.0,0.1,0.0,0.090909,0.209155
0.133333,0.071429,0.1,0.0,0.0,0.125965
0.0,0.0,0.3,0.1,0.0,0.239106
0.133333,0.214286,0.0,0.0,0.0,0.225928
0.066667,0.142857,0.0,0.0,0.0,0.252487
0.0,0.142857,0.0,0.0,0.0,0.154624
0.133333,0.071429,0.1,0.0,0.0,0.109217
0.333333,0.0,0.0,0.0,0.0,0.189622
0.0,0.0,0.0,0.0,0.0,0.13443
0.2,0.0,0.0,0.0,0.0,0.107925
0.266667,0.071429,0.1,0.1,0.0,0.324348
0.0,0.0,0.2,0.0,0.181818,0.155086
0.066667,0.0,0.1,0.1,0.0,0.162137
0.066667,0.142857,0.0,0.0,0.0,0.278406
0.0,0.0,0.0,0.0,0.0,0.250473
0.066667,0.214286,0.0,0.0,0.0,0.335899
0.0,0.071429,0.0,0.0,0.090909,0.209317
0.0,0.142857,0.1,0.1,0.0,0.36691
0.133333,0.0,0.1,0.0,0.0,0.380008
0.0,0.071429,0.0,0.0,0.0,0.11913
0.0,0.0,0.0,0.0,0.090909,0.200286
0.2,0.0,0.0,0.0,0.0,0.121494
0.2,0.142857,0.0,0.0,0.0,0.11483
1.0,0.0,0.2,0.0,0.090909,0.688387
0.066667,0.214286,0.1,0.1,0.0,0.210338
0.0,0.071429,0.0,0.0,0.0,0.205731
0.066667,0.0,0.1,0.1,0.0,0.184849
0.0,0.142857,0.0,0.0,0.0,0.20012
0.0,0.071429,0.1,0.0,0.0,0.177921
0.133333,0.428571,0.0,0.0,0.0,0.386166
0.133333,0.0,0.1,0.0,0.0,0.324376
0.2,0.0,0.0,0.2,0.0,0.144842
0.333333,0.071429,0.0,0.0,0.0,0.122881
0.0,0.0,0.0,0.2,0.0,0.202542
0.0,0.0,0.1,0.0,0.090909,0.102601
0.2,0.0,0.0,0.0,0.0,0.261003
0.0,0.0,0.0,0.0,0.0,0.090315
0.4,0.214286,0.1,0.0,0.090909,0.572777
0.0,0.0,0.0,0.1,0.0,0.110057
0.0,0.0,0.0,0.2,0.0,0.288694
0.0,0.0,0.0,0.0,0.0,0.268353
0.0,0.142857,0.0,0.0,0.0,0.248016
0.133333,0.0,0.0,0.0,0.0,0.189403
0.066667,0.0,0.3,0.2,0.181818,0.403216
0.0,0.0,0.0,0.0,0.0,0.384991
0.066667,0.214286,0.2,0.1,0.0,0.273865
0.133333,0.142857,0.2,0.2,0.0,0.257057
0.0,0.0,0.0,0.2,0.0,0.212945
0.0,0.142857,0.0,0.0,0.0,0.239822
0.0,0.285714,0.0,0.0,0.0,0.108399
0.133333,0.142857,0.2,0.1,0.0,0.264675
0.0,0.357143,0.1,0.1,0.0,0.364377
0.066667,0.0,0.1,0.0,0.0,0.058652
0.0,0.142857,0.1,0.0,0.0,0.219802
0.0,0.142857,0.0,0.0,0.0,0.218167
0.0,0.0,0.0,0.0,0.0,0.28072
0.0,0.0,0.0,0.2,0.0,0.153389
