RequestID,StartDate,EndDate,AgencyName,TypeOfNoticeDescription,CategoryDescription,ShortTitle,SelectionMethodDescription,SectionName,PIN,DueDate,AddressToRequest,ContactName,ContactPhone,Email
20141230007,01/20/2015,01/20/2015,Dept. of Social Svcs/Human Resources Administration,Solicitation,Services (other than human services),MOBILE COMMUNICATION PLATFORM FOR TEXT MESSAGES,Competitive Sealed Bids,Procurement,15BPECM00801,02/20/2015 03:00:00 PM,"180 Water Street, 14th Floor, New York, NY 10038",Donna Wilson,9292216353,wilsond@hra.nyc.gov
20160310006,03/10/2016,03/10/2016,Parks and Recreation,Solicitation,Goods and Services,CORRECTION: FLAGPOLE PAINTING  AND  REPAIR SERVICES,Competitive Sealed Bids,Procurement,84616B0026,03/18/2016 11:00:00 AM,"24 W 61st Street, 3rd Floor, New York, NY 10023",Jameelah Khan,2128307987,jameelah.khan@parks.nyc.gov
20161227016,12/27/2016,12/27/2016,Correction,Solicitation,Construction Related Services,"CORRECTION: LIGHTING REPLACEMENT PROJECT AT THE TRANSPORTATION GARAGE BUILDING, RIKERS ISLAND.",Competitive Sealed Bids,Procurement,072201716CPD,01/04/2017 11:00:00 AM,"Bulova Corporate Center, 75-20 Astoria Blvd; Suite 160, East Elmhurst, NY 11370",Lilliana Alvarez-Cano,7185460686,lilliana.cano@doc.nyc.gov
20131230004,12/31/2013,01/07/2014,Design and Construction,Solicitation,Construction/Construction Services,FACADE REHABILITATION,Request for Qualifications,Procurement,FACADE2013,01/31/2014 04:00:00 PM,lopezph@ddc.nyc.gov,Phyllis Lopez,7183911283,lopezph@ddc.nyc.gov
20110706004,07/11/2011,07/11/2011,Housing Authority,Solicitation,Goods and Services,"GSD_INSPECTION, TESTING AND REPAIR OF FIRE STANDPIPE AND SPRINKLER SYSTEMS",Competitive Sealed Bids,Procurement,28544.,07/29/2011 12:00:00 AM,"90 Church Street, 12th Floor, New York, NY 10007",Sabrina Steverson,2123066771,sabrina.steveson@nycha.nyc.gov
20110914002,09/14/2011,09/14/2011,Housing Authority,Solicitation,Human Services/Client Services,CORRECTION: GSD_MANAGERIAL AND EXECUTIVE SEARCH SERVICES,Request for Proposals,Procurement,28789.,09/30/2011 04:00:00 PM,"90 Church Street, 12th Floor, New York, NY 10007",Sabrina Steverson,2123066771,sabrina.steverson@nycha.nyc.gov
20170111015,01/11/2017,01/11/2017,Environmental Protection,Solicitation,Construction Related Services,BID EXTENSION: CAT-399-DES: DESIGN SERVICES  AND  DSDC FOR THE HUDSON RIVER DRAINAGE CHAMBER AND MOODNA SHAFT RECONSTRUCTION,Request for Proposals,Procurement,82617WM00316,01/24/2017 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Jeanne Schreiber,7185953456,rfp@dep.nyc.gov
20200319006,03/18/2020,03/18/2020,Citywide Administrative Services,Solicitation,Goods,CORRECTION: DOC-PROCESSED FRESH AND FROZEN FOODS (GP),Competitive Sealed Bids,Procurement,8572000191,04/02/2020 10:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007-1602",Marilyn Brettschneider,2123860423,mbrettsc@dcas.nyc.gov
20101108011,11/09/2010,11/09/2010,Environmental Protection,Solicitation,Services (other than human services),CORRECTION: CSTS-10: ENGINEERING SERVICES FOR CHEMICAL TANK INSPECTIONS,Request for Proposals,Procurement,82610CSTS010,11/15/2010 04:00:00 PM,"96-05 Horace Harding Expressway, 3rd Floor,",Shay Mcatamney,7185954618,smcatamney@dep.nyc.gov
20110601013,06/01/2011,06/01/2011,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: ENTREES, FRESH  AND  FROZEN, GP FOR DOC",Competitive Sealed Bids,Procurement,8571100609,06/06/2011 10:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Anna Wong,2126698610,dcasdmssbids@dcas.nyc.gov
20180123026,01/29/2018,02/02/2018,Comptroller,Solicitation,Goods and Services,ACCESS TO WEB-BASED RESEARCH AND ANALYTICS PLATFORMS,Sole Source,Procurement,015 188-214-00 IS,02/12/2018 05:00:00 PM,"1 Centre Street, Room 800, New York, NY 10007",Gilbert Turenne,2126694348,gturenn@comptroller.nyc.gov
20150727009,07/27/2015,07/27/2015,Citywide Administrative Services,Solicitation,Goods,CORRECTION: XEROX COLOR 1000I PRESS FOR DOC (BRAND SPECIFIC),Competitive Sealed Bids,Procurement,8571500636,07/30/2015 10:30:00 AM,"1 Centre Street, 18th Floor North, New York, NY 10007",Rafael Soto,2123860459,rsoto@dcas.nyc.gov
20160829036,08/29/2016,08/29/2016,Citywide Administrative Services,Solicitation,Services (other than human services),CORRECTION: TENANT REPRESENTATIVE SERVICES,Competitive Sealed Proposals,Procurement,85616P0012,09/08/2016 02:00:00 PM,"1 Centre Street, 18th Floor North, New York, NY 10007",Victor  Emenanjor,2123860402,vemenanjor@dcas.nyc.gov
20060201018,02/02/2006,02/02/2006,Fire Department,Solicitation,Services (other than human services),BID EXTENSION: Network Convenience Copier Services at FDNY Facilities,Competitive Sealed Proposals,Procurement,057060000752.,02/09/2006 04:00:00 PM,"9 MetroTech Center, 5th Floor, Brooklyn, NY 11201",B. Greenspan,7189992332,pulitova@fdny.nyc.gov
20130613018,06/13/2013,06/13/2013,Environmental Protection,Solicitation,Construction/Construction Services,"CORRECTION: NEW YORK CITY HOUSES REHABILITATION PROGRAM- REGIONS 5-8,THE ROCKAWAYS,QUEENS AND MANHATTAN",Competitive Sealed Bids,Procurement,82614HRPJOC5,06/19/2013 11:30:00 AM,"59-17 Junction Blvd., Flushing, N.Y. 11373",Greg Hall,7185953236,ghall@dep.nyc.gov
20120914013,09/14/2012,09/14/2012,Citywide Administrative Services,Solicitation,Construction/Construction Services,"CORRECTION: ONE (1) CONTRACT THAT INCLUDES ELECTRICAL, HVAC, PLUMBING AND GC RENOVATION AT 10 RICHMOND TERRACE, STATEN ISLAND, NY",Competitive Sealed Bids,Procurement,85612B0016,09/18/2012 11:30:00 AM,"1 Centre Street, 18th Floor South, New York, NY 10007",Louis Pastore,2123860403,lpastore@dcas.nyc.gov
20060118025,01/20/2006,01/20/2006,Homeless Services,Solicitation,Human Services/Client Services,CORRECTION: Employment Shelters for Homeless Single Adults,Competitive Sealed Proposals,Procurement,071-06S-003-944,01/27/2006 05:00:00 PM,"33 Beaver Street, 13th Floor, New York, NY 10004",Kayona Wall,2123618439,kwall@dhs.nyc.gov
20100831001,08/31/2010,08/31/2010,NYC Health + Hospitals,Solicitation,Goods,VARIOUS MEDICAL  SUPPLIES,Competitive Sealed Bids,Procurement,11111020,10/01/2010 03:00:00 PM,"462 First Avenue, Room # 12 East 34, New York, NY 10016",Johanna Gadsden,2125622656,johanna.gadsden@bellevue.nychhc.org
20191114005,11/14/2019,11/14/2019,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: TRUCK, TILT BODY CONTAINER ROLL ON/ ROLL OFF -DSNY",Competitive Sealed Bids,Procurement,857PS2000074,11/25/2019 09:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Joseph Vacirca,2123866330,jvacirca@dcas.nyc.gov
20180801023,08/01/2018,08/01/2018,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: AMBULANCE, TYPE 1 - FDNY",Competitive Sealed Bids,Procurement,857PS1900014,08/31/2018 09:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Joseph Vacirca,2123866330,jvacirca@dcas.nyc.gov
20120808005,08/14/2012,08/14/2012,Citywide Administrative Services,Solicitation,Goods,"TRUCK, MOUNTED CATCH BASIN MACHINE - DEP",Other,Procurement,857PS1300040,09/12/2012 09:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Joseph Vacirca,2126698616,jvacirca@dcas.nyc.gov
20190513013,05/20/2019,05/20/2019,Human Resources Administration,Intent to Award,Human Services/Client Services,PROVISION OF NON-EMERGENCY PERMANENT SUPPORTIVE HOUSING FOR PLWAS,Renewal,Procurement,09612P0005017R001,05/21/2019 12:00:00 AM,"375 Pearl Street, 25th Floor, New York, NY 10038",Paula Sangster-Graham,9292522608,sangstergrahamp@hra.nyc.gov
20130409019,04/12/2013,04/18/2013,Environmental Protection,Solicitation,Services (other than human services),LARGE VOLUME VENDORS OF RESIDENTIAL TOILET FIXTURES IN NEW YORK CITY,Negotiated Acquisition,Procurement,8262012TRP001,05/10/2013 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Glorivee Roman,7185953226,glroman@dep.nyc.gov
20160509004,05/06/2016,05/06/2016,Citywide Administrative Services,Solicitation,Services (other than human services),CORRECTION: BUREAU OF QUALITY ASSURANCE INSPECTION APPLICATION,Request for Proposals,Procurement,85616P0006,05/20/2016 11:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Nyesha Hughes,2123860477,nhughes@dcas.nyc.gov
20130131007,02/01/2013,02/01/2013,Citywide Administrative Services,Solicitation,Goods,"CHECKS, PRINTED (HRA)",Competitive Sealed Bids,Procurement,8571300216,02/26/2013 10:30:00 AM,"1 Centre St., 18th Floor, New York, NY 10007",Kelly Taylor,2123860421,ktaylor@dcas.nyc.gov
20170609015,06/09/2017,06/09/2017,Fire Department,Solicitation,Services (other than human services),CORRECTION: ARCHITECTURAL AND ENGINEERING DESIGN SERVICES,Competitive Sealed Proposals,Procurement,057170000578,06/23/2017 04:00:00 PM,"9 MetroTech Center, Brooklyn, NY 11201",Cecily Halliburton,7189992845,hallibc@fdny.nyc.gov
20130312006,03/21/2013,03/21/2013,Dept. of Social Svcs/Human Resources Administration,Solicitation,Services (other than human services),CALL TO REPAIR HARDWARE AND ON-GOING MAINTENANCE SERVICES,Competitive Sealed Bids,Procurement,069-12-310-6065,04/22/2013 03:00:00 PM,"180 Water Street, 14th Floor, New York, NY 10038",Donna Wilson,2123314843,wilsond@hra.nyc.gov; fukip@hra.nyc.gov
20200501031,05/01/2020,05/01/2020,Environmental Protection,Solicitation,Services (other than human services),"BID EXTENSION: MAINTENANCE AND REPAIR OF SUBMERSIBLE MIXERS AT VARIOUS WASTEWATER TREATMENT PLANTS,PUMP STATION AND ASSOCIATED DEP FACILITIES",Competitive Sealed Bids,Procurement,82620B0044,05/14/2020 03:00:00 PM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20151228018,12/28/2015,12/28/2015,City University,Solicitation,Goods and Services,BID EXTENSION: BOOKBINDING SERVICES,Competitive Sealed Bids,Procurement,UCO 606,01/14/2016 11:30:00 AM,"230 West 41st Street 5th Floor, New York, NY 10036",Caron Christian,6467464262,caron.christian@cuny.edu
20180730028,07/30/2018,07/30/2018,Fire Department,Solicitation,Services (other than human services),"CORRECTION: RADIOLOGY FACILITIES MANAGEMENT, INTERPRETATION AND QUALITY ASSURANCE SERVICES",Competitive Sealed Proposals,Procurement,057190000017,08/09/2018 04:00:00 PM,"9 MetroTech Center, 5th Floor, Room 5W-18-K; Brooklyn, NY 11201",KaDarra Lowe,7189992331,kadarra.lowe@fdny.nyc.gov
20170602007,06/01/2017,06/01/2017,Finance,Solicitation,Services (other than human services),CORRECTION: BOOK DECONTAMINATION AND INVENTORY SERVICES,Competitive Sealed Bids,Procurement,83617B0003,06/12/2017 03:00:00 PM,"1 Centre Street, Room 1040, New York, NY 10007",Adenike Bamgboye,2126027002,bamgboyea@finance.nyc.gov
20111031005,10/31/2011,10/31/2011,Housing Authority,Solicitation,Construction Related Services,CORRECTION: GSD_JOB ORDER CONTRACT FOR GENERAL CONSTRUCTION RENOVATION WORK,Competitive Sealed Bids,Procurement,28861.,11/15/2011 12:00:00 AM,"90 Church Street, 12th Floor, New York, NY 10007",Sabrina Steverson,2123066771,sabrina.steverson@nycha.nyc.gov
20130315017,04/26/2013,04/26/2013,Housing Authority,Solicitation,Services (other than human services),PRIMARY/EXCESS GEN`L. AUTO EMPLOYEE BENEFITS LIABILITY,Negotiated Acquisition,Procurement,EXGL 13-14,05/30/2013 03:00:00 PM,Towers Watson One Stamford Plaza 263 Tresser Blvd. Stamford CT 06901-3226,Paul Perry,2033515171,paul.perry@towerswatson.com; maria.riccardelli@towerswatson.com
20190604011,06/04/2019,06/04/2019,Environmental Protection,Solicitation,Services (other than human services),CANCELLATION: REMOVAL AND DISPOSAL OF RESIDUALS FROM LARGE DIAMETER AND LONG SEWERS,Competitive Sealed Bids,Procurement,82619B0045,06/13/2019 11:30:00 AM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20131018011,10/18/2013,10/18/2013,Citywide Administrative Services,Solicitation,Construction/Construction Services,BID EXTENSION: PHOTOLUMINESCENT EXIT PATH MARKINGS,Competitive Sealed Bids,Procurement,85613B0016,10/24/2013 11:30:00 AM,"1 Centre Street, 18th Fl., NY, NY 10007",Karen Allen,2123860453,kallen@dcas.nyc.gov
20150914013,09/21/2015,09/21/2015,Housing Authority,Solicitation,Goods and Services,SMD MAINTENANCE PAINTING OF APARTMENTS-CASTLE HILL HOUSES,Competitive Sealed Bids,Procurement,62712.,10/22/2015 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Erneste Pierre-Louis,2123063609,erneste.pierre-louis@nycha.nyc.gov
20190620002,06/26/2019,06/26/2019,Human Resources Administration,Intent to Award,Human Services/Client Services,HOME CARE SERVICES (CDPAP) TO MEDICAID-ELIGIBLE CLIENTS,Renewal,Procurement,09613P0002051R001,06/27/2019 12:00:00 AM,"785 Atlantic Avenue, 7th Floor, Brooklyn, New York 11238",Charmaine Phillip,9292212453,phillipc@hra.nyc.gov
20160302038,03/08/2016,03/14/2016,Aging,Intent to Award,Human Services/Client Services,GERIATRIC MENTAL HEALTH SERVICES FOR OLDER ADULTS,Demonstration Project,Procurement,12516D0001,03/14/2016 10:00:00 AM,"2 Lafayette Street, Room 400, New York, NY 10007",Betty Lee,2124421112,blee@aging.nyc.gov
20171130039,12/07/2017,12/07/2017,Board of Elections,Intent to Award,Services (other than human services),PROJECT MANAGEMENT AND IMPLEMENTATION,Negotiated Acquisition,Procurement,00320182022,12/18/2017 10:00:00 AM,"32 Broadway, 7th Floor, New York, NY 10004",Gwendolyn Youngblood,2124877213,gyoungblood@boe.nyc.ny.us
20130422022,04/22/2013,04/22/2013,Police Department,Solicitation,Services (other than human services),CORRECTION: COMPREHENSIVE AUDIO VISUAL SYSTEM FOR TRAINING AND RELATED CLASSROOM UPGRADES,Competitive Sealed Proposals,Procurement,05612P0004,05/15/2013 02:00:00 PM,"51 Chambers Street, Room 310, New York, NY 10007",Jordan Glickstein,6466105222,jordan.glickstein@nypd.org
20180525006,05/24/2018,05/24/2018,Environmental Protection,Solicitation,Construction Related Services,BID EXTENSION: KENS-EAST SSWM: DESIGN AND DESIGN SERVICES DURING CONSTRUCTION SERVICES FOR SHORELINE STABILIZATION AND WETLAND AND NATURAL RESOURCE MITIGATION IN SUPPORT OF THE KENSICO-EASTVIEW CONNECTION PROJECT,Request for Proposals,Procurement,82618W000176,06/05/2018 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Jeanne Schreiber,7185953456,rfp@dep.nyc.gov
20090724024,07/24/2009,07/24/2009,Law Department,Solicitation,Services (other than human services),BOND COUNSEL TO THE CITY OF NEW YORK,Competitive Sealed Proposals,Procurement,02509X100013,08/26/2009 05:00:00 PM,"New York City Law Department, 100 Church Street, Room 6-222, New York, New York 10007",Samuel Moriber,2127880734,smoriber@law.nyc.gov
20121025013,10/25/2012,10/25/2012,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: SWEEPER, ELECTRIC HYBRID 4 WHEEL MILD - DUMP 3 C.Y. - DSNY",Other,Procurement,857PS1300053,11/19/2012 09:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Joseph Vacirca,2126698616,jvacirca@dcas.nyc.gov
20120628034,06/28/2012,06/28/2012,Environmental Protection,Solicitation,Construction Related Services,CORRECTION: NR-COGEN-DES: DESIGN SERVICES FOR NORTH RIVER WWTP COGENERATION  AND  ELECTRIFICATION PROJECT,Request for Proposals,Procurement,82613WP01265,08/03/2012 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Jeanne Schreiber,7185953456,jeannes@dep.nyc.gov
20101115031,11/17/2010,11/23/2010,Information Technology and Telecommunications,Solicitation,Human Services/Client Services,CONSULTANT SERVICES FOR THE NEW YORK CITY HUMAN SERVICES DATA PROJECT (HS DATA),Negotiated Acquisition,Procurement,85811N0001,12/15/2010 04:00:00 PM,"75 Park Place, 9th Floor, New York, NY 10007",Margaret Budzinska,2127886510,acco@doitt.nyc.gov
20200211027,02/11/2020,02/11/2020,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: VEHICLE, PERSONNEL AND EQUIPMENT CARRIER - FDNY",Competitive Sealed Bids,Procurement,8571900296,02/14/2020 10:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Joseph Vacirca,2123866330,jvacirca@dcas.nyc.gov
20140227021,02/27/2014,02/27/2014,Environmental Protection,Solicitation,Construction Related Services,BID EXTENSION: WFF-DEL-LTA: SERVICES FOR INVESTIGATIONS OF THE DELAWARE LEAKS AND,Request for Proposals,Procurement,82614WM00284,03/19/2014 04:00:00 PM,"59-17 Junction Blvd, 17th Floor , Flushing, NY 11373",Jeanne Schreiber,7185953456,jeannes@dep.nyc.gov
20140411012,04/11/2014,04/11/2014,Sanitation,Solicitation,Construction/Construction Services,CORRECTION: ROOF RECONSTRUCTION AT QUEENS 8/1/12 GARAGE FACILITY,Competitive Sealed Bids,Procurement,82714RR00007,05/20/2014 11:00:00 AM,"44 BEAVER STREET NEW YORK, NY 10004  ROOM 203",Frank Mitchell,2124375057,fmitchell@dsny.nyc.gov
20171024005,10/23/2017,10/23/2017,Citywide Administrative Services,Solicitation,Services (other than human services),BID EXTENSION: FIRE SAFETY PERSONNEL,Competitive Sealed Bids,Procurement,85617B0007,11/21/2017 11:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Nyesha Hughes,2123860477,nhughes@dcas.nyc.gov
20120517001,05/16/2012,05/16/2012,Citywide Administrative Services,Solicitation,Services (other than human services),CORRECTION: DEMAND RESPONSE (DR) SERVICES,Competitive Sealed Proposals,Procurement,85712P0004,05/23/2012 02:00:00 PM,"1 Centre St, 18th Floor, New York, NY 10007",Robert Aboulafia,2126693538,raboulafia@dcas.nyc.gov
20170413005,04/12/2017,04/12/2017,Parks and Recreation,Solicitation,Construction/Construction Services,BID EXTENSION: RECONSTRUCTION OF IN-GROUND SITE UTILITY ELECTRICAL SYSTEMS,Competitive Sealed Bids,Procurement,84617B0110,04/17/2017 03:00:00 PM,"24 West 61st Street, 3rd Floor, New York, NY 10023",Jameelah Khan,2128307987,jameelah.khan@parks.nyc.gov
20140403001,04/10/2014,04/10/2014,Housing Authority,Solicitation,Goods and Services,SMD SEWER RODDING-VARIOUS BROOKLYN,Competitive Sealed Bids,Procurement,60900.,04/29/2014 10:00:00 AM,"90 Church Street, 6th Floor, New York, NY 10007",Erneste Pierre-Louis,2123063609,erneste.pierre-louis@nycha.nyc.gov
20110627017,07/05/2011,07/05/2011,Dept. of Social Svcs/Human Resources Administration,Solicitation,Services (other than human services),OFF-SITE DATA PROTECTION VAULTING,Competitive Sealed Bids,Procurement,069-12-310-6003,07/26/2011 03:00:00 PM,"180 Water Street, 14th Floor; New York, NY 10038",Donna Wilson,2123314843,wilsond@hra.nyc.gov
20160112018,01/12/2016,01/12/2016,Fire Department,Solicitation,Services (other than human services),CORRECTION: MAINTENANCE AND REPAIR COMMERCIAL STOVES,Competitive Sealed Bids,Procurement,057160000681,01/21/2016 04:00:00 PM,"9 MetroTech Center, Brooklyn, NY 11201",Cecily Halliburton,7189992845,hallibc@fdny.nyc.gov
20070907025,09/07/2007,09/13/2007,Homeless Services,Solicitation,Services (other than human services),"CORRECTION: MOVING SERVICES, CITYWIDE",Competitive Sealed Bids,Procurement,07107S021123,10/16/2007 11:00:00 AM,"33 Beaver Street, 13th Floor, New York, NY 10004",JOSIANE DESTRA,2123618498,jdestra@dhs.nyc.gov
20161205003,12/05/2016,12/05/2016,Environmental Protection,Solicitation,Services (other than human services),CORRECTION: MAINTENANCE OF PETROLEUM BULK STORAGE TANKS AT VARIOUS WASTEWATER TREATMENT PLANT.,Competitive Sealed Bids,Procurement,82616B0045,12/15/2016 11:30:00 AM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20140613031,06/13/2014,06/13/2014,Buildings,Solicitation,Services (other than human services),CORRECTION: NYC COOLROOFS PROGRAM ADMINISTRATION,Request for Proposals,Procurement,81014P0005,06/18/2014 03:00:00 PM,"280 Broadway, 6th Floor, New York, NY 10007",Alexander Gonzalez,6465006196,agonzalez@buildings.nyc.gov
20170712007,07/12/2017,07/12/2017,Police Department,Solicitation,Services (other than human services),"CORRECTION: INVOICED AUTO TOWING, STORAGE, AUCTION AND SALVAGE SERVICES",Competitive Sealed Proposals,Procurement,05617P0003,07/24/2017 02:00:00 PM,"90 Church Street, Suite 1206, New York, NY 10007",Jordan Glickstein,6466105222,jordan.glickstein@nypd.org
20101028029,10/28/2010,10/28/2010,Parks and Recreation,Solicitation,Construction Related Services,CORRECTION: LANDSCAPE ARCHITECTURE DESIGN SERVICES,Request for Proposals,Procurement,8462011C000D01-8,11/03/2010 04:00:00 PM,"Olmsted Center, Room 60, Flushing Meadows-Corona Park, Flushing, NY 11368",Grace Fields-Mitchell,7187606687,grace.fields-mitchell@parks.nyc.gov
20171024008,10/24/2017,10/24/2017,Citywide Administrative Services,Solicitation,Goods,BID EXTENSION: GRP: OBERDORFER PUMPS RE-AD,Competitive Sealed Bids,Procurement,8571800051,11/16/2017 10:30:00 AM,"1 Centre Street, 18th floor, New York, NY 10007-1602",Kirklival  Henry,2123860438,khenry@dcas.nyc.gov
20170530007,06/09/2017,06/15/2017,Housing Authority,Solicitation,Services (other than human services),PROPERTY AND TERRORISM INSURANCE,Negotiated Acquisition,Procurement,PROP/TERR 17-18,07/21/2017 03:00:00 PM,"Edgewood Partners Insurance Center (EPIC), 3 Landmark Square 4th Floor, Stamford, CT 06901-2515",Brendan Osean,2036580520,brendan.osean@epicbrokers.com; shaun.conrad@epicbrokers.com
20151029021,11/02/2015,11/02/2015,Citywide Administrative Services,Solicitation,Goods,"TRUCK, SATELLITE APPARATUS - FDNY",Other,Procurement,857PS1600146,11/23/2015 09:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Joseph Vacirca,2123866330,jvacirca@dcas.nyc.gov
20110805001,08/04/2011,08/04/2011,Citywide Administrative Services,Solicitation,Goods,"CORRECTION: TRUCK, HIGH PRESSURE PUMPER APPARATUS - FDNY.",Competitive Sealed Bids,Procurement,8571100449,08/12/2011 10:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Anna  Wong,2126698610,dcasdmssbids@dcas.nyc.gov
20190711043,07/11/2019,07/11/2019,Environmental Protection,Solicitation,Services (other than human services),"CORRECTION: REPAIR OF PROCESS MONITORING AND CONTROL EQUIPMENT AT VARIOUS WASTEWATER TREATMENT PLANTS, PUMP STATIONS AND ASSOCIATED DEP FACILITIES, CITYWIDE",Competitive Sealed Bids,Procurement,82619B0037,07/30/2019 11:30:00 AM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20150930022,10/02/2015,10/02/2015,Design and Construction,Solicitation,Construction/Construction Services,GENERAL CONSTRUCTION-SMALL PROJECTS,Request for Qualifications,Procurement,850RFQPQLPB1,12/30/2099 08:00:00 AM,"30-30 Thomson Avenue, 1st Floor, Long Island City, NY 11101",Emmanuel Charles,7183911041,charlesem@ddc.nyc.gov
20150623005,06/23/2015,06/23/2015,Employees' Retirement System,Solicitation,Goods and Services,BID EXTENSION: A DISTANT CO-LOCATION DATA CENTER TO HOST DATA STORAGE AND NETWORK EQUIPMENT,Request for Proposals,Procurement,0090609201501,07/17/2015 05:00:00 PM,"335 Adams Street, Suite 2300, Brooklyn, NY 11201",Cheryl Greenidge,3476433169,bidresponse@nycers.org
20120406008,04/06/2012,04/06/2012,Citywide Administrative Services,Solicitation,Goods,CORRECTION: BEVERAGES - DOC,Competitive Sealed Bids,Procurement,8571200478,04/24/2012 10:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Kelly Taylor,2126693509,ktaylor@dcas.nyc.gov
20110802007,08/08/2011,08/08/2011,Citywide Administrative Services,Solicitation,Goods,SAFETY APPAREL (D.O.T.)RE-AD,Competitive Sealed Bids,Procurement,8571200036,08/23/2011 10:30:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Anna  Wong,2126698610,dcasdmssbids@dcas.nyc.gov
20190918044,09/18/2019,09/18/2019,Environmental Protection,Solicitation,Construction Related Services,CORRECTION: RECONSTRUCTION OF EXISTING CHILLER SYSTEM AT THE JAMAICA WASTEWATER TREATMENT PLANT,Competitive Sealed Bids,Procurement,82619B0087,09/25/2019 11:30:00 AM,"59-17 Junction Blvd, 17th Floor Bid Room, Flushing, NY 11373",Fabian Heras,7185953265,fheras@dep.nyc.gov
20181203006,12/03/2018,12/03/2018,Parks and Recreation,Solicitation,Goods and Services,"CORRECTION: REPAIR, MONITORING AND MAINTENANCE, INCLUDING INSPECTION AND TESTING OF FIRE DETECTION DEVICES, EQUIPMENT AND SYSTEMS",Competitive Sealed Bids,Procurement,84618B0231,12/05/2018 11:00:00 AM,"24 West 61st Street, 3rd Floor, New York, NY 10023",Jameelah Khan,2128307987,jameelah.khan@parks.nyc.gov
20200319003,03/18/2020,03/18/2020,Citywide Administrative Services,Solicitation,Goods,CORRECTION: ACS-PROCESSED AND FROZEN FOODS,Competitive Sealed Bids,Procurement,8572000180,04/02/2020 10:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007-1602",Marilyn Brettschneider,2123860423,mbrettsc@dcas.nyc.gov
20130318002,03/15/2013,03/15/2013,Citywide Administrative Services,Solicitation,Goods,CORRECTION: SHELF STABLE FOOD PRODUCTS FOR EMERGENCY,Competitive Sealed Bids,Procurement,8571300120,03/21/2013 10:00:00 AM,"1 Centre Street, 18th Floor, New York, NY 10007",Edith Fezzuoglio,2126698589,efezzuo@dcas.nyc.gov
20190711044,08/05/2019,08/05/2019,Dept. of Social Svcs/Human Resources Administration,Solicitation,Services (other than human services),"ON-CALL REPAIR FOR HARDWARE MAINTENANCE OF PCS, PRINTERS, DIGITAL SENDERS AND SCANNERS, CITYWIDE",Competitive Sealed Bids,Procurement,19BSEMI11601,09/12/2019 11:00:00 AM,"150 Greenwich Street, 37th Fl., New York, New York 10007",Dorothy Leocadi,9292215535,leocadid@dss.nyc.gov
20140530014,05/30/2014,05/30/2014,Environmental Protection,Solicitation,Services (other than human services),BID EXTENSION: DEP-AM1: ENGINEERING AND PROGRAM SERVICES FOR NYC DEP ASSET MANAGEMENT PROGRAM,Request for Proposals,Procurement,82614WP01293,06/09/2014 04:00:00 PM,"59-17 Junction Blvd, 17th Floor, Flushing, NY 11373",Jeanne Schreiber,7185953456,jeannes@dep.nyc.gov
20191217007,12/24/2019,12/24/2019,Police Department,Solicitation,Goods,JERSEY,Competitive Sealed Bids,Procurement,05619ES000010,01/15/2020 02:00:00 PM,"127-10 28th Avenue, 2nd Floor, Room PT 285, Flushing, NY 11354",Thomas Thomasina,7186709642,thomasina.thomas@nypd.org
