Title Code,Title Description,Standard Hours,Assignment Level,Union Code,Bargaining Unit Short Name
31643,ASSOCIATE INSPECTOR (ELECTRICA,40.0,02,45,IBEW
31644,ASSOCIATE INSPECTOR (ELEVATORS,40.0,01,53,IUOE
31644,ASSOCIATE INSPECTOR (ELEVATORS,40.0,02,53,IUOE
31645,ASSOCIATE INSPECTOR (HIGHWAYS,40.0,01,56,PRBD
31645,ASSOCIATE INSPECTOR (HIGHWAYS,40.0,02,56,PRBD
31647,ASSOCIATE INSPECTOR (HOISTS /,40.0,01,53,IUOE
31647,ASSOCIATE INSPECTOR (HOISTS /,40.0,02,53,IUOE
31649,ASSOCIATE INSPECTOR (PLUMBING),40.0,01,53,IUOE
31649,ASSOCIATE INSPECTOR (PLUMBING),40.0,02,53,IUOE
31656,INSPECTOR (MULTI-DISCIPLINE),40.0,01,53,IUOE
31656,INSPECTOR (MULTI-DISCIPLINE),40.0,02,53,IUOE
31656,INSPECTOR (MULTI-DISCIPLINE),40.0,03,53,IUOE
31661,FIRE PROTECTION INSPECTOR,40.0,00,177,DC37
31662,ASSOCIATE FIRE PROTECTION INSP,40.0,01,177,DC37
31662,ASSOCIATE FIRE PROTECTION INSP,40.0,02,177,DC37
31662,ASSOCIATE FIRE PROTECTION INSP,40.0,03,177,DC37
31670,INSPECTOR (HOUSING),40.0,00,53,IUOE
31675,ASSOCIATE INSPECTOR (HOUSING),40.0,01,53,IUOE
31675,ASSOCIATE INSPECTOR (HOUSING),40.0,02,53,IUOE
31676,ASSOCIATE INSPECTOR (LOW PRESS,40.0,00,53,IUOE
31680,REHABILITATION SPECIALIST (HPD,40.0,00,53,IUOE
31685,ASSOCIATE REHABILITATION SPECI,40.0,00,53,IUOE
31690,INSPECTOR (HOUSING CONSTRUCTIO,40.0,00,53,IUOE
31695,ASSOC INSPECTOR (HOUSING CONST,40.0,01,53,IUOE
31695,ASSOC INSPECTOR (HOUSING CONST,40.0,02,53,IUOE
31715,TRAFFIC CONTROL INSPECTOR,35.0,01,4,DC37
31715,TRAFFIC CONTROL INSPECTOR,35.0,02,4,DC37
31715,TRAFFIC CONTROL INSPECTOR,35.0,03,4,DC37
31840,SUPERVISING BLASTING INSPECTOR,35.0,00,47,IBT
32415,DEMOLITION INSPECTOR,35.0,00,133,DC37
32455,SUPERVISING DEMOLITION INSPECT,35.0,00,133,DC37
33761,SERVICE INSPECTOR (BOARD OF ED,35.0,00,4,DC37
33765,SERVICE INSPECTOR (DOT),35.0,00,56,PRBD
33766,SENIOR SERVICE INSPECTOR (DOT),35.0,00,56,PRBD
33967,DIRECTOR BUREAU OF WEIGHTS AND,35.0,00,773,N/U
33972,MARKET AGENT,35.0,01,3,DC37
33972,MARKET AGENT,35.0,02,3,DC37
33972,MARKET AGENT,35.0,03,3,DC37
33997,INSPECTOR (CONSUMER AND WORKER,35.0,01,3,DC37
33997,INSPECTOR (CONSUMER AND WORKER,35.0,02,3,DC37
33998,ASSOCIATE INSPECTOR (CONSUMER,35.0,01,3,DC37
33998,ASSOCIATE INSPECTOR (CONSUMER,35.0,02,3,DC37
34170,QUALITY ASSURANCE SPECIALIST T,35.0,00,97,SEIU
34171,QUALITY ASSURANCE SPECIALIST,35.0,01,97,SEIU
34171,QUALITY ASSURANCE SPECIALIST,35.0,02,97,SEIU
34172,QUALITY ASSURANCE SPECIALIST (,35.0,01,97,SEIU
34172,QUALITY ASSURANCE SPECIALIST (,35.0,02,97,SEIU
34173,QUALITY ASSURANCE SPECIALIST (,35.0,01,97,SEIU
34173,QUALITY ASSURANCE SPECIALIST (,35.0,02,97,SEIU
34176,QUALITY ASSURANCE SPECIALIST (,35.0,01,97,SEIU
34176,QUALITY ASSURANCE SPECIALIST (,35.0,02,97,SEIU
34176,QUALITY ASSURANCE SPECIALIST (,35.0,03,97,SEIU
34177,QUALITY ASSURANCE SPECIALIST (,35.0,01,97,SEIU
34177,QUALITY ASSURANCE SPECIALIST (,35.0,02,97,SEIU
34183,QUALITY ASSURANCE SPECIALIST,35.0,01,97,SEIU
34183,QUALITY ASSURANCE SPECIALIST,35.0,02,97,SEIU
34190,ASSOCIATE QUALITY ASSURANCE SP,35.0,00,97,SEIU
34193,ASSOCIATE QUALITY ASSURANCE SP,35.0,00,97,SEIU
34196,ASSOCIATE QUALITY ASSURANCE,35.0,00,97,SEIU
34201,CONSTRUCTION PROJECT MANAGER I,35.0,00,4,DC37
34202,CONSTRUCTION PROJECT MANAGER,35.0,01,4,DC37
34202,CONSTRUCTION PROJECT MANAGER,35.0,02,4,DC37
34202,CONSTRUCTION PROJECT MANAGER,35.0,03,4,DC37
34205,SUPERVISOR OF ELECTRICAL INSTA,35.0,01,4,DC37
34205,SUPERVISOR OF ELECTRICAL INSTA,35.0,02,4,DC37
34221,SUPERVISOR OF MECHANICAL INSTA,35.0,01,4,DC37
34221,SUPERVISOR OF MECHANICAL INSTA,35.0,02,4,DC37
34221,SUPERVISOR OF MECHANICAL INSTA,35.0,03,4,DC37
34221,SUPERVISOR OF MECHANICAL INSTA,35.0,04,4,DC37
34615,WATER USE INSPECTOR,35.0,01,47,IBT
34615,WATER USE INSPECTOR,35.0,02,47,IBT
34620,ASSOCIATE WATER USE INSPECTOR,35.0,01,47,IBT
34620,ASSOCIATE WATER USE INSPECTOR,35.0,02,47,IBT
34620,ASSOCIATE WATER USE INSPECTOR,35.0,03,47,IBT
3462A,ASSOC WATER USE INSPECTOR-MGRL,35.0,00,771,N/U
35001,APPRENTICE INSPECTOR (BOILERS),40.0,00,53,IUOE
35003,APPRENTICE INSPECTOR (CONSTRUC,40.0,00,53,IUOE
35004,APPRENTICE INSPECTOR (ELECTRIC,35.0,00,45,IBEW
35004,APPRENTICE INSPECTOR (ELECTRIC,40.0,00,45,IBEW
35005,APPRENTICE INSPECTOR (ELEVATOR,40.0,00,53,IUOE
35007,APPRENTICE INSPECTOR (HIGHWAYS,40.0,00,56,PRBD
35009,APPRENTICE INSPECTOR (HOUSING),40.0,00,53,IUOE
35011,APPRENTICE (PAINTER),35.0,00,38,DC9
35031,APPRENTICE INSPECTOR (HSG CONT,40.0,00,53,IUOE
35116,TAXI AND LIMOUSINE INSPECTOR,40.0,00,173,IBT
35143,ASSOCIATE TAXI & LIMOUSINE INS,40.0,01,173,IBT
35143,ASSOCIATE TAXI & LIMOUSINE INS,40.0,02,173,IBT
35265,CONFIDENTIAL INSPECTOR,35.0,00,991,N/U
35267,GENERAL INSPECTOR,35.0,00,991,N/U
40141,DEPUTY DIRECTOR OF MANAGEMENT,35.0,00,773,N/U
40142,ASSOCIATE DIRECTOR (OMB),35.0,00,772,N/U
40143,DIRECTOR OF FINANCING POLICY C,35.0,00,772,N/U
40145,DIRECTOR OF MANAGEMENT & BUDGE,35.0,00,773,N/U
40201,ASSISTANT CITY ASSESSOR,35.0,01,133,DC37
40201,ASSISTANT CITY ASSESSOR,35.0,02,133,DC37
40202,"CITY ASSESSOR (I,II,IIIA,IIIB)",35.0,01,133,DC37
40202,"CITY ASSESSOR (I,II,IIIA,IIIB)",35.0,02,133,DC37
40202,"CITY ASSESSOR (I,II,IIIA,IIIB)",35.0,04,133,DC37
40202,"CITY ASSESSOR (I,II,IIIA,IIIB)",35.0,3A,133,DC37
40202,"CITY ASSESSOR (I,II,IIIA,IIIB)",35.0,3B,133,DC37
40235,INSURANCE ADVISOR,35.0,00,661,N/U
40236,INSURANCE ADVISOR (HEALTH),35.0,00,661,N/U
40238,INSURANCE ADVISOR (HA),35.0,00,180,OSA
40410,APPRAISER (REAL ESTATE),35.0,01,133,DC37
40410,APPRAISER (REAL ESTATE),35.0,02,133,DC37
40410,APPRAISER (REAL ESTATE),35.0,03,133,DC37
40425,PRINCIPAL APPRAISER (REAL ESTA,35.0,00,771,N/U
40482,WORKER'S COMPENSATION BENEFITS,35.0,02,129,DC37
40482,WORKER'S COMPENSATION BENEFITS,35.0,03,129,DC37
40482,WORKER'S COMPENSATION BENEFITS,35.0,1A,129,DC37
40482,WORKER'S COMPENSATION BENEFITS,35.0,1B,129,DC37
40491,ASSISTANT RETIREMENT BENEFITS,35.0,00,129,DC37
40493,ASSOCIATE RETIREMENT BENEFITS,35.0,01,129,DC37
40493,ASSOCIATE RETIREMENT BENEFITS,35.0,02,129,DC37
40493,ASSOCIATE RETIREMENT BENEFITS,35.0,03,129,DC37
40501,MANAGEMENT AUDITOR TRAINEE,35.0,00,129,DC37
40502,MANAGEMENT AUDITOR,35.0,01,129,DC37
40502,MANAGEMENT AUDITOR,35.0,02,129,DC37
40505,ASSISTANT ACCOUNTANT,35.0,00,129,DC37
40506,LEGISLATIVE FINANCIAL ANALYST,35.0,00,883,N/U
40507,LEGISLATIVE FINANCIAL ANALYST,35.0,00,178,ALE
40509,PRINCIPAL LEGISLATIVE FINANCIA,35.0,00,774,N/U
40510,ACCOUNTANT,35.0,01,129,DC37
40510,ACCOUNTANT,35.0,02,129,DC37
40523,CITY TAX AUDITOR,35.0,01,129,DC37
40523,CITY TAX AUDITOR,35.0,02,129,DC37
40523,CITY TAX AUDITOR,35.0,03,129,DC37
40523,CITY TAX AUDITOR,35.0,04,129,DC37
40526,BOOKKEEPER,35.0,01,129,DC37
40526,BOOKKEEPER,35.0,02,129,DC37
40526,BOOKKEEPER,35.0,03,129,DC37
40531,DEPUTY CONTROLLER (HA),35.0,00,791,N/U
40538,CONTROLLER (HA),35.0,00,791,N/U
40542,DIRECTOR OF AUDIT AND INVESTIG,35.0,00,772,N/U
40543,CHIEF SCHOOL BUSINESS EXECUTIV,35.0,00,772,N/U
40546,PRINCIPAL INVESTMENT OFFICER (,35.0,00,772,N/U
40547,DEPUTY CHANCELLOR FINANCIAL AF,35.0,00,772,N/U
40548,DEPUTY EXECUTIVE DIRECTOR OF F,35.0,00,773,N/U
40555,DIRECTOR OF MORTGAGE RESEARCH,35.0,00,772,N/U
40561,CONTRACT SPECIALIST,35.0,01,3,DC37
40561,CONTRACT SPECIALIST,35.0,02,3,DC37
40562,ASSOCIATE CONTRACT SPECIALIST,35.0,00,3,DC37
40563,CONTRACT REVIEWER (OFFICE OF L,35.0,01,23,CWA
40563,CONTRACT REVIEWER (OFFICE OF L,35.0,02,23,CWA
40610,STATISTICIAN,35.0,01,129,DC37
40610,STATISTICIAN,35.0,02,129,DC37
40610,STATISTICIAN,35.0,03,129,DC37
40731,ACTUARIAL SPECIALIST LEVEL I,35.0,00,129,DC37
40735,CHIEF ACTUARY,35.0,00,890,N/U
4073A,"ACTUARIAL SPECIALIST LEVEL II,",35.0,00,661,N/U
40840,DEPUTY AUDITOR GENERAL-COUNSEL,35.0,00,773,N/U
40841,FIRST DEPUTY AUDITOR GENERAL (,35.0,00,773,N/U
40842,AUDITOR GENERAL (OFFICE OF THE,35.0,00,773,N/U
40860,EXAMINER OF ACCOUNTS,35.0,00,991,N/U
40871,DEPUTY AUDITOR GENERAL (DOE),35.0,00,772,N/U
40872,AUDITOR GENERAL (DOE),35.0,00,772,N/U
40910,ECONOMIST,35.0,01,129,DC37
40910,ECONOMIST,35.0,02,129,DC37
40910,ECONOMIST,35.0,03,129,DC37
40925,INVESTMENT ANALYST,35.0,01,129,DC37
40925,INVESTMENT ANALYST,35.0,02,129,DC37
40925,INVESTMENT ANALYST,35.0,03,129,DC37
41038,FIRST DEPUTY COMPTROLLER,35.0,00,773,N/U
41039,SECOND DEPUTY COMPTROLLER,35.0,00,773,N/U
41044,SPECIAL DEPUTY COMPTROLLER,35.0,00,773,N/U
41046,THIRD DEPUTY COMPTROLLER,35.0,00,773,N/U
41095,COMPTROLLER,35.0,00,887,N/U
41098,ASSISTANT COMPTROLLER OF IT,35.0,00,772,N/U
41117,PARKING CONTROL SPECIALIST TRA,40.0,00,47,IBT
41117,PARKING CONTROL SPECIALIST TRA,40.0,00,47,IBT
41120,PARKING CONTROL SPECIALIST,40.0,00,20,CWA
41122,ASSOCIATE PARKING CONTROL SPEC,40.0,01,20,CWA
41122,ASSOCIATE PARKING CONTROL SPEC,40.0,02,20,CWA
50102,DENTAL HYGIENIST,35.0,01,130,DC37
50102,DENTAL HYGIENIST,35.0,02,130,DC37
50103,STRATEGIC INITIATIVE SPECIALIS,35.0,00,180,OSA
50104,STRATEGIC INITIATIVE SPECIALIS,35.0,00,772,N/U
50105,SENIOR POLICY ADVISOR (BUILDIN,35.0,00,772,N/U
50106,RISK MANAGEMENT OFFICER (BUILD,35.0,00,772,N/U
50107,SENIOR POLICY ADVISOR (DDC),35.0,00,772,N/U
50211,CITY DENTIST,35.0,01,35,DRSC
50211,CITY DENTIST,35.0,02,35,DRSC
50212,CITY DENTIST (PART-TIME),35.0,01,35,DRSC
50212,CITY DENTIST (PART-TIME),35.0,02,35,DRSC
50215,CITY DEPUTY MANAGEMENT DENTIST,35.0,00,772,N/U
50216,CITY MANAGEMENT DENTIST,35.0,00,772,N/U
50310,DIETITIAN,35.0,01,87,WDSU
50310,DIETITIAN,35.0,02,87,WDSU
50310,DIETITIAN,35.0,03,87,WDSU
50410,NUTRITIONIST,35.0,01,130,DC37
50410,NUTRITIONIST,35.0,02,130,DC37
50410,NUTRITIONIST,35.0,03,130,DC37
50411,NUTRITIONIST (PART-TIME),35.0,00,130,DC37
50415,NUTRITION CONSULTANT,35.0,00,130,DC37
50416,PRINCIPAL NUTRITION CONSULTANT,35.0,00,130,DC37
50711,CITY VETERINARIAN,35.0,01,35,DRSC
50711,CITY VETERINARIAN,35.0,02,35,DRSC
50712,CITY VETERINARIAN (PART-TIME),35.0,00,35,DRSC
50811,MEDICAL RECORD LIBRARIAN,35.0,01,130,DC37
50811,MEDICAL RECORD LIBRARIAN,35.0,02,130,DC37
50811,MEDICAL RECORD LIBRARIAN,35.0,03,130,DC37
50901,NURSES AIDE,37.5,00,127,DC37
50901,NURSES AIDE,40.0,00,127,DC37
50902,LICENSED PRACTICAL NURSE,37.5,00,65,SEIU
50902,LICENSED PRACTICAL NURSE,40.0,00,65,SEIU
50905,NURSE'S AIDE (HANDICAPPED CHIL,35.0,00,127,DC37
50905,NURSE'S AIDE (HANDICAPPED CHIL,40.0,00,127,DC37
50910,STAFF NURSE,32.0,00,76,UFT
50910,STAFF NURSE,35.0,00,401,UFT
50910,STAFF NURSE,35.0,01,75,NYNA
50910,STAFF NURSE,35.0,02,75,NYNA
50910,STAFF NURSE,37.5,00,75,NYNA
50910,STAFF NURSE,40.0,00,75,NYNA
50935,HEAD NURSE,30.5,00,401,UFT
50935,HEAD NURSE,35.0,00,75,NYNA
50935,HEAD NURSE,35.0,00,401,UFT
50935,HEAD NURSE,37.5,00,75,NYNA
50935,HEAD NURSE,40.0,00,75,NYNA
50937,ASSISTANT HEAD NURSE,37.5,00,75,NYNA
50937,ASSISTANT HEAD NURSE,40.0,00,75,NYNA
50938,STRATEGIC INITIATIVE SPECIALIS,35.0,00,180,OSA
50940,STRATEGIC INITIATIVE SPECIALIS,35.0,00,180,OSA
50941,STRATEGI INITIATIVE SPECIALIST,35.0,00,662,N/U
50942,STRATEGIC INITIATIVE SPECIALIS,35.0,00,662,N/U
50958,CASE MANAGEMENT NURSE (POLICE,35.0,01,75,NYNA
50958,CASE MANAGEMENT NURSE (POLICE,35.0,02,75,NYNA
50959,CASE - MANAGEMENT NURSE (FIRE,35.0,01,75,NYNA
50959,CASE - MANAGEMENT NURSE (FIRE,35.0,02,75,NYNA
50960,SUPERVISOR OF NURSES,30.5,00,76,UFT
50960,SUPERVISOR OF NURSES,35.0,00,76,UFT
50960,SUPERVISOR OF NURSES,35.0,01,75,NYNA
50960,SUPERVISOR OF NURSES,35.0,02,75,NYNA
50960,SUPERVISOR OF NURSES,37.5,01,75,NYNA
50960,SUPERVISOR OF NURSES,37.5,02,75,NYNA
50960,SUPERVISOR OF NURSES,40.0,01,75,NYNA
50960,SUPERVISOR OF NURSES,40.0,02,75,NYNA
51001,SPECIAL CONSULTANT (MENTAL HEA,35.0,01,3,DC37
51001,SPECIAL CONSULTANT (MENTAL HEA,35.0,02,3,DC37
51003,REGISTERED NURSE (PER SESSION),35.0,00,130,DC37
51006,PUBLIC HEALTH NURSE (PER SESSI,35.0,00,130,DC37
51008,JUNIOR PUBLIC HEALTH NURSE,35.0,00,130,DC37
51009,CONSULTANT PUBLIC HEALTH NURSE,35.0,00,130,DC37
5100A,JUNIOR PUBLIC HEALTH NURSE (PA,35.0,00,130,DC37
5100B,JR PHNURSE (SCH HLTH)>20 HR PT,35.0,00,130,DC37
5100C,SPEC CONSULTANT (MHSS) (AL 2),35.0,02,3,DC37
51011,PUBLIC HEALTH NURSE,35.0,01,130,DC37
51011,PUBLIC HEALTH NURSE,35.0,02,130,DC37
51011,PUBLIC HEALTH NURSE,35.0,03,130,DC37
51012,CONSULTANT PUBLIC HEALTH NURSE,35.0,00,130,DC37
51014,CONSULTANT PUBLIC HEALTH NURSE,35.0,00,130,DC37
51015,CONSULTANT PUBLIC HEALTH NURSE,35.0,00,130,DC37
51017,CONSULTANT PUBLIC HEALTH NURSE,35.0,00,130,DC37
51018,CONSULTANT PUBLIC HEALTH NURSE,35.0,00,130,DC37
5101A,PUBLIC HEALTH NURSE (PART-TIME,32.0,00,130,DC37
51021,CONSULTANT PUBLIC HEALTH NURSE,35.0,00,130,DC37
51022,PUBLIC HEALTH NURSE (SCHOOL HE,35.0,01,130,DC37
51022,PUBLIC HEALTH NURSE (SCHOOL HE,35.0,02,130,DC37
51022,PUBLIC HEALTH NURSE (SCHOOL HE,35.0,03,130,DC37
51023,POISON INFORMATION SPECIALIST,37.5,01,87,WDSU
51023,POISON INFORMATION SPECIALIST,37.5,02,87,WDSU
51023,POISON INFORMATION SPECIALIST,37.5,03,87,WDSU
51023,POISON INFORMATION SPECIALIST,37.5,04,87,WDSU
51102,HEALTH AIDE,35.0,00,130,DC37
51105,PUBLIC HEALTH EDUCATION TRAINE,35.0,00,142,IBT
51110,PUBLIC HEALTH EDUCATOR,35.0,01,142,IBT
51110,PUBLIC HEALTH EDUCATOR,35.0,02,142,IBT
51110,PUBLIC HEALTH EDUCATOR,35.0,03,142,IBT
51181,PUBLIC HEALTH EPIDEMIOLOGIST,35.0,01,130,DC37
51181,PUBLIC HEALTH EPIDEMIOLOGIST,35.0,02,130,DC37
51190,ASST PB HLTH ADV (COMM DIS CON,35.0,00,130,DC37
51191,PUBLIC HEALTH ADVISER,35.0,01,130,DC37
51191,PUBLIC HEALTH ADVISER,35.0,02,130,DC37
51193,SUPERVISING PUBLIC HEALTH ADVI,35.0,00,130,DC37
51195,PUBLIC HEALTH ADVISER (SCHOOL,35.0,01,130,DC37
51195,PUBLIC HEALTH ADVISER (SCHOOL,35.0,02,130,DC37
51196,SUPERVISING PUBLIC HEALTH ADVI,35.0,00,130,DC37
51197,PUBLIC HEALTH EMERGENCY PREPAR,35.0,01,662,N/U
51197,PUBLIC HEALTH EMERGENCY PREPAR,35.0,02,662,N/U
51214,COUNSELOR (ADDICTION TREATMENT,35.0,01,3,DC37
51214,COUNSELOR (ADDICTION TREATMENT,35.0,02,3,DC37
51214,COUNSELOR (ADDICTION TREATMENT,35.0,03,3,DC37
51218,PEER COUNSELOR (HMH),35.0,01,3,DC37
51218,PEER COUNSELOR (HMH),35.0,02,3,DC37
51218,PEER COUNSELOR (HMH),35.0,03,3,DC37
51221,OCCUPATIONAL THERAPIST (DOE),32.0,01,76,UFT
51221,OCCUPATIONAL THERAPIST (DOE),32.0,02,76,UFT
51222,PHYSICAL THERAPIST (DOE),32.0,01,76,UFT
51222,PHYSICAL THERAPIST (DOE),32.0,02,76,UFT
51225,FITNESS INSTRUCTOR,35.0,01,130,DC37
51225,FITNESS INSTRUCTOR,35.0,02,130,DC37
51239,STAFF AUDIOLOGIST,32.0,00,76,UFT
51241,SUPERVISING THERAPIST,35.0,00,76,UFT
51241,SUPERVISING THERAPIST,35.0,00,130,DC37
5124A,SUPERVISING THERAPIST (COMP DO,35.0,00,76,UFT
5124A,SUPERVISING THERAPIST (COMP DO,37.5,00,76,UFT
51262,MENTAL HEALTH WORKER,35.0,00,3,DC37
51262,MENTAL HEALTH WORKER,35.0,00,429,N/U
51263,SENIOR MENTAL HEALTH WORKER,35.0,00,3,DC37
51273,CORRECTIONAL COUNSELOR,35.0,00,3,DC37
51274,ASSOCIATE CORRECTIONAL COUNSEL,35.0,01,3,DC37
51274,ASSOCIATE CORRECTIONAL COUNSEL,35.0,02,3,DC37
51310,X-RAY TECHNICIAN,35.0,01,142,IBT
51310,X-RAY TECHNICIAN,35.0,02,142,IBT
51310,X-RAY TECHNICIAN,35.0,03,142,IBT
51380,ENVIRONMENTAL HEALTH TECHNICIA,35.0,00,130,DC37
51402,YOUTH COORDINATOR (YOUTH SERVI,35.0,00,3,DC37
51454,PROGRAM OFFICER (DEPT FOR THE,35.0,01,3,DC37
51454,PROGRAM OFFICER (DEPT FOR THE,35.0,02,3,DC37
51495,DIRECTOR OF COMMUNITY PLANNING,35.0,00,991,N/U
51496,DIRECTOR OF COMMUNITY RELATION,35.0,00,662,N/U
51498,"DIRECTOR, UNITED NATIONS & CON",35.0,00,662,N/U
51499,LIAISON OFFICER TO THE UNITED,35.0,00,662,N/U
5149A,DIRECTOR OF COMMUNITY PLANNING,35.0,00,773,N/U
5149B,DIRECTOR OF COMMUNITY RELATION,35.0,00,772,N/U
51510,CHILDREN'S COUNSELOR (PER DIEM,35.0,00,3,DC37
51580,SUPERINTENDENT (CHILDRENS INST,35.0,00,772,N/U
51581,DEPUTY COMMISSIONER (JUVENILE,35.0,00,773,N/U
51582,SUPERINTENDENT (JUVENILE INSTI,35.0,00,772,N/U
51583,ASSISTANT COMMISSIONER FOR AFT,35.0,00,772,N/U
51584,ASST COMMISSIONER FOR NON-SECU,35.0,00,772,N/U
51585,ASST COMMISSIONER FOR PLANNING,35.0,00,772,N/U
51586,GENERAL COUNSEL (JUVENILE JUST,35.0,00,772,N/U
51587,DEPUTY SUPERINTENDENT (JUVENIL,35.0,00,772,N/U
51588,DIRECTOR OF PUBLIC INFORMATION,35.0,00,772,N/U
51589,EXECUTIVE ASSISTANT (JUVENILE,35.0,00,772,N/U
51595,FAMILY PRESERVATIONIST (JUVENI,35.0,00,3,DC37
51597,PROGRAM COORDINATOR (JUVENILE,35.0,00,3,DC37
51611,CONSULTANT (EARLY CHILDHOOD ED,35.0,01,3,DC37
51611,CONSULTANT (EARLY CHILDHOOD ED,35.0,02,3,DC37
51613,CONSULTANT (PUBLIC HEALTH-SOCI,35.0,00,3,DC37
51638,SENIOR CONSULTANT (PUBLIC HEAL,35.0,00,3,DC37
51790,DIRECTOR (CRIMINAL JUSTICE COO,35.0,00,773,N/U
51791,CHIEF OF PLANNING & EVALUATION,35.0,00,773,N/U
51792,PROJECT COORDINATOR(CRIMINAL J,35.0,00,773,N/U
51793,GENERAL COUNSEL(CRIMINAL JUSTI,35.0,00,773,N/U
51794,PROJECT PLANNER (CRIMINAL JUST,35.0,00,991,N/U
51795,SENIOR PROJECT PLANNER (CRIMIN,35.0,00,991,N/U
51797,Special Assistant to the Direc,35.0,00,662,N/U
51798,EXECUTIVE ASSISTANT (CRIMINAL,35.0,00,991,N/U
5179A,Senior Project Planner (CJCC)-,35.0,00,773,N/U
51800,PROBATION ASSISTANT,37.5,00,105,UPOA
51800,PROBATION ASSISTANT,40.0,00,105,UPOA
51801,PROBATION OFFICER TRAINEE,37.5,00,105,UPOA
51801,PROBATION OFFICER TRAINEE,40.0,00,105,UPOA
51810,PROBATION OFFICER,37.5,00,105,UPOA
51810,PROBATION OFFICER,40.0,00,105,UPOA
51860,SUPERVISING PROBATION OFFICER,37.5,00,105,UPOA
51860,SUPERVISING PROBATION OFFICER,40.0,00,105,UPOA
51872,EXECUTIVE DIRECTOR OF SPECIAL,35.0,00,772,N/U
51873,EXECUTIVE DIR OF ADMINISTRATIO,35.0,00,772,N/U
51874,ASSISTANT DIR OF ADMINISTRATIO,35.0,00,772,N/U
51875,DEPUTY DIRECTOR OF PROBATION,35.0,00,773,N/U
51876,DEPUTY DIRECTOR OF PROBATION (,35.0,00,772,N/U
51877,ASSISTANT DIRECTOR (DEPARTMENT,35.0,00,772,N/U
51878,EXECUTIVE ASSISTANT TO THE COM,35.0,00,772,N/U
51879,SECRETARY TO THE DIRECTOR OF P,35.0,00,662,N/U
51882,PROJECT DIRECTOR (DEPARTMENT O,35.0,00,772,N/U
52020,City Mortuary Technician,35.0,00,124,DC37
52040,FORENSIC MORTUARY TECHNICIAN,35.0,01,97,SEIU
52040,FORENSIC MORTUARY TECHNICIAN,35.0,02,97,SEIU
52040,FORENSIC MORTUARY TECHNICIAN,35.0,03,97,SEIU
5204A,FORENSIC MORTUARY TECHNICIAN-C,35.0,00,661,N/U
52090,COORDINATOR OF MORTUARY SERVIC,35.0,00,661,N/U
52110,PSYCHOLOGIST,35.0,01,130,DC37
52110,PSYCHOLOGIST,35.0,02,130,DC37
52110,PSYCHOLOGIST,35.0,03,130,DC37
52275,ASST SUPERINTENDT WELF SHELT (,35.0,00,3,DC37
52279,SUPERINTENDENT OF ADULT INSTIT,35.0,00,3,DC37
52287,YOUTH DEVELOPMENT SPECIALIST,35.0,00,3,DC37
52288,ASSOCIATE YOUTH DEVELOPMENT SP,35.0,01,3,DC37
52288,ASSOCIATE YOUTH DEVELOPMENT SP,35.0,02,3,DC37
52295,JUVENILE COUNSELOR,35.0,01,3,DC37
52295,JUVENILE COUNSELOR,35.0,02,3,DC37
52300,ASSOCIATE JUVENILE COUNSELOR,35.0,01,3,DC37
52300,ASSOCIATE JUVENILE COUNSELOR,35.0,02,3,DC37
52301,CASEWORKER TRAINEE,35.0,00,3,DC37
52304,CASEWORKER,35.0,00,3,DC37
52311,SUPERVISOR I (SOCIAL SERVICES),35.0,00,3,DC37
52312,SUPERVISOR II (SOCIAL SERVICES,35.0,00,3,DC37
52313,SUPERVISOR III (SOCIAL SERVICE,35.0,00,3,DC37
52314,JOB OPPORTUNITY SPECIALIST,35.0,00,3,DC37
52315,SUPERVISOR OF CHILD CARE,35.0,00,3,DC37
52316,ASSOCIATE JOB OPPORTUNITY SPEC,35.0,01,3,DC37
52316,ASSOCIATE JOB OPPORTUNITY SPEC,35.0,02,3,DC37
52316,ASSOCIATE JOB OPPORTUNITY SPEC,35.0,03,3,DC37
52366,CHILD PROTECTIVE SPECIALIST (C,35.0,01,3,DC37
52366,CHILD PROTECTIVE SPECIALIST (C,35.0,02,3,DC37
52367,CHILD PROTECTIVE SPECIALIST SU,35.0,01,3,DC37
52367,CHILD PROTECTIVE SPECIALIST SU,35.0,02,3,DC37
52368,PROTECTION AGENT (ACS),40.0,01,3,DC37
52368,PROTECTION AGENT (ACS),40.0,02,3,DC37
52369,CHILD WELFARE SPECIALIST,35.0,01,3,DC37
52369,CHILD WELFARE SPECIALIST,35.0,02,3,DC37
52370,CHILD WELFARE SPECIALIST SUPER,35.0,01,3,DC37
52370,CHILD WELFARE SPECIALIST SUPER,35.0,02,3,DC37
52400,PUBLIC SERVICE INTERNE,35.0,00,662,N/U
52402,SENIOR CITIZEN AIDE (PART TIME,35.0,00,3,DC37
52404,HOME AIDE,35.0,00,3,DC37
52405,HOMEMAKER,35.0,01,3,DC37
52405,HOMEMAKER,35.0,02,3,DC37
52406,COMMUNITY SERVICE AIDE,35.0,00,3,DC37
52408,CHILD AND FAMILY SPECIALIST,35.0,00,3,DC37
5240A,PUBLIC SERVICE INTERNE,20.0,00,662,N/U
52416,PROGRAM EVALUATOR (ACS),35.0,00,3,DC37
52416,PROGRAM EVALUATOR (ACS),35.0,00,3,DC37
52434,HOUSEPARENT AIDE,40.0,00,3,DC37
52437,HOUSEPARENT,60.0,00,3,DC37
52438,SENIOR HOUSEPARENT,60.0,00,3,DC37
