Key_3_13,D3,D8,D177,D60,D10,D64,D83,D739,D158,D660,D187,D209,D146,D607,D87,D659,D182,D217,D469
2129,0.0,0.489192072,0.17650947,0.205882364,0.108984666,0.0,0.222222222,0.0,0.222222222,0.0571,0.836961625,0.296797516,0.166666667,0.0,0.335155789,0.125,0.0943,0.539307845,0.0
1620,0.0,0.604127549,0.23074522,0.0395,0.224847427,0.0,0.333333333,0.0,0.0,0.0857,0.836961625,0.296797516,0.166666667,0.0,0.318839858,0.25,0.0943,0.539307845,0.0
601,0.0,0.524817459,0.263556314,0.00737,0.271034058,0.0,0.111111111,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
3418,0.1,0.136959939,0.000514,0.0882,0.059,0.0,0.111111111,0.113636364,0.177777778,0.0,0.836961625,0.296797516,0.0,0.0,0.452070599,0.0,0.0943,0.539307845,0.0
1200,0.0,0.626744236,0.000514,0.0,0.525871244,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
2057,0.05,0.346795641,0.000514,0.0294,0.272095209,0.0,0.0,0.0227,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
2523,0.05,0.472647553,0.154360867,0.0,0.123575123,0.0831,0.222222222,0.0909,0.111111111,0.0286,0.836961625,0.296797516,0.19047619,0.0714,0.390392365,0.125,0.0943,0.539307845,0.0
2021,0.0,0.348636187,0.000514,0.117647068,0.0569,0.0433,0.333333333,0.0,0.2,0.0,0.836961625,0.296797516,0.19047619,0.0,0.411994857,0.0,0.0943,0.539307845,0.0
288,0.1,0.136959939,0.0483,0.0,0.291025927,0.0,0.111111111,0.136363636,0.0222,0.0,0.836961625,0.296797516,0.0238,0.142857143,0.43432633,0.125,0.0943,0.539307845,0.0
71,0.05,0.529290319,0.243548078,0.0376,0.220226609,0.0,0.333333333,0.0682,0.0,0.0571,0.836961625,0.712842378,0.261904762,0.0714,0.263603621,0.229166667,0.197256355,0.539307845,0.0
1806,0.1,0.51479873,0.558307956,0.0,0.178683847,0.0102,0.222222222,0.0909,0.0889,0.114285714,0.836961625,0.296797516,0.0476,0.0714,0.307537586,0.25,0.0943,0.539307845,0.0
2794,0.05,0.572911643,0.190122835,0.0,0.345747329,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
1038,0.25,0.588114992,0.331604777,0.0,0.323740712,0.0203,0.555555556,0.477272727,0.0,0.171428571,0.836961625,0.0,0.5,0.357142857,0.570260874,0.625,0.033,0.539307845,0.333333333
2353,0.0,0.0788,0.000514,0.0588,0.220113604,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0238,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
3147,0.0,0.274792147,0.134769688,0.0294,0.238080115,0.0,0.111111111,0.0,0.0222,0.0,0.836961625,0.296797516,0.0238,0.0,0.406708296,0.125,0.0943,0.539307845,0.0
1470,0.1,0.50403098,0.218354173,0.0,0.299494792,0.0666,0.111111111,0.0909,0.0222,0.0286,0.836961625,0.296797516,0.142857143,0.0714,0.279919551,0.125,0.0943,0.539307845,0.0
2183,0.05,0.611335826,0.189931356,0.0,0.386334455,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0714,0.351472058,0.125,0.0943,0.539307845,0.0
3197,0.1,0.582710221,0.190408742,0.0,0.242865698,0.0549,0.111111111,0.0909,0.0222,0.0286,0.836961625,0.780089911,0.166666667,0.0714,0.307537924,0.125,0.208292699,0.539307845,0.0
377,0.05,0.43477403,0.201003035,0.0,0.341945716,0.0,0.111111111,0.0227,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.323853855,0.104166667,0.0943,0.539307845,0.0
2728,0.05,0.547437708,0.280437936,0.0,0.39073721,0.0,0.222222222,0.0682,0.0,0.0,0.836961625,0.667979793,0.142857143,0.0714,0.279919551,0.229166667,0.182497887,0.539307845,0.0
2140,0.0,0.334604251,0.000514,0.205882364,0.0606,0.0289,0.222222222,0.0,0.222222222,0.0,0.836961625,0.296797516,0.0952,0.0,0.217239432,0.0,0.0943,0.539307845,0.0
3378,0.0,0.477112015,0.190330052,0.0101,0.293531599,0.0,0.111111111,0.0,0.0222,0.0286,0.836961625,0.296797516,0.0476,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
2243,0.05,0.0678,0.000514,0.0,0.272983233,0.0589,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
2130,0.15,0.570044678,0.34931002,0.0,0.33000277,0.171740887,0.333333333,0.204545455,0.0,0.0571,0.737182644,0.439820179,0.166666667,0.214285714,0.355330112,0.354166667,0.146972455,0.257365671,0.166666667
1841,0.0,0.464161184,0.000514,0.0294,0.212580527,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0238,0.0,0.423024058,0.0,0.0943,0.539307845,0.0
2924,0.0,0.247572402,0.000514,0.235294137,0.133425308,0.0,0.0,0.0,0.2,0.0,0.836961625,0.296797516,0.0,0.0,0.395406023,0.0,0.0943,0.539307845,0.0
2093,0.05,0.591581503,0.130439116,0.0,0.379035212,0.166666669,0.111111111,0.0455,0.0,0.0,0.751875222,0.296797516,0.0476,0.0714,0.379090093,0.125,0.0943,0.298882004,0.166666667
2397,0.3,0.258496332,0.000514,0.617647076,0.104512843,0.377732931,0.111111111,0.204545455,0.644444444,0.0,0.836961625,0.296797516,0.214285714,0.0,0.738128263,0.0,0.0943,0.539307845,0.0
3100,0.05,0.387565038,0.277193286,0.0,0.206650287,0.0102,0.444444444,0.0682,0.111111111,0.171428571,0.836961625,0.807387496,0.428571429,0.0714,0.274906232,0.375,0.346260538,0.539307845,0.0
1274,0.0,0.662124899,0.184527978,0.0,0.414551912,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
2491,0.0,0.585444864,0.244599901,0.0275,0.384282261,0.0831,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
1363,0.0,0.434896824,0.079,0.0294,0.228937795,0.0,0.333333333,0.0,0.133333333,0.142857143,0.836961625,0.297446355,0.452380952,0.0,0.258590301,0.25,0.131926836,0.539307845,0.0
1981,0.0,0.429431106,0.19003103,0.0,0.174201955,0.0,0.444444444,0.0,0.0889,0.114285714,0.836961625,0.296797516,0.380952381,0.0,0.258590132,0.25,0.0943,0.539307845,0.0
3291,0.0,0.545631133,0.266955721,0.0,0.332472618,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.125,0.0943,0.539307845,0.0
1390,0.1,0.457570341,0.224599534,0.0588,0.175745668,0.0,0.111111111,0.136363636,0.177777778,0.114285714,0.836961625,0.296797516,0.0476,0.142857143,0.406708127,0.125,0.0943,0.539307845,0.0
2550,0.1,0.585444864,0.172467429,0.0,0.442677334,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.296235651,0.0833,0.0943,0.539307845,0.0
1119,0.0,0.578368682,0.377664639,0.0376,0.220346646,0.01,0.444444444,0.0,0.0,0.171428571,0.836961625,0.798998934,0.333333333,0.0,0.24728769,0.375,0.338588735,0.539307845,0.0
464,0.0,0.502456342,0.234393812,0.117647068,0.110342311,0.0144,0.333333333,0.0,0.133333333,0.0571,0.836961625,0.296797516,0.214285714,0.0,0.173305298,0.125,0.0943,0.539307845,0.0
126,0.0,0.340338454,0.000514,0.0,0.382934144,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
2801,0.0,0.496336825,0.133148674,0.0,0.250129159,0.0831,0.111111111,0.0,0.0222,0.0286,0.836961625,0.296797516,0.0476,0.0,0.4343265,0.125,0.0943,0.539307845,0.0
3006,0.15,0.578833375,0.227445488,0.0,0.332964873,0.0,0.222222222,0.136363636,0.0,0.114285714,0.836961625,0.296797516,0.0238,0.0,0.335155789,0.208333333,0.0943,0.539307845,0.0
1536,0.1,0.607909395,1.0,0.0,0.329886561,0.0102,0.555555556,0.181818182,0.0,0.342857143,0.836961625,0.863790147,0.380952381,0.285714286,0.148117487,0.625,0.361040678,0.539307845,0.0
2770,0.1,0.519131461,0.166017474,0.0,0.389873735,0.0,0.111111111,0.0909,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.351471889,0.104166667,0.0943,0.539307845,0.0
510,0.0,0.556550183,0.438851336,0.0101,0.219494196,0.0229,0.555555556,0.0,0.0,0.285714286,0.836961625,0.845112852,0.547619048,0.0,0.131801387,0.5,0.222644822,0.539307845,0.0
362,0.15,0.288778751,0.0769,0.0,0.209577357,0.166666669,0.111111111,0.159090909,0.0444,0.0,0.748519863,0.296797516,0.0476,0.214285714,0.461944534,0.125,0.0943,0.289400877,0.166666667
1091,0.1,0.277540161,0.0491,0.0294,0.182329433,0.333333344,0.111111111,0.0909,0.0667,0.0286,0.627406296,0.296797516,0.0714,0.142857143,0.489562738,0.125,0.0943,0.232983319,0.333333333
2433,0.1,0.594945367,0.318725852,0.0,0.341147813,0.0152,0.444444444,0.227272727,0.0,0.0571,0.836961625,0.241460815,0.333333333,0.142857143,0.467231264,0.5,0.108418395,0.539307845,0.166666667
3208,0.15,0.421548027,0.183352875,0.0,0.350550969,0.0,0.222222222,0.159090909,0.0222,0.0286,0.836961625,0.706632062,0.166666667,0.0,0.279919721,0.1875,0.195511779,0.539307845,0.166666667
1688,0.05,0.585444864,0.352830085,0.0,0.357995589,0.166666669,0.222222222,0.0455,0.0,0.114285714,0.743670053,0.296797516,0.0952,0.0714,0.335155958,0.25,0.0943,0.275696928,0.166666667
358,0.05,0.449544496,0.180123963,0.0,0.264981118,0.0,0.111111111,0.0682,0.0444,0.0286,0.836961625,0.296797516,0.0952,0.0714,0.379090093,0.125,0.0943,0.539307845,0.0
2071,0.0,0.240201963,0.000514,0.147058827,0.155683108,0.0,0.0,0.0,0.111111111,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
2185,0.0,0.667070313,0.121318949,0.0,0.252771553,0.0831,0.111111111,0.0,0.0222,0.0286,0.836961625,0.296797516,0.0476,0.0,0.4343265,0.125,0.0943,0.539307845,0.0
3109,0.0,0.0678,0.000514,0.235294137,0.0969,0.0,0.222222222,0.0,0.444444444,0.0,0.836961625,0.296797516,0.238095238,0.0,0.208367213,0.0,0.0943,0.539307845,0.0
1557,0.25,0.398660824,0.0386,0.0388,0.196186729,0.0,0.111111111,0.25,0.0889,0.0286,0.836961625,0.445196274,0.142857143,0.214285714,0.318840028,0.0833,0.130659038,0.539307845,0.0
260,0.1,0.565860768,0.460493701,0.0,0.317367438,0.00507,0.333333333,0.159090909,0.0,0.0571,0.836961625,0.515502619,0.166666667,0.142857143,0.300093705,0.354166667,0.163004139,0.539307845,0.0
3245,0.25,0.399868989,0.000514,0.0,0.249201775,0.0,0.111111111,0.25,0.0889,0.0571,0.836961625,0.296797516,0.0952,0.142857143,0.379090093,0.0625,0.0943,0.539307845,0.0
1698,0.0,0.408548126,0.15883308,0.0588,0.190499516,0.0,0.666666667,0.0,0.133333333,0.342857143,0.836961625,0.214997451,0.571428571,0.0,0.407984608,0.5,0.103428472,0.539307845,0.0
2710,0.05,0.359104739,0.211565852,0.0101,0.145486668,0.0589,0.111111111,0.0227,0.111111111,0.0286,0.836961625,0.712981415,0.166666667,0.0,0.399264246,0.125,0.200382507,0.539307845,0.0
3400,0.1,0.252542365,0.000514,0.0294,0.171134211,0.0,0.0,0.0455,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
1276,0.0,0.229639267,0.000514,0.0,0.320464557,0.0,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
1623,0.0,0.540116081,0.457629386,0.0,0.303926006,0.0,0.333333333,0.0,0.0,0.171428571,0.836961625,0.909904065,0.357142857,0.0,0.263603621,0.375,0.38804369,0.539307845,0.0
3126,0.0,0.193588493,0.000514,0.117647068,0.133534443,0.0144,0.0,0.0,0.177777778,0.0,0.836961625,0.296797516,0.0238,0.0,0.45064243,0.0,0.0943,0.539307845,0.0
930,0.05,0.48399628,0.288889239,0.0,0.326600337,0.166666669,0.222222222,0.0682,0.0,0.0286,0.758671828,0.708393196,0.0952,0.0714,0.335155958,0.354166667,0.197879418,0.318086948,0.166666667
1951,0.05,0.243576825,0.000514,0.0,0.168039588,0.0975,0.0,0.0455,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.478260634,0.0,0.0943,0.539307845,0.0
2672,0.05,0.6181048,0.17546814,0.0,0.395938824,0.0597,0.222222222,0.0682,0.0,0.0,0.836961625,0.398711591,0.166666667,0.0714,0.307537755,0.229166667,0.131650521,0.539307845,0.0
2863,0.1,0.469707675,0.212709479,0.0294,0.163324904,0.0221,0.111111111,0.159090909,0.0889,0.0571,0.836961625,0.296797516,0.166666667,0.0714,0.362774162,0.125,0.0943,0.539307845,0.0
2903,0.05,0.546400943,0.490264739,0.0,0.342591086,0.0,0.222222222,0.0909,0.0222,0.142857143,0.836961625,0.296797516,0.238095238,0.0,0.318840366,0.25,0.0943,0.539307845,0.0833
3290,0.05,0.304459732,0.159181939,0.0294,0.29211741,0.0,0.111111111,0.0682,0.0,0.0286,0.836961625,0.296797516,0.0238,0.0714,0.406708296,0.104166667,0.0943,0.539307845,0.0
277,0.05,0.585444864,0.244140876,0.0,0.375149843,0.0,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0714,0.323853855,0.125,0.0943,0.539307845,0.0
899,0.1,0.139254113,0.16678339,0.0882,0.15216459,0.0,0.222222222,0.0909,0.377777778,0.0571,0.836961625,0.296797516,0.261904762,0.0,0.429314027,0.25,0.0943,0.539307845,0.0
807,0.0,0.593620509,0.119522195,0.0,0.33723124,0.0254,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.415580346,0.125,0.0943,0.539307845,0.0
901,0.15,0.340807452,0.0715,0.0,0.205007508,0.166666669,0.111111111,0.159090909,0.0444,0.0286,0.744271269,0.296797516,0.0952,0.214285714,0.461944534,0.125,0.0943,0.277395764,0.166666667
1597,0.0,0.413931941,0.164181375,0.0,0.345692116,0.0,0.111111111,0.0,0.0222,0.0286,0.836961625,0.296797516,0.0,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
3091,0.05,0.41196259,0.0842,0.0,0.311361389,0.171740887,0.111111111,0.0455,0.0,0.0,0.737285709,0.296797516,0.0714,0.0714,0.470816753,0.125,0.0943,0.2576569,0.166666667
782,0.0,0.247572402,0.000514,0.294117652,0.127713339,0.0,0.0,0.0,0.244444444,0.0,0.836961625,0.296797516,0.0,0.0,0.395406023,0.0,0.0943,0.539307845,0.0
1418,0.0,0.313006396,0.129486968,0.0,0.171701234,0.0,0.111111111,0.0,0.0667,0.0,0.836961625,0.296797516,0.0476,0.0,0.44319838,0.125,0.0943,0.539307845,0.0
594,0.0,0.576904143,0.776423436,0.0,0.354519594,0.0,0.333333333,0.0,0.0,0.285714286,0.836961625,0.296797516,0.238095238,0.0,0.208367213,0.354166667,0.0943,0.539307845,0.0
917,0.05,0.592271487,0.281028111,0.0,0.390498967,0.0,0.222222222,0.0682,0.0,0.0,0.836961625,0.679797933,0.0952,0.0714,0.279919551,0.229166667,0.195809765,0.539307845,0.0
1063,0.1,0.422447628,0.243870707,0.0,0.162797657,0.141997873,0.111111111,0.0682,0.0667,0.0,0.836961625,0.296797516,0.19047619,0.0,0.382948654,0.125,0.0943,0.539307845,0.0
1771,0.0,0.585444864,0.466057082,0.0101,0.297541248,0.0,0.222222222,0.0,0.0,0.0571,0.836961625,0.296797516,0.0,0.0,0.307537586,0.25,0.0943,0.539307845,0.0
2342,0.0,0.0775,0.000514,0.588235303,0.129119373,0.0,0.0,0.0,0.444444444,0.0,0.836961625,0.296797516,0.0238,0.0,0.450642769,0.0,0.0943,0.539307845,0.0
1600,0.1,0.0678,0.000514,0.117647068,0.0784,0.0577,0.222222222,0.136363636,0.733333333,0.0,0.836961625,0.296797516,0.380952381,0.0,0.787348619,0.0,0.0943,0.539307845,0.0833
1922,0.0,0.0678,0.000514,0.0294,0.131427535,0.0,0.0,0.0,0.111111111,0.0,0.836961625,0.296797516,0.0,0.0,0.45951448,0.0,0.0943,0.539307845,0.0
4,0.0,0.414114134,0.000514,0.0,0.456903186,0.0831,0.0,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
2392,0.0,0.414140291,0.372788484,0.0,0.287928517,0.00507,0.222222222,0.0,0.0,0.0286,0.836961625,0.296797516,0.0238,0.0,0.371646042,0.25,0.0943,0.539307845,0.0
1170,0.0,0.159519159,0.000514,0.0,0.214826695,0.0,0.0,0.0,0.0667,0.0,0.836961625,0.296797516,0.0,0.0,0.423024396,0.0,0.0943,0.539307845,0.0
1108,0.0,0.137533541,0.000514,0.0588,0.182246135,0.0831,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0238,0.0,0.423024227,0.0,0.0943,0.539307845,0.0
2993,0.0,0.548830417,0.429078042,0.0,0.212195702,0.0,0.333333333,0.0,0.0667,0.114285714,0.836961625,0.546924966,0.142857143,0.0,0.291221655,0.25,0.154042867,0.539307845,0.0
1322,0.15,0.539330233,0.123566859,0.0,0.34487936,0.0549,0.111111111,0.204545455,0.0222,0.0,0.836961625,0.561292117,0.119047619,0.142857143,0.335155958,0.125,0.16434237,0.539307845,0.0
2077,0.05,0.0678,0.000514,0.235294137,0.109804745,0.0878,0.0,0.0909,0.355555556,0.0,0.836961625,0.296797516,0.0476,0.0,0.450642261,0.0,0.0943,0.539307845,0.0
1469,0.0,0.0678,0.000514,0.0588,0.191362825,0.0,0.0,0.0,0.0889,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
1128,0.1,0.520261013,0.147420412,0.0,0.209090178,0.081,0.111111111,0.136363636,0.0444,0.0286,0.836961625,0.296797516,0.119047619,0.0714,0.362773993,0.125,0.0943,0.539307845,0.0
8,0.05,0.501775431,0.397515495,0.0,0.171372371,0.166666669,0.222222222,0.0682,0.0667,0.114285714,0.758477148,0.296797516,0.0714,0.0714,0.399264077,0.25,0.0943,0.317536849,0.166666667
2068,0.1,0.763838468,0.000514,0.0,0.434611643,0.0,0.111111111,0.0909,0.0,0.0,0.836961625,0.296797516,0.0238,0.0,0.461944534,0.125,0.0943,0.539307845,0.0
2274,0.0,0.347986071,0.000514,0.235294137,0.0443,0.101029308,0.333333333,0.0,0.311111111,0.0,0.836961625,0.296797516,0.357142857,0.0,0.169719978,0.0,0.0943,0.539307845,0.0
779,0.1,0.499205594,0.158502582,0.0,0.368010496,0.166666669,0.111111111,0.0909,0.0,0.0,0.751772156,0.296797516,0.0952,0.142857143,0.379090093,0.125,0.0943,0.298590775,0.166666667
3347,0.05,0.523295271,0.167436517,0.0,0.371607859,0.0831,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0952,0.0714,0.379090093,0.125,0.0943,0.539307845,0.0
2385,0.0,0.585444864,0.154636282,0.0,0.345469642,0.0,0.111111111,0.0,0.0222,0.0286,0.836961625,0.296797516,0.0,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
3207,0.1,0.479176503,0.293983103,0.0,0.334878016,0.0,0.222222222,0.136363636,0.0,0.0857,0.836961625,0.708207814,0.166666667,0.142857143,0.307537755,0.208333333,0.194612401,0.539307845,0.0
982,0.0,0.367204218,0.000514,0.264705879,0.0376,0.0866,0.777777778,0.0,1.0,0.0,0.836961625,0.296797516,0.952380952,0.0,0.496127133,0.0,0.0943,0.539307845,0.0
2152,0.1,0.513853501,0.278402489,0.0,0.152869792,0.0692,0.222222222,0.0455,0.0889,0.0571,0.836961625,0.296797516,0.0476,0.0714,0.252301348,0.125,0.0943,0.539307845,0.0
2797,0.0,0.806476666,0.229577986,0.0,0.381493576,0.0,0.222222222,0.0,0.0,0.114285714,0.836961625,0.296797516,0.214285714,0.0,0.390392196,0.25,0.0943,0.539307845,0.0
1294,0.0,0.585444864,0.500326563,0.0275,0.37513449,0.0,0.222222222,0.0,0.0,0.0571,0.836961625,0.296797516,0.0238,0.0,0.279919382,0.25,0.0943,0.539307845,0.0
1629,0.0,0.549254265,0.138798614,0.0,0.30326158,0.0,0.111111111,0.0,0.0222,0.0286,0.836961625,0.296797516,0.0238,0.0,0.379090093,0.125,0.0943,0.539307845,0.0
825,0.15,0.483998046,0.315009062,0.264705879,0.110870432,0.0458,0.444444444,0.136363636,0.377777778,0.171428571,0.836961625,0.296797516,0.30952381,0.142857143,0.311397332,0.25,0.0943,0.539307845,0.0
1829,0.0,0.526586713,0.579462443,0.0,0.261085639,0.0,0.444444444,0.0,0.0222,0.314285714,0.836961625,0.910645595,0.285714286,0.0,0.219669486,0.5,0.544719676,0.539307845,0.0
2851,0.05,0.203858328,0.000514,0.0,0.325439328,0.0589,0.0,0.0,0.0222,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
107,0.1,0.455416219,0.238270604,0.0294,0.189423511,0.200931635,0.111111111,0.0682,0.0667,0.0,0.836961625,0.296797516,0.0952,0.0,0.43432633,0.125,0.0943,0.539307845,0.0
3051,0.0,0.322974586,0.000514,0.0,0.100154442,0.0144,0.222222222,0.0,0.311111111,0.0,0.836961625,0.296797516,0.357142857,0.0,0.674444566,0.0,0.0943,0.539307845,0.0
1172,0.1,0.454640444,0.194230451,0.0588,0.275117394,0.00497,0.111111111,0.136363636,0.0,0.0571,0.836961625,0.651573435,0.19047619,0.0714,0.362773823,0.125,0.179447587,0.539307845,0.0
2391,0.05,0.480236127,0.1757829,0.104941456,0.225984928,0.0831,0.111111111,0.0682,0.0444,0.0857,0.836961625,0.296797516,0.214285714,0.0,0.390392196,0.125,0.0943,0.539307845,0.0
3257,0.0,0.419498267,0.000514,0.235294137,0.057,0.0289,0.222222222,0.0,0.222222222,0.0,0.836961625,0.296797516,0.142857143,0.0,0.252301517,0.0,0.0943,0.539307845,0.0
124,0.15,0.53731345,0.288401361,0.0,0.365236957,0.0,0.222222222,0.136363636,0.0,0.0286,0.836961625,0.641748158,0.166666667,0.142857143,0.307537755,0.229166667,0.187265674,0.539307845,0.0
3015,0.0,0.0678,0.000514,0.352941198,0.139291764,0.0,0.0,0.0,0.311111111,0.0,0.836961625,0.296797516,0.0476,0.0,0.450642092,0.0,0.0943,0.539307845,0.0
2995,0.0,0.396602976,0.000514,0.0294,0.153472514,0.0831,0.111111111,0.0,0.0444,0.0,0.836961625,0.296797516,0.0476,0.0,0.43432633,0.0,0.0943,0.539307845,0.0
1189,0.0,0.348683331,0.000514,0.294117652,0.135598787,0.0144,0.0,0.0,0.177777778,0.0,0.836961625,0.296797516,0.0952,0.0,0.379090093,0.0,0.0943,0.539307845,0.0
3338,0.0,0.529298224,0.39844666,0.0569,0.155451647,0.0144,0.444444444,0.0,0.0222,0.0571,0.836961625,0.498447421,0.238095238,0.0,0.219669486,0.25,0.150813775,0.539307845,0.0
297,0.0,0.62104333,0.564445773,0.0,0.358585705,0.0,0.555555556,0.0,0.0,0.314285714,0.836961625,0.595495203,0.619047619,0.0,0.212225436,0.625,0.539903127,0.539307845,0.0
60,0.3,0.61991111,0.453849644,0.0,0.337705396,0.0203,0.666666667,0.5,0.0,0.228571429,0.836961625,0.268851091,0.428571429,0.428571429,0.553945282,0.75,0.101245043,0.539307845,0.333333333
2628,0.0,0.0678,0.000514,0.294117652,0.129102896,0.0,0.0,0.0,0.222222222,0.0,0.836961625,0.296797516,0.0238,0.0,0.423024227,0.0,0.0943,0.539307845,0.0
336,0.05,0.510349722,0.000514,0.0,0.250521807,0.0589,0.0,0.0455,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
3417,0.0,0.142929005,0.118063807,0.0,0.276454235,0.0,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.406708296,0.104166667,0.0943,0.539307845,0.0
1324,0.0,0.414472754,0.000514,0.0719,0.276396983,0.0,0.0,0.0,0.0444,0.0,0.836961625,0.296797516,0.0,0.0,0.395406193,0.0,0.0943,0.539307845,0.0
3070,0.05,0.297430519,0.000514,0.294117652,0.128560171,0.0,0.0,0.0227,0.311111111,0.0,0.836961625,0.296797516,0.0476,0.0,0.450642261,0.0,0.0943,0.539307845,0.0
372,0.0,0.423813915,0.249544254,0.0,0.30848483,0.0,0.444444444,0.0,0.0444,0.314285714,0.836961625,0.444362052,0.380952381,0.0,0.385379385,0.5,0.180108576,0.539307845,0.0
137,0.15,0.438556322,0.233352481,0.00621,0.162309312,0.141997873,0.111111111,0.113636364,0.0667,0.0,0.836961625,0.296797516,0.19047619,0.0,0.410566688,0.125,0.0943,0.539307845,0.0
1586,0.05,0.512380776,0.247734385,0.0,0.330570917,0.137988777,0.111111111,0.0682,0.0,0.0,0.836961625,0.753302127,0.142857143,0.0714,0.307537755,0.125,0.201368572,0.539307845,0.0
1415,0.15,0.274333964,0.000514,0.0,0.35560417,0.193715252,0.0,0.0227,0.0,0.0,0.836961625,0.296797516,0.0,0.0,0.423024227,0.0,0.0943,0.539307845,0.166666667
529,0.1,0.585444864,0.25074821,0.0,0.378416096,0.166128221,0.222222222,0.181818182,0.0,0.0571,0.836961625,0.296797516,0.0952,0.142857143,0.390392365,0.25,0.0943,0.539307845,0.166666667
446,0.1,0.445119295,0.197572152,0.065,0.219611446,0.0,0.111111111,0.0909,0.0444,0.0857,0.836961625,0.296797516,0.0476,0.0,0.307537755,0.104166667,0.0943,0.539307845,0.0
2498,0.0,0.507619732,0.413646939,0.0294,0.239914121,0.0,0.333333333,0.0,0.0222,0.142857143,0.836961625,0.923761413,0.380952381,0.0,0.192051452,0.25,0.403766552,0.539307845,0.0
2345,0.05,0.266995307,0.195612772,0.0294,0.290987732,0.0,0.111111111,0.0682,0.0,0.0286,0.836961625,0.296797516,0.0238,0.0714,0.406708296,0.125,0.0943,0.539307845,0.0
3009,0.05,0.524453556,0.543356862,0.0,0.316635441,0.0,0.333333333,0.0455,0.0,0.2,0.836961625,0.296797516,0.238095238,0.0714,0.247287859,0.375,0.0943,0.539307845,0.0
3089,0.05,0.434468686,0.173954669,0.0,0.307705318,0.00507,0.111111111,0.0455,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.415580346,0.125,0.0943,0.539307845,0.0
1132,0.0,0.591735464,0.0872,0.0,0.37617671,0.0831,0.111111111,0.0,0.0,0.0,0.836961625,0.296797516,0.0476,0.0,0.406708296,0.125,0.0943,0.539307845,0.0
715,0.0,0.0678,0.000514,0.30716514,0.11261856,0.0,0.0,0.0,0.244444444,0.0,0.836961625,0.296797516,0.0,0.0,0.45951448,0.0,0.0943,0.539307845,0.0
1144,0.1,0.574564576,0.365572614,0.0,0.223393919,0.196922539,0.222222222,0.0909,0.0,0.0571,0.836961625,0.716781758,0.238095238,0.0714,0.346458062,0.25,0.193203736,0.539307845,0.0
3383,0.15,0.526136436,0.357019014,0.0588,0.125838142,0.0401,0.333333333,0.136363636,0.133333333,0.0857,0.836961625,0.296797516,0.119047619,0.0714,0.263603621,0.229166667,0.0943,0.539307845,0.0
