Key_1_1,landingPos,firstSaccLen,P2stFixation
2989,70.3651,312.5076,1
7113,22.5499,96.6863,0
165,105.3091,283.8045,1
5581,45.0694,99.0454,0
2177,56.3937,102.4414,0
630,57.0811,236.1573,1
5142,69.4262,360.0889,0
3298,38.5649,50.04,0
5628,124.0161,189.191,0
7134,83.7257,140.4146,0
6389,101.005,244.0005,1
3349,118.2899,143.7028,1
342,82.3423,89.2328,1
7353,70.342,210.0536,1
5190,51.7929,96.7471,0
3077,23.2863,188.914,0
3361,92.0462,227.6587,1
18,89.7357,312.6088,0
5467,68.9511,480.8123,0
4875,72.4431,138.4133,1
3669,70.5868,341.977,0
3711,73.9814,430.0814,1
4349,76.6893,185.4562,1
1638,40.3051,296.2811,1
6211,41.1825,161.4102,0
1785,80.5993,194.6645,0
2711,115.3917,149.6563,0
6005,58.3631,214.2924,0
5603,38.5292,299.2825,0
2007,60.0521,129.4083,1
1013,56.6414,248.0811,0
2377,141.0567,213.1695,0
2193,22.8035,65.7305,0
7197,115.3365,128.1181,0
2065,81.8841,96.9665,1
7277,60.4669,70.0179,0
2766,60.21,68.31,0
6720,80.0562,395.6871,1
3005,75.7314,96.2549,0
820,18.0693,40.1404,0
3730,99.0404,321.0876,1
7054,71.9462,516.4189,1
62,94.5013,91.5014,1
6659,95.0329,62.155,0
7296,56.2694,226.0138,0
1052,63.8318,25.005,1
4810,95.1236,324.0062,0
6095,71.7722,367.032,1
7191,75.5066,233.0193,0
644,68.3118,775.7385,1
6779,153.1837,259.525,1
5518,48.2105,140.4226,0
1909,81.6165,189.1692,0
1428,104.4521,116.0399,0
1843,81.1249,435.3723,0
4700,32.5615,389.1484,1
2276,14.7648,168.3597,0
3105,24.0832,195.9751,1
6284,42.547,121.9529,0
4397,44.2719,152.1455,0
36,33.5596,166.9686,1
1711,64.6239,88.5127,1
3621,55.1725,203.2265,0
1871,48.7083,45.467,0
6802,76.6632,293.3343,0
5389,59.3043,107.0946,0
1795,70.214,253.6912,1
1472,99.6895,135.0741,1
7428,40.6602,220.6451,1
5167,43.0726,120.6172,1
1093,60.879,568.156,1
2359,114.4825,75.0067,1
6238,57.3956,310.5906,1
7477,41.3673,254.3275,1
2548,84.2882,221.0481,0
27,54.037,242.4113,0
1290,26.4622,151.5008,1
2814,142.6753,324.2052,0
4784,52.4047,154.4385,0
7450,12.51,24.0468,0
3507,64.2748,89.0351,1
1358,167.5858,381.6733,0
2857,59.1545,129.5936,0
5714,40.9542,110.2384,1
256,75.4404,97.8621,1
7284,69.5449,190.2978,0
579,47.289,166.6021,0
7532,64.9384,224.2014,0
7325,28.9007,71.1846,0
850,109.2177,246.3433,1
6352,57.3781,182.1984,1
3137,105.9398,211.3557,0
2702,92.9624,213.6428,1
180,33.738,120.0521,1
4462,17.9234,64.9346,1
6549,66.7083,176.5574,0
4168,69.1231,103.2582,0
1983,31.1328,138.3989,1
6133,54.3369,90.6035,0
292,128.7245,146.237,1
990,51.071,231.5005,1
6426,59.5756,256.5955,0
3692,94.3001,129.5473,1
815,90.5884,110.8603,1
3142,64.846,592.964,0
2696,29.1247,136.8247,0
3784,16.8671,365.4436,0
2381,56.4469,92.4392,0
3301,81.4877,505.7836,1
2602,105.7178,255.0961,0
6967,39.08,122.4847,0
3853,69.1394,209.5239,0
3891,46.057,72.5844,0
4862,68.5511,88.5056,0
1836,25.7148,460.4131,0
7471,101.5197,71.5017,0
6466,106.3015,431.6321,0
4764,52.9953,186.3934,1
1972,78.4889,263.7698,1
1682,48.5232,260.2768,1
614,58.1893,232.2848,1
3614,62.8908,229.2886,0
7035,57.0898,95.0053,0
5220,84.4038,164.0191,0
28,87.8465,139.3431,0
3042,276.1797,113.3016,1
255,11.1018,159.0637,0
704,63.4606,161.4845,1
5918,61.7738,144.4412,0
6844,76.8505,121.1084,1
6102,66.4831,111.6121,1
3401,44.4775,75.6108,0
2372,86.9669,139.4606,0
5624,98.732,155.5394,0
7042,43.5259,867.0066,1
1508,36.1386,101.4027,0
6244,135.0037,256.0005,0
6794,197.9002,0.0,1
2045,33.0038,102.9332,0
3640,6.5192,271.0018,0
4257,40.0562,108.14,0
777,62.3398,183.8294,0
4092,143.6184,321.4129,0
1201,13.9014,155.5972,0
7564,40.8534,127.548,0
5083,20.1804,114.5884,0
7220,71.318,0.0,1
3391,99.9525,212.3682,1
3630,32.0663,131.461,0
1424,111.9732,196.9378,0
7286,45.1248,60.4152,0
6572,64.002,118.2381,0
6644,33.712,120.1759,1
3890,54.1341,131.501,0
1289,12.2577,185.5108,1
2398,49.0102,288.4185,0
6506,51.7421,335.8043,1
3040,10.7005,121.6409,1
2546,70.1463,101.0371,0
4790,100.5112,123.5091,1
7405,123.6285,874.8634,0
3064,126.5899,202.5154,1
5015,66.8973,155.2417,0
1546,80.0625,0.0,0
1332,44.7214,272.1089,0
625,46.7467,174.4018,1
755,120.7994,190.0007,1
6609,33.2415,161.6741,1
4895,10.2956,89.6396,1
998,149.4824,533.0553,0
2152,17.8466,581.9203,0
138,55.1453,601.9489,0
5723,50.4406,77.9888,1
597,81.3019,359.1131,0
3294,92.0122,219.1118,0
6940,1165.0718,1430.1508,1
6434,83.2166,66.8824,0
5092,28.5701,152.0526,0
6883,140.8022,684.5928,1
2153,78.1601,115.5249,1
1058,35.8504,617.5032,1
3427,58.9788,89.8568,1
7196,81.5843,168.6891,0
1968,6.0208,144.105,0
3352,1119.2213,1067.1551,0
510,64.4302,210.5718,0
5940,936.8235,884.5575,0
3188,51.6841,149.2146,0
6025,105.9835,0.0,1
7297,66.8599,90.5055,0
6177,70.2567,0.0,0
7101,75.0417,352.066,0
103,56.2694,162.1496,0
4068,84.9779,244.8183,0
2016,53.9073,109.0562,0
2247,53.9491,62.0725,1
1988,38.1608,141.5009,0
1980,84.5843,129.5154,0
3698,93.5655,322.6647,1
4013,68.9366,89.5126,1
590,138.3709,181.1222,0
4064,62.7236,172.6963,0
6158,62.5979,131.4002,0
6650,97.4705,114.0395,1
4703,66.9216,115.0848,1
3892,83.6002,216.2556,0
1221,89.4218,88.9297,0
100,26.1008,174.2326,1
4081,67.6794,266.0122,1
5626,8.7321,433.6465,0
4890,57.1402,115.5097,0
7577,50.8035,214.6491,1
3151,59.3633,105.3043,0
526,87.8778,563.1814,0
6584,91.5055,308.1173,0
4124,138.0145,205.548,0
1339,74.7061,45.8394,0
2543,24.8244,826.4581,1
7333,104.433,116.9027,1
1012,140.3041,0.0,0
866,5.2202,93.7257,0
4393,56.1894,770.3765,0
5731,50.4232,0.0,1
5922,54.884,218.7287,0
5732,47.2969,99.7647,1
7579,94.7008,76.5914,1
2163,25.5441,67.7089,1
7511,22.4555,110.0102,0
2813,78.3661,213.6686,0
1721,77.0097,112.0413,0
684,77.4355,156.5008,1
4973,210.2076,568.4259,1
2001,91.9239,510.8035,0
6876,50.01,154.7361,0
5949,80.5761,784.7345,0
1519,957.5862,1091.8755,0
6227,68.1175,112.0279,1
3721,190.7525,240.4189,0
6275,225.6419,0.0,0
5298,41.3098,66.4831,1
1634,62.155,100.927,1
1473,73.2547,110.2112,0
6223,113.6101,218.2441,0
1792,120.9731,513.8796,1
5423,35.7946,230.4566,0
2419,89.1768,0.0,1
7368,77.1314,147.5737,0
7239,65.9735,105.119,0
4806,121.096,316.7069,1
6731,69.5216,212.5288,0
2118,93.8416,243.5262,0
4655,72.6722,100.9071,0
3261,69.5288,114.4137,0
4188,49.2062,649.6676,0
2780,198.6416,367.0766,0
5379,10.6066,200.3304,0
6243,11.0454,168.1458,1
302,39.0512,386.5,0
6526,44.5,84.7835,0
5538,90.0,644.3456,1
1650,83.4521,160.447,0
3376,79.6194,194.1198,1
3762,11.4127,776.0195,1
6267,49.4191,83.6675,0
6012,52.6545,809.0222,1
2893,58.3652,284.9649,0
951,32.9621,163.8856,0
1747,75.06,157.7791,0
467,8.9443,210.5024,0
3419,75.2629,110.5,1
3494,67.0019,133.6507,0
1149,80.5062,207.7703,1
422,96.933,122.0656,1
6672,90.2358,0.0,1
1023,27.4089,327.1395,1
3390,77.9888,183.8648,0
1866,111.8939,242.0418,0
6515,38.2655,51.1981,0
6947,131.5466,212.8057,0
92,116.7444,126.2864,0
5521,57.639,140.0009,0
1716,82.4212,310.2084,0
1382,44.5449,228.1847,1
1427,208.0727,481.0751,1
544,78.3534,470.3576,0
20,16.1012,208.2793,0
2739,93.9601,389.0145,0
5397,90.1734,520.3953,0
5358,60.9262,780.0854,1
2022,60.2764,450.6531,1
5727,80.9892,144.105,0
4312,51.1566,136.1112,0
1982,41.7433,220.0006,0
2920,1270.0721,1116.3301,0
599,188.362,120.6493,0
7463,40.0031,115.0761,1
5590,65.3491,115.7411,1
584,64.7012,371.3812,0
5871,58.4209,143.6672,1
6249,17.066,432.0932,0
2384,101.3903,112.9292,0
5100,57.1402,26.6177,1
2154,80.1265,113.5925,1
7130,20.2485,119.3325,0
2106,154.6302,0.0,0
3167,77.0097,190.2374,0
6170,121.499,175.7569,1
6327,29.2617,70.7425,0
29,67.624,72.7633,0
1749,36.1179,787.0815,1
2729,36.9121,1551.7633,0
5532,58.2001,296.5611,0
941,59.6029,204.5153,0
2846,51.5461,156.7713,1
1738,129.7575,628.2653,1
5034,64.5078,82.7602,1
2404,57.1424,100.6243,1
3120,69.0797,131.0467,1
3615,59.2558,177.5197,1
5341,137.7652,105.3862,0
4640,57.0811,88.8623,0
5969,131.3335,144.3892,0
6412,24.3977,105.7568,0
1579,57.2451,219.1632,0
5367,55.4617,80.0765,0
3282,142.1487,152.645,0
601,36.0347,419.1718,1
4781,60.6671,96.3379,0
1377,81.2927,195.4002,1
6132,56.5199,857.5036,0
2692,23.4201,128.2663,0
6115,84.4304,200.4507,0
7354,82.0061,198.2839,1
1931,64.9384,75.0417,0
7185,84.0134,189.4842,1
6406,34.7635,442.6073,0
904,82.0686,58.331,1
2464,48.6261,64.9788,1
1556,101.5788,279.1008,1
5447,15.0083,716.0939,1
2201,61.4837,641.4415,0
6579,87.5685,147.666,0
3933,162.6138,189.0238,1
4191,85.1499,1385.84,0
6817,48.4381,159.4091,0
3191,129.4923,217.5575,1
4881,73.9797,89.9347,0
3872,12.5,742.43,0
4211,67.1361,80.514,1
655,59.7746,100.8179,0
5550,90.5677,212.5376,1
3474,93.094,231.2385,0
1803,29.3002,437.1032,1
5709,32.311,371.066,0
4802,34.2965,132.795,0
1334,157.8647,194.4544,0
7188,70.7478,397.2908,0
3164,26.6693,127.0089,0
4670,58.0194,236.1086,0
5776,88.2043,163.01,0
150,19.8116,173.0181,0
3833,91.0838,207.6132,0
1383,26.2774,159.5125,0
2121,55.3173,164.5068,0
715,39.5601,103.3102,1
7476,76.9415,230.411,0
1047,92.5864,97.2895,0
6600,131.5038,216.3805,1
2340,95.1236,111.5437,0
2345,82.1842,114.6571,1
3966,31.3249,349.5515,1
6907,85.5643,111.5437,0
3016,79.1344,157.8171,0
3511,99.29,164.7741,1
875,40.2647,98.5457,0
4086,91.4617,574.5885,0
6658,95.3362,313.0994,0
7214,77.1751,96.0208,0
3358,57.0022,580.5603,1
6377,206.4001,353.7814,1
6452,60.4401,79.5692,0
3737,59.5189,166.503,0
5837,82.5651,386.0534,0
3412,102.1567,152.1907,1
5831,117.807,167.503,1
5255,140.8128,264.8443,0
5582,19.2938,90.7979,0
6274,55.9129,173.5115,1
484,44.8693,111.3643,0
609,74.8131,114.9478,0
442,50.2494,236.5021,0
620,66.8225,60.2702,0
4791,33.9779,398.6142,0
3562,33.6786,117.3382,0
4657,15.0333,110.0011,1
946,27.0601,126.7251,0
1680,32.8672,284.2974,1
494,21.2426,119.3367,0
4270,105.3209,196.3982,0
449,62.139,173.7074,0
1829,48.9719,225.8058,0
2540,45.7056,96.0,0
4480,115.7325,319.5767,0
6306,24.6221,143.0638,0
5464,56.8001,226.3454,0
2984,60.1041,0.0,0
5097,56.626,326.7185,0
380,39.424,57.2123,0
7565,48.2131,266.1748,0
4656,122.173,430.308,0
1502,34.6771,303.5334,0
2949,46.0977,201.3237,1
6234,73.4456,186.5811,0
4873,71.0721,83.9434,0
4509,66.1853,40.05,1
7112,16.14,130.0779,0
7322,76.415,112.8207,1
3141,88.0412,262.894,0
2208,140.0152,183.0437,1
2289,106.0719,0.0,0
3478,46.3249,104.9976,1
3321,91.8491,0.0,0
1017,20.5183,248.9543,0
5276,48.1274,243.2057,1
5572,137.3909,310.3824,1
1755,55.0681,184.0,0
1859,59.5084,68.6913,1
4317,14.1156,261.5578,0
5277,131.1154,224.5802,1
4088,103.9002,49.4495,0
5739,78.6289,126.58,0
3102,55.7719,73.5425,0
7472,74.027,283.9331,0
6912,8.5,205.7,1
6220,111.5404,621.1258,1
1226,68.1487,97.0155,0
3395,94.4788,145.7232,0
1853,64.7341,38.2001,0
2211,11.5109,95.7209,0
3250,44.9722,115.434,0
3845,96.831,417.6967,1
2346,69.8516,40.5771,0
7513,43.1856,442.1629,0
6546,46.5108,140.2257,1
7304,51.923,152.8275,1
6014,148.2228,418.116,1
6343,63.0575,224.1082,0
2667,61.4919,590.0858,1
1998,102.0025,61.5731,0
1765,70.5868,244.0215,0
5905,52.0433,242.3267,0
4506,62.514,80.4767,1
3829,65.2993,385.1873,1
2624,45.0,141.1737,0
1623,76.1052,173.7081,0
1224,55.1838,86.0131,1
6256,79.6006,201.3982,0
1051,39.3859,106.4918,0
7488,29.6057,219.2761,0
1921,125.001,430.0291,1
5327,53.5584,144.5424,0
6706,112.0402,80.0656,0
1192,62.2656,159.2545,0
5658,76.1577,51.4782,0
6286,110.6097,161.3459,1
807,130.5038,236.5338,0
2591,26.2488,128.8148,0
691,24.3824,170.4531,0
7504,93.2805,469.5551,1
4759,65.7438,0.0,0
2536,132.0947,550.5908,0
4846,32.0156,380.659,1
542,105.8123,225.1444,0
1780,70.6417,1236.1789,0
3280,95.1591,174.018,0
6503,10.4043,0.0,0
814,41.6083,314.8341,0
3605,51.5218,99.0808,0
4139,86.5852,140.108,0
2678,9.5131,183.0027,0
3559,376.8189,0.0,1
1118,55.5,210.2617,0
3610,51.87,97.8673,0
4553,66.83,172.5007,0
2583,45.5,680.3242,0
6685,83.7153,151.0761,0
5540,84.1487,157.9818,1
3953,87.4486,838.2412,0
1410,63.0496,667.4328,0
2101,53.0212,313.6312,1
4004,38.5389,200.0156,1
2237,13.3135,220.096,1
5044,65.8426,188.099,0
6056,37.1248,120.2341,0
577,68.3977,453.4358,0
2881,45.6974,78.7544,0
5720,108.2266,223.1435,1
5841,21.5928,95.9231,1
5598,33.0643,88.5903,0
2826,110.3143,442.0025,0
158,111.6971,451.0635,0
122,29.6015,173.6491,1
2735,94.7589,143.5862,0
4028,82.8734,194.0232,1
367,106.6068,141.8767,1
44,54.7289,295.0813,0
5286,33.5261,516.1095,1
3628,14.9164,165.0916,1
3951,47.4473,151.1895,0
1709,45.31,82.8553,1
4449,98.0459,83.6212,0
6710,66.2212,106.3602,0
483,34.5579,37.8319,1
1907,38.0789,212.6511,0
4685,74.0068,145.3487,0
7279,126.1269,9.1924,0
2434,24.7891,166.2415,1
2950,108.1954,409.4985,1
7372,114.5011,215.2324,0
3224,80.7419,531.1,1
4593,165.7966,221.5023,1
2610,30.0832,479.0942,0
4027,88.8144,60.5186,0
7448,16.2788,111.6121,0
2149,64.2806,232.1379,0
692,118.6971,166.1942,1
3205,1089.6372,834.1902,1
5788,2.2361,235.9158,0
7506,85.821,129.6784,1
2762,75.4404,568.0603,0
2468,69.7316,139.6755,0
6135,77.2528,173.926,0
7303,62.9385,103.4843,0
3647,128.9961,246.4878,0
402,33.5149,87.5014,0
5992,116.9241,319.9394,0
2182,90.1388,101.1781,0
7545,39.538,33.0038,1
1572,60.6383,74.9283,1
4048,12.0104,75.4072,0
612,128.0039,821.5184,1
877,23.5053,163.5925,0
925,68.3465,127.6656,0
508,86.5794,325.8105,0
5395,52.0096,105.0107,0
226,56.0022,94.4524,0
2222,28.6007,124.3262,0
4966,19.5,245.3166,1
2938,82.8613,296.527,0
5011,88.0596,87.6584,1
852,94.3835,194.0309,0
5199,21.2426,137.5582,1
1,48.4407,122.7609,0
7347,76.0953,166.0903,0
3171,23.2648,220.5091,0
3915,13.4164,0.0,0
7429,69.6796,158.0791,0
3220,60.7454,129.0213,0
5400,29.3981,133.0883,0
4318,76.0428,138.0154,1
4504,2.6926,137.8278,0
1187,36.6879,507.7046,0
5089,6.0208,128.2078,1
2365,36.7764,227.8163,0
4147,25.2389,114.2147,1
3124,24.8847,118.9758,0
5584,63.2949,783.9547,1
996,107.5744,210.7143,1
7378,63.4527,716.8935,1
1280,77.1038,125.5159,1
4808,66.3363,304.4011,1
3593,40.942,203.6916,0
5754,69.0018,185.5168,0
1128,113.3986,115.1282,1
2509,38.1215,127.4608,0
5999,5.7009,236.244,1
5906,63.3344,321.624,0
210,93.1625,229.592,0
415,12.3794,750.9695,0
6283,59.5189,137.816,0
4891,69.7227,212.2569,0
4118,54.0833,76.8798,0
1048,42.6907,248.8785,0
4843,15.5322,508.5199,0
434,57.2451,59.4643,0
2254,41.14,553.0509,0
6799,153.0817,124.6134,1
1114,59.2305,139.6755,0
4795,67.3146,95.8775,1
1314,62.8828,113.2166,0
4561,38.8909,291.7062,1
1049,69.5881,112.9469,0
6112,35.5,73.5153,1
1317,68.6604,183.0826,1
1819,48.1586,294.9903,0
7311,21.2603,181.6549,0
4262,55.9017,573.6055,1
648,59.0445,390.4971,0
3234,58.7963,101.2089,1
5239,59.3507,143.4164,0
1437,40.7001,174.4484,0
621,35.107,110.8659,0
1344,46.3276,314.8591,0
1536,86.4306,81.3895,1
7407,28.0045,89.7232,0
2612,56.1471,268.4143,0
2861,21.7083,129.848,0
7144,51.2957,142.0317,0
6927,113.3589,212.5147,1
993,63.9551,683.5353,0
1915,27.6586,0.0,0
6523,121.6439,51.7929,1
7342,36.8782,237.0243,0
1359,60.3511,94.3941,0
7194,86.7078,115.088,0
2290,42.11,76.5278,1
5750,71.0721,97.0322,0
4833,45.2355,99.0051,0
2731,69.5018,229.0546,0
2064,33.6043,0.0,1
6880,98.5051,159.5282,0
1509,98.6826,111.325,0
4696,52.024,201.9462,0
731,46.0,269.2438,0
3353,25.318,77.4355,0
5143,60.7289,96.7497,1
51,59.5504,93.8736,0
195,6.5192,312.1158,0
2954,17.3277,166.0188,0
5630,37.2156,45.1774,1
4837,34.3402,229.5049,0
592,44.9472,69.0887,1
5041,94.6177,319.3595,0
3580,36.9899,221.0713,0
3035,90.5124,868.8757,0
3552,96.0169,360.0559,1
1994,24.3516,116.0097,0
5462,9.0,65.6906,1
3217,106.5293,122.2385,0
4351,81.7435,44.9722,0
3344,32.8101,149.6939,0
6508,40.3113,98.0319,0
2068,56.6127,88.9508,1
2239,50.0924,244.232,0
3197,54.0948,117.0684,0
1826,108.8531,193.8414,0
2592,53.4462,102.3132,1
1028,52.0697,67.574,0
1801,62.0081,1611.1568,1
5643,194.2807,12.3491,0
4864,88.0355,213.2985,0
4991,19.4165,125.8978,0
5112,88.0738,163.1104,0
6100,141.9877,164.6003,1
1748,23.4787,166.0188,1
1426,54.2033,228.0356,0
6173,62.2435,191.6377,1
3962,48.6621,87.2611,0
623,68.942,54.2033,0
2159,98.5203,311.137,0
1897,51.7929,257.7518,0
4280,65.0692,92.5014,1
1520,48.9923,101.4901,0
5152,78.3661,163.6658,1
4518,40.0406,66.7271,0
6404,54.0023,122.1024,0
723,65.1153,88.459,0
689,80.6381,109.9022,0
5994,51.1957,103.2473,0
1304,83.3607,201.5589,1
5322,56.4491,183.4734,1
4051,197.9274,183.0874,0
561,58.2795,114.2147,1
1157,42.1011,402.8613,1
1688,64.5697,160.6526,0
7486,38.422,213.5053,0
1369,28.1824,64.1327,0
6542,48.0234,114.5535,0
2438,44.9444,257.0627,0
580,79.69,229.5615,1
1761,2.6926,158.2024,0
6693,22.6991,172.7614,0
6442,57.8705,136.2066,1
5118,80.7001,180.5062,1
3906,81.7083,0.0,0
2349,210.0857,260.1082,1
6512,106.8796,605.3173,0
4306,67.0858,588.5688,0
6648,58.6707,124.3483,0
3450,54.5573,166.9558,0
148,92.2659,123.3055,1
6116,19.5256,66.191,1
3885,70.7549,189.6905,1
5291,60.1768,91.0124,0
6709,76.3053,350.4169,0
2829,210.5148,281.575,1
3256,32.7758,139.5797,0
950,79.267,99.3202,1
2073,80.22,77.1038,1
3536,13.7931,131.0,0
7318,1148.3777,1069.5379,0
4222,55.394,71.8766,0
1125,99.9562,678.6151,1
6359,138.0009,126.58,0
2878,141.6272,172.0356,1
1454,36.8816,159.5125,0
6655,8.3815,317.7373,0
6769,82.7647,111.2879,0
5009,42.0,66.9216,0
7467,85.6636,661.274,1
4924,120.7528,82.2876,0
2056,60.1519,83.8048,1
6497,147.3067,87.7568,1
1019,108.334,222.4011,1
4755,73.27,83.5733,1
7474,85.6519,177.0254,1
2786,74.2462,142.9021,0
5179,48.5412,289.5622,0
4298,30.5655,54.9477,1
4637,37.663,100.0612,0
3236,76.3692,261.8229,0
6896,53.8934,119.5073,0
4061,51.614,107.5174,1
1679,67.4259,128.3988,0
2733,92.6674,196.0542,1
333,55.1294,311.1696,1
3855,11.6726,368.1644,0
1504,103.2473,167.0397,1
6044,69.0018,165.1091,1
4892,110.4095,49.1757,0
3183,31.1809,713.472,0
619,36.0902,87.9233,1
921,33.5596,195.829,0
3549,42.9942,85.5015,0
2738,28.9698,101.6526,0
6708,66.8768,64.531,0
7295,108.4827,27.2029,1
2565,65.0404,0.0,0
906,54.7289,142.1487,0
3672,62.7714,92.6674,1
3295,46.36,138.1304,1
5971,117.3925,83.1039,0
3895,6.265,83.9315,0
3864,65.4714,112.9889,0
2360,100.3195,148.6178,1
313,93.7257,110.2554,0
2097,31.5674,86.7828,0
5404,131.344,294.6375,1
7282,42.2966,134.8008,0
4039,218.4777,348.5359,1
6006,50.1124,179.5467,0
2394,67.574,318.0605,1
7482,52.5024,96.6566,1
74,5.3852,110.8388,1
2715,69.9518,101.8847,1
151,61.0328,119.0976,1
2079,42.72,149.6103,0
2659,37.8451,95.0,0
6320,73.1386,168.2409,0
4423,18.5068,112.5711,0
7343,60.5743,161.9089,1
2175,59.6196,429.5975,0
1673,35.0143,313.2112,0
4369,49.2062,112.54,1
7503,2.0616,223.6096,0
5251,90.8639,99.5301,1
6122,38.6264,291.5257,1
5827,14.1598,82.0686,0
559,49.3812,107.3371,0
2594,77.7512,78.2336,1
583,69.029,808.1765,1
6885,13.6015,672.1356,0
6778,71.6746,145.5764,1
4502,55.8144,174.8607,0
4204,5.0249,469.0003,1
1560,29.6015,241.2105,0
6004,55.9464,162.0278,1
5812,133.7881,379.3761,1
4289,38.5519,150.812,1
5757,79.1344,167.6969,0
5688,43.8321,181.7973,0
3626,104.5431,194.1391,0
3430,113.5044,192.5649,0
7366,91.7878,159.0951,1
7317,70.7107,247.8003,1
1583,14.3178,117.8357,0
5366,86.5708,150.2132,0
727,27.8792,81.6854,0
334,63.5059,59.6657,0
3297,32.039,251.0403,0
5496,100.5448,296.0068,0
3078,41.0488,196.3982,0
7390,103.4517,132.0947,0
769,32.5576,283.5353,1
5622,55.0,58.2087,1
741,70.5284,0.0,0
6218,58.1055,387.7435,0
4302,34.471,255.811,0
4005,65.6601,329.928,1
6003,38.7072,490.7364,0
3451,42.4647,208.5096,0
6625,69.0887,429.7726,1
5055,6.9642,51.2299,0
6018,79.9828,118.6518,0
6204,31.257,293.3812,0
1208,24.0416,147.9096,0
851,31.8473,1454.5416,0
4777,121.7415,148.9505,1
1834,71.007,103.2049,1
5439,35.0464,301.5933,0
1936,24.0104,110.3291,0
2873,144.261,99.3227,1
2520,106.0047,262.1893,1
7167,45.7739,0.0,0
6943,94.7589,122.5,1
5545,133.4541,219.1124,0
2568,1345.6779,1542.1765,0
6475,57.5782,462.3873,1
3963,85.213,114.2639,0
863,114.7279,306.9874,0
4020,27.0601,259.5482,0
7462,87.5471,36.0139,0
1775,38.8973,92.3147,1
6431,46.9601,102.2314,0
70,89.712,112.0179,0
6224,30.7002,298.6051,0
6748,55.1589,238.6891,0
2929,112.361,872.5173,0
3706,70.3438,314.5894,1
5893,45.2217,80.9151,1
3524,90.7965,332.2002,0
5216,13.1244,248.1819,0
7525,60.0354,90.3244,0
7195,52.1943,253.1585,0
6432,50.2021,91.1071,1
378,14.2127,164.4536,0
430,139.5609,192.6662,0
965,212.7087,139.0189,1
1262,37.3162,487.0657,0
3957,55.4301,184.0448,0
5524,39.6011,250.7494,0
5076,59.5504,137.5082,0
4925,67.5148,448.5828,1
3296,14.5344,58.8069,0
3911,61.4003,229.8097,0
389,130.2776,191.6331,0
4854,67.5962,289.3527,0
2997,46.543,115.0761,0
5159,43.0116,259.2822,0
2906,48.2105,126.3349,0
3701,1136.7273,1054.0126,0
116,41.3824,365.1756,0
4154,22.8254,86.4653,1
7257,39.5885,330.276,1
4988,61.0512,79.5016,0
3193,11.5109,204.0055,1
3066,102.06,166.012,1
650,82.5379,443.9336,1
5555,11.0114,294.5505,0
4594,64.7341,97.1815,0
2566,158.6726,766.2997,0
4435,107.28,138.5442,0
1922,61.5508,243.0417,1
2774,129.5415,192.814,0
7244,114.5535,122.7294,1
2798,96.6049,347.1041,1
4538,92.339,514.6846,1
920,18.6682,371.7637,0
1074,31.3209,113.0597,1
1076,54.7403,52.8417,0
4422,73.1095,173.1509,0
5835,10.7703,0.0,0
6113,100.1249,503.4047,0
1744,42.0595,119.877,1
7224,53.5397,99.1476,0
3325,46.0435,742.0197,1
3681,37.5,87.9673,1
2420,14.6373,20.5183,1
2863,84.7172,95.1223,0
2205,86.5231,178.1264,0
6867,70.8961,340.0037,1
4819,49.2443,356.6402,0
6980,39.4271,102.3035,1
3554,9.2195,113.1382,0
4556,165.9518,226.5657,1
5180,69.4208,87.6156,0
5263,31.5991,49.7293,0
5586,13.2004,170.0118,0
1256,25.3476,177.9052,0
3420,135.559,142.8356,1
2545,159.0739,557.0613,1
3477,87.2711,0.0,1
7313,47.4131,119.877,0
2964,40.3268,160.0445,1
5760,64.9942,126.8897,0
6153,16.3478,164.56,1
7100,65.7001,131.8797,1
6578,115.2443,575.0443,0
3544,47.1699,99.5753,0
1248,74.2243,250.3123,0
4325,69.5072,116.4989,0
1229,81.1942,471.255,0
5160,19.0591,146.5034,0
352,7.1063,282.1436,1
6052,36.6742,157.8171,0
3935,14.9833,95.2694,0
1594,83.4641,189.7215,1
1886,65.5019,193.0058,1
5957,65.5534,203.5301,0
4214,84.7659,455.2812,0
4265,68.0147,91.5478,0
2599,40.025,398.5452,1
1959,12.7769,148.7725,0
5201,81.2219,160.5631,1
1828,37.3263,134.0168,0
4084,21.2191,96.1054,0
4983,13.4164,264.5043,0
1676,57.3149,169.6445,0
6798,60.0521,174.3395,0
45,74.6676,246.8694,0
4100,42.7463,0.0,1
7,52.5381,98.1542,1
1511,91.9905,92.0054,0
4766,52.7091,165.4093,1
2142,84.5237,278.004,1
5568,76.9708,106.0189,1
2787,74.2378,134.5149,1
375,37.8583,106.3602,0
5933,36.4314,109.4166,0
5594,40.1123,320.8913,0
110,65.1249,93.5481,0
2292,49.0408,151.9186,0
4742,88.278,0.0,0
887,19.0066,191.802,0
1335,13.0384,173.8368,1
5311,27.0416,618.2952,0
56,51.6236,277.6545,1
5838,89.9847,389.9551,0
6308,62.0081,0.0,0
5507,83.006,87.0933,0
739,24.6982,165.0068,0
2207,8.7321,141.1471,0
1170,101.5788,185.0007,0
79,164.5144,221.6269,0
1860,75.4801,84.7127,1
5061,37.8054,196.3288,0
276,157.156,478.8037,0
6045,67.3146,314.0334,1
477,79.2591,145.8124,1
5766,25.0599,191.7062,1
768,145.2902,328.3146,0
7452,42.3232,713.9009,1
6341,7.7782,64.0312,1
