label,meanFixDur,timePrtctg,firstfixDur,Key_0_0
1,119.0,0.016,139.0,5438
1,219.0,0.0147,219.0,3326
1,139.0,0.0093,139.0,3944
1,139.0,0.0093,139.0,5463
1,89.5,0.012,99.0,3689
1,99.0,0.0095,99.0,652
1,239.0,0.0229,239.0,4808
1,219.0,0.021,219.0,861
1,219.0,0.021,219.0,2636
1,199.0,0.0191,199.0,3976
1,199.0,0.0382,179.0,2300
1,179.0,0.0172,179.0,448
1,219.0,0.021,219.0,5594
1,199.0,0.0191,199.0,6475
1,159.0,0.0153,159.0,3712
1,119.0,0.0228,99.0,4469
1,219.0,0.021,219.0,993
1,199.0,0.0191,199.0,1679
1,99.5,0.0191,100.0,4004
1,139.0,0.0133,139.0,290
1,80.0,0.0077,80.0,3291
1,278.0,0.0349,278.0,308
1,179.0,0.0225,179.0,6883
1,179.0,0.0225,179.0,7240
1,159.0,0.0199,159.0,5089
1,119.0,0.0149,119.0,933
1,179.0,0.0225,159.0,1059
1,179.0,0.0225,179.0,4225
1,199.0,0.0499,179.0,5685
1,199.0,0.025,199.0,4333
1,80.0,0.0201,80.0,6092
1,139.0,0.0349,139.0,1920
1,129.0,0.0324,99.0,6458
1,119.0,0.0149,119.0,3077
1,80.0,0.01,80.0,903
1,179.0,0.0225,179.0,4072
1,139.0,0.0174,139.0,3309
1,179.0,0.0361,219.0,2841
1,179.0,0.018,179.0,2211
1,99.0,0.01,99.0,4157
1,278.0,0.028,179.0,5272
1,258.0,0.026,99.0,1685
1,179.0,0.018,179.0,6528
1,99.0,0.01,99.0,2988
1,159.0,0.0321,139.0,1938
1,209.0,0.0421,199.0,6679
1,219.0,0.0221,219.0,205
1,179.0,0.018,179.0,1103
1,139.0,0.028,179.0,3912
1,139.0,0.014,139.0,5704
1,179.0,0.0361,139.0,3656
1,199.0,0.0201,199.0,6840
1,179.0,0.018,179.0,3829
1,139.0,0.014,139.0,2152
1,179.0,0.018,179.0,2607
1,298.0,0.03,298.0,3197
1,159.0,0.016,159.0,935
1,219.0,0.0221,219.0,1563
1,159.0,0.016,159.0,4401
1,119.0,0.012,119.0,4517
1,139.0,0.014,139.0,3952
1,258.0,0.0567,258.0,5220
1,159.0,0.0349,159.0,4851
1,199.0,0.0437,199.0,21
1,179.0,0.0393,179.0,2673
1,119.0,0.0261,119.0,5647
1,139.0,0.0305,139.0,2836
1,99.0,0.0218,99.0,1900
1,258.0,0.0464,258.0,5854
1,139.0,0.025,139.0,2677
1,199.0,0.0358,199.0,6511
1,179.0,0.0322,179.0,2882
1,139.0,0.014,139.0,951
1,139.0,0.028,139.0,1315
1,199.0,0.02,199.0,3625
1,219.0,0.022,219.0,5022
1,179.0,0.018,179.0,3390
1,219.0,0.022,219.0,1056
1,219.0,0.022,219.0,3074
1,457.0,0.046,457.0,2394
1,179.0,0.036,139.0,3280
1,179.0,0.018,179.0,1114
1,179.0,0.018,179.0,4744
1,179.0,0.018,179.0,1722
1,398.0,0.0659,398.0,7349
1,119.0,0.0197,119.0,6497
1,179.0,0.0296,179.0,6025
1,139.0,0.023,139.0,1777
1,139.0,0.023,139.0,6634
1,149.0,0.0493,159.0,6072
1,199.0,0.0329,199.0,5755
1,139.0,0.023,139.0,3648
1,129.0,0.0427,119.0,5707
1,159.0,0.0263,159.0,4123
1,199.0,0.0329,199.0,4179
1,119.0,0.0197,119.0,3539
1,139.0,0.0181,139.0,361
1,179.0,0.0233,179.0,3548
1,199.0,0.0259,199.0,405
1,199.0,0.0259,199.0,4896
1,169.0,0.044,139.0,2946
1,99.0,0.0129,99.0,2630
1,129.0,0.0336,99.0,1362
1,99.0,0.0129,99.0,3870
1,139.0,0.0362,139.0,1329
1,80.0,0.0104,80.0,1555
1,119.0,0.0155,119.0,7315
1,99.0,0.0155,99.0,5002
1,298.0,0.0466,298.0,4785
1,238.0,0.0372,238.0,1529
1,179.0,0.028,179.0,649
1,199.0,0.0311,99.0,2760
1,159.0,0.0248,159.0,913
1,199.0,0.0311,199.0,7503
1,298.0,0.0466,298.0,6074
1,239.0,0.0373,239.0,2417
1,179.0,0.028,179.0,5842
1,80.0,0.0125,80.0,2145
1,179.0,0.028,179.0,558
1,358.0,0.0267,358.0,4938
1,199.0,0.0297,159.0,3438
1,179.0,0.0133,179.0,1718
1,259.0,0.0193,259.0,3643
1,179.0,0.0133,179.0,4702
1,159.0,0.0119,159.0,2729
1,159.0,0.0237,99.0,1366
1,259.0,0.0193,259.0,899
1,159.0,0.0119,159.0,4981
1,179.0,0.0133,179.0,4461
1,80.0,0.006,80.0,3857
1,139.0,0.0207,139.0,1977
1,238.0,0.0177,238.0,240
1,139.0,0.0104,139.0,5781
1,139.0,0.0104,139.0,934
1,89.5,0.0133,99.0,1110
1,100.0,0.0075,100.0,4287
1,119.0,0.0089,119.0,6648
1,99.0,0.0074,99.0,697
1,80.0,0.006,80.0,6487
1,80.0,0.006,80.0,5228
1,99.0,0.0106,99.0,2715
1,139.0,0.0298,159.0,6087
1,129.5,0.0277,179.0,2555
1,232.0,0.0745,258.0,3717
1,199.0,0.0213,99.0,6169
1,139.0,0.0149,139.0,6420
1,318.0,0.034,318.0,1752
1,278.0,0.0298,278.0,314
1,198.5,0.0425,159.0,6904
1,199.0,0.0213,199.0,2085
1,258.0,0.0276,258.0,5374
1,238.5,0.0511,179.0,1872
1,139.0,0.0149,139.0,4091
1,258.0,0.0276,179.0,5097
1,139.0,0.0149,139.0,7023
1,179.0,0.0192,179.0,4128
1,159.0,0.017,159.0,7341
1,139.0,0.0149,139.0,7571
1,179.0,0.0346,139.0,5744
1,139.0,0.0134,139.0,3515
1,149.0,0.0288,159.0,1322
1,179.0,0.0173,179.0,5030
1,179.0,0.0173,179.0,1725
1,199.0,0.0193,199.0,5028
1,218.5,0.0423,258.0,7212
1,179.0,0.0173,179.0,3806
1,199.0,0.0193,199.0,2101
1,238.0,0.023,238.0,4285
1,99.0,0.0096,99.0,7513
1,119.0,0.023,99.0,3730
1,149.0,0.0288,99.0,6226
1,80.0,0.0077,80.0,3070
1,99.0,0.0096,99.0,6763
1,159.0,0.0154,159.0,735
1,119.0,0.0115,119.0,2180
1,152.3333,0.0442,119.0,4950
1,99.0,0.0096,99.0,6279
1,139.0,0.0134,139.0,3287
1,219.0,0.0212,219.0,6589
1,159.0,0.0308,139.0,417
1,99.0,0.0116,99.0,6622
1,169.0,0.0396,239.0,421
1,238.5,0.0559,99.0,7244
1,149.0,0.0349,139.0,4931
1,80.0,0.0188,80.0,7516
1,378.0,0.0443,378.0,4108
1,219.0,0.0257,219.0,7417
1,169.0,0.0396,179.0,3046
1,248.5,0.0583,219.0,6307
1,172.3333,0.0606,139.0,693
1,139.0,0.0163,139.0,1530
1,219.0,0.0257,219.0,5070
1,129.5,0.0304,179.0,829
1,119.0,0.014,119.0,2303
1,358.0,0.0444,358.0,6609
1,125.6667,0.0467,139.0,1596
1,199.0,0.0247,199.0,2118
1,238.0,0.0295,238.0,7572
1,179.0,0.0222,179.0,5619
1,239.0,0.0296,358.0,5157
1,179.0,0.0172,179.0,4117
1,139.0,0.0133,139.0,6823
1,219.0,0.0421,179.0,2109
1,238.0,0.0229,238.0,5926
1,139.0,0.0267,179.0,1634
1,139.0,0.0133,238.0,4024
1,149.0,0.0286,159.0,5124
1,219.0,0.021,219.0,3245
1,159.0,0.0153,159.0,6976
1,199.0,0.0191,199.0,4054
1,219.0,0.021,219.0,3821
1,179.0,0.0172,179.0,4263
1,159.0,0.0153,159.0,4240
1,179.0,0.0172,179.0,3284
1,119.0,0.0114,159.0,6246
1,159.0,0.0305,219.0,1785
1,212.0,0.0611,298.0,2189
1,99.0,0.0095,99.0,931
1,139.0,0.0133,139.0,1397
1,159.0,0.0153,159.0,87
1,139.0,0.0133,139.0,2098
1,139.0,0.0133,139.0,3096
1,80.0,0.0247,80.0,4103
1,99.0,0.0306,99.0,6443
1,159.0,0.0491,159.0,971
1,159.0,0.0491,159.0,4636
1,99.0,0.0306,99.0,7174
1,139.0,0.0429,139.0,1795
1,99.0,0.0306,99.0,1934
1,99.0,0.0306,99.0,1527
1,100.0,0.0309,100.0,1587
1,99.0,0.0306,159.0,968
1,139.0,0.0206,139.0,4827
1,99.0,0.0146,99.0,507
1,179.0,0.0265,179.0,7012
1,99.0,0.0146,99.0,6283
1,139.0,0.0206,139.0,5651
1,99.0,0.0146,99.0,2742
1,119.0,0.0176,119.0,529
1,139.0,0.0206,139.0,2881
1,99.0,0.0146,99.0,5906
1,99.0,0.0146,99.0,2052
1,139.0,0.0206,139.0,120
1,80.0,0.0237,80.0,7373
1,199.0,0.0294,199.0,6444
1,219.0,0.0324,219.0,1294
1,129.0,0.1312,159.0,1049
1,139.0,0.0707,139.0,5094
1,179.0,0.091,179.0,6642
1,258.0,0.1312,258.0,656
1,139.0,0.0707,139.0,755
1,119.0,0.0175,119.0,2068
1,199.0,0.0292,199.0,2430
1,318.0,0.0467,318.0,7301
1,139.0,0.0204,139.0,4839
1,199.0,0.0292,199.0,4002
1,159.0,0.0233,159.0,6890
1,298.0,0.0437,298.0,7171
1,99.0,0.0145,99.0,4730
1,239.0,0.0351,239.0,4955
1,99.0,0.0145,99.0,4463
1,119.0,0.0175,119.0,3186
1,119.0,0.0349,139.0,3974
1,298.0,0.0437,119.0,4087
1,99.0,0.0145,99.0,2292
1,198.5,0.0583,298.0,1728
1,99.0,0.0236,99.0,4552
1,179.0,0.0427,179.0,3425
1,278.0,0.0663,278.0,4746
1,80.0,0.0191,80.0,1823
1,119.0,0.0284,119.0,5946
1,99.0,0.0236,99.0,4030
1,169.0,0.0806,179.0,1797
1,99.0,0.0236,99.0,3988
1,159.0,0.0758,139.0,731
1,139.0,0.0503,99.0,5354
1,159.0,0.0288,159.0,4153
1,139.0,0.0251,139.0,5573
1,126.3333,0.0686,80.0,5729
1,80.0,0.0145,80.0,3498
1,80.0,0.0289,80.0,6948
1,199.0,0.036,199.0,6696
1,99.0,0.0179,99.0,7489
1,258.0,0.0467,258.0,4871
1,119.0,0.0215,119.0,0
1,139.0,0.0251,139.0,4984
1,219.0,0.0396,219.0,2483
1,139.0,0.0251,139.0,7166
1,106.3333,0.0577,100.0,4755
1,179.0,0.0365,179.0,4318
1,99.5,0.0405,80.0,3597
1,99.0,0.0202,99.0,6083
1,119.0,0.0485,139.0,5610
1,258.0,0.0526,258.0,2585
1,139.0,0.0298,139.0,4989
1,80.0,0.0171,80.0,3268
1,139.0,0.0298,139.0,7182
1,119.0,0.0255,119.0,4881
1,219.0,0.0469,139.0,5552
1,99.0,0.0212,99.0,5128
1,119.0,0.0255,119.0,6924
1,99.0,0.0212,99.0,6333
1,99.5,0.0426,100.0,1063
1,159.0,0.034,159.0,4354
1,80.0,0.0171,80.0,1248
1,99.0,0.0262,99.0,6070
1,99.0,0.0262,99.0,6121
1,199.0,0.0528,199.0,3812
1,139.0,0.0369,139.0,7398
1,298.0,0.079,298.0,1516
1,219.0,0.0581,219.0,3091
1,119.0,0.0315,119.0,3368
1,159.0,0.0422,159.0,1078
1,139.0,0.0369,139.0,5191
1,179.0,0.0475,179.0,2016
1,139.0,0.0588,139.0,4161
1,179.0,0.0757,179.0,4313
1,100.0,0.0423,100.0,1739
1,80.0,0.0338,80.0,3510
1,159.0,0.0672,159.0,2759
1,80.0,0.0338,80.0,4568
1,139.0,0.0588,139.0,927
1,80.0,0.0338,139.0,7188
1,99.0,0.0419,99.0,18
1,139.0,0.0588,139.0,3847
1,99.0,0.0419,139.0,3117
1,99.0,0.0419,159.0,4784
1,139.0,0.0141,139.0,2665
1,298.0,0.0302,298.0,4293
1,80.0,0.0081,80.0,3723
1,80.0,0.0081,80.0,3969
1,119.0,0.0241,99.0,7130
1,80.0,0.0162,80.0,1986
1,139.0,0.0141,139.0,3171
1,99.0,0.0225,99.0,442
1,132.3333,0.09,159.0,1413
1,99.5,0.0451,119.0,3028
1,119.0,0.027,99.0,4684
1,80.0,0.0181,80.0,6962
1,119.0,0.027,119.0,3517
1,119.0,0.027,119.0,5481
1,99.0,0.0225,99.0,517
1,139.0,0.0315,139.0,4171
1,89.5,0.1503,80.0,6238
1,80.0,0.0672,80.0,3486
1,99.0,0.0186,99.0,5669
1,99.0,0.0186,99.0,2004
1,159.0,0.0299,159.0,189
1,179.0,0.0336,179.0,3440
1,80.0,0.015,80.0,4782
1,119.0,0.0223,119.0,5213
1,159.0,0.0299,159.0,6274
1,139.0,0.0261,139.0,7259
1,119.0,0.0223,119.0,1371
1,99.0,0.0186,99.0,5470
1,139.0,0.0333,139.0,2831
1,129.0,0.0618,99.0,5252
1,119.0,0.0285,119.0,5189
1,109.0,0.0522,119.0,5938
1,139.0,0.0333,139.0,6245
1,139.0,0.0333,139.0,3301
1,179.0,0.0429,99.0,5060
1,179.0,0.0429,139.0,3785
1,139.0,0.0333,139.0,929
1,179.0,0.0429,179.0,6633
1,119.0,0.0264,119.0,996
1,139.0,0.0308,139.0,5379
1,159.0,0.0352,159.0,4144
1,80.0,0.0177,80.0,1891
1,149.0,0.0661,199.0,2017
1,80.0,0.0177,80.0,5850
1,139.0,0.0308,139.0,794
1,99.0,0.0219,99.0,5235
1,139.0,0.0308,139.0,6306
1,99.0,0.0219,99.0,4040
1,119.0,0.0264,119.0,1619
1,119.0,0.074,119.0,422
1,139.0,0.0864,139.0,4143
1,139.0,0.0864,139.0,6843
1,99.0,0.0615,99.0,593
1,80.0,0.0497,80.0,7
1,80.0,0.0253,80.0,5398
1,80.0,0.0253,80.0,984
1,139.0,0.044,139.0,4167
1,80.0,0.0253,80.0,5103
1,119.0,0.0377,119.0,6917
1,119.0,0.0377,139.0,7353
1,149.0,0.0943,80.0,5182
1,119.0,0.0377,119.0,5663
1,89.5,0.0566,80.0,5625
1,99.0,0.0313,99.0,284
1,119.0,0.0377,119.0,7543
1,99.0,0.0313,99.0,6738
1,139.0,0.0143,139.0,2185
1,80.0,0.0082,80.0,5234
1,80.0,0.0082,80.0,7017
1,99.0,0.0102,80.0,2018
1,89.5,0.0184,80.0,923
1,119.0,0.0122,119.0,7523
1,99.0,0.0102,99.0,6822
1,159.0,0.0163,159.0,6784
1,99.0,0.0102,99.0,5410
1,80.0,0.0082,80.0,5063
1,99.0,0.0102,99.0,7114
1,119.0,0.0122,119.0,3618
1,119.0,0.0122,119.0,4801
1,139.0,0.0143,139.0,6983
1,139.0,0.0143,139.0,4217
1,80.0,0.0082,80.0,7344
1,99.0,0.0102,99.0,5531
1,80.0,0.0166,80.0,6317
1,139.0,0.0575,139.0,2634
1,99.0,0.041,99.0,911
1,139.0,0.0288,139.0,784
1,80.0,0.0166,80.0,2994
1,80.0,0.0732,80.0,1183
1,119.0,0.1089,119.0,125
1,80.0,0.0732,80.0,2453
1,80.0,0.0347,80.0,1022
1,139.0,0.0603,139.0,6064
1,129.0,0.1119,99.0,1883
1,80.0,0.0347,80.0,1930
1,80.0,0.0347,80.0,5331
1,80.0,0.027,80.0,4010
1,80.0,0.027,80.0,204
1,139.0,0.0469,139.0,3687
1,99.0,0.0334,99.0,5321
1,199.0,0.0672,199.0,5821
1,89.5,0.0866,99.0,7475
1,119.0,0.0575,119.0,2353
1,80.0,0.0387,80.0,2721
1,99.0,0.0479,99.0,3307
1,80.0,0.0387,80.0,2803
1,119.0,0.0379,119.0,2911
1,119.0,0.0379,119.0,1269
1,80.0,0.0255,119.0,232
1,139.0,0.0443,139.0,3531
1,179.0,0.0571,179.0,6355
1,99.0,0.0316,99.0,757
1,99.0,0.0265,99.0,3400
1,80.0,0.0214,80.0,88
1,149.0,0.0798,139.0,476
1,139.0,0.0744,179.0,709
1,99.0,0.0265,99.0,1761
1,99.0,0.0265,99.0,143
1,159.0,0.0426,159.0,2472
1,80.0,0.0214,99.0,5629
1,99.0,0.0265,80.0,7284
1,139.0,0.1429,139.0,2192
1,99.0,0.0509,99.0,4868
1,149.0,0.1531,199.0,3351
1,100.0,0.0514,100.0,4435
1,119.0,0.0612,119.0,5405
1,80.0,0.0411,80.0,475
1,179.0,0.0259,179.0,7530
1,99.0,0.0143,99.0,4986
1,159.0,0.023,159.0,3726
1,80.0,0.0116,159.0,2467
1,119.0,0.0172,119.0,5452
1,80.0,0.0116,80.0,2711
1,179.0,0.0519,159.0,6789
1,80.0,0.0116,80.0,2552
1,149.0,0.0432,99.0,6273
1,152.3333,0.0662,199.0,3696
1,179.0,0.0519,119.0,158
1,99.5,0.0577,80.0,1923
1,94.75,0.0549,199.0,5605
1,99.0,0.0143,80.0,1193
1,219.0,0.0317,179.0,2354
1,139.0,0.0201,139.0,2009
1,80.0,0.0116,80.0,2975
1,139.0,0.0201,139.0,2497
1,119.0,0.0172,119.0,319
1,139.0,0.0201,139.0,6878
1,159.0,0.023,159.0,534
1,179.0,0.0259,179.0,7203
1,80.0,0.0116,119.0,3111
1,159.0,0.0324,159.0,3423
1,99.0,0.0202,99.0,2964
1,99.0,0.0202,99.0,4627
1,139.0,0.0283,139.0,2045
1,278.0,0.0566,278.0,508
1,80.0,0.0252,80.0,2526
1,119.5,0.0752,80.0,6583
1,99.0,0.0312,99.0,6830
1,99.0,0.0312,99.0,7393
1,119.0,0.0374,119.0,1906
1,179.0,0.0323,179.0,5077
1,80.0,0.0144,80.0,3686
1,159.0,0.0287,159.0,4687
1,139.0,0.0251,179.0,1466
1,99.0,0.0178,99.0,3869
1,139.0,0.0251,139.0,1289
1,80.0,0.0144,80.0,1844
1,159.0,0.0287,159.0,5424
1,119.0,0.0214,119.0,3764
1,80.0,0.0144,80.0,6808
1,80.0,0.0144,80.0,1524
1,139.0,0.0251,139.0,3228
1,109.0,0.0508,119.0,166
1,99.0,0.0231,99.0,555
1,80.0,0.0186,80.0,3906
1,80.0,0.0186,80.0,7204
1,99.0,0.0231,99.0,7140
1,99.0,0.0258,99.0,250
1,119.0,0.031,119.0,5653
1,179.0,0.0467,179.0,3876
1,179.0,0.0467,179.0,1980
1,80.0,0.0209,80.0,3218
1,139.0,0.0362,139.0,4431
1,99.0,0.0258,99.0,2789
1,119.0,0.031,119.0,5666
1,139.0,0.3042,139.0,1216
1,99.5,0.2177,119.0,2357
1,139.0,0.1521,139.0,1259
1,318.0,0.0506,318.0,3774
1,99.0,0.0157,99.0,1334
1,239.0,0.038,239.0,1650
1,199.0,0.0317,199.0,4985
1,99.5,0.0317,80.0,3431
1,80.0,0.0127,80.0,2062
1,179.0,0.0285,179.0,4015
1,199.0,0.0317,199.0,4628
1,179.0,0.0285,179.0,939
1,139.0,0.0221,139.0,4510
1,179.0,0.0285,179.0,11
1,89.5,0.0393,99.0,2482
1,99.0,0.0218,99.0,398
1,199.0,0.0437,199.0,859
1,99.0,0.0218,99.0,6208
1,139.0,0.0628,119.0,3866
1,99.0,0.0223,99.0,7039
1,99.0,0.0223,99.0,3683
1,80.0,0.0181,80.0,3406
1,139.0,0.0314,139.0,2985
1,119.0,0.0269,119.0,4976
1,99.0,0.0223,99.0,1085
1,139.0,0.0314,139.0,3371
1,139.0,0.0314,139.0,3940
1,119.0,0.0302,139.0,1709
1,99.0,0.0125,99.0,277
1,99.0,0.0125,99.0,1904
1,159.0,0.0201,159.0,5476
1,100.0,0.0127,100.0,5807
1,139.0,0.0176,139.0,4814
1,179.0,0.0227,179.0,742
1,119.0,0.0151,119.0,751
1,159.0,0.0201,119.0,1196
1,199.0,0.0252,199.0,690
1,219.0,0.0278,99.0,4035
1,99.0,0.0125,179.0,1895
1,139.0,0.0176,139.0,5270
1,80.0,0.0101,99.0,2001
1,139.0,0.0333,139.0,4615
1,199.0,0.0477,199.0,1414
1,119.0,0.0285,119.0,3102
1,149.0,0.0714,99.0,5109
1,278.0,0.0666,278.0,165
1,139.0,0.0333,139.0,6909
1,139.0,0.0207,139.0,3350
1,179.0,0.0266,179.0,2699
1,139.0,0.0207,139.0,5889
1,318.0,0.0473,318.0,1633
1,179.0,0.0266,139.0,4005
1,99.0,0.0147,179.0,6265
1,99.5,0.0296,119.0,4231
1,119.0,0.0177,119.0,4978
1,80.0,0.0119,80.0,4465
1,185.6667,0.0829,119.0,3441
1,99.0,0.0147,99.0,1071
1,259.0,0.0385,259.0,552
1,139.0,0.0207,139.0,5068
1,219.0,0.0326,259.0,1884
1,119.0,0.0177,119.0,3320
1,199.0,0.0296,199.0,1454
1,219.0,0.0326,219.0,1542
1,99.0,0.0147,99.0,3798
1,239.0,0.0239,239.0,462
1,139.0,0.0139,139.0,7547
1,99.0,0.0099,99.0,1407
1,139.0,0.0139,139.0,1708
1,80.0,0.008,239.0,6670
1,199.0,0.0199,199.0,4020
1,99.0,0.0099,99.0,5117
1,139.0,0.0139,139.0,6860
1,99.0,0.0099,99.0,4058
1,199.0,0.0199,199.0,3560
1,179.0,0.0179,179.0,5432
1,80.0,0.008,80.0,2522
1,99.5,0.0199,80.0,7367
1,258.0,0.0258,199.0,2197
1,179.0,0.0179,179.0,5161
1,238.0,0.0238,238.0,547
1,298.0,0.0297,298.0,1243
1,159.0,0.0159,159.0,3914
1,80.0,0.008,199.0,1976
1,99.0,0.0099,99.0,2415
1,179.0,0.0179,139.0,6334
1,139.0,0.0139,99.0,4370
1,129.0,0.0315,119.0,402
1,109.5,0.0267,139.0,3542
1,80.0,0.0098,80.0,2179
1,119.0,0.0145,119.0,5967
1,139.0,0.017,139.0,300
1,159.0,0.0388,179.0,4460
1,119.0,0.0145,179.0,4413
1,99.0,0.0121,99.0,5198
1,89.5,0.0219,80.0,6212
1,80.0,0.0098,80.0,2685
1,179.0,0.0219,99.0,1810
1,119.5,0.0292,159.0,615
1,298.0,0.0364,298.0,7352
1,139.0,0.017,139.0,343
1,219.0,0.0267,80.0,2234
1,179.0,0.0219,179.0,1643
1,159.0,0.0194,119.0,1681
1,99.0,0.0121,179.0,6439
1,179.0,0.0219,119.0,6374
1,100.0,0.0122,80.0,1338
1,109.5,0.0267,80.0,6873
1,179.0,0.0219,119.0,725
1,80.0,0.0098,80.0,7595
1,100.0,0.0122,119.0,4803
1,100.0,0.0122,119.0,7568
1,139.0,0.017,139.0,4659
1,179.0,0.0171,179.0,2778
1,119.5,0.0228,159.0,3443
1,99.0,0.0094,99.0,5369
1,109.5,0.0209,99.0,4269
1,159.0,0.0152,159.0,490
1,159.0,0.0152,159.0,3187
1,139.0,0.0132,139.0,1402
1,179.0,0.0171,179.0,7502
1,99.0,0.0094,99.0,6649
1,99.0,0.0094,99.0,6613
1,199.0,0.019,199.0,4322
1,99.0,0.0189,179.0,4952
1,119.0,0.0113,119.0,6819
1,179.0,0.0171,99.0,6152
1,139.0,0.0132,139.0,6300
1,278.0,0.0265,278.0,3344
1,239.0,0.0228,278.0,2007
1,119.0,0.0113,119.0,2530
1,239.0,0.0228,239.0,6369
1,139.0,0.0636,139.0,3204
1,99.0,0.0453,99.0,6200
1,99.0,0.0453,99.0,3543
1,238.0,0.1089,238.0,1661
1,80.0,0.0366,80.0,5160
1,139.0,0.04,139.0,7227
1,80.0,0.023,80.0,4625
1,179.0,0.0257,179.0,6682
1,179.0,0.0257,179.0,7492
1,159.0,0.0229,179.0,164
1,119.0,0.0171,179.0,5016
1,139.0,0.0826,99.0,6474
1,358.0,0.0709,358.0,1982
1,139.0,0.0275,139.0,3796
1,139.0,0.0275,139.0,3378
1,159.0,0.0315,159.0,6711
1,219.0,0.0367,219.0,994
1,219.0,0.0367,219.0,5158
1,219.0,0.0367,219.0,2111
1,278.0,0.0466,278.0,7113
1,119.0,0.02,119.0,2305
1,109.0,0.0366,119.0,7159
1,159.0,0.0267,159.0,2735
1,238.0,0.0399,238.0,1306
1,139.0,0.0233,139.0,6933
1,139.0,0.0233,219.0,5297
1,258.0,0.0433,258.0,3777
1,90.0,0.0686,100.0,2333
1,199.0,0.0758,199.0,5869
1,139.0,0.053,139.0,6375
1,149.5,0.0859,219.0,2591
1,129.5,0.0744,80.0,2818
1,139.0,0.04,139.0,70
1,89.5,0.0515,80.0,5687
1,139.0,0.04,139.0,7499
1,99.0,0.0285,99.0,7567
1,100.0,0.02,100.0,4210
1,99.0,0.0198,99.0,7471
1,109.0,0.0437,99.0,3222
1,119.0,0.0239,119.0,5571
1,99.0,0.0198,99.0,3082
1,80.0,0.016,80.0,5658
1,99.0,0.0198,99.0,3169
1,139.0,0.0557,159.0,6049
1,99.0,0.0397,99.0,178
1,338.0,0.0678,338.0,2507
1,159.0,0.0319,159.0,3971
1,139.0,0.0139,139.0,4682
1,139.0,0.0139,139.0,7403
1,139.0,0.0139,139.0,1150
1,199.0,0.0199,199.0,4613
1,179.0,0.0179,179.0,2643
1,99.0,0.0099,99.0,6865
1,179.0,0.0359,199.0,5783
1,99.0,0.0099,179.0,4776
1,258.0,0.0259,258.0,4588
1,139.5,0.028,80.0,3836
1,119.0,0.0119,119.0,3576
1,109.0,0.0219,119.0,1205
1,99.0,0.0508,99.0,4373
1,199.0,0.1022,199.0,7051
1,139.0,0.0714,139.0,420
1,179.0,0.041,179.0,727
1,139.0,0.0318,139.0,7132
1,99.0,0.0227,99.0,5156
1,80.0,0.0183,80.0,6100
1,99.0,0.0227,99.0,2638
1,139.0,0.0318,139.0,5176
1,139.0,0.0318,139.0,1861
1,179.0,0.041,179.0,5583
1,159.0,0.0364,179.0,3593
1,169.0,0.0482,199.0,4471
1,139.0,0.0198,139.0,844
1,159.0,0.0227,159.0,5559
1,159.0,0.0227,159.0,6714
1,258.0,0.0368,258.0,49
1,199.0,0.0284,199.0,3554
1,179.0,0.0255,179.0,3085
1,159.0,0.0227,159.0,3948
1,139.0,0.0198,199.0,4711
1,80.0,0.0114,159.0,7462
1,80.0,0.0114,139.0,2668
1,80.0,0.0114,80.0,1684
1,119.0,0.017,119.0,530
1,139.0,0.0198,139.0,1579
1,119.0,0.0339,199.0,986
1,99.0,0.0141,80.0,1863
1,100.0,0.0143,100.0,145
1,99.0,0.0141,159.0,7578
1,99.0,0.0141,99.0,5123
1,119.0,0.017,159.0,51
1,99.0,0.0094,99.0,2112
1,119.0,0.0114,119.0,648
1,218.5,0.0417,298.0,954
1,89.5,0.0171,99.0,4059
1,119.0,0.0114,119.0,1544
1,139.0,0.0133,139.0,2409
1,159.0,0.0152,159.0,298
1,179.0,0.0171,179.0,7368
1,139.0,0.0133,139.0,3435
1,119.0,0.0114,119.0,3121
1,179.0,0.0171,179.0,5108
1,139.0,0.0133,139.0,2470
1,179.0,0.0171,179.0,4111
1,179.0,0.0171,179.0,1838
1,80.0,0.0076,80.0,1981
1,99.0,0.0094,179.0,3428
1,139.0,0.0133,139.0,5335
1,199.0,0.019,199.0,3335
1,258.0,0.0246,258.0,163
1,80.0,0.0076,80.0,369
1,139.5,0.0266,119.0,7360
1,139.0,0.0133,139.0,5544
1,199.0,0.019,199.0,5444
1,179.0,0.0171,179.0,1705
1,159.0,0.0304,99.0,6507
1,99.0,0.0094,139.0,7381
1,139.0,0.0133,139.0,3388
1,238.0,0.0227,179.0,3992
1,139.0,0.0133,139.0,6331
1,159.0,0.0152,119.0,5486
1,219.0,0.1029,219.0,5745
1,159.0,0.0747,159.0,141
1,99.0,0.0225,99.0,5092
1,129.0,0.0588,119.0,3913
1,179.0,0.0408,179.0,4473
1,139.0,0.0317,139.0,307
1,159.0,0.0362,159.0,6298
1,139.0,0.0317,139.0,1608
1,159.0,0.0362,159.0,6291
1,109.5,0.0499,80.0,4299
1,298.0,0.0679,298.0,5710
1,139.0,0.0318,139.0,1202
1,80.0,0.0366,80.0,403
1,119.0,0.0272,119.0,5041
1,100.0,0.0229,100.0,2236
1,99.0,0.0226,99.0,6174
1,229.0,0.1047,219.0,2463
1,179.0,0.0409,179.0,6786
1,199.0,0.0455,199.0,5546
1,159.0,0.0364,159.0,1655
1,199.0,0.0894,199.0,2969
1,239.0,0.1074,239.0,3918
