Key_1_1,pupilDiamLag,regressLen,lastSaccLen
554,0.1315,0.0,155.1362
4658,0.1315,0.0,293.5209
2531,0.1315,0.0,141.5141
5208,0.106,0.0,756.0572
5315,0.102,0.0,109.573
13,0.076,0.0,271.914
5578,0.0835,0.0,392.3853
4693,0.327,0.0,531.0202
4682,0.327,0.0,198.2738
2595,0.086,0.0,757.8709
2573,0.086,0.0,140.4608
2038,0.086,0.0,872.8717
3838,0.0785,0.0,911.8559
5721,0.1325,0.0,309.1092
2446,0.1325,0.0,154.0008
3770,0.1055,0.0,451.5377
4699,0.0845,298.0,42.5735
7006,0.0845,0.0,196.6246
2638,0.0845,298.0,311.5064
5599,0.0845,0.0,481.2237
5694,0.047,0.0,76.6632
1342,0.0815,0.0,269.6702
5155,0.0875,0.0,159.803
7569,0.0875,0.0,453.4358
4680,0.3345,0.0,36.3456
2632,0.3345,0.0,143.1127
3268,0.3095,0.0,426.6075
7072,0.294,0.0,207.9483
246,0.387,0.0,0.0
959,0.122,0.0,241.8703
4203,0.122,0.0,29.5042
470,0.122,536.0,141.718
647,0.122,0.0,185.5007
5038,0.122,536.0,200.5006
1018,0.122,0.0,53.1154
1551,0.122,0.0,617.4079
2694,0.122,0.0,195.523
4939,0.046,0.0,66.1154
2250,0.0785,0.0,137.5736
5635,0.0785,0.0,163.5069
5939,0.0785,0.0,143.7611
570,0.0785,0.0,605.0052
391,0.0785,0.0,250.7638
2585,0.0785,0.0,81.0386
466,0.049,0.0,185.597
6831,0.049,0.0,195.6847
2258,0.0195,0.0,673.8043
4609,0.056,0.0,103.2049
6147,0.117,0.0,251.0717
628,0.117,0.0,207.6018
4421,0.117,0.0,54.7768
603,0.2055,0.0,364.8027
891,-0.021,0.0,69.2604
5657,0.0785,0.0,241.1001
1883,0.0785,0.0,72.4189
5993,0.024,0.0,93.6082
1628,0.153,0.0,100.0312
6780,0.153,0.0,549.4129
6687,0.153,0.0,100.3195
1247,0.153,0.0,61.2066
5888,0.0975,0.0,142.0
5819,0.0975,0.0,122.5653
5241,0.0975,0.0,142.9633
1203,0.214,0.0,414.5048
1732,0.209,0.0,239.0758
2544,0.209,0.0,238.8812
3424,0.2235,0.0,184.6145
903,0.2235,0.0,68.6477
5431,0.2235,0.0,137.5327
4501,0.2235,0.0,59.0085
2481,0.2235,0.0,139.858
7348,0.2235,0.0,768.789
2737,0.011,0.0,232.5005
7331,0.0475,0.0,107.2287
5340,0.0475,0.0,346.0231
115,0.2875,0.0,637.1156
6252,0.1955,0.0,75.2014
5872,0.1955,0.0,261.2317
3408,0.1775,0.0,52.0433
2328,0.1775,0.0,154.5073
4800,0.1775,0.0,513.6295
2054,0.1775,0.0,414.2855
6641,0.122,0.0,189.3198
4706,0.104,0.0,581.9203
6775,0.121,0.0,167.5478
6997,0.121,0.0,191.0792
4342,0.121,0.0,143.2
3514,0.121,0.0,520.4673
1385,0.0751,179.0,50.7666
5601,0.0751,0.0,363.2509
6062,0.0751,0.0,330.9082
4582,0.0751,0.0,625.0588
4850,0.0751,0.0,221.382
566,0.0751,0.0,228.0356
4537,0.3901,0.0,336.0238
6696,0.3901,0.0,291.8399
5833,0.3901,0.0,74.049
5607,0.3566,0.0,324.5385
5758,0.3566,0.0,476.5231
5929,0.2091,0.0,280.6443
2352,0.2091,0.0,92.6094
5343,0.2091,0.0,139.5323
141,0.2091,0.0,278.5687
7200,0.1711,0.0,114.0099
6174,0.1711,0.0,93.0121
5288,0.2086,0.0,209.1997
7340,0.4721,0.0,204.4798
5891,0.4721,0.0,181.0559
949,0.4721,0.0,165.128
6958,0.3621,0.0,167.5381
4602,0.3621,0.0,104.0589
5368,0.0651,0.0,250.0605
1764,0.0651,179.0,104.7688
6583,0.0651,0.0,480.6376
3174,0.0651,0.0,154.707
4572,0.0651,0.0,97.2522
3316,0.0441,0.0,886.1072
573,0.0886,0.0,357.6468
3130,0.0886,0.0,132.0237
1313,0.0996,0.0,173.693
2334,0.1281,0.0,148.3122
1301,0.1281,0.0,847.7217
1770,0.2561,0.0,369.5487
3818,0.2561,0.0,184.5704
7524,0.2561,0.0,148.6556
460,0.3536,0.0,343.6313
886,0.3536,0.0,188.0219
4202,0.3536,0.0,181.2988
3993,0.3536,0.0,718.9885
2982,0.3536,0.0,235.1436
7336,0.3536,0.0,158.5788
1524,0.3536,0.0,319.9394
2915,0.2416,0.0,243.6047
5917,0.2416,0.0,93.6082
206,0.2416,0.0,105.0107
1477,0.0796,0.0,201.6358
65,0.0601,0.0,103.5012
7158,0.0356,0.0,358.2304
1918,0.0916,0.0,122.0256
2361,0.0916,0.0,185.2701
5511,0.1016,0.0,107.0946
7367,0.1016,0.0,118.0519
499,0.1016,0.0,471.465
2028,0.1096,0.0,78.5255
5587,0.2841,397.0,67.7422
4539,0.2841,0.0,98.1644
7434,0.2841,397.0,78.2768
2932,0.2841,0.0,165.9187
4937,0.2081,0.0,315.6759
5697,0.2081,0.0,309.716
1073,0.1966,0.0,260.5
7566,0.2126,0.0,221.5812
3569,0.2126,0.0,116.5869
1029,0.2126,0.0,166.0098
7435,0.2126,0.0,167.9472
6501,0.2126,0.0,834.8151
1481,0.0341,0.0,100.927
2784,0.0656,0.0,91.2277
3816,0.1126,0.0,218.0052
6873,0.1126,0.0,102.7035
1759,0.1126,0.0,607.225
1242,0.3966,0.0,314.8575
3441,0.3966,179.0,160.3753
3967,0.3966,0.0,214.5839
3625,0.3966,179.0,228.6941
1604,0.3966,0.0,91.6652
2042,0.3966,0.0,122.001
3214,0.3226,0.0,365.2684
6233,0.3156,0.0,371.571
5282,0.3156,0.0,441.5484
3645,0.3156,0.0,138.5938
6682,0.3156,0.0,490.2808
1091,0.1366,0.0,203.702
3469,0.1366,0.0,216.0214
5557,0.1366,0.0,173.926
6763,0.0816,0.0,129.5782
6711,0.0816,0.0,132.3414
1800,0.0926,0.0,239.2749
2682,0.1211,0.0,172.8381
6562,0.2251,0.0,136.4441
6108,0.2251,0.0,379.9872
6013,0.3716,0.0,50.4505
981,0.3716,0.0,114.0702
7557,0.3716,0.0,301.5879
3994,0.3716,0.0,207.5795
3460,0.7781,0.0,276.7716
3624,0.1061,0.0,327.3912
677,0.1626,0.0,191.8463
1039,0.1626,0.0,126.4367
2655,0.1626,0.0,188.2691
5388,0.1626,0.0,747.4525
5456,0.1586,0.0,0.0
202,0.1946,0.0,433.9484
4389,0.1896,438.0,115.8296
587,0.1766,0.0,272.4133
2051,0.1766,417.0,242.0976
7363,0.1766,0.0,290.7116
3101,0.1766,417.0,107.6673
1642,0.1766,0.0,571.4169
4885,0.0461,0.0,112.8716
1324,0.0446,0.0,192.7077
3243,0.0446,0.0,136.533
6971,0.0136,0.0,128.0088
3065,0.0136,0.0,515.9075
829,-0.0039,298.0,72.6395
3363,-0.0039,0.0,174.7069
6210,-0.0039,298.0,278.0112
1760,0.0356,0.0,469.5905
3550,0.1256,0.0,307.7873
4620,0.1936,0.0,258.1342
3128,0.2516,0.0,279.4875
6623,0.3176,0.0,801.2219
7379,0.3761,0.0,1227.8477
5168,0.3761,0.0,130.3812
77,0.249,1270.0,368.4461
7227,0.249,0.0,249.1586
5020,0.249,0.0,140.5569
4372,0.249,0.0,184.5434
1945,0.249,0.0,175.6822
5232,0.188,0.0,354.2051
248,0.179,0.0,139.4104
6838,0.179,0.0,183.4802
1303,0.3695,0.0,145.4003
1373,0.3695,0.0,0.0
6141,0.258,0.0,170.4171
5457,0.404,0.0,350.5267
7400,0.404,0.0,190.6233
1767,0.3245,755.0,37.1248
3335,0.3245,477.0,413.2242
4989,0.196,755.0,115.1086
5716,0.196,0.0,142.1452
6164,0.196,0.0,615.0246
7268,0.196,0.0,828.0257
6524,0.196,139.0,206.5188
1727,0.1625,0.0,337.4733
2890,0.1625,0.0,91.4945
5197,0.1625,0.0,95.1893
4917,0.1625,0.0,577.1449
892,0.3765,0.0,197.5664
954,0.3765,0.0,318.0098
6296,0.3765,0.0,490.5928
813,0.3765,0.0,300.6996
503,0.3765,0.0,335.0082
4947,0.1845,199.0,236.5005
1862,0.1845,0.0,105.0774
6103,0.105,0.0,142.7953
3139,0.124,0.0,208.4017
2833,0.124,0.0,172.1547
5333,0.124,0.0,81.5659
7271,0.2895,0.0,209.5024
3503,0.2895,0.0,128.6585
1986,0.2895,0.0,410.5049
6863,0.253,0.0,721.6171
3519,0.253,536.0,256.002
4433,0.253,0.0,130.5153
1695,0.162,536.0,216.3059
3229,0.162,0.0,181.1353
3184,0.162,0.0,519.5123
6813,0.236,179.0,98.971
7556,0.236,0.0,73.9814
46,0.236,0.0,234.8537
5207,0.236,0.0,308.1416
2620,0.236,0.0,134.5929
6634,0.236,0.0,592.9058
5953,0.0945,0.0,87.5557
3585,0.0945,0.0,99.6318
309,0.0945,0.0,264.1751
2608,0.1335,0.0,207.0151
7203,0.1765,0.0,151.0828
6161,0.1765,0.0,411.5368
2621,0.1765,0.0,164.6003
7527,0.1765,0.0,211.0095
6705,0.1765,0.0,550.8341
272,0.1615,0.0,74.0827
6171,0.183,0.0,96.3379
2732,0.183,0.0,178.0709
3657,0.199,0.0,260.5581
97,0.199,0.0,131.6938
4467,0.199,0.0,155.046
6893,0.199,0.0,225.633
6938,0.4955,0.0,617.2773
5652,0.3249,0.0,147.589
5223,0.3249,0.0,171.2921
6292,0.5989,0.0,298.4644
5166,0.5989,258.0,174.5029
7580,0.5989,0.0,119.877
1564,0.3484,0.0,442.5636
3547,0.3484,139.0,41.5482
4798,0.3484,0.0,204.0496
5843,0.3139,854.0,105.6468
5852,0.1599,0.0,109.5468
3635,0.1599,0.0,154.9298
1436,0.1599,854.0,119.8019
2401,0.1599,0.0,793.512
1480,0.6234,0.0,281.7024
2482,0.6234,0.0,449.1116
2069,0.6234,0.0,400.005
4754,0.0404,99.0,51.12
4756,0.0404,0.0,99.3642
288,0.0404,0.0,352.7811
918,0.0859,0.0,35.805
7075,0.2284,0.0,72.0156
7445,0.2284,0.0,135.0037
6637,0.2284,0.0,323.687
7246,0.0859,0.0,156.3873
5084,0.0859,0.0,406.2182
1403,0.0859,0.0,0.0
6772,0.1339,0.0,425.7758
2527,0.1339,100.0,307.197
3918,0.1339,0.0,125.4193
4060,0.2949,0.0,126.4951
7051,0.5264,0.0,270.5818
3598,0.5514,0.0,147.7168
3292,0.5514,0.0,110.0284
2165,0.5514,0.0,132.1599
5802,0.5514,0.0,178.7177
4281,0.5514,0.0,773.023
373,0.5514,0.0,593.6449
7291,0.5264,0.0,0.0
406,0.179,0.0,235.2297
4189,0.212,0.0,48.6621
4461,0.212,0.0,138.0154
6021,0.212,0.0,61.5731
1321,0.212,0.0,744.3242
3173,0.211,0.0,325.5061
2987,0.211,0.0,335.8043
3059,0.2646,0.0,146.9022
3286,0.2646,0.0,132.1968
784,0.2061,0.0,302.0141
4123,0.2895,0.0,95.0053
3734,0.2895,0.0,109.7235
6294,0.2895,0.0,160.3824
3646,0.2341,99.0,237.1708
5664,0.3931,0.0,97.2947
3579,0.3931,0.0,183.0874
4855,0.356,0.0,115.088
4041,0.356,0.0,0.0
2558,0.1191,0.0,477.4018
2995,0.2091,0.0,159.5306
7265,0.2091,0.0,160.0578
2302,0.2091,0.0,355.4128
1431,0.2091,0.0,88.6242
765,0.2091,0.0,308.6118
4291,0.2091,0.0,528.9357
5249,0.1795,457.0,609.3673
3779,0.1795,0.0,224.2733
1135,0.6825,0.0,67.4166
5189,0.1746,0.0,783.9547
4963,0.066,0.0,110.6345
5329,0.066,218.0,205.1195
2957,0.066,0.0,111.8928
250,0.066,1094.0,210.4198
6304,0.066,0.0,242.0331
3505,0.0396,0.0,129.4083
4452,0.304,1094.0,152.3327
1722,0.304,0.0,114.9478
1799,0.1016,0.0,0.0
1215,0.0645,0.0,210.2439
3796,0.0645,0.0,312.5784
3545,0.0645,0.0,123.5658
5717,0.0165,0.0,573.9872
2,0.0165,0.0,505.1309
3812,0.0165,0.0,540.389
5259,0.0165,0.0,532.5601
1147,0.2751,0.0,505.7836
604,0.2751,0.0,184.6652
6387,0.1006,0.0,70.578
379,0.1795,0.0,66.2288
3941,0.4224,0.0,204.1378
3118,0.4224,0.0,306.945
6596,0.4224,0.0,544.4897
618,0.4224,0.0,147.3516
1232,0.0209,0.0,94.9658
3324,0.0854,1054.0,209.0293
732,0.0854,0.0,288.3401
1802,0.1319,0.0,431.196
5515,0.4174,0.0,257.5587
2614,0.4174,119.0,642.9483
3407,0.4174,0.0,97.5
4474,0.4174,0.0,61.4837
1806,0.4174,0.0,85.2482
42,0.4174,0.0,173.9799
410,0.6429,0.0,274.5656
6554,0.6429,0.0,268.8438
4046,0.6429,0.0,105.9068
1615,0.1124,0.0,225.7
3986,0.0984,0.0,29.4109
2860,0.0984,655.0,130.852
5482,0.0984,0.0,181.2078
3392,0.0984,0.0,299.4015
4628,0.0179,0.0,302.0981
6932,0.0499,0.0,168.5141
278,0.0909,99.0,362.1995
6969,0.0909,260.0,112.8051
4429,0.1124,0.0,108.3444
6392,0.1749,0.0,172.6101
2246,0.2174,0.0,516.8426
5064,0.2184,0.0,758.9193
976,0.2184,139.0,52.2398
6361,0.2184,0.0,472.5095
4218,0.2184,0.0,171.3542
1326,0.2184,0.0,681.3048
717,0.3229,0.0,159.914
1545,0.3229,0.0,108.9036
1739,0.3229,1013.0,208.1736
1348,0.4074,0.0,363.0158
4545,0.4074,0.0,0.0
2282,0.2479,218.0,240.646
6638,0.2479,0.0,397.0028
6127,0.2144,0.0,146.6092
431,0.1279,0.0,157.5508
858,0.0869,0.0,136.5147
4701,0.2544,0.0,283.8045
7032,-0.1201,0.0,98.0306
3454,-0.0711,0.0,0.0
4513,0.1069,0.0,241.0985
2458,0.4069,0.0,143.4164
2912,0.4069,0.0,133.8889
4007,-0.0596,0.0,391.1279
2465,0.0144,0.0,658.0129
2132,0.6353,0.0,116.0043
6603,0.6353,0.0,150.6892
164,0.6353,0.0,235.1771
6235,0.1198,0.0,583.2752
7377,0.0153,0.0,183.4121
589,0.2713,119.0,168.6313
2896,0.2713,0.0,93.4692
2049,0.3223,119.0,276.5416
5334,0.5688,179.0,37.7127
1364,0.6398,0.0,560.5644
3975,0.6398,0.0,93.0013
2748,0.3973,2344.0,152.8929
5711,0.3973,0.0,283.0994
2314,0.3973,0.0,186.8596
5574,0.3973,0.0,129.0087
5244,0.3783,0.0,367.9555
3448,0.2868,0.0,169.1065
3088,0.2793,0.0,899.2031
6692,0.1913,0.0,342.4708
2362,0.2873,0.0,522.6502
5234,0.1118,0.0,109.3949
5488,0.2988,0.0,159.8624
4292,0.2988,0.0,229.5545
2219,0.2988,0.0,331.7356
1102,-0.1002,0.0,101.5012
6473,0.0823,0.0,168.5067
2526,0.3268,0.0,221.8203
5767,0.3783,0.0,101.3903
880,0.3783,0.0,112.641
5755,0.4353,0.0,673.5002
6140,0.4353,0.0,206.0874
1489,0.4368,2905.0,807.5683
2216,0.4368,0.0,230.7428
7045,0.4718,0.0,128.0176
676,0.4718,0.0,94.0479
2810,0.4718,0.0,121.6553
5305,0.4718,0.0,121.0372
1496,0.2788,2905.0,286.0358
2703,-0.0592,0.0,218.0694
2726,0.0343,2905.0,879.3112
2604,0.2253,0.0,88.6454
5157,0.4548,0.0,359.5125
5440,0.4548,0.0,299.1509
3140,0.4548,0.0,709.1574
6331,0.4548,0.0,382.0471
4198,0.4548,0.0,101.6477
6255,0.0218,358.0,342.5526
1343,0.0828,0.0,91.444
7001,0.0828,0.0,0.0
3285,0.0703,0.0,198.5057
5256,0.0703,0.0,199.9762
4767,0.3253,0.0,163.6956
7514,0.3253,0.0,82.8387
3413,0.3253,0.0,96.0
6922,0.0763,0.0,41.0
4970,0.1663,0.0,294.3234
3866,0.1698,1132.0,409.4905
3801,0.2243,0.0,166.5751
3856,0.0398,0.0,570.2949
3584,0.1978,1133.0,180.5062
64,0.1968,159.0,155.1362
6051,0.1968,0.0,277.0884
666,0.1708,1133.0,183.5436
5623,0.1708,0.0,178.6967
3889,0.1708,0.0,165.9827
5813,0.1708,0.0,224.7093
4096,0.1708,0.0,444.1725
6439,0.4063,0.0,239.1511
5119,0.4063,0.0,153.4829
5704,0.4063,0.0,110.8896
6853,0.4063,0.0,273.5804
3810,0.2536,0.0,105.0952
6789,0.1151,0.0,112.9292
1041,0.4381,0.0,194.941
5900,0.3681,0.0,65.5515
4413,0.4381,0.0,0.0
6117,0.2151,0.0,41.7612
5561,0.1211,0.0,74.2428
6767,0.4871,179.0,213.8697
4668,0.4871,0.0,65.8426
2428,0.4871,0.0,226.6787
1448,0.4871,0.0,153.16
2305,0.4871,0.0,445.6035
2096,0.1296,0.0,312.4664
627,0.5076,0.0,379.9253
358,0.2611,0.0,435.3622
3244,0.2611,0.0,124.5351
1841,0.1586,0.0,332.5432
3604,0.1586,0.0,330.4334
2343,0.1586,0.0,274.6316
1769,0.0901,0.0,300.0375
7146,0.0901,0.0,114.0175
2525,0.2526,0.0,243.1486
5921,0.2526,0.0,251.6272
4097,0.3306,179.0,570.0634
3245,0.3306,0.0,117.618
6194,0.6561,0.0,188.2817
564,0.7766,0.0,0.0
4893,0.3986,0.0,103.8472
4448,0.1876,0.0,94.3941
3443,0.1876,0.0,186.988
424,0.1876,0.0,345.0815
7508,0.1916,0.0,248.5005
5665,0.1451,0.0,204.5391
7152,0.1451,0.0,208.4059
2522,0.1076,0.0,234.8883
5107,0.0951,0.0,257.7023
3756,0.7011,0.0,271.8055
6169,0.7051,0.0,98.2344
6724,0.7051,0.0,521.7015
1751,0.7051,0.0,751.3809
3631,0.1353,0.0,53.0495
5752,0.0778,0.0,151.3151
6722,0.0818,0.0,113.3678
5901,0.0818,0.0,184.0679
1030,0.0818,0.0,258.8035
1718,0.0818,0.0,147.1343
4933,0.0818,0.0,195.4002
6418,0.0818,0.0,179.9472
888,0.0608,0.0,144.0668
2581,0.0928,0.0,165.4093
2720,0.1563,0.0,207.2661
722,0.2813,0.0,47.2017
5392,0.3028,0.0,563.1239
1758,0.4498,0.0,189.0192
6830,0.4398,0.0,213.2416
4414,0.5098,0.0,196.4306
2564,0.5463,0.0,26.2774
3003,0.5463,0.0,127.063
4692,0.5463,0.0,214.8936
6680,0.5463,0.0,257.7072
2529,0.1138,0.0,264.4844
2426,0.1138,0.0,158.749
3219,0.1138,0.0,443.6623
6988,0.1138,0.0,101.1237
106,0.1138,0.0,179.2184
1525,0.1138,0.0,256.7358
1122,0.1138,0.0,152.5991
3732,0.1138,0.0,154.0203
2673,0.0528,557.0,493.6583
3588,0.0558,0.0,219.1124
6686,0.0753,0.0,186.3632
5466,0.0753,0.0,181.593
4491,0.0753,0.0,204.6277
5804,0.4978,0.0,483.5838
3954,0.4978,0.0,460.7
3979,0.4978,0.0,148.0287
7426,0.0723,0.0,128.97
1312,0.0723,0.0,617.5032
6266,0.2543,139.0,78.4889
1789,0.2543,0.0,250.6297
7264,0.2008,0.0,158.5599
3577,0.2008,0.0,3.6056
121,0.2003,139.0,95.3952
1784,0.2003,0.0,425.15
2653,0.2003,0.0,169.833
3777,0.1033,0.0,203.141
4938,0.1033,0.0,353.9368
2593,0.1033,0.0,199.7261
7454,0.1033,0.0,362.4472
4484,0.1033,0.0,194.7569
4126,0.1033,258.0,843.8271
5050,0.1033,0.0,254.6566
137,0.0513,0.0,135.0083
778,0.0513,0.0,222.514
4905,0.0513,0.0,306.0261
3123,0.1023,0.0,707.356
6933,0.9318,0.0,24.4182
6589,0.9318,0.0,323.939
5178,0.4683,0.0,270.6335
1704,0.4683,0.0,113.1923
5450,0.0188,239.0,352.2219
1252,-0.0292,0.0,114.1326
1629,-0.0292,1254.0,246.5507
1374,-0.0562,596.0,157.9193
4785,-0.0562,318.0,618.8184
6860,-0.0562,3341.0,501.3415
849,0.0143,3341.0,24.8697
5195,0.1388,0.0,258.4652
1323,0.1388,179.0,336.5416
1589,0.1388,179.0,719.8272
2714,0.1388,0.0,72.8097
4304,0.0073,0.0,234.9989
533,0.0293,0.0,89.9611
6810,0.0293,0.0,154.8564
2730,0.0613,179.0,111.8302
1381,0.0613,0.0,191.387
1513,0.0613,596.0,229.2182
7028,0.1438,3341.0,321.1884
3949,0.1933,596.0,246.575
2083,0.1933,1254.0,670.4364
5968,0.1933,0.0,191.5131
2571,0.6053,239.0,215.9282
1453,0.6053,339.0,281.5284
7541,0.6053,239.0,124.917
6697,0.6053,239.0,405.1114
348,0.6053,0.0,0.0
4836,0.2347,218.0,116.1658
5095,0.2222,0.0,91.1112
6569,0.1487,2701.0,78.7544
6033,0.0867,2701.0,130.2459
3056,0.1602,0.0,105.5462
924,0.1602,0.0,224.8077
521,0.1602,0.0,188.6915
4430,0.1602,0.0,123.9728
4984,0.1602,0.0,166.5803
5406,0.1602,0.0,100.5547
3092,0.1602,0.0,142.5219
3652,0.1602,218.0,243.7714
5441,0.1602,0.0,466.623
5131,0.0592,2701.0,175.0714
4566,0.0417,0.0,98.9002
6046,0.0417,1272.0,286.9203
2538,0.2442,1272.0,178.2653
1442,0.2442,0.0,85.072
370,0.2442,0.0,580.8324
4952,0.1417,0.0,141.1497
6536,0.0647,0.0,191.0059
1733,0.0582,0.0,342.8119
7417,0.0582,80.0,290.5155
3095,0.2522,0.0,477.584
4573,0.3012,0.0,62.3899
6129,0.1847,0.0,122.084
6735,0.1212,397.0,97.0477
7066,0.1432,0.0,102.2314
2113,0.3627,397.0,516.1095
2768,0.0847,397.0,113.8859
4023,0.2632,0.0,445.7379
6000,0.1487,0.0,170.8954
1146,0.1467,0.0,203.6087
2936,0.5327,0.0,234.8601
3619,0.5327,0.0,541.6013
1351,0.2927,338.0,517.2316
2808,0.2697,0.0,221.0204
3869,0.2697,0.0,316.2278
7208,0.2697,0.0,196.5407
1602,0.1872,0.0,240.8137
5164,0.3207,0.0,166.1994
1121,0.3207,0.0,74.5185
2470,0.3207,0.0,113.5925
1845,0.3207,219.0,201.2523
3987,0.3207,338.0,61.0266
2453,0.3127,0.0,799.2723
1641,0.3232,0.0,252.5836
6898,0.2702,0.0,190.9097
729,0.5112,0.0,180.1402
1630,0.4056,0.0,79.5503
6956,0.2011,0.0,44.7772
6251,0.2011,0.0,75.9605
3187,0.1871,0.0,50.5693
1279,0.1871,0.0,88.319
5910,0.1871,0.0,310.5672
6728,0.3301,0.0,260.9837
5735,0.3301,0.0,284.1127
14,0.3301,0.0,536.28
1042,0.2916,0.0,93.6803
7558,0.2431,0.0,145.2446
6456,0.2431,0.0,142.2436
5710,0.2431,0.0,213.9071
4580,0.1766,2504.0,368.5431
6276,0.1766,0.0,205.8476
3842,0.1766,0.0,138.5081
6291,0.1766,2504.0,156.0328
2002,0.2616,0.0,245.6242
7038,0.2616,0.0,194.6362
2642,0.2616,0.0,404.6891
5181,0.2616,0.0,407.2079
2727,0.2616,0.0,462.8998
57,0.2616,0.0,74.8081
1167,0.2616,0.0,146.0214
4896,0.2326,0.0,176.3434
2759,0.2326,0.0,87.6727
6601,0.2326,0.0,724.0451
7250,0.2216,0.0,342.5949
3670,0.2216,0.0,364.6385
2127,0.4061,0.0,186.7492
1080,0.4061,0.0,209.0215
183,0.4061,0.0,411.4903
2500,0.1281,0.0,247.5611
1899,0.1206,0.0,317.5
7408,0.1206,0.0,360.8715
7490,0.1206,0.0,97.8902
4294,0.1816,0.0,100.1312
4145,0.1816,0.0,511.2128
1873,0.3266,0.0,356.0621
1183,0.3266,0.0,474.0643
2041,0.3266,0.0,317.7204
5535,0.2556,0.0,111.6121
2243,0.2556,358.0,64.0956
1053,0.2556,0.0,166.5608
6167,0.0411,0.0,102.5305
1277,0.0311,0.0,102.011
4316,0.0946,0.0,325.0015
6181,0.0946,0.0,303.5642
6694,0.0946,3358.0,698.2585
6203,0.1806,0.0,165.4003
6464,0.1806,0.0,109.7144
2598,0.1806,358.0,29.9207
1847,0.1806,595.0,256.8292
7111,0.1236,0.0,388.9248
4636,0.3861,238.0,106.2309
1856,0.3861,0.0,285.0439
144,0.3861,595.0,95.7079
3671,0.3861,0.0,549.7811
1099,0.3861,0.0,106.0189
3783,0.3861,0.0,244.9908
5736,0.3861,0.0,0.0
6463,0.1411,874.0,329.5743
3289,0.1411,0.0,293.6018
2342,0.0326,7516.0,135.724
4780,0.1526,874.0,243.0869
5284,0.1526,139.0,200.5773
7568,0.1526,0.0,265.557
2318,0.1526,0.0,223.6347
5387,0.1526,0.0,298.0038
2838,0.1526,0.0,867.0066
244,0.1456,0.0,77.2868
1529,0.1201,139.0,56.8243
4731,0.1201,0.0,90.1138
2141,0.1201,0.0,264.5397
6903,0.1201,0.0,199.1438
7173,0.1201,0.0,478.3513
7052,0.1201,139.0,205.5097
4869,0.1201,0.0,281.285
6618,0.0246,0.0,548.7304
4565,0.0781,1233.0,237.4279
2607,-0.1074,0.0,174.747
4548,-0.1074,139.0,179.2261
4592,-0.0404,934.0,215.6965
2975,-0.0404,0.0,171.7942
6309,0.3686,933.0,725.0002
10,0.3686,874.0,85.6052
7500,0.3686,0.0,400.7808
1286,0.3686,934.0,245.848
368,0.3686,0.0,144.0312
4112,-0.0404,0.0,856.3243
4932,-0.0404,0.0,0.0
3599,0.5383,0.0,75.3426
4166,0.5383,0.0,37.2726
3581,0.1883,0.0,151.8634
7077,0.1883,0.0,222.7128
3926,0.2213,0.0,138.0906
1213,0.2213,0.0,159.9445
5661,0.2213,0.0,173.3818
6681,0.2213,0.0,179.8249
2705,0.5258,0.0,164.0922
4976,0.5258,0.0,176.6593
347,0.5258,0.0,205.1006
3329,0.1328,0.0,485.093
2821,0.1328,0.0,536.5541
7272,0.1348,0.0,344.1693
2870,0.2418,0.0,247.2655
2769,0.3028,0.0,432.0932
3835,0.3348,0.0,154.9911
6786,0.3348,0.0,348.9391
9,0.3348,0.0,239.6064
4026,0.3348,0.0,113.3016
2751,0.3273,0.0,118.9758
7515,0.3273,0.0,126.5158
2098,0.3273,0.0,332.9869
2778,0.2868,0.0,290.8006
3319,0.2868,0.0,160.3512
3936,0.2198,0.0,59.3001
2271,0.2198,0.0,57.3847
4425,0.2198,0.0,66.191
7341,0.1678,0.0,199.3847
756,0.1678,0.0,232.1659
501,0.1988,0.0,95.8853
6878,0.1988,0.0,42.0743
3425,0.1988,0.0,161.5936
4737,0.1988,0.0,109.2016
5602,0.1988,0.0,83.1039
1952,0.4633,0.0,140.6983
3659,0.4633,0.0,581.0491
1868,0.2848,0.0,235.1834
2167,0.2298,0.0,215.5284
2358,0.2298,0.0,131.539
260,0.2298,0.0,212.667
4215,0.2298,0.0,265.8745
5413,0.2298,139.0,81.2527
7481,0.2298,0.0,59.0
6936,0.3053,99.0,617.5275
1145,0.3053,0.0,116.0399
3348,0.3283,0.0,325.1538
5803,0.3283,0.0,212.9941
1569,0.3283,0.0,238.0137
3876,0.3283,0.0,818.4737
3108,0.2053,398.0,78.2336
960,0.2053,0.0,110.2905
6263,0.2638,398.0,102.06
7156,0.2638,0.0,320.8746
1182,0.2638,0.0,171.0117
2087,0.2638,0.0,631.4826
3195,0.2813,0.0,77.1962
4374,0.2813,0.0,86.5231
3073,0.2813,0.0,108.2647
4884,0.1643,0.0,120.6172
5861,0.2823,0.0,150.0008
2767,0.2823,0.0,269.5019
5306,0.2823,0.0,181.5991
1198,0.2823,0.0,129.001
7523,0.2823,0.0,663.8895
1975,0.1718,0.0,102.5987
4679,0.1718,0.0,149.2716
2385,0.3408,0.0,332.0636
5824,0.3408,0.0,527.2732
5693,0.3408,0.0,575.9106
2212,0.3408,0.0,69.0
2050,0.3408,0.0,661.159
6146,0.3358,0.0,231.8361
4617,0.3358,0.0,113.2751
6851,0.3358,0.0,49.7318
1857,0.2118,0.0,91.0179
5536,0.2033,0.0,107.0187
7281,0.2033,0.0,564.0869
1993,0.0558,219.0,67.6018
