Key_1_1,regressDur,prevFixPos,titleNo,wordNo,nextWordRegress
4389,0.0,744.8658,2.0,2.0,1
587,716.0,187.0241,2.0,1.0,1
2051,139.0,246.002,2.0,3.0,0
7363,716.0,332.5432,2.0,1.0,1
3101,139.0,258.0019,2.0,3.0,0
1642,0.0,126.321,2.0,4.0,0
4885,0.0,640.7262,3.0,1.0,0
1324,0.0,72.3395,3.0,2.0,0
3243,0.0,165.1484,3.0,5.0,0
6971,0.0,78.5175,3.0,6.0,0
3065,0.0,91.0055,3.0,7.0,0
829,119.0,538.8144,4.0,2.0,0
3363,179.0,118.0169,4.0,1.0,1
6210,119.0,53.1507,4.0,2.0,0
1760,0.0,293.0154,4.0,4.0,0
3550,0.0,686.0394,6.0,1.0,0
4620,0.0,265.0887,6.0,4.0,0
3128,0.0,200.5642,6.0,5.0,0
6623,0.0,155.0129,6.0,7.0,0
7379,0.0,920.8393,9.0,1.0,0
5168,0.0,95.8801,9.0,2.0,0
77,0.0,0.0,4.0,5.0,0
7227,99.0,415.348,4.0,1.0,0
5020,159.0,227.5016,1.0,1.0,0
4372,159.0,69.6563,1.0,2.0,0
1945,99.0,186.2713,1.0,5.0,0
5232,139.0,87.7268,1.0,6.0,0
248,99.0,142.2146,3.0,3.0,0
6838,99.0,150.2332,4.0,3.0,0
1303,0.0,364.9658,7.0,1.0,0
1373,159.0,113.2784,1.0,2.0,0
6141,139.0,355.584,1.0,1.0,0
5457,0.0,113.8771,5.0,3.0,0
7400,0.0,547.2413,5.0,1.0,0
1767,99.0,277.3968,8.0,2.0,0
3335,139.0,98.9545,8.0,1.0,1
4989,99.0,528.0038,8.0,2.0,0
5716,0.0,272.5913,9.0,1.0,0
6164,0.0,175.4537,10.0,1.0,0
7268,0.0,560.6032,10.0,7.0,0
6524,0.0,898.4125,1.0,3.0,0
1727,139.0,310.9276,1.0,1.0,0
2890,0.0,260.7317,1.0,4.0,0
5197,0.0,41.2311,1.0,5.0,0
4917,0.0,84.214,1.0,7.0,1
892,0.0,496.6327,1.0,1.0,0
954,0.0,132.3707,1.0,2.0,0
6296,0.0,308.0795,1.0,6.0,0
813,0.0,586.931,2.0,1.0,0
503,0.0,258.4357,2.0,3.0,0
4947,0.0,0.0,1.0,3.0,0
1862,199.0,278.8835,1.0,1.0,0
6103,0.0,872.3491,3.0,1.0,0
3139,0.0,87.4643,3.0,2.0,0
2833,0.0,237.4026,4.0,1.0,0
5333,0.0,111.2205,4.0,2.0,0
7271,0.0,284.3818,8.0,2.0,0
3503,0.0,144.3468,8.0,3.0,0
1986,0.0,69.3542,8.0,4.0,0
6863,0.0,393.0623,8.0,8.0,1
3519,298.0,567.3738,10.0,2.0,0
4433,238.0,326.2591,10.0,1.0,1
1695,298.0,74.8131,10.0,2.0,0
3229,0.0,201.1219,10.0,4.0,0
3184,0.0,107.0747,10.0,5.0,0
6813,0.0,0.0,1.0,2.0,0
7556,179.0,165.7377,1.0,1.0,1
46,0.0,125.7179,2.0,1.0,0
5207,0.0,140.0714,2.0,3.0,0
2620,0.0,27.2947,2.0,4.0,0
6634,0.0,27.2947,2.0,5.0,0
5953,0.0,123.8467,5.0,1.0,0
3585,0.0,89.4707,7.0,1.0,0
309,0.0,104.7091,8.0,1.0,0
2608,0.0,0.0,1.0,1.0,0
7203,0.0,175.1457,1.0,3.0,0
6161,0.0,119.6035,1.0,4.0,0
2621,0.0,437.7785,2.0,1.0,0
7527,0.0,108.0046,2.0,2.0,0
6705,0.0,210.238,2.0,4.0,0
272,0.0,702.1524,8.0,1.0,0
6171,0.0,105.513,9.0,1.0,0
2732,0.0,106.738,10.0,1.0,0
3657,0.0,98.6154,10.0,2.0,0
97,0.0,181.0,10.0,4.0,0
4467,0.0,62.2896,10.0,5.0,0
6893,0.0,125.016,10.0,7.0,0
6938,0.0,280.765,9.0,5.0,0
5652,0.0,313.2491,3.0,1.0,0
5223,0.0,184.6781,5.0,1.0,0
6292,0.0,145.5816,5.0,3.0,0
5166,0.0,183.2212,9.0,2.0,0
7580,258.0,202.1584,9.0,1.0,1
1564,0.0,262.5452,2.0,1.0,0
3547,0.0,439.0558,2.0,5.0,0
4798,139.0,114.3372,2.0,4.0,1
5843,0.0,205.7887,2.0,7.0,0
5852,139.0,334.2529,2.0,4.0,1
3635,0.0,86.122,2.0,6.0,1
1436,0.0,101.1237,2.0,7.0,0
2401,0.0,56.8859,2.0,8.0,0
1480,0.0,188.7671,6.0,1.0,0
2482,0.0,176.5701,8.0,1.0,0
2069,0.0,392.0051,8.0,4.0,0
4754,0.0,852.7626,7.0,2.0,0
4756,99.0,97.6217,7.0,1.0,1
288,0.0,108.1665,8.0,1.0,0
918,0.0,657.0,4.0,1.0,0
7075,0.0,79.3977,2.0,1.0,0
7445,0.0,79.2465,1.0,1.0,0
6637,0.0,21.1896,1.0,2.0,0
7246,0.0,254.8666,1.0,4.0,0
5084,0.0,101.1929,1.0,6.0,0
1403,0.0,489.655,4.0,3.0,0
6772,0.0,0.0,4.0,5.0,0
2527,0.0,524.8362,1.0,2.0,0
3918,100.0,387.1137,1.0,1.0,1
4060,0.0,166.7153,3.0,1.0,0
7051,0.0,128.5768,4.0,2.0,0
3598,0.0,178.0028,4.0,3.0,0
3292,0.0,87.0919,4.0,4.0,0
2165,0.0,49.0918,4.0,5.0,0
5802,0.0,78.848,4.0,6.0,0
4281,0.0,174.7341,4.0,9.0,0
373,0.0,128.9961,4.0,4.0,0
7291,0.0,871.7167,4.0,2.0,0
406,0.0,0.0,3.0,3.0,0
4189,0.0,396.5615,2.0,1.0,0
4461,0.0,87.983,3.0,1.0,0
6021,0.0,113.3711,4.0,1.0,0
1321,0.0,93.7443,4.0,6.0,0
3173,0.0,779.0924,7.0,1.0,0
2987,0.0,283.0283,7.0,3.0,0
3059,0.0,0.0,2.0,2.0,0
3286,0.0,159.4553,1.0,1.0,0
784,0.0,85.8662,1.0,2.0,0
4123,0.0,321.4094,2.0,2.0,0
3734,0.0,822.8979,4.0,1.0,0
6294,0.0,114.2804,4.0,2.0,0
3646,0.0,279.866,8.0,2.0,0
5664,99.0,290.1103,8.0,1.0,1
3579,0.0,117.8898,9.0,1.0,0
4855,0.0,361.0872,5.0,1.0,0
4041,0.0,121.4907,7.0,1.0,0
2558,0.0,0.0,4.0,3.0,0
2995,0.0,293.8044,9.0,2.0,0
7265,0.0,215.7614,10.0,1.0,0
2302,0.0,150.0033,10.0,3.0,0
1431,0.0,192.3148,9.0,3.0,0
765,0.0,60.959,8.0,3.0,0
4291,0.0,283.5719,8.0,5.0,0
5249,0.0,452.9514,4.0,1.0,0
3779,119.0,295.3574,4.0,2.0,0
1135,396.0,211.967,2.0,1.0,0
5189,0.0,0.0,5.0,6.0,0
4963,0.0,443.37,2.0,5.0,1
5329,0.0,86.1626,2.0,6.0,0
2957,218.0,280.5156,2.0,4.0,0
250,0.0,103.1213,3.0,4.0,0
6304,0.0,229.0196,2.0,3.0,0
3505,0.0,176.4795,2.0,5.0,1
4452,0.0,102.5329,3.0,4.0,0
1722,0.0,606.3308,5.0,2.0,0
1799,0.0,159.7655,10.0,4.0,0
1215,0.0,571.155,1.0,1.0,0
3796,0.0,142.2252,1.0,2.0,0
3545,0.0,304.6851,1.0,4.0,0
5717,0.0,116.709,1.0,6.0,0
2,0.0,688.9042,2.0,1.0,0
3812,0.0,452.0398,2.0,6.0,0
5259,0.0,586.6379,3.0,1.0,0
1147,0.0,434.0288,3.0,5.0,0
604,0.0,105.4372,3.0,1.0,0
6387,0.0,304.2532,5.0,1.0,0
379,0.0,113.4637,9.0,1.0,0
3941,0.0,232.5618,3.0,1.0,0
3118,0.0,135.2036,3.0,2.0,0
6596,0.0,239.2091,3.0,5.0,0
618,0.0,608.3584,4.0,1.0,0
1232,0.0,47.1699,4.0,2.0,0
3324,0.0,0.0,4.0,4.0,0
732,378.0,258.2789,4.0,1.0,0
1802,377.0,267.1666,1.0,1.0,0
5515,80.0,316.9385,1.0,4.0,0
2614,119.0,175.3283,1.0,7.0,0
3407,377.0,744.565,1.0,1.0,0
4474,378.0,136.2424,4.0,1.0,0
1806,0.0,130.2075,5.0,1.0,0
42,0.0,107.912,6.0,1.0,0
410,0.0,106.9766,10.0,1.0,0
6554,0.0,141.2232,10.0,2.0,0
4046,0.0,193.8376,10.0,4.0,0
1615,0.0,130.8625,5.0,1.0,0
3986,0.0,259.0444,2.0,1.0,0
2860,0.0,75.1665,3.0,1.0,1
5482,0.0,79.6116,2.0,1.0,0
3392,0.0,200.5692,1.0,1.0,0
4628,0.0,276.0072,1.0,3.0,0
6932,0.0,261.1915,1.0,5.0,0
278,0.0,224.8644,3.0,5.0,0
6969,99.0,405.7709,3.0,2.0,0
4429,0.0,130.7823,3.0,4.0,1
6392,0.0,313.3209,5.0,2.0,0
2246,0.0,103.3247,5.0,3.0,0
5064,0.0,493.4471,5.0,6.0,0
976,0.0,780.692,6.0,2.0,0
6361,139.0,122.2007,6.0,1.0,1
4218,0.0,402.9057,6.0,5.0,0
1326,0.0,92.358,6.0,6.0,0
717,80.0,221.3256,3.0,1.0,0
1545,278.0,93.0,3.0,2.0,1
1739,198.0,38.2753,3.0,3.0,0
1348,139.0,111.7721,3.0,4.0,0
4545,80.0,68.7677,3.0,1.0,0
2282,0.0,376.0173,4.0,2.0,0
6638,0.0,299.0803,4.0,3.0,0
6127,80.0,75.6042,4.0,1.0,1
431,0.0,444.8382,2.0,1.0,0
858,139.0,252.7449,2.0,2.0,0
4701,258.0,184.4587,1.0,1.0,0
7032,0.0,126.657,9.0,2.0,0
3454,0.0,125.2557,10.0,1.0,0
4513,0.0,64.0312,2.0,3.0,0
2458,160.0,282.0815,2.0,1.0,0
2912,0.0,140.4635,9.0,3.0,0
4007,0.0,141.6757,10.0,3.0,0
2465,0.0,288.0625,10.0,6.0,0
2132,0.0,495.6945,3.0,1.0,0
6603,0.0,39.0512,3.0,3.0,0
164,0.0,49.0408,3.0,4.0,0
6235,0.0,223.7253,3.0,7.0,0
7377,0.0,677.8687,7.0,1.0,0
589,0.0,0.0,4.0,2.0,0
2896,119.0,232.2154,4.0,1.0,1
2049,0.0,185.6017,4.0,2.0,0
5334,0.0,250.711,1.0,2.0,0
1364,179.0,133.9888,1.0,1.0,1
3975,0.0,216.4625,9.0,1.0,0
2748,0.0,0.0,5.0,2.0,0
5711,179.0,240.0083,5.0,1.0,1
2314,298.0,331.3201,1.0,1.0,0
5574,278.0,184.1657,1.0,3.0,0
5244,179.0,59.9416,1.0,4.0,0
3448,99.0,341.4235,1.0,8.0,0
3088,159.0,96.4624,1.0,9.0,0
6692,179.0,293.2201,1.0,4.0,0
2362,179.0,931.9426,5.0,1.0,1
5234,0.0,627.46,1.0,2.0,0
5488,0.0,51.3128,1.0,3.0,0
4292,0.0,263.6854,3.0,1.0,0
2219,0.0,251.7956,3.0,3.0,0
1102,0.0,390.5855,5.0,1.0,0
6473,0.0,115.8318,6.0,1.0,0
2526,0.0,0.0,4.0,1.0,0
5767,0.0,157.9272,4.0,3.0,0
880,358.0,294.2329,1.0,1.0,0
5755,358.0,117.0043,1.0,1.0,0
6140,358.0,664.0482,1.0,6.0,1
1489,596.0,134.1044,1.0,7.0,1
2216,358.0,957.7943,1.0,1.0,0
7045,80.0,189.1296,1.0,2.0,0
676,298.0,76.896,1.0,3.0,0
2810,1215.0,86.3134,1.0,5.0,0
5305,358.0,60.8769,1.0,6.0,1
1496,596.0,38.833,1.0,7.0,1
2703,1215.0,325.0138,1.0,5.0,0
2726,596.0,182.0247,1.0,7.0,1
2604,0.0,281.016,4.0,1.0,0
5157,0.0,183.962,8.0,1.0,0
5440,0.0,203.0025,8.0,3.0,0
3140,0.0,237.2551,8.0,6.0,0
6331,80.0,772.2707,9.0,1.0,0
4198,0.0,311.4113,9.0,4.0,0
6255,0.0,100.8464,10.0,5.0,0
1343,179.0,397.0013,10.0,1.0,0
7001,80.0,89.202,9.0,1.0,0
3285,0.0,111.2205,2.0,1.0,0
5256,0.0,133.0338,2.0,2.0,0
4767,0.0,399.81,5.0,1.0,0
7514,0.0,191.8802,7.0,1.0,0
3413,0.0,113.2519,8.0,1.0,0
6922,0.0,0.0,5.0,2.0,0
4970,0.0,215.956,5.0,1.0,0
3866,0.0,90.6035,3.0,1.0,0
3801,0.0,116.1034,3.0,3.0,0
3856,0.0,108.0602,3.0,4.0,0
3584,318.0,629.8579,2.0,3.0,0
64,80.0,359.071,2.0,2.0,1
6051,318.0,211.1161,2.0,1.0,1
666,318.0,251.6446,2.0,3.0,0
5623,99.0,132.5179,2.0,4.0,0
3889,139.0,215.5574,3.0,5.0,0
5813,80.0,293.232,4.0,2.0,0
4096,159.0,192.5097,3.0,6.0,0
6439,0.0,127.914,6.0,1.0,0
5119,0.0,165.5113,6.0,3.0,0
5704,0.0,915.9525,9.0,1.0,0
6853,0.0,69.5845,9.0,2.0,0
3810,0.0,0.0,1.0,2.0,0
6789,0.0,257.6199,5.0,1.0,0
1041,0.0,210.8886,4.0,2.0,0
5900,0.0,60.531,1.0,4.0,0
4413,0.0,370.4727,3.0,1.0,0
6117,0.0,0.0,1.0,1.0,0
5561,0.0,191.2067,5.0,2.0,0
6767,0.0,155.5024,9.0,3.0,0
4668,179.0,317.657,9.0,1.0,0
2428,0.0,120.4201,10.0,1.0,0
1448,0.0,194.2576,10.0,3.0,0
2305,0.0,150.0033,10.0,5.0,0
2096,0.0,141.1984,5.0,1.0,0
627,0.0,0.0,1.0,1.0,0
358,0.0,324.0062,1.0,5.0,0
3244,0.0,497.9408,2.0,1.0,0
1841,0.0,0.0,1.0,1.0,0
3604,0.0,202.2993,1.0,4.0,0
2343,0.0,324.6075,3.0,1.0,0
1769,0.0,187.6832,3.0,3.0,0
7146,0.0,389.56,4.0,1.0,0
2525,0.0,444.8123,8.0,2.0,0
5921,0.0,145.8801,8.0,3.0,0
4097,0.0,267.0075,8.0,6.0,0
3245,179.0,591.1024,8.0,1.0,0
6194,0.0,97.8621,10.0,1.0,0
564,0.0,108.6324,10.0,2.0,0
4893,0.0,0.0,1.0,1.0,0
4448,0.0,84.386,5.0,1.0,0
3443,0.0,235.1616,7.0,4.0,0
424,0.0,124.1451,7.0,5.0,0
7508,0.0,0.0,1.0,1.0,0
5665,0.0,132.0152,1.0,3.0,0
7152,0.0,117.3456,1.0,5.0,0
2522,0.0,333.9461,2.0,2.0,0
5107,0.0,146.8128,2.0,4.0,0
3756,0.0,186.4886,8.0,5.0,0
6169,0.0,318.22,9.0,3.0,0
6724,0.0,207.2342,10.0,2.0,0
1751,0.0,481.0842,10.0,7.0,0
3631,0.0,529.2155,3.0,1.0,0
5752,80.0,24.4131,3.0,2.0,0
6722,219.0,338.0429,6.0,1.0,0
5901,0.0,84.6936,6.0,2.0,0
1030,0.0,107.9352,6.0,3.0,0
1718,0.0,369.8824,7.0,1.0,0
4933,99.0,121.5113,7.0,2.0,0
6418,159.0,265.3639,9.0,1.0,0
888,159.0,368.9255,9.0,1.0,0
2581,199.0,100.3195,9.0,2.0,0
2720,219.0,204.7486,6.0,1.0,0
722,99.0,181.4304,7.0,2.0,0
5392,139.0,44.0114,7.0,3.0,0
1758,80.0,196.5426,3.0,2.0,0
6830,0.0,206.526,2.0,3.0,0
4414,0.0,110.7655,5.0,1.0,0
2564,0.0,176.7767,7.0,2.0,0
3003,0.0,47.0,8.0,2.0,0
4692,0.0,168.2439,7.0,1.0,0
6680,0.0,197.3069,7.0,4.0,0
2529,0.0,0.0,1.0,2.0,0
2426,0.0,181.6645,1.0,3.0,0
3219,0.0,119.2518,1.0,4.0,0
6988,0.0,97.1854,1.0,1.0,0
106,0.0,58.8303,1.0,2.0,0
1525,0.0,126.3171,1.0,3.0,0
1122,557.0,327.159,2.0,1.0,0
3732,0.0,133.6638,2.0,3.0,1
2673,0.0,92.8493,2.0,4.0,0
3588,557.0,511.661,2.0,1.0,0
6686,0.0,61.7414,4.0,2.0,0
5466,219.0,205.7304,8.0,1.0,0
4491,0.0,115.434,8.0,2.0,0
5804,219.0,214.2825,8.0,1.0,0
3954,119.0,429.2622,8.0,4.0,0
3979,199.0,190.6856,7.0,3.0,0
7426,219.0,61.4003,7.0,4.0,0
1312,99.0,52.1536,7.0,5.0,0
6266,0.0,0.0,2.0,2.0,0
1789,676.0,112.0089,2.0,1.0,1
7264,417.0,241.4042,2.0,4.0,0
3577,0.0,96.2549,2.0,6.0,0
121,0.0,504.9208,2.0,2.0,0
1784,0.0,183.8097,1.0,1.0,0
2653,0.0,377.3619,2.0,5.0,0
3777,0.0,156.5439,5.0,4.0,0
4938,0.0,177.4063,5.0,6.0,0
2593,498.0,469.08,6.0,1.0,0
7454,0.0,83.006,6.0,2.0,0
4484,0.0,236.2562,6.0,4.0,1
4126,0.0,96.7471,6.0,5.0,0
5050,498.0,902.0798,6.0,1.0,0
137,0.0,679.4645,8.0,1.0,0
778,0.0,70.5195,8.0,3.0,0
4905,0.0,162.1111,8.0,4.0,0
3123,0.0,280.0,8.0,7.0,0
6933,498.0,297.3298,6.0,1.0,0
6589,297.0,87.1321,5.0,1.0,0
5178,676.0,298.6135,2.0,1.0,1
1704,417.0,270.1296,2.0,4.0,0
5450,579.0,374.856,1.0,1.0,1
1252,0.0,120.7021,3.0,4.0,0
1629,0.0,107.2054,3.0,6.0,0
1374,0.0,171.2921,4.0,5.0,0
4785,0.0,134.3726,4.0,7.0,0
6860,318.0,743.9207,4.0,2.0,0
849,318.0,502.4868,4.0,2.0,0
5195,179.0,248.7087,6.0,1.0,0
1323,0.0,216.947,6.0,3.0,0
1589,0.0,86.2844,6.0,6.0,0
2714,179.0,807.2478,6.0,1.0,0
4304,0.0,507.0513,9.0,1.0,0
533,0.0,162.9755,9.0,2.0,0
6810,0.0,107.3359,6.0,2.0,1
2730,0.0,61.8466,6.0,3.0,0
1381,0.0,189.9079,4.0,3.0,0
1513,0.0,197.5171,4.0,5.0,0
7028,318.0,403.0509,4.0,2.0,0
3949,0.0,332.435,4.0,5.0,0
2083,0.0,179.4018,3.0,6.0,0
5968,219.0,694.8324,3.0,2.0,0
2571,579.0,260.3459,1.0,1.0,1
1453,80.0,97.2522,1.0,2.0,0
7541,579.0,357.8156,1.0,1.0,1
6697,579.0,187.5447,1.0,1.0,1
348,0.0,192.0651,4.0,1.0,1
4836,0.0,0.0,2.0,1.0,0
5095,0.0,114.7388,6.0,1.0,0
6569,0.0,105.9481,7.0,1.0,0
6033,0.0,341.7865,7.0,1.0,0
3056,0.0,151.4893,6.0,2.0,0
924,0.0,60.4401,6.0,3.0,0
521,0.0,285.7866,3.0,4.0,0
4430,0.0,267.479,4.0,1.0,0
4984,0.0,51.225,4.0,2.0,0
5406,0.0,208.6912,3.0,1.0,0
3092,0.0,86.8159,3.0,3.0,0
3652,0.0,171.8168,2.0,1.0,0
5441,0.0,213.0258,2.0,5.0,0
5131,0.0,162.7913,7.0,1.0,0
4566,0.0,75.8024,7.0,2.0,1
6046,239.0,54.7083,7.0,3.0,0
2538,239.0,103.2376,7.0,3.0,0
1442,119.0,123.1463,7.0,4.0,0
370,239.0,42.5793,7.0,5.0,0
4952,0.0,0.0,1.0,1.0,0
6536,0.0,46.3249,1.0,2.0,0
1733,0.0,125.1719,1.0,3.0,0
7417,0.0,399.0614,2.0,2.0,0
3095,80.0,118.0,2.0,1.0,1
4573,0.0,0.0,8.0,1.0,0
6129,0.0,119.9708,9.0,1.0,0
6735,0.0,240.2436,5.0,1.0,0
7066,0.0,120.9339,2.0,1.0,0
2113,0.0,138.1955,5.0,1.0,0
2768,0.0,775.7351,5.0,1.0,0
4023,0.0,664.1724,2.0,1.0,0
6000,0.0,471.2505,8.0,1.0,0
1146,0.0,237.3563,10.0,1.0,0
2936,0.0,125.2837,10.0,3.0,0
3619,0.0,180.0444,10.0,5.0,0
1351,139.0,432.7447,2.0,1.0,0
2808,0.0,301.5328,10.0,1.0,0
3869,0.0,168.1458,10.0,3.0,0
7208,0.0,320.6525,7.0,2.0,0
1602,0.0,107.6894,7.0,3.0,0
5164,0.0,287.9028,5.0,2.0,0
1121,0.0,177.7217,3.0,1.0,0
2470,0.0,20.1246,3.0,2.0,0
1845,0.0,177.2484,2.0,3.0,0
3987,139.0,289.1401,2.0,1.0,0
2453,0.0,525.7614,2.0,6.0,0
1641,0.0,0.0,2.0,1.0,0
6898,0.0,265.0358,5.0,1.0,0
729,0.0,149.4824,5.0,3.0,0
1630,0.0,0.0,3.0,1.0,0
6956,0.0,552.8517,7.0,1.0,0
6251,0.0,89.6939,8.0,1.0,0
3187,0.0,347.908,7.0,1.0,0
1279,0.0,118.9285,6.0,1.0,0
5910,0.0,248.9197,6.0,4.0,0
6728,0.0,0.0,1.0,2.0,0
5735,0.0,239.7082,1.0,4.0,0
14,0.0,268.9108,1.0,7.0,0
1042,0.0,329.3585,4.0,1.0,0
7558,0.0,79.0253,4.0,3.0,0
6456,0.0,212.4924,5.0,1.0,0
5710,0.0,130.6331,6.0,3.0,0
4580,159.0,177.7245,10.0,3.0,0
6276,198.0,457.28,10.0,1.0,0
3842,338.0,100.6628,10.0,2.0,1
6291,159.0,52.6118,10.0,3.0,0
2002,0.0,0.0,2.0,1.0,0
7038,0.0,163.0123,2.0,2.0,0
2642,0.0,123.4706,2.0,4.0,0
5181,0.0,411.1119,1.0,2.0,0
2727,0.0,243.6144,1.0,3.0,0
57,0.0,547.9872,3.0,1.0,0
1167,0.0,231.9698,1.0,2.0,0
4896,0.0,86.0349,1.0,3.0,0
2759,0.0,112.5389,1.0,4.0,0
6601,0.0,40.8044,1.0,5.0,0
7250,0.0,376.9615,6.0,1.0,0
3670,0.0,209.6592,6.0,4.0,0
2127,0.0,391.3375,3.0,1.0,0
1080,0.0,192.2082,3.0,3.0,0
183,0.0,141.7921,3.0,4.0,0
2500,0.0,0.0,4.0,2.0,0
1899,0.0,91.444,4.0,3.0,0
7408,0.0,267.1872,4.0,5.0,0
7490,0.0,95.1893,4.0,4.0,0
4294,0.0,308.7653,8.0,2.0,0
4145,0.0,154.5477,9.0,1.0,0
1873,0.0,526.7874,1.0,2.0,0
1183,0.0,591.8691,1.0,6.0,0
2041,0.0,580.1121,4.0,2.0,0
5535,952.0,0.0,1.0,1.0,1
2243,240.0,223.7878,2.0,4.0,0
1053,399.0,100.4639,2.0,3.0,1
6167,456.0,502.8608,5.0,1.0,0
1277,0.0,694.6654,9.0,2.0,0
4316,139.0,150.6154,10.0,1.0,0
6181,0.0,271.0018,10.0,4.0,0
6694,0.0,247.0,10.0,6.0,0
6203,139.0,742.1725,10.0,1.0,0
6464,399.0,98.737,2.0,3.0,1
2598,240.0,51.7397,2.0,4.0,0
1847,537.0,73.6614,1.0,3.0,0
7111,357.0,258.3118,2.0,6.0,0
4636,417.0,491.4489,1.0,2.0,1
1856,952.0,205.0878,1.0,1.0,1
144,537.0,173.8333,1.0,3.0,0
3671,300.0,47.3814,1.0,4.0,0
1099,456.0,606.513,5.0,1.0,0
3783,99.0,57.1402,5.0,2.0,0
5736,456.0,139.7856,5.0,1.0,0
6463,815.0,0.0,2.0,1.0,0
3289,159.0,147.0544,2.0,2.0,1
2342,0.0,246.4163,2.0,4.0,0
4780,815.0,222.4073,2.0,1.0,0
5284,398.0,172.6615,1.0,3.0,0
7568,476.0,345.5619,1.0,1.0,0
2318,159.0,217.4419,1.0,4.0,1
5387,655.0,211.9929,1.0,6.0,0
2838,417.0,263.0969,1.0,7.0,1
244,0.0,449.3206,7.0,1.0,0
1529,0.0,442.8476,9.0,2.0,0
4731,139.0,89.6772,9.0,1.0,1
2141,0.0,84.5281,10.0,1.0,0
6903,0.0,203.2462,10.0,3.0,0
7173,0.0,149.0134,10.0,5.0,0
7052,0.0,479.2421,9.0,2.0,0
4869,0.0,109.4897,9.0,3.0,0
6618,0.0,199.7248,9.0,5.0,0
4565,516.0,348.2083,2.0,3.0,1
2607,80.0,592.6154,1.0,2.0,1
4548,398.0,84.4808,1.0,3.0,0
4592,417.0,171.4934,1.0,5.0,0
2975,199.0,146.154,2.0,5.0,1
6309,179.0,82.5409,2.0,6.0,0
10,815.0,911.0549,2.0,1.0,0
7500,476.0,105.2093,1.0,1.0,0
1286,417.0,405.2653,1.0,5.0,0
368,655.0,131.5903,1.0,6.0,0
4112,417.0,148.2768,1.0,7.0,1
4932,159.0,140.6023,2.0,2.0,1
3599,0.0,120.2539,7.0,1.0,0
4166,0.0,115.434,8.0,1.0,0
3581,0.0,0.0,1.0,1.0,0
7077,0.0,131.5295,1.0,3.0,0
3926,0.0,136.18,4.0,1.0,0
1213,0.0,62.8172,4.0,2.0,0
5661,0.0,192.9378,6.0,1.0,0
6681,0.0,136.7955,6.0,3.0,0
2705,0.0,74.027,8.0,2.0,0
4976,0.0,173.2195,9.0,2.0,0
347,0.0,111.4002,9.0,3.0,0
3329,0.0,0.0,1.0,3.0,0
2821,0.0,375.8324,1.0,7.0,0
7272,0.0,580.4248,1.0,4.0,0
2870,0.0,436.0734,8.0,2.0,0
2769,0.0,167.0928,8.0,4.0,0
3835,0.0,754.1419,7.0,2.0,0
6786,0.0,167.869,5.0,2.0,0
9,0.0,320.0062,5.0,4.0,0
4026,0.0,105.3043,5.0,5.0,0
2751,0.0,0.0,1.0,2.0,0
7515,0.0,414.2511,3.0,1.0,0
2098,0.0,194.5893,5.0,1.0,0
2778,0.0,211.9104,5.0,3.0,0
3319,0.0,307.1758,6.0,2.0,0
3936,139.0,483.0735,5.0,1.0,0
2271,199.0,430.0105,7.0,1.0,0
4425,119.0,148.0034,8.0,1.0,0
7341,119.0,188.2817,8.0,1.0,0
756,139.0,149.7231,8.0,2.0,0
501,199.0,297.6189,7.0,1.0,0
6878,258.0,102.5914,6.0,1.0,0
3425,139.0,93.4345,5.0,1.0,0
4737,139.0,82.3893,5.0,2.0,0
5602,298.0,377.0676,2.0,1.0,0
1952,298.0,501.8297,2.0,1.0,0
3659,278.0,63.561,2.0,2.0,0
1868,0.0,308.6373,3.0,1.0,0
2167,0.0,622.5271,2.0,2.0,0
2358,0.0,137.5245,2.0,3.0,0
260,0.0,68.3081,2.0,4.0,0
4215,0.0,244.7059,3.0,5.0,0
5413,0.0,294.6591,4.0,2.0,0
7481,139.0,157.6864,4.0,1.0,1
6936,0.0,144.4611,6.0,7.0,0
1145,99.0,630.4197,6.0,3.0,0
3348,0.0,772.3794,9.0,2.0,0
5803,0.0,340.0059,9.0,4.0,0
1569,0.0,206.1965,9.0,6.0,0
3876,0.0,175.1028,9.0,8.0,0
3108,179.0,0.0,1.0,2.0,0
960,219.0,144.1562,1.0,1.0,1
6263,179.0,26.4197,1.0,2.0,0
7156,0.0,84.8528,1.0,4.0,0
1182,0.0,180.025,1.0,6.0,0
2087,0.0,15.8114,1.0,7.0,1
3195,0.0,101.3558,3.0,1.0,0
4374,0.0,85.0882,4.0,1.0,0
3073,0.0,80.0562,5.0,1.0,0
4884,0.0,69.3542,7.0,1.0,0
5861,0.0,0.0,1.0,1.0,0
2767,0.0,98.4124,1.0,3.0,0
5306,0.0,166.1084,1.0,4.0,0
1198,0.0,140.289,1.0,6.0,0
7523,0.0,26.0192,1.0,7.0,1
1975,0.0,68.884,5.0,1.0,0
4679,0.0,113.6002,5.0,1.0,0
2385,0.0,116.4302,5.0,3.0,0
5824,0.0,257.3286,5.0,5.0,0
5693,0.0,98.0816,8.0,6.0,0
2212,0.0,675.8498,9.0,1.0,0
2050,0.0,89.4986,10.0,1.0,0
6146,0.0,0.0,2.0,2.0,0
4617,0.0,280.3177,1.0,1.0,0
6851,0.0,179.4269,2.0,1.0,0
1857,0.0,140.0714,4.0,1.0,0
5536,0.0,464.2984,7.0,1.0,0
7281,0.0,55.0727,10.0,1.0,0
