P2stFixation,firstSaccLen,lastSaccLen,nextWordRegress,prevFixDur,prevFixPos,regressDur,wordNo
0,289.5155,294.7563,0,199.0,193.6208,119.0,3.0
0,294.7563,120.5498,0,0.0,328.9514,676.0,1.0
0,120.5498,413.4834,0,199.0,57.0088,0.0,1.0
0,413.4834,272.3417,0,139.0,327.4706,0.0,4.0
0,272.3417,36.868,0,298.0,225.0555,0.0,6.0
0,36.868,639.1811,1,179.0,152.3155,139.0,5.0
0,715.4658,349.2825,0,99.0,799.316,0.0,1.0
1,304.7971,152.2104,1,119.0,258.366,80.0,6.0
1,152.2104,201.7734,0,258.0,89.9611,0.0,7.0
1,201.7734,639.0618,1,119.0,192.3746,80.0,6.0
0,639.0618,539.0659,0,80.0,676.0274,0.0,1.0
0,481.1138,119.9177,0,219.0,525.0381,0.0,2.0
0,119.9177,467.0043,1,119.0,147.3397,199.0,1.0
0,467.0043,248.582,0,199.0,476.0011,0.0,5.0
0,248.582,124.904,0,179.0,150.0033,0.0,7.0
0,124.904,764.3173,0,179.0,18.4391,0.0,8.0
0,566.7241,113.6101,0,159.0,664.5916,0.0,1.0
0,113.6101,187.8224,0,139.0,47.0106,0.0,2.0
0,187.8224,473.6465,0,358.0,103.0194,0.0,3.0
0,473.6465,177.1588,0,179.0,525.8156,0.0,1.0
0,177.1588,207.4187,0,318.0,139.0324,0.0,2.0
0,0.0,52.1392,0,0.0,0.0,318.0,2.0
0,52.1392,393.0385,1,179.0,95.0211,437.0,1.0
0,393.0385,100.4502,0,437.0,224.3212,0.0,3.0
0,100.4502,111.4473,0,159.0,51.614,0.0,4.0
0,111.4473,482.0664,0,199.0,96.1301,0.0,6.0
0,482.0664,175.6595,0,0.0,592.0845,318.0,2.0
0,175.6595,375.5163,0,318.0,195.9209,0.0,1.0
0,375.5163,313.0994,0,179.0,312.0064,0.0,3.0
0,433.8093,37.8319,0,238.0,433.3647,437.0,2.0
0,37.8319,98.4594,1,139.0,100.4988,199.0,1.0
0,98.4594,211.5,0,238.0,36.0139,437.0,2.0
0,211.5,188.006,0,238.0,149.2146,0.0,3.0
0,188.006,177.9396,0,239.0,122.1884,0.0,4.0
0,177.9396,171.0468,0,258.0,112.641,0.0,5.0
0,171.0468,777.7739,0,219.0,99.985,0.0,6.0
1,0.0,394.3796,0,0.0,0.0,0.0,3.0
0,394.3796,261.6911,0,139.0,393.117,0.0,1.0
0,261.6911,185.6946,0,219.0,208.6145,0.0,3.0
0,185.6946,271.5005,0,139.0,51.8845,0.0,4.0
0,271.5005,717.2247,0,159.0,286.1748,0.0,6.0
0,717.2247,219.0365,0,139.0,715.2014,0.0,2.0
0,219.0365,90.5124,0,278.0,117.0982,0.0,3.0
0,90.5124,356.6546,0,179.0,10.6301,0.0,4.0
0,356.6546,140.1749,0,139.0,269.1189,0.0,7.0
0,140.1749,806.3723,0,159.0,101.2423,0.0,9.0
1,451.6949,55.6597,0,219.0,477.7656,99.0,2.0
1,55.6597,52.7376,1,159.0,108.1665,219.0,1.0
1,52.7376,141.508,0,0.0,72.9932,0.0,3.0
1,141.508,218.8024,0,219.0,116.619,0.0,4.0
1,218.8024,464.7819,0,239.0,155.1161,0.0,6.0
1,464.7819,55.491,0,219.0,460.0391,99.0,2.0
0,55.491,518.5241,0,99.0,102.9563,0.0,1.0
0,518.5241,116.5043,0,179.0,366.3496,0.0,3.0
0,116.5043,217.1687,0,99.0,28.6356,0.0,4.0
0,217.1687,109.6586,0,179.0,120.0666,0.0,5.0
0,109.6586,842.4525,0,159.0,56.3205,0.0,6.0
0,597.2441,158.2024,0,199.0,691.6943,0.0,1.0
0,158.2024,584.2929,0,179.0,132.0189,0.0,3.0
0,584.2929,729.1257,0,99.0,557.4747,0.0,7.0
1,0.0,345.8949,0,0.0,0.0,0.0,3.0
0,345.8949,279.8272,0,159.0,413.8756,0.0,1.0
0,279.8272,196.0638,0,199.0,188.8597,0.0,2.0
0,196.0638,75.2629,0,239.0,86.3134,0.0,3.0
0,75.2629,247.5727,0,199.0,20.0998,0.0,4.0
0,247.5727,719.9905,0,159.0,198.6454,0.0,7.0
0,333.0323,95.2575,0,239.0,408.9315,0.0,1.0
0,95.2575,87.4643,0,238.0,40.7922,0.0,2.0
0,87.4643,117.0171,0,179.0,61.5224,0.0,4.0
0,117.0171,344.0124,0,199.0,112.641,0.0,6.0
1,344.0124,173.598,0,417.0,367.9674,0.0,2.0
1,173.598,112.0179,0,0.0,182.011,0.0,3.0
1,112.0179,133.9039,0,139.0,66.1287,0.0,4.0
1,133.9039,192.5526,0,139.0,62.1691,0.0,5.0
1,192.5526,142.6403,0,100.0,144.5337,0.0,7.0
1,142.6403,760.0929,0,119.0,107.0561,0.0,9.0
0,456.7631,135.9871,0,199.0,564.838,0.0,1.0
0,135.9871,261.5808,0,139.0,96.7471,0.0,2.0
0,261.5808,238.1344,0,179.0,110.6526,0.0,3.0
0,238.1344,194.5925,0,139.0,224.7221,0.0,5.0
0,194.5925,697.87,0,139.0,203.1576,0.0,7.0
0,642.5553,211.0148,0,119.0,778.8408,0.0,1.0
0,211.0148,255.6956,0,80.0,110.44,80.0,2.0
0,255.6956,130.8625,1,80.0,192.3798,0.0,4.0
0,130.8625,448.1166,0,80.0,52.7731,0.0,5.0
0,448.1166,255.811,0,80.0,482.0,80.0,2.0
1,0.0,196.9378,0,0.0,0.0,179.0,2.0
1,480.8807,341.7868,0,139.0,533.436,199.0,1.0
1,341.7868,238.6179,0,119.0,278.2589,259.0,3.0
1,238.6179,503.5717,0,298.0,149.0,179.0,5.0
1,503.5717,117.4266,0,139.0,620.0129,199.0,1.0
1,117.4266,148.6893,0,0.0,130.0154,179.0,2.0
1,148.6893,253.0494,0,119.0,117.0385,259.0,3.0
1,253.0494,140.788,0,298.0,169.2395,179.0,5.0
1,140.788,707.259,0,179.0,83.1505,0.0,7.0
0,707.259,191.3459,0,139.0,729.2914,0.0,2.0
0,191.3459,245.2494,0,278.0,181.011,0.0,5.0
0,245.2494,80.6551,0,259.0,309.2006,0.0,1.0
0,80.6551,344.6175,0,179.0,54.037,0.0,2.0
0,344.6175,167.7155,0,219.0,183.0683,0.0,4.0
0,167.7155,78.5143,0,159.0,122.0369,0.0,5.0
0,78.5143,576.5137,0,159.0,23.0868,0.0,6.0
0,122.1239,105.9292,0,259.0,153.8083,0.0,1.0
0,105.9292,213.758,1,278.0,71.8471,299.0,2.0
0,213.758,247.767,0,119.0,158.1455,0.0,3.0
0,247.767,185.6192,1,278.0,260.6223,299.0,2.0
0,185.6192,223.0454,0,80.0,230.3584,0.0,1.0
0,223.0454,73.0924,0,80.0,99.8499,0.0,2.0
0,73.0924,285.5039,0,139.0,42.9535,0.0,3.0
0,285.5039,141.4655,0,139.0,270.5993,0.0,5.0
0,141.4655,606.7125,0,159.0,108.2266,0.0,6.0
0,0.0,168.7965,0,0.0,0.0,0.0,1.0
0,168.7965,61.0184,0,80.0,114.0175,0.0,2.0
0,61.0184,127.5353,0,139.0,31.305,0.0,3.0
0,127.5353,158.5008,0,179.0,59.9416,0.0,4.0
0,158.5008,656.0949,0,159.0,124.4267,0.0,5.0
0,656.0949,116.8471,0,99.0,729.7465,0.0,1.0
0,116.8471,79.1344,0,258.0,7.0711,0.0,2.0
0,79.1344,211.2865,0,159.0,53.6004,0.0,3.0
0,211.2865,62.3939,0,239.0,175.0029,0.0,4.0
0,62.3939,623.0532,0,159.0,56.1427,0.0,5.0
1,689.8371,38.9391,0,139.0,821.655,556.0,1.0
0,38.9391,119.4508,1,179.0,32.1403,0.0,2.0
0,119.4508,273.6585,0,199.0,110.0,0.0,4.0
0,398.6289,130.6771,0,99.0,425.0706,0.0,1.0
0,130.6771,477.9838,0,80.0,44.911,0.0,2.0
0,477.9838,82.5303,0,99.0,318.2263,0.0,4.0
0,82.5303,186.6447,0,119.0,27.313,0.0,5.0
0,186.6447,420.9825,0,80.0,152.8954,0.0,6.0
0,420.9825,394.5155,0,179.0,484.4337,0.0,5.0
1,621.3445,178.5175,0,99.0,632.0831,139.0,3.0
1,178.5175,102.0943,0,139.0,264.282,556.0,1.0
1,307.0818,277.8282,0,338.0,375.2932,1947.0,1.0
1,277.8282,79.1344,1,119.0,150.3363,358.0,2.0
1,79.1344,395.1433,0,199.0,38.4187,179.0,3.0
1,395.1433,133.7171,0,338.0,463.5224,1947.0,1.0
1,367.6088,276.1309,0,338.0,427.6038,1947.0,1.0
1,276.1309,57.0,0,199.0,271.0461,179.0,3.0
1,57.0,176.1817,1,119.0,170.0471,358.0,2.0
1,176.1817,426.5563,0,179.0,144.1249,0.0,4.0
0,721.7579,185.632,0,179.0,839.3152,0.0,1.0
0,185.632,169.0399,0,199.0,162.4438,0.0,3.0
0,169.0399,171.0592,0,179.0,163.2483,0.0,5.0
0,171.0592,127.1633,0,99.0,122.1475,0.0,6.0
0,127.1633,737.6525,0,219.0,88.1192,0.0,7.0
0,121.064,53.5093,0,298.0,181.7058,0.0,1.0
0,53.5093,94.1767,0,139.0,46.8722,0.0,2.0
0,0.0,747.9215,0,0.0,0.0,0.0,4.0
0,98.6332,105.5426,0,278.0,130.8625,0.0,1.0
0,105.5426,186.8241,0,239.0,97.3293,0.0,2.0
0,186.8241,155.1362,0,219.0,136.9379,0.0,3.0
0,155.1362,293.5209,0,219.0,91.1373,0.0,4.0
0,293.5209,141.5141,0,199.0,179.0447,0.0,5.0
0,141.5141,756.0572,0,219.0,109.0183,0.0,6.0
1,363.5994,109.573,0,179.0,410.0195,0.0,1.0
1,109.573,271.914,0,219.0,73.0616,0.0,2.0
1,271.914,392.3853,0,199.0,175.0029,0.0,3.0
0,435.3323,531.0202,0,119.0,532.5646,0.0,1.0
0,531.0202,198.2738,0,139.0,411.5361,0.0,4.0
0,198.2738,757.8709,0,219.0,170.1793,0.0,6.0
0,757.8709,140.4608,0,199.0,816.9725,0.0,1.0
0,140.4608,872.8717,0,99.0,108.5219,0.0,1.0
0,872.8717,911.8559,0,139.0,647.0935,0.0,7.0
0,529.279,309.1092,0,139.0,609.7516,0.0,1.0
0,309.1092,154.0008,0,278.0,284.3959,0.0,4.0
0,154.0008,451.5377,0,179.0,84.0,0.0,5.0
0,451.5377,42.5735,0,179.0,465.9882,179.0,2.0
0,42.5735,196.6246,1,159.0,87.023,119.0,1.0
0,196.6246,311.5064,0,179.0,33.2415,179.0,2.0
0,311.5064,481.2237,0,179.0,198.2524,0.0,4.0
0,436.9751,76.6632,0,159.0,504.8693,0.0,1.0
0,76.6632,269.6702,0,219.0,45.8803,0.0,2.0
0,269.6702,159.803,0,199.0,201.487,0.0,4.0
0,159.803,453.4358,0,80.0,93.0484,0.0,6.0
0,499.5928,36.3456,0,139.0,545.7921,0.0,1.0
0,36.3456,143.1127,0,159.0,49.2443,0.0,2.0
0,112.2553,426.6075,0,99.0,203.5706,0.0,1.0
0,426.6075,207.9483,0,80.0,311.1945,0.0,4.0
0,207.9483,0.0,0,179.0,198.3381,0.0,6.0
0,289.3596,241.8703,0,139.0,305.4521,0.0,1.0
0,241.8703,29.5042,1,139.0,90.0944,278.0,2.0
0,29.5042,141.718,0,179.0,35.4401,258.0,3.0
0,141.718,185.5007,1,139.0,196.4714,278.0,2.0
0,185.5007,200.5006,0,179.0,124.7397,258.0,3.0
0,200.5006,53.1154,0,258.0,183.4475,0.0,5.0
0,53.1154,617.4079,0,179.0,43.0813,0.0,6.0
0,617.4079,195.523,0,99.0,706.5522,0.0,1.0
0,195.523,66.1154,0,179.0,96.421,0.0,2.0
0,66.1154,137.5736,0,219.0,47.0425,0.0,3.0
0,137.5736,163.5069,0,219.0,149.0134,0.0,5.0
0,163.5069,143.7611,0,179.0,103.0049,0.0,6.0
0,143.7611,605.0052,0,99.0,126.6689,0.0,7.0
0,605.0052,250.7638,0,139.0,717.9979,0.0,1.0
0,250.7638,81.0386,0,219.0,220.0568,0.0,3.0
0,81.0386,185.597,0,199.0,49.0918,0.0,4.0
0,185.597,195.6847,0,179.0,90.2718,0.0,5.0
0,195.6847,673.8043,0,139.0,166.1084,0.0,6.0
0,852.1367,103.2049,0,99.0,914.5939,0.0,1.0
0,103.2049,251.0717,0,298.0,66.4906,0.0,2.0
0,251.0717,207.6018,0,159.0,251.5094,0.0,4.0
0,207.6018,54.7768,0,219.0,128.2498,0.0,6.0
0,54.7768,364.8027,0,159.0,28.0179,0.0,7.0
0,328.7906,69.2604,0,99.0,374.6065,0.0,1.0
0,138.8254,241.1001,0,179.0,196.774,0.0,1.0
0,241.1001,72.4189,0,258.0,175.2313,0.0,2.0
0,72.4189,93.6082,0,159.0,42.72,0.0,3.0
0,93.6082,100.0312,0,199.0,32.6497,0.0,4.0
0,100.0312,549.4129,0,179.0,62.2977,0.0,5.0
0,549.4129,100.3195,0,119.0,595.1344,0.0,1.0
0,100.3195,61.2066,0,139.0,62.3939,0.0,2.0
0,291.776,142.0,0,239.0,381.2742,0.0,1.0
0,142.0,122.5653,0,258.0,100.045,0.0,2.0
0,122.5653,142.9633,0,139.0,57.3149,0.0,3.0
0,142.9633,414.5048,0,199.0,90.6091,0.0,4.0
1,0.0,239.0758,0,0.0,0.0,0.0,1.0
0,239.0758,238.8812,0,139.0,229.9935,0.0,1.0
0,238.8812,184.6145,0,139.0,198.3053,0.0,2.0
0,184.6145,68.6477,0,199.0,192.3538,0.0,3.0
0,68.6477,137.5327,0,219.0,29.2062,0.0,4.0
0,137.5327,59.0085,0,179.0,94.1329,0.0,6.0
0,59.0085,139.858,0,219.0,24.6982,0.0,7.0
0,139.858,768.789,0,219.0,56.7186,0.0,8.0
1,733.0921,232.5005,0,0.0,896.217,0.0,1.0
1,232.5005,107.2287,0,259.0,174.0259,0.0,2.0
1,107.2287,346.0231,0,179.0,40.1995,0.0,3.0
1,346.0231,637.1156,0,179.0,356.0506,0.0,5.0
0,0.0,75.2014,0,0.0,0.0,0.0,1.0
0,75.2014,261.2317,0,398.0,57.7235,0.0,2.0
0,261.2317,52.0433,0,119.0,144.3676,0.0,3.0
0,52.0433,154.5073,0,179.0,26.4008,0.0,4.0
0,154.5073,513.6295,0,139.0,103.5809,0.0,5.0
0,513.6295,414.2855,0,139.0,615.1821,0.0,1.0
0,414.2855,189.3198,0,139.0,364.2321,0.0,5.0
0,189.3198,581.9203,0,199.0,105.3043,0.0,6.0
0,407.2386,167.5478,0,179.0,489.7193,0.0,1.0
0,167.5478,191.0792,0,139.0,101.415,0.0,2.0
0,191.0792,143.2,0,159.0,135.2036,0.0,3.0
0,143.2,520.4673,0,199.0,110.0273,0.0,4.0
0,628.7394,50.7666,0,159.0,627.9889,0.0,2.0
0,50.7666,363.2509,1,139.0,86.0233,179.0,1.0
0,363.2509,330.9082,0,179.0,380.0329,0.0,5.0
0,330.9082,625.0588,0,199.0,254.0079,0.0,8.0
0,625.0588,221.382,0,199.0,753.9828,0.0,1.0
0,221.382,228.0356,0,199.0,184.1738,0.0,3.0
0,547.7958,336.0238,0,338.0,705.8902,0.0,1.0
0,336.0238,291.8399,0,159.0,269.5366,0.0,3.0
0,291.8399,74.049,0,99.0,384.4386,0.0,1.0
0,74.049,324.5385,0,139.0,75.9276,0.0,3.0
0,324.5385,476.5231,0,80.0,242.825,0.0,6.0
1,0.0,280.6443,0,0.0,0.0,0.0,1.0
0,280.6443,92.6094,0,99.0,283.7816,0.0,1.0
0,92.6094,139.5323,0,298.0,104.1729,0.0,3.0
0,139.5323,278.5687,0,238.0,151.9079,0.0,4.0
1,98.5013,114.0099,0,0.0,153.9383,0.0,1.0
1,114.0099,93.0121,0,199.0,69.0,0.0,2.0
1,93.0121,209.1997,0,159.0,70.0643,0.0,3.0
0,125.8014,204.4798,0,179.0,161.722,0.0,1.0
0,204.4798,181.0559,0,298.0,154.6351,0.0,3.0
0,113.1592,165.128,0,99.0,154.6157,0.0,1.0
0,165.128,167.5381,0,179.0,110.0227,0.0,2.0
0,167.5381,104.0589,0,80.0,213.7849,0.0,1.0
0,0.0,250.0605,0,0.0,0.0,0.0,1.0
0,250.0605,104.7688,0,358.0,179.1787,0.0,3.0
0,104.7688,480.6376,1,239.0,134.3466,179.0,2.0
0,480.6376,154.707,0,179.0,478.8194,0.0,7.0
0,154.707,97.2522,0,259.0,107.912,0.0,8.0
0,97.2522,886.1072,0,179.0,60.8276,0.0,9.0
0,778.0214,357.6468,0,219.0,915.0503,0.0,1.0
0,357.6468,132.0237,0,219.0,245.1775,0.0,3.0
0,132.0237,173.693,0,259.0,59.0339,0.0,4.0
0,173.693,148.3122,0,159.0,69.029,0.0,5.0
0,148.3122,847.7217,0,179.0,108.462,0.0,6.0
0,474.3113,369.5487,0,139.0,500.8812,0.0,1.0
0,369.5487,184.5704,0,139.0,335.4311,0.0,3.0
0,184.5704,148.6556,0,238.0,165.339,0.0,5.0
0,148.6556,343.6313,0,139.0,78.9177,0.0,6.0
0,343.6313,188.0219,0,139.0,361.6213,0.0,5.0
0,188.0219,181.2988,0,80.0,120.204,0.0,6.0
0,181.2988,718.9885,0,100.0,146.1677,0.0,7.0
0,718.9885,235.1436,0,119.0,820.3121,0.0,1.0
0,235.1436,158.5788,0,99.0,177.0028,0.0,3.0
0,158.5788,319.9394,0,80.0,83.6301,0.0,4.0
1,0.0,243.6047,0,0.0,0.0,0.0,2.0
0,243.6047,93.6082,0,99.0,251.0976,0.0,2.0
0,93.6082,105.0107,0,119.0,49.6488,0.0,3.0
1,344.5236,201.6358,0,219.0,416.5573,0.0,1.0
1,201.6358,103.5012,0,0.0,138.4377,0.0,2.0
1,103.5012,358.2304,0,199.0,52.811,0.0,3.0
0,449.3,122.0256,0,179.0,509.3221,0.0,1.0
0,122.0256,185.2701,0,318.0,76.2955,0.0,2.0
0,185.2701,107.0946,0,278.0,109.4578,0.0,3.0
0,107.0946,118.0519,0,238.0,79.1581,0.0,4.0
0,118.0519,471.465,0,199.0,87.0057,0.0,5.0
0,471.465,78.5255,1,258.0,561.5844,258.0,1.0
0,78.5255,67.7422,0,298.0,52.3259,139.0,2.0
0,67.7422,98.1644,1,258.0,115.2606,258.0,1.0
0,98.1644,78.2768,0,298.0,52.8015,139.0,2.0
0,78.2768,165.9187,0,139.0,43.9659,0.0,3.0
0,255.5905,315.6759,0,99.0,289.4564,0.0,1.0
0,315.6759,309.716,0,159.0,273.3093,0.0,3.0
0,0.0,260.5,0,0.0,0.0,0.0,1.0
0,260.5,221.5812,0,219.0,249.97,0.0,2.0
0,221.5812,116.5869,0,139.0,92.7631,0.0,3.0
0,116.5869,166.0098,0,139.0,60.6712,0.0,4.0
0,166.0098,167.9472,0,179.0,137.0036,0.0,6.0
0,167.9472,834.8151,0,179.0,103.3102,0.0,7.0
0,147.0459,100.927,0,139.0,219.5723,0.0,1.0
0,100.927,91.2277,0,179.0,34.6554,0.0,2.0
0,91.2277,218.0052,0,179.0,34.2345,0.0,3.0
0,218.0052,102.7035,0,199.0,99.0051,0.0,4.0
0,102.7035,607.225,0,238.0,12.0416,0.0,5.0
0,50.3438,314.8575,0,119.0,100.2397,0.0,1.0
0,314.8575,160.3753,0,139.0,251.5094,99.0,3.0
0,160.3753,214.5839,1,199.0,186.1317,80.0,2.0
0,214.5839,228.6941,0,139.0,144.8378,99.0,3.0
0,228.6941,91.6652,0,99.0,95.0842,0.0,4.0
0,91.6652,122.001,0,159.0,12.53,0.0,5.0
0,122.001,365.2684,0,119.0,6.7082,0.0,6.0
0,365.2684,371.571,0,179.0,406.7739,0.0,4.0
0,371.571,441.5484,0,99.0,427.1592,0.0,1.0
0,441.5484,138.5938,0,139.0,328.0244,0.0,5.0
0,138.5938,490.2808,0,219.0,41.6173,0.0,6.0
1,0.0,203.702,0,0.0,0.0,0.0,2.0
1,560.0116,216.0214,0,159.0,640.7847,0.0,1.0
1,216.0214,173.926,0,0.0,135.4843,0.0,2.0
0,366.1291,129.5782,0,259.0,457.526,0.0,1.0
0,129.5782,132.3414,0,159.0,96.0469,0.0,2.0
0,132.3414,239.2749,0,80.0,88.0909,0.0,3.0
0,239.2749,172.8381,0,378.0,306.0408,0.0,1.0
0,172.8381,136.4441,0,219.0,105.3233,0.0,2.0
0,136.4441,379.9872,0,159.0,104.8094,0.0,3.0
0,379.9872,50.4505,0,278.0,466.9529,0.0,1.0
0,50.4505,114.0702,0,139.0,21.095,0.0,2.0
0,114.0702,301.5879,0,139.0,38.9487,0.0,3.0
0,301.5879,207.5795,0,219.0,355.8328,0.0,1.0
0,207.5795,276.7716,0,80.0,112.1116,0.0,2.0
1,345.167,327.3912,0,199.0,423.7853,478.0,1.0
0,327.3912,191.8463,0,358.0,117.0854,0.0,2.0
0,191.8463,126.4367,0,139.0,182.2745,0.0,3.0
0,126.4367,188.2691,0,199.0,106.1697,0.0,4.0
0,188.2691,747.4525,1,238.0,165.1938,0.0,6.0
1,57.9741,0.0,0,199.0,73.4098,478.0,1.0
0,0.0,433.9484,0,0.0,0.0,0.0,3.0
0,701.428,115.8296,1,139.0,744.8658,0.0,2.0
0,115.8296,272.4133,1,139.0,187.0241,716.0,1.0
0,272.4133,242.0976,0,259.0,246.002,139.0,3.0
0,242.0976,290.7116,1,139.0,332.5432,716.0,1.0
0,290.7116,107.6673,0,259.0,258.0019,139.0,3.0
0,107.6673,571.4169,0,139.0,126.321,0.0,4.0
0,571.4169,112.8716,0,139.0,640.7262,0.0,1.0
0,112.8716,192.7077,0,219.0,72.3395,0.0,2.0
0,192.7077,136.533,0,159.0,165.1484,0.0,5.0
0,136.533,128.0088,0,199.0,78.5175,0.0,6.0
0,128.0088,515.9075,0,219.0,91.0055,0.0,7.0
1,515.9075,72.6395,0,179.0,538.8144,119.0,2.0
1,72.6395,174.7069,1,159.0,118.0169,179.0,1.0
1,174.7069,278.0112,0,179.0,53.1507,119.0,2.0
1,278.0112,469.5905,0,119.0,293.0154,0.0,4.0
0,635.0185,307.7873,0,219.0,686.0394,0.0,1.0
0,307.7873,258.1342,0,139.0,265.0887,0.0,4.0
0,258.1342,279.4875,0,99.0,200.5642,0.0,5.0
0,279.4875,801.2219,0,139.0,155.0129,0.0,7.0
0,895.1633,1227.8477,0,179.0,920.8393,0.0,1.0
0,1227.8477,130.3812,0,139.0,95.8801,0.0,2.0
0,0.0,368.4461,0,0.0,0.0,0.0,5.0
0,368.4461,249.1586,0,80.0,415.348,99.0,1.0
0,249.1586,140.5569,0,99.0,227.5016,159.0,1.0
1,140.5569,184.5434,0,159.0,69.6563,159.0,2.0
0,184.5434,175.6822,0,159.0,186.2713,99.0,5.0
0,175.6822,354.2051,0,99.0,87.7268,139.0,6.0
0,108.8726,139.4104,0,80.0,142.2146,99.0,3.0
1,139.4104,183.4802,0,99.0,150.2332,99.0,3.0
0,296.6243,145.4003,0,99.0,364.9658,0.0,1.0
1,33.6341,0.0,0,159.0,113.2784,159.0,2.0
1,296.551,170.4171,0,139.0,355.584,139.0,1.0
0,157.7633,350.5267,0,99.0,113.8771,0.0,3.0
1,502.4326,190.6233,0,159.0,547.2413,0.0,1.0
1,271.8993,37.1248,0,139.0,277.3968,99.0,2.0
0,37.1248,413.2242,1,99.0,98.9545,139.0,1.0
1,538.4424,115.1086,0,139.0,528.0038,99.0,2.0
0,184.0849,142.1452,0,139.0,272.5913,0.0,1.0
0,142.1452,615.0246,0,119.0,175.4537,0.0,1.0
0,615.0246,828.0257,0,139.0,560.6032,0.0,7.0
1,828.0257,206.5188,0,99.0,898.4125,0.0,3.0
1,206.5188,337.4733,0,139.0,310.9276,139.0,1.0
1,337.4733,91.4945,0,139.0,260.7317,0.0,4.0
1,91.4945,95.1893,0,80.0,41.2311,0.0,5.0
1,95.1893,577.1449,1,199.0,84.214,0.0,7.0
0,408.3754,197.5664,0,119.0,496.6327,0.0,1.0
0,197.5664,318.0098,0,99.0,132.3707,0.0,2.0
0,318.0098,490.5928,0,139.0,308.0795,0.0,6.0
0,490.5928,300.6996,0,179.0,586.931,0.0,1.0
0,300.6996,335.0082,0,258.0,258.4357,0.0,3.0
0,0.0,236.5005,0,0.0,0.0,0.0,3.0
0,236.5005,105.0774,0,119.0,278.8835,199.0,1.0
0,796.2401,142.7953,0,119.0,872.3491,0.0,1.0
0,142.7953,208.4017,0,318.0,87.4643,0.0,2.0
0,208.4017,172.1547,0,139.0,237.4026,0.0,1.0
0,172.1547,81.5659,0,199.0,111.2205,0.0,2.0
0,282.9629,209.5024,0,99.0,284.3818,0.0,2.0
0,209.5024,128.6585,0,298.0,144.3468,0.0,3.0
0,128.6585,410.5049,0,99.0,69.3542,0.0,4.0
0,410.5049,721.6171,1,239.0,393.0623,0.0,8.0
0,399.7312,256.002,0,159.0,567.3738,298.0,2.0
0,256.002,130.5153,1,119.0,326.2591,238.0,1.0
0,130.5153,216.3059,0,159.0,74.8131,298.0,2.0
0,216.3059,181.1353,0,298.0,201.1219,0.0,4.0
0,181.1353,519.5123,0,99.0,107.0747,0.0,5.0
0,0.0,98.971,0,0.0,0.0,0.0,2.0
0,98.971,73.9814,1,99.0,165.7377,179.0,1.0
0,73.9814,234.8537,0,179.0,125.7179,0.0,1.0
0,234.8537,308.1416,0,278.0,140.0714,0.0,3.0
0,308.1416,134.5929,0,80.0,27.2947,0.0,4.0
0,134.5929,592.9058,0,119.0,27.2947,0.0,5.0
0,127.0482,87.5557,0,99.0,123.8467,0.0,1.0
0,76.8668,99.6318,0,179.0,89.4707,0.0,1.0
0,99.6318,264.1751,0,99.0,104.7091,0.0,1.0
0,0.0,207.0151,0,0.0,0.0,0.0,1.0
0,207.0151,151.0828,0,179.0,175.1457,0.0,3.0
0,151.0828,411.5368,0,159.0,119.6035,0.0,4.0
0,411.5368,164.6003,0,139.0,437.7785,0.0,1.0
0,164.6003,211.0095,0,219.0,108.0046,0.0,2.0
0,211.0095,550.8341,0,80.0,210.238,0.0,4.0
0,690.704,74.0827,0,99.0,702.1524,0.0,1.0
0,74.0827,96.3379,0,199.0,105.513,0.0,1.0
0,96.3379,178.0709,0,99.0,106.738,0.0,1.0
0,178.0709,260.5581,0,258.0,98.6154,0.0,2.0
0,260.5581,131.6938,0,119.0,181.0,0.0,4.0
0,131.6938,155.046,0,139.0,62.2896,0.0,5.0
0,155.046,225.633,0,219.0,125.016,0.0,7.0
1,225.633,617.2773,0,139.0,280.765,0.0,5.0
0,252.448,147.589,0,119.0,313.2491,0.0,1.0
0,147.589,171.2921,0,179.0,184.6781,0.0,1.0
0,171.2921,298.4644,0,119.0,145.5816,0.0,3.0
0,219.7755,174.5029,0,80.0,183.2212,0.0,2.0
0,174.5029,119.877,1,99.0,202.1584,258.0,1.0
0,195.6074,442.5636,0,159.0,262.5452,0.0,1.0
0,442.5636,41.5482,0,139.0,439.0558,0.0,5.0
1,41.5482,204.0496,1,80.0,114.3372,139.0,4.0
1,204.0496,105.6468,0,139.0,205.7887,0.0,7.0
1,267.6476,109.5468,1,80.0,334.2529,139.0,4.0
1,109.5468,154.9298,1,219.0,86.122,0.0,6.0
1,154.9298,119.8019,0,139.0,101.1237,0.0,7.0
1,119.8019,793.512,0,119.0,56.8859,0.0,8.0
0,182.3897,281.7024,0,99.0,188.7671,0.0,1.0
0,168.2974,449.1116,0,139.0,176.5701,0.0,1.0
0,449.1116,400.005,0,159.0,392.0051,0.0,4.0
0,849.8059,51.12,0,99.0,852.7626,0.0,2.0
0,51.12,99.3642,1,99.0,97.6217,99.0,1.0
0,99.3642,352.7811,0,99.0,108.1665,0.0,1.0
0,598.312,35.805,0,119.0,657.0,0.0,1.0
0,92.7793,72.0156,0,139.0,79.3977,0.0,1.0
0,72.0156,135.0037,0,298.0,79.2465,0.0,1.0
0,135.0037,323.687,0,219.0,21.1896,0.0,2.0
0,323.687,156.3873,0,119.0,254.8666,0.0,4.0
0,156.3873,406.2182,0,159.0,101.1929,0.0,6.0
