eyemove/table9.P2stFixation,eyemove/table9.lastSaccLen,eyemove/table9.regressDur,eyemove/table9.regressLen,eyemove/table9.wordNo,prevFixDur
1,0.0,11140.0,1434.0,1.0,139.0
0,215.7835,0.0,0.0,2.0,219.0
0,664.3087,0.0,0.0,2.0,119.0
1,377.3185,0.0,0.0,3.0,80.0
0,206.0607,0.0,0.0,3.0,119.0
0,371.3506,278.0,914.0,3.0,278.0
0,1215.5355,0.0,319.0,3.0,120.0
0,591.1584,0.0,0.0,6.0,219.0
0,452.1338,0.0,0.0,2.0,139.0
1,850.245,0.0,0.0,1.0,0.0
1,368.8204,0.0,735.0,3.0,179.0
0,209.5024,0.0,0.0,2.0,99.0
0,104.2029,0.0,179.0,3.0,219.0
0,89.9347,0.0,140.0,3.0,279.0
1,145.6511,0.0,0.0,2.0,159.0
0,210.3426,0.0,0.0,2.0,80.0
0,211.5,437.0,636.0,2.0,238.0
0,424.945,0.0,0.0,5.0,179.0
1,254.9431,1690.0,0.0,1.0,139.0
1,59.1354,0.0,0.0,1.0,99.0
0,70.8414,0.0,0.0,1.0,80.0
0,148.0304,0.0,0.0,6.0,279.0
0,260.3094,0.0,0.0,3.0,219.0
0,56.7825,0.0,99.0,3.0,278.0
0,477.3306,0.0,0.0,5.0,159.0
1,270.5818,0.0,0.0,2.0,80.0
0,92.0666,0.0,0.0,1.0,159.0
0,200.1125,0.0,0.0,1.0,159.0
0,50.3314,0.0,159.0,2.0,99.0
1,49.0026,0.0,457.0,1.0,199.0
0,99.0808,159.0,537.0,3.0,239.0
0,142.762,100.0,399.0,2.0,80.0
0,71.3863,0.0,0.0,3.0,219.0
1,213.5053,0.0,0.0,3.0,179.0
1,505.004,219.0,0.0,1.0,99.0
0,259.1419,0.0,0.0,5.0,159.0
0,151.9186,0.0,218.0,7.0,139.0
0,172.8504,0.0,0.0,4.0,139.0
1,409.3803,0.0,0.0,2.0,199.0
1,374.0655,338.0,0.0,1.0,219.0
0,493.6583,0.0,557.0,4.0,119.0
0,1611.1568,0.0,0.0,3.0,99.0
1,196.3982,498.0,0.0,1.0,179.0
1,71.6746,1072.0,1391.0,3.0,139.0
1,110.8388,0.0,737.0,2.0,20.0
0,92.6094,0.0,0.0,1.0,99.0
0,78.729,199.0,378.0,6.0,238.0
0,355.9277,139.0,0.0,1.0,80.0
1,593.6449,0.0,0.0,4.0,80.0
0,371.571,0.0,0.0,4.0,179.0
0,248.0247,139.0,159.0,3.0,139.0
0,158.1779,159.0,0.0,1.0,139.0
1,190.19,4116.0,6363.0,3.0,139.0
0,81.7389,0.0,0.0,1.0,159.0
1,563.1174,80.0,0.0,2.0,179.0
0,739.1747,139.0,0.0,6.0,99.0
1,108.1504,0.0,0.0,1.0,80.0
1,86.9253,495.0,8147.0,3.0,80.0
0,152.1003,716.0,3020.0,1.0,338.0
0,374.9567,0.0,80.0,7.0,99.0
1,140.8918,755.0,139.0,3.0,179.0
0,454.8937,0.0,0.0,5.0,80.0
0,177.0664,0.0,0.0,1.0,20.0
0,607.1822,20.0,0.0,4.0,179.0
1,84.8896,0.0,2903.0,1.0,159.0
0,228.5662,0.0,0.0,1.0,0.0
0,142.1452,0.0,0.0,1.0,139.0
0,108.0937,179.0,637.0,5.0,259.0
1,255.5044,0.0,0.0,1.0,0.0
0,872.8717,0.0,0.0,1.0,99.0
0,119.2015,0.0,0.0,4.0,119.0
0,592.964,0.0,0.0,1.0,139.0
0,112.2074,0.0,0.0,2.0,80.0
1,599.8687,0.0,0.0,1.0,80.0
0,113.5925,0.0,0.0,2.0,159.0
0,122.0092,0.0,0.0,1.0,199.0
0,126.5158,418.0,0.0,1.0,239.0
0,104.4761,0.0,0.0,1.0,139.0
0,181.4456,0.0,0.0,2.0,139.0
1,86.4653,0.0,697.0,1.0,219.0
0,174.018,0.0,0.0,1.0,119.0
0,240.5047,0.0,0.0,1.0,139.0
0,82.0015,577.0,4473.0,1.0,100.0
0,115.0532,0.0,0.0,1.0,139.0
1,66.8431,0.0,0.0,2.0,99.0
0,358.8851,0.0,0.0,1.0,139.0
0,206.5871,0.0,0.0,2.0,119.0
0,620.1842,0.0,0.0,6.0,139.0
0,100.8179,179.0,0.0,1.0,159.0
0,85.9215,139.0,0.0,5.0,258.0
0,213.5632,0.0,0.0,5.0,179.0
1,78.6003,0.0,0.0,1.0,319.0
1,125.1209,477.0,0.0,4.0,239.0
0,201.575,417.0,0.0,1.0,99.0
0,49.3077,100.0,3328.0,6.0,100.0
0,359.5125,0.0,0.0,1.0,99.0
0,58.2001,0.0,119.0,3.0,99.0
0,103.0594,358.0,0.0,2.0,219.0
0,264.2546,0.0,0.0,4.0,99.0
0,246.224,0.0,1850.0,3.0,0.0
0,311.0486,0.0,0.0,3.0,99.0
0,457.5959,159.0,0.0,5.0,199.0
0,198.4452,0.0,0.0,1.0,199.0
0,174.3395,0.0,0.0,2.0,179.0
1,238.0005,0.0,0.0,1.0,139.0
0,314.6824,0.0,0.0,2.0,219.0
0,69.5432,0.0,0.0,3.0,258.0
0,128.7643,0.0,0.0,3.0,179.0
1,148.5673,0.0,99.0,2.0,179.0
0,684.4043,159.0,0.0,5.0,119.0
1,108.2959,0.0,0.0,3.0,239.0
1,475.3959,0.0,0.0,4.0,199.0
0,1200.7081,0.0,0.0,4.0,259.0
0,100.1062,0.0,0.0,1.0,80.0
0,63.0714,219.0,338.0,2.0,139.0
1,214.6491,0.0,0.0,5.0,159.0
0,56.7979,1688.0,458.0,1.0,278.0
0,188.2691,0.0,0.0,4.0,199.0
0,383.4169,0.0,0.0,4.0,179.0
0,275.8754,0.0,0.0,4.0,199.0
0,252.6267,238.0,0.0,4.0,278.0
0,356.7948,0.0,0.0,2.0,179.0
1,95.7079,0.0,0.0,6.0,258.0
0,0.0,638.0,0.0,2.0,179.0
0,731.7585,0.0,0.0,8.0,179.0
1,327.112,895.0,0.0,2.0,179.0
1,322.6399,0.0,0.0,4.0,159.0
0,153.3118,0.0,0.0,3.0,99.0
0,290.0349,99.0,0.0,3.0,139.0
0,535.1479,199.0,0.0,5.0,99.0
0,224.831,0.0,0.0,4.0,139.0
1,331.5931,0.0,0.0,4.0,139.0
0,403.5991,239.0,0.0,4.0,239.0
0,224.7093,80.0,0.0,2.0,139.0
1,282.0044,2064.0,159.0,4.0,139.0
0,289.7904,0.0,0.0,4.0,139.0
0,85.4239,396.0,0.0,1.0,199.0
1,165.0189,139.0,0.0,2.0,219.0
1,166.2415,2343.0,776.0,3.0,139.0
1,722.0229,0.0,0.0,8.0,0.0
0,63.502,298.0,816.0,1.0,139.0
0,342.7922,417.0,0.0,3.0,99.0
0,344.5033,139.0,0.0,1.0,159.0
1,825.7471,258.0,0.0,6.0,139.0
0,65.1556,199.0,179.0,3.0,99.0
0,264.0573,0.0,0.0,5.0,239.0
0,105.0774,199.0,0.0,1.0,119.0
1,346.5927,0.0,0.0,4.0,99.0
1,84.0015,0.0,896.0,3.0,219.0
1,157.3181,556.0,0.0,1.0,258.0
0,72.7633,819.0,0.0,3.0,20.0
0,453.1724,0.0,0.0,4.0,80.0
0,37.8319,0.0,0.0,1.0,298.0
0,24.3311,0.0,0.0,1.0,99.0
1,242.1012,1016.0,4225.0,3.0,140.0
0,260.1216,0.0,319.0,6.0,259.0
1,222.8419,99.0,437.0,3.0,119.0
0,107.7926,0.0,0.0,2.0,0.0
0,91.1112,0.0,0.0,1.0,139.0
0,150.6793,0.0,0.0,2.0,199.0
1,367.5241,258.0,0.0,1.0,139.0
0,589.8782,119.0,0.0,7.0,99.0
0,369.7465,99.0,119.0,6.0,159.0
0,89.3826,119.0,0.0,2.0,179.0
1,231.9925,319.0,0.0,3.0,199.0
0,86.0058,0.0,0.0,3.0,219.0
0,82.0549,179.0,0.0,3.0,199.0
1,169.0044,0.0,0.0,1.0,0.0
0,197.5664,0.0,0.0,1.0,119.0
0,53.0377,1312.0,1094.0,2.0,199.0
1,176.9364,0.0,0.0,7.0,159.0
0,269.8453,0.0,0.0,1.0,0.0
0,545.8177,0.0,0.0,6.0,179.0
0,54.5206,697.0,458.0,4.0,179.0
0,226.0868,438.0,0.0,3.0,99.0
1,0.0,1095.0,397.0,1.0,0.0
1,152.0206,119.0,0.0,1.0,199.0
0,116.5204,0.0,0.0,1.0,139.0
1,104.0,258.0,0.0,1.0,99.0
0,145.4184,0.0,0.0,3.0,99.0
0,158.7278,0.0,0.0,4.0,179.0
1,86.7006,1074.0,0.0,2.0,179.0
0,1600.9859,0.0,24987.0,9.0,319.0
1,958.4313,0.0,0.0,3.0,139.0
0,78.5064,239.0,0.0,3.0,298.0
0,84.5931,0.0,0.0,1.0,139.0
1,216.6576,0.0,0.0,4.0,199.0
1,151.758,2903.0,1490.0,1.0,80.0
0,58.3095,0.0,0.0,3.0,80.0
1,97.0696,0.0,0.0,5.0,179.0
0,106.9205,0.0,119.0,4.0,119.0
0,299.5004,0.0,0.0,4.0,199.0
0,71.5856,0.0,199.0,5.0,199.0
0,85.2482,0.0,0.0,1.0,119.0
0,93.0336,0.0,0.0,2.0,239.0
1,149.5209,337.0,80.0,4.0,179.0
0,258.8035,0.0,0.0,3.0,159.0
0,312.9077,0.0,0.0,3.0,80.0
0,129.5782,0.0,0.0,1.0,259.0
1,183.7621,438.0,3160.0,1.0,99.0
0,274.5656,278.0,0.0,1.0,179.0
0,283.004,0.0,0.0,4.0,99.0
1,182.654,0.0,0.0,1.0,179.0
0,144.4412,0.0,0.0,2.0,80.0
0,560.0116,0.0,0.0,5.0,119.0
1,141.2869,0.0,0.0,1.0,0.0
1,307.0818,755.0,0.0,5.0,139.0
1,78.8495,1074.0,0.0,1.0,0.0
0,174.5236,0.0,0.0,2.0,199.0
1,189.6905,358.0,0.0,1.0,99.0
0,191.0026,478.0,0.0,1.0,159.0
0,162.1496,0.0,0.0,1.0,99.0
0,290.8006,0.0,0.0,3.0,238.0
0,188.2817,0.0,0.0,1.0,219.0
0,137.5082,0.0,0.0,1.0,179.0
0,330.2128,0.0,0.0,4.0,139.0
0,94.9658,0.0,0.0,2.0,99.0
0,279.4875,0.0,0.0,5.0,99.0
1,150.1541,0.0,0.0,1.0,258.0
0,335.0082,0.0,0.0,3.0,258.0
1,384.5939,1192.0,0.0,1.0,139.0
1,253.0005,2622.0,278.0,2.0,99.0
0,402.4665,0.0,0.0,3.0,139.0
0,518.5022,0.0,0.0,3.0,358.0
0,211.2865,0.0,0.0,3.0,159.0
1,168.6179,259.0,6098.0,3.0,339.0
0,226.8447,0.0,0.0,4.0,159.0
0,461.1196,0.0,99.0,5.0,119.0
1,296.5034,219.0,9785.0,2.0,80.0
1,264.6531,0.0,338.0,4.0,0.0
1,148.6178,0.0,0.0,6.0,99.0
0,203.6989,0.0,0.0,1.0,80.0
0,130.1163,0.0,0.0,5.0,80.0
0,122.4847,0.0,0.0,3.0,139.0
0,857.5036,0.0,0.0,1.0,80.0
0,130.384,0.0,0.0,1.0,179.0
0,118.0953,119.0,0.0,2.0,80.0
0,151.4001,0.0,0.0,2.0,99.0
1,151.4414,0.0,0.0,2.0,119.0
0,200.2255,0.0,0.0,2.0,139.0
1,256.5239,718.0,0.0,2.0,199.0
0,21.8289,199.0,358.0,3.0,99.0
0,141.5141,0.0,0.0,5.0,199.0
0,223.0454,0.0,0.0,1.0,80.0
1,80.1311,99.0,0.0,1.0,139.0
1,170.5007,1272.0,0.0,3.0,179.0
0,184.5332,439.0,577.0,2.0,80.0
0,394.5155,0.0,0.0,5.0,179.0
0,143.1477,0.0,199.0,2.0,179.0
0,262.7818,1491.0,0.0,5.0,139.0
0,144.5415,0.0,0.0,2.0,100.0
0,821.5024,0.0,0.0,3.0,139.0
1,477.256,0.0,0.0,6.0,239.0
0,251.2195,139.0,0.0,2.0,139.0
1,331.7699,219.0,2728.0,3.0,179.0
0,142.8863,0.0,775.0,5.0,139.0
1,541.0501,1113.0,99.0,5.0,179.0
0,51.58,0.0,99.0,4.0,80.0
1,92.1263,0.0,0.0,1.0,0.0
0,93.5481,0.0,0.0,1.0,99.0
1,118.2582,0.0,0.0,3.0,139.0
1,239.2995,0.0,0.0,2.0,99.0
1,160.0383,796.0,0.0,1.0,119.0
0,70.8308,0.0,0.0,1.0,139.0
1,154.6367,0.0,1593.0,1.0,139.0
0,433.7594,0.0,0.0,6.0,0.0
0,571.4169,0.0,0.0,4.0,139.0
1,225.2204,0.0,0.0,2.0,99.0
1,55.9151,0.0,0.0,2.0,298.0
0,429.2528,399.0,0.0,4.0,379.0
1,809.7711,0.0,1612.0,6.0,179.0
0,99.5038,0.0,0.0,5.0,80.0
0,146.1651,0.0,0.0,5.0,80.0
0,166.0271,0.0,0.0,1.0,179.0
1,80.0765,298.0,0.0,1.0,278.0
0,96.5829,199.0,378.0,6.0,238.0
0,189.3198,0.0,0.0,5.0,139.0
0,284.029,0.0,0.0,3.0,159.0
0,276.0349,0.0,0.0,4.0,80.0
0,513.5197,437.0,0.0,1.0,358.0
0,145.0078,0.0,0.0,1.0,0.0
0,165.0242,0.0,0.0,3.0,279.0
0,540.389,0.0,0.0,6.0,99.0
0,321.4129,0.0,0.0,1.0,239.0
0,119.6046,0.0,0.0,8.0,99.0
0,314.8575,0.0,0.0,1.0,119.0
0,95.8188,0.0,0.0,1.0,179.0
0,300.5004,99.0,338.0,6.0,99.0
0,311.137,657.0,0.0,5.0,179.0
1,164.5615,199.0,0.0,2.0,159.0
0,91.6652,0.0,0.0,4.0,99.0
0,464.9172,792.0,0.0,1.0,80.0
1,84.257,319.0,618.0,1.0,0.0
1,111.6882,239.0,1849.0,2.0,139.0
0,643.5441,716.0,0.0,6.0,179.0
1,146.237,796.0,638.0,3.0,359.0
0,317.7373,0.0,0.0,1.0,139.0
0,195.0923,0.0,0.0,1.0,119.0
0,543.5301,0.0,0.0,5.0,219.0
0,168.5007,0.0,0.0,1.0,99.0
0,88.8651,100.0,0.0,4.0,80.0
0,100.927,0.0,99.0,2.0,100.0
1,56.0803,955.0,478.0,1.0,99.0
0,607.2967,0.0,0.0,5.0,99.0
0,429.9006,0.0,0.0,4.0,80.0
1,156.0008,0.0,0.0,1.0,258.0
0,190.1328,992.0,0.0,1.0,239.0
1,132.8345,438.0,0.0,6.0,219.0
1,628.2653,0.0,0.0,1.0,99.0
0,57.0351,577.0,418.0,5.0,99.0
1,90.312,0.0,0.0,6.0,100.0
0,256.002,298.0,536.0,2.0,159.0
1,573.0218,239.0,1512.0,6.0,159.0
1,0.0,0.0,0.0,1.0,139.0
0,304.0695,0.0,0.0,1.0,139.0
1,53.6004,2640.0,12364.0,2.0,219.0
0,102.0196,119.0,199.0,2.0,119.0
0,277.6626,0.0,457.0,5.0,179.0
0,320.6513,0.0,0.0,2.0,80.0
0,0.0,0.0,0.0,5.0,159.0
1,152.2662,198.0,80.0,5.0,99.0
0,149.8332,0.0,0.0,2.0,199.0
0,185.4036,179.0,298.0,4.0,139.0
0,595.0011,0.0,0.0,1.0,99.0
1,52.1009,119.0,496.0,3.0,119.0
1,233.0,776.0,0.0,3.0,159.0
0,721.6171,0.0,0.0,8.0,239.0
1,210.7143,0.0,0.0,3.0,159.0
0,59.8018,0.0,0.0,1.0,179.0
1,260.5389,517.0,1353.0,2.0,219.0
1,105.9552,239.0,0.0,1.0,0.0
1,117.5043,516.0,0.0,6.0,80.0
0,147.2175,0.0,0.0,1.0,139.0
0,0.0,0.0,0.0,1.0,139.0
0,114.7279,139.0,2566.0,2.0,159.0
1,123.4555,0.0,537.0,1.0,139.0
1,304.6609,0.0,179.0,4.0,179.0
0,157.1631,0.0,0.0,2.0,199.0
0,207.0006,0.0,0.0,3.0,99.0
0,170.0,338.0,0.0,1.0,139.0
0,300.4813,0.0,837.0,4.0,199.0
0,101.3903,0.0,0.0,3.0,179.0
0,123.0254,139.0,0.0,4.0,179.0
1,91.5874,199.0,0.0,2.0,359.0
0,74.2428,0.0,0.0,2.0,139.0
0,221.338,0.0,0.0,3.0,80.0
1,229.752,259.0,6098.0,3.0,339.0
1,87.8877,239.0,1849.0,2.0,139.0
0,72.2669,0.0,0.0,1.0,139.0
0,261.1915,0.0,0.0,1.0,0.0
0,246.6034,0.0,0.0,3.0,0.0
0,165.4358,0.0,0.0,3.0,199.0
0,420.9825,0.0,0.0,6.0,80.0
1,318.202,0.0,0.0,3.0,139.0
1,381.9453,0.0,0.0,5.0,179.0
0,1219.8796,0.0,0.0,1.0,100.0
0,206.6549,318.0,0.0,2.0,159.0
1,289.5004,0.0,0.0,1.0,139.0
0,68.9094,0.0,0.0,5.0,238.0
0,134.0755,0.0,0.0,2.0,219.0
0,196.8972,0.0,0.0,1.0,239.0
1,160.3824,0.0,0.0,2.0,80.0
0,80.6489,0.0,0.0,1.0,139.0
1,503.5717,179.0,816.0,5.0,298.0
0,154.0552,258.0,0.0,1.0,139.0
1,131.4201,0.0,0.0,3.0,239.0
1,148.0076,119.0,0.0,2.0,119.0
0,379.9872,0.0,0.0,3.0,159.0
0,306.5587,396.0,0.0,2.0,199.0
0,306.9796,0.0,0.0,3.0,0.0
0,238.8812,0.0,0.0,1.0,139.0
0,127.6656,0.0,0.0,2.0,318.0
0,204.5,0.0,0.0,3.0,179.0
1,462.5595,0.0,0.0,4.0,139.0
1,605.2183,0.0,5363.0,7.0,159.0
0,334.506,0.0,0.0,3.0,239.0
1,133.0883,3062.0,8606.0,1.0,139.0
0,200.0156,0.0,0.0,1.0,99.0
1,177.5063,0.0,0.0,3.0,278.0
0,113.1868,0.0,0.0,1.0,119.0
1,69.1809,0.0,219.0,2.0,0.0
0,125.036,0.0,0.0,2.0,239.0
0,470.1205,238.0,0.0,2.0,119.0
0,333.524,139.0,0.0,1.0,179.0
0,363.6114,0.0,0.0,1.0,80.0
1,98.9949,517.0,1353.0,2.0,219.0
0,52.0433,0.0,179.0,3.0,139.0
0,63.7122,0.0,875.0,2.0,0.0
1,367.6088,755.0,0.0,5.0,139.0
0,290.3812,258.0,0.0,2.0,278.0
0,190.983,817.0,22514.0,4.0,120.0
1,401.4038,0.0,278.0,5.0,199.0
1,281.575,894.0,0.0,3.0,99.0
1,123.3086,278.0,1152.0,1.0,179.0
1,89.0688,0.0,0.0,1.0,80.0
1,206.8846,337.0,80.0,4.0,179.0
0,66.3363,0.0,398.0,1.0,258.0
0,99.5753,0.0,0.0,1.0,318.0
0,352.7811,0.0,0.0,1.0,99.0
0,249.7649,0.0,0.0,2.0,139.0
0,173.1134,0.0,0.0,3.0,199.0
1,149.6103,0.0,100.0,7.0,119.0
1,172.605,0.0,2603.0,7.0,219.0
0,77.2431,0.0,0.0,2.0,100.0
0,165.339,0.0,0.0,3.0,80.0
1,354.9412,0.0,0.0,4.0,179.0
0,120.5498,676.0,0.0,1.0,0.0
1,312.7747,2565.0,577.0,4.0,139.0
0,140.5222,0.0,0.0,4.0,159.0
0,274.8568,99.0,1590.0,4.0,139.0
1,314.4344,0.0,0.0,2.0,179.0
0,168.5141,0.0,0.0,5.0,119.0
1,129.501,1016.0,12432.0,4.0,199.0
0,75.1798,0.0,3958.0,2.0,199.0
0,306.0261,0.0,0.0,4.0,238.0
0,288.6468,0.0,0.0,4.0,139.0
0,385.5208,0.0,0.0,3.0,80.0
0,283.4365,0.0,139.0,5.0,179.0
0,147.6906,0.0,0.0,4.0,258.0
1,213.8019,0.0,0.0,2.0,99.0
0,163.1847,0.0,0.0,2.0,139.0
0,274.5656,0.0,0.0,1.0,99.0
0,632.4043,0.0,0.0,8.0,119.0
0,33.6043,0.0,0.0,2.0,80.0
0,445.6035,0.0,0.0,5.0,139.0
0,69.7173,379.0,0.0,1.0,20.0
1,204.1378,298.0,0.0,1.0,278.0
0,331.7356,0.0,0.0,3.0,99.0
1,147.5025,219.0,0.0,6.0,159.0
0,326.0751,0.0,0.0,3.0,119.0
0,180.5249,179.0,0.0,4.0,279.0
0,222.2707,139.0,0.0,3.0,139.0
0,268.0914,0.0,0.0,1.0,139.0
0,112.9889,0.0,0.0,1.0,119.0
1,154.6165,219.0,0.0,6.0,20.0
0,158.5008,0.0,0.0,4.0,179.0
1,49.9124,99.0,0.0,1.0,179.0
0,92.5486,0.0,0.0,2.0,238.0
0,150.0008,0.0,0.0,1.0,0.0
0,127.2095,0.0,0.0,7.0,119.0
0,170.6436,0.0,0.0,2.0,199.0
0,167.5478,0.0,0.0,1.0,179.0
0,106.2309,417.0,238.0,2.0,119.0
1,204.3679,0.0,160.0,1.0,179.0
1,303.7585,139.0,0.0,1.0,159.0
1,169.9301,0.0,0.0,1.0,179.0
0,110.8558,0.0,219.0,2.0,119.0
0,93.4345,0.0,0.0,1.0,278.0
0,309.1035,0.0,0.0,4.0,119.0
1,584.8216,378.0,0.0,8.0,139.0
1,86.2047,0.0,60.0,3.0,179.0
1,147.5076,359.0,3363.0,6.0,239.0
0,188.9874,0.0,0.0,1.0,0.0
1,109.11,577.0,0.0,1.0,159.0
0,307.6792,0.0,0.0,3.0,139.0
1,263.1511,996.0,0.0,2.0,239.0
0,682.9863,0.0,0.0,10.0,258.0
0,113.5892,0.0,0.0,1.0,359.0
1,68.8368,139.0,0.0,1.0,159.0
0,1069.5379,0.0,0.0,1.0,199.0
1,399.2174,357.0,1132.0,5.0,358.0
0,92.0666,0.0,0.0,4.0,139.0
0,143.1127,0.0,0.0,2.0,159.0
1,40.05,0.0,3837.0,10.0,139.0
0,168.6453,199.0,0.0,1.0,0.0
1,85.2115,0.0,0.0,6.0,199.0
0,331.7748,0.0,556.0,4.0,159.0
0,521.8058,0.0,0.0,4.0,199.0
0,454.303,0.0,0.0,4.0,99.0
1,33.2415,238.0,795.0,2.0,179.0
1,144.7498,4116.0,6363.0,3.0,139.0
0,101.0111,0.0,0.0,1.0,139.0
1,98.1122,0.0,775.0,1.0,80.0
0,369.041,0.0,0.0,5.0,119.0
0,111.6121,952.0,0.0,1.0,0.0
1,105.5711,0.0,0.0,5.0,219.0
0,158.5788,0.0,0.0,5.0,159.0
0,371.066,0.0,0.0,3.0,199.0
0,233.2349,0.0,0.0,2.0,99.0
0,144.4896,0.0,0.0,1.0,0.0
0,103.5193,0.0,0.0,4.0,119.0
0,78.2768,139.0,397.0,2.0,298.0
0,208.6295,0.0,0.0,6.0,159.0
0,153.1878,0.0,0.0,5.0,139.0
0,444.8508,0.0,278.0,5.0,278.0
0,575.9106,0.0,0.0,6.0,99.0
0,289.5622,119.0,0.0,1.0,139.0
0,410.1756,159.0,0.0,1.0,298.0
1,442.685,1370.0,796.0,4.0,99.0
0,113.1923,417.0,0.0,4.0,139.0
0,235.604,198.0,0.0,2.0,378.0
1,83.8824,0.0,0.0,1.0,278.0
1,580.4655,0.0,0.0,7.0,119.0
1,70.5443,0.0,0.0,1.0,20.0
1,209.5865,80.0,0.0,1.0,99.0
0,469.6408,0.0,0.0,3.0,199.0
1,108.1157,0.0,0.0,4.0,179.0
0,190.5151,0.0,0.0,5.0,119.0
0,220.2504,0.0,0.0,4.0,219.0
0,145.7232,0.0,0.0,5.0,80.0
0,133.4541,774.0,0.0,3.0,159.0
1,95.1972,457.0,0.0,1.0,139.0
0,238.0137,0.0,0.0,6.0,139.0
0,601.584,618.0,4103.0,5.0,20.0
0,230.8533,0.0,0.0,2.0,139.0
0,103.5809,139.0,0.0,2.0,99.0
1,187.2385,0.0,318.0,1.0,99.0
0,390.4971,0.0,0.0,4.0,259.0
0,140.5436,199.0,0.0,2.0,139.0
1,169.0118,495.0,8147.0,3.0,80.0
0,142.7953,0.0,0.0,1.0,119.0
0,104.6733,0.0,0.0,1.0,80.0
0,156.3873,0.0,0.0,4.0,119.0
0,239.7003,0.0,0.0,5.0,119.0
0,119.8384,439.0,577.0,2.0,80.0
1,0.0,80.0,0.0,1.0,139.0
0,207.4729,0.0,0.0,3.0,179.0
1,369.0166,417.0,6143.0,6.0,119.0
0,646.4491,0.0,0.0,7.0,99.0
1,246.7919,0.0,0.0,1.0,139.0
1,79.4292,0.0,119.0,2.0,239.0
1,178.6967,99.0,0.0,4.0,139.0
1,237.5132,159.0,0.0,5.0,179.0
0,142.5351,0.0,0.0,4.0,358.0
0,157.5508,0.0,0.0,1.0,80.0
1,260.1082,3462.0,1611.0,5.0,139.0
0,294.7003,0.0,0.0,3.0,258.0
1,440.702,0.0,318.0,4.0,139.0
0,276.7716,0.0,0.0,2.0,80.0
1,415.5193,0.0,318.0,4.0,179.0
1,219.2761,417.0,0.0,1.0,0.0
1,803.5006,139.0,2604.0,9.0,298.0
0,305.6276,0.0,0.0,4.0,80.0
1,207.2661,219.0,0.0,1.0,139.0
0,132.417,0.0,0.0,1.0,179.0
0,421.4748,0.0,0.0,1.0,0.0
0,194.3515,358.0,8784.0,3.0,139.0
0,291.689,278.0,0.0,3.0,199.0
0,231.2926,0.0,0.0,4.0,199.0
0,446.5087,0.0,0.0,5.0,259.0
0,222.797,0.0,0.0,1.0,179.0
1,145.1594,0.0,0.0,2.0,159.0
0,130.5038,0.0,0.0,7.0,179.0
0,52.5405,199.0,219.0,5.0,119.0
1,108.9036,1032.0,0.0,1.0,99.0
1,202.0,0.0,0.0,1.0,239.0
1,153.018,0.0,0.0,4.0,179.0
0,209.457,0.0,0.0,5.0,179.0
1,241.6495,278.0,0.0,1.0,119.0
1,116.2723,0.0,0.0,3.0,379.0
1,121.6553,1215.0,0.0,5.0,199.0
0,243.4184,916.0,715.0,1.0,219.0
1,57.5608,0.0,0.0,1.0,139.0
1,152.0995,278.0,3380.0,3.0,0.0
1,196.5204,517.0,1791.0,1.0,139.0
0,265.0887,0.0,0.0,1.0,99.0
0,102.2069,0.0,0.0,5.0,219.0
1,194.8153,0.0,4792.0,1.0,179.0
0,153.5985,0.0,0.0,3.0,239.0
0,111.2879,0.0,0.0,2.0,159.0
0,189.5554,179.0,0.0,3.0,80.0
1,106.0189,99.0,854.0,6.0,119.0
1,155.9848,0.0,23930.0,3.0,259.0
0,37.2726,0.0,0.0,1.0,219.0
1,436.9751,159.0,0.0,4.0,238.0
0,204.4749,0.0,0.0,3.0,20.0
0,208.1952,0.0,0.0,1.0,258.0
1,459.0256,179.0,80.0,4.0,0.0
1,246.3701,0.0,0.0,1.0,0.0
0,641.4415,0.0,0.0,1.0,139.0
0,389.7749,796.0,3936.0,6.0,99.0
1,32.1403,0.0,0.0,1.0,99.0
1,130.1883,0.0,0.0,1.0,298.0
1,353.5127,278.0,0.0,1.0,159.0
0,133.291,238.0,0.0,4.0,179.0
1,217.7918,418.0,279.0,1.0,258.0
0,451.2084,676.0,0.0,4.0,259.0
0,354.4929,0.0,0.0,4.0,80.0
0,114.0175,0.0,0.0,1.0,199.0
0,250.1125,0.0,0.0,3.0,239.0
1,230.7428,358.0,0.0,1.0,80.0
0,442.1629,238.0,0.0,2.0,159.0
0,128.5243,0.0,0.0,1.0,239.0
1,158.5008,199.0,0.0,2.0,80.0
0,1146.5217,199.0,358.0,3.0,99.0
1,101.8847,2622.0,278.0,2.0,99.0
0,1246.5482,0.0,0.0,4.0,219.0
1,700.6126,0.0,0.0,6.0,80.0
0,272.1089,0.0,0.0,3.0,139.0
1,164.351,0.0,318.0,1.0,159.0
0,103.0437,0.0,0.0,1.0,179.0
0,225.0028,0.0,0.0,3.0,437.0
0,801.2219,0.0,0.0,7.0,139.0
0,86.5231,0.0,0.0,1.0,239.0
0,138.0226,0.0,0.0,5.0,139.0
1,157.5508,0.0,3620.0,1.0,119.0
0,144.105,0.0,0.0,1.0,239.0
0,50.1224,0.0,0.0,5.0,119.0
0,99.6519,0.0,159.0,7.0,219.0
1,83.1039,0.0,0.0,2.0,180.0
0,515.9075,0.0,0.0,7.0,219.0
0,109.6016,0.0,0.0,4.0,80.0
0,198.4263,119.0,0.0,4.0,139.0
0,221.0481,0.0,0.0,1.0,99.0
