P2stFixation,lastSaccLen,prevFixDur,regressDur,regressLen,wordNo
0,697.87,139.0,0.0,0.0,7.0
0,211.0148,119.0,0.0,0.0,1.0
0,255.6956,80.0,80.0,0.0,2.0
0,130.8625,80.0,0.0,0.0,4.0
0,448.1166,80.0,0.0,80.0,5.0
0,255.811,80.0,80.0,0.0,2.0
1,196.9378,0.0,179.0,0.0,2.0
1,341.7868,139.0,199.0,0.0,1.0
1,238.6179,119.0,259.0,0.0,3.0
1,503.5717,298.0,179.0,816.0,5.0
1,117.4266,139.0,199.0,0.0,1.0
1,148.6893,0.0,179.0,0.0,2.0
1,253.0494,119.0,259.0,0.0,3.0
1,140.788,298.0,179.0,816.0,5.0
1,707.259,179.0,0.0,0.0,7.0
0,191.3459,139.0,0.0,0.0,2.0
0,245.2494,278.0,0.0,0.0,5.0
0,80.6551,259.0,0.0,0.0,1.0
0,344.6175,179.0,0.0,0.0,2.0
0,167.7155,219.0,0.0,0.0,4.0
0,78.5143,159.0,0.0,0.0,5.0
0,576.5137,159.0,0.0,0.0,6.0
0,105.9292,259.0,0.0,0.0,1.0
0,213.758,278.0,299.0,0.0,2.0
0,247.767,119.0,0.0,299.0,3.0
0,185.6192,278.0,299.0,0.0,2.0
0,223.0454,80.0,0.0,0.0,1.0
0,73.0924,80.0,0.0,0.0,2.0
0,285.5039,139.0,0.0,0.0,3.0
0,141.4655,139.0,0.0,0.0,5.0
0,606.7125,159.0,0.0,0.0,6.0
0,168.7965,0.0,0.0,0.0,1.0
0,61.0184,80.0,0.0,0.0,2.0
0,127.5353,139.0,0.0,0.0,3.0
0,158.5008,179.0,0.0,0.0,4.0
0,656.0949,159.0,0.0,0.0,5.0
0,116.8471,99.0,0.0,0.0,1.0
0,79.1344,258.0,0.0,0.0,2.0
0,211.2865,159.0,0.0,0.0,3.0
0,62.3939,239.0,0.0,0.0,4.0
0,623.0532,159.0,0.0,0.0,5.0
1,38.9391,139.0,556.0,0.0,1.0
0,119.4508,179.0,0.0,0.0,2.0
0,273.6585,199.0,0.0,0.0,4.0
0,130.6771,99.0,0.0,0.0,1.0
0,477.9838,80.0,0.0,0.0,2.0
0,82.5303,99.0,0.0,0.0,4.0
0,186.6447,119.0,0.0,0.0,5.0
0,420.9825,80.0,0.0,0.0,6.0
0,394.5155,179.0,0.0,0.0,5.0
1,178.5175,99.0,139.0,2166.0,3.0
1,102.0943,139.0,556.0,0.0,1.0
1,277.8282,338.0,1947.0,1708.0,1.0
1,79.1344,119.0,358.0,0.0,2.0
1,395.1433,199.0,179.0,3795.0,3.0
1,133.7171,338.0,1947.0,1708.0,1.0
1,276.1309,338.0,1947.0,1708.0,1.0
1,57.0,199.0,179.0,3795.0,3.0
1,176.1817,119.0,358.0,0.0,2.0
1,426.5563,179.0,0.0,0.0,4.0
0,185.632,179.0,0.0,0.0,1.0
0,169.0399,199.0,0.0,0.0,3.0
0,171.0592,179.0,0.0,0.0,5.0
0,127.1633,99.0,0.0,0.0,6.0
0,737.6525,219.0,0.0,0.0,7.0
0,53.5093,298.0,0.0,0.0,1.0
0,94.1767,139.0,0.0,0.0,2.0
0,747.9215,0.0,0.0,0.0,4.0
0,105.5426,278.0,0.0,0.0,1.0
0,186.8241,239.0,0.0,0.0,2.0
0,155.1362,219.0,0.0,0.0,3.0
0,293.5209,219.0,0.0,0.0,4.0
0,141.5141,199.0,0.0,0.0,5.0
0,756.0572,219.0,0.0,0.0,6.0
1,109.573,179.0,0.0,0.0,1.0
1,271.914,219.0,0.0,0.0,2.0
1,392.3853,199.0,0.0,0.0,3.0
0,531.0202,119.0,0.0,0.0,1.0
0,198.2738,139.0,0.0,0.0,4.0
0,757.8709,219.0,0.0,0.0,6.0
0,140.4608,199.0,0.0,0.0,1.0
0,872.8717,99.0,0.0,0.0,1.0
0,911.8559,139.0,0.0,0.0,7.0
0,309.1092,139.0,0.0,0.0,1.0
0,154.0008,278.0,0.0,0.0,4.0
0,451.5377,179.0,0.0,0.0,5.0
0,42.5735,179.0,179.0,298.0,2.0
0,196.6246,159.0,119.0,0.0,1.0
0,311.5064,179.0,179.0,298.0,2.0
0,481.2237,179.0,0.0,0.0,4.0
0,76.6632,159.0,0.0,0.0,1.0
0,269.6702,219.0,0.0,0.0,2.0
0,159.803,199.0,0.0,0.0,4.0
0,453.4358,80.0,0.0,0.0,6.0
0,36.3456,139.0,0.0,0.0,1.0
0,143.1127,159.0,0.0,0.0,2.0
0,426.6075,99.0,0.0,0.0,1.0
0,207.9483,80.0,0.0,0.0,4.0
0,0.0,179.0,0.0,0.0,6.0
0,241.8703,139.0,0.0,0.0,1.0
0,29.5042,139.0,278.0,0.0,2.0
0,141.718,179.0,258.0,536.0,3.0
0,185.5007,139.0,278.0,0.0,2.0
0,200.5006,179.0,258.0,536.0,3.0
0,53.1154,258.0,0.0,0.0,5.0
0,617.4079,179.0,0.0,0.0,6.0
0,195.523,99.0,0.0,0.0,1.0
0,66.1154,179.0,0.0,0.0,2.0
0,137.5736,219.0,0.0,0.0,3.0
0,163.5069,219.0,0.0,0.0,5.0
0,143.7611,179.0,0.0,0.0,6.0
0,605.0052,99.0,0.0,0.0,7.0
0,250.7638,139.0,0.0,0.0,1.0
0,81.0386,219.0,0.0,0.0,3.0
0,185.597,199.0,0.0,0.0,4.0
0,195.6847,179.0,0.0,0.0,5.0
0,673.8043,139.0,0.0,0.0,6.0
0,103.2049,99.0,0.0,0.0,1.0
0,251.0717,298.0,0.0,0.0,2.0
0,207.6018,159.0,0.0,0.0,4.0
0,54.7768,219.0,0.0,0.0,6.0
0,364.8027,159.0,0.0,0.0,7.0
0,69.2604,99.0,0.0,0.0,1.0
0,241.1001,179.0,0.0,0.0,1.0
0,72.4189,258.0,0.0,0.0,2.0
0,93.6082,159.0,0.0,0.0,3.0
0,100.0312,199.0,0.0,0.0,4.0
0,549.4129,179.0,0.0,0.0,5.0
0,100.3195,119.0,0.0,0.0,1.0
0,61.2066,139.0,0.0,0.0,2.0
0,142.0,239.0,0.0,0.0,1.0
0,122.5653,258.0,0.0,0.0,2.0
0,142.9633,139.0,0.0,0.0,3.0
0,414.5048,199.0,0.0,0.0,4.0
1,239.0758,0.0,0.0,0.0,1.0
0,238.8812,139.0,0.0,0.0,1.0
0,184.6145,139.0,0.0,0.0,2.0
0,68.6477,199.0,0.0,0.0,3.0
0,137.5327,219.0,0.0,0.0,4.0
0,59.0085,179.0,0.0,0.0,6.0
0,139.858,219.0,0.0,0.0,7.0
0,768.789,219.0,0.0,0.0,8.0
1,232.5005,0.0,0.0,0.0,1.0
1,107.2287,259.0,0.0,0.0,2.0
1,346.0231,179.0,0.0,0.0,3.0
1,637.1156,179.0,0.0,0.0,5.0
0,75.2014,0.0,0.0,0.0,1.0
0,261.2317,398.0,0.0,0.0,2.0
0,52.0433,119.0,0.0,0.0,3.0
0,154.5073,179.0,0.0,0.0,4.0
0,513.6295,139.0,0.0,0.0,5.0
0,414.2855,139.0,0.0,0.0,1.0
0,189.3198,139.0,0.0,0.0,5.0
0,581.9203,199.0,0.0,0.0,6.0
0,167.5478,179.0,0.0,0.0,1.0
0,191.0792,139.0,0.0,0.0,2.0
0,143.2,159.0,0.0,0.0,3.0
0,520.4673,199.0,0.0,0.0,4.0
0,50.7666,159.0,0.0,179.0,2.0
0,363.2509,139.0,179.0,0.0,1.0
0,330.9082,179.0,0.0,0.0,5.0
0,625.0588,199.0,0.0,0.0,8.0
0,221.382,199.0,0.0,0.0,1.0
0,228.0356,199.0,0.0,0.0,3.0
0,336.0238,338.0,0.0,0.0,1.0
0,291.8399,159.0,0.0,0.0,3.0
0,74.049,99.0,0.0,0.0,1.0
0,324.5385,139.0,0.0,0.0,3.0
0,476.5231,80.0,0.0,0.0,6.0
1,280.6443,0.0,0.0,0.0,1.0
0,92.6094,99.0,0.0,0.0,1.0
0,139.5323,298.0,0.0,0.0,3.0
0,278.5687,238.0,0.0,0.0,4.0
1,114.0099,0.0,0.0,0.0,1.0
1,93.0121,199.0,0.0,0.0,2.0
1,209.1997,159.0,0.0,0.0,3.0
0,204.4798,179.0,0.0,0.0,1.0
0,181.0559,298.0,0.0,0.0,3.0
0,165.128,99.0,0.0,0.0,1.0
0,167.5381,179.0,0.0,0.0,2.0
0,104.0589,80.0,0.0,0.0,1.0
0,250.0605,0.0,0.0,0.0,1.0
0,104.7688,358.0,0.0,179.0,3.0
0,480.6376,239.0,179.0,0.0,2.0
0,154.707,179.0,0.0,0.0,7.0
0,97.2522,259.0,0.0,0.0,8.0
0,886.1072,179.0,0.0,0.0,9.0
0,357.6468,219.0,0.0,0.0,1.0
0,132.0237,219.0,0.0,0.0,3.0
0,173.693,259.0,0.0,0.0,4.0
0,148.3122,159.0,0.0,0.0,5.0
0,847.7217,179.0,0.0,0.0,6.0
0,369.5487,139.0,0.0,0.0,1.0
0,184.5704,139.0,0.0,0.0,3.0
0,148.6556,238.0,0.0,0.0,5.0
0,343.6313,139.0,0.0,0.0,6.0
0,188.0219,139.0,0.0,0.0,5.0
0,181.2988,80.0,0.0,0.0,6.0
0,718.9885,100.0,0.0,0.0,7.0
0,235.1436,119.0,0.0,0.0,1.0
0,158.5788,99.0,0.0,0.0,3.0
0,319.9394,80.0,0.0,0.0,4.0
1,243.6047,0.0,0.0,0.0,2.0
0,93.6082,99.0,0.0,0.0,2.0
0,105.0107,119.0,0.0,0.0,3.0
1,201.6358,219.0,0.0,0.0,1.0
1,103.5012,0.0,0.0,0.0,2.0
1,358.2304,199.0,0.0,0.0,3.0
0,122.0256,179.0,0.0,0.0,1.0
0,185.2701,318.0,0.0,0.0,2.0
0,107.0946,278.0,0.0,0.0,3.0
0,118.0519,238.0,0.0,0.0,4.0
0,471.465,199.0,0.0,0.0,5.0
0,78.5255,258.0,258.0,0.0,1.0
0,67.7422,298.0,139.0,397.0,2.0
0,98.1644,258.0,258.0,0.0,1.0
0,78.2768,298.0,139.0,397.0,2.0
0,165.9187,139.0,0.0,0.0,3.0
0,315.6759,99.0,0.0,0.0,1.0
0,309.716,159.0,0.0,0.0,3.0
0,260.5,0.0,0.0,0.0,1.0
0,221.5812,219.0,0.0,0.0,2.0
0,116.5869,139.0,0.0,0.0,3.0
0,166.0098,139.0,0.0,0.0,4.0
0,167.9472,179.0,0.0,0.0,6.0
0,834.8151,179.0,0.0,0.0,7.0
0,100.927,139.0,0.0,0.0,1.0
0,91.2277,179.0,0.0,0.0,2.0
0,218.0052,179.0,0.0,0.0,3.0
0,102.7035,199.0,0.0,0.0,4.0
0,607.225,238.0,0.0,0.0,5.0
0,314.8575,119.0,0.0,0.0,1.0
0,160.3753,139.0,99.0,179.0,3.0
0,214.5839,199.0,80.0,0.0,2.0
0,228.6941,139.0,99.0,179.0,3.0
0,91.6652,99.0,0.0,0.0,4.0
0,122.001,159.0,0.0,0.0,5.0
0,365.2684,119.0,0.0,0.0,6.0
0,371.571,179.0,0.0,0.0,4.0
0,441.5484,99.0,0.0,0.0,1.0
0,138.5938,139.0,0.0,0.0,5.0
0,490.2808,219.0,0.0,0.0,6.0
1,203.702,0.0,0.0,0.0,2.0
1,216.0214,159.0,0.0,0.0,1.0
1,173.926,0.0,0.0,0.0,2.0
0,129.5782,259.0,0.0,0.0,1.0
0,132.3414,159.0,0.0,0.0,2.0
0,239.2749,80.0,0.0,0.0,3.0
0,172.8381,378.0,0.0,0.0,1.0
0,136.4441,219.0,0.0,0.0,2.0
0,379.9872,159.0,0.0,0.0,3.0
0,50.4505,278.0,0.0,0.0,1.0
0,114.0702,139.0,0.0,0.0,2.0
0,301.5879,139.0,0.0,0.0,3.0
0,207.5795,219.0,0.0,0.0,1.0
0,276.7716,80.0,0.0,0.0,2.0
1,327.3912,199.0,478.0,0.0,1.0
0,191.8463,358.0,0.0,0.0,2.0
0,126.4367,139.0,0.0,0.0,3.0
0,188.2691,199.0,0.0,0.0,4.0
0,747.4525,238.0,0.0,0.0,6.0
1,0.0,199.0,478.0,0.0,1.0
0,433.9484,0.0,0.0,0.0,3.0
0,115.8296,139.0,0.0,438.0,2.0
0,272.4133,139.0,716.0,0.0,1.0
0,242.0976,259.0,139.0,417.0,3.0
0,290.7116,139.0,716.0,0.0,1.0
0,107.6673,259.0,139.0,417.0,3.0
0,571.4169,139.0,0.0,0.0,4.0
0,112.8716,139.0,0.0,0.0,1.0
0,192.7077,219.0,0.0,0.0,2.0
0,136.533,159.0,0.0,0.0,5.0
0,128.0088,199.0,0.0,0.0,6.0
0,515.9075,219.0,0.0,0.0,7.0
1,72.6395,179.0,119.0,298.0,2.0
1,174.7069,159.0,179.0,0.0,1.0
1,278.0112,179.0,119.0,298.0,2.0
1,469.5905,119.0,0.0,0.0,4.0
0,307.7873,219.0,0.0,0.0,1.0
0,258.1342,139.0,0.0,0.0,4.0
0,279.4875,99.0,0.0,0.0,5.0
0,801.2219,139.0,0.0,0.0,7.0
0,1227.8477,179.0,0.0,0.0,1.0
0,130.3812,139.0,0.0,0.0,2.0
0,368.4461,0.0,0.0,1270.0,5.0
0,249.1586,80.0,99.0,0.0,1.0
0,140.5569,99.0,159.0,0.0,1.0
1,184.5434,159.0,159.0,0.0,2.0
0,175.6822,159.0,99.0,0.0,5.0
0,354.2051,99.0,139.0,0.0,6.0
0,139.4104,80.0,99.0,0.0,3.0
1,183.4802,99.0,99.0,0.0,3.0
0,145.4003,99.0,0.0,0.0,1.0
1,0.0,159.0,159.0,0.0,2.0
1,170.4171,139.0,139.0,0.0,1.0
0,350.5267,99.0,0.0,0.0,3.0
1,190.6233,159.0,0.0,0.0,1.0
1,37.1248,139.0,99.0,755.0,2.0
0,413.2242,99.0,139.0,477.0,1.0
1,115.1086,139.0,99.0,755.0,2.0
0,142.1452,139.0,0.0,0.0,1.0
0,615.0246,119.0,0.0,0.0,1.0
0,828.0257,139.0,0.0,0.0,7.0
1,206.5188,99.0,0.0,139.0,3.0
1,337.4733,139.0,139.0,0.0,1.0
1,91.4945,139.0,0.0,0.0,4.0
1,95.1893,80.0,0.0,0.0,5.0
1,577.1449,199.0,0.0,0.0,7.0
0,197.5664,119.0,0.0,0.0,1.0
0,318.0098,99.0,0.0,0.0,2.0
0,490.5928,139.0,0.0,0.0,6.0
0,300.6996,179.0,0.0,0.0,1.0
0,335.0082,258.0,0.0,0.0,3.0
0,236.5005,0.0,0.0,199.0,3.0
0,105.0774,119.0,199.0,0.0,1.0
0,142.7953,119.0,0.0,0.0,1.0
0,208.4017,318.0,0.0,0.0,2.0
0,172.1547,139.0,0.0,0.0,1.0
0,81.5659,199.0,0.0,0.0,2.0
0,209.5024,99.0,0.0,0.0,2.0
0,128.6585,298.0,0.0,0.0,3.0
0,410.5049,99.0,0.0,0.0,4.0
0,721.6171,239.0,0.0,0.0,8.0
0,256.002,159.0,298.0,536.0,2.0
0,130.5153,119.0,238.0,0.0,1.0
0,216.3059,159.0,298.0,536.0,2.0
0,181.1353,298.0,0.0,0.0,4.0
0,519.5123,99.0,0.0,0.0,5.0
0,98.971,0.0,0.0,179.0,2.0
0,73.9814,99.0,179.0,0.0,1.0
0,234.8537,179.0,0.0,0.0,1.0
0,308.1416,278.0,0.0,0.0,3.0
0,134.5929,80.0,0.0,0.0,4.0
0,592.9058,119.0,0.0,0.0,5.0
0,87.5557,99.0,0.0,0.0,1.0
0,99.6318,179.0,0.0,0.0,1.0
0,264.1751,99.0,0.0,0.0,1.0
0,207.0151,0.0,0.0,0.0,1.0
0,151.0828,179.0,0.0,0.0,3.0
0,411.5368,159.0,0.0,0.0,4.0
0,164.6003,139.0,0.0,0.0,1.0
0,211.0095,219.0,0.0,0.0,2.0
0,550.8341,80.0,0.0,0.0,4.0
0,74.0827,99.0,0.0,0.0,1.0
0,96.3379,199.0,0.0,0.0,1.0
0,178.0709,99.0,0.0,0.0,1.0
0,260.5581,258.0,0.0,0.0,2.0
0,131.6938,119.0,0.0,0.0,4.0
0,155.046,139.0,0.0,0.0,5.0
0,225.633,219.0,0.0,0.0,7.0
1,617.2773,139.0,0.0,0.0,5.0
0,147.589,119.0,0.0,0.0,1.0
0,171.2921,179.0,0.0,0.0,1.0
0,298.4644,119.0,0.0,0.0,3.0
0,174.5029,80.0,0.0,258.0,2.0
0,119.877,99.0,258.0,0.0,1.0
0,442.5636,159.0,0.0,0.0,1.0
0,41.5482,139.0,0.0,139.0,5.0
1,204.0496,80.0,139.0,0.0,4.0
1,105.6468,139.0,0.0,854.0,7.0
1,109.5468,80.0,139.0,0.0,4.0
1,154.9298,219.0,0.0,0.0,6.0
1,119.8019,139.0,0.0,854.0,7.0
1,793.512,119.0,0.0,0.0,8.0
0,281.7024,99.0,0.0,0.0,1.0
0,449.1116,139.0,0.0,0.0,1.0
0,400.005,159.0,0.0,0.0,4.0
0,51.12,99.0,0.0,99.0,2.0
0,99.3642,99.0,99.0,0.0,1.0
0,352.7811,99.0,0.0,0.0,1.0
0,35.805,119.0,0.0,0.0,1.0
0,72.0156,139.0,0.0,0.0,1.0
0,135.0037,298.0,0.0,0.0,1.0
0,323.687,219.0,0.0,0.0,2.0
0,156.3873,119.0,0.0,0.0,4.0
0,406.2182,159.0,0.0,0.0,6.0
1,0.0,139.0,0.0,0.0,3.0
1,425.7758,0.0,0.0,0.0,5.0
0,307.197,139.0,0.0,100.0,2.0
0,125.4193,179.0,100.0,0.0,1.0
0,126.4951,159.0,0.0,0.0,1.0
1,270.5818,80.0,0.0,0.0,2.0
1,147.7168,159.0,0.0,0.0,3.0
1,110.0284,80.0,0.0,0.0,4.0
1,132.1599,0.0,0.0,0.0,5.0
1,178.7177,80.0,0.0,0.0,6.0
1,773.023,99.0,0.0,0.0,9.0
1,593.6449,80.0,0.0,0.0,4.0
1,0.0,80.0,0.0,0.0,2.0
0,235.2297,0.0,0.0,0.0,3.0
0,48.6621,119.0,0.0,0.0,1.0
1,138.0154,298.0,0.0,0.0,1.0
0,61.5731,80.0,0.0,0.0,1.0
1,744.3242,179.0,0.0,0.0,6.0
0,325.5061,139.0,0.0,0.0,1.0
0,335.8043,80.0,0.0,0.0,3.0
1,146.9022,0.0,0.0,0.0,2.0
0,132.1968,99.0,0.0,0.0,1.0
0,302.0141,139.0,0.0,0.0,2.0
1,95.0053,0.0,0.0,0.0,2.0
0,109.7235,80.0,0.0,0.0,1.0
1,160.3824,80.0,0.0,0.0,2.0
0,237.1708,99.0,0.0,99.0,2.0
0,97.2947,119.0,99.0,0.0,1.0
0,183.0874,99.0,0.0,0.0,1.0
0,115.088,139.0,0.0,0.0,1.0
0,0.0,99.0,0.0,0.0,1.0
0,477.4018,0.0,0.0,0.0,3.0
0,159.5306,139.0,0.0,0.0,2.0
0,160.0578,99.0,0.0,0.0,1.0
0,355.4128,159.0,0.0,0.0,3.0
1,88.6242,99.0,0.0,0.0,3.0
0,308.6118,80.0,0.0,0.0,3.0
0,528.9357,119.0,0.0,0.0,5.0
1,609.3673,100.0,0.0,457.0,1.0
0,224.2733,80.0,119.0,0.0,2.0
0,67.4166,139.0,396.0,0.0,1.0
0,783.9547,0.0,0.0,0.0,6.0
1,110.6345,239.0,0.0,0.0,5.0
0,205.1195,159.0,0.0,218.0,6.0
0,111.8928,119.0,218.0,0.0,4.0
1,210.4198,99.0,0.0,1094.0,4.0
1,242.0331,139.0,0.0,0.0,3.0
1,129.4083,239.0,0.0,0.0,5.0
1,152.3327,99.0,0.0,1094.0,4.0
1,114.9478,80.0,0.0,0.0,2.0
0,0.0,139.0,0.0,0.0,4.0
0,210.2439,159.0,0.0,0.0,1.0
0,312.5784,119.0,0.0,0.0,2.0
0,123.5658,139.0,0.0,0.0,4.0
0,573.9872,159.0,0.0,0.0,6.0
0,505.1309,80.0,0.0,0.0,1.0
0,540.389,99.0,0.0,0.0,6.0
1,532.5601,80.0,0.0,0.0,1.0
0,505.7836,139.0,0.0,0.0,5.0
1,184.6652,80.0,0.0,0.0,1.0
0,70.578,199.0,0.0,0.0,1.0
0,66.2288,179.0,0.0,0.0,1.0
0,204.1378,139.0,0.0,0.0,1.0
0,306.945,119.0,0.0,0.0,2.0
0,544.4897,139.0,0.0,0.0,5.0
0,147.3516,139.0,0.0,0.0,1.0
0,94.9658,99.0,0.0,0.0,2.0
0,209.0293,0.0,0.0,1054.0,4.0
1,288.3401,80.0,378.0,0.0,1.0
0,431.196,80.0,377.0,0.0,1.0
0,257.5587,139.0,80.0,0.0,4.0
0,642.9483,80.0,119.0,119.0,7.0
0,97.5,80.0,377.0,0.0,1.0
1,61.4837,80.0,378.0,0.0,1.0
0,85.2482,119.0,0.0,0.0,1.0
0,173.9799,119.0,0.0,0.0,1.0
0,274.5656,99.0,0.0,0.0,1.0
0,268.8438,99.0,0.0,0.0,2.0
0,105.9068,119.0,0.0,0.0,4.0
0,225.7,179.0,0.0,0.0,1.0
1,29.4109,139.0,0.0,0.0,1.0
0,130.852,80.0,0.0,655.0,1.0
1,181.2078,139.0,0.0,0.0,1.0
0,299.4015,99.0,0.0,0.0,1.0
0,302.0981,99.0,0.0,0.0,3.0
0,168.5141,119.0,0.0,0.0,5.0
1,362.1995,99.0,0.0,99.0,5.0
1,112.8051,159.0,99.0,260.0,2.0
0,108.3444,100.0,0.0,0.0,4.0
1,172.6101,80.0,0.0,0.0,2.0
1,516.8426,99.0,0.0,0.0,3.0
1,758.9193,119.0,0.0,0.0,6.0
0,52.2398,119.0,0.0,139.0,2.0
0,472.5095,139.0,139.0,0.0,1.0
0,171.3542,139.0,0.0,0.0,5.0
0,681.3048,80.0,0.0,0.0,6.0
0,159.914,80.0,80.0,0.0,1.0
0,108.9036,80.0,278.0,0.0,2.0
0,208.1736,139.0,198.0,1013.0,3.0
1,363.0158,139.0,139.0,0.0,4.0
0,0.0,80.0,80.0,0.0,1.0
0,240.646,139.0,0.0,218.0,2.0
1,397.0028,99.0,0.0,0.0,3.0
0,146.6092,99.0,80.0,0.0,1.0
0,157.5508,80.0,0.0,0.0,1.0
1,136.5147,99.0,139.0,0.0,2.0
0,283.8045,139.0,258.0,0.0,1.0
0,98.0306,179.0,0.0,0.0,2.0
0,0.0,80.0,0.0,0.0,1.0
0,241.0985,99.0,0.0,0.0,3.0
1,143.4164,159.0,160.0,0.0,1.0
0,133.8889,139.0,0.0,0.0,3.0
0,391.1279,139.0,0.0,0.0,3.0
0,658.0129,99.0,0.0,0.0,6.0
0,116.0043,139.0,0.0,0.0,1.0
0,150.6892,80.0,0.0,0.0,3.0
0,235.1771,119.0,0.0,0.0,4.0
0,583.2752,80.0,0.0,0.0,7.0
0,183.4121,99.0,0.0,0.0,1.0
1,168.6313,0.0,0.0,119.0,2.0
0,93.4692,119.0,119.0,0.0,1.0
1,276.5416,0.0,0.0,119.0,2.0
0,37.7127,80.0,0.0,179.0,2.0
0,560.5644,139.0,179.0,0.0,1.0
0,93.0013,99.0,0.0,0.0,1.0
0,152.8929,0.0,0.0,2344.0,2.0
1,283.0994,99.0,179.0,0.0,1.0
0,186.8596,80.0,298.0,0.0,1.0
0,129.0087,159.0,278.0,0.0,3.0
1,367.9555,99.0,179.0,0.0,4.0
0,169.1065,99.0,99.0,0.0,8.0
0,899.2031,99.0,159.0,0.0,9.0
1,342.4708,99.0,179.0,0.0,4.0
1,522.6502,99.0,179.0,0.0,1.0
0,109.3949,119.0,0.0,0.0,2.0
0,159.8624,139.0,0.0,0.0,3.0
0,229.5545,99.0,0.0,0.0,1.0
0,331.7356,99.0,0.0,0.0,3.0
0,101.5012,100.0,0.0,0.0,1.0
0,168.5067,119.0,0.0,0.0,1.0
1,221.8203,0.0,0.0,0.0,1.0
0,101.3903,179.0,0.0,0.0,3.0
1,112.641,80.0,358.0,0.0,1.0
1,673.5002,80.0,358.0,0.0,1.0
1,206.0874,80.0,358.0,0.0,6.0
1,807.5683,119.0,596.0,2905.0,7.0
1,230.7428,80.0,358.0,0.0,1.0
1,128.0176,139.0,80.0,0.0,2.0
1,94.0479,80.0,298.0,0.0,3.0
1,121.6553,199.0,1215.0,0.0,5.0
1,121.0372,80.0,358.0,0.0,6.0
1,286.0358,119.0,596.0,2905.0,7.0
1,218.0694,199.0,1215.0,0.0,5.0
1,879.3112,119.0,596.0,2905.0,7.0
1,88.6454,0.0,0.0,0.0,1.0
0,359.5125,99.0,0.0,0.0,1.0
0,299.1509,139.0,0.0,0.0,3.0
0,709.1574,80.0,0.0,0.0,6.0
1,382.0471,139.0,80.0,0.0,1.0
0,101.6477,119.0,0.0,0.0,4.0
0,342.5526,139.0,0.0,358.0,5.0
0,91.444,159.0,179.0,0.0,1.0
1,0.0,139.0,80.0,0.0,1.0
0,198.5057,80.0,0.0,0.0,1.0
0,199.9762,159.0,0.0,0.0,2.0
0,163.6956,80.0,0.0,0.0,1.0
0,82.8387,99.0,0.0,0.0,1.0
0,96.0,139.0,0.0,0.0,1.0
0,41.0,0.0,0.0,0.0,2.0
1,294.3234,139.0,0.0,0.0,1.0
0,409.4905,278.0,0.0,1132.0,1.0
1,166.5751,119.0,0.0,0.0,3.0
1,570.2949,99.0,0.0,0.0,4.0
1,180.5062,99.0,318.0,1133.0,3.0
1,155.1362,139.0,80.0,159.0,2.0
1,277.0884,80.0,318.0,0.0,1.0
1,183.5436,99.0,318.0,1133.0,3.0
1,178.6967,139.0,99.0,0.0,4.0
0,165.9827,99.0,139.0,0.0,5.0
0,224.7093,139.0,80.0,0.0,2.0
1,444.1725,80.0,159.0,0.0,6.0
0,239.1511,278.0,0.0,0.0,1.0
0,153.4829,119.0,0.0,0.0,3.0
0,110.8896,159.0,0.0,0.0,1.0
0,273.5804,80.0,0.0,0.0,2.0
0,105.0952,0.0,0.0,0.0,2.0
0,112.9292,99.0,0.0,0.0,1.0
0,194.941,99.0,0.0,0.0,2.0
1,65.5515,199.0,0.0,0.0,4.0
0,0.0,100.0,0.0,0.0,1.0
0,41.7612,0.0,0.0,0.0,1.0
0,74.2428,139.0,0.0,0.0,2.0
0,213.8697,139.0,0.0,179.0,3.0
0,65.8426,179.0,179.0,0.0,1.0
0,226.6787,179.0,0.0,0.0,1.0
0,153.16,80.0,0.0,0.0,3.0
0,445.6035,139.0,0.0,0.0,5.0
1,312.4664,99.0,0.0,0.0,1.0
0,379.9253,0.0,0.0,0.0,1.0
0,435.3622,139.0,0.0,0.0,5.0
0,124.5351,80.0,0.0,0.0,1.0
0,332.5432,0.0,0.0,0.0,1.0
0,330.4334,318.0,0.0,0.0,4.0
0,274.6316,99.0,0.0,0.0,1.0
0,300.0375,239.0,0.0,0.0,3.0
0,114.0175,199.0,0.0,0.0,1.0
0,243.1486,99.0,0.0,0.0,2.0
0,251.6272,80.0,0.0,0.0,3.0
0,570.0634,179.0,0.0,179.0,6.0
0,117.618,199.0,179.0,0.0,1.0
0,188.2817,219.0,0.0,0.0,1.0
0,0.0,139.0,0.0,0.0,2.0
0,103.8472,0.0,0.0,0.0,1.0
0,94.3941,139.0,0.0,0.0,1.0
0,186.988,99.0,0.0,0.0,4.0
0,345.0815,199.0,0.0,0.0,5.0
0,248.5005,0.0,0.0,0.0,1.0
0,204.5391,159.0,0.0,0.0,3.0
0,208.4059,99.0,0.0,0.0,5.0
0,234.8883,99.0,0.0,0.0,2.0
0,257.7023,80.0,0.0,0.0,4.0
0,271.8055,99.0,0.0,0.0,5.0
0,98.2344,119.0,0.0,0.0,3.0
0,521.7015,99.0,0.0,0.0,2.0
0,751.3809,139.0,0.0,0.0,7.0
0,53.0495,219.0,0.0,0.0,1.0
1,151.3151,99.0,80.0,0.0,2.0
1,113.3678,139.0,219.0,0.0,1.0
0,184.0679,99.0,0.0,0.0,2.0
0,258.8035,159.0,0.0,0.0,3.0
0,147.1343,100.0,0.0,0.0,1.0
1,195.4002,139.0,99.0,0.0,2.0
1,179.9472,199.0,159.0,0.0,1.0
