P1stFixation,label,nextWordRegress,prevFixDur,prevFixPos,regressDur,wordNo
1,1,0,139.0,647.0935,0.0,7.0
1,1,0,139.0,609.7516,0.0,1.0
1,1,0,278.0,284.3959,0.0,4.0
1,1,0,179.0,84.0,0.0,5.0
1,1,0,179.0,465.9882,179.0,2.0
1,1,1,159.0,87.023,119.0,1.0
1,1,0,179.0,33.2415,179.0,2.0
1,1,0,179.0,198.2524,0.0,4.0
1,1,0,159.0,504.8693,0.0,1.0
1,1,0,219.0,45.8803,0.0,2.0
1,1,0,199.0,201.487,0.0,4.0
1,1,0,80.0,93.0484,0.0,6.0
1,1,0,139.0,545.7921,0.0,1.0
1,1,0,159.0,49.2443,0.0,2.0
1,1,0,99.0,203.5706,0.0,1.0
1,1,0,80.0,311.1945,0.0,4.0
1,1,0,179.0,198.3381,0.0,6.0
1,1,0,139.0,305.4521,0.0,1.0
1,1,1,139.0,90.0944,278.0,2.0
1,1,0,179.0,35.4401,258.0,3.0
1,1,1,139.0,196.4714,278.0,2.0
1,1,0,179.0,124.7397,258.0,3.0
1,1,0,258.0,183.4475,0.0,5.0
1,1,0,179.0,43.0813,0.0,6.0
1,1,0,99.0,706.5522,0.0,1.0
1,1,0,179.0,96.421,0.0,2.0
1,1,0,219.0,47.0425,0.0,3.0
1,1,0,219.0,149.0134,0.0,5.0
1,1,0,179.0,103.0049,0.0,6.0
1,1,0,99.0,126.6689,0.0,7.0
1,1,0,139.0,717.9979,0.0,1.0
1,1,0,219.0,220.0568,0.0,3.0
1,1,0,199.0,49.0918,0.0,4.0
1,1,0,179.0,90.2718,0.0,5.0
1,1,0,139.0,166.1084,0.0,6.0
1,1,0,99.0,914.5939,0.0,1.0
1,1,0,298.0,66.4906,0.0,2.0
1,1,0,159.0,251.5094,0.0,4.0
1,1,0,219.0,128.2498,0.0,6.0
1,1,0,159.0,28.0179,0.0,7.0
1,1,0,99.0,374.6065,0.0,1.0
1,1,0,179.0,196.774,0.0,1.0
1,1,0,258.0,175.2313,0.0,2.0
1,1,0,159.0,42.72,0.0,3.0
1,1,0,199.0,32.6497,0.0,4.0
1,1,0,179.0,62.2977,0.0,5.0
1,1,0,119.0,595.1344,0.0,1.0
1,1,0,139.0,62.3939,0.0,2.0
1,1,0,239.0,381.2742,0.0,1.0
1,1,0,258.0,100.045,0.0,2.0
1,1,0,139.0,57.3149,0.0,3.0
1,1,0,199.0,90.6091,0.0,4.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,139.0,229.9935,0.0,1.0
1,1,0,139.0,198.3053,0.0,2.0
1,1,0,199.0,192.3538,0.0,3.0
1,1,0,219.0,29.2062,0.0,4.0
1,1,0,179.0,94.1329,0.0,6.0
1,1,0,219.0,24.6982,0.0,7.0
1,1,0,219.0,56.7186,0.0,8.0
1,1,0,0.0,896.217,0.0,1.0
0,1,0,259.0,174.0259,0.0,2.0
0,1,0,179.0,40.1995,0.0,3.0
0,1,0,179.0,356.0506,0.0,5.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,398.0,57.7235,0.0,2.0
1,1,0,119.0,144.3676,0.0,3.0
1,1,0,179.0,26.4008,0.0,4.0
1,1,0,139.0,103.5809,0.0,5.0
1,1,0,139.0,615.1821,0.0,1.0
1,1,0,139.0,364.2321,0.0,5.0
1,1,0,199.0,105.3043,0.0,6.0
1,1,0,179.0,489.7193,0.0,1.0
1,1,0,139.0,101.415,0.0,2.0
1,1,0,159.0,135.2036,0.0,3.0
1,1,0,199.0,110.0273,0.0,4.0
1,1,0,159.0,627.9889,0.0,2.0
1,1,1,139.0,86.0233,179.0,1.0
1,1,0,179.0,380.0329,0.0,5.0
1,1,0,199.0,254.0079,0.0,8.0
1,1,0,199.0,753.9828,0.0,1.0
1,1,0,199.0,184.1738,0.0,3.0
1,1,0,338.0,705.8902,0.0,1.0
1,1,0,159.0,269.5366,0.0,3.0
1,1,0,99.0,384.4386,0.0,1.0
1,1,0,139.0,75.9276,0.0,3.0
1,1,0,80.0,242.825,0.0,6.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,99.0,283.7816,0.0,1.0
1,1,0,298.0,104.1729,0.0,3.0
1,1,0,238.0,151.9079,0.0,4.0
1,1,0,0.0,153.9383,0.0,1.0
0,1,0,199.0,69.0,0.0,2.0
0,1,0,159.0,70.0643,0.0,3.0
1,1,0,179.0,161.722,0.0,1.0
1,1,0,298.0,154.6351,0.0,3.0
1,1,0,99.0,154.6157,0.0,1.0
1,1,0,179.0,110.0227,0.0,2.0
1,1,0,80.0,213.7849,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,358.0,179.1787,0.0,3.0
1,1,1,239.0,134.3466,179.0,2.0
1,1,0,179.0,478.8194,0.0,7.0
1,1,0,259.0,107.912,0.0,8.0
1,1,0,179.0,60.8276,0.0,9.0
1,1,0,219.0,915.0503,0.0,1.0
1,1,0,219.0,245.1775,0.0,3.0
1,1,0,259.0,59.0339,0.0,4.0
1,1,0,159.0,69.029,0.0,5.0
1,1,0,179.0,108.462,0.0,6.0
1,1,0,139.0,500.8812,0.0,1.0
1,1,0,139.0,335.4311,0.0,3.0
1,1,0,238.0,165.339,0.0,5.0
1,1,0,139.0,78.9177,0.0,6.0
1,1,0,139.0,361.6213,0.0,5.0
1,1,0,80.0,120.204,0.0,6.0
1,1,0,100.0,146.1677,0.0,7.0
1,1,0,119.0,820.3121,0.0,1.0
1,1,0,99.0,177.0028,0.0,3.0
1,1,0,80.0,83.6301,0.0,4.0
1,1,0,0.0,0.0,0.0,2.0
1,1,0,99.0,251.0976,0.0,2.0
1,1,0,119.0,49.6488,0.0,3.0
0,1,0,219.0,416.5573,0.0,1.0
1,1,0,0.0,138.4377,0.0,2.0
0,1,0,199.0,52.811,0.0,3.0
1,1,0,179.0,509.3221,0.0,1.0
1,1,0,318.0,76.2955,0.0,2.0
1,1,0,278.0,109.4578,0.0,3.0
1,1,0,238.0,79.1581,0.0,4.0
1,1,0,199.0,87.0057,0.0,5.0
1,1,1,258.0,561.5844,258.0,1.0
1,1,0,298.0,52.3259,139.0,2.0
1,1,1,258.0,115.2606,258.0,1.0
1,1,0,298.0,52.8015,139.0,2.0
1,1,0,139.0,43.9659,0.0,3.0
1,1,0,99.0,289.4564,0.0,1.0
1,1,0,159.0,273.3093,0.0,3.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,219.0,249.97,0.0,2.0
1,1,0,139.0,92.7631,0.0,3.0
1,1,0,139.0,60.6712,0.0,4.0
1,1,0,179.0,137.0036,0.0,6.0
1,1,0,179.0,103.3102,0.0,7.0
1,1,0,139.0,219.5723,0.0,1.0
1,1,0,179.0,34.6554,0.0,2.0
1,1,0,179.0,34.2345,0.0,3.0
1,1,0,199.0,99.0051,0.0,4.0
1,1,0,238.0,12.0416,0.0,5.0
1,1,0,119.0,100.2397,0.0,1.0
1,1,0,139.0,251.5094,99.0,3.0
1,1,1,199.0,186.1317,80.0,2.0
1,1,0,139.0,144.8378,99.0,3.0
1,1,0,99.0,95.0842,0.0,4.0
1,1,0,159.0,12.53,0.0,5.0
1,1,0,119.0,6.7082,0.0,6.0
1,1,0,179.0,406.7739,0.0,4.0
1,1,0,99.0,427.1592,0.0,1.0
1,1,0,139.0,328.0244,0.0,5.0
1,1,0,219.0,41.6173,0.0,6.0
1,1,0,0.0,0.0,0.0,2.0
0,1,0,159.0,640.7847,0.0,1.0
1,1,0,0.0,135.4843,0.0,2.0
1,1,0,259.0,457.526,0.0,1.0
1,1,0,159.0,96.0469,0.0,2.0
1,1,0,80.0,88.0909,0.0,3.0
1,1,0,378.0,306.0408,0.0,1.0
1,1,0,219.0,105.3233,0.0,2.0
1,1,0,159.0,104.8094,0.0,3.0
1,1,0,278.0,466.9529,0.0,1.0
1,1,0,139.0,21.095,0.0,2.0
1,1,0,139.0,38.9487,0.0,3.0
1,1,0,219.0,355.8328,0.0,1.0
1,1,0,80.0,112.1116,0.0,2.0
1,1,0,199.0,423.7853,478.0,1.0
1,1,0,358.0,117.0854,0.0,2.0
1,1,0,139.0,182.2745,0.0,3.0
1,1,0,199.0,106.1697,0.0,4.0
1,1,1,238.0,165.1938,0.0,6.0
1,1,0,199.0,73.4098,478.0,1.0
1,1,0,0.0,0.0,0.0,3.0
1,1,1,139.0,744.8658,0.0,2.0
1,1,1,139.0,187.0241,716.0,1.0
1,1,0,259.0,246.002,139.0,3.0
1,1,1,139.0,332.5432,716.0,1.0
1,1,0,259.0,258.0019,139.0,3.0
1,1,0,139.0,126.321,0.0,4.0
1,1,0,139.0,640.7262,0.0,1.0
1,1,0,219.0,72.3395,0.0,2.0
1,1,0,159.0,165.1484,0.0,5.0
1,1,0,199.0,78.5175,0.0,6.0
1,1,0,219.0,91.0055,0.0,7.0
0,1,0,179.0,538.8144,119.0,2.0
0,1,1,159.0,118.0169,179.0,1.0
0,1,0,179.0,53.1507,119.0,2.0
0,1,0,119.0,293.0154,0.0,4.0
1,1,0,219.0,686.0394,0.0,1.0
1,1,0,139.0,265.0887,0.0,4.0
1,1,0,99.0,200.5642,0.0,5.0
1,1,0,139.0,155.0129,0.0,7.0
1,1,0,179.0,920.8393,0.0,1.0
1,1,0,139.0,95.8801,0.0,2.0
1,1,0,0.0,0.0,0.0,5.0
1,1,0,80.0,415.348,99.0,1.0
1,1,0,99.0,227.5016,159.0,1.0
1,1,0,159.0,69.6563,159.0,2.0
1,1,0,159.0,186.2713,99.0,5.0
1,1,0,99.0,87.7268,139.0,6.0
1,1,0,80.0,142.2146,99.0,3.0
0,1,0,99.0,150.2332,99.0,3.0
1,1,0,99.0,364.9658,0.0,1.0
1,1,0,159.0,113.2784,159.0,2.0
1,1,0,139.0,355.584,139.0,1.0
1,1,0,99.0,113.8771,0.0,3.0
0,1,0,159.0,547.2413,0.0,1.0
1,1,0,139.0,277.3968,99.0,2.0
1,1,1,99.0,98.9545,139.0,1.0
1,1,0,139.0,528.0038,99.0,2.0
1,1,0,139.0,272.5913,0.0,1.0
1,1,0,119.0,175.4537,0.0,1.0
1,1,0,139.0,560.6032,0.0,7.0
0,1,0,99.0,898.4125,0.0,3.0
1,1,0,139.0,310.9276,139.0,1.0
0,1,0,139.0,260.7317,0.0,4.0
0,1,0,80.0,41.2311,0.0,5.0
0,1,1,199.0,84.214,0.0,7.0
1,1,0,119.0,496.6327,0.0,1.0
1,1,0,99.0,132.3707,0.0,2.0
1,1,0,139.0,308.0795,0.0,6.0
1,1,0,179.0,586.931,0.0,1.0
1,1,0,258.0,258.4357,0.0,3.0
1,1,0,0.0,0.0,0.0,3.0
1,1,0,119.0,278.8835,199.0,1.0
1,1,0,119.0,872.3491,0.0,1.0
1,1,0,318.0,87.4643,0.0,2.0
1,1,0,139.0,237.4026,0.0,1.0
1,1,0,199.0,111.2205,0.0,2.0
1,1,0,99.0,284.3818,0.0,2.0
1,1,0,298.0,144.3468,0.0,3.0
1,1,0,99.0,69.3542,0.0,4.0
1,1,1,239.0,393.0623,0.0,8.0
1,1,0,159.0,567.3738,298.0,2.0
1,1,1,119.0,326.2591,238.0,1.0
1,1,0,159.0,74.8131,298.0,2.0
1,1,0,298.0,201.1219,0.0,4.0
1,1,0,99.0,107.0747,0.0,5.0
1,1,0,0.0,0.0,0.0,2.0
1,1,1,99.0,165.7377,179.0,1.0
1,1,0,179.0,125.7179,0.0,1.0
1,1,0,278.0,140.0714,0.0,3.0
1,1,0,80.0,27.2947,0.0,4.0
1,1,0,119.0,27.2947,0.0,5.0
1,1,0,99.0,123.8467,0.0,1.0
1,1,0,179.0,89.4707,0.0,1.0
1,1,0,99.0,104.7091,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,179.0,175.1457,0.0,3.0
1,1,0,159.0,119.6035,0.0,4.0
1,1,0,139.0,437.7785,0.0,1.0
1,1,0,219.0,108.0046,0.0,2.0
1,1,0,80.0,210.238,0.0,4.0
1,1,0,99.0,702.1524,0.0,1.0
1,1,0,199.0,105.513,0.0,1.0
1,1,0,99.0,106.738,0.0,1.0
1,1,0,258.0,98.6154,0.0,2.0
1,1,0,119.0,181.0,0.0,4.0
1,1,0,139.0,62.2896,0.0,5.0
1,1,0,219.0,125.016,0.0,7.0
0,1,0,139.0,280.765,0.0,5.0
1,1,0,119.0,313.2491,0.0,1.0
1,1,0,179.0,184.6781,0.0,1.0
1,1,0,119.0,145.5816,0.0,3.0
1,1,0,80.0,183.2212,0.0,2.0
1,1,1,99.0,202.1584,258.0,1.0
1,1,0,159.0,262.5452,0.0,1.0
1,1,0,139.0,439.0558,0.0,5.0
1,1,1,80.0,114.3372,139.0,4.0
1,1,0,139.0,205.7887,0.0,7.0
1,1,1,80.0,334.2529,139.0,4.0
0,1,1,219.0,86.122,0.0,6.0
1,1,0,139.0,101.1237,0.0,7.0
0,1,0,119.0,56.8859,0.0,8.0
1,1,0,99.0,188.7671,0.0,1.0
1,1,0,139.0,176.5701,0.0,1.0
1,1,0,159.0,392.0051,0.0,4.0
1,1,0,99.0,852.7626,0.0,2.0
1,1,1,99.0,97.6217,99.0,1.0
1,1,0,99.0,108.1665,0.0,1.0
1,1,0,119.0,657.0,0.0,1.0
1,1,0,139.0,79.3977,0.0,1.0
1,1,0,298.0,79.2465,0.0,1.0
1,1,0,219.0,21.1896,0.0,2.0
1,1,0,119.0,254.8666,0.0,4.0
1,1,0,159.0,101.1929,0.0,6.0
0,1,0,139.0,489.655,0.0,3.0
1,1,0,0.0,0.0,0.0,5.0
1,1,0,139.0,524.8362,0.0,2.0
1,1,1,179.0,387.1137,100.0,1.0
1,1,0,159.0,166.7153,0.0,1.0
0,1,0,80.0,128.5768,0.0,2.0
0,1,0,159.0,178.0028,0.0,3.0
0,1,0,80.0,87.0919,0.0,4.0
1,1,0,0.0,49.0918,0.0,5.0
0,1,0,80.0,78.848,0.0,6.0
0,1,0,99.0,174.7341,0.0,9.0
0,1,0,80.0,128.9961,0.0,4.0
0,1,0,80.0,871.7167,0.0,2.0
1,1,0,0.0,0.0,0.0,3.0
1,1,0,119.0,396.5615,0.0,1.0
0,1,0,298.0,87.983,0.0,1.0
1,1,0,80.0,113.3711,0.0,1.0
0,1,0,179.0,93.7443,0.0,6.0
1,1,0,139.0,779.0924,0.0,1.0
1,1,0,80.0,283.0283,0.0,3.0
1,1,0,0.0,0.0,0.0,2.0
1,1,0,99.0,159.4553,0.0,1.0
1,1,0,139.0,85.8662,0.0,2.0
1,1,0,0.0,321.4094,0.0,2.0
1,1,0,80.0,822.8979,0.0,1.0
0,1,0,80.0,114.2804,0.0,2.0
1,1,0,99.0,279.866,0.0,2.0
1,1,1,119.0,290.1103,99.0,1.0
1,1,0,99.0,117.8898,0.0,1.0
1,1,0,139.0,361.0872,0.0,1.0
1,1,0,99.0,121.4907,0.0,1.0
1,1,0,0.0,0.0,0.0,3.0
1,1,0,139.0,293.8044,0.0,2.0
1,1,0,99.0,215.7614,0.0,1.0
1,1,0,159.0,150.0033,0.0,3.0
0,1,0,99.0,192.3148,0.0,3.0
1,1,0,80.0,60.959,0.0,3.0
1,1,0,119.0,283.5719,0.0,5.0
0,1,0,100.0,452.9514,0.0,1.0
0,1,0,80.0,295.3574,119.0,2.0
1,1,0,139.0,211.967,396.0,1.0
1,1,0,0.0,0.0,0.0,6.0
1,1,1,239.0,443.37,0.0,5.0
1,1,0,159.0,86.1626,0.0,6.0
1,1,0,119.0,280.5156,218.0,4.0
1,1,0,99.0,103.1213,0.0,4.0
0,1,0,139.0,229.0196,0.0,3.0
1,1,1,239.0,176.4795,0.0,5.0
1,1,0,99.0,102.5329,0.0,4.0
0,1,0,80.0,606.3308,0.0,2.0
1,1,0,139.0,159.7655,0.0,4.0
1,1,0,159.0,571.155,0.0,1.0
1,1,0,119.0,142.2252,0.0,2.0
1,1,0,139.0,304.6851,0.0,4.0
1,1,0,159.0,116.709,0.0,6.0
1,1,0,80.0,688.9042,0.0,1.0
1,1,0,99.0,452.0398,0.0,6.0
1,1,0,80.0,586.6379,0.0,1.0
1,1,0,139.0,434.0288,0.0,5.0
1,1,0,80.0,105.4372,0.0,1.0
1,1,0,199.0,304.2532,0.0,1.0
1,1,0,179.0,113.4637,0.0,1.0
1,1,0,139.0,232.5618,0.0,1.0
1,1,0,119.0,135.2036,0.0,2.0
1,1,0,139.0,239.2091,0.0,5.0
1,1,0,139.0,608.3584,0.0,1.0
1,1,0,99.0,47.1699,0.0,2.0
1,1,0,0.0,0.0,0.0,4.0
1,1,0,80.0,258.2789,378.0,1.0
1,1,0,80.0,267.1666,377.0,1.0
1,1,0,139.0,316.9385,80.0,4.0
1,1,0,80.0,175.3283,119.0,7.0
1,1,0,80.0,744.565,377.0,1.0
1,1,0,80.0,136.2424,378.0,1.0
1,1,0,119.0,130.2075,0.0,1.0
1,1,0,119.0,107.912,0.0,1.0
1,1,0,99.0,106.9766,0.0,1.0
1,1,0,99.0,141.2232,0.0,2.0
1,1,0,119.0,193.8376,0.0,4.0
1,1,0,179.0,130.8625,0.0,1.0
1,1,0,139.0,259.0444,0.0,1.0
1,1,1,80.0,75.1665,0.0,1.0
1,1,0,139.0,79.6116,0.0,1.0
1,1,0,99.0,200.5692,0.0,1.0
1,1,0,99.0,276.0072,0.0,3.0
1,1,0,119.0,261.1915,0.0,5.0
0,1,0,99.0,224.8644,0.0,5.0
0,1,0,159.0,405.7709,99.0,2.0
0,1,1,100.0,130.7823,0.0,4.0
0,1,0,80.0,313.3209,0.0,2.0
0,1,0,99.0,103.3247,0.0,3.0
0,1,0,119.0,493.4471,0.0,6.0
1,1,0,119.0,780.692,0.0,2.0
1,1,1,139.0,122.2007,139.0,1.0
1,1,0,139.0,402.9057,0.0,5.0
1,1,0,80.0,92.358,0.0,6.0
1,1,0,80.0,221.3256,80.0,1.0
1,1,1,80.0,93.0,278.0,2.0
1,1,0,139.0,38.2753,198.0,3.0
0,1,0,139.0,111.7721,139.0,4.0
1,1,0,80.0,68.7677,80.0,1.0
1,1,0,139.0,376.0173,0.0,2.0
0,1,0,99.0,299.0803,0.0,3.0
0,1,1,99.0,75.6042,80.0,1.0
1,1,0,80.0,444.8382,0.0,1.0
0,1,0,99.0,252.7449,139.0,2.0
1,1,0,139.0,184.4587,258.0,1.0
1,1,0,179.0,126.657,0.0,2.0
1,1,0,80.0,125.2557,0.0,1.0
1,1,0,99.0,64.0312,0.0,3.0
0,1,0,159.0,282.0815,160.0,1.0
1,1,0,139.0,140.4635,0.0,3.0
1,1,0,139.0,141.6757,0.0,3.0
1,1,0,99.0,288.0625,0.0,6.0
1,1,0,139.0,495.6945,0.0,1.0
1,1,0,80.0,39.0512,0.0,3.0
1,1,0,119.0,49.0408,0.0,4.0
1,1,0,80.0,223.7253,0.0,7.0
1,1,0,99.0,677.8687,0.0,1.0
1,1,0,0.0,0.0,0.0,2.0
1,1,1,119.0,232.2154,119.0,1.0
1,1,0,0.0,185.6017,0.0,2.0
1,1,0,80.0,250.711,0.0,2.0
1,1,1,139.0,133.9888,179.0,1.0
1,1,0,99.0,216.4625,0.0,1.0
1,1,0,0.0,0.0,0.0,2.0
1,1,1,99.0,240.0083,179.0,1.0
1,1,0,80.0,331.3201,298.0,1.0
1,1,0,159.0,184.1657,278.0,3.0
1,1,0,99.0,59.9416,179.0,4.0
1,1,0,99.0,341.4235,99.0,8.0
1,1,0,99.0,96.4624,159.0,9.0
1,1,0,99.0,293.2201,179.0,4.0
1,1,1,99.0,931.9426,179.0,1.0
1,1,0,119.0,627.46,0.0,2.0
1,1,0,139.0,51.3128,0.0,3.0
1,1,0,99.0,263.6854,0.0,1.0
1,1,0,99.0,251.7956,0.0,3.0
1,1,0,100.0,390.5855,0.0,1.0
1,1,0,119.0,115.8318,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,179.0,157.9272,0.0,3.0
1,1,0,80.0,294.2329,358.0,1.0
1,1,0,80.0,117.0043,358.0,1.0
0,1,1,80.0,664.0482,358.0,6.0
0,1,1,119.0,134.1044,596.0,7.0
1,1,0,80.0,957.7943,358.0,1.0
0,1,0,139.0,189.1296,80.0,2.0
0,1,0,80.0,76.896,298.0,3.0
0,1,0,199.0,86.3134,1215.0,5.0
0,1,1,80.0,60.8769,358.0,6.0
0,1,1,119.0,38.833,596.0,7.0
0,1,0,199.0,325.0138,1215.0,5.0
0,1,1,119.0,182.0247,596.0,7.0
1,1,0,0.0,281.016,0.0,1.0
1,1,0,99.0,183.962,0.0,1.0
1,1,0,139.0,203.0025,0.0,3.0
1,1,0,80.0,237.2551,0.0,6.0
1,1,0,139.0,772.2707,80.0,1.0
1,1,0,119.0,311.4113,0.0,4.0
1,1,0,139.0,100.8464,0.0,5.0
1,1,0,159.0,397.0013,179.0,1.0
1,1,0,139.0,89.202,80.0,1.0
1,1,0,80.0,111.2205,0.0,1.0
1,1,0,159.0,133.0338,0.0,2.0
1,1,0,80.0,399.81,0.0,1.0
1,1,0,99.0,191.8802,0.0,1.0
1,1,0,139.0,113.2519,0.0,1.0
1,1,0,0.0,0.0,0.0,2.0
0,1,0,139.0,215.956,0.0,1.0
1,1,0,278.0,90.6035,0.0,1.0
0,1,0,119.0,116.1034,0.0,3.0
0,1,0,99.0,108.0602,0.0,4.0
1,1,0,99.0,629.8579,318.0,3.0
0,1,1,139.0,359.071,80.0,2.0
0,1,1,80.0,211.1161,318.0,1.0
1,1,0,99.0,251.6446,318.0,3.0
0,1,0,139.0,132.5179,99.0,4.0
1,1,0,99.0,215.5574,139.0,5.0
1,1,0,139.0,293.232,80.0,2.0
0,1,0,80.0,192.5097,159.0,6.0
1,1,0,278.0,127.914,0.0,1.0
1,1,0,119.0,165.5113,0.0,3.0
1,1,0,159.0,915.9525,0.0,1.0
1,1,0,80.0,69.5845,0.0,2.0
1,1,0,0.0,0.0,0.0,2.0
1,1,0,99.0,257.6199,0.0,1.0
1,1,0,99.0,210.8886,0.0,2.0
0,1,0,199.0,60.531,0.0,4.0
1,1,0,100.0,370.4727,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,139.0,191.2067,0.0,2.0
1,1,0,139.0,155.5024,0.0,3.0
1,1,0,179.0,317.657,179.0,1.0
1,1,0,179.0,120.4201,0.0,1.0
1,1,0,80.0,194.2576,0.0,3.0
1,1,0,139.0,150.0033,0.0,5.0
0,1,0,99.0,141.1984,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,139.0,324.0062,0.0,5.0
1,1,0,80.0,497.9408,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,318.0,202.2993,0.0,4.0
1,1,0,99.0,324.6075,0.0,1.0
1,1,0,239.0,187.6832,0.0,3.0
1,1,0,199.0,389.56,0.0,1.0
1,1,0,99.0,444.8123,0.0,2.0
1,1,0,80.0,145.8801,0.0,3.0
1,1,0,179.0,267.0075,0.0,6.0
1,1,0,199.0,591.1024,179.0,1.0
1,1,0,219.0,97.8621,0.0,1.0
1,1,0,139.0,108.6324,0.0,2.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,139.0,84.386,0.0,1.0
1,1,0,99.0,235.1616,0.0,4.0
1,1,0,199.0,124.1451,0.0,5.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,159.0,132.0152,0.0,3.0
1,1,0,99.0,117.3456,0.0,5.0
1,1,0,99.0,333.9461,0.0,2.0
1,1,0,80.0,146.8128,0.0,4.0
1,1,0,99.0,186.4886,0.0,5.0
1,1,0,119.0,318.22,0.0,3.0
1,1,0,99.0,207.2342,0.0,2.0
1,1,0,139.0,481.0842,0.0,7.0
1,1,0,219.0,529.2155,0.0,1.0
1,1,0,99.0,24.4131,80.0,2.0
1,1,0,139.0,338.0429,219.0,1.0
1,1,0,99.0,84.6936,0.0,2.0
1,1,0,159.0,107.9352,0.0,3.0
1,1,0,100.0,369.8824,0.0,1.0
1,1,0,139.0,121.5113,99.0,2.0
1,1,0,199.0,265.3639,159.0,1.0
1,1,0,199.0,368.9255,159.0,1.0
0,1,0,159.0,100.3195,199.0,2.0
1,1,0,139.0,204.7486,219.0,1.0
1,1,0,139.0,181.4304,99.0,2.0
0,1,0,99.0,44.0114,139.0,3.0
1,1,0,99.0,196.5426,80.0,2.0
1,1,0,139.0,206.526,0.0,3.0
1,1,0,338.0,110.7655,0.0,1.0
1,1,0,199.0,176.7767,0.0,2.0
1,1,0,119.0,47.0,0.0,2.0
0,1,0,159.0,168.2439,0.0,1.0
0,1,0,278.0,197.3069,0.0,4.0
1,1,0,0.0,0.0,0.0,2.0
1,1,0,139.0,181.6645,0.0,3.0
1,1,0,179.0,119.2518,0.0,4.0
0,1,0,139.0,97.1854,0.0,1.0
1,1,0,0.0,58.8303,0.0,2.0
1,1,0,139.0,126.3171,0.0,3.0
1,1,0,99.0,327.159,557.0,1.0
1,1,1,80.0,133.6638,0.0,3.0
1,1,0,119.0,92.8493,0.0,4.0
1,1,0,99.0,511.661,557.0,1.0
1,1,0,119.0,61.7414,0.0,2.0
1,1,0,318.0,205.7304,219.0,1.0
1,1,0,259.0,115.434,0.0,2.0
1,1,0,318.0,214.2825,219.0,1.0
0,1,0,219.0,429.2622,119.0,4.0
1,1,0,119.0,190.6856,199.0,3.0
1,1,0,199.0,61.4003,219.0,4.0
1,1,0,219.0,52.1536,99.0,5.0
1,1,0,0.0,0.0,0.0,2.0
1,1,1,239.0,112.0089,676.0,1.0
1,1,0,139.0,241.4042,417.0,4.0
0,1,0,119.0,96.2549,0.0,6.0
1,1,0,0.0,504.9208,0.0,2.0
1,1,0,80.0,183.8097,0.0,1.0
0,1,0,199.0,377.3619,0.0,5.0
1,1,0,139.0,156.5439,0.0,4.0
1,1,0,139.0,177.4063,0.0,6.0
1,1,0,99.0,469.08,498.0,1.0
1,1,0,199.0,83.006,0.0,2.0
1,1,1,179.0,236.2562,0.0,4.0
1,1,0,80.0,96.7471,0.0,5.0
1,1,0,99.0,902.0798,498.0,1.0
1,1,0,139.0,679.4645,0.0,1.0
1,1,0,179.0,70.5195,0.0,3.0
1,1,0,238.0,162.1111,0.0,4.0
1,1,0,298.0,280.0,0.0,7.0
1,1,0,99.0,297.3298,498.0,1.0
0,1,0,80.0,87.1321,297.0,1.0
1,1,1,239.0,298.6135,676.0,1.0
1,1,0,139.0,270.1296,417.0,4.0
1,1,1,99.0,374.856,579.0,1.0
1,1,0,119.0,120.7021,0.0,4.0
1,1,0,80.0,107.2054,0.0,6.0
1,1,0,80.0,171.2921,0.0,5.0
1,1,0,119.0,134.3726,0.0,7.0
1,1,0,139.0,743.9207,318.0,2.0
1,1,0,139.0,502.4868,318.0,2.0
1,1,0,80.0,248.7087,179.0,1.0
1,1,0,99.0,216.947,0.0,3.0
0,1,0,99.0,86.2844,0.0,6.0
1,1,0,80.0,807.2478,179.0,1.0
1,1,0,239.0,507.0513,0.0,1.0
1,1,0,80.0,162.9755,0.0,2.0
0,1,1,139.0,107.3359,0.0,2.0
1,1,0,99.0,61.8466,0.0,3.0
0,1,0,219.0,189.9079,0.0,3.0
1,1,0,80.0,197.5171,0.0,5.0
1,1,0,139.0,403.0509,318.0,2.0
1,1,0,80.0,332.435,0.0,5.0
1,1,0,80.0,179.4018,0.0,6.0
0,1,0,100.0,694.8324,219.0,2.0
1,1,1,99.0,260.3459,579.0,1.0
0,1,0,179.0,97.2522,80.0,2.0
1,1,1,99.0,357.8156,579.0,1.0
1,1,1,99.0,187.5447,579.0,1.0
0,1,1,139.0,192.0651,0.0,1.0
1,1,0,0.0,0.0,0.0,1.0
1,1,0,139.0,114.7388,0.0,1.0
1,1,0,80.0,105.9481,0.0,1.0
1,1,0,80.0,341.7865,0.0,1.0
0,1,0,159.0,151.4893,0.0,2.0
0,1,0,159.0,60.4401,0.0,3.0
