eyemove/table8.P1stFixation,eyemove/table8.nextWordRegress,eyemove/table8.prevFixPos,eyemove/table8.regressDur,eyemove/table8.wordNo,prevFixDur,label
0,0,379.0844,0.0,6.0,278.0,1
0,0,97.1854,0.0,1.0,139.0,1
1,0,55.0,99.0,4.0,119.0,1
1,0,125.3555,0.0,2.0,80.0,0
1,0,324.8215,0.0,1.0,139.0,1
1,0,677.8687,0.0,1.0,99.0,1
1,1,208.1178,954.0,4.0,219.0,0
1,0,237.0844,0.0,1.0,239.0,0
1,0,167.1466,318.0,4.0,139.0,1
0,0,71.5891,0.0,4.0,239.0,1
1,0,39.0512,0.0,3.0,80.0,1
0,1,99.5038,0.0,5.0,179.0,0
0,0,41.2311,0.0,5.0,80.0,1
1,1,188.0425,179.0,1.0,239.0,0
1,0,190.8009,0.0,1.0,199.0,1
0,0,115.6244,258.0,6.0,139.0,1
1,0,13.4536,0.0,3.0,139.0,1
0,0,24.6982,0.0,3.0,179.0,0
0,1,411.7596,159.0,1.0,99.0,0
1,0,155.158,0.0,2.0,80.0,1
1,1,78.8733,278.0,1.0,239.0,0
1,0,160.8509,139.0,1.0,99.0,0
1,0,229.5387,0.0,1.0,278.0,1
1,0,130.0154,0.0,2.0,139.0,0
1,0,39.2938,0.0,2.0,119.0,0
1,0,110.2905,0.0,2.0,199.0,1
0,1,759.2338,0.0,6.0,159.0,0
1,0,579.4972,0.0,1.0,100.0,1
1,1,97.4987,298.0,7.0,258.0,0
1,0,94.4299,0.0,4.0,179.0,1
0,1,164.7574,0.0,3.0,80.0,1
1,1,116.559,834.0,4.0,159.0,0
0,0,371.0216,0.0,4.0,179.0,1
1,0,116.619,0.0,3.0,199.0,0
0,0,68.0294,0.0,2.0,219.0,1
1,1,100.2247,259.0,4.0,239.0,1
1,0,55.7853,0.0,2.0,99.0,1
1,0,209.5376,537.0,5.0,258.0,0
1,1,125.873,199.0,1.0,199.0,0
1,0,615.1821,0.0,1.0,139.0,1
1,0,190.9791,0.0,1.0,139.0,1
1,0,55.3263,199.0,2.0,219.0,1
1,0,277.1804,0.0,4.0,159.0,1
0,0,38.6394,0.0,2.0,239.0,0
1,0,577.5483,0.0,1.0,159.0,0
1,0,101.0198,0.0,4.0,219.0,1
0,0,118.3427,0.0,3.0,199.0,1
1,0,247.7761,99.0,1.0,239.0,1
0,1,32.7567,2426.0,2.0,179.0,1
1,1,228.3725,1668.0,2.0,179.0,0
1,0,186.0672,0.0,4.0,179.0,0
1,1,212.8497,199.0,4.0,159.0,0
1,0,155.7947,0.0,2.0,298.0,0
0,0,131.0611,80.0,1.0,219.0,0
1,1,141.2091,577.0,5.0,199.0,0
1,0,659.6302,0.0,2.0,199.0,0
1,0,280.0803,1192.0,2.0,139.0,0
1,0,112.1116,297.0,6.0,139.0,0
1,0,662.0045,0.0,1.0,80.0,0
1,0,301.2806,0.0,4.0,139.0,1
0,0,19.799,0.0,3.0,199.0,0
1,0,67.2681,0.0,5.0,99.0,0
1,0,26.6271,0.0,2.0,99.0,0
1,0,196.5426,80.0,2.0,99.0,1
1,0,273.1831,159.0,6.0,99.0,0
1,0,634.9622,4343.0,1.0,179.0,0
0,0,138.4377,1432.0,5.0,159.0,0
1,0,189.8341,278.0,1.0,119.0,0
0,0,738.751,0.0,1.0,179.0,1
1,0,98.3514,0.0,2.0,80.0,1
0,0,61.6604,0.0,4.0,159.0,0
1,1,124.904,199.0,1.0,100.0,0
1,0,198.6479,0.0,1.0,99.0,0
1,0,273.3368,0.0,7.0,259.0,0
1,0,73.0,239.0,1.0,179.0,0
1,0,113.3711,0.0,1.0,80.0,1
0,1,173.5655,258.0,5.0,179.0,0
1,0,119.1512,0.0,6.0,139.0,1
1,0,80.7217,0.0,1.0,139.0,0
1,0,72.9178,238.0,1.0,219.0,0
0,1,196.023,1989.0,1.0,119.0,1
0,0,410.0195,0.0,1.0,179.0,1
0,1,56.3028,1690.0,3.0,239.0,0
0,1,105.9481,0.0,3.0,20.0,1
1,1,113.1106,716.0,1.0,0.0,0
1,0,183.4475,0.0,5.0,258.0,1
1,0,0.0,497.0,4.0,0.0,0
0,0,26.3059,279.0,3.0,119.0,0
1,0,217.5891,0.0,5.0,119.0,1
1,0,106.3203,279.0,2.0,299.0,0
0,0,198.0631,278.0,4.0,119.0,1
1,0,205.4483,0.0,6.0,259.0,1
1,0,228.1162,0.0,1.0,0.0,0
1,1,585.0214,576.0,1.0,119.0,1
1,0,98.0816,0.0,2.0,259.0,0
1,0,95.2103,0.0,2.0,179.0,0
1,0,209.1937,497.0,4.0,0.0,0
0,0,254.9216,298.0,1.0,199.0,0
1,0,572.3443,0.0,2.0,119.0,0
1,0,441.7024,238.0,2.0,99.0,0
1,0,55.3173,3984.0,3.0,219.0,1
1,0,110.6526,0.0,3.0,179.0,1
1,0,259.3781,0.0,4.0,99.0,0
0,0,36.8917,0.0,2.0,159.0,0
1,0,47.0425,0.0,2.0,219.0,0
1,0,73.0616,0.0,3.0,99.0,1
1,1,29.7321,0.0,3.0,119.0,0
1,0,190.1184,0.0,1.0,159.0,1
0,0,46.5296,0.0,2.0,139.0,1
1,0,337.926,0.0,5.0,318.0,1
1,0,105.9481,0.0,6.0,80.0,0
0,0,87.0919,0.0,4.0,80.0,1
1,0,47.0425,0.0,3.0,219.0,1
1,1,354.0056,238.0,4.0,258.0,0
1,1,153.6392,99.0,1.0,139.0,1
1,0,331.4363,298.0,1.0,139.0,0
1,0,331.3201,298.0,1.0,80.0,1
1,0,213.7849,0.0,1.0,80.0,1
1,0,171.0117,0.0,3.0,458.0,1
1,0,165.339,0.0,5.0,238.0,1
0,0,137.0328,0.0,2.0,99.0,0
1,0,469.2398,278.0,3.0,0.0,0
1,0,532.9034,80.0,2.0,139.0,0
1,0,343.4312,0.0,1.0,119.0,0
1,0,505.6679,0.0,1.0,119.0,0
1,0,144.4611,0.0,7.0,258.0,1
1,1,35.5106,219.0,7.0,239.0,1
0,0,31.0,179.0,3.0,159.0,0
0,0,150.6851,0.0,5.0,259.0,1
1,0,782.3094,1074.0,2.0,179.0,0
1,1,116.0172,0.0,5.0,238.0,0
1,0,198.0101,0.0,4.0,338.0,1
1,0,177.7245,0.0,1.0,159.0,1
1,0,107.0187,0.0,3.0,119.0,0
1,0,96.566,0.0,3.0,139.0,1
1,0,84.8764,597.0,1.0,179.0,0
1,0,0.0,0.0,2.0,0.0,1
1,0,158.9119,0.0,7.0,99.0,0
0,0,240.0521,1112.0,6.0,139.0,1
1,0,362.0787,358.0,1.0,159.0,1
1,0,432.2615,0.0,1.0,139.0,0
1,0,32.0624,139.0,5.0,119.0,1
1,0,158.8616,478.0,1.0,219.0,1
1,0,130.1384,0.0,6.0,159.0,0
1,0,96.8401,259.0,2.0,80.0,0
1,0,248.7087,179.0,1.0,80.0,1
1,0,100.6876,0.0,1.0,99.0,0
1,0,228.7291,298.0,1.0,99.0,1
1,1,256.4625,576.0,1.0,99.0,1
1,0,250.2419,0.0,1.0,119.0,1
1,0,30.2324,417.0,4.0,99.0,0
1,0,301.9735,0.0,2.0,139.0,1
1,1,656.6643,0.0,1.0,179.0,0
1,1,205.0878,952.0,1.0,0.0,1
1,0,181.6645,0.0,3.0,139.0,1
0,0,241.0332,358.0,8.0,179.0,1
0,0,154.1752,0.0,4.0,159.0,1
1,0,54.4243,1491.0,5.0,139.0,0
1,0,258.4879,0.0,1.0,219.0,1
1,0,109.1146,0.0,2.0,298.0,0
1,0,463.3757,0.0,1.0,80.0,0
1,0,37.0,0.0,4.0,219.0,0
1,0,45.8803,0.0,2.0,219.0,1
1,0,91.3017,895.0,2.0,0.0,0
1,0,66.3702,0.0,9.0,99.0,0
1,0,108.9312,0.0,2.0,278.0,0
0,1,198.1237,0.0,6.0,199.0,0
1,0,174.2871,80.0,3.0,119.0,0
1,0,35.5106,179.0,3.0,259.0,0
1,0,0.0,0.0,8.0,0.0,1
1,0,101.8283,0.0,1.0,139.0,1
1,1,63.8201,119.0,4.0,80.0,0
0,0,167.0838,0.0,4.0,139.0,1
1,0,761.5773,0.0,1.0,80.0,1
1,1,193.3132,717.0,3.0,359.0,0
1,0,444.8123,0.0,2.0,99.0,1
1,0,126.0198,0.0,8.0,179.0,0
0,0,670.0716,0.0,1.0,238.0,1
1,0,0.0,0.0,2.0,0.0,1
0,0,210.0214,0.0,5.0,219.0,1
1,0,55.7136,139.0,4.0,219.0,1
1,1,86.0233,179.0,1.0,139.0,1
0,0,140.3567,0.0,5.0,319.0,0
1,0,571.4867,99.0,2.0,199.0,1
1,0,155.3222,0.0,1.0,99.0,1
1,0,186.9358,0.0,1.0,239.0,0
0,0,40.1995,0.0,3.0,179.0,1
1,0,11.6619,0.0,3.0,20.0,1
1,0,76.2955,0.0,2.0,318.0,1
1,1,19.6469,180.0,2.0,139.0,0
1,0,42.107,615.0,3.0,139.0,1
1,0,52.7731,617.0,5.0,179.0,0
1,0,117.3882,0.0,4.0,139.0,0
1,0,469.08,498.0,1.0,99.0,1
1,0,252.4856,239.0,1.0,80.0,0
1,0,341.6724,99.0,1.0,239.0,1
1,0,219.0205,0.0,3.0,179.0,1
1,0,274.0018,139.0,3.0,139.0,1
1,0,441.2902,2246.0,1.0,238.0,0
1,0,81.939,0.0,2.0,159.0,1
1,0,182.0989,0.0,4.0,119.0,1
1,1,87.0919,119.0,3.0,179.0,0
1,0,402.9057,0.0,5.0,139.0,1
1,0,199.6923,0.0,1.0,139.0,1
1,0,98.7168,0.0,5.0,179.0,0
0,0,189.9079,0.0,3.0,219.0,1
1,0,0.0,0.0,3.0,0.0,0
1,1,125.016,0.0,2.0,139.0,1
1,0,152.0132,119.0,6.0,139.0,0
1,0,675.8498,0.0,1.0,99.0,1
1,0,316.3558,0.0,1.0,99.0,1
1,0,176.3859,0.0,1.0,439.0,0
1,0,610.7602,199.0,2.0,0.0,1
0,0,40.1123,0.0,2.0,139.0,1
1,0,57.0088,0.0,1.0,199.0,1
0,0,580.181,418.0,4.0,179.0,0
1,0,879.9097,0.0,1.0,99.0,1
1,1,38.0789,238.0,4.0,179.0,0
1,0,128.0352,0.0,3.0,219.0,1
1,0,79.0253,0.0,1.0,99.0,0
1,0,87.0919,0.0,2.0,179.0,0
1,1,108.6646,377.0,2.0,199.0,0
1,0,21.095,0.0,2.0,139.0,1
1,0,41.2311,239.0,3.0,179.0,0
0,0,197.4335,0.0,1.0,140.0,1
1,1,167.1915,139.0,1.0,119.0,1
1,0,466.9529,0.0,1.0,278.0,1
1,0,147.8716,0.0,1.0,119.0,0
1,0,98.4124,0.0,1.0,99.0,1
1,0,126.6689,0.0,2.0,99.0,0
1,0,133.66,0.0,1.0,99.0,0
1,0,87.7268,139.0,6.0,99.0,1
1,0,418.0765,800.0,5.0,80.0,0
1,0,345.5619,476.0,1.0,119.0,1
1,1,333.0015,258.0,3.0,119.0,1
1,0,118.0042,338.0,1.0,139.0,0
1,0,700.512,0.0,2.0,179.0,1
0,0,77.7946,0.0,5.0,99.0,0
1,0,142.3517,0.0,4.0,139.0,0
1,0,239.2091,0.0,5.0,139.0,1
1,0,614.1181,0.0,1.0,119.0,0
1,0,94.3716,20.0,2.0,299.0,1
1,0,88.0909,0.0,2.0,239.0,1
1,0,705.8902,0.0,1.0,338.0,1
1,1,120.1083,0.0,2.0,80.0,1
1,0,571.2136,0.0,1.0,139.0,0
1,0,0.0,0.0,3.0,0.0,1
1,0,107.7868,0.0,1.0,139.0,1
0,1,157.3086,0.0,4.0,179.0,0
1,0,30.6757,179.0,2.0,80.0,1
1,0,0.0,0.0,1.0,0.0,1
0,0,329.9712,99.0,4.0,199.0,0
1,0,222.4073,815.0,1.0,0.0,1
1,0,64.1249,0.0,5.0,179.0,0
1,0,164.8423,0.0,1.0,99.0,1
1,0,454.0099,0.0,1.0,99.0,1
1,0,167.0928,0.0,4.0,100.0,1
0,0,275.9148,179.0,4.0,119.0,1
1,0,129.3136,0.0,3.0,80.0,1
1,0,742.0168,537.0,2.0,239.0,0
1,0,94.6414,139.0,4.0,119.0,0
1,0,86.4928,0.0,6.0,80.0,0
1,0,286.1748,0.0,6.0,159.0,1
1,0,216.3909,0.0,1.0,99.0,0
1,0,63.1506,199.0,4.0,199.0,0
1,0,680.0735,180.0,1.0,239.0,0
0,1,147.8716,298.0,4.0,119.0,0
1,0,0.0,0.0,1.0,0.0,1
1,1,774.0161,975.0,2.0,179.0,1
0,0,179.0112,0.0,5.0,139.0,0
0,1,216.0208,0.0,4.0,179.0,0
1,0,181.7058,0.0,1.0,298.0,1
1,0,312.7459,0.0,1.0,140.0,0
1,0,216.3932,0.0,1.0,259.0,0
1,0,75.1665,139.0,4.0,258.0,0
1,0,448.2957,478.0,1.0,159.0,1
0,0,246.13,0.0,3.0,379.0,1
1,0,48.2597,0.0,3.0,179.0,0
1,0,67.0671,0.0,3.0,179.0,1
0,1,161.2979,796.0,3.0,359.0,0
0,0,545.5282,80.0,6.0,179.0,0
1,0,300.8156,597.0,1.0,219.0,0
0,0,112.5389,0.0,4.0,99.0,1
1,0,495.202,0.0,1.0,0.0,1
1,1,165.4237,179.0,1.0,239.0,0
1,0,9.8995,0.0,4.0,119.0,0
1,0,1063.632,299.0,1.0,119.0,1
1,0,486.6467,718.0,1.0,199.0,1
0,0,90.7855,0.0,2.0,99.0,0
1,0,0.0,0.0,2.0,0.0,0
0,0,26.0768,0.0,2.0,139.0,1
1,0,407.3978,139.0,2.0,139.0,1
1,0,492.3749,160.0,1.0,0.0,0
1,0,65.215,139.0,2.0,99.0,1
1,0,179.2345,0.0,5.0,80.0,0
1,0,103.846,80.0,3.0,80.0,1
1,0,120.9339,139.0,3.0,119.0,0
0,0,80.4487,0.0,6.0,119.0,0
0,0,106.5692,0.0,3.0,139.0,1
0,0,347.0014,179.0,5.0,179.0,1
1,0,454.1024,557.0,2.0,139.0,1
1,0,0.0,0.0,2.0,0.0,1
1,0,158.1139,796.0,3.0,199.0,1
1,0,306.0408,0.0,1.0,378.0,1
1,1,334.2529,139.0,4.0,80.0,1
1,0,219.0365,0.0,5.0,199.0,1
1,0,197.0,337.0,3.0,99.0,1
1,0,313.1581,0.0,2.0,80.0,1
1,0,280.4015,0.0,4.0,99.0,1
1,0,537.7295,239.0,1.0,159.0,0
1,0,97.5295,0.0,1.0,298.0,1
1,1,70.5762,954.0,4.0,219.0,0
1,0,492.6033,0.0,1.0,139.0,1
0,0,752.0645,179.0,2.0,80.0,1
1,0,84.1724,0.0,2.0,238.0,1
0,0,104.2017,0.0,1.0,199.0,1
1,0,36.2353,0.0,3.0,258.0,1
1,1,133.6451,139.0,1.0,199.0,1
1,0,129.124,99.0,4.0,358.0,1
1,0,68.1836,0.0,2.0,119.0,1
1,0,228.0088,0.0,1.0,279.0,1
1,0,306.7572,0.0,1.0,139.0,1
1,0,79.404,139.0,2.0,219.0,1
1,0,179.3377,0.0,3.0,80.0,1
1,0,103.0194,0.0,3.0,358.0,1
1,0,81.5843,0.0,4.0,119.0,1
1,0,138.4377,119.0,4.0,179.0,1
0,0,479.5873,0.0,1.0,120.0,0
1,0,45.1774,159.0,2.0,80.0,0
0,0,53.0377,0.0,4.0,179.0,0
1,0,35.805,0.0,3.0,239.0,1
1,0,654.2308,0.0,1.0,179.0,0
0,0,114.6298,0.0,5.0,239.0,1
1,0,104.7378,0.0,6.0,179.0,0
1,0,803.1967,0.0,1.0,139.0,1
1,1,93.0,278.0,2.0,80.0,1
1,1,134.1641,1054.0,6.0,119.0,0
1,1,222.4095,794.0,4.0,139.0,0
1,0,200.04,0.0,6.0,219.0,0
1,0,328.0244,0.0,5.0,139.0,1
0,0,119.4738,695.0,1.0,139.0,1
1,0,118.6971,0.0,3.0,298.0,0
0,0,14.2127,0.0,6.0,99.0,1
1,1,61.5224,4861.0,2.0,199.0,0
1,1,357.8156,579.0,1.0,99.0,1
1,0,62.3699,1490.0,2.0,298.0,0
1,0,169.7056,0.0,4.0,219.0,0
1,0,100.6628,0.0,3.0,99.0,0
1,0,0.0,0.0,1.0,0.0,1
1,0,131.856,0.0,2.0,199.0,0
1,0,99.2824,0.0,1.0,99.0,0
1,0,112.641,0.0,5.0,258.0,1
0,0,97.0052,0.0,4.0,99.0,0
1,0,158.4929,0.0,1.0,80.0,0
1,0,212.4924,0.0,1.0,99.0,1
1,0,185.0432,139.0,4.0,119.0,0
1,0,192.5097,0.0,5.0,139.0,0
1,1,235.4782,298.0,1.0,239.0,0
1,0,132.0606,0.0,2.0,119.0,0
1,0,415.4636,0.0,1.0,80.0,1
1,0,152.1217,0.0,1.0,139.0,0
1,0,178.2274,0.0,6.0,119.0,0
1,0,97.17,297.0,6.0,139.0,0
1,0,150.0833,0.0,1.0,239.0,0
1,0,578.4203,0.0,1.0,80.0,1
0,1,70.0,0.0,4.0,139.0,0
0,0,258.3118,357.0,6.0,80.0,1
1,0,72.9932,0.0,3.0,0.0,1
0,0,770.0006,278.0,3.0,99.0,1
1,0,140.5276,2255.0,1.0,219.0,0
1,0,30.0,0.0,2.0,99.0,0
1,0,209.0598,0.0,1.0,139.0,0
1,0,799.9106,1192.0,2.0,139.0,0
1,0,98.2344,0.0,1.0,159.0,0
1,0,116.4302,776.0,3.0,159.0,0
1,0,387.9188,258.0,1.0,119.0,1
1,0,64.195,0.0,1.0,159.0,1
1,0,79.0,0.0,5.0,259.0,0
1,0,160.2061,0.0,2.0,199.0,1
1,0,525.0381,0.0,2.0,219.0,1
1,1,163.1502,1870.0,1.0,199.0,1
1,0,0.0,0.0,1.0,0.0,0
1,0,232.0022,0.0,4.0,159.0,1
0,0,64.2573,0.0,5.0,219.0,0
1,0,283.5101,0.0,4.0,119.0,0
1,0,59.0762,0.0,4.0,219.0,1
1,0,121.499,139.0,3.0,139.0,1
1,0,652.5182,0.0,1.0,419.0,1
1,0,799.316,0.0,1.0,99.0,1
1,0,285.7866,0.0,4.0,159.0,1
1,0,88.0227,0.0,6.0,139.0,0
1,0,100.8415,0.0,2.0,99.0,0
1,0,122.2007,0.0,3.0,238.0,0
0,0,84.4808,139.0,3.0,199.0,1
1,0,0.0,0.0,1.0,0.0,0
1,0,141.1737,0.0,7.0,119.0,0
1,0,146.1848,0.0,1.0,139.0,1
1,0,639.578,0.0,2.0,100.0,0
1,0,118.9033,0.0,1.0,179.0,0
0,0,76.896,298.0,3.0,80.0,1
1,0,471.2505,0.0,1.0,139.0,1
1,0,600.3865,0.0,1.0,0.0,1
1,0,698.1984,0.0,2.0,100.0,0
1,0,166.1927,0.0,3.0,80.0,0
1,0,173.4878,0.0,2.0,80.0,1
0,1,56.356,536.0,4.0,199.0,1
1,0,152.2662,0.0,4.0,238.0,0
0,0,212.0849,80.0,2.0,99.0,0
1,0,88.193,0.0,1.0,338.0,0
1,0,0.0,0.0,1.0,0.0,0
1,0,244.5608,0.0,1.0,219.0,0
1,1,239.0188,139.0,1.0,298.0,0
0,1,29.8329,0.0,3.0,139.0,0
0,1,218.8173,796.0,3.0,359.0,0
0,0,57.1402,796.0,5.0,119.0,1
1,0,80.3057,0.0,2.0,99.0,0
1,0,174.0402,80.0,5.0,179.0,1
0,0,92.0489,0.0,2.0,338.0,0
0,1,147.0034,99.0,5.0,119.0,0
1,0,128.7051,0.0,1.0,80.0,1
0,1,80.05,159.0,3.0,219.0,0
1,1,93.3006,139.0,3.0,139.0,0
1,0,251.3901,0.0,8.0,99.0,1
1,0,95.3362,0.0,2.0,99.0,1
0,0,606.3308,0.0,2.0,80.0,1
1,0,0.0,0.0,1.0,0.0,1
1,0,206.4219,0.0,1.0,338.0,0
0,0,93.1719,0.0,3.0,259.0,1
1,0,93.3809,0.0,1.0,99.0,0
1,0,164.5387,0.0,1.0,278.0,1
1,0,625.0824,0.0,1.0,99.0,1
0,0,192.3798,0.0,4.0,80.0,0
1,0,79.3095,0.0,2.0,159.0,0
1,0,34.2053,0.0,3.0,219.0,0
1,1,80.7775,636.0,2.0,179.0,1
1,0,449.3206,0.0,1.0,139.0,1
1,0,60.959,0.0,3.0,80.0,1
0,0,98.7927,0.0,1.0,219.0,1
1,0,321.0,0.0,4.0,139.0,1
1,0,110.0182,0.0,1.0,258.0,0
1,0,0.0,0.0,4.0,0.0,1
1,0,182.1675,0.0,3.0,139.0,0
1,0,143.0559,0.0,7.0,119.0,0
0,0,196.367,179.0,4.0,458.0,0
1,1,45.2217,179.0,2.0,179.0,0
1,1,161.0124,834.0,4.0,199.0,1
1,0,311.4884,0.0,2.0,119.0,0
1,0,279.2132,0.0,1.0,99.0,0
1,1,410.2999,0.0,6.0,99.0,0
1,0,548.6,139.0,2.0,139.0,0
1,0,170.9883,0.0,3.0,99.0,0
1,0,157.6864,0.0,1.0,199.0,1
1,1,123.1666,0.0,1.0,119.0,0
1,0,364.9658,0.0,1.0,99.0,1
1,0,61.5224,0.0,4.0,179.0,1
0,0,353.5534,0.0,4.0,139.0,1
1,0,135.0148,1253.0,3.0,80.0,1
0,1,182.0247,596.0,7.0,119.0,1
1,0,124.7397,0.0,3.0,219.0,0
1,0,270.6917,0.0,4.0,100.0,0
1,0,94.3027,0.0,1.0,179.0,0
1,0,840.0119,0.0,1.0,139.0,0
1,0,305.4521,0.0,1.0,139.0,1
1,0,126.2537,0.0,4.0,99.0,0
1,0,101.8332,456.0,1.0,119.0,1
1,0,0.0,0.0,2.0,0.0,1
1,0,606.513,456.0,1.0,139.0,1
1,0,822.8979,0.0,1.0,80.0,1
1,0,309.8596,279.0,5.0,20.0,1
1,0,623.0008,139.0,2.0,139.0,0
1,0,135.2036,0.0,3.0,159.0,1
1,0,130.1883,0.0,3.0,139.0,1
0,0,208.6912,0.0,1.0,99.0,1
1,0,0.0,0.0,1.0,0.0,0
1,0,0.0,0.0,1.0,0.0,1
0,0,137.3062,358.0,2.0,139.0,1
1,1,80.0625,99.0,2.0,239.0,1
1,1,48.0104,1314.0,4.0,438.0,0
1,0,393.117,0.0,1.0,139.0,1
1,0,126.657,0.0,2.0,179.0,1
1,0,133.0038,0.0,3.0,80.0,0
1,0,235.2297,418.0,1.0,258.0,1
1,0,536.7104,0.0,1.0,159.0,0
1,0,373.7191,0.0,1.0,99.0,1
1,0,161.79,537.0,4.0,179.0,0
1,0,532.0038,636.0,1.0,139.0,1
1,1,275.9601,0.0,4.0,219.0,0
1,0,86.539,0.0,2.0,179.0,1
1,0,100.7174,0.0,2.0,159.0,0
1,0,711.3621,0.0,3.0,139.0,1
1,1,201.9926,0.0,5.0,179.0,0
1,0,105.5462,0.0,1.0,99.0,0
0,0,212.8497,0.0,3.0,139.0,0
1,0,201.896,0.0,3.0,159.0,0
1,0,452.482,0.0,1.0,179.0,1
1,1,568.5464,358.0,1.0,159.0,0
1,0,321.84,0.0,1.0,120.0,1
0,0,152.5025,358.0,3.0,179.0,0
0,1,418.0191,876.0,3.0,139.0,1
1,0,49.679,0.0,5.0,139.0,0
1,0,41.0122,198.0,2.0,159.0,0
1,0,255.1549,0.0,4.0,0.0,0
1,0,175.9233,99.0,3.0,99.0,0
1,0,75.326,0.0,6.0,119.0,1
1,0,232.0539,139.0,2.0,219.0,0
0,1,52.6308,1690.0,3.0,239.0,0
1,0,276.0072,0.0,3.0,99.0,1
1,0,701.1947,0.0,1.0,100.0,0
1,0,51.6236,398.0,7.0,119.0,0
1,0,727.607,0.0,1.0,80.0,0
0,0,45.793,219.0,2.0,338.0,0
1,0,51.3517,0.0,5.0,179.0,0
1,0,24.0416,0.0,5.0,139.0,0
0,0,340.3895,0.0,1.0,179.0,1
1,0,151.053,0.0,5.0,139.0,0
1,0,0.0,0.0,3.0,0.0,0
1,0,277.0271,0.0,3.0,199.0,0
1,0,84.8764,180.0,2.0,99.0,1
1,0,642.4866,3479.0,1.0,298.0,1
1,0,167.4425,337.0,1.0,139.0,1
1,0,71.7844,0.0,2.0,239.0,1
1,0,251.0976,0.0,1.0,80.0,1
1,0,96.566,0.0,1.0,298.0,0
1,1,287.9201,517.0,1.0,139.0,1
1,0,126.3171,0.0,3.0,139.0,1
1,0,171.7469,0.0,5.0,100.0,1
0,0,143.4015,0.0,2.0,258.0,1
1,0,463.2429,0.0,7.0,99.0,0
1,0,291.158,0.0,1.0,139.0,1
1,0,376.5222,238.0,1.0,239.0,0
1,0,320.6525,0.0,2.0,219.0,1
1,0,202.2004,0.0,1.0,199.0,0
1,0,80.2309,0.0,3.0,258.0,0
1,0,112.058,0.0,3.0,258.0,0
1,0,102.0441,179.0,8.0,0.0,1
1,0,193.5071,358.0,4.0,179.0,1
1,0,96.0469,0.0,3.0,100.0,1
1,0,159.5243,0.0,4.0,99.0,0
0,0,85.2115,0.0,4.0,159.0,0
1,0,164.4536,595.0,4.0,219.0,1
1,0,255.6658,119.0,5.0,99.0,0
0,0,553.9973,0.0,1.0,139.0,0
1,0,989.0682,0.0,1.0,119.0,0
1,0,305.9837,0.0,5.0,139.0,0
1,0,487.2628,1531.0,4.0,139.0,0
1,0,105.9906,0.0,2.0,139.0,0
1,0,285.8479,0.0,4.0,100.0,1
1,0,235.0085,0.0,7.0,139.0,0
1,0,42.0476,0.0,3.0,179.0,0
0,0,29.0,199.0,2.0,139.0,0
1,0,98.6712,1550.0,2.0,99.0,1
1,0,130.0,199.0,1.0,159.0,0
1,0,145.279,0.0,6.0,139.0,1
1,0,149.8566,0.0,3.0,239.0,1
1,0,100.8067,0.0,3.0,219.0,1
1,0,157.0,0.0,3.0,298.0,0
1,0,95.0158,0.0,1.0,80.0,0
1,1,74.8131,278.0,3.0,80.0,1
1,1,90.0056,0.0,2.0,119.0,0
1,0,138.7732,0.0,2.0,239.0,1
0,0,806.7478,0.0,4.0,139.0,1
1,0,205.7887,0.0,7.0,139.0,1
0,0,166.9281,0.0,2.0,139.0,0
1,0,561.4,0.0,2.0,120.0,1
1,0,102.4207,318.0,6.0,179.0,1
1,0,184.22,0.0,3.0,219.0,1
1,0,268.3654,0.0,6.0,80.0,0
1,0,124.7397,258.0,3.0,179.0,1
1,0,252.2856,0.0,8.0,139.0,1
0,1,83.7257,876.0,2.0,99.0,1
0,0,194.0953,0.0,1.0,239.0,1
1,0,86.7698,0.0,1.0,119.0,0
1,1,107.912,139.0,6.0,99.0,1
1,1,485.0495,198.0,3.0,99.0,0
1,0,116.619,0.0,4.0,239.0,0
1,0,82.3772,0.0,3.0,219.0,0
1,0,294.4096,0.0,2.0,139.0,1
1,0,114.3547,0.0,5.0,139.0,0
1,0,0.0,0.0,1.0,0.0,0
1,0,127.914,0.0,1.0,278.0,1
0,1,134.0336,179.0,4.0,219.0,0
1,1,122.5887,975.0,2.0,179.0,1
1,0,104.7855,0.0,3.0,219.0,1
1,0,468.062,1550.0,2.0,99.0,1
1,0,134.9518,676.0,4.0,199.0,1
1,0,432.7447,139.0,1.0,99.0,1
1,0,71.0,918.0,5.0,339.0,0
0,0,443.0169,0.0,2.0,179.0,1
1,1,129.2478,199.0,1.0,119.0,0
1,0,46.0109,0.0,2.0,199.0,1
1,0,0.0,0.0,1.0,0.0,0
1,0,56.7186,0.0,8.0,219.0,1
0,0,98.5089,0.0,3.0,159.0,1
0,1,63.7887,1869.0,5.0,139.0,0
1,0,231.1644,0.0,1.0,100.0,1
1,0,0.0,40.0,2.0,0.0,0
1,1,95.2103,438.0,2.0,80.0,1
1,1,109.2932,358.0,2.0,99.0,0
1,0,168.5823,0.0,2.0,80.0,0
1,0,442.6511,792.0,6.0,99.0,0
0,0,344.9203,0.0,2.0,298.0,0
1,1,97.6217,99.0,1.0,99.0,1
0,1,179.1368,1153.0,2.0,139.0,1
1,1,161.0093,796.0,1.0,139.0,0
1,0,33.121,1431.0,2.0,199.0,0
1,0,220.1022,239.0,5.0,80.0,0
1,0,541.6309,0.0,1.0,0.0,1
0,0,85.5102,0.0,6.0,258.0,0
