firstPassFixDur,landingPos,lastSaccLen,leavingPos,lineNo,meanFixDur,nextFixDur,prevFixPos,pupilDiamLag,pupilDiamMax
159.0,173.0,113.8914,175.2063,8443.0,159.0,139.0,74.5453,0.0437,0.0437
199.0,25.9471,348.023,47.5105,8456.0,199.0,179.0,316.3558,0.5202,0.1367
179.0,96.5466,317.2389,109.444,8457.0,179.0,80.0,262.0076,0.5202,0.1947
80.0,102.8227,122.2804,102.2008,8458.0,80.0,139.0,413.8067,0.5202,0.2122
179.0,65.2725,130.8625,71.8001,8464.0,179.0,159.0,0.0,0.3002,0.1127
159.0,58.6195,62.566,50.9902,8465.0,159.0,219.0,86.539,0.3002,0.2242
219.0,70.0321,232.9211,67.0615,8466.0,219.0,219.0,27.5136,0.3002,0.2807
179.0,23.585,137.5082,40.9207,8472.0,179.0,179.0,175.1913,0.2242,0.2162
179.0,43.0116,133.3304,49.5177,8473.0,179.0,199.0,105.5462,0.5062,0.2162
337.0,92.1792,117.3382,44.78,8477.0,168.5,99.0,144.0625,0.5592,0.1932
99.0,40.4042,141.2029,45.763,8478.0,99.0,239.0,84.1724,0.5592,0.2242
239.0,52.6165,149.5209,55.9933,8480.0,239.0,100.0,99.7647,0.5592,0.5062
100.0,66.7776,180.1555,78.1297,8481.0,100.0,159.0,88.0909,0.5227,0.5592
159.0,51.8773,70.2887,41.4276,8482.0,159.0,199.0,231.1644,0.5227,0.5592
199.0,27.1708,223.538,33.0606,8483.0,199.0,239.0,34.7851,0.5227,0.5592
239.0,57.717,297.2226,49.6639,8484.0,239.0,219.0,172.0029,0.5227,0.5592
179.0,54.0786,131.5038,68.8077,8490.0,179.0,258.0,0.0,0.0772,0.0697
258.0,57.9159,115.5011,72.092,8491.0,258.0,179.0,83.8153,0.0927,0.0772
179.0,86.4827,60.2993,108.1168,8492.0,179.0,139.0,36.2353,0.1077,0.0772
139.0,47.1832,111.1362,62.6139,8493.0,139.0,139.0,33.1059,0.1077,0.0772
139.0,79.5314,300.0067,80.0999,8494.0,139.0,258.0,45.6946,0.1077,0.0772
258.0,51.0392,113.5892,49.7318,8495.0,258.0,80.0,252.2856,0.1077,0.0642
80.0,52.4047,826.2808,59.357,8496.0,80.0,99.0,66.7533,0.1077,0.0642
258.0,20.6519,78.6591,27.933,8509.0,258.0,139.0,163.7834,0.1937,0.2067
139.0,50.6063,132.9003,43.7321,8510.0,139.0,139.0,45.1774,0.1937,0.2067
239.0,64.7012,84.5,80.3523,8517.0,119.5,239.0,141.3259,0.0052,0.1622
179.0,33.6341,149.1518,48.3994,8519.0,179.0,139.0,75.2861,0.1132,0.0227
139.0,65.025,157.8837,80.1561,8520.0,139.0,119.0,89.1403,0.4327,0.0052
119.0,82.0747,132.0237,88.8608,8521.0,119.0,139.0,84.0952,0.4327,-0.0208
139.0,109.6586,466.7917,116.2336,8522.0,139.0,219.0,30.8058,0.4327,-0.0208
219.0,59.785,115.0532,48.0521,8523.0,219.0,119.0,515.396,0.4327,-0.0328
119.0,15.6924,133.2151,15.8114,8524.0,119.0,238.0,120.8139,0.4327,-0.0438
378.0,59.3001,144.4896,203.3624,8531.0,189.0,199.0,0.0,0.1167,0.0762
239.0,46.0679,229.0922,55.6821,8539.0,239.0,159.0,415.4636,0.2232,0.1507
159.0,2.5,236.1086,6.5192,8540.0,159.0,179.0,234.0085,0.2232,0.1507
298.0,89.5056,77.1622,56.9386,8554.0,149.0,159.0,486.1378,0.2067,0.1212
238.0,86.7078,165.7264,46.2709,8561.0,119.0,159.0,387.439,0.3302,0.3122
159.0,76.787,175.6082,73.1095,8562.0,159.0,179.0,91.022,0.3302,0.3122
179.0,70.3438,73.0616,51.0221,8563.0,179.0,139.0,232.3123,0.3302,0.3122
139.0,48.9311,75.0417,50.0849,8564.0,139.0,159.0,92.9139,0.3302,0.3122
239.0,50.7765,77.6466,62.2896,8565.0,119.5,80.0,107.7868,0.3017,0.3302
99.0,52.5595,590.7929,54.8293,8571.0,99.0,159.0,471.208,0.3717,0.2727
278.0,61.5,84.0119,63.5177,8581.0,278.0,239.0,82.2982,0.1627,0.2487
199.0,44.6346,65.9109,59.0021,8583.0,199.0,179.0,88.4816,0.3817,0.1627
99.0,98.1644,66.7271,102.1335,8592.0,99.0,219.0,246.2214,0.2002,-0.0778
99.0,19.8116,150.1541,49.2062,8598.0,139.0,219.0,826.9123,0.2002,0.1907
139.0,42.7142,115.5043,55.3828,8599.0,139.0,159.0,122.1024,0.2002,0.2002
159.0,20.2608,318.202,23.5637,8600.0,159.0,239.0,103.3925,0.1912,0.2002
477.0,27.5545,164.351,126.5356,8601.0,238.5,179.0,342.7083,0.1797,0.2002
139.0,113.7475,181.5275,122.0256,8602.0,179.0,159.0,95.2943,0.0242,0.1912
477.0,131.1964,183.2,119.4362,8603.0,139.0,179.0,289.166,0.0222,0.1797
80.0,46.1979,268.2,41.5933,8604.0,80.0,219.0,134.1641,0.0222,0.1767
219.0,37.5533,127.0118,57.0789,8605.0,219.0,219.0,306.6203,0.0222,0.0982
219.0,78.339,215.7835,83.8361,8606.0,219.0,139.0,52.2398,0.0222,0.0242
139.0,36.6742,134.0457,37.0304,8607.0,139.0,80.0,184.22,0.1972,-0.0168
80.0,29.4279,488.8377,31.1849,8608.0,80.0,258.0,107.1168,0.1972,-0.0168
199.0,44.3847,146.1925,60.3925,8612.0,199.0,99.0,167.5739,0.5007,0.0222
99.0,23.7171,170.6436,30.1869,8613.0,99.0,199.0,135.3699,0.5007,0.0222
99.0,39.016,145.1516,39.538,8615.0,99.0,159.0,190.8009,0.4082,0.1972
159.0,44.5112,141.3833,38.3471,8616.0,159.0,139.0,94.2444,0.4082,0.1972
119.0,72.6103,112.0279,78.848,8622.0,119.0,139.0,0.0,0.2288,0.1023
139.0,74.1232,167.5067,83.2301,8623.0,139.0,99.0,167.1915,0.2288,0.1023
99.0,24.4387,381.5642,30.4385,8624.0,99.0,179.0,156.5535,0.2288,0.1023
179.0,33.0946,527.5332,26.5,8625.0,179.0,139.0,367.2669,0.2288,0.1023
159.0,17.7553,305.3543,21.4767,8630.0,159.0,119.0,310.5382,0.1748,0.2288
119.0,65.3644,212.9607,59.6091,8631.0,119.0,99.0,362.927,0.1063,0.1748
99.0,63.7377,252.24,57.1074,8632.0,99.0,139.0,152.0033,0.1063,0.1748
139.0,100.6591,75.0417,112.1216,8633.0,139.0,139.0,345.88,0.1063,0.1748
99.0,56.932,630.89,65.9488,8636.0,99.0,80.0,193.9407,0.0663,0.0863
80.0,33.1059,605.3173,41.1005,8637.0,80.0,199.0,609.2101,0.0663,0.1063
99.0,112.6599,280.8247,112.6876,8648.0,99.0,80.0,321.2258,0.0838,0.0018
80.0,25.9615,283.004,44.3847,8649.0,80.0,179.0,251.1613,0.0918,0.0073
179.0,59.7516,122.4949,34.7311,8650.0,179.0,80.0,236.7826,0.0918,0.0073
80.0,52.1177,457.5423,60.4028,8651.0,80.0,139.0,174.0402,0.0918,0.0073
139.0,73.2683,188.7147,72.2928,8665.0,139.0,139.0,609.4498,0.1568,0.0413
139.0,86.6833,286.8179,88.2397,8666.0,139.0,139.0,106.5692,0.1568,0.0658
139.0,66.8674,153.5586,82.7798,8667.0,139.0,99.0,228.1074,0.1568,0.0708
99.0,36.1697,132.0038,29.2104,8668.0,99.0,99.0,182.0,0.1568,0.0883
139.0,54.1872,461.2055,57.1183,8669.0,99.0,99.0,75.2396,0.1568,0.0883
139.0,76.0592,110.2554,69.5288,8670.0,159.0,139.0,531.1139,0.1568,0.0883
100.0,2.5495,329.0547,5.0,8673.0,100.0,139.0,184.5644,0.0748,0.1568
139.0,9.0554,564.4026,27.8298,8674.0,139.0,119.0,322.0016,0.0583,0.1568
119.0,116.0873,268.0914,131.6605,8675.0,119.0,159.0,674.6332,0.0258,0.1568
159.0,128.501,158.7766,121.1621,8676.0,159.0,100.0,142.0035,0.0258,0.1568
100.0,50.3115,175.1828,68.5292,8677.0,100.0,80.0,202.608,0.0708,0.0748
80.0,93.0013,495.0,79.7653,8678.0,80.0,139.0,263.1216,0.0708,0.0583
139.0,19.6087,186.6313,7.7621,8679.0,139.0,139.0,468.0385,0.0708,0.0093
139.0,85.4751,723.1322,82.6514,8680.0,139.0,159.0,274.0018,0.0708,0.0093
159.0,115.1835,261.1915,109.8362,8689.0,159.0,100.0,0.0,0.1043,0.0918
100.0,57.4543,334.6211,63.0079,8690.0,100.0,179.0,214.1495,0.1533,0.0918
179.0,45.2134,106.5,22.8035,8691.0,179.0,139.0,308.1104,0.1533,0.0918
139.0,20.3531,423.8331,31.3129,8692.0,139.0,258.0,136.3121,0.1533,0.1028
258.0,181.7058,73.077,181.0815,8693.0,258.0,199.0,595.7852,0.1533,0.1028
139.0,82.0549,307.6967,94.5846,8700.0,139.0,139.0,242.6685,0.1008,0.1533
139.0,67.3647,233.0193,64.6568,8701.0,139.0,139.0,243.0082,0.1448,0.1533
139.0,16.568,527.8582,26.9258,8702.0,139.0,139.0,214.0584,0.1448,0.1428
99.0,7.0711,294.0718,10.3078,8715.0,99.0,139.0,305.6027,0.3343,0.0183
139.0,101.5111,666.9754,108.8324,8716.0,139.0,259.0,186.3867,0.3343,0.0183
179.0,71.8766,262.7936,59.854,8721.0,179.0,159.0,0.0,0.1478,-0.0142
159.0,70.6045,115.5692,68.2367,8722.0,159.0,199.0,235.2552,0.1478,0.0068
199.0,64.765,632.7598,68.0,8723.0,199.0,139.0,163.7834,0.1478,0.0068
139.0,14.0357,575.0443,7.0178,8724.0,139.0,179.0,624.5414,0.1643,0.0078
517.0,119.6547,667.1469,83.7257,8730.0,258.5,139.0,827.2756,0.1643,0.1478
139.0,163.0276,645.3836,157.7569,8731.0,139.0,219.0,506.08,0.1758,0.1643
219.0,102.8944,216.0208,104.1933,8732.0,219.0,199.0,754.8357,0.1838,0.1643
199.0,13.8293,378.0212,11.6726,8733.0,199.0,119.0,205.4775,0.1838,0.1643
119.0,127.5627,110.1022,115.3516,8734.0,119.0,139.0,249.0502,0.1838,0.1643
139.0,111.528,471.9476,99.0,8735.0,139.0,258.0,223.0807,0.1838,0.1643
179.0,10.8167,135.1268,29.7321,8746.0,179.0,100.0,354.1087,0.2678,0.1673
100.0,31.4841,359.834,16.4012,8747.0,100.0,139.0,122.3315,0.2678,0.1673
139.0,114.632,478.6047,98.0638,8748.0,139.0,179.0,242.2065,0.2678,0.1843
199.0,117.0096,244.4013,123.1229,8757.0,199.0,139.0,715.1573,0.1963,0.2088
139.0,33.1097,206.5387,29.0947,8758.0,139.0,99.0,209.0383,0.1963,0.2088
99.0,39.3859,432.6777,31.5357,8759.0,99.0,179.0,166.3009,0.1963,0.2088
199.0,110.0727,205.7942,111.0405,8764.0,139.0,139.0,754.1631,0.1658,0.1963
259.0,172.6854,281.064,173.5115,8765.0,259.0,338.0,26.0768,0.1658,0.1963
99.0,66.6202,469.6799,64.7765,8766.0,338.0,179.0,204.0025,0.1658,0.1963
199.0,126.5356,96.2549,127.1928,8767.0,199.0,139.0,599.03,0.1103,0.1623
179.0,60.1041,214.8354,46.5027,8771.0,179.0,80.0,0.0,0.1733,0.1473
80.0,85.6519,239.4598,73.6563,8772.0,80.0,159.0,296.1435,0.1733,0.1473
278.0,102.2411,201.6792,84.6832,8773.0,139.0,179.0,325.6148,0.1733,0.1473
80.0,40.9176,212.9413,31.3847,8774.0,179.0,159.0,170.8362,0.1733,0.1473
80.0,87.0919,311.0904,67.4185,8775.0,80.0,139.0,302.5525,0.1588,0.1733
139.0,84.0,453.1724,88.278,8776.0,139.0,199.0,226.0088,0.1588,0.1733
199.0,83.182,731.8021,87.5514,8777.0,199.0,139.0,373.0335,0.1588,0.1733
159.0,130.7765,521.9226,143.8836,8787.0,159.0,139.0,727.3761,0.2133,0.1308
139.0,55.0114,533.0553,59.0762,8788.0,139.0,80.0,477.0042,0.2133,0.1308
99.0,1103.2177,357.5052,10.2956,8790.0,99.0,179.0,75.0267,0.2133,0.1308
278.0,173.2888,258.7441,105.2438,8791.0,139.0,159.0,172.4181,0.2133,0.0938
159.0,140.7489,268.5168,130.4243,8792.0,159.0,159.0,393.0102,0.2133,0.1838
159.0,21.5232,130.9399,29.5846,8793.0,159.0,179.0,250.3917,0.2133,0.1838
99.0,8.5586,301.059,2.8284,8806.0,99.0,139.0,53.6656,0.3583,0.1788
139.0,108.5415,275.055,108.1134,8812.0,139.0,179.0,0.0,0.1288,0.0753
179.0,153.4446,207.5054,140.4724,8813.0,179.0,159.0,121.499,0.1628,0.0753
159.0,108.0463,283.4365,110.2554,8814.0,159.0,139.0,102.2595,0.1708,0.0753
179.0,71.1688,222.2707,67.5463,8815.0,139.0,159.0,358.0503,0.1708,0.0753
139.0,96.0325,283.511,93.0658,8816.0,139.0,179.0,314.9635,0.1708,0.0678
179.0,2.6926,263.5384,6.7268,8817.0,179.0,219.0,285.007,0.1708,0.0683
219.0,144.78,225.347,151.1043,8818.0,219.0,119.0,115.1564,0.1708,0.0683
119.0,11.5434,99.6519,25.5783,8819.0,119.0,159.0,220.0818,0.1708,0.0713
159.0,115.0532,684.4043,110.0045,8820.0,159.0,179.0,216.0023,0.1708,0.0798
119.0,128.4718,256.9012,115.1173,8844.0,119.0,119.0,801.768,0.1033,0.0193
119.0,85.1778,206.0607,80.4503,8845.0,119.0,139.0,161.3103,0.1033,0.0193
139.0,57.1074,209.6527,41.5843,8846.0,139.0,100.0,142.0141,0.1033,0.0543
100.0,106.099,653.6704,106.9685,8847.0,100.0,99.0,97.0,0.1188,0.0543
99.0,116.5686,235.0899,127.548,8848.0,99.0,80.0,772.7464,0.1188,0.0708
160.0,79.5566,1414.8835,1214.7705,8849.0,80.0,119.0,164.0122,0.1308,0.0708
119.0,76.5147,470.8514,73.2069,8850.0,119.0,159.0,131.0153,0.1308,0.0708
159.0,97.1043,228.1074,104.1201,8851.0,159.0,239.0,573.6061,0.1308,0.0708
239.0,77.026,345.1753,84.0119,8852.0,239.0,199.0,145.0862,0.1308,0.0698
199.0,2.8284,773.5273,12.0104,8853.0,199.0,99.0,350.0514,0.1308,0.0958
100.0,34.7635,61.5995,31.9766,8868.0,100.0,179.0,423.7853,0.1987,0.1162
179.0,59.0339,138.7552,48.0937,8869.0,179.0,139.0,116.9017,0.2212,0.1162
100.0,95.901,81.8551,87.5685,8870.0,139.0,179.0,43.0465,0.2297,0.1087
99.0,15.3052,197.2777,12.0934,8873.0,99.0,139.0,301.7052,0.2297,0.1852
139.0,131.123,77.7978,125.6682,8874.0,139.0,80.0,66.0303,0.2297,0.1852
80.0,45.31,101.9804,50.7001,8875.0,80.0,99.0,91.9837,0.2297,0.1852
99.0,71.2776,162.2999,74.0405,8876.0,99.0,100.0,172.2846,0.2297,0.1852
100.0,65.0942,1385.84,1071.5302,8877.0,100.0,119.0,226.241,0.2297,0.1852
159.0,56.2228,226.7355,69.2604,8880.0,159.0,278.0,288.2013,0.2262,0.2212
199.0,25.8118,279.0448,29.7532,8905.0,199.0,139.0,597.5969,0.1047,0.0667
139.0,32.0039,403.9715,43.1654,8906.0,139.0,199.0,284.0158,0.1047,0.1047
199.0,41.9672,692.9203,30.2035,8907.0,199.0,139.0,370.2999,0.0957,0.1047
80.0,110.0965,347.013,103.7413,8919.0,80.0,80.0,606.4693,0.1982,0.0077
160.0,172.5493,377.0003,151.0174,8920.0,80.0,179.0,171.4176,0.1982,-0.0003
179.0,126.2894,667.9558,118.8413,8921.0,179.0,99.0,244.4606,0.1837,-0.0003
99.0,136.5586,212.0312,124.3262,8922.0,99.0,99.0,806.9919,0.1837,-0.0003
99.0,141.6272,157.0072,149.2716,8923.0,99.0,99.0,69.5845,0.1737,0.1982
99.0,50.5,184.1854,43.546,8924.0,99.0,139.0,202.6055,0.1737,0.1982
139.0,62.8371,334.5688,84.2882,8925.0,139.0,99.0,133.2254,0.1327,0.1837
139.0,28.8487,302.7974,28.5351,8942.0,139.0,179.0,0.0,0.1757,0.0557
179.0,140.5507,274.0164,128.2653,8943.0,179.0,100.0,165.0273,0.1757,0.0557
100.0,35.805,547.9891,28.64,8944.0,100.0,159.0,243.7314,0.1757,0.0557
159.0,112.7752,248.8664,104.0637,8945.0,159.0,199.0,658.7481,0.1757,0.0557
199.0,45.6207,208.515,34.9857,8946.0,199.0,159.0,229.8369,0.1757,0.0597
159.0,120.9483,469.5551,117.4915,8947.0,159.0,179.0,96.0052,0.1757,0.0597
99.0,28.7924,287.9084,12.5897,8950.0,99.0,179.0,213.2159,0.1757,0.1177
99.0,192.1991,156.205,168.3597,8955.0,119.0,179.0,102.4744,0.1167,0.1757
219.0,44.2832,58.2409,37.3162,8966.0,219.0,119.0,573.0777,0.1927,0.1167
119.0,148.42,26.4764,156.0849,8967.0,119.0,139.0,161.895,0.1927,0.1257
219.0,70.3598,409.3803,61.6543,8968.0,139.0,119.0,87.3212,0.1927,0.1257
99.0,59.0,286.5925,57.0351,8969.0,99.0,100.0,353.5534,0.1307,0.1257
100.0,49.2062,716.2096,47.0744,8970.0,100.0,99.0,247.0506,0.1307,0.1442
219.0,25.4608,200.1599,17.2627,8983.0,219.0,179.0,194.4274,0.0927,0.0547
179.0,81.9085,385.643,84.5488,8984.0,179.0,159.0,128.4134,0.1052,0.0597
358.0,207.3475,248.0247,97.5833,8985.0,179.0,139.0,178.2414,0.1052,0.0702
139.0,17.4141,291.7795,20.573,8986.0,139.0,119.0,267.0805,0.1052,0.0712
119.0,20.025,180.6557,18.554,8987.0,119.0,139.0,294.4096,0.1052,0.0817
139.0,81.3895,244.525,92.4189,8988.0,139.0,99.0,105.4751,0.1462,0.0817
99.0,79.7261,319.0251,74.1485,8989.0,99.0,219.0,166.8682,0.1462,0.0817
219.0,66.6108,684.5928,43.6406,8990.0,219.0,199.0,251.3901,0.1462,0.0817
139.0,23.7592,139.6657,9.5131,9005.0,139.0,119.0,109.7679,0.3507,0.1752
119.0,123.3207,216.5369,134.1436,9006.0,119.0,139.0,262.6176,0.3507,0.1752
139.0,153.0694,374.5013,145.7438,9007.0,139.0,119.0,69.3758,0.3507,0.0517
119.0,146.3728,598.7088,145.8098,9008.0,119.0,139.0,225.282,0.3507,0.0482
139.0,169.6209,298.7829,171.559,9022.0,139.0,139.0,0.0,0.1387,0.0307
377.0,224.3931,362.5055,76.2529,9023.0,188.5,139.0,348.2829,0.1497,0.0462
139.0,29.8203,365.3505,36.2112,9024.0,139.0,616.0,343.9099,0.2257,0.0462
616.0,34.3984,638.0384,48.3865,9025.0,616.0,159.0,338.0311,0.2257,0.0842
377.0,173.9864,195.1442,166.2438,9026.0,159.0,139.0,789.0634,0.2257,0.1387
139.0,132.035,184.34,129.6862,9027.0,139.0,80.0,67.082,0.2257,0.1387
377.0,193.5439,352.0131,199.2699,9029.0,199.0,139.0,213.6001,0.2257,0.1757
179.0,10.2591,490.4921,12.7475,9030.0,179.0,139.0,342.9125,0.2477,0.2257
159.0,60.7166,91.5382,68.0459,9033.0,159.0,139.0,292.515,0.2487,0.2257
139.0,76.6322,285.5438,94.0492,9034.0,139.0,139.0,72.111,0.2487,0.1612
80.0,16.9706,331.5931,5.831,9035.0,80.0,199.0,305.041,0.2487,0.1612
219.0,101.0792,80.6381,92.7281,9040.0,219.0,159.0,374.856,0.3797,0.2277
160.0,122.083,263.593,109.1146,9045.0,80.0,199.0,687.4395,0.3797,0.2507
199.0,136.5147,261.5937,141.0035,9046.0,199.0,159.0,126.0992,0.3797,0.2507
159.0,6.5,88.7384,26.2488,9047.0,159.0,139.0,273.0018,0.1617,0.3797
139.0,52.5214,445.445,49.4975,9048.0,139.0,119.0,139.0144,0.1617,0.3797
99.0,243.237,111.4955,233.8568,9057.0,99.0,99.0,0.0,0.1372,0.1042
99.0,92.7631,478.5846,76.5588,9064.0,328.0,99.0,337.8668,0.2327,0.1372
139.0,65.2763,243.1008,66.8674,9065.0,139.0,99.0,407.0197,0.3802,0.2327
99.0,41.9076,716.9275,44.6794,9066.0,99.0,179.0,202.0025,0.3802,0.2327
179.0,12.0934,89.6939,22.7266,9067.0,179.0,99.0,714.9517,0.3802,0.2327
99.0,66.9216,251.6987,70.4006,9068.0,99.0,179.0,131.1869,0.3802,0.2327
179.0,32.596,228.1283,29.5677,9069.0,179.0,238.0,222.0,0.3802,0.2327
139.0,66.0076,363.6114,76.0953,9072.0,139.0,159.0,426.3567,0.2822,0.1837
159.0,64.002,197.1605,62.502,9073.0,159.0,139.0,298.0017,0.2822,0.3802
139.0,120.7528,120.7487,123.0091,9074.0,139.0,159.0,295.6772,0.2822,0.3802
179.0,35.3306,214.6491,22.6108,9076.0,179.0,99.0,419.8393,0.2822,0.2247
179.0,82.6378,172.0029,87.677,9090.0,179.0,139.0,0.0,0.3162,0.1182
139.0,95.6831,322.9478,93.9415,9091.0,139.0,119.0,80.7775,0.3162,0.1357
119.0,104.8725,185.4036,94.9868,9092.0,119.0,119.0,224.8044,0.3162,0.1552
119.0,10.0499,157.5008,11.6297,9093.0,119.0,179.0,193.7524,0.3162,0.1647
119.0,66.2288,161.0256,62.7873,9094.0,179.0,119.0,89.0505,0.3162,0.2087
99.0,21.1896,277.6626,31.6741,9095.0,99.0,139.0,140.1749,0.3162,0.2677
119.0,58.5769,179.0566,44.601,9096.0,139.0,179.0,333.0015,0.3162,0.3162
139.0,79.853,256.1528,173.3494,9097.0,159.0,119.0,258.0949,0.3162,0.3162
318.0,23.817,1013.6105,932.2544,9098.0,159.0,99.0,286.0087,0.2302,0.3162
179.0,80.0062,191.5529,74.1367,9109.0,179.0,100.0,631.4697,0.0837,0.1087
100.0,89.9514,201.3982,81.7863,9110.0,100.0,139.0,101.1237,0.0837,0.1087
159.0,29.3981,498.9439,25.1645,9122.0,159.0,80.0,411.5191,0.2052,0.1902
80.0,119.7299,521.5093,134.247,9123.0,80.0,80.0,386.1865,0.2047,0.2052
80.0,105.3008,47.8539,99.505,9124.0,80.0,139.0,609.1978,0.2047,0.2052
179.0,76.0592,85.3302,97.0824,9131.0,159.0,100.0,796.1533,0.1072,0.1462
139.0,84.5059,220.3838,98.5013,9140.0,139.0,99.0,520.5401,0.1412,0.1342
198.0,75.5414,194.0928,64.8171,9141.0,99.0,139.0,147.0136,0.1412,0.1342
139.0,8.9022,410.8637,4.1231,9142.0,139.0,219.0,186.8689,0.1542,0.1342
239.0,113.3986,283.5004,104.6721,9153.0,239.0,238.0,761.5773,0.2357,0.1812
238.0,78.1937,290.7275,92.1358,9154.0,238.0,99.0,201.1591,0.2357,0.1812
99.0,66.8169,487.0547,81.1372,9155.0,99.0,139.0,228.0351,0.2357,0.1622
139.0,33.5336,472.0095,46.7172,9161.0,139.0,99.0,164.1371,0.3097,0.2357
99.0,170.6649,432.5627,164.7187,9162.0,99.0,100.0,305.0016,0.2002,0.2897
100.0,92.0122,68.0625,76.7919,9163.0,100.0,99.0,520.9223,0.2002,0.3167
99.0,67.7827,83.9434,86.3264,9164.0,99.0,179.0,117.4564,0.2002,0.3167
139.0,161.1932,51.7929,164.9371,9173.0,179.0,99.0,518.3561,0.1727,0.1587
179.0,37.7922,103.2727,48.3865,9196.0,179.0,139.0,743.105,0.0742,0.1177
139.0,76.4003,412.5109,62.0322,9197.0,139.0,139.0,173.2888,0.1107,0.1177
139.0,59.5084,382.0641,64.5174,9198.0,139.0,99.0,345.2086,0.1107,0.1177
99.0,8.5147,707.5373,2.5495,9199.0,99.0,199.0,380.0118,0.1107,0.1177
199.0,96.8736,61.4919,95.6935,9204.0,199.0,80.0,299.2925,0.2302,0.0512
119.0,11.9269,108.4078,25.387,9212.0,119.0,80.0,181.648,0.2407,0.2302
80.0,49.5707,106.6501,55.1453,9213.0,80.0,99.0,154.9355,0.2407,0.2302
99.0,113.01,261.521,85.2423,9214.0,99.0,80.0,107.0701,0.2482,0.2302
80.0,4.4721,500.2559,19.3132,9215.0,80.0,398.0,244.2048,0.2482,0.2302
398.0,73.0274,237.4279,60.533,9216.0,398.0,179.0,431.094,0.2482,0.1862
179.0,148.4529,846.4765,135.2793,9217.0,179.0,139.0,383.0052,0.2482,0.0657
159.0,90.068,290.5275,95.1315,9225.0,159.0,219.0,585.8063,0.2037,0.1952
219.0,32.5,303.1192,30.5655,9226.0,219.0,199.0,258.0,0.2572,0.2037
358.0,15.0333,207.7703,196.6119,9227.0,179.0,139.0,315.8006,0.2692,0.2037
99.0,29.2062,109.7474,29.3471,9231.0,99.0,100.0,468.062,0.4197,0.1507
239.0,59.7097,107.3837,65.307,9235.0,239.0,80.0,454.1024,0.4197,0.2572
80.0,8.3815,21.8289,14.5774,9242.0,80.0,239.0,265.9624,0.3817,0.4197
239.0,95.8853,153.2359,85.7861,9243.0,239.0,119.0,85.0,0.3417,0.3932
80.0,150.5075,301.6061,161.28,9244.0,119.0,239.0,13.4536,0.3152,0.3877
139.0,113.853,567.5731,119.8593,9245.0,139.0,199.0,191.2616,0.3152,0.3877
199.0,147.6906,73.6359,126.935,9246.0,199.0,139.0,711.18,0.3152,0.3817
358.0,38.513,53.6004,36.0902,9254.0,99.0,139.0,344.3719,0.2227,0.0732
159.0,92.6634,151.758,102.3963,9255.0,179.0,219.0,115.395,0.2227,0.1062
80.0,93.094,312.6024,95.1972,9256.0,80.0,179.0,59.6825,0.2227,0.1062
179.0,101.0606,151.1861,105.0762,9257.0,179.0,99.0,213.5275,0.2227,0.1447
99.0,25.2438,518.0,26.7255,9258.0,99.0,278.0,130.1384,0.2227,0.1592
80.0,45.2134,138.3266,51.0221,9259.0,278.0,179.0,560.0009,0.2227,0.1692
159.0,73.8241,141.9472,71.1003,9260.0,298.0,219.0,216.0208,0.2227,0.2022
99.0,70.2887,83.4341,76.0148,9266.0,139.0,100.0,98.6712,0.1792,0.1217
99.0,64.3817,240.1838,58.7388,9267.0,99.0,159.0,149.566,0.1792,0.1217
159.0,132.0019,66.7308,133.7853,9268.0,159.0,219.0,245.4465,0.1792,0.1217
80.0,35.6721,359.835,30.6023,9269.0,80.0,179.0,32.7567,0.1792,0.1217
179.0,87.7568,389.3922,87.1321,9270.0,80.0,99.0,276.0888,0.1792,0.1217
358.0,91.7074,265.4628,9.2195,9271.0,149.0,139.0,480.1083,0.1792,0.1217
99.0,72.5017,281.1485,78.1313,9272.0,99.0,298.0,196.5731,0.1792,0.1642
298.0,7.2801,366.2871,17.9234,9273.0,298.0,298.0,280.863,0.1792,0.1792
80.0,86.5592,126.7764,84.3282,9274.0,298.0,179.0,453.0541,0.2092,0.1792
358.0,41.7433,96.2549,33.9485,9275.0,298.0,139.0,159.7655,0.2092,0.1792
99.0,21.0,136.0588,129.6389,9280.0,139.0,100.0,226.0199,0.2182,0.1392
179.0,18.6078,208.9049,22.4555,9281.0,179.0,179.0,120.204,0.2182,0.2092
179.0,57.1358,430.0291,53.6027,9282.0,179.0,80.0,152.1611,0.1557,0.2092
99.0,61.8971,125.049,67.5666,9287.0,99.0,100.0,211.967,0.2137,0.0892
239.0,93.7257,105.5047,90.1138,9288.0,100.0,80.0,31.0161,0.2137,0.1162
99.0,83.7929,128.7187,22.2991,9289.0,199.0,100.0,196.023,0.2842,0.1557
239.0,50.5,222.3241,60.6012,9290.0,119.0,80.0,74.6726,0.2842,0.1557
139.0,28.7837,226.6787,23.2594,9291.0,139.0,100.0,198.0631,0.2842,0.1557
100.0,85.6344,468.3418,77.7817,9292.0,100.0,139.0,148.2161,0.2842,0.1557
239.0,41.6773,152.942,46.9068,9298.0,99.0,119.0,142.436,0.3857,0.2737
199.0,36.6674,710.5508,38.0821,9299.0,100.0,139.0,181.6865,0.3857,0.2412
80.0,6.9462,432.3439,5.7009,9300.0,80.0,179.0,704.0028,0.3857,0.2337
80.0,98.5089,332.0636,106.5012,9307.0,139.0,239.0,244.755,0.1522,0.2977
