landingPos,nextFixDur,prevFixPos,titleNo
80.5683,179.0,609.7516,2.0
25.0,179.0,284.3959,2.0
74.6676,159.0,84.0,2.0
14.5602,119.0,465.9882,3.0
46.7787,179.0,87.023,3.0
163.7834,119.0,33.2415,3.0
116.0711,179.0,198.2524,3.0
72.1543,199.0,504.8693,5.0
41.003,80.0,45.8803,5.0
71.2057,139.0,201.487,5.0
70.1231,99.0,93.0484,5.0
53.1907,119.0,545.7921,7.0
18.1728,139.0,49.2443,7.0
113.6354,179.0,203.5706,10.0
109.532,139.0,311.1945,10.0
10.0,80.0,198.3381,10.0
57.7862,179.0,305.4521,1.0
155.2683,99.0,90.0944,1.0
42.1456,278.0,35.4401,1.0
70.1231,99.0,196.4714,1.0
69.5701,278.0,124.7397,1.0
26.9119,99.0,183.4475,1.0
17.2192,139.0,43.0813,1.0
83.0136,199.0,706.5522,2.0
97.0,219.0,96.421,2.0
21.5,179.0,47.0425,2.0
11.4237,179.0,149.0134,2.0
65.2706,139.0,103.0049,2.0
33.3654,139.0,126.6689,2.0
114.9978,199.0,717.9979,3.0
27.1708,179.0,220.0568,3.0
34.6157,139.0,49.0918,3.0
94.6177,179.0,90.2718,3.0
32.6267,219.0,166.1084,3.0
67.9154,159.0,914.5939,5.0
49.2164,219.0,66.4906,5.0
9.6566,159.0,251.5094,5.0
80.1639,119.0,128.2498,5.0
36.5034,139.0,28.0179,5.0
49.6236,80.0,374.6065,9.0
61.7778,159.0,196.774,3.0
67.9117,199.0,175.2313,3.0
37.5932,179.0,42.72,3.0
66.4078,119.0,32.6497,3.0
56.4469,139.0,62.2977,3.0
45.1248,99.0,595.1344,4.0
34.6302,179.0,62.3939,4.0
91.9239,139.0,381.2742,3.0
40.0281,199.0,100.045,3.0
61.2883,179.0,57.3149,3.0
60.7454,259.0,90.6091,3.0
75.1881,139.0,0.0,4.0
42.8632,199.0,229.9935,1.0
51.4636,219.0,198.3053,1.0
30.6023,179.0,192.3538,1.0
53.0212,219.0,29.2062,1.0
41.9672,219.0,94.1329,1.0
50.6211,457.0,24.6982,1.0
87.1321,139.0,56.7186,1.0
163.0529,139.0,896.217,4.0
75.1066,179.0,174.0259,4.0
65.3242,179.0,40.1995,4.0
21.8289,139.0,356.0506,4.0
58.8558,119.0,0.0,1.0
24.8244,179.0,57.7235,1.0
116.6898,139.0,144.3676,1.0
55.2268,139.0,26.4008,1.0
55.0818,159.0,103.5809,1.0
99.5904,199.0,615.1821,2.0
50.2245,139.0,364.2321,2.0
86.7655,258.0,105.3043,2.0
79.4292,159.0,489.7193,5.0
74.3858,199.0,101.415,5.0
65.192,119.0,135.2036,5.0
41.4638,139.0,110.0273,5.0
5.2202,179.0,627.9889,3.0
38.8104,199.0,86.0233,3.0
16.3248,199.0,380.0329,3.0
80.1655,139.0,254.0079,3.0
127.3931,99.0,753.9828,4.0
33.5932,199.0,184.1738,4.0
145.833,99.0,705.8902,7.0
72.0781,139.0,269.5366,7.0
92.9422,80.0,384.4386,8.0
18.5068,119.0,75.9276,8.0
90.4268,139.0,242.825,8.0
68.6913,298.0,0.0,4.0
74.5453,238.0,283.7816,1.0
13.0863,179.0,104.1729,1.0
22.8528,298.0,151.9079,1.0
70.2157,298.0,153.9383,4.0
41.6473,199.0,69.0,4.0
20.025,298.0,70.0643,4.0
55.0568,239.0,161.722,6.0
49.5202,179.0,154.6351,6.0
44.2041,80.0,154.6157,8.0
62.566,179.0,110.0227,8.0
55.0205,179.0,213.7849,9.0
64.5,159.0,0.0,1.0
79.712,179.0,179.1787,1.0
46.3816,259.0,134.3466,1.0
24.3516,179.0,478.8194,1.0
56.7737,159.0,107.912,1.0
37.1652,258.0,60.8276,1.0
138.3808,259.0,915.0503,5.0
113.0177,159.0,245.1775,5.0
84.0134,179.0,59.0339,5.0
119.6432,80.0,69.029,5.0
45.0999,219.0,108.462,5.0
18.527,238.0,500.8812,7.0
41.7732,139.0,335.4311,7.0
14.3003,139.0,165.339,7.0
80.0812,99.0,78.9177,7.0
27.9732,100.0,361.6213,8.0
69.7227,119.0,120.204,8.0
43.203,99.0,146.1677,8.0
109.638,80.0,820.3121,9.0
70.2318,80.0,177.0028,9.0
79.0,80.0,83.6301,9.0
27.5,159.0,0.0,3.0
23.7118,179.0,251.0976,1.0
54.4243,199.0,49.6488,1.0
71.6327,199.0,416.5573,3.0
64.2806,159.0,138.4377,3.0
62.9623,258.0,52.811,3.0
61.6644,278.0,509.3221,5.0
48.5618,159.0,76.2955,5.0
62.6997,199.0,109.4578,5.0
33.5336,258.0,79.1581,5.0
31.004,179.0,87.0057,5.0
89.0505,139.0,561.5844,6.0
40.0281,258.0,52.3259,6.0
50.1523,139.0,115.2606,6.0
40.5123,258.0,52.8015,6.0
36.6947,278.0,43.9659,6.0
42.4264,139.0,289.4564,10.0
40.7707,139.0,273.3093,10.0
45.9619,139.0,0.0,1.0
35.6721,159.0,249.97,1.0
133.9944,179.0,92.7631,1.0
55.0364,179.0,60.6712,1.0
35.4401,199.0,137.0036,1.0
65.622,139.0,103.3102,1.0
74.7061,179.0,219.5723,4.0
77.0,199.0,34.6554,4.0
56.5796,238.0,34.2345,4.0
118.5169,99.0,99.0051,4.0
79.9531,278.0,12.0416,4.0
36.4177,99.0,100.2397,8.0
69.2261,80.0,251.5094,8.0
40.9207,99.0,186.1317,8.0
67.5074,80.0,144.8378,8.0
132.6216,119.0,95.0842,8.0
85.2115,119.0,12.53,8.0
114.1271,99.0,6.7082,8.0
45.9619,139.0,406.7739,9.0
71.2776,219.0,427.1592,10.0
107.28,139.0,328.0244,10.0
113.2795,80.0,41.6173,10.0
57.0088,238.0,0.0,2.0
82.9729,199.0,640.7847,2.0
84.2511,238.0,135.4843,2.0
89.244,80.0,457.526,5.0
45.7739,378.0,96.0469,5.0
47.2784,219.0,88.0909,5.0
58.5854,179.0,306.0408,6.0
64.1327,219.0,105.3233,6.0
31.197,139.0,104.8094,6.0
82.6105,139.0,466.9529,7.0
46.5242,219.0,21.095,7.0
72.1284,179.0,38.9487,7.0
50.324,119.0,355.8328,8.0
91.0824,139.0,112.1116,8.0
84.0773,139.0,423.7853,3.0
200.1599,199.0,117.0854,3.0
27.0185,238.0,182.2745,3.0
25.894,179.0,106.1697,3.0
28.7924,358.0,165.1938,3.0
32.2064,139.0,73.4098,3.0
111.4271,139.0,0.0,4.0
47.0106,179.0,744.8658,2.0
71.5891,238.0,187.0241,2.0
31.1207,139.0,246.002,2.0
95.1972,238.0,332.5432,2.0
35.7001,139.0,258.0019,2.0
28.3637,219.0,126.321,2.0
73.2547,159.0,640.7262,3.0
34.6302,199.0,72.3395,3.0
25.3476,219.0,165.1484,3.0
66.9645,179.0,78.5175,3.0
45.2355,159.0,91.0055,3.0
26.5754,179.0,538.8144,4.0
48.7647,119.0,118.0169,4.0
118.0011,179.0,53.1507,4.0
13.2853,179.0,293.0154,4.0
57.743,99.0,686.0394,6.0
46.9521,139.0,265.0887,6.0
56.0357,159.0,200.5642,6.0
125.077,139.0,155.0129,6.0
32.8976,139.0,920.8393,9.0
31.217,119.0,95.8801,9.0
63.1229,99.0,0.0,4.0
62.8371,159.0,415.348,4.0
44.0028,159.0,227.5016,1.0
102.9138,99.0,69.6563,1.0
45.511,139.0,186.2713,1.0
100.6541,139.0,87.7268,1.0
44.78,99.0,142.2146,3.0
52.2015,100.0,150.2332,4.0
59.6343,80.0,364.9658,7.0
96.6398,99.0,113.2784,1.0
83.506,159.0,355.584,1.0
58.2344,159.0,113.8771,5.0
62.6039,80.0,547.2413,5.0
25.9471,139.0,277.3968,8.0
56.0803,159.0,98.9545,8.0
109.2577,139.0,528.0038,8.0
137.1022,139.0,272.5913,9.0
35.9201,99.0,175.4537,10.0
63.561,99.0,560.6032,10.0
158.7018,139.0,898.4125,1.0
121.6563,159.0,310.9276,1.0
80.025,199.0,260.7317,1.0
55.2268,219.0,41.2311,1.0
19.9249,80.0,84.214,1.0
115.5173,139.0,496.6327,1.0
61.5081,179.0,132.3707,1.0
16.3248,258.0,308.0795,1.0
96.7187,139.0,586.931,2.0
46.1736,80.0,258.4357,2.0
64.3448,199.0,0.0,1.0
44.5786,139.0,278.8835,1.0
80.6381,139.0,872.3491,3.0
61.9698,199.0,87.4643,3.0
37.977,159.0,237.4026,4.0
57.5196,80.0,111.2205,4.0
4.6098,99.0,284.3818,8.0
67.2309,239.0,144.3468,8.0
57.1774,99.0,69.3542,8.0
36.3456,159.0,393.0623,8.0
181.8969,139.0,567.3738,10.0
72.5603,298.0,326.2591,10.0
53.782,139.0,74.8131,10.0
27.2259,298.0,201.1219,10.0
71.486,179.0,107.0747,10.0
44.9138,179.0,0.0,1.0
70.0,278.0,165.7377,1.0
47.3973,80.0,125.7179,2.0
92.7793,119.0,140.0714,2.0
283.8706,99.0,27.2947,2.0
114.6571,80.0,27.2947,2.0
162.0933,179.0,123.8467,5.0
48.5232,139.0,89.4707,7.0
36.4177,80.0,104.7091,8.0
74.5268,159.0,0.0,1.0
36.3112,139.0,175.1457,1.0
49.3077,80.0,119.6035,1.0
29.9666,80.0,437.7785,2.0
58.6963,80.0,108.0046,2.0
4.0311,258.0,210.238,2.0
21.2603,99.0,702.1524,8.0
33.444,258.0,105.513,9.0
43.2926,119.0,106.738,10.0
80.514,139.0,98.6154,10.0
77.8621,219.0,181.0,10.0
64.5,139.0,62.2896,10.0
34.6302,100.0,125.016,10.0
45.2134,119.0,280.765,9.0
65.192,80.0,313.2491,3.0
25.1048,99.0,184.6781,5.0
33.2415,80.0,145.5816,5.0
46.4462,258.0,183.2212,9.0
36.9628,119.0,202.1584,9.0
73.6699,80.0,262.5452,2.0
12.1758,139.0,439.0558,2.0
66.1287,119.0,114.3372,2.0
7.9057,199.0,205.7887,2.0
63.4547,119.0,334.2529,2.0
30.0167,119.0,86.122,2.0
52.6118,199.0,101.1237,2.0
66.8169,99.0,56.8859,2.0
51.0906,139.0,188.7671,6.0
53.8354,80.0,176.5701,8.0
73.7987,119.0,392.0051,8.0
27.2259,99.0,852.7626,7.0
46.8108,199.0,97.6217,7.0
41.0122,159.0,108.1665,8.0
60.0333,99.0,657.0,4.0
69.3271,219.0,79.3977,2.0
63.4133,119.0,79.2465,1.0
137.5545,159.0,21.1896,1.0
71.402,139.0,254.8666,1.0
71.1073,179.0,101.1929,1.0
88.132,139.0,489.655,4.0
137.9275,179.0,0.0,4.0
160.9301,100.0,524.8362,1.0
81.1249,159.0,387.1137,1.0
90.6973,159.0,166.7153,3.0
60.5,80.0,128.5768,4.0
91.4166,139.0,178.0028,4.0
73.5697,80.0,87.0919,4.0
67.7956,179.0,49.0918,4.0
59.7369,139.0,78.848,4.0
18.4391,80.0,174.7341,4.0
60.21,80.0,128.9961,4.0
90.9189,80.0,871.7167,4.0
22.8473,80.0,0.0,3.0
48.2105,80.0,396.5615,2.0
56.9232,80.0,87.983,3.0
78.6527,99.0,113.3711,4.0
43.3503,80.0,93.7443,4.0
37.4066,139.0,779.0924,7.0
51.7421,99.0,283.0283,7.0
49.679,159.0,0.0,2.0
51.1297,119.0,159.4553,1.0
48.0937,119.0,85.8662,1.0
23.0489,159.0,321.4094,2.0
74.049,80.0,822.8979,4.0
31.0161,179.0,114.2804,4.0
215.2324,99.0,279.866,8.0
59.0445,139.0,290.1103,8.0
20.6519,99.0,117.8898,9.0
73.3553,99.0,361.0872,5.0
75.6257,0.0,121.4907,7.0
25.632,80.0,0.0,4.0
49.0026,159.0,293.8044,9.0
56.0022,179.0,215.7614,10.0
26.0768,99.0,150.0033,10.0
62.2615,119.0,192.3148,9.0
35.7841,159.0,60.959,8.0
31.5793,99.0,283.5719,8.0
33.234,99.0,452.9514,4.0
103.2049,80.0,295.3574,4.0
69.3776,80.0,211.967,2.0
356.806,99.0,0.0,5.0
73.0154,119.0,443.37,2.0
29.1548,119.0,86.1626,2.0
71.4703,139.0,280.5156,2.0
28.7141,139.0,103.1213,3.0
37.3263,179.0,229.0196,2.0
62.8371,119.0,176.4795,2.0
85.4283,139.0,102.5329,3.0
60.5516,179.0,606.3308,5.0
133.3042,99.0,159.7655,10.0
49.8623,139.0,571.155,1.0
78.0401,159.0,142.2252,1.0
40.5278,80.0,304.6851,1.0
6.1033,199.0,116.709,1.0
113.0365,80.0,688.9042,2.0
47.8174,139.0,452.0398,2.0
44.0028,99.0,586.6379,3.0
88.2836,80.0,434.0288,3.0
88.3997,99.0,105.4372,3.0
58.1249,119.0,304.2532,5.0
40.611,119.0,113.4637,9.0
91.9239,139.0,232.5618,3.0
81.8413,139.0,135.2036,3.0
74.0017,99.0,239.2091,3.0
68.7786,80.0,608.3584,4.0
97.2754,139.0,47.1699,4.0
28.4693,80.0,0.0,4.0
52.7376,139.0,258.2789,4.0
64.3273,80.0,267.1666,1.0
127.3892,119.0,316.9385,1.0
86.4653,119.0,175.3283,1.0
105.5888,80.0,744.565,1.0
88.459,139.0,136.2424,4.0
65.4618,80.0,130.2075,5.0
39.5601,199.0,107.912,6.0
44.5225,119.0,106.9766,10.0
139.0009,99.0,141.2232,10.0
80.7357,159.0,193.8376,10.0
54.0833,80.0,130.8625,5.0
62.5979,80.0,259.0444,2.0
74.0355,99.0,75.1665,3.0
189.7637,80.0,79.6116,2.0
40.3113,119.0,200.5692,1.0
32.6841,99.0,276.0072,1.0
41.5482,159.0,261.1915,1.0
54.037,99.0,224.8644,3.0
47.5421,80.0,405.7709,3.0
60.3013,99.0,130.7823,3.0
66.017,119.0,313.3209,5.0
77.2528,119.0,103.3247,5.0
40.5123,139.0,493.4471,5.0
27.7714,139.0,780.692,6.0
63.9062,80.0,122.2007,6.0
72.5155,99.0,402.9057,6.0
87.135,99.0,92.358,6.0
84.9264,139.0,221.3256,3.0
67.537,99.0,93.0,3.0
70.1088,199.0,38.2753,3.0
39.016,99.0,111.7721,3.0
73.6495,139.0,68.7677,3.0
85.279,99.0,376.0173,4.0
68.3264,99.0,299.0803,4.0
166.6651,139.0,75.6042,4.0
91.4822,99.0,444.8382,2.0
81.4325,99.0,252.7449,2.0
63.8318,99.0,184.4587,1.0
24.4131,80.0,126.657,9.0
51.2957,99.0,125.2557,10.0
92.2293,99.0,64.0312,2.0
88.0696,119.0,282.0815,2.0
192.0378,99.0,140.4635,9.0
60.1664,199.0,141.6757,10.0
106.0047,80.0,288.0625,10.0
74.2378,119.0,495.6945,3.0
80.0141,80.0,39.0512,3.0
110.1556,99.0,49.0408,3.0
38.9647,80.0,223.7253,3.0
97.889,99.0,677.8687,7.0
96.1054,119.0,0.0,4.0
71.5,80.0,232.2154,4.0
90.0028,119.0,185.6017,4.0
25.0799,179.0,250.711,1.0
91.6624,119.0,133.9888,1.0
50.0625,179.0,216.4625,9.0
99.5201,80.0,0.0,5.0
98.1644,139.0,240.0083,5.0
67.2012,179.0,331.3201,1.0
47.7127,99.0,184.1657,1.0
82.8523,99.0,59.9416,1.0
38.7105,159.0,341.4235,1.0
80.0156,139.0,96.4624,1.0
67.5518,99.0,293.2201,1.0
80.8223,139.0,931.9426,5.0
14.5774,99.0,627.46,1.0
79.925,99.0,51.3128,1.0
63.5177,100.0,263.6854,3.0
27.5136,119.0,251.7956,3.0
57.413,80.0,390.5855,5.0
41.839,139.0,115.8318,6.0
142.2085,99.0,0.0,4.0
63.6965,139.0,157.9272,4.0
114.4771,99.0,294.2329,1.0
84.5946,99.0,117.0043,1.0
22.4722,80.0,664.0482,1.0
86.6631,219.0,134.1044,1.0
148.0709,99.0,957.7943,1.0
44.95,99.0,189.1296,1.0
53.1413,199.0,76.896,1.0
13.7295,179.0,86.3134,1.0
71.5891,80.0,60.8769,1.0
78.2768,219.0,38.833,1.0
40.0656,179.0,325.0138,1.0
44.0454,219.0,182.0247,1.0
72.4655,99.0,281.016,4.0
90.312,80.0,183.962,8.0
157.0032,139.0,203.0025,8.0
73.9814,119.0,237.2551,8.0
56.2694,139.0,772.2707,9.0
66.2816,159.0,311.4113,9.0
4.5277,179.0,100.8464,10.0
55.0568,80.0,397.0013,10.0
69.1556,139.0,89.202,9.0
49.0433,99.0,111.2205,2.0
65.0077,80.0,133.0338,2.0
56.932,139.0,399.81,5.0
54.0786,278.0,191.8802,7.0
45.511,99.0,113.2519,8.0
45.3045,139.0,0.0,5.0
80.8965,99.0,215.956,5.0
48.1274,179.0,90.6035,3.0
28.5044,119.0,116.1034,3.0
66.1853,139.0,108.0602,3.0
78.3534,179.0,629.8579,2.0
49.023,159.0,359.071,2.0
57.1402,139.0,211.1161,2.0
41.5482,179.0,251.6446,2.0
54.1479,139.0,132.5179,2.0
45.2604,80.0,215.5574,3.0
153.0294,159.0,293.232,4.0
53.912,80.0,192.5097,3.0
41.0761,80.0,127.914,6.0
75.9227,80.0,165.5113,6.0
45.5686,139.0,915.9525,9.0
48.1274,100.0,69.5845,9.0
114.1852,179.0,0.0,1.0
79.8326,179.0,257.6199,5.0
55.4008,99.0,210.8886,4.0
48.7878,100.0,60.531,1.0
125.1259,358.0,370.4727,3.0
85.2599,99.0,0.0,1.0
35.9201,119.0,191.2067,5.0
60.6321,179.0,155.5024,9.0
97.0052,80.0,317.657,9.0
87.2983,139.0,120.4201,10.0
32.5346,99.0,194.2576,10.0
8.2462,139.0,150.0033,10.0
46.6154,100.0,141.1984,5.0
140.2079,119.0,0.0,1.0
56.0022,139.0,324.0062,1.0
69.5881,159.0,497.9408,2.0
108.9151,99.0,0.0,1.0
132.0701,139.0,202.2993,1.0
95.9231,199.0,324.6075,3.0
100.0,80.0,187.6832,3.0
95.8449,99.0,389.56,4.0
10.0623,179.0,444.8123,8.0
99.0063,199.0,145.8801,8.0
12.083,179.0,267.0075,8.0
22.4722,219.0,591.1024,8.0
59.4138,179.0,97.8621,10.0
81.5,139.0,108.6324,10.0
109.4897,179.0,0.0,1.0
60.531,99.0,84.386,5.0
85.5935,99.0,235.1616,7.0
63.2653,100.0,124.1451,7.0
154.4676,99.0,0.0,1.0
120.2664,99.0,132.0152,1.0
84.4304,80.0,117.3456,1.0
137.6735,139.0,333.9461,2.0
87.2726,80.0,146.8128,2.0
77.9295,99.0,186.4886,8.0
47.5657,139.0,318.22,9.0
119.19,139.0,207.2342,10.0
43.909,139.0,481.0842,10.0
86.6631,99.0,529.2155,3.0
54.6717,199.0,24.4131,3.0
72.111,159.0,338.0429,6.0
28.1514,100.0,84.6936,6.0
87.8208,139.0,107.9352,6.0
104.8487,179.0,369.8824,7.0
30.5041,119.0,121.5113,7.0
47.7546,179.0,265.3639,9.0
76.5849,179.0,368.9255,9.0
37.769,159.0,100.3195,9.0
62.7475,159.0,204.7486,6.0
53.4158,119.0,181.4304,7.0
30.7774,159.0,44.0114,7.0
33.1097,199.0,196.5426,3.0
32.3805,239.0,206.526,2.0
44.6374,119.0,110.7655,5.0
27.7308,99.0,176.7767,7.0
52.0865,80.0,47.0,8.0
24.5204,139.0,168.2439,7.0
18.5,139.0,197.3069,7.0
34.6446,179.0,0.0,1.0
98.2064,139.0,181.6645,1.0
74.3388,139.0,119.2518,1.0
76.0428,179.0,97.1854,1.0
91.6911,179.0,58.8303,1.0
53.4883,139.0,126.3171,1.0
111.3643,119.0,327.159,2.0
49.5631,80.0,133.6638,2.0
71.0106,139.0,92.8493,2.0
40.4011,119.0,511.661,2.0
148.092,80.0,61.7414,4.0
98.5609,139.0,205.7304,8.0
59.5189,418.0,115.434,8.0
70.7549,139.0,214.2825,8.0
53.9676,119.0,429.2622,8.0
93.7403,219.0,190.6856,7.0
89.0505,99.0,61.4003,7.0
70.0071,119.0,52.1536,7.0
72.0434,139.0,0.0,2.0
75.228,99.0,112.0089,2.0
21.2426,119.0,241.4042,2.0
54.3783,99.0,96.2549,2.0
89.0084,139.0,504.9208,2.0
86.077,99.0,183.8097,1.0
77.1767,99.0,377.3619,2.0
24.2539,99.0,156.5439,5.0
41.3793,199.0,177.4063,5.0
118.4673,179.0,469.08,6.0
139.0441,80.0,83.006,6.0
136.7955,80.0,236.2562,6.0
102.1078,258.0,96.7471,6.0
74.3589,179.0,902.0798,6.0
104.1201,238.0,679.4645,8.0
87.7568,298.0,70.5195,8.0
57.5022,159.0,162.1111,8.0
27.7894,179.0,280.0,8.0
72.6808,179.0,297.3298,6.0
77.719,179.0,87.1321,5.0
58.3888,99.0,298.6135,2.0
37.2324,119.0,270.1296,2.0
139.1483,119.0,374.856,1.0
59.3633,80.0,120.7021,3.0
34.5145,119.0,107.2054,3.0
89.9514,139.0,171.2921,4.0
51.5388,179.0,134.3726,4.0
126.5306,179.0,743.9207,4.0
91.8491,179.0,502.4868,4.0
64.08,80.0,248.7087,6.0
54.1225,99.0,216.947,6.0
80.3197,179.0,86.2844,6.0
88.2525,80.0,807.2478,6.0
79.177,298.0,507.0513,9.0
75.0417,159.0,162.9755,9.0
89.8109,219.0,107.3359,6.0
99.0883,99.0,61.8466,6.0
100.7782,159.0,189.9079,4.0
31.0644,139.0,197.5171,4.0
170.7959,179.0,403.0509,4.0
21.9659,139.0,332.435,4.0
421.0701,119.0,179.4018,3.0
47.5946,258.0,694.8324,3.0
138.8065,119.0,260.3459,1.0
118.3765,100.0,97.2522,1.0
84.5,119.0,357.8156,1.0
43.6835,119.0,187.5447,1.0
45.6207,338.0,192.0651,4.0
160.7809,80.0,0.0,2.0
58.8919,99.0,114.7388,6.0
42.9942,139.0,105.9481,7.0
159.2836,139.0,341.7865,7.0
143.2655,159.0,151.4893,6.0
43.9118,139.0,60.4401,6.0
63.4133,179.0,285.7866,3.0
97.9707,99.0,267.479,4.0
90.5387,99.0,51.225,4.0
75.208,199.0,208.6912,3.0
15.8114,99.0,86.8159,3.0
93.7363,80.0,171.8168,2.0
77.6209,139.0,213.0258,2.0
72.0625,139.0,162.7913,7.0
109.1616,278.0,75.8024,7.0
43.8321,99.0,54.7083,7.0
59.1714,99.0,103.2376,7.0
63.8788,239.0,123.1463,7.0
53.0024,179.0,42.5793,7.0
121.4949,99.0,0.0,1.0
100.8067,99.0,46.3249,1.0
77.0876,238.0,125.1719,1.0
59.7181,80.0,399.0614,2.0
175.0007,179.0,118.0,2.0
86.5014,80.0,0.0,8.0
99.1413,159.0,119.9708,9.0
102.2998,278.0,240.2436,5.0
99.077,219.0,120.9339,2.0
75.0417,278.0,138.1955,5.0
194.0522,278.0,775.7351,5.0
102.7716,358.0,664.1724,2.0
133.2788,139.0,471.2505,8.0
81.0586,139.0,237.3563,10.0
68.6167,159.0,125.2837,10.0
63.5708,159.0,180.0444,10.0
114.0044,298.0,432.7447,2.0
86.0262,219.0,301.5328,10.0
40.078,278.0,168.1458,10.0
19.6596,119.0,320.6525,7.0
85.6461,119.0,107.6894,7.0
58.6003,80.0,287.9028,5.0
80.3275,238.0,177.7217,3.0
61.0123,99.0,20.1246,3.0
30.7002,139.0,177.2484,2.0
92.4392,298.0,289.1401,2.0
66.4831,219.0,525.7614,2.0
79.0142,199.0,0.0,2.0
80.5559,139.0,265.0358,5.0
56.5265,179.0,149.4824,5.0
167.3096,238.0,0.0,3.0
147.2158,139.0,552.8517,7.0
54.555,219.0,89.6939,8.0
77.6032,139.0,347.908,7.0
72.4655,139.0,118.9285,6.0
48.3141,139.0,248.9197,6.0
51.1957,99.0,0.0,1.0
28.2843,99.0,239.7082,1.0
32.8672,119.0,268.9108,1.0
89.0084,99.0,329.3585,4.0
26.2393,80.0,79.0253,4.0
91.5669,99.0,212.4924,5.0
25.0,139.0,130.6331,6.0
121.5833,99.0,177.7245,10.0
92.1805,338.0,457.28,10.0
104.3887,159.0,100.6628,10.0
71.6327,99.0,52.6118,10.0
61.1658,139.0,0.0,2.0
85.3961,139.0,163.0123,2.0
90.0125,199.0,123.4706,2.0
31.753,179.0,411.1119,1.0
164.2209,99.0,243.6144,1.0
95.2956,219.0,547.9872,3.0
36.0035,179.0,231.9698,1.0
72.8097,99.0,86.0349,1.0
73.5391,80.0,112.5389,1.0
64.5155,199.0,40.8044,1.0
98.3933,119.0,376.9615,6.0
125.7547,139.0,209.6592,6.0
104.2713,199.0,391.3375,3.0
15.2315,139.0,192.2082,3.0
73.9138,199.0,141.7921,3.0
16.7108,139.0,0.0,4.0
152.6385,99.0,91.444,4.0
50.065,80.0,267.1872,4.0
55.0136,99.0,95.1893,4.0
17.8466,139.0,308.7653,8.0
64.3817,139.0,154.5477,9.0
187.2966,219.0,526.7874,1.0
63.7672,159.0,591.8691,1.0
117.5681,139.0,580.1121,4.0
90.2718,100.0,0.0,1.0
46.2385,159.0,223.7878,2.0
48.5026,219.0,100.4639,2.0
140.5142,219.0,502.8608,5.0
49.7845,199.0,694.6654,9.0
128.5622,179.0,150.6154,10.0
47.8774,159.0,271.0018,10.0
69.4208,139.0,247.0,10.0
61.4431,179.0,742.1725,10.0
46.543,219.0,98.737,2.0
53.956,159.0,51.7397,2.0
60.3738,119.0,73.6614,1.0
35.4683,139.0,258.3118,2.0
101.5111,99.0,491.4489,1.0
103.0594,100.0,205.0878,1.0
107.2765,119.0,173.8333,1.0
74.1367,99.0,47.3814,1.0
79.0142,219.0,606.513,5.0
47.0425,119.0,57.1402,5.0
41.9315,219.0,139.7856,5.0
73.2888,119.0,0.0,2.0
187.4313,179.0,147.0544,2.0
25.5196,80.0,246.4163,2.0
79.5141,119.0,222.4073,2.0
100.9715,139.0,172.6615,1.0
160.7,159.0,345.5619,1.0
66.6277,179.0,217.4419,1.0
40.5216,139.0,211.9929,1.0
39.3573,139.0,263.0969,1.0
94.3663,159.0,449.3206,7.0
10.2956,139.0,442.8476,9.0
35.5879,179.0,89.6772,9.0
79.5063,179.0,84.5281,10.0
61.5406,80.0,203.2462,10.0
67.574,99.0,149.0134,10.0
26.3059,139.0,479.2421,9.0
90.5166,199.0,109.4897,9.0
81.5751,179.0,199.7248,9.0
33.1851,139.0,348.2083,2.0
27.7714,80.0,592.6154,1.0
101.1595,139.0,84.4808,1.0
46.0353,199.0,171.4934,1.0
86.2337,179.0,146.154,2.0
88.896,99.0,82.5409,2.0
190.6476,119.0,911.0549,2.0
102.3096,159.0,105.2093,1.0
47.5105,199.0,405.2653,1.0
124.291,139.0,131.5903,1.0
23.2648,139.0,148.2768,1.0
65.683,179.0,140.6023,2.0
89.3784,159.0,120.2539,7.0
80.5559,179.0,115.434,8.0
47.2705,119.0,0.0,1.0
27.9508,199.0,131.5295,1.0
69.2694,139.0,136.18,4.0
92.2835,80.0,62.8172,4.0
78.6543,139.0,192.9378,6.0
45.6317,298.0,136.7955,6.0
81.8123,80.0,74.027,8.0
25.5049,298.0,173.2195,9.0
66.5977,80.0,111.4002,9.0
45.4533,80.0,0.0,1.0
116.7872,179.0,375.8324,1.0
46.6744,179.0,580.4248,1.0
52.6901,99.0,436.0734,8.0
88.3233,159.0,167.0928,8.0
215.168,179.0,754.1419,7.0
20.3961,199.0,167.869,5.0
48.8697,159.0,320.0062,5.0
140.0732,80.0,105.3043,5.0
50.6014,99.0,0.0,1.0
86.419,238.0,414.2511,3.0
79.6947,80.0,194.5893,5.0
111.904,238.0,211.9104,5.0
9.9247,99.0,307.1758,6.0
97.3203,119.0,483.0735,5.0
140.1579,119.0,430.0105,7.0
111.7195,119.0,148.0034,8.0
70.1178,119.0,188.2817,8.0
56.3205,199.0,149.7231,8.0
76.1003,119.0,297.6189,7.0
66.6652,139.0,102.5914,6.0
63.0734,119.0,93.4345,5.0
77.4145,139.0,82.3893,5.0
117.7975,199.0,377.0676,2.0
122.043,199.0,501.8297,2.0
68.3977,139.0,63.561,2.0
88.5353,99.0,308.6373,3.0
12.816,119.0,622.5271,2.0
84.5237,99.0,137.5245,2.0
79.2465,119.0,68.3081,2.0
45.6755,119.0,244.7059,3.0
42.003,139.0,294.6591,4.0
80.5761,99.0,157.6864,4.0
71.3109,99.0,144.4611,6.0
