assgNo,landingPos,pupilDiamLag
92.0,33.2415,0.7876
280.0,10.2956,0.2617
278.0,149.4824,0.2133
175.0,17.8466,0.104
37.0,55.1453,0.0103
256.0,50.4406,0.3554
215.0,81.3019,0.2128
317.0,92.0122,0.1717
304.0,1165.0718,0.0775
131.0,83.2166,0.5086
236.0,28.5701,0.1801
283.0,140.8022,0.1462
136.0,78.1601,0.0047
224.0,35.8504,0.4978
214.0,58.9788,0.2243
138.0,81.5843,0.5197
47.0,6.0208,0.0761
105.0,1119.2213,0.1958
183.0,64.4302,0.3176
29.0,936.8235,0.2099
276.0,51.6841,0.0698
237.0,105.9835,0.2521
279.0,66.8599,0.0708
160.0,70.2567,0.2022
270.0,75.0417,0.1757
258.0,56.2694,0.0804
325.0,84.9779,0.1442
264.0,53.9073,0.1682
206.0,53.9491,0.2544
174.0,38.1608,0.2215
229.0,84.5843,0.1432
91.0,93.5655,2.5361
135.0,68.9366,-0.0285
114.0,138.3709,0.5515
306.0,62.7236,0.4725
308.0,62.5979,-0.0043
157.0,97.4705,0.3413
134.0,66.9216,0.029
43.0,83.6002,0.2322
10.0,89.4218,0.0639
129.0,26.1008,0.1166
41.0,67.6794,0.3222
127.0,8.7321,0.1471
150.0,57.1402,0.2116
285.0,50.8035,0.2822
154.0,59.3633,0.3163
157.0,87.8778,0.3188
277.0,91.5055,0.1643
133.0,138.0145,0.205
125.0,74.7061,0.5303
280.0,24.8244,1.0012
7.0,104.433,0.0854
248.0,140.3041,0.2298
174.0,5.2202,0.2215
150.0,56.1894,0.1196
329.0,50.4232,0.152
220.0,54.884,0.1831
24.0,47.2969,0.1211
293.0,94.7008,0.2401
98.0,25.5441,0.9836
73.0,22.4555,2.6022
55.0,78.3661,0.2718
178.0,77.0097,-0.0139
37.0,77.4355,-0.0062
78.0,210.2076,0.6525
28.0,91.9239,0.0819
266.0,50.01,0.0437
139.0,80.5761,0.4932
87.0,957.5862,1.5457
100.0,68.1175,0.136
101.0,190.7525,0.085
299.0,225.6419,0.043
155.0,41.3098,0.2938
290.0,62.155,0.1497
334.0,73.2547,0.25
117.0,113.6101,0.2636
78.0,120.9731,0.9425
207.0,35.7946,0.4069
310.0,89.1768,0.4172
253.0,77.1314,0.1289
7.0,65.9735,0.5104
7.0,121.096,0.2004
52.0,69.5216,0.2636
109.0,93.8416,0.1645
24.0,72.6722,0.1796
74.0,69.5288,0.5532
109.0,49.2062,0.1645
287.0,198.6416,0.1727
298.0,10.6066,0.4446
296.0,11.0454,0.1356
168.0,39.0512,0.154
178.0,44.5,0.2071
65.0,90.0,0.0969
115.0,83.4521,0.3095
240.0,79.6194,0.0776
278.0,11.4127,0.1788
194.0,49.4191,0.1401
52.0,52.6545,0.1171
238.0,58.3652,0.1816
146.0,32.9621,0.0596
109.0,75.06,0.285
58.0,8.9443,0.4189
70.0,75.2629,0.0184
136.0,67.0019,0.2912
289.0,80.5062,0.2952
289.0,96.933,0.2022
256.0,90.2358,0.3359
68.0,27.4089,2.2879
66.0,77.9888,0.1859
225.0,111.8939,0.1113
127.0,38.2655,0.1471
18.0,131.5466,0.1688
187.0,116.7444,0.124
308.0,57.639,-0.0043
12.0,82.4212,0.2373
239.0,44.5449,0.1806
33.0,208.0727,0.1819
336.0,78.3534,0.1465
299.0,16.1012,0.3455
180.0,93.9601,0.0921
187.0,90.1734,0.2895
226.0,60.9262,0.0293
125.0,60.2764,0.3628
70.0,80.9892,0.4924
34.0,51.1566,0.3893
311.0,41.7433,0.2537
286.0,1270.0721,0.1462
334.0,188.362,0.25
287.0,40.0031,0.1022
134.0,65.3491,0.1935
9.0,64.7012,0.1774
296.0,58.4209,0.1206
243.0,17.066,0.3028
216.0,101.3903,0.1151
42.0,57.1402,0.0957
231.0,80.1265,0.3207
84.0,20.2485,1.3812
137.0,154.6302,0.1432
106.0,77.0097,0.3328
14.0,121.499,0.1613
309.0,29.2617,0.3397
73.0,67.624,1.6042
200.0,36.1179,0.1795
178.0,36.9121,0.3536
294.0,58.2001,0.6081
180.0,59.6029,0.0921
142.0,51.5461,0.2337
264.0,129.7575,0.1682
191.0,64.5078,0.2589
134.0,57.1424,0.0435
185.0,69.0797,0.404
31.0,59.2558,0.1274
48.0,137.7652,0.2496
54.0,57.0811,0.3933
76.0,131.3335,1.3177
59.0,24.3977,0.4009
208.0,57.2451,0.6353
173.0,55.4617,0.2565
103.0,142.1487,0.1335
167.0,36.0347,0.114
303.0,60.6671,0.2395
222.0,81.2927,0.0818
215.0,56.5199,0.4063
104.0,23.4201,0.0353
50.0,84.4304,0.2126
324.0,82.0061,0.1202
274.0,64.9384,0.1063
333.0,84.0134,0.1595
144.0,34.7635,-0.0238
61.0,82.0686,0.1029
313.0,48.6261,0.3438
5.0,101.5788,0.1855
194.0,15.0083,0.419
189.0,61.4837,0.1235
198.0,87.5685,0.304
215.0,162.6138,0.1968
280.0,85.1499,0.2297
103.0,48.4381,0.248
85.0,129.4923,1.2332
319.0,73.9797,0.2427
236.0,12.5,0.2451
78.0,67.1361,1.002
182.0,59.7746,0.0231
171.0,90.5677,-0.007
163.0,93.094,0.0652
215.0,29.3002,0.4063
301.0,32.311,0.279
10.0,34.2965,0.0639
15.0,157.8647,0.0978
187.0,70.7478,0.124
47.0,26.6693,0.0841
270.0,58.0194,0.2232
279.0,88.2043,0.0708
133.0,19.8116,0.046
121.0,91.0838,0.2943
332.0,26.2774,0.2635
133.0,55.3173,0.0085
89.0,39.5601,0.6412
161.0,76.9415,0.1572
188.0,92.5864,0.663
31.0,131.5038,0.1274
96.0,95.1236,2.7591
129.0,82.1842,0.1101
240.0,31.3249,0.1456
229.0,85.5643,0.1432
295.0,79.1344,0.0971
304.0,99.29,0.139
309.0,40.2647,0.3397
134.0,91.4617,0.2625
162.0,95.3362,0.1767
157.0,77.1751,0.1458
256.0,57.0022,0.2754
264.0,206.4001,0.1682
44.0,60.4401,0.0161
336.0,59.5189,0.283
315.0,82.5651,0.1258
321.0,102.1567,-0.0083
229.0,117.807,0.0282
173.0,140.8128,0.2565
317.0,19.2938,0.1487
118.0,55.9129,0.3768
315.0,44.8693,0.0173
198.0,74.8131,0.304
143.0,50.2494,0.2777
27.0,66.8225,0.5964
47.0,33.9779,0.2081
306.0,33.6786,0.1975
21.0,15.0333,0.1611
332.0,27.0601,0.522
296.0,32.8672,0.0621
164.0,21.2426,0.3642
286.0,105.3209,0.2052
267.0,62.139,0.2162
136.0,48.9719,0.2667
213.0,45.7056,0.3253
279.0,115.7325,0.0708
29.0,24.6221,0.2059
328.0,56.8001,0.1377
241.0,60.1041,0.2903
148.0,56.626,0.3006
98.0,39.424,0.0736
86.0,48.2131,0.8257
310.0,122.173,0.2032
117.0,34.6771,0.1166
310.0,46.0977,0.4172
254.0,73.4456,0.2284
287.0,71.0721,0.2002
57.0,66.1853,0.0259
182.0,16.14,0.1061
185.0,76.415,0.4
103.0,88.0412,0.361
312.0,140.0152,0.0843
106.0,106.0719,0.3913
258.0,46.3249,0.1494
245.0,91.8491,0.2648
318.0,20.5183,0.2907
256.0,48.1274,0.3554
224.0,137.3909,0.0723
169.0,55.0681,0.1325
30.0,59.5084,0.1174
281.0,14.1156,0.1327
194.0,131.1154,0.248
115.0,103.9002,0.2135
334.0,78.6289,0.3185
308.0,55.7719,0.2347
98.0,74.027,0.0441
332.0,8.5,0.204
93.0,111.5404,0.8061
167.0,68.1487,0.052
275.0,94.4788,0.1568
54.0,64.7341,0.2758
274.0,11.5109,0.1063
95.0,44.9722,2.3481
213.0,96.831,0.1468
177.0,69.8516,0.1816
261.0,43.1856,0.1824
11.0,46.5108,0.0829
197.0,51.923,0.2776
225.0,148.2228,0.1113
52.0,63.0575,0.2636
136.0,61.4919,-0.0378
194.0,102.0025,0.212
172.0,70.5868,0.1525
240.0,52.0433,0.0016
204.0,62.514,0.3464
149.0,65.2993,0.1756
307.0,45.0,0.2672
19.0,76.1052,-0.1317
73.0,55.1838,1.8132
286.0,79.6006,0.0837
60.0,39.3859,0.2724
289.0,29.6057,0.2037
289.0,125.001,0.1557
180.0,53.5584,0.2451
297.0,112.0402,0.1476
134.0,62.2656,0.2625
224.0,76.1577,0.0713
61.0,110.6097,0.0979
163.0,130.5038,0.0592
307.0,26.2488,0.3547
309.0,24.3824,0.3397
282.0,93.2805,0.1757
32.0,65.7438,0.1024
290.0,132.0947,0.1402
225.0,32.0156,0.1113
283.0,105.8123,0.2982
334.0,70.6417,0.6975
143.0,95.1591,0.2777
196.0,10.4043,0.356
320.0,41.6083,0.1647
162.0,51.5218,0.1802
61.0,86.5852,0.1289
143.0,9.5131,0.2777
151.0,376.8189,0.1301
193.0,55.5,0.1324
48.0,51.87,0.2496
40.0,66.83,0.1187
290.0,45.5,0.1402
127.0,83.7153,0.2226
136.0,84.1487,-0.0408
166.0,87.4486,0.494
144.0,63.0496,0.1437
61.0,53.0212,0.0979
191.0,38.5389,0.0939
304.0,13.3135,0.4325
179.0,65.8426,0.3516
326.0,37.1248,0.0267
169.0,68.3977,0.185
227.0,45.6974,0.1487
287.0,108.2266,0.1812
31.0,21.5928,0.4949
259.0,33.0643,0.1654
58.0,110.3143,0.2154
160.0,111.6971,0.3512
91.0,29.6015,0.6906
39.0,94.7589,0.3402
145.0,82.8734,-0.0228
88.0,106.6068,0.4127
195.0,54.7289,0.2895
229.0,33.5261,0.3627
99.0,14.9164,0.273
66.0,47.4473,0.1554
291.0,45.31,0.2812
284.0,98.0459,0.3797
112.0,66.2212,0.614
145.0,34.5579,-0.0593
255.0,38.0789,0.2719
328.0,74.0068,0.2647
311.0,126.1269,0.1072
293.0,24.7891,0.0661
78.0,108.1954,-0.1365
183.0,114.5011,0.1946
45.0,80.7419,0.0686
283.0,165.7966,0.1462
299.0,30.0832,0.043
153.0,88.8144,0.0971
315.0,16.2788,0.2028
255.0,64.2806,0.2699
185.0,118.6971,0.073
136.0,1089.6372,-0.0378
279.0,2.2361,0.1708
11.0,85.821,0.0854
298.0,75.4404,0.4446
319.0,69.7316,0.2687
181.0,77.2528,0.0811
31.0,62.9385,0.1289
13.0,128.9961,0.2703
330.0,33.5149,0.38
178.0,116.9241,0.3536
109.0,90.1388,0.105
129.0,39.538,0.0941
314.0,60.6383,0.5893
181.0,12.0104,0.0756
5.0,128.0039,0.1215
175.0,23.5053,0.054
168.0,68.3465,0.327
190.0,86.5794,0.1989
179.0,52.0096,0.2416
9.0,56.0022,0.1994
240.0,28.6007,0.1181
77.0,19.5,-0.2355
165.0,82.8613,0.8215
255.0,88.0596,0.3394
281.0,94.3835,0.0957
123.0,21.2426,0.2128
325.0,48.4407,0.1397
261.0,76.0953,0.1824
163.0,23.2648,0.0162
21.0,13.4164,0.1441
19.0,69.6796,0.0738
326.0,60.7454,0.1167
178.0,29.3981,0.2296
136.0,76.0428,0.1977
11.0,2.6926,0.0829
132.0,36.6879,0.263
197.0,6.0208,0.2776
336.0,36.7764,0.283
178.0,25.2389,0.0891
244.0,24.8847,0.3273
198.0,63.2949,0.1746
17.0,107.5744,0.2083
169.0,63.4527,0.316
15.0,77.1038,0.1853
313.0,66.3363,0.3438
30.0,40.942,0.0989
77.0,69.0018,2.2785
293.0,113.3986,0.1446
119.0,38.1215,0.3603
52.0,5.7009,0.1696
285.0,63.3344,0.2327
282.0,93.1625,0.1307
296.0,12.3794,0.0701
333.0,59.5189,0.082
102.0,69.7227,-0.0835
104.0,54.0833,0.3893
25.0,42.6907,0.1921
47.0,15.5322,0.0841
96.0,57.2451,1.1346
239.0,41.14,0.0411
22.0,153.0817,0.2246
240.0,59.2305,0.1181
147.0,67.3146,0.4981
166.0,62.8828,0.106
194.0,38.8909,0.2215
253.0,69.5881,0.0559
136.0,35.5,0.2142
19.0,68.6604,0.3303
9.0,48.1586,0.1624
179.0,21.2603,0.3516
115.0,55.9017,0.3095
334.0,59.0445,0.267
48.0,58.7963,0.1176
207.0,59.3507,0.4069
155.0,40.7001,0.2938
70.0,35.107,0.5974
171.0,46.3276,0.132
157.0,86.4306,0.3413
90.0,28.0045,1.4802
227.0,56.1471,0.0787
184.0,21.7083,0.3695
144.0,51.2957,0.1437
135.0,113.3589,0.186
146.0,63.9551,0.2226
56.0,27.6586,0.0949
287.0,121.6439,0.1587
296.0,36.8782,0.2466
220.0,60.3511,0.1876
176.0,86.7078,0.0976
167.0,42.11,0.347
132.0,71.0721,0.4465
22.0,45.2355,0.0626
130.0,69.5018,0.1741
263.0,33.6043,0.0842
74.0,98.5051,0.5577
109.0,98.6826,0.5365
303.0,52.024,0.2395
288.0,46.0,0.2302
57.0,25.318,0.1729
136.0,60.7289,0.1977
259.0,59.5504,0.2004
178.0,6.5192,0.1576
176.0,17.3277,0.0526
261.0,37.2156,0.3884
336.0,34.3402,0.1315
74.0,44.9472,0.1742
317.0,94.6177,0.1732
104.0,36.9899,0.4803
326.0,90.5124,0.3182
14.0,96.0169,0.1613
183.0,24.3516,0.1206
169.0,9.0,0.033
129.0,106.5293,0.3416
2.0,81.7435,0.1745
120.0,32.8101,0.2893
47.0,40.3113,0.1426
83.0,56.6127,1.16
8.0,50.0924,0.0959
47.0,54.0948,0.0841
316.0,108.8531,0.6683
105.0,53.4462,0.2183
70.0,52.0697,0.0184
290.0,62.0081,0.1497
225.0,194.2807,0.1113
277.0,88.0355,0.2678
266.0,19.4165,0.0437
61.0,88.0738,0.1624
129.0,141.9877,0.3416
150.0,23.4787,0.1386
176.0,54.2033,0.0751
256.0,62.2435,0.3804
309.0,48.6621,0.0647
328.0,68.942,0.2647
4.0,98.5203,0.147
117.0,51.7929,0.4406
81.0,65.0692,0.556
259.0,48.9923,0.2004
145.0,78.3661,-0.0228
273.0,40.0406,0.2002
189.0,54.0023,0.0355
6.0,65.1153,0.126
41.0,80.6381,0.2352
98.0,51.1957,0.9836
310.0,83.3607,0.4172
246.0,56.4491,0.2198
195.0,197.9274,0.3931
167.0,58.2795,0.114
150.0,42.1011,0.2356
163.0,64.5697,0.6357
124.0,38.422,0.3553
116.0,28.1824,0.3121
10.0,48.0234,0.1769
175.0,44.9444,0.054
246.0,79.69,0.1988
81.0,2.6926,0.345
203.0,22.6991,0.2729
136.0,57.8705,-0.0378
215.0,80.7001,0.1978
324.0,81.7083,0.1572
293.0,210.0857,0.2401
274.0,106.8796,0.0663
125.0,67.0858,0.2953
47.0,58.6707,0.2206
315.0,54.5573,0.2023
256.0,92.2659,0.2364
31.0,19.5256,0.1189
203.0,70.7549,0.1124
127.0,60.1768,0.4466
10.0,76.3053,0.1334
22.0,210.5148,0.1671
327.0,32.7758,0.1562
293.0,79.267,0.1446
89.0,80.22,0.7562
25.0,13.7931,0.1951
305.0,1148.3777,0.1175
203.0,55.394,0.2184
236.0,99.9562,0.2041
286.0,138.0009,0.2052
5.0,141.6272,0.0915
58.0,36.8816,0.4189
320.0,8.3815,0.0677
254.0,82.7647,0.2284
59.0,42.0,0.2229
35.0,85.6636,0.3548
148.0,120.7528,0.3006
52.0,60.1519,0.1646
204.0,147.3067,0.3229
282.0,108.334,0.0847
91.0,73.27,0.2931
313.0,85.6519,0.3438
32.0,74.2462,0.1034
24.0,48.5412,0.1296
52.0,30.5655,0.1986
27.0,37.663,0.1469
34.0,76.3692,0.3893
56.0,53.8934,0.0949
239.0,51.614,0.1806
146.0,67.4259,0.2226
134.0,92.6674,0.1015
92.0,55.1294,1.7096
307.0,11.6726,0.3547
87.0,103.2473,1.7037
30.0,69.0018,0.0989
102.0,110.4095,0.237
298.0,31.1809,0.2651
99.0,36.0902,0.2765
59.0,33.5596,0.2229
165.0,42.9942,0.0445
34.0,28.9698,0.3508
91.0,66.8768,1.1076
55.0,108.4827,0.1023
254.0,65.0404,0.1004
168.0,54.7289,0.102
125.0,62.7714,0.3628
66.0,46.36,0.1859
246.0,117.3925,0.1813
76.0,6.265,1.3177
238.0,65.4714,0.1816
310.0,100.3195,0.4172
275.0,93.7257,0.1568
181.0,31.5674,0.0326
134.0,131.344,-0.021
106.0,42.2966,0.5288
106.0,218.4777,0.5288
336.0,50.1124,-0.003
333.0,67.574,0.1595
310.0,52.5024,0.4172
89.0,5.3852,0.7122
306.0,69.9518,0.193
150.0,61.0328,0.2586
93.0,42.72,1.4766
183.0,37.8451,0.3761
2.0,73.1386,0.203
98.0,18.5068,0.4221
215.0,60.5743,0.2583
181.0,59.6196,0.0756
171.0,35.0143,-0.021
263.0,49.2062,0.2797
304.0,2.0616,0.348
240.0,90.8639,0.1181
52.0,38.6264,0.1871
118.0,14.1598,0.3768
148.0,49.3812,0.3006
68.0,77.7512,2.3504
54.0,69.029,0.3754
291.0,13.6015,0.2812
100.0,71.6746,0.4355
86.0,55.8144,0.6972
278.0,5.0249,0.2133
70.0,29.6015,0.4174
46.0,55.9464,0.3311
66.0,133.7881,0.1859
289.0,38.5519,0.1172
48.0,79.1344,0.2496
73.0,43.8321,1.8132
223.0,104.5431,0.4488
134.0,113.5044,0.314
256.0,91.7878,0.3554
263.0,70.7107,0.2802
209.0,14.3178,0.3223
154.0,86.5708,0.3583
269.0,27.8792,0.4327
210.0,63.5059,0.1058
336.0,32.039,0.1315
24.0,100.5448,0.1796
253.0,41.0488,0.0409
54.0,103.4517,0.3933
89.0,32.5576,0.7562
212.0,55.0,0.2048
48.0,70.5284,0.2496
324.0,58.1055,0.3507
164.0,34.471,0.1317
78.0,65.6601,0.8305
112.0,38.7072,0.614
83.0,42.4647,0.19
68.0,69.0887,2.3504
295.0,6.9642,0.0971
61.0,79.9828,0.1319
47.0,31.257,0.2081
15.0,24.0416,0.1233
286.0,31.8473,0.1072
91.0,121.7415,0.2931
169.0,71.007,0.0545
183.0,35.0464,0.1946
9.0,24.0104,0.2914
264.0,144.261,0.1682
93.0,106.0047,-0.0379
58.0,45.7739,0.2154
25.0,94.7589,0.1951
224.0,133.4541,0.0578
317.0,1345.6779,0.6747
220.0,57.5782,0.5446
133.0,85.213,0.046
220.0,114.7279,0.5446
261.0,27.0601,0.3884
279.0,87.5471,0.1708
45.0,38.8973,0.0686
229.0,46.9601,0.1432
99.0,89.712,0.2765
166.0,30.7002,0.162
166.0,55.1589,0.162
120.0,112.361,0.2718
293.0,70.3438,0.2401
264.0,45.2217,0.1682
119.0,90.7965,0.3603
299.0,13.1244,0.0305
24.0,60.0354,0.1881
147.0,52.1943,0.4201
321.0,50.2021,-0.0083
49.0,14.2127,0.1091
163.0,139.5609,0.0162
154.0,212.7087,0.3163
219.0,37.3162,0.0781
111.0,55.4301,0.8115
289.0,39.6011,0.1522
139.0,59.5504,0.2292
236.0,67.5148,0.3791
242.0,14.5344,0.1123
291.0,61.4003,0.2497
276.0,130.2776,0.1448
332.0,67.5962,0.145
35.0,46.543,0.4623
79.0,43.0116,1.1785
104.0,48.2105,0.3893
122.0,1136.7273,0.2633
149.0,41.3824,0.2891
261.0,22.8254,0.3884
197.0,39.5885,0.1795
31.0,61.0512,0.4949
57.0,11.5109,0.1729
143.0,102.06,0.0522
103.0,82.5379,0.3965
109.0,11.0114,0.105
259.0,64.7341,0.1054
286.0,158.6726,0.2052
40.0,107.28,0.1127
287.0,61.5508,0.1542
209.0,129.5415,0.3223
29.0,114.5535,0.1529
78.0,96.6049,0.2085
91.0,92.339,0.6906
309.0,18.6682,0.0647
31.0,31.3209,0.1254
183.0,54.7403,0.1206
108.0,73.1095,0.2633
298.0,10.7703,0.1261
8.0,100.1249,0.3719
282.0,42.0595,0.0847
253.0,53.5397,0.3684
135.0,46.0435,0.1165
167.0,37.5,0.35
208.0,14.6373,0.6353
142.0,84.7172,0.1347
66.0,86.5231,0.1859
33.0,70.8961,0.1929
144.0,49.2443,-0.0238
304.0,39.4271,0.1625
251.0,9.2195,0.2033
157.0,165.9518,0.0813
210.0,69.4208,0.2873
22.0,31.5991,0.0271
222.0,13.2004,0.0568
248.0,25.3476,0.3283
26.0,135.559,0.1339
203.0,159.0739,0.1124
213.0,87.2711,0.1468
190.0,47.4131,0.5989
246.0,40.3268,0.2198
85.0,64.9942,0.5542
123.0,16.3478,0.2338
54.0,65.7001,0.3378
277.0,115.2443,0.1643
1.0,47.1699,0.1975
124.0,74.2243,0.3553
133.0,69.5072,0.0395
106.0,81.1942,0.3328
284.0,19.0591,0.1312
153.0,7.1063,0.1771
255.0,36.6742,0.2699
287.0,14.9833,0.1812
150.0,83.4641,0.2356
150.0,65.5019,0.2116
227.0,65.5534,0.0417
86.0,84.7659,-0.5818
319.0,68.0147,0.2687
293.0,40.025,0.2401
172.0,12.7769,0.132
93.0,81.2219,-0.1094
311.0,37.3263,0.1887
178.0,21.2191,0.2071
163.0,13.4164,0.0152
273.0,57.3149,0.2002
292.0,60.0521,0.0581
284.0,74.6676,0.1617
169.0,42.7463,0.1325
134.0,52.5381,0.029
87.0,91.9905,1.5677
222.0,52.7091,0.0928
21.0,84.5237,0.0841
159.0,76.9708,0.1393
313.0,74.2378,0.3438
203.0,37.8583,0.1454
131.0,36.4314,0.2041
74.0,40.1123,1.4757
320.0,65.1249,0.1647
111.0,49.0408,0.374
259.0,88.278,0.1259
149.0,19.0066,0.2986
28.0,13.0384,0.0764
171.0,27.0416,-0.021
57.0,51.6236,0.1729
3.0,89.9847,0.3395
1.0,62.0081,0.145
1.0,83.006,0.183
1.0,24.6982,0.183
1.0,8.7321,0.183
1.0,101.5788,0.183
1.0,164.5144,0.1965
1.0,75.4801,0.34
1.0,37.8054,0.34
1.0,157.156,0.1975
1.0,67.3146,0.186
1.0,79.2591,0.186
1.0,25.0599,0.186
1.0,145.2902,0.186
1.0,42.3232,0.125
2.0,7.7782,0.092
2.0,61.5325,0.092
2.0,48.5644,0.092
2.0,43.5488,0.092
2.0,65.9564,0.092
2.0,105.3055,0.092
2.0,19.5,0.203
2.0,43.6606,0.203
2.0,144.8189,0.1995
2.0,123.5253,0.1305
2.0,109.6643,0.1305
2.0,106.3967,0.1995
2.0,78.7544,0.0765
2.0,32.0351,0.0585
2.0,13.4629,0.1305
3.0,101.7706,0.055
3.0,19.1638,0.055
3.0,20.0062,0.055
3.0,92.1954,0.053
3.0,20.6155,0.166
3.0,58.7133,0.1675
3.0,83.5374,0.2915
3.0,40.5123,0.2915
3.0,98.1186,0.2915
3.0,76.8651,0.1665
3.0,112.0279,0.088
3.0,67.5,0.1705
4.0,89.6172,0.236
4.0,80.0391,0.236
4.0,140.0571,0.227
4.0,118.1397,0.196
4.0,20.573,0.147
4.0,98.0434,0.147
4.0,57.1074,0.147
4.0,124.1471,0.0775
4.0,81.6241,0.171
4.0,20.2485,0.556
5.0,114.5098,0.0635
5.0,35.5106,0.0635
5.0,107.7033,0.0445
5.0,39.0544,0.0445
5.0,99.169,0.132
5.0,13.2382,0.132
5.0,97.8621,0.1855
5.0,91.3592,0.1855
5.0,93.5053,0.1215
5.0,172.0182,0.0345
5.0,1.5811,0.0345
5.0,13.4536,0.0265
5.0,84.1204,0.0265
5.0,7.1589,0.149
5.0,194.5411,0.225
5.0,69.1809,0.225
5.0,42.6878,0.225
5.0,49.5631,0.225
5.0,9.3941,0.225
5.0,88.278,0.225
5.0,68.3411,0.225
5.0,40.783,0.225
6.0,88.3883,0.029
6.0,90.5677,0.101
6.0,64.5368,0.101
6.0,85.9069,0.101
6.0,47.101,0.101
6.0,17.9025,0.101
6.0,124.7257,0.101
6.0,9.8615,0.101
6.0,60.0187,0.8065
6.0,89.5056,0.8065
7.0,8.7464,0.3074
7.0,68.4726,0.5104
7.0,172.0705,0.5104
7.0,115.2931,0.5104
7.0,74.5822,0.5104
7.0,119.852,0.5104
7.0,15.9138,0.2924
7.0,26.0048,0.5104
8.0,30.9233,0.0959
8.0,72.2098,0.1614
8.0,45.8939,0.2539
8.0,47.1832,0.3719
8.0,46.5859,0.3719
8.0,50.5025,0.3719
8.0,75.634,0.3719
8.0,18.7683,0.3719
9.0,20.0998,0.1744
9.0,39.9531,0.1974
9.0,58.9958,0.1994
9.0,88.1717,0.1994
9.0,76.2512,0.2759
9.0,46.6154,0.3034
9.0,84.0952,0.3034
9.0,71.9462,0.3034
9.0,83.3847,0.3034
9.0,70.7142,0.3034
9.0,45.5,0.1059
9.0,136.0331,0.1059
9.0,69.4586,0.1059
9.0,18.7417,0.1059
9.0,156.0417,0.1059
9.0,27.2809,0.1059
10.0,76.2529,0.0354
10.0,26.0432,0.0354
10.0,48.3451,0.0639
10.0,93.5909,0.0639
10.0,62.7415,0.0639
10.0,101.1781,0.2314
10.0,45.7957,0.2314
10.0,12.9035,0.2554
10.0,22.1923,0.2789
10.0,99.1022,0.2789
10.0,82.6801,0.4939
10.0,42.2019,0.4939
11.0,96.5725,0.1169
11.0,63.6003,0.0829
11.0,101.2744,0.0624
11.0,130.2162,0.0334
11.0,27.0416,0.0139
11.0,82.5969,-0.0176
11.0,21.2132,0.0089
11.0,24.1299,0.0089
11.0,96.7536,0.0089
11.0,51.5606,0.0089
11.0,31.5,0.0539
11.0,117.2732,0.0634
11.0,148.5842,0.0634
11.0,113.4868,0.0634
11.0,59.1291,0.0634
11.0,34.5326,0.0859
11.0,41.503,0.0859
11.0,47.8774,0.0859
11.0,45.5439,0.0859
11.0,46.8882,0.0854
12.0,32.4692,0.2943
12.0,7.5166,0.2978
12.0,72.8457,0.2978
12.0,54.2517,0.2978
12.0,68.1652,0.2978
12.0,72.2721,0.2978
13.0,62.0504,0.0868
13.0,116.9273,0.0763
13.0,37.4233,0.0763
13.0,105.2723,0.0813
13.0,19.5576,0.0813
13.0,98.0204,0.2168
13.0,97.6281,0.2703
13.0,69.161,0.2703
13.0,71.8401,0.2703
13.0,85.3815,0.1968
14.0,30.9233,0.0823
14.0,134.578,0.0823
14.0,93.2269,0.1298
14.0,48.8774,0.2128
14.0,192.5526,0.2128
14.0,91.6038,0.1613
14.0,65.0173,0.5623
14.0,101.789,0.5623
14.0,50.4207,0.5623
15.0,29.4279,0.1383
15.0,55.5563,0.1383
15.0,76.5147,0.1383
15.0,159.227,0.1383
15.0,65.0692,0.1383
15.0,84.4408,0.1233
15.0,59.357,0.0223
15.0,81.5552,0.1853
15.0,161.5008,0.1853
15.0,66.7776,0.4488
15.0,90.3064,0.4488
15.0,116.182,0.4488
15.0,25.4804,0.4488
17.0,101.8835,0.1968
17.0,49.0433,0.1968
17.0,93.6496,0.2003
17.0,62.4039,0.2083
17.0,90.7965,0.2083
18.0,72.9932,0.0853
18.0,67.9559,0.0958
18.0,13.6565,0.1138
18.0,72.8371,0.1538
18.0,111.3643,0.1538
18.0,122.9075,0.1978
18.0,31.6623,0.1978
18.0,56.225,0.7263
19.0,53.782,0.1378
19.0,15.8824,0.1378
19.0,7.2801,0.1233
19.0,34.6771,0.1233
19.0,16.6208,0.0738
19.0,14.0,0.3303
19.0,44.139,0.3303
20.0,119.4194,0.1676
20.0,52.5214,0.1676
21.0,68.2825,0.1611
21.0,29.2318,0.1611
21.0,38.9005,0.1611
21.0,81.7588,0.1611
21.0,63.5472,0.1391
21.0,52.5095,0.1391
21.0,100.0612,0.0821
21.0,69.5881,0.0821
21.0,59.808,0.0821
21.0,101.5012,0.0821
21.0,138.4865,0.0841
21.0,14.8071,0.0841
21.0,27.7308,0.1676
21.0,28.7141,0.1706
21.0,112.1985,0.1706
21.0,97.4166,0.2181
21.0,80.5248,0.2221
21.0,28.7924,0.2221
22.0,10.0,0.1326
22.0,77.579,0.1326
22.0,114.4388,0.1326
22.0,64.2515,0.1431
22.0,29.0043,0.1466
22.0,107.5,0.1466
22.0,6.265,0.1466
22.0,74.0017,0.1466
22.0,117.0523,0.1466
22.0,36.7049,0.1466
22.0,63.5079,0.2246
22.0,86.1452,0.2401
22.0,70.2282,0.2401
22.0,3.9051,0.0751
22.0,43.0465,0.0696
22.0,42.3615,0.0696
22.0,22.3215,0.0696
