V35,V38,class
7.74574,0.485417,1
0.282137,0.486111,1
0.212409,0.472222,1
0.452466,0.272917,1
0.827651,0.494444,1
-5.3372,0.40625,1
-13.7472,0.794444,1
18.8727,0.513889,1
0.0280083,0.3875,1
5.46818,0.272917,1
0.446827,0.25,1
-0.447338,0.2,1
2.32999,0.0958333,1
3.75534,0.291667,1
2.99906,0.352778,1
10.0028,0.277778,1
13.3481,0.272222,1
0.445844,0.660417,1
-10.7119,0.775,1
-0.847275,0.119444,1
1.89149,0.746875,1
-1.54882,0.222222,1
3.56584,0.120833,1
2.26719,0.0833333,1
-8.30123,0.288889,1
5.98197,0.425,1
-10.9378,0.266667,1
-1.35297,0.202778,1
1.14755,0.647917,1
-9.03911,0.161111,1
-1.33263,0.127778,1
-4.76046,0.483333,1
11.6364,0.527778,1
1.70102,0.116667,1
-3.21354,0.638889,1
-3.2139,0.347222,1
0.893222,0.6125,1
0.885004,0.152083,1
-12.9287,1.0,1
-4.61966,0.313889,1
2.00192,0.221875,1
1.13622,0.602083,1
0.314275,0.125,1
-2.14334,0.78125,1
-1.28708,0.570833,1
0.297865,0.327778,1
0.0506667,0.135417,1
-0.445632,0.480556,1
8.91344,0.269444,1
-1.11646,0.566667,1
-0.448103,0.611111,1
0.144489,0.715625,1
-1.38173,0.303125,1
-3.70592,0.436111,1
8.20405,0.588889,1
4.26106,0.0777778,1
2.74452,0.0583333,1
1.42038,0.0854167,1
1.80985,0.338889,1
-2.27368,0.258333,1
5.39756,0.216667,1
0.514239,0.263889,1
9.18107,0.0791667,1
0.187354,0.255556,1
0.691973,0.233333,1
1.63115,0.0833333,1
1.60436,0.116667,1
-7.96129,0.104167,1
-4.2324,0.1,1
3.49227,0.127778,1
-0.298969,0.213889,1
-3.84273,0.169444,1
0.628456,0.519444,1
-0.667374,0.114583,1
4.64667,0.586111,1
-1.55774,0.344444,1
0.749599,0.122222,1
-2.58525,0.811111,1
1.83314,0.452778,1
-0.350639,1.0,1
-3.27735,0.238889,1
3.37966,0.169444,1
-0.1128,0.978125,1
1.46251,0.408333,1
1.70114,0.547917,1
12.6236,0.025,1
-0.541911,0.3,1
-0.688451,0.127083,1
0.801121,0.685417,1
-1.876,0.286111,1
-2.53303,0.652778,1
2.78777,0.113889,1
0.326549,0.15,1
-0.640207,0.54375,1
1.7217,0.275,1
1.38515,0.822222,1
6.12969,0.489583,1
-12.1989,1.0,1
-2.96083,0.19375,1
1.60544,0.308333,1
2.68091,0.458333,1
-0.0885556,0.165625,1
5.15096,0.160417,1
-0.28406,0.327083,1
-3.42177,0.125,1
-2.54209,0.325,1
15.1261,0.0666667,1
1.08622,0.283333,1
4.19271,0.422222,1
13.3901,0.110417,1
-7.74908,0.0444444,1
1.75799,0.075,1
6.05951,0.56875,1
-3.07604,0.202083,1
1.19994,0.697222,1
10.4129,0.397222,1
-0.366119,0.94375,1
-2.72571,0.302778,1
1.17737,0.563889,1
6.66226,0.608333,1
3.18268,0.414583,1
2.86438,0.769444,1
-0.448699,0.45625,1
0.198134,0.316667,1
3.77686,0.254167,1
0.323909,0.475,1
-3.83596,0.405556,1
-10.0807,0.302083,1
-1.9797,0.994444,1
-8.89302,1.0,1
4.56931,0.295833,1
3.51057,0.171875,1
0.232977,0.783333,1
-0.00498112,0.336111,1
8.31796,0.180556,1
2.70366,0.49375,1
-5.42118,0.0777778,1
5.39386,0.195833,1
-1.84706,0.502778,1
-6.13517,0.272222,1
5.65443,0.383333,1
1.31252,0.73125,1
18.8612,0.252778,1
4.01982,0.158333,1
-3.13312,0.236111,1
9.32308,0.438889,1
4.95411,0.615625,1
0.552768,0.1375,1
-4.1262,0.425,1
0.169948,0.141667,1
4.977,0.0777778,1
-0.770954,0.594444,1
23.5864,0.155556,1
1.93945,0.316667,1
2.7918,0.413889,1
5.02908,0.238889,1
0.175592,0.322222,1
-2.59019,0.45,1
-6.65768,0.291667,1
1.65644,0.811111,1
-0.0433465,0.144444,1
-0.6265,0.0875,1
-5.88588,0.438889,1
-8.60703,0.0395833,1
11.445,0.497222,1
-2.34799,0.397222,1
-7.35276,0.419444,1
-1.02181,0.227083,1
-0.361239,0.291667,1
-0.0673135,0.294444,1
1.16913,0.44375,1
18.4159,0.195833,1
-1.47582,0.608333,1
1.49108,0.0666667,1
1.53362,0.288889,1
-0.59414,0.03125,1
7.42464,0.594444,1
6.38691,0.522222,1
0.990362,0.358333,1
0.285226,0.394444,1
26.72,0.863889,1
1.94826,0.183333,1
-1.96612,0.93125,1
3.51866,0.380556,1
-1.27334,0.305556,1
4.94087,1.0,1
3.73203,0.110417,1
-0.452305,0.821875,1
2.28543,0.235417,1
6.82599,0.25,1
2.43673,0.180556,1
2.96329,0.2125,1
-2.79642,0.158333,1
6.68342,0.425,1
1.39987,0.410417,1
4.31764,0.79375,1
2.71234,0.283333,1
0.729397,0.120833,1
-20.3115,0.0972222,1
3.42624,0.502778,1
2.95224,0.839583,1
-4.25967,0.402778,1
4.10897,0.222917,1
4.45312,0.191667,1
-5.25003,0.308333,1
1.16921,0.329167,1
0.0274693,0.613889,1
3.1884,0.560417,1
2.83348,0.133333,1
-4.09632,0.15625,1
0.66226,0.183333,1
-6.38553,0.271875,1
-0.466252,0.277083,1
9.12143,0.177778,1
7.33014,0.65,1
1.61116,0.325,1
2.34546,0.116667,1
5.85851,0.359375,1
15.8159,0.390625,1
2.46201,0.0583333,1
11.5275,0.741667,1
0.112388,0.858333,1
1.60403,0.560417,1
-0.328418,0.533333,1
-9.16604,0.141667,1
8.25146,0.175,1
-0.593193,0.445833,1
2.58867,0.177778,1
1.35938,0.2,1
1.70239,0.246875,1
-5.77237,0.786111,1
-6.39335,0.569444,1
-8.45138,0.8625,1
-2.9476,0.619444,1
-2.18446,0.163889,1
30.0965,0.847222,1
3.17518,0.408333,1
7.67769,0.152083,1
-9.06898,0.25,1
10.462,0.39375,1
-2.74238,0.113889,1
6.77895,0.891667,1
6.70149,0.0611111,1
5.64685,0.247222,1
-9.39247,0.261111,1
-0.586917,0.225,1
0.677942,0.133333,1
-0.19493,0.186111,1
3.8769,0.0444444,1
-3.48421,0.4125,1
0.270005,0.411111,1
-5.78181,0.70625,1
3.60069,0.35,1
4.11119,0.408333,1
-0.693894,0.572917,1
-10.9262,0.491667,1
-0.785927,0.144444,1
-3.29356,0.0555556,1
-4.16156,0.247222,1
1.03811,0.179167,1
0.181968,0.258333,1
-0.123416,0.136111,1
2.66435,0.16875,1
8.18685,0.289583,1
-2.32775,0.139583,1
0.325677,0.155556,1
-0.275653,1.0,1
26.2607,0.25625,1
0.322858,0.10625,1
4.78309,0.116667,1
9.03344,0.277778,1
2.3365,0.125,1
13.5107,0.147917,1
-3.5195,1.0,1
8.43094,0.338889,1
22.5575,0.186111,1
2.18773,0.133333,1
2.88919,0.35,1
7.00852,0.6875,1
-12.8087,0.152778,1
-0.550152,0.152778,1
0.367914,0.366667,1
6.5224,0.625,1
-1.49734,0.535417,1
1.40059,0.31875,1
-1.07109,0.230556,1
1.46957,0.711111,1
-1.3774,0.59375,1
7.48495,0.627778,1
-14.6586,0.627083,1
-1.06422,0.1,1
4.88929,0.136111,1
0.83884,0.216667,1
-1.33865,0.222222,1
-8.02037,0.175,1
-2.6355,0.88125,1
-4.83912,0.202083,1
0.857223,0.21875,1
-3.89535,0.163889,1
8.87663,0.1,1
-0.438453,0.358333,1
-1.70414,0.2375,1
-2.47414,0.375,1
-0.043489,0.15,1
-2.42245,0.346875,1
-16.4394,0.852083,1
9.35446,0.397222,1
4.49713,0.436111,1
0.312226,0.772917,1
-0.600327,0.185417,1
-0.383359,0.469444,1
-0.876362,0.5875,1
-0.46165,0.463889,1
0.707941,0.308333,1
0.531028,0.210417,1
-3.10146,0.722222,1
-5.14817,0.302778,1
0.165573,0.222222,1
11.724,0.302083,1
-17.5766,0.1,1
-2.14307,0.236111,1
-1.81298,0.236111,1
6.66831e-15,0.286111,1
14.7894,1.0,1
-1.04306,0.277083,1
18.3347,0.46875,1
-0.207972,0.138889,1
4.41396,0.105556,1
3.68388,0.105556,1
-12.5336,0.444444,1
1.13651,0.397222,1
-1.37803,0.59375,1
-5.14384,0.597222,1
2.13922,0.416667,1
-0.753009,0.680556,1
4.66028,0.122917,1
2.30848,0.444444,1
0.246185,0.597222,1
0.80146,0.80625,1
0.759871,0.427778,1
5.56208,0.411111,1
1.07524,0.438889,1
-1.17708,0.491667,1
-7.74774,0.435417,1
-4.11339,0.258333,1
0.232843,0.241667,1
3.40602,0.14375,1
0.865255,0.513889,1
1.59731,0.354167,1
-4.95927,0.227083,1
-2.85966,0.2875,1
7.63053,0.402778,1
8.8116,0.269444,1
0.440681,0.683333,1
1.94643,1.0,1
2.00222,0.122222,1
2.98209,0.941667,1
1.55625,0.322222,1
-0.525741,1.0,1
-0.245866,0.914583,1
6.56568,0.291667,1
4.30369,0.240625,1
1.0844,0.116667,1
2.06504,0.2625,1
1.0361,0.4625,1
-0.503179,0.309375,1
2.53583,0.102778,1
3.3382,0.361111,1
-0.163555,0.472222,1
0.865652,0.0694444,1
2.06394,0.7875,1
8.38138,0.111111,1
-2.25298,0.05,1
-5.65904,0.591667,1
0.310302,0.425,1
0.18748,0.386111,1
6.76055,0.302778,1
10.0761,0.363889,1
8.35703,0.691667,1
1.43685,0.716667,1
0.760337,0.555556,1
1.88042,0.35,1
1.95579,0.555556,1
-3.24344,0.236111,1
-1.17626,0.13125,1
-1.45386,0.308333,1
-0.0786911,0.280556,1
2.63486,0.133333,1
-0.739611,0.445833,1
-6.1204,0.125,1
-8.71441,0.1625,1
-3.63313,0.277778,1
2.06351,0.263889,1
1.63954,0.44375,1
0.688501,0.385417,1
2.13874,0.44375,1
-3.19563,0.75625,1
2.10991,0.125,1
-0.0619892,0.133333,1
6.9828,0.7125,1
-4.23746,0.55,1
-0.232664,0.680556,1
0.0233226,0.225,1
0.861673,0.144444,1
-1.47483,0.139583,1
-0.498964,0.297222,1
-2.50156,0.35,1
-0.19858,1.0,1
4.00646,0.175,1
0.154595,0.325,1
-4.96152,0.669444,1
4.62606,0.580556,1
-14.9965,0.255556,1
-3.89064,0.769444,1
2.00698,0.0833333,1
14.9868,0.625,1
1.73686,0.419444,1
5.28261,0.477083,1
-5.90393,0.725,1
1.78993,0.713889,1
5.95447,0.354167,1
-1.27891,0.436111,1
-6.37791,0.225,1
-0.439627,0.361111,1
4.61686,0.510417,1
0.5158,0.090625,1
-3.04189,0.277778,1
0.135824,1.0,1
2.06511,0.305556,1
-0.811966,0.2,1
-3.86239,0.289583,1
20.272,0.280556,1
3.37048,0.202778,1
-10.3674,0.563889,1
1.20576,0.111111,1
0.934555,0.636111,1
12.2841,0.511111,1
-0.624465,0.763889,1
-1.15362,0.213889,1
-11.7761,0.430556,1
2.14622,0.619444,1
3.25352,0.286111,1
1.1201,0.341667,1
2.82224,0.341667,1
1.36439,0.352778,1
-3.22423,0.155556,1
-2.66096,0.63125,1
-2.81458,0.0875,1
0.504748,0.216667,1
11.7392,0.194444,1
-1.6633,0.336111,1
-4.05834,0.147222,1
15.7559,0.177778,1
-0.350715,0.480556,1
-0.172069,0.422222,1
-19.3906,0.0972222,1
-12.2022,0.447222,1
-0.555915,0.327778,1
-4.96677,0.386111,1
5.2602,0.0722222,1
-5.34199,0.175,1
3.10753,0.636111,1
0.216105,0.444444,1
4.12701,0.328125,1
-7.88579,0.229167,1
31.4261,0.40625,1
0.428145,0.372222,1
-3.91114,0.241667,1
-3.19803,0.0770833,1
-8.24075,0.561111,1
0.0472185,0.10625,1
-0.608835,0.955556,1
3.56463,0.572222,1
0.301185,0.322222,1
-0.47519,0.483333,1
0.837755,0.491667,1
4.55469,0.1875,1
2.19869,0.260417,1
-2.09027,0.408333,1
-4.12286,0.222222,1
0.822564,0.23125,1
6.3646,0.863889,1
-1.05444,0.0777778,1
9.19224,1.0,1
0.368911,0.538889,1
7.9502,0.233333,1
16.9381,0.1,1
0.279576,0.225,1
1.68437,0.447222,1
-2.08381,0.346875,1
-1.09173,0.472917,1
-1.11693,0.208333,1
-0.149938,0.266667,1
0.224905,0.494444,1
-1.39298,0.383333,1
0.970411,0.3,1
-10.1767,0.0625,1
1.29711,0.0555556,1
2.34218,1.0,1
2.71886,0.833333,1
1.67803,0.866667,1
0.0705123,0.288889,1
7.79041,0.188889,1
2.97026,0.811111,1
-0.717077,0.311111,1
-1.66514,0.927778,1
-0.357249,0.222222,1
2.60524,0.222222,1
1.8668,0.236111,1
37.1942,0.547222,1
11.2944,0.622917,1
-3.35798,0.208333,1
17.054,0.09375,1
2.77555,0.580556,1
3.39504,0.166667,1
0.520068,0.184375,1
2.47012,0.388889,1
1.12065,0.552083,1
8.46176,0.155556,1
-1.95656,0.577778,1
3.70778,0.427778,1
-0.278326,0.34375,1
-4.74676,0.336111,1
0.282049,0.26875,1
-24.6638,0.380556,1
0.877869,0.234375,1
4.58991,0.202778,1
4.1914,0.544444,1
3.33998,0.352083,1
3.5101,0.164583,1
2.31833,0.558333,1
-5.85238,0.116667,1
5.17151,0.327778,1
4.41278,0.225,1
4.56224,0.575,1
4.98422,0.705556,1
1.15031,0.286111,1
0.727594,0.327778,1
3.95222,1.0,1
-0.0627568,0.102778,1
-9.54907,0.133333,1
-3.89739,0.704167,1
2.17219,0.830556,1
2.0882,0.29375,1
-0.693682,0.0777778,1
0.713705,0.508333,1
-0.903334,0.0791667,1
-0.394721,0.511111,1
-0.66712,0.177778,1
-10.9017,0.677778,1
-0.0658817,0.322222,1
-7.1988,1.0,1
5.86939,0.0388889,1
0.0185252,0.304167,1
5.30591,0.222222,1
-0.29741,0.396875,1
-11.9121,0.245833,1
-1.29141,0.494444,1
-14.5975,0.444444,1
-0.828224,0.302778,1
2.63125,0.416667,1
-0.436384,0.19375,1
-3.99428,0.41875,1
-3.59119,0.808333,1
0.533206,0.411111,1
-0.642206,1.0,1
5.45326,0.958333,1
0.249511,0.444444,1
2.27212,0.11875,1
-0.150867,0.51875,1
-2.78204,0.466667,1
-0.667055,0.135417,1
-3.11477,0.163889,1
4.17131,0.255556,1
-2.6756,0.76875,1
3.47516,0.354167,1
-1.21613,0.127778,1
1.46852,0.436111,1
-0.411495,0.297917,1
-17.1395,0.394444,1
-1.12937,0.113889,1
-10.2363,1.0,1
0.309027,0.485417,1
-1.21175,0.122222,1
2.00119,0.0694444,1
-0.407886,0.152778,1
3.73457,0.494444,1
3.68781,0.394444,1
-2.43811,0.761111,1
-1.36369,0.0583333,1
-10.536,0.4875,1
0.179219,0.120833,1
-16.4923,0.102778,1
0.646009,0.25,1
0.827932,0.113889,1
-1.10196,0.719444,1
4.87891,0.979167,1
1.81068,1.0,1
6.10234,0.202778,1
3.9328,0.222222,1
0.176396,0.413889,1
-0.974391,0.4,1
1.54232,0.122222,1
1.32919,0.155556,1
12.8531,0.372917,1
-0.183905,0.366667,1
0.658256,0.369444,1
-1.79731,0.55,1
2.60741,0.414583,1
1.35464,0.278125,1
1.20724,0.328125,1
4.65944,0.396875,1
1.7553,0.71875,1
-1.78659,0.394444,1
1.27235,0.4625,1
-11.8079,0.658333,1
-0.241387,0.54375,1
-0.269827,0.611111,1
0.578105,0.325,1
-10.3721,0.122222,1
0.449542,0.166667,1
-3.17713,0.188889,1
3.96864,0.822917,1
-0.374252,0.211111,1
-0.377528,0.241667,1
1.51963,0.511111,1
-0.0937429,0.16875,1
14.1812,0.345833,1
0.692834,0.322222,1
-0.152934,0.527083,1
-0.611038,0.205556,1
-2.20702,0.505556,1
-0.365504,0.0888889,1
-0.0183285,0.364583,1
2.19908,0.0861111,1
5.39007,0.847222,1
-1.55734,0.361111,1
32.3196,0.0944444,1
-8.9081,0.380556,1
-0.404697,0.827778,1
1.05664,0.24375,1
23.0736,0.105556,1
-0.579819,0.770833,1
8.49961,0.5875,1
1.24476,0.133333,1
3.58432,0.136111,1
-1.3738,0.43125,1
12.008,0.15625,1
-0.227994,0.113889,1
-2.36946,0.488889,1
-0.012914,0.425,1
-3.03504,0.694444,1
2.96637,0.347222,1
3.02944,0.754167,1
12.9093,0.336111,1
-0.879399,0.383333,1
42.6891,0.216667,1
2.11782,0.0770833,1
-9.67277,0.394444,1
-0.341884,0.0895833,1
-6.99276,0.261111,1
9.07432,0.205556,1
13.528,0.339583,1
2.4627,0.31875,1
15.4782,0.352778,1
-4.94745,0.158333,1
4.24644,0.370833,1
0.333888,0.270833,1
10.276,0.185417,1
17.1439,0.114583,1
-4.78772,1.0,1
1.57441,0.133333,1
1.68737,0.29375,1
11.0434,0.210417,1
0.559517,0.302778,1
0.124478,0.680556,1
6.46333,0.325,1
-5.78933,0.225,1
1.20565,0.272222,1
-0.312999,0.575,1
-1.51241,0.433333,1
-0.705158,0.122917,1
21.3239,0.145833,1
-0.0635765,1.0,1
20.8071,0.111111,1
-1.43151,0.139583,1
-1.88946,0.375,1
2.98833,0.0625,1
-0.52465,0.620833,1
-1.65366,0.09375,1
-14.2889,0.622222,1
-0.477826,0.4625,1
0.100195,0.297222,1
4.02546,0.552778,1
-11.0443,0.166667,1
6.09653,0.352083,1
4.45462,0.252778,1
-6.82945,0.475,1
8.01528,0.713889,1
-3.25278,0.0916667,1
-0.289018,0.271875,1
-4.3853,0.520833,1
-6.24802,0.416667,1
1.41804,0.186111,1
-0.402293,0.791667,1
-9.81234,0.115625,1
1.43051,0.0777778,1
-1.23215,0.0854167,1
5.7941,0.236111,1
1.6388,0.208333,1
-1.38374,0.35625,1
3.81801,0.108333,1
-8.33472,0.947917,1
2.77695,0.311111,1
4.67861,0.104167,1
-4.04473,0.1375,1
3.9083,0.827083,1
3.11858,0.540625,1
1.74496,0.547222,1
-0.442095,0.560417,1
-1.23626,0.346875,1
6.97691,0.270833,1
0.169323,0.329167,1
-0.915768,0.164583,1
-0.0777041,0.322917,1
-1.44497,0.127778,1
1.93929,0.335417,1
-18.0645,0.225,1
1.50483,0.158333,1
8.893,0.860417,1
0.628804,0.497917,1
11.1815,0.43125,1
8.40274,0.533333,1
30.3304,0.45625,1
-0.616793,0.313889,1
-0.662486,0.122222,1
6.81123,0.216667,1
-7.34843,0.627083,1
-1.41119,0.303125,1
2.61073,0.252778,1
-10.4616,0.644444,1
-2.14336,0.491667,1
-1.45097,0.805556,1
14.6462,0.26875,1
0.447398,0.153125,1
-2.65552,0.575,1
42.3738,0.352778,1
0.45235,0.475,1
-1.48562,0.770833,1
2.1825,0.641667,1
-0.184278,0.61875,1
-1.2672,0.741667,1
-6.1532,1.0,1
9.79052,0.203125,1
-3.0343,0.233333,1
-1.08461,0.244444,1
0.741535,0.283333,1
8.51407,0.341667,1
16.0391,0.580556,1
-19.973,0.491667,1
-4.70036,0.10625,1
1.88654,0.530556,1
3.71228,0.875,1
4.37405,0.661111,1
0.048347,0.629167,1
3.72955,0.697222,1
3.37263,0.208333,1
0.213789,0.238889,1
-5.63049,0.4125,1
1.21848,0.885417,1
-2.37104,0.25,1
-7.46667,0.183333,1
7.06399,0.0722222,1
-1.89016,0.525,1
-1.53449,0.294444,1
0.167214,0.272222,1
0.706012,0.46875,1
-8.24104,0.6125,1
-0.40227,0.266667,1
3.28005,0.610417,1
0.0993074,0.902083,1
0.0215627,0.844444,1
1.77059,0.466667,1
-2.29141,0.280556,1
-1.15124,0.311111,1
-0.878104,0.425,1
-4.82788,0.35,1
-1.27108,0.466667,1
37.0882,0.1625,1
9.52291,0.96875,1
5.03654,0.427778,1
-1.32909,0.772917,1
5.85373,0.241667,1
10.2789,0.152778,1
3.31562,0.655556,1
4.2984,0.297222,1
1.68005,0.311111,1
24.0505,0.427778,1
2.55459,0.355556,1
14.3206,0.278125,1
-8.74459,0.113889,1
0.596972,0.454167,1
-0.51945,0.416667,1
-0.791051,0.93125,1
-1.13401,0.0777778,1
1.0535,0.535417,1
-0.984331,0.165625,1
-3.08207,0.409375,1
0.105602,0.236111,1
-3.95769,0.116667,1
5.52288,0.297222,1
-0.0250178,0.638889,1
-1.67831,0.305556,1
-3.47191,0.369444,1
-8.85603,0.375,1
0.429897,1.0,1
-0.337709,0.225,1
-11.1127,0.444444,1
0.34801,0.402778,1
9.46928,0.547222,1
-1.56269,0.127778,1
-1.62345,0.777083,1
10.0931,0.0611111,1
-1.55393,0.163889,1
13.2033,0.666667,1
2.75383,0.325,1
3.63707,0.655556,1
0.364802,0.558333,1
2.17325,0.227778,1
2.68932,0.0916667,1
1.09978,0.116667,1
-2.78618,0.0694444,1
6.18846,0.502778,1
9.80752,0.663889,1
3.29422,0.405556,1
2.13288,0.113889,1
3.35812,0.425,1
-1.0784,0.183333,1
-2.58225,0.133333,1
5.32147,0.116667,1
6.40984,0.241667,1
3.10803,0.586111,1
0.204243,0.0729167,1
-1.8394,0.439583,1
-0.272932,0.755556,1
-4.97231,0.678125,1
-0.0108921,0.14375,1
9.91762,0.297222,1
1.31986,0.155556,1
-1.00699,0.466667,1
4.04792,0.569444,1
-7.88406,0.45,1
3.38041,0.433333,1
2.88342,0.25625,1
4.99706,0.0916667,1
-1.29195,0.358333,1
-11.4391,0.425,1
-0.47931,0.211111,1
1.79208,0.91875,1
-0.741067,0.316667,1
4.35577,0.189583,1
-0.208269,0.172222,1
-2.71117,0.213889,1
-4.60955,0.166667,1
1.94498,0.158333,1
8.48751,0.344444,1
-0.889501,0.422222,1
-6.66153,0.539583,1
4.60238,0.446875,1
2.6421,0.177778,1
-4.16849,0.275,1
2.82574,0.310417,1
7.50954,0.35,1
0.875974,0.155556,1
-1.33289,0.16875,1
4.32069,0.625,1
-0.0210676,0.180556,1
0.319702,0.252778,1
2.72783,0.275,1
-1.26888,0.686111,1
-5.94598,0.102083,1
-0.574328,0.275,1
4.9371,0.525,1
-1.34011,0.275,1
2.70154,0.266667,1
-0.719172,0.216667,1
10.6416,0.519444,1
4.37153,0.552778,1
-1.6886,0.361111,1
-0.374379,0.158333,1
9.81763,0.411111,1
-3.43509,0.172222,1
-0.287795,0.416667,1
-0.228512,0.897222,1
3.51825,0.613889,1
0.210116,0.286111,1
-10.2121,0.68125,1
0.32461,0.358333,1
-2.33419,0.291667,1
-3.01653,0.0791667,1
4.86146,0.2,1
0.266121,0.152778,1
-1.27615,0.116667,1
2.58337,0.658333,1
8.54348,0.480556,1
1.70684,1.0,1
28.2715,0.210417,1
-2.23173,0.302778,1
-1.84497,0.075,1
9.41865,0.988889,1
-0.12077,0.133333,1
-11.5257,0.5875,1
5.1915,0.580556,1
-3.37785,0.144444,1
-13.9089,0.315625,1
-9.36936,0.5,1
0.765873,0.113889,1
0.0312533,0.416667,1
-4.29795,0.441667,1
0.718289,0.210417,1
-4.80772,0.258333,1
15.6782,0.177083,1
0.146461,0.325,1
-8.12321,0.102778,1
-10.2517,0.358333,1
-2.09219,0.45,1
11.2405,0.090625,1
-0.512983,0.179167,1
-0.430563,0.353125,1
-5.8204,0.233333,1
1.52322,0.510417,1
1.43931,0.647917,1
0.880262,0.605556,1
6.29817,0.103125,1
-1.71559,0.6,1
10.9651,1.0,1
-4.57548,0.0854167,1
4.29661,0.16875,1
-0.0377414,0.421875,1
5.92124,0.335417,1
3.83285,0.291667,1
0.0959812,0.361111,1
5.13908,0.3375,1
9.94031,0.395833,1
-3.26711,0.2125,1
1.27436,0.914583,1
-0.868977,0.659375,1
0.338512,0.21875,1
-0.344587,0.504167,1
-0.829378,0.558333,1
-0.424883,0.45625,1
-4.8747,0.180556,1
0.63568,0.408333,1
-0.695794,0.483333,1
1.53917,0.189583,1
1.65023,0.7,1
7.16176,0.16875,1
0.00751609,0.311111,1
1.91976,0.76875,1
0.119803,0.536111,1
-2.2523,0.244444,1
-1.2771,0.397222,1
15.1658,0.791667,1
-4.98093,0.31875,1
3.44383,0.0583333,1
-0.453338,0.872222,1
-1.23223,0.225,1
11.9573,0.794444,1
5.8672,0.855556,1
-1.10077,0.466667,1
8.15709,0.636111,1
0.296208,0.258333,1
3.76244,0.497222,1
-13.05,0.238889,1
7.16509,0.330556,1
1.51467,0.419444,1
28.7937,0.814583,1
8.73119,0.497222,1
8.21244,0.6875,1
3.96808,0.160417,1
1.48264,0.308333,1
1.95825,0.461111,1
5.07646,0.275,1
15.3629,0.1,1
3.34612,0.564583,1
1.97675,0.294444,1
1.40134,0.194444,1
0.737345,0.0611111,1
-1.45571,0.35,1
1.94177,0.216667,1
4.25692,0.280556,1
1.24118,0.25,1
0.0354097,0.0729167,1
1.87135,0.227778,1
-3.00349,0.252778,1
0.449028,0.375,1
-0.893473,0.175,1
3.8029,0.519444,1
5.35307,0.5625,1
1.40605,0.780556,1
-4.45381,0.539583,1
-1.72779,0.586111,1
4.27534,0.361111,1
-3.97691,0.310417,1
-0.762146,0.0791667,1
2.67979,0.075,1
-8.92025,0.583333,1
7.66375,0.297222,1
1.79184,0.902083,1
3.52902,0.263889,1
0.856156,0.789583,1
2.71119,0.1125,1
10.8225,0.316667,1
13.9674,0.191667,1
-6.73342,0.9875,1
1.13823,0.0916667,1
-3.76386,0.386111,1
2.98108,0.369444,1
-4.59943,0.0708333,1
0.950963,0.679167,1
2.85867,0.169444,1
-2.22415,0.3125,1
-6.24391,0.197222,1
1.65828,0.141667,1
-0.0947785,0.638889,1
3.75083,0.372222,1
0.818383,0.189583,1
-0.602279,0.338889,1
-0.692022,0.425,1
-1.29665,0.177778,1
1.03889,0.166667,1
7.777,0.152778,1
11.4791,0.541667,1
3.55129,0.785417,1
9.07837,0.272222,1
2.40712,0.205556,1
0.107536,0.154167,1
-1.66055,0.869444,1
4.73786,0.139583,1
-2.42413,0.6,1
-4.92322,0.472222,1
11.1982,0.175,1
1.43432,0.394444,1
-1.24959,0.321875,1
0.153715,0.16875,1
-0.138845,0.647917,1
-2.23125,0.202083,1
1.35783,0.13125,1
6.44145,0.177083,1
8.49285,0.1,1
13.077,0.802778,1
0.17186,0.210417,1
-3.0616,0.160417,1
-0.570618,0.5875,1
-3.63334,0.861111,1
1.72885,0.627083,1
-0.00111366,0.522222,1
-0.942863,0.313889,1
0.439631,0.452778,1
8.9782,0.161111,1
-0.557692,0.336111,1
-0.234669,0.258333,1
-1.86605,0.3375,1
17.273,0.3,1
-6.9946,0.216667,1
4.32932,0.2875,1
-2.57825,0.702778,1
1.83063,0.710417,1
26.1997,0.33125,1
3.9056,0.3125,1
1.33888,0.813889,1
1.68253,0.388889,1
18.3848,0.458333,1
5.37157,0.225,1
14.3324,0.294444,1
-0.386981,0.111111,1
3.21961,0.594444,1
8.34939,0.558333,1
0.30911,0.654167,1
7.35047,0.230556,1
-1.02231,0.130556,1
2.88192,0.469444,1
-2.68048,1.0,1
3.40735,0.639583,1
0.370846,0.325,1
-10.3281,0.390625,1
5.76354,0.794444,1
2.38867,0.391667,1
2.76065,0.0527778,1
11.3543,0.15,1
-4.41444,0.360417,1
-3.50611,0.577083,1
-6.81155,0.120833,1
1.86295,0.764583,1
3.48453,0.104167,1
0.284376,0.688889,1
4.49381,0.319444,1
3.23023,0.204167,1
-0.28336,0.51875,1
1.19734,0.794444,1
-8.51251,0.136111,1
-0.571255,0.2625,1
-0.988967,0.233333,1
-3.22815,0.241667,1
-2.82436,0.452778,1
-0.167525,0.3375,1
1.20983,0.475,1
5.26275,0.340625,1
28.2031,0.388889,1
1.32821,0.458333,1
-1.92994,0.311111,1
-4.45357,0.594444,1
-3.06652,0.664583,1
0.343431,0.216667,1
3.11167,0.18125,1
7.00139,0.75,1
-1.39424,1.0,1
-8.85573,0.0861111,1
3.84326,0.163889,1
2.36162,0.386111,1
-3.17034,0.55,1
2.44012,0.2,1
-6.33472,0.533333,1
4.56192,0.140625,1
-0.0326157,0.108333,1
-0.809523,0.10625,1
8.38343,0.327778,1
-3.68718,0.697222,1
1.22904,0.330556,1
12.9461,0.727083,1
1.69893,0.325,1
