V1,V2,V3,V7,V8
0.136748,0.477083,1.0,0.986585,0.0553957
0.104803,0.394444,0.354167,0.292824,0.0297626
0.0192477,0.108333,0.269444,0.236595,0.0760673
0.410382,0.733333,0.716667,0.638256,0.0158502
0.00339699,0.0520833,0.127778,0.103454,0.183986
0.122263,0.879167,0.238889,0.177781,0.0444455
0.0670428,0.391667,0.227778,0.201463,0.0411739
0.0288137,0.320833,0.175,0.128054,0.0698936
0.0229109,0.129167,0.319444,0.282914,0.0876484
0.0194329,0.129167,0.180556,0.171265,0.0678976
0.0638737,0.558333,0.196875,0.14543,0.056773
0.0058044,0.0916667,0.0833333,0.0698946,0.102692
0.0168403,0.11875,0.147222,0.144414,0.072165
0.0484375,0.214583,0.315625,0.262168,0.0403226
0.0487435,0.296875,0.3875,0.392192,0.0777347
0.000746528,0.03125,0.0361111,0.0303102,0.27907
0.0291732,0.147917,0.375,0.328409,0.0584691
0.0993808,0.783333,0.335417,0.257508,0.0630641
0.104849,0.602083,0.283333,0.282669,0.0506678
0.75125,1.0,1.0,1.02537,0.0167256
0.0630671,0.204167,0.605556,0.545886,0.0470729
0.0930469,0.4375,0.359375,0.302952,0.0371537
0.0442882,0.272917,0.230556,0.192079,0.047955
0.00811921,0.125,0.127083,0.116834,0.114754
0.0814128,0.820833,0.190625,0.161031,0.0731707
0.0751447,0.970833,0.108333,0.10435,0.0733924
0.533796,0.877083,0.794444,0.745678,0.0133131
0.00288773,0.0625,0.0638889,0.0555068,0.146293
0.0938021,0.58125,0.222222,0.179258,0.0376334
0.502969,0.969444,0.9125,0.94617,0.0192836
0.0153935,0.185417,0.111111,0.0909185,0.0853383
0.00502894,0.10625,0.0888889,0.0679062,0.13924
0.0205903,0.172917,0.208333,0.200718,0.0702642
0.0207292,0.152083,0.363889,0.324876,0.0924065
0.0900752,1.0,0.477778,0.496896,0.0725345
0.00323495,0.0791667,0.0527778,0.050111,0.16458
0.024838,0.35625,0.0972222,0.0853322,0.0945946
0.178258,1.0,0.35,0.297009,0.0419764
0.344797,1.0,0.558333,0.506543,0.0283312
0.0555266,0.516667,0.185417,0.161106,0.0443981
0.00201968,0.05,0.075,0.0619485,0.200573
0.0472338,0.202778,0.516667,0.436154,0.0697133
0.132587,1.0,0.166667,0.147565,0.0533805
0.00288194,0.0395833,0.0805556,0.077092,0.166667
0.0119097,0.183333,0.102778,0.0845261,0.0884354
1.0,1.0,1.0,1.0,0.00969907
0.0837558,0.30625,0.372222,0.297181,0.0328888
0.0359143,0.160417,0.305556,0.240845,0.0560748
0.248952,0.79375,0.384375,0.351897,0.0236669
0.200735,1.0,0.669444,0.542936,0.0532188
0.208709,0.569444,0.479167,0.420292,0.0201858
0.0734028,0.429167,0.219444,0.187624,0.0373699
0.214375,1.0,0.544444,0.419259,0.0467282
0.00898727,0.141667,0.102778,0.0875305,0.110109
0.170716,0.477083,0.471875,0.447214,0.0240256
0.0117969,0.0833333,0.178125,0.158946,0.089404
0.0708738,0.141667,0.658333,0.638482,0.0457255
0.0166262,0.252083,0.122222,0.0873071,0.0946746
0.00782407,0.0645833,0.152778,0.141485,0.113905
0.00219907,0.0479167,0.0694444,0.0582425,0.16579
0.176985,0.535417,0.427778,0.347699,0.0268777
0.0107523,0.0944444,0.235417,0.171137,0.131862
0.00730903,0.0708333,0.144444,0.12018,0.0942201
0.117373,1.0,0.322222,0.233809,0.0678434
0.0062963,0.0708333,0.119444,0.110703,0.109375
0.0447338,0.225,0.336111,0.304623,0.0445019
0.162465,0.835417,0.405556,0.315085,0.0451664
0.847175,0.927083,1.0,1.02147,0.0173908
0.0863281,0.825,0.178125,0.126926,0.0644042
0.814439,1.0,1.0,0.859645,0.0113334
0.00715278,0.0395833,0.230556,0.212604,0.139159
0.221181,0.870833,0.347222,0.28413,0.024516
0.0193461,0.222917,0.202778,0.14083,0.108585
0.0292303,0.20625,0.177778,0.154686,0.0496931
0.174468,1.0,0.208333,0.180563,0.0344301
0.202616,0.505556,0.50625,0.461341,0.0201359
0.127535,1.0,0.194444,0.156972,0.0480987
0.138477,0.452083,0.640625,0.384301,0.0349318
0.084213,0.460417,0.319444,0.268468,0.0364211
0.0384143,0.16875,0.355556,0.344331,0.0528774
0.0788411,0.454167,0.190625,0.178117,0.0442609
0.0517419,0.297222,0.202083,0.189088,0.0378034
0.100671,0.313889,0.383333,0.354271,0.0300069
0.0141435,0.175,0.130556,0.100015,0.0826514
0.79934,0.979167,0.933333,0.889823,0.0107728
0.0102734,0.1,0.134375,0.118476,0.0798479
0.00825231,0.0416667,0.313889,0.304535,0.164797
0.15798,0.395833,0.844444,0.819899,0.0477307
0.145492,0.341667,0.654167,0.622104,0.0336104
0.00625,0.11875,0.075,0.0600185,0.117593
0.0346238,0.152083,0.252778,0.245417,0.0498078
0.016956,0.152083,0.222222,0.161198,0.0928328
0.0964468,0.595833,0.277778,0.240259,0.0525021
0.00855324,0.0604167,0.161111,0.156353,0.105548
0.0146296,0.116667,0.155556,0.148044,0.0810918
0.328461,1.0,0.577083,0.525957,0.0297932
0.16043,1.0,0.2875,0.202775,0.0449639
0.14728,0.311111,0.902083,0.728291,0.0356385
0.0954919,0.220833,0.538889,0.523528,0.0329071
0.0770486,1.0,0.127083,0.0950107,0.0610635
0.0750637,0.385417,0.313889,0.245265,0.0336905
0.11015,0.55625,0.458333,0.381994,0.0425029
0.0440567,0.279167,0.263889,0.210777,0.0474189
0.234115,0.410417,0.769444,0.658036,0.0197751
0.0483565,0.38125,0.255556,0.226207,0.0777884
0.0200463,0.155556,0.19375,0.188251,0.0707275
0.0513773,0.225,0.352778,0.307463,0.0433656
0.163819,0.3375,0.847222,0.763671,0.027766
0.0178819,0.135417,0.241667,0.189677,0.0724919
0.0821123,0.441667,0.20625,0.190113,0.0346043
0.145382,0.408333,0.744444,0.592781,0.0317252
0.122755,0.495833,0.347222,0.291956,0.0295116
0.278171,0.9875,1.0,0.821491,0.0472872
0.0864757,0.539583,0.191667,0.170355,0.0416248
0.0142245,0.1125,0.286111,0.217038,0.102929
0.0210822,0.20625,0.152778,0.138067,0.0730167
0.0236285,0.09375,0.338889,0.321796,0.0675974
0.142876,0.666667,0.491667,0.452461,0.0361295
0.12614,0.4375,0.388889,0.338046,0.0262421
0.132448,0.404167,0.597222,0.407694,0.0286626
0.0834954,0.602778,0.297917,0.230051,0.0441503
0.00987847,0.09375,0.15,0.125191,0.0872876
0.00985532,0.102083,0.175,0.163902,0.112742
0.021684,0.258333,0.102778,0.0916308,0.0736589
0.131742,0.53125,0.422222,0.372616,0.0396222
0.283883,0.933333,0.480556,0.431448,0.0223219
0.0580729,0.379167,0.258333,0.211547,0.0478326
0.0869213,0.427778,0.314583,0.285768,0.0481358
0.0131018,0.163889,0.104167,0.0925724,0.0817138
0.00728009,0.11875,0.133333,0.10447,0.115262
0.00366898,0.10625,0.0472222,0.0411576,0.178233
0.143924,0.436111,0.502083,0.402881,0.0252111
0.00629051,0.0645833,0.122222,0.106646,0.099356
0.0561285,0.30625,0.336111,0.268396,0.0583565
0.137836,0.827778,0.435417,0.303606,0.0387522
0.0381366,0.141667,0.347222,0.311025,0.0494689
0.533547,1.0,1.0,1.15886,0.0388407
0.00309606,0.102083,0.0666667,0.052645,0.192523
0.0919155,0.655556,0.177083,0.149759,0.0367689
0.0579919,0.616667,0.277778,0.232152,0.0620696
0.353987,0.702778,0.789583,0.607377,0.0199611
0.0103762,0.116667,0.102778,0.0942823,0.0853319
0.338032,0.8875,0.575,0.470234,0.0273232
0.19853,1.0,0.575,0.540338,0.0439573
0.148223,0.864583,0.408333,0.290137,0.04853
0.051684,0.197222,0.454167,0.404629,0.0545292
0.0499154,0.41875,0.1375,0.124444,0.0586931
0.157465,0.247917,0.708333,0.676346,0.0257258
0.0356597,0.189583,0.277778,0.233218,0.0628043
0.00951968,0.130556,0.0979167,0.0810875,0.0832827
0.162876,0.466667,0.491667,0.399944,0.0260437
0.0242014,0.347222,0.127083,0.094216,0.0703013
0.137616,0.629167,0.369444,0.28586,0.0341884
0.0812905,0.405556,0.28125,0.239325,0.0317506
0.00950231,0.15625,0.108333,0.0828788,0.103532
0.219329,1.0,0.460417,0.301558,0.0346966
0.198142,0.633333,0.547222,0.388417,0.0304623
0.0476794,0.23125,0.347222,0.287279,0.048671
0.225879,0.36875,0.814583,0.76528,0.0270356
0.652083,0.994444,1.0,1.09176,0.0207934
0.19559,1.0,0.366667,0.279761,0.0362743
0.0293634,0.466667,0.0916667,0.0724574,0.0930233
0.284832,0.994444,0.760417,0.641543,0.0277332
0.0525,1.0,0.075,0.057187,0.111552
0.155124,0.414583,0.56875,0.460057,0.0265665
0.0073206,0.133333,0.0916667,0.0774469,0.0932806
0.195324,0.772917,0.394444,0.328839,0.0276428
0.174456,0.814583,0.322222,0.268971,0.0309826
0.421939,0.597917,0.9,0.748299,0.0154572
0.0390914,0.202778,0.24375,0.220581,0.0466321
0.18375,0.770833,0.405556,0.313546,0.031809
0.0426736,0.291667,0.263889,0.210505,0.0473285
0.036603,0.294444,0.183333,0.149747,0.0412648
0.0531829,0.130556,0.5375,0.506589,0.0587595
0.0450289,0.316667,0.177778,0.167932,0.0516643
0.0707581,0.436111,0.216667,0.18593,0.0345138
0.0389323,0.325,0.153125,0.129816,0.0630435
0.00450231,0.0875,0.0777778,0.0664183,0.122108
0.00956597,0.0895833,0.125,0.113568,0.0822747
0.00888889,0.160417,0.169444,0.141555,0.124349
0.523102,1.0,0.83125,0.677289,0.0134636
0.0632639,0.74375,0.172222,0.116623,0.0780278
0.0223785,0.154167,0.219444,0.190016,0.061805
0.0289128,0.19375,0.31875,0.228643,0.0740824
0.146296,0.9875,0.238889,0.215437,0.0401108
0.0452662,0.2625,0.238889,0.226428,0.0444899
0.00449074,0.110417,0.0694444,0.0509713,0.153351
0.551817,1.0,0.822222,0.868486,0.024624
0.00761574,0.111111,0.10625,0.091702,0.120061
0.0435359,0.133333,0.388889,0.369968,0.0474545
0.252728,0.504167,0.784375,0.609831,0.0217162
0.279727,0.502083,0.74375,0.690217,0.0198995
0.0789699,0.4,0.41875,0.374462,0.0420636
0.0194662,0.125,0.1875,0.181021,0.0712375
0.300133,0.927083,0.736111,0.620125,0.0359794
0.0129977,0.2,0.102083,0.0799401,0.0872663
0.155474,0.386111,0.595833,0.50551,0.0279908
0.0240278,0.177083,0.294444,0.28212,0.0864644
0.0511285,0.49375,0.175,0.1471,0.0605546
0.301464,1.0,0.447222,0.36207,0.0247442
0.00689236,0.0875,0.0944444,0.0862213,0.101595
0.0210474,0.1375,0.213889,0.171066,0.0596646
0.0378009,0.83125,0.0972222,0.0771718,0.126148
0.0628588,0.25625,0.455556,0.380072,0.0448352
0.0341551,0.122917,0.330556,0.28904,0.0503219
0.0425195,0.177083,0.278125,0.251175,0.046241
0.119089,1.0,0.171875,0.136933,0.0572381
0.126892,1.0,0.847222,0.682616,0.0851006
0.00594329,0.0541667,0.147222,0.123706,0.122687
0.245706,0.730556,0.54375,0.510034,0.0284987
0.272106,0.758333,0.811111,0.695632,0.0593577
0.303113,0.897917,0.583333,0.406672,0.0252205
0.0351447,0.170833,0.247222,0.221529,0.0457764
0.0145891,0.102083,0.180556,0.162335,0.0721936
0.0091088,0.0958333,0.161111,0.125045,0.0952986
0.178913,0.741667,0.521875,0.438902,0.0270005
0.0277836,0.120833,0.308333,0.263108,0.0566549
0.0301157,0.34375,0.108333,0.0921363,0.0695619
0.00637731,0.0625,0.116667,0.108284,0.107078
0.0112037,0.170833,0.144444,0.103845,0.097624
0.290723,0.802778,0.616667,0.559375,0.0183331
0.215787,1.0,0.447222,0.397146,0.0434724
0.0182581,0.152778,0.220833,0.162914,0.0748019
0.679034,0.997917,0.958333,0.794785,0.0156813
0.0136574,0.116667,0.161111,0.146821,0.0745763
0.037419,0.294444,0.1875,0.147144,0.0467059
0.0240567,0.222917,0.169444,0.12612,0.0712052
0.00567708,0.0666667,0.108333,0.0946259,0.104995
0.167031,0.858333,0.39375,0.346405,0.0487995
0.271343,0.985417,0.733333,0.537354,0.0342092
0.0180093,0.0958333,0.241667,0.211548,0.0758355
0.0388773,0.347917,0.172222,0.143176,0.0510569
0.144915,0.408333,0.53125,0.449268,0.0250685
0.200202,1.0,0.239583,0.210941,0.027869
0.0338021,0.361111,0.191667,0.145921,0.0587228
0.080787,0.841667,0.430556,0.404735,0.0882522
0.0971419,0.464583,0.240625,0.217892,0.0384022
0.0342969,0.402083,0.09375,0.0870905,0.0816249
0.0660648,0.135417,0.533333,0.525291,0.0430974
0.279329,1.0,0.379167,0.318319,0.020179
0.0222743,0.1875,0.213889,0.204349,0.0717069
0.26261,1.0,0.488889,0.390393,0.0334075
0.0674421,0.164583,0.488889,0.437019,0.0368114
0.597622,1.0,1.0,0.795611,0.0147769
0.0712616,0.389583,0.263889,0.218653,0.0354069
0.114143,0.514583,0.330556,0.23998,0.0343744
0.636227,0.660417,1.0,0.994489,0.0121339
0.193391,0.74375,0.480556,0.380993,0.032677
0.0282928,0.108333,0.327778,0.313409,0.0621804
0.138183,0.716667,0.314583,0.250388,0.0319122
0.35923,1.0,0.379167,0.359889,0.0172855
0.0716088,0.6,0.170833,0.151922,0.043155
0.110764,0.702083,0.202778,0.17482,0.0432602
0.989132,1.0,1.0,0.993982,0.00973544
0.378698,0.877083,0.538889,0.470724,0.0153578
0.0754362,0.45625,0.177083,0.169454,0.0383188
0.28662,0.85625,0.469444,0.400056,0.0190801
0.0827373,0.9375,0.15,0.120527,0.0679163
0.120208,0.595833,0.658333,0.559268,0.0488157
0.00563657,0.05625,0.2,0.17969,0.162218
0.020081,0.0895833,0.319444,0.262687,0.0884726
0.00347222,0.0583333,0.0805556,0.074704,0.145
0.167031,1.0,0.222222,0.181804,0.0373835
0.0476273,0.139583,0.413889,0.408228,0.0478736
0.046412,0.579167,0.330556,0.271623,0.0740648
0.0409607,0.177083,0.288889,0.263999,0.0457756
0.127564,0.3125,0.444444,0.440042,0.0260854
0.0262731,0.135417,0.211111,0.204432,0.057489
0.259896,1.0,0.413889,0.290789,0.0305055
0.0675868,0.202778,0.44375,0.397624,0.0421269
0.0137789,0.1375,0.255556,0.241338,0.0886182
0.0598148,0.638889,0.266667,0.222733,0.0544698
0.025463,0.208333,0.175,0.161662,0.0622727
0.0129572,0.15625,0.108333,0.0947256,0.0830728
0.0728819,0.583333,0.283333,0.215009,0.0563761
0.0226852,0.133333,0.270833,0.212252,0.0762755
0.0160127,0.36875,0.075,0.0665944,0.135526
0.0124421,0.264583,0.116667,0.0958583,0.126512
0.0556134,0.383333,0.197917,0.188088,0.0422477
0.382153,1.0,0.745833,0.694077,0.0356169
0.0324769,0.0791667,0.452778,0.43204,0.0659302
0.00280671,0.0395833,0.0944444,0.0808411,0.154639
0.00218171,0.0541667,0.0472222,0.042031,0.188329
0.0218113,0.139583,0.327778,0.313802,0.097904
0.0448843,0.252778,0.283333,0.207349,0.0453842
0.130736,0.5125,0.458333,0.360965,0.0297296
0.503605,1.0,1.0,0.712122,0.0246946
0.0296817,0.208333,0.308333,0.263324,0.0906609
0.00603009,0.0833333,0.125,0.10789,0.115163
0.0914641,0.386111,0.529167,0.449912,0.0377729
0.250544,0.764583,0.522222,0.428753,0.023121
0.0260648,0.147917,0.213889,0.189466,0.0501776
0.0209607,0.233333,0.133333,0.108097,0.0723357
0.00811343,0.0875,0.108333,0.098952,0.0955777
0.0160822,0.202083,0.119444,0.103722,0.0827636
0.00894097,0.141667,0.0972222,0.0850776,0.109385
0.0858218,0.30625,0.458333,0.392928,0.0365475
0.0136285,0.0916667,0.214583,0.174328,0.0929936
0.089919,1.0,0.202083,0.188348,0.0594671
0.357373,0.85625,0.736111,0.566803,0.0219095
0.0300984,0.258333,0.169444,0.143363,0.0726783
0.0613542,0.629167,0.322222,0.206357,0.0670628
0.0257523,0.135417,0.255556,0.244882,0.0651685
0.019456,0.0604167,0.402778,0.405842,0.0981559
0.00370949,0.0777778,0.0645833,0.0549709,0.126365
0.00923032,0.658333,0.0861111,0.0779362,0.174295
0.452512,1.0,0.858333,0.647146,0.0239788
0.00480324,0.0895833,0.0638889,0.058231,0.137349
0.0704977,0.933333,0.175,0.126469,0.111558
0.165012,1.0,0.269444,0.196788,0.0431367
0.0883681,0.352778,0.547917,0.584242,0.0582842
0.0709722,0.711111,0.15,0.117891,0.0477006
0.0911574,0.33125,0.447222,0.422305,0.0308532
0.0198828,0.396875,0.125,0.0917652,0.1241
0.0142014,0.075,0.675,0.710865,0.217604
0.0673843,0.270833,0.319444,0.281279,0.031089
0.017772,0.127778,0.175,0.150306,0.0657766
0.633889,1.0,1.0,1.04845,0.0231978
0.00534144,0.06875,0.108333,0.0993105,0.132178
0.00326968,0.0805556,0.0583333,0.0463387,0.139823
0.0456771,0.191667,0.441667,0.403958,0.0552388
0.166962,0.722222,0.385417,0.341588,0.0318187
0.0177315,0.145833,0.202778,0.168411,0.066906
0.137789,0.58125,0.511111,0.434564,0.0337673
0.0070081,0.0833333,0.163889,0.140605,0.12469
0.102836,0.527083,0.236111,0.22386,0.0320765
0.362876,1.0,0.508333,0.557244,0.0325014
0.0475463,0.855556,0.39375,0.349942,0.121349
0.0107581,0.102083,0.152778,0.132949,0.0860678
0.513571,1.0,0.58125,0.523421,0.0135219
0.0387847,0.189583,0.275,0.250939,0.0614742
0.11673,0.425,0.595833,0.671445,0.0434783
0.557569,1.0,0.627083,0.598544,0.0162743
0.0895718,0.527083,0.327778,0.28174,0.0372141
0.296009,1.0,0.45625,0.474914,0.036532
0.0521484,0.16875,0.428125,0.424256,0.0494382
0.0499537,0.666667,0.30625,0.329288,0.0799351
0.0160301,0.18125,0.119444,0.100031,0.0740072
0.0158565,0.0770833,0.388889,0.307693,0.112044
0.0139873,0.10625,0.213889,0.171121,0.0781961
0.0147049,0.177083,0.172222,0.134704,0.0932704
0.0194466,0.179167,0.146875,0.130533,0.0656177
0.224017,0.616667,0.528125,0.440117,0.0208376
0.0108565,0.0708333,0.227778,0.208546,0.101279
0.0139005,0.09375,0.25,0.226095,0.0907577
0.127593,0.379167,0.497222,0.415829,0.0239931
0.134557,0.410417,0.41875,0.360812,0.0346429
0.102679,0.6375,0.286111,0.248362,0.0403539
0.0464815,0.4,0.310417,0.252291,0.0694721
0.0198148,0.364583,0.075,0.0626549,0.105724
0.1807,1.0,0.252778,0.200455,0.0336589
0.197663,0.38125,0.622917,0.576635,0.023023
0.00496528,0.0833333,0.0777778,0.0673048,0.120047
0.673264,1.0,0.875,0.740596,0.0129534
0.0453588,0.288889,0.260417,0.219554,0.0442715
0.16941,0.741667,0.472222,0.357819,0.0315638
0.107801,0.311111,0.660417,0.672469,0.0422482
0.11739,0.464583,0.625,0.52032,0.0434311
0.0451273,0.347222,0.24375,0.194516,0.0494999
0.00432292,0.0444444,0.1375,0.116409,0.180723
0.132298,0.216667,0.708333,0.697966,0.0337693
0.0118287,0.1625,0.119444,0.0886165,0.0924658
0.020463,0.0979167,0.702778,0.718599,0.157523
0.0357747,0.21875,0.28125,0.23853,0.0595086
0.267326,1.0,0.475,0.404002,0.0331645
0.0960359,0.436111,0.302083,0.285401,0.0335041
0.0200231,0.169444,0.147917,0.135349,0.0771676
0.419288,1.0,0.522222,0.497436,0.0238085
0.331221,0.83125,0.461111,0.419048,0.0171224
0.0329514,0.279167,0.377778,0.334778,0.079733
0.031956,0.339583,0.15,0.118767,0.0659181
0.0198148,0.258333,0.122222,0.0940313,0.0820678
0.238247,1.0,0.286111,0.256728,0.0321601
0.0428299,0.45625,0.158333,0.14436,0.0789083
0.0370833,0.297917,0.141667,0.127027,0.0564919
0.0827141,0.405556,0.360417,0.339455,0.0382005
0.0465495,0.566667,0.134375,0.104776,0.0813986
0.115388,0.183333,0.797222,0.796218,0.0352074
0.0165509,0.125,0.2625,0.223681,0.0986014
0.0432407,0.141667,0.422222,0.382361,0.0484475
0.0181424,0.1125,0.305556,0.302409,0.0800638
0.334716,1.0,1.0,1.01575,0.0368782
0.0272801,0.166667,0.347222,0.296738,0.0731863
0.0756829,0.241667,0.466667,0.400516,0.0376969
0.0122685,0.075,0.202778,0.18762,0.0858491
0.0635243,0.166667,0.463889,0.404921,0.0391728
0.00724537,0.210417,0.0583333,0.0507668,0.165335
0.0190365,0.139583,0.153125,0.141952,0.0694254
0.168843,0.220833,0.925,0.876913,0.0285166
0.203113,0.402083,0.830556,0.66291,0.0225084
0.00842014,0.075,0.241667,0.222103,0.14433
0.00617477,0.10625,0.108333,0.0865849,0.109653
0.166291,0.55625,0.655556,0.466087,0.0324691
0.00810185,0.0729167,0.166667,0.156272,0.117857
0.191758,0.710417,0.35625,0.304824,0.0276363
0.0968982,0.722917,0.352778,0.346838,0.0530936
0.0382581,0.135417,0.444444,0.453476,0.0597489
0.409421,0.9,0.886111,0.631623,0.0210041
0.0110243,0.254167,0.0861111,0.0563179,0.144882
0.124317,0.85,1.0,1.03842,0.064845
0.212569,0.411111,0.804167,0.664618,0.0255908
0.0320949,0.191667,0.272222,0.237681,0.0542733
0.649005,1.0,0.95,0.7338,0.0183507
0.00899306,0.110417,0.127778,0.103936,0.0978121
0.125376,0.885417,0.258333,0.189406,0.0418186
0.108032,0.595833,0.416667,0.346122,0.0442468
0.0241725,0.0875,0.352778,0.318668,0.070146
0.371262,1.0,0.522222,0.429638,0.0194688
0.00448495,0.05625,0.102778,0.0882548,0.135484
0.0767766,0.164583,0.897222,0.822565,0.0522349
0.101291,0.683333,0.275,0.234434,0.0446209
0.0532161,0.29375,0.309375,0.252807,0.0442868
1.0,1.0,1.0,1.0,0.00969907
0.0549414,0.285417,0.25625,0.229516,0.0555753
0.0207986,0.14375,0.188889,0.165472,0.0623261
0.0730729,0.16875,0.461111,0.446014,0.0365091
0.0100463,0.175,0.0638889,0.0610237,0.103111
0.0218113,0.158333,0.230556,0.211096,0.0639427
0.336817,1.0,0.675,0.543084,0.0367513
0.0272627,0.170833,0.244444,0.202265,0.05519
0.0230498,0.43125,0.0805556,0.0619906,0.104946
0.970023,1.0,1.0,0.97321,0.00986756
0.0561111,0.372917,0.230556,0.175499,0.0428012
0.652645,1.0,0.883333,0.834548,0.0243755
0.0994387,0.289583,0.486111,0.42218,0.0272362
0.0336632,0.191667,0.480556,0.37133,0.0723741
0.0573206,0.233333,0.477778,0.451235,0.066734
0.874994,1.0,0.885417,0.875304,0.0101786
0.0519387,0.394444,0.229167,0.175806,0.0456825
0.300828,0.78125,0.686111,0.522314,0.0192563
0.188038,0.579167,0.686111,0.623776,0.0319761
0.0743287,0.572222,0.320833,0.272808,0.0637652
0.0892535,0.329167,0.352778,0.308974,0.0278156
0.028044,0.189583,0.175,0.157967,0.0544779
0.0673032,0.5125,0.327778,0.298134,0.066896
0.029213,0.19375,0.183333,0.171123,0.0542789
0.999913,1.0,1.0,0.999918,0.00968255
0.0889931,0.683333,0.427083,0.374016,0.0521524
0.189716,0.777083,0.722222,0.705316,0.0449623
0.158947,0.45,0.511111,0.473669,0.0280711
0.203639,0.714583,0.434375,0.368886,0.0272707
0.204421,1.0,0.327778,0.25665,0.0375382
0.0434259,0.34375,0.172222,0.144862,0.0497068
0.0823843,0.197917,0.508333,0.460781,0.0358247
0.105498,0.497917,0.266667,0.222159,0.0366978
0.0149768,0.120833,0.147222,0.131935,0.0656878
0.0301331,0.166667,0.216667,0.2,0.0530056
0.00721065,0.13125,0.0638889,0.0588779,0.113162
0.0239178,0.625,0.0791667,0.0617078,0.113477
0.224746,1.0,0.38125,0.323309,0.0479418
0.137793,0.841667,0.2625,0.234162,0.0419088
0.0312956,0.13125,0.354167,0.28093,0.0748908
0.158553,1.0,0.269444,0.218072,0.0429228
0.0563773,0.60625,0.205556,0.178434,0.0635393
0.924728,1.0,1.0,0.98343,0.0101569
0.094838,0.35625,0.577778,0.544473,0.048145
0.0140856,0.310417,0.0666667,0.0633217,0.119556
0.0191732,0.129167,0.20625,0.199719,0.0709677
0.0639873,0.194444,0.422917,0.382082,0.0440445
0.0982755,0.472222,0.31875,0.260612,0.0333294
0.00316551,0.0666667,0.075,0.0562967,0.160878
0.195955,1.0,0.272222,0.235145,0.0303004
0.0660938,0.20625,0.383333,0.3497,0.0360739
0.00505787,0.0708333,0.0805556,0.0751952,0.127002
0.244265,1.0,0.311111,0.260538,0.0260608
0.0180093,0.2875,0.172222,0.148558,0.163882
0.032228,0.14375,0.280556,0.259883,0.0497396
0.40331,1.0,0.436111,0.405648,0.0177782
0.872083,1.0,1.0,0.896157,0.0108364
0.488027,1.0,0.630556,0.549751,0.0214393
0.00766204,0.0604167,0.213889,0.177512,0.120091
0.0939294,0.55,0.483333,0.453437,0.0516296
0.0483796,0.252083,0.858333,0.721799,0.0759569
0.182882,1.0,0.436111,0.361214,0.0395545
0.0550984,0.460417,0.213889,0.185385,0.0515702
0.0220544,0.13125,0.272222,0.19452,0.0653372
0.103426,0.664583,0.519444,0.392644,0.0824754
0.0136053,0.0777778,0.20625,0.19791,0.0948533
0.998073,1.0,1.0,0.998096,0.0097236
0.025816,0.1125,0.463889,0.531618,0.0845102
0.0147164,0.1,0.261111,0.213077,0.0920173
0.0243634,0.202083,0.141667,0.128915,0.0646081
0.0777409,0.177083,0.596875,0.480381,0.0436312
0.186973,0.65,0.589583,0.47337,0.0270203
0.0148727,0.13125,0.163889,0.141739,0.0766537
0.0313947,1.0,0.158333,0.128552,0.178249
0.0270891,0.191667,0.216667,0.175691,0.0619526
0.142656,1.0,0.483333,0.343035,0.0451503
0.0515104,0.29375,0.188889,0.183683,0.0438153
0.0375579,0.419444,0.2375,0.22053,0.0650231
0.0417014,0.147917,0.361111,0.32937,0.0499584
0.0940567,0.161111,0.777083,0.67868,0.0473759
0.085706,0.229167,0.5,0.453983,0.0411884
0.00776042,0.229167,0.0444444,0.0412509,0.175242
0.00446759,0.0416667,0.138889,0.121811,0.146373
0.0828819,0.227083,0.791667,0.618015,0.0582321
0.036059,0.233333,0.204167,0.17597,0.0415664
0.010434,0.102083,0.122222,0.112237,0.0892956
0.16136,0.31875,0.663889,0.593118,0.0302335
0.0947049,0.652778,0.502083,0.456327,0.052429
0.052066,1.0,0.180556,0.138081,0.110481
0.338397,1.0,0.661111,0.672648,0.0342369
0.0270833,0.225,0.166667,0.139913,0.050641
0.279259,1.0,0.497222,0.43891,0.0357054
0.0208218,0.258333,0.116667,0.097778,0.061423
0.347884,1.0,0.415625,0.37255,0.0224385
0.0575289,0.15625,0.45,0.406666,0.0396338
0.0431018,0.18125,0.519444,0.384592,0.0671321
0.14544,0.422222,0.585417,0.458133,0.027654
0.0252315,0.1375,0.313889,0.255029,0.0614679
0.166549,0.641667,0.415625,0.359576,0.0279493
0.016059,0.09375,0.202778,0.187129,0.0727928
0.147419,0.439583,0.444444,0.375725,0.0227291
0.0888889,0.241667,0.527778,0.466128,0.0326823
0.634097,1.0,0.841667,0.731792,0.0189282
0.102269,0.433333,0.264583,0.23997,0.0286895
0.104028,0.670833,0.3,0.22468,0.0431687
0.197402,0.627083,0.536111,0.399292,0.0249773
0.401237,0.8625,0.73125,0.554456,0.0242577
0.0472461,1.0,0.209375,0.161334,0.136971
0.0054456,0.0375,0.2,0.1913,0.160468
0.203958,0.472917,0.658333,0.604886,0.0451424
0.00899306,0.0854167,0.127778,0.115313,0.0997426
0.291661,1.0,0.552778,0.37308,0.0300204
0.00906829,0.1125,0.113889,0.0949838,0.0816847
0.227436,0.577083,0.508333,0.438755,0.0196433
0.0271991,0.227778,0.208333,0.213656,0.0823404
0.0445428,0.922917,0.161111,0.142987,0.107055
0.0124653,0.104167,0.169444,0.152447,0.0761374
0.0331424,0.191667,0.308333,0.251481,0.0518596
0.242737,1.0,0.802778,0.59323,0.0415544
