jannis/table10.V20,jannis/table10.V21,jannis/table10.V23,jannis/table10.V24
0.442889,4.22431,2.29044,6.21268
4.94936,2.44175,4.57388,5.65893
-3.86842,7.58548,4.28441,4.36923
-9.63672,-13.4939,1.64307,5.55894
2.24006,7.31215,1.13659,1.73841
-5.00844,25.583,2.13076,7.54394
-4.63619,-3.87556,1.72263,3.39933
-1.59319,53.9899,5.74143,16.3344
-6.13517,2.84665,2.83263,12.8853
40.0275,-20.72,20.3081,14.667
0.71679,0.349835,1.55576,1.57031
-1.21209,-5.27223,1.38852,3.79554
3.89234,12.3472,2.12371,5.05843
0.157803,3.00026,0.657346,1.55471
-0.121436,1.79297,0.737382,4.06061
1.07778,-2.19278,0.855607,1.65645
0.386622,-0.532242,0.476894,0.199665
1.66561,14.2817,1.36983,2.84793
1.15621,5.03728,2.2303,5.00218
-5.12563,-13.5429,5.03511,7.13443
3.11449,13.6186,2.81527,6.82538
-12.4459,27.1066,4.27018,9.26679
-1.3774,-2.0753,1.70287,2.98777
3.8449,2.38045,3.90352,3.76819
-4.10938,33.0116,12.678,14.8553
3.39923,3.40948,7.86935,6.8376
-6.54369,-13.4805,0.768291,1.79955
1.78548,30.9552,3.18112,7.89465
19.4964,36.6348,4.98572,11.2806
-0.678829,3.02672,1.20813,4.07041
1.05346,2.41385,1.23976,2.14693
2.85948,9.49934,5.48411,5.63945
-2.49749,1.665,3.17468,3.6062
-5.05099,0.412589,2.48568,6.77944
-0.321269,-5.41691,1.54812,3.83705
0.152064,1.87218,5.09159,11.387
0.449393,7.35912,1.33577,8.88463
4.11763,0.555083,3.38439,5.9611
5.92061,20.2057,2.4176,2.73425
2.546,6.36466,1.11033,2.66973
4.9915,16.8366,4.4012,7.74274
-3.85254,-2.22248,4.40918,7.00695
-0.721472,-4.07696,0.892942,3.82112
17.7748,24.0641,12.6574,13.9972
-0.179148,-1.64394,0.552565,0.530477
-0.942454,42.7078,1.64702,7.07634
-3.67072,-7.16692,4.41789,6.96148
8.81357,18.0873,10.7846,14.813
2.90503,-4.03937,1.38108,1.57116
5.31824,2.77801,5.38631,4.13791
2.16561,2.99621,0.458871,1.15572
-0.40275,-3.34221,0.789071,1.20713
0.482799,4.13706,1.97399,4.50821
-7.0147,11.8958,2.30041,4.05161
2.5568,-0.798508,1.59695,4.6128
1.64671,5.85042,2.3795,3.60776
0.204158,1.37936,2.41149,3.35381
5.93463,3.36893,9.29918,6.44941
0.165545,13.1791,3.25341,8.05734
24.1319,21.6961,16.8012,11.4785
4.22158,9.49495,1.60799,5.3225
5.07178,-2.17842,1.39595,3.48091
0.829487,-3.87211,2.02552,2.09588
-0.427834,-0.0751871,0.411104,0.470026
-0.551489,19.9807,0.465127,0.833759
3.77962,11.1421,2.3375,2.85204
-5.31023,20.5114,2.10989,7.79731
12.2051,23.9086,7.77632,12.6587
0.524689,-0.599706,1.11928,1.66103
-4.75617,-17.7505,0.951092,4.0784
-0.785643,-2.93761,0.643889,4.28412
4.16854,1.436,3.13577,4.03566
0.216308,-1.45571,0.784514,0.932422
1.05769,-13.1784,0.802675,3.08541
-2.87724,-4.40246,1.4165,1.52832
1.64936,11.2112,3.16116,3.46578
-20.5729,-20.8971,8.03294,3.19331
0.00181479,0.00357791,0.065538,0.0994338
2.67067,9.98363,14.2434,17.8233
1.60181,15.0367,1.23197,3.89446
-6.05226,-18.7889,5.56843,8.24601
2.53115,31.1356,3.91347,18.0115
-2.4753,-2.18092,1.4063,2.80093
6.59759,0.975517,8.0612,14.4191
-0.138946,5.42943,2.07846,5.89088
6.765,16.9733,4.87338,11.303
3.20348,9.13001,2.19588,5.55517
-2.73837,5.79898,3.32205,8.62545
4.04833,9.39529,2.39714,3.8082
2.46264,-8.90102,1.09486,1.91167
0.0178141,7.7653,1.71478,2.4753
0.663136,9.88829,2.45834,5.88206
4.81649,29.9856,9.03748,10.8123
-6.70815,2.35024,2.61489,3.30335
3.15269,-3.47302,2.59083,2.06352
-5.92444,16.3359,2.22291,4.65397
4.55263,25.8221,6.0143,14.3503
-1.15526,-6.7048,1.21726,2.56215
3.57338,4.71814,6.35189,6.2746
0.604075,6.95045,5.42805,9.06037
0.337459,-0.187004,0.366006,0.431641
-3.05481,14.926,4.47616,3.65543
-0.147434,-0.347821,0.497804,1.8196
0.104361,1.70758,1.44085,2.15182
0.252908,18.0053,0.716196,1.72319
1.84418,11.9552,1.07624,2.53267
-0.683028,0.690096,2.1547,6.20844
-1.75644,-5.00205,2.43825,3.78124
-0.475157,0.432394,5.06026,6.66589
-0.835229,-11.8907,1.30354,7.80234
0.044149,0.391211,0.627875,4.06038
0.0664522,-1.82467,0.4851,1.1483
12.2687,16.3657,4.05415,5.02033
2.95532,6.01471,2.20239,2.29412
-2.12773,-1.59365,1.56454,1.49276
-4.1716,9.64096,2.44902,4.57562
1.35783,-4.35164,6.90076,9.36768
-1.90259,8.36234,2.96557,6.61363
11.5994,16.6547,7.63448,9.02575
7.47792,3.89964,7.09254,4.59545
-6.62292,24.5742,2.83516,6.70293
0.187157,-0.571887,0.391024,0.189771
-1.27714,-2.94253,0.863802,1.2811
5.88172,-43.025,4.72807,13.2076
5.06827,7.91593,1.49198,2.65303
3.80988,1.67922,7.23694,2.28321
0.409245,-0.520058,0.403808,0.0930219
4.37474,3.79922,7.09941,5.07336
0.563086,11.6102,0.654676,1.52286
1.75519,-2.2467,1.29476,1.0644
3.09447,13.4918,1.01092,1.57254
-0.935361,-3.39592,0.847435,1.058
6.32684,5.83623,10.1772,22.1261
2.53496,5.32737,2.63286,5.04958
-2.50613,2.17745,2.12524,2.66793
0.791432,12.2437,2.10364,5.99515
1.22811,0.540871,1.41308,3.76377
-11.4935,24.2476,6.3947,10.408
-0.548404,-4.63521,0.531255,1.71202
3.88941,10.8192,1.13374,3.17271
4.28064,-0.133101,2.15887,2.17343
3.28507,2.68265,7.11284,3.01703
10.9597,3.62486,12.59,3.06166
0.362789,-3.47868,0.357875,0.616886
-1.80683,16.1919,1.30949,3.49403
-0.56235,1.66896,3.93488,6.93843
-0.329316,10.7772,1.10649,2.34419
2.93731,9.07882,1.37401,2.71367
3.2604,-0.47125,1.92337,3.07238
16.3935,32.8447,12.4417,9.47079
1.9058,13.0147,1.39962,2.55475
-1.69135,2.32658,0.471324,0.892404
-4.64735,3.96552,3.22963,5.14035
1.79703,0.274791,1.0002,1.39096
1.11433,-4.13823,0.314963,1.21182
1.0896,9.80492,0.464777,1.1687
6.88649,8.1629,5.88593,8.24903
1.98405,14.7302,2.28032,5.267
15.4854,25.3174,5.80086,11.2364
-0.537329,2.81607,3.49244,2.58423
-10.2666,34.5335,1.81953,3.53456
13.21,20.5307,7.01207,7.90089
-1.30247,-5.95003,0.758633,1.70151
0.377851,0.867275,1.03162,3.64176
-2.7905,1.19878,2.20872,3.62067
5.26321,19.0352,3.30224,8.47524
1.43939,1.09099,1.00296,1.26809
-6.7519,-11.3328,2.58493,3.98233
7.66307,18.2683,5.86049,8.90138
14.6502,24.3892,5.0806,5.94804
7.68819,13.9704,7.4618,11.9525
0.442929,1.47607,1.15889,2.23998
-0.601855,12.438,0.632896,1.69672
-7.45243,22.5708,2.13627,2.40238
-5.21149,12.1358,11.1816,8.93023
-5.6422,11.9385,7.61701,13.92
2.06872,6.27311,0.885939,1.60311
-0.0503069,8.91254,1.0594,3.92864
-6.1976,-4.44468,6.19768,11.6011
-0.684107,9.3368,1.64299,4.29508
3.96229,3.5747,4.34496,5.87326
-4.52222,34.5746,7.06449,21.4741
2.12336,6.15521,0.974301,1.1682
1.83733,9.8529,1.47723,3.70345
8.82005,7.90561,4.64636,4.16389
0.636153,2.21253,1.0441,3.54528
2.87148,8.67522,2.25496,5.68352
0.513758,-0.512367,0.135409,0.181073
1.79707,15.6657,1.89174,4.65011
0.077936,0.443433,5.26215,5.11927
-5.13617,24.7623,4.49688,11.7183
3.9372,-3.14424,9.95559,2.22548
-0.468236,3.08269,2.26203,3.13438
1.69298,15.4256,5.40036,7.53033
-0.0730184,7.08998,1.83225,5.17645
-3.7535,18.2314,3.81862,6.07648
-6.24816,15.1211,8.78953,14.7276
28.6012,13.784,7.74507,5.92064
0.685728,1.56527,1.3383,2.62186
2.06351,1.55272,1.24972,0.755022
-0.339249,4.57717,1.13867,1.45387
-0.163599,-8.09178,2.42837,4.96981
2.67232,1.91286,7.40366,6.16945
28.4722,10.0684,10.6625,3.14712
0.594493,13.3563,1.39084,5.51741
5.97949,7.02004,2.14764,2.3715
1.90486,2.17009,1.44693,3.1569
-9.14663,21.2969,2.08196,4.13648
-2.97456,-4.91127,1.87245,4.35568
11.4825,15.867,4.27599,4.02121
0.00570313,-0.767041,0.987724,1.53387
1.15132,4.02052,2.37413,5.30462
-0.988605,2.59476,0.661739,1.76517
5.09163,14.6509,3.1723,3.93817
-0.591442,6.99302,2.22734,5.67503
10.4803,11.1558,11.5755,10.7352
2.80676,23.627,1.68778,6.38189
4.15453,12.0243,1.50131,2.40731
4.69017,7.81362,5.05426,12.1032
-1.02423,2.7075,1.53434,1.91667
-4.45903,14.818,7.54374,12.532
10.4579,-0.914357,9.73091,3.69872
0.0445013,-2.63917,0.43428,1.33608
-0.354106,0.303242,0.544971,0.870443
4.55685,18.8047,2.62347,4.49271
13.3837,5.47255,17.2099,6.1552
-0.0178073,8.37677,0.817014,2.82729
-2.52672,18.4266,6.27955,8.22047
10.3862,28.4793,5.47562,14.7147
-5.37594,-16.2024,1.00218,1.23193
-4.83122,6.24194,3.09658,3.37233
-1.23311,-5.09004,0.46456,1.37454
-0.677499,3.65506,0.502586,1.72042
-1.00118,3.99544,1.14712,6.50432
-5.7223,7.33281,4.61392,5.47037
-1.63702,-0.502666,1.5722,2.31385
5.30591,15.6928,5.88714,13.9749
-0.968585,3.36358,2.04586,3.49805
-0.446562,-6.43118,0.61002,5.90355
4.00971,3.16283,1.31254,1.93151
-3.68082,8.36235,2.88315,9.71383
6.291,4.76165,2.87606,4.64173
1.86592,11.4727,0.787153,2.8965
-12.6463,25.1898,9.60094,17.9255
-0.792441,0.119451,1.65477,0.304368
18.7443,-6.74175,11.3757,15.9778
-0.161046,4.28656,3.96884,4.51483
-12.1677,-28.4275,1.03415,6.50127
3.4538,2.20076,1.24305,1.31405
2.7001,15.3339,1.44591,4.91923
-3.99342,10.5299,2.65432,4.63096
-2.47499,-0.417284,1.15505,4.10229
2.61323,1.37584,4.72149,8.19307
-0.883555,-4.1405,1.53098,4.45165
3.99948,4.49359,1.87194,3.53547
-0.45204,3.5065,1.3619,2.89706
15.8702,7.83672,20.3355,12.2746
1.48278,2.1029,2.43957,8.40467
0.737865,3.32605,1.47106,2.89776
1.69376,-1.7243,2.85968,5.88699
1.08566,-10.1175,0.603568,1.94955
-0.133289,0.68107,1.7781,1.16189
-0.0195949,0.0169477,0.128556,0.223064
-6.54854,12.3727,2.37872,2.90273
-0.0431298,0.00421397,0.165821,0.145056
1.50533,4.42476,0.442112,1.0991
3.43946,5.86287,5.85594,7.87479
-1.0814,-4.83181,0.329934,0.693007
1.91484,14.8982,3.18643,6.06928
1.11884,-1.39028,0.444232,0.76479
3.19719,-0.952524,4.45576,4.48534
-2.31558,5.47885,2.67025,4.52875
1.5205,19.9097,6.90287,8.19938
-6.08774,-8.0764,1.4402,2.81298
0.197374,7.74903,2.51239,4.53849
-2.613,-7.30842,0.849959,1.30983
30.5963,16.523,22.8414,16.7098
0.680854,6.04927,1.45026,3.16607
-1.30165,9.47697,1.76498,6.92229
-1.4307,-6.6618,0.523343,1.67705
3.48961,2.30999,2.80595,6.80465
2.0575,3.26706,0.476977,0.618705
-1.39784,31.9183,4.18966,13.9387
-7.3281,19.0462,2.93494,6.06818
1.16123,-4.01962,1.06485,2.42196
-5.62151,2.57239,3.17604,4.54699
9.30551,9.61064,4.33532,4.93746
-0.0150985,-0.766555,0.633341,0.502771
1.50254,4.80489,1.51854,2.68445
1.31463,5.30722,2.32011,2.16451
0.839085,3.69826,4.91911,5.77768
0.618931,-0.987494,1.80559,2.90576
0.860339,5.44919,0.433807,0.563936
-0.093324,-1.27426,1.13288,4.13203
-11.8928,36.0759,2.44392,5.63978
1.83268,3.1326,0.842063,1.43299
10.5276,2.90714,7.15474,4.71794
0.624664,14.4822,1.89266,3.34173
0.375971,11.4073,2.89409,3.82554
-4.57577,29.274,6.14291,29.4771
-1.87405,-12.7819,1.0547,2.46471
1.33573,6.47303,3.7896,9.97311
0.298635,5.20874,1.58716,2.30048
2.96025,9.83126,10.158,8.9538
2.85311,-5.25409,0.977329,2.25761
1.52614,7.29353,1.52483,5.63353
-4.90922,-4.81309,3.32147,1.9552
0.0381378,-0.691821,0.325736,0.676715
-11.2481,28.3848,9.63099,12.0146
0.0533275,1.76983,3.64762,4.91408
-1.02462,1.76233,0.985723,1.23375
0.32798,-0.291712,0.209828,0.363306
-1.16011,19.6109,4.9988,5.33482
6.872,4.01766,1.52677,4.93149
-0.82648,14.238,3.0771,7.27356
4.86018,20.9274,2.201,7.47007
0.134672,-2.70953,0.689836,1.44349
-1.04365,-2.12841,0.629659,2.03837
-0.954314,-12.6426,6.3258,12.0899
0.593616,3.78085,1.98515,4.26253
-0.479671,2.87761,1.64804,5.13901
-3.03464,-0.219338,2.26072,2.39254
-0.425714,5.57173,0.474978,0.747655
1.02566,1.14065,8.81924,3.82826
-0.309228,1.10713,2.36153,3.09729
-3.838,-3.87083,2.93496,6.31714
-4.39444,-3.12178,1.98321,5.74269
0.492642,14.8704,0.7496,3.61393
-1.09402,4.12522,2.43928,3.90014
3.26262,7.18154,1.19871,1.95615
-1.26296,-5.34067,0.779483,1.36578
2.42466,-4.01929,1.21361,1.41912
6.60307,12.8124,2.2198,3.42777
1.15304,-1.51372,2.5207,5.24041
-1.19396,7.48783,4.03581,7.05231
-1.85078,16.9703,2.15329,6.57414
0.369693,-0.284407,0.124747,0.353892
4.05441,4.62738,1.6966,2.08963
-2.09382,10.4678,3.18949,3.78531
-1.92729,1.13863,1.1363,5.12254
-2.12459,-10.3894,0.618842,1.42836
9.3324,-0.444077,7.20397,3.55205
-5.91788,-12.9154,0.759388,2.29511
-5.69932,0.477377,3.4245,2.64634
19.3325,15.9773,12.6442,9.45812
5.78322,54.1994,4.85277,22.3387
5.89427,2.30161,2.9411,2.77194
2.24638,14.2967,4.5738,6.61904
-0.064566,-0.574531,0.494723,0.305332
0.291608,-1.20003,0.483685,1.3057
0.779081,4.93642,3.25525,7.13392
1.26149,-14.327,2.43342,4.04371
-0.077639,4.58094,0.580116,0.961344
0.0399698,0.924162,0.806018,1.8702
1.47185,16.1553,4.44885,7.29876
-13.4349,15.5822,4.64822,4.82101
0.901138,-0.707294,0.484407,0.669929
-1.42251,-25.1408,0.692351,1.08395
2.34819,24.763,3.32699,12.5831
-0.0349995,0.105977,0.215946,1.28899
-0.440585,-0.0897318,0.43943,0.464137
1.65312,-2.1508,1.37566,6.27083
-1.4643,1.91448,3.98872,10.1224
-12.031,14.4813,8.21353,10.2286
-3.03694,-11.9977,0.789776,4.31047
0.983264,15.7922,4.63394,9.11842
-0.640574,6.31361,1.46876,5.47906
-0.530839,-5.67748,1.26998,2.18959
0.190164,-8.19267,4.53006,15.6041
2.2764,6.27657,0.527032,1.09459
4.53637,12.6701,1.33566,3.04322
0.560258,10.3273,2.54319,5.57282
0.0601173,-1.46775,0.670927,1.54045
6.32667,-4.83922,4.31857,6.22337
1.38037,-19.0625,3.73896,12.2116
0.285301,1.51257,1.13965,2.30142
25.1569,7.73184,19.3662,6.91095
0.950234,-3.3731,4.80863,3.73704
-6.45908,25.2709,4.5648,9.77329
6.56323,12.1219,10.1167,13.105
-5.076,10.9593,4.19669,9.93087
-10.6411,-19.6846,10.1617,13.0884
-2.06923,-7.75467,2.90934,5.53151
-12.7019,21.9655,2.45094,2.66814
0.241489,-3.03721,0.916078,4.77706
2.52248,9.63812,3.92124,4.22119
-11.3117,18.9092,5.73564,9.51494
0.91377,36.26,2.40774,9.01709
-4.35154,-18.548,0.693013,3.0036
-4.8377,-21.5277,1.40794,3.06291
6.06421,8.86848,4.55026,6.59744
-0.0715267,5.47258,0.966447,3.08022
3.23423,5.79627,2.37881,5.29056
5.40137,23.5302,3.71498,5.77215
9.17845,17.1152,8.6226,14.8665
2.6128,1.03165,6.37656,6.44683
-0.843731,2.74637,0.453682,1.09902
2.27776,-1.69329,2.51502,5.37817
-1.17175,3.17776,1.75707,9.69842
-1.46693,9.1113,3.35226,5.18102
-1.56833,-6.63208,0.625272,0.927521
9.11149,19.3565,16.8786,12.5167
7.74591,14.3272,2.44682,5.83659
0.125643,-1.30512,0.679746,2.24762
8.36481,-11.0636,10.0297,12.4118
7.50958,13.8846,10.1425,12.6172
9.38816,44.659,5.84198,9.04254
-2.93316,3.04595,0.76456,1.29359
0.0359232,-2.22937,0.499514,0.487976
-0.479694,1.97745,1.1024,1.24928
-4.83698,-2.60986,2.69323,2.00707
1.58422,5.5849,1.05618,1.90261
0.626223,4.44414,3.18376,5.55643
0.964726,5.91235,4.72221,9.52984
8.18322,5.71477,6.12773,10.0845
-1.25131,7.29476,0.878772,3.55909
-4.4654,-14.7012,1.23996,2.7142
-1.39499,6.57278,5.72484,3.46649
0.35913,-0.16654,0.761411,2.78635
-0.266912,-6.03514,6.56581,10.227
2.94109,-0.247245,3.40444,6.98089
1.64595,-1.78818,2.85598,4.16537
-0.963526,-7.12459,2.44503,7.53244
0.351033,-4.88697,0.628223,3.62732
3.67449,7.2588,6.76433,6.58404
12.1364,14.9222,5.7096,7.5457
-16.967,-0.357527,7.16525,1.73363
3.86652,3.86754,1.85578,3.70427
0.396066,8.56148,0.630455,1.58488
-1.03717,-2.27901,0.421978,1.04316
6.97727,5.54475,7.24041,8.22354
-5.91939,23.1099,1.26713,2.7656
-1.41625,7.49137,1.27388,2.95636
-0.133584,-6.58796,0.625331,1.34123
0.653219,24.8268,1.5054,6.2113
2.08808,3.21527,12.7629,8.84875
2.02175,6.56257,4.87775,7.53639
0.195489,20.5935,3.85146,11.2833
0.00844721,-1.5806,0.363769,1.53597
-0.0512004,3.83929,0.734226,2.58005
2.82395,4.26394,8.58135,1.54449
-6.31254,-16.6961,0.884554,1.22849
1.53512,-1.28063,0.947091,2.2612
-0.52618,-16.4581,0.675855,2.81565
-1.26745,-1.83973,1.666,5.69386
-3.91492,-10.8054,0.844613,2.41295
-2.04688,-12.1935,0.515171,3.24238
-1.31285,10.1634,1.80575,3.69637
-4.59645,22.0929,7.19035,13.5035
1.04962,8.53836,1.15819,4.57765
-0.529756,15.0389,3.89534,9.62966
0.176427,0.15984,0.908251,3.22394
6.49555,11.6852,4.31819,5.42963
1.19705,-0.0250697,3.30988,3.2753
1.12656,-2.18419,1.36636,2.33894
-0.47497,-2.90558,1.79219,3.45025
-2.29024,0.537186,1.9842,4.36643
-1.27609,14.3921,1.85684,1.15235
-3.94521,-16.6032,3.30223,10.799
-2.13067,-8.36176,3.72516,6.10396
-0.292588,2.60431,3.12976,4.83144
1.55426,4.36903,4.6681,5.74514
-8.65117,-20.306,0.911997,3.59563
-8.94106,10.5785,8.16286,11.7774
-1.8535,-3.27786,2.38903,8.32935
-1.50877,18.2812,3.826,9.71501
9.46239,20.2621,3.44342,5.32016
0.405471,1.59543,0.636979,0.778475
-0.55786,14.6981,0.674974,1.11998
-1.13858,7.79765,2.32565,9.43749
1.74372,5.74994,2.04126,5.76443
-1.53734,14.5945,0.648188,3.17981
6.72959,35.1273,20.2855,8.75621
3.49459,41.5077,5.88671,11.1365
-5.38264,19.868,2.38521,3.83446
-1.52494,-7.88327,1.06096,2.48212
2.33999,11.9769,12.3161,20.0229
4.40241,6.14492,4.43174,5.61852
2.56028,12.7753,4.46638,6.41111
-2.97019,17.9149,6.23604,8.77045
8.50543,12.7393,9.03013,12.2732
40.1611,2.94129,28.4583,10.859
2.86888,4.18773,2.11356,4.03752
-1.44336,4.62557,1.50955,3.29025
0.868446,1.28094,0.911984,4.06125
-1.99261,6.5236,2.0626,5.26789
-1.32658,4.79939,2.37136,13.9507
1.5819,2.13608,2.1683,7.47849
-0.118475,4.73219,1.52018,4.32325
-0.635524,0.930723,0.961712,2.39601
-0.717206,-1.51693,0.492362,1.42482
-0.851866,-0.988157,2.59079,4.55162
-0.525086,-9.20991,0.750743,3.76821
-1.18944,-5.2823,0.725628,1.52898
-0.347311,18.4029,3.2055,10.1063
-1.00981,-1.60103,1.2423,2.4048
-2.21218,-0.0151282,3.39044,3.10347
5.93312,5.6262,2.4157,3.92689
-0.366827,9.58063,1.07178,1.1753
1.18559,-4.10375,2.306,6.85486
2.25426,11.4309,1.31855,4.39563
-0.122223,-4.86216,0.503947,1.51891
-9.30544,12.1535,6.93041,10.5606
-3.82799,11.3843,1.6161,3.51727
3.98689,-0.108861,1.50657,5.86938
1.46828,0.503263,6.54341,5.40448
-6.3044,-20.8114,0.652534,2.24686
7.11278,5.56374,13.3245,7.38196
1.71894,4.94983,5.63852,8.19652
7.3731,-0.489971,4.3885,6.22309
8.81142,1.90095,1.78851,8.76761
-2.03876,25.2044,7.81131,18.432
-3.78238,25.0653,2.74961,12.7552
-0.368585,3.58679,1.0191,1.93687
-14.0841,24.6819,2.65511,4.86425
0.0563695,3.64022,2.50177,12.586
13.7357,26.7103,4.05882,6.3376
16.7039,29.9587,8.35703,9.29332
-0.58174,4.36491,0.994563,1.25104
-3.13281,-18.3793,0.968081,3.6287
1.69713,49.8158,7.59406,16.0682
-3.42151,-14.5597,1.07767,4.30796
-1.62687,7.14898,3.7928,4.07511
-0.331167,-20.4967,1.19809,4.82747
37.1773,32.5193,11.5741,8.44415
-0.716205,1.73891,0.461626,0.649115
0.011334,7.03208,5.98345,11.3431
2.31964,9.03463,1.03034,2.63915
-1.26279,12.5849,3.37936,7.01079
2.17829,6.65128,0.887278,1.55171
-1.08011,3.39142,2.47915,3.72546
0.393612,5.17134,5.03617,7.82115
-12.1794,30.4686,2.45126,4.62491
-16.2941,27.2613,6.51395,8.75674
-1.44447,1.35624,3.26435,3.4574
0.412273,34.8803,3.72726,12.3634
-0.667121,7.1453,4.10113,9.32929
1.83574,-3.61448,3.04257,6.86772
-0.492946,-0.157232,1.28115,4.16775
1.23488,-5.59922,2.21666,4.5262
-0.0787671,1.30015,2.04183,3.62601
3.50662,4.44402,1.56868,2.53359
1.65406,-7.47928,1.92944,6.14979
3.45643,5.03526,4.92927,2.91739
-7.06626,21.8226,6.31782,5.78871
0.908949,1.44965,0.381844,0.625772
-10.3674,24.4686,4.08041,4.61923
3.17962,15.2722,2.60725,11.5787
7.08143,2.09883,3.11734,3.17382
-15.7199,6.03087,6.35839,3.15481
-1.2278,3.61872,1.68163,3.71751
-1.64272,-14.0272,0.47207,4.3418
-6.37847,13.5268,1.07538,2.16385
-4.47856,4.10441,9.04468,7.74392
0.977277,4.07402,3.42542,7.48587
-1.8033,-3.51357,2.18505,4.54189
13.7682,30.0513,3.3989,6.43642
0.863034,-0.372559,0.392043,0.389958
-0.273311,-0.932385,0.704925,1.31483
-8.04141,11.4733,4.45083,7.42068
-5.22417,-14.0286,1.33768,2.53076
2.63139,4.85404,1.20046,3.74197
-1.47991,-15.0351,0.597572,2.3553
12.4446,2.89652,3.24091,3.16712
-0.607565,-11.9201,1.22274,3.37896
1.25053,-12.8599,6.15326,13.3688
3.81071,-2.01769,1.29992,2.9585
0.481676,0.542156,0.950071,1.43367
1.78566,2.09129,1.34968,8.36405
2.54585,10.2366,0.988324,3.02907
-2.36205,-2.82945,2.98039,1.46895
-12.4244,-17.0563,3.32529,4.90334
5.2579,1.48871,4.17501,5.0579
-3.36478,11.6166,1.87174,5.11787
-0.150845,-0.0885682,0.455451,0.371831
-0.00123782,-0.00429206,0.123266,0.191112
-1.21126,1.84767,1.57127,4.61598
0.124478,6.47985,1.89846,4.74813
-6.26028,-5.20801,4.45758,3.30179
2.54896,10.286,3.06654,5.47428
6.71463,14.9076,2.56356,3.81687
1.17368,15.0212,1.47583,2.37863
1.00132,-4.41759,0.890945,3.17608
2.58758,1.90532,2.07943,6.16176
-1.41158,-3.32072,2.93859,3.33868
-5.33616,22.8857,2.15471,10.568
-1.13959,12.5372,2.41421,6.94368
6.73793,-1.32672,12.367,6.16012
-0.425001,-3.91223,0.892836,1.96273
1.09151,0.323958,0.490852,0.739672
-1.50801,-12.8044,0.655402,3.58944
-24.2508,4.14674,11.6703,3.78897
0.240375,6.8708,1.53894,4.63514
-4.04142,12.2524,4.2152,7.48779
0.967559,9.04702,0.818782,4.13713
0.00283793,23.5187,2.27744,8.76812
-0.0583832,0.0735221,1.09409,2.6753
1.5132,33.2174,5.2006,16.4311
3.26178,4.74633,2.22822,5.72476
-1.02348,12.5714,3.29334,10.5443
-9.56244,16.523,2.94071,4.87998
-2.69473,-9.80749,1.23178,3.44401
-14.6141,24.7677,7.45632,11.4171
-0.126109,-6.84598,1.55961,3.5941
-1.64067,-11.1081,0.458423,3.198
7.07369,13.8743,2.32693,2.10778
7.05531,7.31459,3.17302,6.32059
-0.669025,6.26414,0.518654,1.43856
-0.912354,24.8396,4.14328,18.871
0.628527,17.4643,2.00506,7.47336
18.0148,14.3195,4.34779,5.43386
-1.08896,17.44,2.33835,3.88961
4.74267,10.1442,6.13533,16.4603
6.04837,10.7584,1.69266,2.92456
2.72288,8.33285,2.06458,2.70254
-0.723609,-2.86742,0.796543,0.599772
0.819362,-25.7506,1.91055,6.69948
15.5218,34.1896,1.40809,4.40464
0.179839,3.13871,1.2272,2.19455
-4.82557,20.9131,5.48926,5.01784
-3.02214,-6.98641,0.587224,0.82705
0.221744,-2.76453,0.427562,1.98174
-0.231224,2.94562,2.11013,4.14279
2.54076,8.39227,0.740083,1.94874
1.24283,12.4861,2.20084,7.25697
12.85,12.5534,4.21318,7.47792
9.92018,14.0526,11.9976,10.6957
-3.27562,-16.8146,1.14227,3.97673
3.79972,1.37619,4.25899,3.52867
-0.724743,21.3768,4.62047,11.4375
0.752002,3.27423,1.00223,1.2835
-0.633793,-0.638051,1.0016,1.27529
1.54175,-1.9525,0.707491,1.12196
-0.471739,6.84112,1.67459,5.38203
-1.19097,-2.56734,1.75309,3.10352
-3.1695,-12.0826,0.721163,1.66825
0.460634,-0.112864,7.83317,10.7398
0.549625,2.15734,0.470457,1.10346
0.544836,14.2988,1.2051,4.00363
-4.83398,6.55002,2.97285,4.5327
1.66645,3.78425,4.32597,9.43204
3.55129,8.44184,2.92777,5.82329
-0.0150125,5.08099,1.26313,4.13375
-2.80918,-19.9835,1.27108,4.48517
-4.48534,8.61895,3.22888,9.34513
12.2643,18.3123,4.33415,6.86129
-15.538,20.5119,17.874,20.9385
3.10917,6.27041,0.70877,1.22533
-14.3115,23.6787,8.04551,12.8361
4.09783,6.03835,3.25721,5.66713
-2.83675,6.229,1.45569,2.77331
-1.39086,15.1069,4.08043,9.81219
0.148923,5.05203,4.45165,7.10014
-4.68943,12.5383,5.23663,5.88592
-1.14548,7.14519,2.65996,5.2162
7.66375,13.9571,4.79775,4.36358
-1.55053,-2.50643,0.818907,1.1592
3.63803,9.5448,1.63181,2.02621
-0.02092,-19.1623,0.899483,0.835003
-0.945289,-4.1993,0.881229,1.55215
-5.21489,-0.559297,2.40343,2.76431
-9.83447,24.7727,4.00576,7.4808
-1.70458,6.67834,5.16443,9.70019
-11.9246,-26.3149,1.83635,10.6895
-2.81501,2.73548,0.788483,0.985126
6.03651,9.28182,2.20521,3.92479
11.034,20.9534,4.98037,4.97002
-1.51281,-4.654,2.08151,2.80348
15.5885,27.1236,12.4645,12.9858
0.339581,20.3697,1.77965,3.66275
15.8199,-2.72253,15.3522,16.8256
-5.17599,-9.83854,5.87999,9.87298
4.81054,11.8854,9.72206,14.457
