Key_1_3,V13,V14,V15,V6,V22,V2
11164,18.3233,14.9385,16.9495,0.348531,2.9912,0.372917
701,65.9835,61.9081,58.6822,0.201917,14.7057,0.240625
17858,59.7189,63.3325,66.9746,0.273766,14.7551,0.366667
15191,57.482,61.5354,57.3135,1.02039,15.2181,1.0
22252,41.9836,48.7939,45.8681,0.0900046,11.7993,0.119444
19880,40.6616,41.8527,43.6653,0.205462,8.89936,0.216667
10004,14.418,12.5332,10.9808,0.189445,4.21059,0.2
32532,23.1912,22.3503,18.8595,1.01531,4.40608,1.0
26728,39.9919,31.2516,28.4703,0.366025,10.3419,0.458333
12320,17.8097,14.106,15.0203,0.076371,3.79862,0.0875
5314,48.43,33.6085,36.0274,0.17209,13.9634,0.179167
5824,57.4031,57.4484,59.1125,1.0073,16.7523,1.0
33855,47.9771,57.9043,64.7592,0.257851,14.1956,0.325
13327,44.8973,49.5784,39.7767,0.0405779,10.9041,0.05
23372,50.9566,52.7311,65.8509,0.100308,13.8769,0.141667
1893,60.4723,61.0676,58.6852,0.977412,16.288,1.0
38612,20.8257,21.0231,19.395,0.200815,10.7724,0.208333
2888,21.2148,22.3878,24.0972,0.489698,4.56474,0.495833
53360,39.732,40.4342,39.2949,0.229305,10.4745,0.23125
21944,42.0053,37.6404,35.137,1.04859,9.76272,1.0
17193,43.9875,40.113,32.4744,0.194242,13.5926,0.252083
5423,63.4401,66.4995,64.2455,0.312078,19.0914,0.34375
34524,47.3494,42.9259,35.7495,0.213903,14.4298,0.21875
45626,62.0096,58.5971,54.1227,0.159217,15.5739,0.18125
16599,49.4814,48.1623,49.7866,0.993076,13.8796,1.0
30955,37.3365,36.0854,34.6708,0.985077,17.1167,1.0
30668,23.3195,23.6608,23.4573,0.324094,4.91875,0.402778
25782,18.991,18.4346,16.6364,1.00125,6.22729,1.0
40256,42.4334,32.7358,17.9173,0.0486058,15.4027,0.0625
51183,29.1759,25.556,24.4888,0.540104,5.12345,0.55
56061,45.7033,44.4043,40.314,0.0770261,10.2688,0.0854167
2996,42.1581,45.543,43.6701,0.0937957,8.82187,0.1
18659,43.6394,47.2552,49.6184,0.145678,15.3523,0.166667
117,28.976,31.9741,36.4418,0.65334,7.14573,0.78125
10538,41.4659,43.6938,43.7755,0.150526,10.0132,0.177778
38305,16.1848,14.0414,12.6506,0.272575,2.89219,0.28125
52905,24.7291,26.3803,28.5188,0.349474,8.5703,0.420833
41675,56.5704,51.3995,36.8556,0.444763,15.5746,0.483333
21812,18.0094,16.3295,12.2985,0.990203,4.40937,0.983333
33882,46.5418,47.0314,47.5902,0.42502,10.8426,0.5375
24870,30.8126,19.7401,13.9187,0.105186,9.55079,0.145833
13251,35.6397,33.64,32.1292,0.121888,6.99704,0.127083
38616,40.9303,41.3998,40.934,0.250101,9.03368,0.244444
1735,47.1762,47.1676,46.4039,0.0946583,17.0079,0.1125
53969,21.9461,21.8657,22.1917,0.301765,4.62782,0.341667
8128,35.0062,35.3329,37.5489,0.703521,10.9094,0.804167
55878,22.3478,19.3202,16.544,0.42334,4.98684,0.472917
51870,84.9696,74.1957,55.6067,0.0977418,20.1334,0.13125
19872,60.7109,62.6893,54.4945,0.618274,15.9281,0.6875
34348,35.2329,31.7115,27.2327,1.05339,9.73556,1.0
44862,12.1501,9.46191,5.96665,0.20031,8.07221,0.2625
20031,11.7038,8.11036,8.45696,0.356711,1.95787,0.40625
8481,54.4316,51.5911,49.8189,0.11707,16.6585,0.133333
50389,83.4637,82.0537,80.5795,0.347489,23.1437,0.447222
50818,10.1782,14.0472,16.045,0.368315,2.47369,0.354167
54481,60.8211,55.1857,51.8231,0.379055,16.1509,0.45
38291,43.5397,41.9783,46.1611,0.973265,13.2959,0.991667
32432,89.0145,86.7577,80.2325,0.552804,31.3214,0.629167
30131,21.1623,21.4654,25.5342,0.103445,4.00185,0.125
22705,27.449,28.7727,21.2835,0.927653,6.47274,1.0
16276,19.9729,16.9333,17.673,0.0833833,5.42739,0.1
17067,29.4021,34.4621,40.6766,0.0579426,8.54501,0.0791667
7868,36.2729,19.9343,15.6141,0.18048,6.92851,0.227083
30756,36.9151,37.7548,38.715,0.228847,10.902,0.233333
20958,24.069,23.531,22.8516,1.22861,6.70651,1.0
15714,72.308,69.9465,65.8332,0.282039,18.4803,0.333333
38149,61.0796,51.3585,37.7403,0.809459,22.6065,0.860417
6098,19.9124,18.2295,18.3679,0.222926,8.30128,0.272917
26375,59.8851,61.3208,70.5557,0.901146,15.9198,1.0
3206,44.6405,44.2627,42.6036,0.108372,17.9157,0.1125
28334,26.9692,15.1314,14.3342,0.222587,5.0784,0.2375
23529,50.126,42.393,41.207,0.306185,10.6457,0.319444
8462,40.901,37.5456,36.138,0.257248,12.8704,0.316667
43357,55.3405,57.0393,64.4955,0.182172,20.6621,0.2
50688,41.4179,39.8947,28.5081,0.128998,8.07453,0.139583
50512,50.9748,48.1217,41.9513,0.343207,17.5157,0.419444
42741,56.0443,48.7648,44.4117,0.231682,16.7219,0.272222
56546,44.3326,38.2169,35.8417,0.142207,17.8928,0.175
9123,33.1902,34.0448,33.4201,0.443559,8.53837,0.4625
48799,74.3517,74.2947,73.6713,0.308447,18.6977,0.391667
46700,49.7958,38.7384,31.2602,0.114454,12.9669,0.141667
20885,36.463,36.1468,35.6802,0.161959,7.69255,0.164583
37550,44.6705,42.0522,38.4652,0.172811,14.2541,0.204167
20638,12.9205,14.6413,20.7553,0.099924,10.9619,0.10625
35514,50.9402,47.5526,46.6512,0.137776,13.8253,0.152083
16381,30.9391,31.5849,38.4539,0.764963,7.08742,0.864583
47371,22.1173,25.1794,27.6847,0.584995,5.59936,0.5875
24065,25.0209,23.563,29.9137,0.0307303,7.15609,0.0354167
33341,8.22469,13.7954,37.6046,0.193088,2.28274,0.219444
56223,28.2626,23.2381,19.9146,0.0788235,10.4507,0.0979167
29879,38.3424,38.3438,37.1924,0.980989,9.28646,1.0
6759,50.2173,54.9464,52.1674,1.00065,11.5599,1.0
25855,16.9451,18.9133,21.5149,0.799589,3.96262,1.0
49083,33.0345,25.7217,18.5202,0.953272,7.92756,1.0
32363,19.4304,18.762,16.4001,1.2208,5.31898,1.0
35107,25.5973,25.2289,27.5564,0.162756,5.20303,0.18125
54063,27.6254,29.3287,32.7165,0.129199,10.3751,0.15625
52580,38.6653,37.5765,41.321,0.13877,6.78817,0.127083
28655,46.56,42.0532,33.5408,0.0653087,14.224,0.0777778
34976,14.8507,11.643,9.03142,0.402563,4.39412,0.452083
5299,58.8493,52.1661,52.826,0.0618684,15.0448,0.0895833
41881,17.956,10.1781,8.99575,1.23238,6.03046,1.0
18962,33.2425,32.4286,31.2008,0.140376,10.1,0.145833
26078,44.4081,46.601,47.1783,0.0430773,10.0826,0.05
25527,44.5926,45.302,46.485,0.0614043,13.7271,0.0729167
13168,67.6925,75.7336,75.0969,0.73545,19.1916,0.960417
36764,24.2869,25.572,25.7068,0.181321,15.2612,0.233333
40354,64.889,67.7887,68.7921,0.16566,14.8781,0.18125
22357,25.7181,24.5201,23.274,0.961359,5.9858,1.0
21028,83.8695,73.9792,66.5632,0.9914,25.6874,1.0
3642,40.7936,37.2065,32.6005,0.0774471,12.5327,0.0875
53282,63.5688,64.8972,66.7359,0.0705877,20.1543,0.075
51898,22.6725,27.8532,48.7476,1.14478,10.3469,1.0
13611,7.67997,7.46079,7.43756,1.03363,1.4939,1.0
55889,23.1778,36.681,61.6098,0.231711,8.98322,0.23125
22155,25.3294,24.7489,19.7141,0.266516,10.6064,0.308333
54082,30.8569,29.6842,54.7021,0.0738933,6.92424,0.0833333
1845,40.1531,37.588,34.2818,1.02747,18.5992,0.997222
24010,57.9004,52.4577,38.3638,0.0350029,12.5613,0.0395833
52317,16.9425,18.6651,23.0062,0.0654504,3.61542,0.0770833
48657,14.1715,11.0764,8.80485,0.120623,3.47935,0.14375
43057,33.3329,25.8953,19.4563,0.121388,9.7451,0.154167
41280,40.4641,31.4424,29.5127,0.249592,9.86992,0.29375
26976,49.164,60.9542,64.5359,0.131171,15.949,0.15
52190,37.6825,39.7777,43.4758,1.00376,10.643,1.0
36198,69.722,73.8135,77.6881,0.584163,17.1189,0.658333
12327,30.5858,28.7095,29.6929,0.825926,8.75262,0.96875
56930,70.8416,60.1226,61.8634,0.455221,14.5902,0.472917
40848,35.9842,48.2424,39.2165,0.138393,12.5993,0.195833
29807,16.1534,14.9126,12.1528,0.376965,3.85334,0.44375
49570,51.7022,46.9023,44.6798,0.157971,17.9031,0.172222
8512,11.1375,11.1519,12.5069,0.270127,4.97038,0.302083
5861,16.0775,15.4455,16.7538,0.819657,4.32539,0.96875
7184,48.324,54.9367,65.3766,1.08284,17.2952,1.0
34485,38.3528,37.8875,37.9186,0.919333,12.9422,0.997222
46676,37.8938,49.2241,40.0228,0.154622,9.67598,0.160417
20135,31.2874,28.2212,24.99,0.363647,14.0067,0.36875
10933,75.9089,76.1062,72.0994,0.158469,20.2843,0.18125
29818,25.4353,28.1465,28.5875,0.125505,11.1569,0.129167
50911,28.3208,22.2499,19.4493,0.0682965,10.5003,0.0729167
44005,63.5172,65.2771,62.1083,0.114487,18.4355,0.135417
24255,37.2744,33.0449,17.1624,0.410504,14.4086,0.408333
39960,42.9589,41.9972,41.6047,0.107133,10.7562,0.116667
32066,55.2656,59.1257,53.9092,0.0311762,13.4398,0.0416667
17187,23.4688,23.991,26.0031,0.739358,7.72911,0.74375
14504,35.6022,34.5399,25.8612,0.347281,10.0611,0.341667
14971,49.1029,32.2388,11.4821,0.137456,13.6331,0.154167
34877,54.3138,47.6762,42.3691,0.999922,16.5952,1.0
43643,64.1734,54.1027,31.3789,0.70744,16.9528,0.720833
28088,47.1325,39.7155,36.6355,0.0809824,12.9523,0.0854167
29714,37.6615,33.7465,28.1951,0.0792896,9.65015,0.0895833
38259,20.1156,18.0065,19.7406,1.02893,3.71461,1.0
15563,36.2511,27.9842,22.9335,0.129693,6.49298,0.147917
56359,28.3859,24.5731,23.7822,0.852364,7.10522,0.927778
53671,70.4821,67.4377,68.1372,0.241718,26.1693,0.25
132,44.0714,49.967,54.4463,0.0621692,9.17441,0.075
34724,24.6327,43.9303,44.3464,0.370647,8.28328,0.4
42356,59.5286,87.2596,69.406,0.455664,18.4409,0.539583
11168,34.362,35.9011,32.073,1.09471,8.15488,1.0
45995,43.3726,42.8819,39.6048,0.319005,13.1088,0.3625
11810,58.7059,57.0442,57.7026,0.0851387,14.6872,0.104167
29827,19.8547,21.7812,12.3509,0.155675,7.49366,0.18125
21411,51.8752,50.2358,51.8002,0.253555,12.3712,0.31875
15117,54.7674,52.8592,51.1159,0.254747,15.0212,0.304167
45748,25.83,22.4919,20.8285,0.0435272,10.6985,0.0555556
3898,56.5314,59.7976,59.2288,0.50228,16.717,0.566667
41628,17.2614,16.7036,15.835,0.276309,7.79569,0.302083
21499,57.8724,58.9066,58.3091,0.121219,17.2588,0.138889
45424,34.9503,31.601,32.38,0.239959,7.05106,0.31875
19918,33.7507,18.743,18.8382,0.0897743,5.31885,0.108333
23728,21.6516,15.7472,15.2309,0.147074,4.45493,0.1625
57054,51.9371,63.2955,27.3348,0.210216,15.0953,0.216667
56728,16.328,15.8585,15.9886,0.104516,4.15909,0.114583
55905,33.5061,37.2451,49.8515,0.0465387,6.85737,0.0541667
27924,28.2144,27.3842,26.9403,0.118546,13.7624,0.161111
3085,51.0606,53.3628,51.8898,1.22143,16.5164,1.0
15751,17.5169,13.8648,14.9105,1.00173,3.07319,1.0
53512,37.3108,37.3642,46.3957,0.283695,10.2481,0.322917
7830,40.44,42.7184,40.728,0.555399,10.4882,0.519444
51520,34.8538,38.1505,50.4742,0.118447,12.0173,0.135417
23087,39.9817,48.2035,58.4179,0.117807,14.5284,0.130556
26853,51.4529,48.5045,57.3482,0.0414162,11.4886,0.0458333
44307,44.7462,48.6467,48.5782,0.114121,12.7283,0.133333
38923,13.0399,13.2169,12.1348,0.137227,2.88598,0.170833
55875,27.5244,40.1347,42.1766,0.358411,13.2963,0.41875
597,62.6141,62.9192,60.1009,0.332765,17.5149,0.354167
16153,39.4991,33.5813,28.5961,0.0695269,12.1839,0.0791667
47023,32.3356,28.2641,22.1507,0.312329,9.06154,0.314583
43476,53.2493,52.8402,51.5803,0.0607367,16.6525,0.0722222
8478,27.5371,28.4956,28.7593,0.96995,5.5016,1.0
25760,55.7477,42.2613,32.8884,0.731197,8.96624,0.663889
14874,27.0974,26.7582,25.7466,0.50196,7.08589,0.460417
26207,51.9647,49.516,54.7333,0.0518258,10.922,0.0583333
26739,43.0239,34.8605,21.5706,0.724143,15.4563,0.791667
47493,71.1374,84.0502,81.5546,0.136124,17.5973,0.14375
12726,48.4703,54.6353,58.9296,0.2564,12.5165,0.277778
34548,16.7812,13.4659,12.1956,0.741209,4.47727,0.758333
31366,39.358,36.4422,37.8726,0.196502,15.9039,0.24375
9105,19.0397,18.8877,17.7377,0.425883,3.91167,0.480556
31446,38.7662,35.2334,31.5114,0.60985,9.26847,0.591667
44777,40.6451,53.4529,52.4076,0.729946,12.5806,0.852083
45856,43.2798,44.0348,49.7648,0.199615,17.3533,0.214583
53381,10.6409,11.1426,11.4765,0.286471,3.72085,0.344444
25774,56.4454,57.3141,56.3362,0.0995992,15.6012,0.110417
33815,57.4234,51.7205,49.5264,0.65042,13.2252,0.73125
42049,37.5411,25.5975,24.3373,0.322459,12.4717,0.461111
19054,15.2621,14.7454,15.623,0.809736,2.66782,0.835417
12217,17.6323,17.4812,17.353,0.273852,3.60403,0.3125
53755,63.1614,63.2331,63.1116,0.398932,21.305,0.466667
49331,49.0324,44.7471,39.749,0.208512,15.1541,0.269444
16855,6.41873,6.10357,5.85336,0.176452,1.45769,0.185417
34354,57.7355,51.8825,52.3251,0.317689,16.467,0.33125
12055,46.4855,48.385,48.5988,0.106102,19.856,0.120833
51931,7.45472,6.37447,5.69881,0.163998,3.44617,0.180556
6328,69.8539,94.2423,93.2802,0.0572662,25.7475,0.0770833
14226,58.818,55.6972,52.1006,0.291187,15.8894,0.30625
9619,49.0211,56.5725,55.9265,0.523206,13.8007,0.554167
38993,20.305,19.6977,19.7934,0.979409,4.40233,1.0
11871,20.5112,18.5088,30.5189,0.0995129,9.47726,0.113889
19393,53.5483,41.704,33.2357,0.656625,12.4652,0.7
19273,54.3139,51.8487,53.4987,0.360108,20.1102,0.41875
6931,30.5011,30.7575,28.8075,1.01159,6.9966,1.0
46092,43.7779,46.0361,45.9821,0.354754,10.8696,0.41875
30292,66.8146,59.1096,43.4861,0.780302,17.4737,0.822917
44141,48.2913,44.5925,36.3111,0.103364,10.9031,0.122222
30338,64.4095,65.8961,72.9649,0.224523,15.8881,0.229167
1947,38.6676,39.2758,34.3291,0.163805,10.7893,0.172917
56125,56.7611,55.3869,62.3362,0.361942,15.416,0.497222
53006,7.21793,12.3427,20.5996,0.174998,2.19092,0.23125
6228,53.6215,46.6045,44.3279,0.701954,9.68089,0.791667
26,23.1051,24.1512,23.1944,0.434943,11.476,0.491667
16959,55.2829,51.7266,52.557,0.750711,11.2562,0.854167
8385,54.6186,42.7551,36.7986,0.283525,13.5093,0.360417
25776,25.0369,25.1749,25.4702,0.348851,5.26425,0.3625
35697,56.0852,54.5214,49.2978,1.04021,14.8444,1.0
7770,48.1051,55.9152,51.8476,0.0561958,17.194,0.0604167
34670,47.8493,58.0154,68.3311,0.213413,12.8455,0.264583
45033,59.7687,51.8035,42.6643,0.471637,10.0705,0.458333
54724,62.0782,67.6355,67.5138,0.907767,15.4555,1.0
41125,71.5788,69.7691,62.1512,0.660403,18.4542,0.716667
50211,67.3155,64.6912,61.9386,0.312389,18.4756,0.329167
52292,37.4971,36.7255,35.7698,0.726355,10.0197,0.963889
11815,46.3981,44.2649,42.6267,0.651086,17.9034,0.816667
228,48.5721,45.188,47.0856,0.217466,20.2445,0.258333
6101,31.0336,29.1243,23.2593,0.117115,15.8083,0.135417
21976,35.694,37.4593,37.1115,0.0981848,14.7839,0.102083
32762,67.742,68.2915,62.8878,0.0987031,21.923,0.114583
57577,31.351,21.9436,26.1684,0.081122,10.8822,0.09375
47985,33.3303,30.6914,28.8733,0.11113,8.44156,0.122917
3735,44.0519,43.9466,39.1952,0.0998313,13.589,0.1
9372,50.5232,46.1284,45.8124,0.134191,19.1353,0.188889
1703,32.8877,29.268,25.2996,0.992811,10.9185,1.0
8902,62.3641,61.633,62.6292,0.0234841,16.108,0.0270833
20819,36.1724,34.7507,34.5884,0.422454,10.3567,0.470833
11015,44.3149,39.3867,33.7504,0.792774,10.2183,1.0
16682,63.9805,66.345,60.6205,0.935665,20.0378,1.0
34779,53.0319,58.9198,63.8175,1.076,30.2511,1.0
34513,20.1983,17.805,17.0082,0.295418,6.81298,0.305556
22894,22.9538,22.6793,23.3663,0.698186,6.70628,0.8
1085,29.4648,29.6058,28.406,0.0720233,10.6802,0.0888889
30087,28.4334,25.5595,22.5983,0.548235,10.6756,0.552778
18847,46.482,39.8754,34.4441,0.350024,10.4932,0.369444
17271,25.3995,31.7614,31.8002,0.72997,8.61135,0.869444
39124,46.911,47.7442,40.5828,0.0744741,15.6125,0.0854167
27888,3.8308,8.75657,6.41681,0.334766,1.48997,0.360417
25623,17.0435,16.8129,16.4656,0.344424,3.38582,0.391667
32989,44.3794,38.2003,33.708,0.722449,14.5103,0.8
22637,42.6174,39.804,38.9314,0.450529,9.80679,0.483333
25463,56.4033,55.9064,57.3798,0.286693,15.8086,0.302083
47405,31.5068,29.828,27.5676,0.46823,9.2064,0.55625
15234,39.3098,46.3468,52.2755,0.151296,15.5683,0.177778
12135,21.9269,23.3344,26.6427,0.142766,4.84145,0.158333
55033,49.8165,50.2934,58.4883,0.597272,17.5389,0.685417
2624,22.9824,22.9442,25.9087,0.20968,9.21255,0.225
14085,60.2982,70.215,78.4533,0.0943814,27.4117,0.114583
41618,55.4154,57.5346,60.3282,0.643492,16.4663,0.9375
19825,53.8229,52.2211,48.31,0.840978,12.8332,0.9
3704,48.3568,54.6888,53.0697,0.607682,13.5146,0.625
48358,59.4339,51.8231,45.2676,0.906126,16.28,1.0
48436,53.9352,58.9008,55.5736,0.291341,15.8765,0.3
6071,41.4867,44.2674,40.2849,0.869134,15.0843,0.945833
4933,46.068,34.6219,18.8737,0.20434,8.54126,0.216667
28854,33.9233,35.1794,35.7344,0.61748,10.6502,0.65
16379,41.9235,41.4825,39.6608,0.104949,11.7841,0.1125
49819,31.4023,24.1904,18.8655,0.808164,8.83376,1.0
14851,39.0576,36.7621,36.8289,0.291388,10.1147,0.341667
37283,54.8002,62.026,72.571,0.0539962,12.2982,0.0625
26722,34.7083,34.8349,34.1983,0.0494563,8.17661,0.0625
46166,69.1224,59.5885,54.3201,0.311114,18.3683,0.308333
22419,42.963,36.1974,30.8362,0.103592,12.9479,0.110417
50972,12.2994,15.2492,25.2401,0.100164,2.44912,0.129167
21488,7.23062,7.25781,7.3139,0.97393,1.44823,1.0
26796,23.1318,21.5277,18.5354,0.271715,7.41952,0.345833
48738,9.94293,5.89503,3.64266,0.292028,5.96516,0.325
25715,32.2574,33.1453,30.5774,0.88616,8.57227,1.0
33302,29.4712,26.9544,22.9336,0.82278,9.17338,0.755556
38688,50.7393,46.3558,42.1406,0.0489989,14.3112,0.05625
14303,16.5765,22.181,25.0085,0.241205,3.76686,0.264583
23674,54.4652,57.9818,56.8409,0.379679,17.48,0.43125
31070,46.9661,35.9853,19.9675,0.618102,9.31298,0.663889
23386,51.5216,53.9358,53.7134,1.00676,14.3415,1.0
21811,64.7885,48.8708,50.177,0.879039,20.6598,0.938889
25466,33.2896,34.0871,32.6934,0.0720923,13.1232,0.0833333
4206,39.6304,40.6769,35.6503,1.0169,10.911,1.0
26750,40.3961,42.9986,44.4338,0.0459648,12.2964,0.05
52625,39.3996,42.7695,50.0466,0.437839,10.0781,0.480556
31567,19.1314,20.3681,19.418,0.722574,10.847,0.825
55986,27.0293,18.0962,17.5673,0.249464,4.77747,0.294444
57423,71.389,72.4849,72.996,0.0612372,18.6486,0.0861111
21291,16.8375,15.6062,14.4048,0.26112,6.59184,0.314583
45607,24.9094,25.6379,26.2146,0.371178,9.03185,0.45625
44915,12.7822,13.4212,14.9664,0.589919,2.34829,0.672222
42804,40.556,36.4821,35.0952,0.209014,15.3921,0.272222
41873,47.8838,47.7013,48.0433,0.0717307,14.9143,0.0833333
4847,8.20302,6.58389,11.4771,0.630358,1.27042,0.59375
47571,9.37436,8.50439,8.52605,0.96651,7.50298,1.0
739,5.58836,6.37947,6.90127,0.321532,2.20135,0.363889
22198,60.11,59.6834,57.9987,0.408937,14.8203,0.427778
29395,19.415,14.983,14.0907,0.951973,4.78532,1.0
6946,51.9225,51.944,51.8594,0.176426,11.6961,0.222917
6123,32.264,27.8295,24.0406,0.51832,8.01595,0.639583
49324,60.1399,68.2718,68.79,0.0328297,18.9782,0.0416667
48882,49.2193,38.473,37.669,0.0490036,11.341,0.05625
3396,39.977,39.3744,40.8636,0.769948,10.3614,0.770833
51991,21.7675,21.3595,16.582,0.739263,6.71955,0.922917
16710,64.6286,51.2108,55.555,0.204099,11.0469,0.2875
42333,51.5333,47.7499,46.6825,0.55969,18.8777,0.61875
21141,32.4592,28.3153,26.9006,0.133926,6.32532,0.152083
12954,44.7476,44.574,44.3244,0.0398744,9.27998,0.04375
13970,57.1856,56.2121,52.4836,0.0644818,12.72,0.0708333
44209,42.0148,36.6396,36.5048,0.0893524,12.5489,0.0958333
22721,39.7053,36.6427,41.8969,0.13142,14.0736,0.155556
20186,16.5532,17.8561,20.76,0.958293,4.4539,1.0
39623,28.5762,35.5111,38.7224,0.104851,11.7466,0.127778
46054,46.6599,49.6411,54.6541,0.17932,9.42323,0.183333
55137,6.52602,6.09658,5.76462,0.239197,1.36087,0.320833
46298,26.1084,16.2761,11.3723,1.01224,3.51438,1.0
52450,35.0141,37.7814,36.9592,0.100981,10.3942,0.116667
13971,12.1534,9.39038,6.25001,0.920208,5.0113,1.0
6933,17.4855,11.9881,5.87992,0.189412,8.08768,0.2625
31829,56.2005,52.5297,43.9557,0.0524842,13.573,0.0625
50039,46.1461,57.9729,60.3344,0.899527,11.1707,1.0
28340,30.2482,31.0906,29.2295,0.405079,8.72359,0.447917
25167,27.1441,30.5213,29.5583,0.103564,7.48335,0.120833
53568,58.9722,52.3471,39.2504,0.748748,17.1539,0.935417
15279,20.3939,22.2105,20.9938,0.127051,9.2625,0.127083
9014,46.6243,55.5732,67.3417,0.519907,15.5718,0.585417
36971,39.5226,26.2424,22.9528,0.334189,10.1098,0.354167
44052,31.7996,30.4031,29.0336,0.158242,7.00288,0.188889
14295,31.8001,32.2923,34.6355,0.16443,13.7207,0.172222
27518,47.5921,40.5606,36.7149,0.0424449,16.4367,0.05
44958,36.6623,34.1456,36.5346,0.227002,12.1515,0.30625
41743,37.4106,37.2016,39.2791,0.714308,7.0699,0.7625
2044,81.2311,78.2688,70.4389,0.854405,22.5504,0.810417
46681,80.4484,76.6669,76.3027,0.142114,23.9149,0.175
37319,20.686,19.5506,17.4196,0.978446,11.666,1.0
1615,44.557,36.8051,37.44,0.231097,9.69502,0.241667
21157,53.6089,54.4404,53.162,0.0685723,14.0357,0.075
31043,47.9188,48.1737,46.7683,0.40792,11.5505,0.50625
8805,41.5757,39.4823,36.3328,0.269476,10.836,0.319444
15986,30.2976,29.2215,31.5065,0.885347,8.18737,1.0
36341,27.0358,18.9713,11.6212,0.327649,11.415,0.3625
6361,56.6934,49.9325,39.9155,0.0812941,15.0766,0.102778
29851,55.3883,59.7073,64.3115,0.351653,13.5303,0.452778
47949,35.4776,30.7105,29.3381,0.0544723,18.8114,0.0645833
16411,36.1977,36.4621,34.586,0.32449,8.82503,0.338889
51554,7.16722,9.24802,14.0269,0.681893,4.10782,0.685417
20265,47.2983,56.5929,53.3153,1.0756,11.7552,1.0
43189,24.5284,26.4927,22.0824,1.10506,5.52278,1.0
53426,36.9599,36.3544,37.4596,0.119296,13.9154,0.127083
38260,37.9809,38.0766,35.0329,0.387371,8.98084,0.385417
16134,34.1891,34.248,34.5911,0.32506,8.46625,0.333333
49230,17.8034,16.6634,14.5082,0.952035,9.00526,1.0
24334,50.416,50.2936,50.8453,0.695138,14.06,0.872917
24246,51.8454,67.8384,49.004,0.0464731,13.2288,0.0583333
14459,68.7735,66.1778,58.2821,1.01741,19.3833,1.0
48500,25.3502,24.5769,23.8058,0.39582,8.8548,0.416667
45096,45.9008,44.1856,63.1857,1.14642,9.02151,1.0
47287,8.69149,5.0252,4.61006,0.19024,1.99955,0.258333
26615,22.7294,22.2515,21.1744,0.670716,4.92954,0.835417
12960,33.4561,32.142,32.7094,1.13971,6.92122,1.0
25849,50.6432,42.3669,41.1155,0.630954,10.4681,0.647917
5117,50.6105,50.5707,44.0437,0.092499,16.7605,0.110417
24793,77.0194,73.4195,72.2364,0.252776,20.8087,0.289583
17374,48.4576,35.3558,29.2284,0.134624,13.3998,0.152083
23508,28.055,40.9121,41.409,0.217596,7.81177,0.247917
21437,36.9303,33.148,29.6101,1.10365,8.82514,1.0
53534,50.3,50.2834,45.0947,0.115784,12.6941,0.120833
52135,50.6692,31.4694,20.8656,0.0489773,17.124,0.05625
705,42.8872,41.9447,45.4804,0.0661741,10.3147,0.0708333
43958,39.434,37.4894,36.9556,0.319086,9.46536,0.335417
22451,28.752,29.6513,32.1945,0.0284137,7.91101,0.0354167
52946,45.0294,41.5183,43.1328,0.84049,9.58134,1.0
34185,59.4116,54.9595,49.3716,0.830198,15.6609,0.897222
21679,31.0915,42.7614,50.1596,0.134558,8.8719,0.152778
44509,52.9901,51.6947,47.184,0.346879,9.9038,0.363889
20005,52.9249,62.4496,72.3752,0.627732,18.451,0.947222
57446,14.6647,10.4625,6.52896,0.395393,1.87895,0.433333
35169,37.925,37.335,42.795,0.999106,12.8382,1.0
45756,30.3331,33.008,34.9465,0.175651,8.7431,0.219444
26772,21.6347,18.4523,14.3963,0.26229,6.19044,0.295833
26545,32.2858,28.8435,24.9724,0.46691,6.11597,0.483333
34152,15.7586,23.1568,37.4087,0.0786651,3.91483,0.09375
7602,50.9276,49.1307,48.9344,0.0540607,14.2776,0.0708333
2538,28.9428,34.5116,48.5693,0.0937647,10.7282,0.1125
57045,60.3374,62.9617,62.7799,0.117047,13.6698,0.122917
49016,65.08,63.1341,64.3971,0.152444,21.4688,0.16875
22728,28.4185,17.2235,9.69277,0.134949,11.2073,0.14375
14097,35.3186,34.9412,36.4968,0.240136,8.56184,0.266667
53886,24.3059,24.8885,25.0232,0.0607474,4.48731,0.0666667
43177,45.0771,44.0447,46.4393,0.24243,14.0634,0.2625
80,74.3423,69.893,70.0842,0.146034,20.0676,0.164583
52968,26.5991,16.1488,6.40321,1.32954,13.246,1.0
33550,64.6275,59.5377,55.6385,0.986489,19.8178,1.0
24861,54.0181,54.3118,53.6132,0.336361,17.8415,0.416667
36776,53.662,46.0857,38.4718,0.100851,10.8381,0.127083
40209,40.0436,33.994,31.0726,0.495226,9.56006,0.504167
6058,22.8851,16.6981,18.0359,0.157434,5.77698,0.189583
47766,41.3633,40.577,39.283,1.0873,10.4676,1.0
44038,60.5346,63.7907,63.687,1.15025,15.5748,1.0
15157,42.5884,41.3068,43.7639,0.930994,10.5138,1.0
44439,26.683,22.9107,21.2312,0.233548,9.00831,0.3375
53737,60.0375,56.7859,56.3823,0.733889,18.0377,0.891667
29245,27.653,27.6737,28.6958,0.260024,8.0474,0.302778
21295,25.6793,17.7491,14.5986,0.124879,10.01,0.139583
50745,25.9207,17.8096,12.8523,0.124829,3.48929,0.14375
12523,13.6559,14.7604,16.3365,0.35113,2.78173,0.372917
24482,22.5907,30.2533,27.4836,0.0558946,6.74748,0.0604167
