jannis/table_1_2.V40,jannis/table_1_2.V43,jannis/table_1_2.V29,jannis/table_1_2.V38,jannis/table_1_2.Key_1_2,Key_0_0
21.8364,3.13126,0.347917,0.222917,37107,25086
12.2175,6.61888,1.0,0.211111,28929,36567
24.0371,17.9305,0.416667,1.0,5858,53920
41.5023,9.87451,1.0,0.663889,22441,21760
26.0166,18.6294,0.966667,0.563889,6823,39444
16.7938,2.54677,0.0895833,0.591667,13884,14343
6.84753,18.4695,1.0,0.469444,9967,23109
11.7838,5.70712,0.233333,0.780556,6303,46001
70.1386,5.27696,1.0,0.478125,18298,31478
70.9439,21.2205,0.0645833,0.1625,16000,51275
40.5582,19.6359,0.0854167,0.258333,854,41632
4.70631,1.19993,0.391667,0.25,1895,21142
2.79774,8.04268,0.147917,0.161111,2284,33767
7.04281,1.60676,0.997917,0.313889,34236,48249
29.8048,10.6268,1.0,1.0,2529,7946
42.0139,16.7784,0.210417,0.505556,35168,55102
57.2981,11.9385,0.377083,0.208333,4993,10050
16.1362,15.8345,0.79375,0.258333,48334,44918
19.7252,10.9537,1.0,0.172222,13943,53968
57.9672,4.96398,1.0,0.330556,14055,19975
72.8378,6.2057,0.222222,0.494444,40220,10109
58.566,7.04793,0.204167,0.308333,3676,9423
89.2449,5.56445,0.145833,0.530556,4566,1848
65.0178,17.9863,0.683333,0.0888889,8092,32685
33.9291,1.93563,0.496875,0.258333,16760,14739
18.2672,9.06625,1.0,0.258333,43871,46465
11.449,2.28963,0.208333,0.161111,46110,26251
73.4073,1.81193,1.0,0.386111,43483,13828
31.3276,5.76969,1.0,0.233333,4933,18759
12.8175,22.9341,0.0854167,0.316667,20016,16175
13.6926,11.7533,0.229167,0.547222,54056,26617
45.7554,13.8123,0.722917,0.122222,47908,28705
17.395,21.7676,0.2875,0.65625,50010,20044
36.0763,1.27441,1.0,0.221875,7012,34485
49.8326,15.9988,1.0,0.20625,17586,2239
53.2584,14.6158,1.0,0.366667,9957,26943
19.206,18.5302,0.28125,0.102083,36593,15724
53.9316,10.1563,0.33125,0.771875,55533,35566
8.52184,11.5997,0.733333,0.241667,33160,56011
47.7313,12.983,0.83125,0.363889,35257,19856
49.9241,3.73566,0.25625,0.197222,55262,51422
36.3929,4.93082,0.2625,0.297222,6146,36255
47.3789,2.90129,0.108333,0.141667,16770,50261
35.9072,12.5989,0.11875,0.722222,20664,8733
20.5922,5.41352,0.40625,0.122917,57547,32784
13.3259,1.86737,0.110417,0.50625,51767,47948
9.43713,10.3116,1.0,0.416667,54288,5047
62.6407,22.9682,0.322917,0.26875,52752,50682
31.9408,18.6955,0.116667,0.230556,33901,41022
55.3642,8.58845,0.420833,0.44375,48768,36346
64.6292,2.49384,0.563889,0.113889,31991,13587
44.4964,15.2738,0.270833,0.355556,1905,15074
8.49931,18.8734,0.29375,0.3125,33967,54860
51.6535,14.4801,1.0,0.0979167,56062,21545
13.6117,10.5318,1.0,0.152778,53313,31850
43.7177,4.94501,0.685417,0.585417,50558,18371
35.8441,12.2808,1.0,0.369444,27241,13919
39.0114,14.6783,1.0,0.560417,31953,34299
16.4252,11.6486,0.234375,0.563889,39631,56890
6.42073,12.0066,0.127083,0.194444,19949,4856
59.479,20.9477,0.0888889,0.486111,55442,1092
73.7309,13.792,0.629167,0.285417,22134,5897
37.3632,14.2217,1.0,0.269444,37564,23993
34.9678,3.70492,0.0666667,0.20625,10570,22459
47.6574,13.0358,0.383333,0.0888889,5235,45833
17.6637,10.4566,0.747917,0.3375,55526,13275
11.5053,10.9401,1.0,0.227083,11298,7899
16.9333,16.4642,1.0,0.161111,36981,49130
28.2687,4.66547,0.510417,0.920833,7830,42561
24.0905,18.6608,1.0,0.505556,28469,6821
59.205,5.63012,0.994444,0.722917,1339,30463
34.7657,15.0858,0.158333,0.244444,2134,16684
67.5673,7.73115,0.277083,1.0,25476,49764
60.287,13.31,0.125,0.519444,3464,28755
18.4656,7.96961,1.0,0.2875,3514,17619
36.535,9.86642,0.147917,0.195833,20098,5003
56.4955,2.2395,1.0,0.0916667,56377,39313
42.1434,10.2383,0.33125,0.405556,3759,17141
31.0589,11.5873,0.433333,0.934375,48273,2317
29.069,7.87712,0.189583,0.247222,50892,55307
60.5131,7.05813,1.0,0.341667,51697,527
12.9159,8.81256,0.939583,0.202778,22706,9402
17.286,6.83237,0.25,0.752083,24036,4673
59.6374,8.27538,1.0,0.154167,53418,25174
27.1549,7.53817,1.0,0.0444444,48942,21771
14.882,20.6263,0.35,0.133333,25890,31861
36.9953,7.30533,1.0,0.633333,21485,20144
28.5326,1.16147,1.0,0.95625,46229,43420
17.915,10.735,1.0,0.252778,49570,39033
29.8856,6.96611,1.0,0.333333,27953,54334
1.89594,6.42243,1.0,0.13125,54343,4530
37.2862,15.2714,1.0,0.03125,1619,55926
21.4126,1.21873,1.0,0.105556,32946,12163
12.6377,12.8072,0.929167,0.228125,41130,49120
40.9581,4.06341,0.30625,0.394444,57486,52094
69.0836,5.55686,0.839583,0.25,54216,41325
36.1967,2.05001,0.264583,0.888889,8939,2822
14.1329,9.91237,0.235417,0.110417,47852,9441
67.1258,7.70942,0.997917,0.341667,27715,10376
25.8288,16.548,0.319444,0.377778,47191,2133
3.22037,3.69559,0.272917,0.1125,30654,6966
19.4114,12.2174,1.0,0.36875,32340,47303
59.9382,8.5235,0.1875,0.502778,42494,56537
26.5073,21.3178,0.6125,0.175,54490,36056
57.1197,0.565598,0.1,0.522222,26737,9885
24.7115,3.44513,0.205556,0.311111,55405,25047
78.9864,11.1221,0.429167,0.416667,36266,30350
3.13769,14.7307,0.5875,0.158333,16746,33016
17.7794,14.9043,0.0979167,0.141667,18453,46770
8.29961,15.2983,0.147917,0.694444,4631,33000
53.4988,1.15458,0.710417,0.161111,14834,51260
45.9634,11.6265,1.0,0.127778,25839,39905
43.923,12.5678,0.894444,0.444444,31161,1541
12.8671,20.5647,0.710417,0.370833,54398,45177
29.4693,5.79651,0.377083,0.288889,11732,57045
19.8656,12.4796,1.0,0.483333,26888,26138
5.26169,3.05723,0.658333,0.363889,1143,51664
23.8827,6.23985,0.110417,0.536111,54424,40466
42.4241,10.0723,0.275,0.686111,49810,5623
16.4479,11.581,0.172917,0.180556,35312,26895
43.1499,0.404025,0.802778,0.388889,11424,22074
20.231,1.34876,1.0,0.863889,8687,40158
29.0256,4.27826,0.183333,0.177778,13015,11228
42.0012,3.79766,0.175,0.18125,46711,31061
33.0517,5.22904,0.74375,0.783333,4822,10556
51.1911,7.30769,1.0,0.370833,56406,24327
23.4157,5.47635,0.49375,0.388889,36486,54941
29.4461,2.86028,0.7625,0.188889,37400,51415
54.8055,18.6156,0.758333,0.4125,16088,54419
6.94254,8.31017,0.0979167,0.175,21943,46962
61.1176,17.8282,0.09375,0.154167,29637,33790
47.5314,13.0945,0.285417,0.691667,31158,41149
17.4649,13.049,0.285417,0.408333,54096,30005
52.5204,2.68636,0.275,0.458333,23435,22030
17.3709,11.8723,0.120833,0.73125,16801,48226
65.1018,15.7552,0.539583,0.31875,36843,34277
47.4944,7.7047,0.0944444,0.633333,12434,30715
4.62328,4.56936,0.25,0.147222,23544,38696
16.8855,2.11355,0.4,0.1,19448,49853
22.8398,8.98745,0.255556,0.179167,18367,9047
31.9489,11.4111,1.0,0.344444,2357,32795
48.3893,12.0209,0.852083,0.0541667,23764,17104
3.22809,18.5637,1.0,0.141667,27460,40556
46.3516,18.8432,0.283333,0.0666667,50201,39949
4.98507,11.4875,0.283333,0.0694444,44373,49328
48.5821,15.866,0.979167,0.113889,57122,40453
24.1428,2.52435,0.780556,0.479167,52195,50979
13.0259,13.7625,0.59375,0.397917,42327,9182
32.9812,12.9266,0.947917,0.544444,25319,7412
30.2994,0.898523,0.360417,0.241667,51224,19576
11.5669,2.18628,0.660417,0.421875,42352,51336
31.4558,6.47668,0.10625,0.708333,27274,1174
38.6083,14.6723,0.270833,0.127778,21335,41110
55.8024,14.6255,0.525,0.591667,11736,4830
83.1483,16.0816,0.180556,0.197222,22662,25587
67.8689,15.9968,0.447917,0.219444,25513,15377
33.4229,10.1667,0.194444,0.0527778,41728,17965
21.9756,8.79571,1.0,0.325,19201,26414
11.6815,18.1787,1.0,0.305556,15798,43909
54.665,17.1712,1.0,0.916667,40013,28469
57.3235,16.7221,0.93125,0.236111,29398,57108
31.7254,14.5314,0.789583,0.209375,25481,52003
21.1717,7.27327,0.89375,0.744444,44760,23797
68.7451,8.29108,0.204167,0.191667,10280,55646
41.7816,14.1515,0.380556,0.264583,53209,15441
36.1009,7.59341,0.31875,0.0583333,32545,8816
66.6692,7.95988,0.1375,0.545833,35374,51732
37.8299,11.7363,0.577778,0.35625,32182,25378
39.7174,3.39668,0.186111,0.469444,16406,44280
60.4588,10.273,0.229167,0.166667,15483,54274
60.7463,4.24921,0.404167,0.753125,38433,16191
37.9236,15.2074,0.61875,0.541667,49450,8346
47.7015,23.9485,0.0708333,1.0,40399,25070
35.6309,11.4126,0.166667,0.161111,9137,17848
43.4061,3.03443,0.15,0.34375,18224,4139
74.2398,15.8261,0.647917,0.338889,18629,36396
31.2536,16.4106,0.13125,0.269444,7216,14010
49.3719,9.44564,0.0708333,0.108333,21471,44608
45.9743,13.374,0.602083,0.380556,13760,54115
54.6567,17.522,0.9125,0.263889,55984,26089
44.8969,8.47297,0.571875,0.3875,3173,51442
9.35481,13.0957,0.169444,0.2125,40406,45868
33.1304,19.2078,0.314583,0.363889,24814,23622
20.8644,10.8767,0.814583,0.21875,13356,31241
10.1145,10.1418,1.0,0.354167,24470,47830
35.6905,18.0114,0.4,0.75,11077,48573
36.5066,5.43328,0.195833,0.377778,3270,56437
38.2588,5.1256,0.372222,0.465625,44185,13543
33.9123,11.1402,1.0,0.216667,1820,56198
43.1349,13.1655,1.0,0.502083,19550,50566
51.016,14.1949,1.0,0.410417,32144,28384
12.7746,5.00439,0.252778,0.508333,10766,26213
29.8449,5.44506,0.980556,0.241667,21976,26557
16.9715,10.6728,1.0,0.560417,39401,38007
46.1332,11.3828,0.08125,0.125,17218,23758
14.016,11.5857,0.116667,0.227778,36530,33703
21.8661,17.0695,0.247917,0.35,36651,42473
32.1181,7.6628,1.0,0.802778,33179,25726
9.98569,4.60189,0.186111,0.64375,25447,1784
6.98498,2.362,0.313889,0.74375,16236,7758
23.0312,2.38229,1.0,0.325,48221,17753
6.50158,14.1362,0.263889,0.19375,50552,11423
6.41116,10.3036,0.4625,0.075,20957,3262
27.566,17.375,0.530556,0.73125,33920,53410
86.6038,20.7743,0.388889,0.170833,29335,35272
26.0922,10.3689,0.969444,0.555556,46658,52939
8.42295,7.24651,0.8875,0.247222,41723,8948
41.401,7.70676,1.0,0.302778,19247,10244
36.0921,15.1098,0.560417,0.285417,49527,49258
20.3753,4.11561,1.0,0.338889,44604,19591
16.336,4.4855,1.0,0.308333,53656,17409
33.7895,26.9775,0.583333,0.461111,15011,30248
56.002,10.6487,1.0,0.50625,22447,17152
70.518,10.965,1.0,0.414583,41261,50612
57.8688,17.172,0.1625,0.108333,12194,30324
35.8982,11.0859,0.49375,0.483333,598,36232
16.702,16.695,0.558333,0.533333,40428,3064
52.9019,9.09281,0.125,0.63125,26161,555
40.2531,2.85271,0.25625,0.127778,42849,19716
38.3035,11.1969,0.363889,0.220833,34394,44368
42.0568,12.5953,0.158333,0.15,47409,8601
60.8976,13.4391,0.3375,0.396875,42399,19111
43.603,5.738,0.305556,0.85,43294,42311
7.32574,3.57914,1.0,0.580556,26138,31131
58.129,18.6521,1.0,0.363889,23605,13893
28.6275,16.3688,0.1125,0.428125,17331,37738
49.94,23.4797,0.8,0.402778,48725,6705
20.1518,11.2776,0.872917,0.741667,11855,18709
65.9703,19.0717,0.452778,0.169444,13127,39429
60.3826,8.08303,1.0,0.54375,22950,14440
72.1094,6.02149,1.0,0.0416667,3494,30000
53.3899,16.4948,0.525,0.925,8007,12198
13.9639,15.2186,1.0,0.230556,33029,31358
46.5721,11.2698,1.0,0.5625,56203,28447
21.9139,10.8428,0.0833333,0.125,25152,25360
29.4874,8.4792,0.972917,0.294444,35264,44316
52.7217,16.3416,0.20625,0.810417,12853,23728
40.3341,4.85359,0.602778,0.852778,23484,47944
15.9812,12.4174,1.0,0.233333,47528,38058
38.242,3.55249,0.333333,0.109375,3368,50174
24.2167,15.471,1.0,0.272222,41043,29392
58.4943,1.25085,0.1,0.188889,54707,38862
37.0633,15.6068,0.50625,1.0,21664,47246
32.9581,12.0924,1.0,0.483333,47711,25030
25.448,6.71833,0.1625,0.4875,34635,53275
39.388,7.71741,0.222222,0.236111,34666,23100
21.0228,11.9482,1.0,0.444444,25,33949
16.2158,12.6557,1.0,0.316667,27544,16042
21.0798,9.82579,1.0,0.0861111,52348,47625
19.8292,5.68819,1.0,0.38125,37089,7323
14.9461,8.13545,0.895833,0.744444,56717,48422
4.19105,12.3133,0.736111,0.202083,24417,54821
13.4138,4.44588,1.0,0.722222,52328,12439
38.1951,9.8354,0.370833,0.222222,48874,57065
23.6358,15.7218,0.804167,0.45,23819,15317
20.7276,0.0813291,1.0,0.275,33868,23277
11.2266,15.1521,0.939583,0.191667,46235,3562
29.0251,7.71926,1.0,0.833333,11309,15390
61.4052,16.6513,0.241667,0.161111,28314,31247
49.0177,7.90388,0.991667,0.575,29451,3474
53.5457,14.5984,0.0416667,0.625,31054,49705
54.7027,10.6031,0.2875,0.429167,43225,31557
8.59879,4.11016,0.289583,0.477083,16357,22067
79.3574,5.82052,1.0,0.325,44803,43885
36.2625,5.90669,1.0,1.0,44806,2111
11.4563,18.5282,0.0916667,0.133333,37698,30926
42.3691,18.5288,0.189583,0.6375,8780,40353
15.2566,24.5525,0.380556,0.663889,35543,46801
49.3727,7.91987,0.03125,0.616667,41010,36004
22.6516,1.90748,1.0,0.734375,26068,15085
41.3662,11.1524,1.0,0.352778,54885,21586
47.2984,8.92643,1.0,0.553125,15245,55262
15.1171,6.51977,1.0,0.527778,46786,49561
11.0024,12.8406,0.175,0.429167,42208,40814
27.4453,20.0334,1.0,0.2125,8809,13643
51.3481,19.5973,0.102083,0.191667,13548,35546
52.3849,14.3383,0.455556,0.463889,21731,49459
27.5605,8.21504,0.2375,0.475,4684,49885
1.73196,16.3515,0.866667,0.110417,13472,52802
62.6275,13.0897,0.0645833,0.136111,3772,20495
12.7066,15.5048,0.802778,0.697917,2839,20011
23.4571,1.40581,1.0,0.445833,29917,21410
83.6086,10.5805,0.0729167,0.125,47426,37113
19.0526,3.53251,0.9125,0.633333,41969,18995
28.8126,4.55628,0.152083,0.610417,37232,22418
10.7049,9.16433,0.252083,0.69375,53149,47391
29.6981,4.83345,0.06875,0.525,2220,36688
2.64742,1.52847,1.0,0.230556,52474,11924
61.1001,13.0495,0.802083,0.0805556,40049,49554
60.6151,1.17944,0.927083,1.0,27969,29281
51.5284,16.3529,1.0,0.186111,30233,18311
62.1321,13.9686,0.152083,0.491667,28756,19190
63.3526,14.3487,0.270833,0.197222,16864,55541
36.3363,3.30866,0.458333,0.275,9753,47654
37.081,6.39079,0.45625,0.522222,49914,16270
33.5917,14.867,0.0875,0.427778,22265,17019
74.6265,12.8778,0.102083,0.244444,28757,9278
18.2053,6.9248,0.991667,0.0625,7726,16522
9.32376,10.4912,1.0,0.430556,51250,4918
74.8015,17.141,0.310417,0.611111,40386,10989
51.2011,10.6996,0.555556,0.15,38177,43669
14.3613,16.8103,0.0916667,0.552778,29435,9876
46.5912,16.9556,0.0645833,0.385417,50248,44130
70.5,8.43066,0.15625,0.475,10424,25384
45.1962,11.5427,0.3,0.461111,34445,8360
36.1573,9.33278,1.0,0.41875,14792,53312
41.1856,10.836,1.0,0.280556,2856,33747
15.734,18.6221,0.460417,0.172222,21254,52724
47.3722,0.44776,0.1375,0.29375,53204,32538
52.6025,11.7272,0.866667,0.152778,17621,45354
17.2072,21.8115,0.163889,0.763889,11786,19158
31.2616,6.10387,0.572917,0.075,23075,33901
37.024,18.8413,0.2375,0.439583,30128,6977
7.01136,14.7787,0.4125,0.0861111,50624,4650
22.4717,5.93305,0.204167,0.194444,32820,11786
67.2117,17.1149,0.552083,0.369444,26224,3786
58.2433,4.10113,1.0,0.438889,20318,56876
4.14317,12.0823,0.0770833,0.240625,44577,43387
25.0134,9.05146,0.497917,0.530556,42221,30993
33.5549,2.79201,0.116667,0.475,36888,26496
15.5811,9.9944,0.170833,1.0,11084,55511
14.2186,7.96909,0.158333,0.355556,53337,50571
25.064,3.11562,0.110417,0.910417,35538,53755
38.1114,17.0092,0.170833,0.540625,20082,45229
23.9481,10.3394,1.0,0.677778,28714,27560
17.906,0.84382,0.975,0.525,34137,5810
28.5627,12.6659,0.0604167,0.538889,50339,20317
76.7461,4.12283,1.0,0.280556,13544,3603
21.6794,22.3983,0.135417,0.369444,37362,55705
18.1234,15.6629,0.85,0.740625,5690,25738
43.6614,5.24683,0.622917,0.152778,11133,53453
33.8621,7.23876,0.16875,0.204167,5165,32735
34.392,16.4713,0.647222,0.458333,39375,47386
32.362,17.7447,1.0,0.372222,16618,51548
56.669,16.8212,0.370833,0.44375,33139,8318
49.5981,8.54866,0.294444,0.480556,39395,51770
11.2315,17.3156,0.739583,0.416667,3330,24648
10.6639,17.2839,1.0,0.197222,19933,19755
29.2142,7.1512,0.264583,0.2375,2896,35321
25.5532,11.1817,1.0,0.325,15199,10605
53.9097,19.9872,0.65,0.360417,48383,41324
18.2913,10.9081,0.120833,0.738889,3092,43265
67.1926,13.5056,0.90625,0.377778,9461,48936
20.7248,16.2445,1.0,0.480556,24076,54547
52.9957,23.7902,0.335417,0.230556,43403,29020
29.0513,14.7348,0.108333,0.522222,52141,25466
26.3828,5.00586,0.7,0.383333,55744,39337
15.4873,17.0398,0.135417,0.0861111,55861,45922
61.9169,18.6962,0.1875,0.166667,42997,21532
33.6931,6.75456,0.786111,0.58125,56818,19479
39.7027,8.80805,1.0,0.163889,27453,42046
27.1968,9.64641,0.141667,0.155556,51446,28859
72.5373,2.08974,0.147917,0.389583,4508,8500
72.2173,22.5331,0.239583,0.422222,53271,19825
12.2368,12.5183,0.641667,0.122222,4378,5485
33.7101,12.3544,0.272222,0.213889,4805,35383
31.8293,2.72733,0.5,0.535417,21134,48236
50.2459,7.83249,0.427083,0.266667,37289,26355
16.4481,7.87507,1.0,1.0,24097,50250
74.4787,8.58606,0.108333,0.286111,39790,33101
5.44689,13.5666,1.0,0.89375,47372,26126
45.47,5.39081,0.794444,0.475,8639,50881
51.5778,0.338424,0.0479167,0.511111,46105,17410
51.1358,10.4212,1.0,0.939583,14733,13491
34.5298,26.7293,1.0,0.133333,24393,46242
6.76598,10.7233,0.183333,0.222222,43177,55020
38.8629,19.824,0.305556,0.308333,24267,5762
54.6961,9.33546,0.304167,0.1,7395,52193
35.5444,16.9599,1.0,0.39375,18774,6661
22.8942,8.41943,0.565625,0.580556,6123,20763
41.5939,16.8463,0.594444,0.447222,41305,47329
28.1508,6.06634,0.3625,0.897917,10036,24705
39.0202,9.11509,1.0,0.475,18058,35765
60.1003,8.85717,0.288889,0.380556,16669,16148
13.1325,9.3992,0.73125,0.125,33022,22706
75.9656,15.9612,0.920833,0.446875,4895,15405
41.536,23.2222,0.3,0.222222,6306,6255
60.2388,0.374643,0.152778,0.355556,11028,1226
42.0666,12.1347,1.0,0.314583,6116,8448
33.4702,10.1254,0.160417,0.522917,46763,38301
39.5116,11.1736,0.414583,0.933333,25978,38903
59.0448,13.9012,1.0,0.4625,7871,15810
38.1809,3.43204,0.144444,0.147222,37371,22634
16.736,13.5691,0.76875,0.219444,24929,23087
69.0169,27.8303,0.09375,0.572222,19119,55284
27.0821,7.84515,0.333333,0.302778,14541,11488
8.9537,1.94378,0.472917,0.475,34738,22921
30.0469,4.57571,0.466667,0.208333,16096,40294
32.1284,15.9469,0.0791667,0.241667,19928,33646
45.1943,3.92568,0.06875,0.591667,35317,50730
27.7575,16.2772,0.29375,0.23125,54428,40971
45.3856,7.98661,1.0,0.302778,11749,15163
41.1798,4.19982,0.7625,0.0611111,37991,39149
62.4511,13.1179,0.1375,0.241667,39846,17995
20.8238,13.4078,0.88125,0.360417,10704,22176
53.456,10.8873,0.125,0.0833333,45858,3322
66.4509,14.0186,0.975,0.25,55181,53337
34.3896,17.0022,1.0,0.622917,6350,53310
16.6643,4.21821,0.141667,0.838889,20280,24231
52.412,3.88674,0.397222,0.261111,48427,51372
12.1634,9.62324,0.25,0.214583,5251,46468
11.0202,11.9903,0.177083,0.258333,28708,48822
14.1386,2.3062,0.695833,0.219444,36237,8990
69.1435,9.88118,1.0,0.325,55271,36082
17.9956,9.9551,0.113889,0.43125,18347,13683
16.6625,16.5758,0.14375,0.316667,38468,44698
34.3424,21.2856,0.122917,0.211111,10208,48066
23.6257,15.5337,0.075,0.290625,17960,29917
31.5107,3.51438,0.28125,0.2125,28062,33838
24.1118,5.05858,0.30625,0.279167,33568,52690
45.4734,4.65499,0.258333,0.408333,21404,55293
28.6274,18.4807,0.08125,0.633333,12857,5134
37.1786,8.92776,0.65625,0.304167,56018,10056
31.5195,16.2054,0.1875,0.619444,8460,44525
30.3525,5.99562,0.220833,0.439583,40349,7855
39.6048,11.4708,0.491667,0.386111,1154,37306
41.8381,6.52778,1.0,0.225,24199,43709
54.0783,9.81079,0.514583,0.0791667,41187,14831
47.6454,12.0354,1.0,0.266667,36483,1322
9.35329,7.13986,0.814583,0.394444,56813,44383
26.8868,14.6619,1.0,0.0972222,43745,52971
30.6147,3.18339,0.344444,0.630556,12307,10862
37.8905,17.8728,0.139583,1.0,29507,31233
18.0336,9.62726,0.597917,0.2625,14818,46983
40.224,8.3101,1.0,1.0,38793,27254
58.9852,3.25213,0.125,0.355556,24379,51539
62.033,5.24179,0.633333,0.527083,34444,44469
58.2912,12.9192,1.0,0.280556,17806,36344
81.9517,18.5356,0.66875,0.810417,46850,16350
9.70452,10.069,1.0,0.65625,45328,54371
33.0494,14.8162,0.333333,0.189583,2916,12775
35.2461,3.60548,0.211111,0.0916667,40698,1817
11.1381,19.3634,0.2875,0.0944444,17117,40446
33.6323,21.4952,0.197917,0.0805556,6327,35127
65.5738,18.715,0.177083,0.319444,31782,3102
43.7956,11.0132,1.0,0.410417,36725,23367
27.8669,10.5812,0.129167,0.186111,20534,46789
12.3391,4.57224,1.0,0.397917,43563,56568
44.4371,11.0454,1.0,0.627778,30600,18512
40.86,18.3522,0.160417,0.15,27264,22949
36.5606,22.1584,0.588889,1.0,37384,51621
29.0579,15.6156,0.266667,0.13125,34975,23950
16.3545,9.56083,0.602083,0.319444,2492,46244
55.1965,12.403,0.733333,0.1875,48303,38932
24.1076,16.4084,0.0458333,0.991667,40228,51466
9.87459,6.6463,0.364583,0.177778,2994,19741
22.4075,8.54139,1.0,0.18125,39853,15564
24.8173,9.93991,0.18125,0.227778,26444,10507
40.97,11.6987,0.547917,0.134375,17107,29273
46.4564,3.12021,0.288889,0.213889,31175,50699
38.6409,14.6988,0.175,0.05,39845,45000
28.673,1.33682,0.952778,0.425,25307,14792
21.2444,4.38897,0.641667,0.575,19731,43789
39.14,1.54058,0.452083,1.0,9070,54888
18.5078,16.3652,0.239583,0.134375,30657,41972
57.6095,18.744,0.129167,0.122222,1068,51745
7.77393,13.4892,0.1125,0.438889,40176,24232
53.2296,13.3504,0.445833,0.105556,13681,26624
41.4949,25.6302,0.283333,0.0916667,51897,1130
41.7421,16.6155,1.0,0.513889,51876,9881
44.2929,6.17904,0.189583,0.291667,44588,29511
60.3208,5.09392,0.811111,0.155556,45814,15745
68.8701,5.522,0.29375,0.533333,47882,13630
6.15867,2.27971,0.202083,0.116667,9043,6856
13.1923,26.4737,0.346875,0.41875,33379,28614
24.6334,3.3212,0.827778,0.208333,19124,18112
58.9293,13.9626,0.722917,0.475,12954,42055
6.12967,3.35914,1.0,0.266667,16527,31291
9.48778,12.8012,0.5,0.302778,44838,18002
42.7903,13.1794,0.316667,0.194444,23274,40686
52.2788,5.21531,0.160417,0.636111,13923,49168
65.2183,5.07435,0.345833,0.527778,23681,34712
15.9119,5.84955,0.161111,0.141667,10763,35128
15.1056,15.2945,0.922917,0.461111,56326,51006
37.4244,11.2479,0.277083,0.475,17527,16596
8.37229,20.1552,0.0875,0.102778,17972,22208
71.713,3.981,0.535417,0.266667,15952,2652
45.8595,8.27828,1.0,0.455556,26072,32333
36.3509,6.90853,0.258333,0.286111,12125,49008
16.8351,14.1119,0.141667,0.508333,46609,43213
48.0321,8.02522,0.16875,0.514583,36329,24764
55.5829,12.8952,0.816667,0.364583,29272,51254
17.8132,10.9179,1.0,0.409375,43870,36391
46.6145,17.3738,0.25625,0.74375,12805,22110
4.95544,20.4831,0.377083,0.219444,27962,2131
26.2137,7.89552,0.377083,0.9,15409,50042
45.1305,16.3908,0.454167,0.613889,31184,1955
47.6787,2.72625,0.341667,0.196875,46071,9761
44.2354,19.4959,1.0,0.3,2756,19961
32.1487,17.295,0.55,0.5625,23242,9799
18.6339,11.0637,0.252083,0.438889,10894,28068
48.4736,6.34686,1.0,0.2,45505,14376
19.1414,9.98352,0.816667,0.391667,40688,38877
9.12597,2.74287,0.36875,0.575,955,29082
28.1507,17.2184,0.677778,0.383333,5405,7094
63.6386,6.52369,0.780556,0.686111,48243,45049
15.7108,12.279,1.0,0.916667,8307,3301
28.6405,6.04731,0.147917,0.51875,11348,33597
28.3605,13.3716,0.1875,0.252778,12342,1963
30.6334,15.9927,0.197917,0.208333,45635,27512
54.5626,1.60242,1.0,0.335417,55544,7376
27.4176,0.518608,1.0,0.169444,14870,46492
48.4128,17.8013,1.0,0.802778,31943,28938
19.9997,1.16773,0.170833,0.822222,1300,38674
46.7626,8.5899,0.310417,0.214583,52201,7672
50.0775,18.6809,1.0,0.345833,14259,11486
47.1961,1.18576,1.0,0.39375,48938,45414
19.0548,3.43114,0.888889,0.869444,42971,47646
44.2287,8.97302,0.366667,0.238889,47141,51753
21.5603,8.36684,1.0,0.13125,24252,54292
22.1556,10.8517,0.14375,0.411111,48263,17044
37.6046,4.61862,1.0,0.894444,7044,47378
41.8719,0.269372,0.320833,0.816667,31231,32332
10.9625,5.61595,0.98125,0.394444,46284,48896
49.8715,24.7955,0.552778,0.602778,47857,35352
22.1372,9.34945,0.15,0.125,36138,31578
25.9433,3.30278,0.0666667,0.116667,16988,34896
8.37748,7.00262,0.489583,0.394444,50376,52209
16.239,5.5924,0.819444,0.569444,24027,39572
47.1707,4.25834,0.797917,0.530556,12749,418
12.2386,4.6625,0.208333,0.294444,14918,55265
29.8225,19.7973,1.0,0.330556,37613,9279
42.5956,7.4038,0.120833,1.0,26313,13111
18.847,9.4931,0.875,0.384375,32829,55788
48.8187,3.64868,0.385417,0.408333,8554,17119
32.8521,17.6145,0.0458333,0.225,34914,23020
15.6552,16.0615,0.464583,0.322222,24249,40373
22.7514,5.78229,1.0,0.478125,34027,30065
37.502,30.084,0.480556,0.461111,7590,36036
16.783,2.16657,0.866667,0.705556,11038,32231
8.3475,22.0962,1.0,0.225,34147,33402
10.8492,17.3375,0.61875,0.736111,49757,54917
40.0667,14.4893,0.120833,0.202778,53385,1547
67.3143,1.38622,0.152083,0.214583,54749,39690
25.2178,12.8621,0.5,0.363889,1847,1994
8.96415,6.86308,0.269444,0.430556,27954,18014
46.028,14.1569,0.283333,0.627778,39109,10334
5.91225,8.04497,0.35,1.0,36946,2452
31.3271,8.9294,0.1,0.252778,14200,41651
50.9714,18.738,0.579167,0.366667,17311,13342
24.5852,5.37186,0.16875,0.111111,53232,13159
6.34417,9.88724,0.375,0.380556,37119,23047
19.1619,9.68708,0.272222,0.163889,41379,36140
17.109,10.214,0.127083,0.120833,27443,14478
26.4127,1.21012,0.616667,0.758333,28393,24047
43.3746,11.2268,1.0,0.566667,10159,12293
