yprop/table_0_0.oz252,yprop/table_0_0.oz6,yprop/table_0_0.oz5,yprop/table_0_0.oz133,yprop/table_0_0.oz9,Key_0_0
0.88645,0.057143,0.0,0.2,0.0,965
0.889883,0.057143,0.066667,0.0,0.0,3065
0.922042,0.2,0.066667,0.0,0.454545,5198
0.909033,0.0,0.133333,0.0,0.0,4629
0.931165,0.0,0.2,0.0,0.0,7406
0.898013,0.028571,0.2,0.0,0.0,5010
0.88925,0.028571,0.066667,0.0,0.0,348
0.896658,0.057143,0.0,0.0,0.0,8872
0.909937,0.0,0.066667,0.0,0.0,4527
0.920867,0.0,0.0,0.0,0.0,3648
0.9243,0.0,0.266667,0.0,0.0,1117
0.88374,0.0,0.066667,0.133333,0.0,2329
0.908311,0.028571,0.2,0.066667,0.136364,2107
0.912556,0.057143,0.066667,0.0,0.181818,3675
0.911653,0.057143,0.266667,0.066667,0.0,5460
0.9,0.0,0.133333,0.066667,0.318182,8043
0.897019,0.142857,0.133333,0.0,0.0,562
0.940108,0.028571,0.266667,0.133333,0.0,3319
0.910479,0.0,0.0,0.0,0.0,4934
0.906052,0.028571,0.266667,0.266667,0.0,3880
0.903252,0.028571,0.2,0.133333,0.136364,6901
0.915086,0.0,0.133333,0.0,0.0,3430
0.929539,0.0,0.0,0.0,0.0,3727
0.894399,0.0,0.8,0.0,0.636364,621
0.914182,0.0,0.0,0.0,0.045455,7409
0.910388,0.0,0.066667,0.0,0.136364,2796
0.913098,0.142857,0.266667,0.0,0.0,8815
0.988889,0.057143,0.2,0.0,0.136364,8062
0.926468,0.028571,0.066667,0.0,0.0,2291
0.873713,0.314286,0.0,0.0,0.0,3385
0.874435,0.0,0.0,0.0,0.045455,1783
0.930172,0.428571,0.133333,0.0,0.0,5922
0.923668,0.028571,0.2,0.0,0.363636,2934
0.915808,0.085714,0.133333,0.0,0.0,8812
0.923848,0.085714,0.066667,0.066667,0.0,37
0.904336,0.0,0.0,0.0,0.0,4745
0.991238,0.0,0.133333,0.266667,0.136364,4353
0.942818,0.028571,0.0,0.0,0.045455,318
0.911924,0.0,0.066667,0.0,0.0,7894
0.916893,0.0,0.0,0.0,0.0,1896
0.939747,0.0,0.0,0.0,0.0,1334
0.915176,0.0,0.066667,0.0,0.0,947
0.908943,0.0,0.066667,0.0,0.0,2357
0.919422,0.0,0.066667,0.0,0.181818,2932
0.936224,0.0,0.0,0.133333,0.272727,6429
0.921229,0.0,0.0,0.0,0.181818,3181
0.90533,0.0,0.0,0.0,0.0,6335
0.907407,0.028571,0.266667,0.0,0.0,8833
0.943541,0.028571,0.0,0.0,0.227273,5579
0.896477,0.0,0.133333,0.0,0.0,7675
0.902349,0.057143,0.0,0.0,0.0,6397
0.914273,0.057143,0.0,0.0,0.318182,6297
0.944173,0.028571,0.066667,0.266667,0.0,6748
0.91888,0.0,0.0,0.0,0.0,7664
0.899368,0.0,0.066667,0.066667,0.136364,8706
0.908491,0.0,0.0,0.0,0.0,5609
0.901536,0.114286,0.133333,0.0,0.0,7670
0.918067,0.0,0.066667,0.0,0.090909,7578
0.906323,0.114286,0.133333,0.0,0.181818,6765
0.904246,0.0,0.0,0.133333,0.0,8257
0.90551,0.0,0.066667,0.0,0.0,2565
0.903162,0.0,0.0,0.0,0.0,6162
0.879042,0.028571,0.133333,0.0,0.0,3770
0.884101,0.057143,0.0,0.066667,0.0,8086
0.922132,0.028571,0.0,0.0,0.0,5576
0.895122,0.057143,0.066667,0.0,0.363636,5199
0.915718,0.0,0.2,0.0,0.0,8622
0.89738,0.0,0.0,0.0,0.090909,103
0.999458,0.0,0.0,0.0,0.0,8441
0.99178,0.057143,0.0,0.066667,0.0,7758
0.912827,0.085714,0.0,0.0,0.0,7455
0.961789,0.257143,0.333333,0.266667,0.0,4605
0.896116,0.0,0.066667,0.0,0.0,7267
0.908762,0.0,0.0,0.0,0.227273,5689
0.901897,0.028571,0.066667,0.0,0.227273,7715
0.912918,0.057143,0.0,0.0,0.0,8467
0.884643,0.028571,0.066667,0.0,0.0,786
0.875339,0.057143,0.0,0.0,0.0,50
0.927733,0.028571,0.0,0.0,0.0,4298
0.914724,0.0,0.0,0.0,0.181818,5512
0.917977,0.028571,0.266667,0.0,0.0,141
0.904065,0.028571,0.333333,0.0,0.0,6579
0.931165,0.0,0.066667,0.0,0.272727,3153
0.911834,0.0,0.133333,0.066667,0.045455,4083
0.881301,0.342857,0.266667,0.266667,0.227273,8282
0.966667,0.0,0.2,0.0,0.090909,1905
0.904065,0.085714,0.266667,0.0,0.0,4614
0.90542,0.0,0.066667,0.0,0.0,7916
0.940289,0.0,0.133333,0.0,0.0,4
0.917164,0.028571,0.066667,0.0,0.0,1356
0.905781,0.0,0.0,0.0,0.045455,2078
0.88645,0.0,0.0,0.0,0.0,2324
0.942186,0.0,0.066667,0.0,0.045455,1203
0.984914,0.028571,0.0,0.133333,0.045455,148
0.922764,0.0,0.0,0.0,0.0,4954
0.860524,0.0,0.266667,0.0,0.0,7535
0.91075,0.028571,0.0,0.266667,0.181818,5755
0.923035,0.0,0.0,0.0,0.045455,1178
0.861337,0.0,0.0,0.066667,0.227273,2005
0.906052,0.0,0.0,0.0,0.045455,5505
0.917435,0.057143,0.2,0.0,0.0,3006
0.908311,0.085714,0.4,0.0,0.0,2977
0.993496,0.114286,0.0,0.0,0.0,7120
0.922945,0.0,0.2,0.0,0.0,5531
0.91346,0.028571,0.2,0.0,0.0,5155
0.936676,0.085714,0.066667,0.0,0.0,7583
0.903342,0.0,0.0,0.066667,0.136364,3847
0.967931,0.0,0.0,0.0,0.0,2257
0.949864,0.0,0.066667,0.0,0.0,2297
0.893315,0.057143,0.0,0.0,0.0,5213
0.908491,0.857143,0.133333,0.0,0.227273,8018
0.968654,0.114286,0.4,0.0,0.0,2741
0.955556,0.0,0.0,0.0,0.0,298
0.911382,0.028571,0.066667,0.066667,0.0,7922
0.904878,0.457143,0.066667,0.0,0.0,8760
0.942818,0.057143,0.066667,0.0,0.0,6063
0.906775,0.0,0.066667,0.0,0.0,4350
0.883288,0.0,0.066667,0.066667,0.045455,1828
0.902349,0.057143,0.0,0.066667,0.0,4676
0.910659,0.028571,0.0,0.0,0.0,4055
0.919964,0.028571,0.066667,0.0,0.045455,1573
0.916079,0.085714,0.0,0.133333,0.045455,4179
0.908943,0.0,0.0,0.0,0.0,6791
0.999097,0.057143,0.2,0.0,0.0,7258
0.912014,0.057143,0.066667,0.0,0.0,6746
0.930533,0.028571,0.333333,0.066667,0.0,1673
0.953749,0.0,0.0,0.0,0.0,3308
0.912466,0.057143,0.0,0.0,0.0,415
0.941283,0.028571,0.066667,0.0,0.0,864
0.896025,0.428571,0.066667,0.0,0.0,880
0.918428,0.0,0.266667,0.0,0.0,2783
0.911021,0.0,0.0,0.0,0.0,2071
0.918428,0.028571,0.2,0.066667,0.0,734
0.935411,0.085714,0.066667,0.0,0.0,676
0.887895,0.0,0.066667,0.0,0.090909,3779
0.885998,0.142857,0.066667,0.266667,0.0,7285
0.906685,0.0,0.0,0.0,0.0,8371
0.908943,0.028571,0.066667,0.0,0.136364,8167
0.900361,0.085714,0.133333,0.0,0.0,8864
0.933875,0.0,0.266667,0.0,0.0,7778
0.904788,0.028571,0.133333,0.0,0.0,2707
0.935411,0.0,0.066667,0.066667,0.0,5046
0.911382,0.0,0.2,0.066667,0.090909,68
0.898645,0.0,0.0,0.0,0.0,2228
0.910208,0.0,0.0,0.0,0.272727,5594
0.890425,0.028571,0.333333,0.133333,0.0,4684
0.999639,0.0,0.0,0.0,0.181818,3993
0.992954,0.0,0.133333,0.0,0.545455,4317
0.91364,0.057143,0.0,0.0,0.0,5167
0.912737,0.028571,0.266667,0.266667,0.181818,5796
0.903162,0.0,0.466667,0.066667,0.409091,7483
0.913369,0.114286,0.0,0.066667,0.0,6609
0.914815,0.0,0.066667,0.0,0.0,1942
0.903071,0.057143,0.0,0.0,0.0,7205
0.912647,0.085714,0.2,0.0,0.0,5650
0.998013,0.028571,0.133333,0.0,0.0,849
0.947154,0.028571,0.0,0.0,0.0,3325
0.971996,0.0,0.2,0.2,0.318182,8145
0.901084,0.085714,0.466667,0.066667,0.045455,4399
0.952665,0.0,0.0,0.0,0.0,3337
0.906865,0.114286,0.4,0.0,0.0,1609
0.88925,0.0,0.0,0.0,0.090909,5042
0.920687,0.0,0.133333,0.0,0.0,1528
0.984734,0.0,0.2,0.066667,0.0,737
0.912827,0.0,0.0,0.0,0.0,6153
0.917435,0.114286,0.0,0.0,0.0,4232
0.994128,0.0,0.133333,0.0,0.0,6841
0.906956,0.0,0.0,0.133333,0.090909,1710
0.91075,0.171429,0.0,0.0,0.363636,1050
0.897651,0.114286,0.266667,0.0,0.0,6710
0.942728,0.0,0.0,0.0,0.0,7830
0.993767,0.0,0.0,0.0,0.0,7394
0.951942,0.028571,0.266667,0.0,0.0,2939
0.943451,0.0,0.0,0.066667,0.136364,7845
0.91075,0.0,0.066667,0.066667,0.318182,7913
0.980397,0.0,0.066667,0.0,0.0,2345
0.914092,0.028571,0.066667,0.0,0.0,5297
0.906233,0.0,0.133333,0.266667,0.045455,1868
0.914544,0.0,0.133333,0.0,0.0,3169
0.933333,0.028571,0.066667,0.0,0.181818,3927
0.924571,0.028571,0.266667,0.133333,0.136364,3210
0.905962,0.0,0.0,0.0,0.0,742
0.928365,0.028571,0.0,0.066667,0.0,4827
0.909304,0.0,0.0,0.0,0.0,7161
0.925836,0.0,0.0,0.0,0.0,4785
0.864318,0.028571,0.0,0.066667,0.0,7149
0.903975,0.0,0.133333,0.0,0.181818,3939
0.906052,0.0,0.0,0.0,0.0,5352
0.915628,0.0,0.133333,0.066667,0.0,938
0.923126,0.057143,0.0,0.0,0.0,6574
0.969196,0.0,0.0,0.066667,0.0,3916
0.908943,0.057143,0.0,0.066667,0.181818,7255
0.909395,0.0,0.0,0.066667,0.363636,5629
0.92421,0.0,0.0,0.0,0.0,6600
0.958175,0.0,0.066667,0.0,0.227273,1101
0.992683,0.0,0.4,0.333333,0.045455,2537
0.941102,0.057143,0.066667,0.0,0.0,7086
0.906685,0.085714,0.133333,0.0,0.0,2877
0.899639,0.0,0.066667,0.0,0.0,8844
0.898374,0.0,0.2,0.133333,0.090909,3737
0.909666,0.085714,0.0,0.0,0.0,6102
0.909846,0.028571,0.0,0.0,0.0,2414
0.888889,0.028571,0.066667,0.0,0.045455,5225
0.906865,0.0,0.066667,0.0,0.0,7472
0.904517,0.028571,0.0,0.2,0.0,956
0.908491,0.028571,0.0,0.0,0.0,1051
0.917344,0.114286,0.2,0.0,0.0,865
0.890334,0.0,0.0,0.0,0.0,809
0.906594,0.057143,0.2,0.0,0.0,1513
0.871454,0.0,0.066667,0.0,0.227273,6678
0.915176,0.0,0.066667,0.0,0.0,3831
0.923306,0.057143,0.6,0.533333,0.0,5874
0.888437,0.057143,0.133333,0.0,0.0,1136
0.892502,0.0,0.0,0.0,0.0,5364
0.882746,0.0,0.0,0.0,0.272727,7372
0.903433,0.085714,0.2,0.0,0.0,1597
0.919422,0.028571,0.133333,0.0,0.0,8007
0.895032,0.0,0.0,0.0,0.0,406
0.892773,0.0,0.0,0.0,0.409091,4356
0.980488,0.114286,0.0,0.0,0.0,7943
0.967299,0.0,0.2,0.0,0.136364,5780
0.891599,0.0,0.133333,0.0,0.0,8223
0.920145,0.028571,0.2,0.133333,0.045455,1542
0.91355,0.0,0.0,0.0,0.727273,1964
0.894851,0.0,0.066667,0.133333,0.181818,4602
0.927371,0.0,0.066667,0.0,0.0,3046
0.915628,0.314286,0.066667,0.0,0.0,3668
0.91075,0.057143,0.066667,0.0,0.0,3594
0.909033,0.0,0.333333,0.0,0.090909,2784
0.907769,0.114286,0.133333,0.0,0.0,4464
0.907498,0.085714,0.133333,0.066667,0.090909,6331
0.911563,0.0,0.066667,0.0,0.545455,2090
0.893044,0.028571,0.0,0.0,0.181818,6468
0.888889,0.0,0.266667,0.0,0.0,2542
0.894309,0.0,0.0,0.0,0.0,8531
0.909937,0.0,0.0,0.0,0.0,7625
0.891599,0.0,0.0,0.0,0.0,4145
0.91346,0.0,0.0,0.0,0.0,5732
0.919061,0.057143,0.066667,0.066667,0.0,2695
0.870551,0.028571,0.0,0.0,0.227273,1417
0.919061,0.0,0.0,0.0,0.0,4928
0.926829,0.0,0.066667,0.0,0.0,2448
0.932159,0.228571,0.133333,0.066667,0.0,6418
0.961247,0.0,0.133333,0.0,0.0,1849
0.91888,0.057143,0.0,0.0,0.0,5960
0.929178,0.0,0.066667,0.0,0.0,1627
0.908762,0.0,0.066667,0.0,0.0,7263
0.903704,0.0,0.066667,0.0,0.0,5355
0.931075,0.0,0.0,0.0,0.0,3435
0.914995,0.057143,0.0,0.0,0.0,5517
0.881752,0.2,0.2,0.0,0.0,8665
0.927281,0.085714,0.066667,0.0,0.0,3156
0.894399,0.0,0.066667,0.0,0.0,3921
0.926287,0.057143,0.0,0.0,0.0,5506
0.908943,0.0,0.066667,0.0,0.0,995
0.910027,0.057143,0.2,0.066667,0.0,4607
0.878229,0.0,0.2,0.0,0.0,5726
0.892231,0.0,0.0,0.0,0.0,7641
0.925836,0.142857,0.333333,0.0,0.0,7490
0.905149,0.0,0.066667,0.0,0.0,1555
0.926016,0.0,0.133333,0.0,0.0,243
0.999187,0.0,0.0,0.0,0.0,5782
0.91093,0.057143,0.066667,0.066667,0.0,5206
0.899006,0.028571,0.133333,0.0,0.045455,6230
0.915899,0.0,0.066667,0.0,0.0,5451
0.927191,0.0,0.133333,0.0,0.0,7797
0.892683,0.028571,0.0,0.0,0.045455,3249
0.937489,0.0,0.0,0.0,0.090909,4899
0.999277,0.028571,0.066667,0.0,0.0,8389
0.957091,0.085714,0.133333,0.0,0.0,6138
0.916621,0.028571,0.133333,0.133333,0.090909,4939
0.900542,0.028571,0.0,0.0,0.0,7924
0.87019,0.057143,0.0,0.0,0.0,6322
0.987082,0.0,0.133333,0.0,0.454545,6007
0.880036,0.057143,0.0,0.0,0.181818,2302
0.881662,0.0,0.333333,0.0,0.227273,5277
0.896658,0.0,0.066667,0.066667,0.181818,4168
0.900632,0.057143,0.0,0.266667,0.0,1888
0.920777,0.0,0.0,0.0,0.0,747
0.908311,0.0,0.0,0.0,0.0,3547
0.910027,0.028571,0.0,0.0,0.0,7748
0.988708,0.114286,0.0,0.0,0.0,4988
0.999277,0.0,0.266667,0.0,0.272727,5529
0.968654,0.114286,0.0,0.0,0.0,2678
0.908762,0.0,0.2,0.0,0.0,3085
0.89729,0.0,0.066667,0.0,0.045455,4079
0.892141,0.0,0.0,0.0,0.0,628
0.94047,0.0,0.266667,0.133333,0.0,5239
0.914905,0.028571,0.0,0.0,0.0,3806
0.921138,0.0,0.0,0.133333,0.227273,6683
0.903252,0.171429,0.0,0.0,0.0,4498
0.888618,0.0,0.0,0.0,0.0,4587
0.921951,0.057143,0.2,0.0,0.090909,4619
0.88925,0.028571,0.066667,0.0,0.0,2412
0.907317,0.057143,0.0,0.066667,0.0,3163
0.979133,0.0,0.0,0.0,0.0,8255
0.920958,0.028571,0.133333,0.066667,0.181818,4374
0.922222,0.114286,0.133333,0.066667,0.0,6286
0.916531,0.028571,0.2,0.0,0.0,8813
0.912014,0.057143,0.066667,0.0,0.181818,6771
0.909756,0.0,0.0,0.0,0.0,6273
0.898193,0.0,0.0,0.0,0.0,3901
0.995303,0.0,0.0,0.266667,0.0,4052
0.898284,0.0,0.0,0.0,0.0,1895
0.91355,0.114286,0.0,0.133333,0.454545,5234
0.947064,0.142857,0.2,0.0,0.0,1758
0.90804,0.314286,0.066667,0.0,0.0,804
0.886269,0.0,0.066667,0.0,0.090909,6157
0.902078,0.142857,0.066667,0.066667,0.045455,5720
0.909666,0.0,0.0,0.0,0.0,7411
0.905149,0.085714,0.066667,0.0,0.0,7843
0.982475,0.0,0.133333,0.066667,0.045455,2040
0.906323,0.057143,0.066667,0.0,0.0,3205
0.946522,0.171429,0.066667,0.066667,0.0,7044
0.928455,0.028571,0.066667,0.0,0.0,2601
0.920325,0.028571,0.066667,0.0,0.0,3465
0.879765,0.0,0.133333,0.0,0.0,8422
0.915718,0.057143,0.4,0.066667,0.0,8052
0.908762,0.0,0.333333,0.0,0.045455,6812
0.898735,0.0,0.0,0.0,0.0,2178
0.926739,0.0,0.266667,0.0,0.0,7002
0.936405,0.085714,0.133333,0.0,0.0,6767
0.96757,0.0,0.0,0.0,0.0,7686
0.927281,0.028571,0.0,0.0,0.0,7632
0.89449,0.0,0.0,0.0,0.0,4225
0.899187,0.0,0.133333,0.133333,0.181818,3885
0.995212,0.0,0.0,0.0,0.181818,8493
0.899819,0.0,0.133333,0.0,0.0,4062
0.917435,0.028571,0.466667,0.0,0.0,5828
0.866215,0.0,0.066667,0.0,0.0,1732
0.900723,0.028571,0.066667,0.0,0.181818,1927
0.914634,0.028571,0.066667,0.0,0.0,4099
0.925294,0.0,0.0,0.0,0.227273,1444
0.912105,0.057143,0.066667,0.066667,0.045455,2402
0.951581,0.114286,0.0,0.0,0.0,3897
0.933695,0.028571,0.066667,0.0,0.0,4561
0.915989,0.142857,0.0,0.0,0.0,4796
0.912195,0.142857,0.0,0.0,0.0,909
0.879494,0.028571,0.0,0.0,0.0,5708
0.939205,0.0,0.133333,0.0,0.0,8667
0.999458,0.0,0.0,0.0,0.045455,7491
0.911743,0.0,0.0,0.0,0.0,5658
0.914092,0.0,0.533333,0.0,0.181818,8134
0.908491,0.0,0.0,0.0,0.0,3710
0.915718,0.085714,0.333333,0.066667,0.0,1741
0.937037,0.0,0.0,0.0,0.363636,2390
0.926558,0.028571,0.066667,0.0,0.0,1430
0.942367,0.0,0.0,0.0,0.0,5910
0.924842,0.028571,0.066667,0.0,0.045455,6796
0.915176,0.0,0.133333,0.0,0.0,3552
0.895303,0.028571,0.133333,0.0,0.0,2575
0.9028,0.028571,0.0,0.0,0.0,8712
0.896929,0.057143,0.066667,0.0,0.0,6303
0.900271,0.0,0.0,0.0,0.0,2511
0.93252,0.0,0.0,0.0,0.0,1020
0.901265,0.085714,0.266667,0.066667,0.0,6667
0.952213,0.0,0.2,0.0,0.0,502
0.910659,0.0,0.066667,0.0,0.0,4938
0.886179,0.0,0.0,0.0,0.0,7279
0.949322,0.028571,0.066667,0.0,0.0,836
0.913821,0.0,0.0,0.0,0.0,598
0.906865,0.114286,0.066667,0.0,0.0,6226
0.908582,0.0,0.0,0.0,0.0,372
0.893044,0.0,0.133333,0.0,0.0,8338
0.907227,0.2,0.2,0.066667,0.0,122
0.907859,0.0,0.066667,0.0,0.090909,1648
0.905239,0.0,0.066667,0.0,0.0,7685
0.908582,0.228571,0.066667,0.066667,0.0,227
0.91626,0.257143,0.2,0.0,0.0,5208
0.91093,0.057143,0.2,0.0,0.0,7159
0.911111,0.057143,0.133333,0.0,0.0,6553
0.897742,0.0,0.0,0.0,0.090909,3467
0.918248,0.0,0.133333,0.0,0.136364,1972
0.857543,0.028571,0.0,0.066667,0.136364,7245
0.893135,0.0,0.266667,0.0,0.227273,195
0.921861,0.057143,0.066667,0.0,0.0,1001
0.912827,0.0,0.0,0.0,0.181818,5797
0.959711,0.514286,0.2,0.0,0.0,7751
0.920235,0.0,0.066667,0.066667,0.136364,3912
0.904517,0.0,0.0,0.133333,0.136364,3082
0.890425,0.085714,0.2,0.0,0.0,8808
0.880759,0.0,0.2,0.0,0.0,6858
0.903884,0.057143,0.133333,0.133333,0.0,5356
0.923577,0.0,0.266667,0.0,0.181818,4242
0.942999,0.057143,0.133333,0.0,0.227273,8437
0.909214,0.114286,0.266667,0.0,0.181818,2850
0.91888,0.057143,0.133333,0.0,0.0,6621
0.993767,0.0,0.0,0.066667,0.181818,667
0.920325,0.0,0.0,0.0,0.0,2827
0.897019,0.0,0.0,0.0,0.0,378
0.884553,0.028571,0.0,0.066667,0.0,5589
0.906775,0.0,0.133333,0.0,0.454545,4039
0.916983,0.0,0.0,0.0,0.0,5777
0.983469,0.028571,0.133333,0.0,0.0,7223
0.898826,0.0,0.0,0.066667,0.045455,2070
0.918067,0.028571,0.133333,0.0,0.0,8571
0.915357,0.428571,0.2,0.466667,0.0,5813
0.901716,0.028571,0.0,0.066667,0.0,8159
0.947877,0.028571,0.133333,0.0,0.0,2538
0.900994,0.171429,0.266667,0.133333,0.0,2114
0.923397,0.0,0.133333,0.0,0.0,1653
0.910659,0.028571,0.066667,0.0,0.0,4189
0.914905,0.114286,0.2,0.0,0.0,6467
0.934779,0.0,0.266667,0.0,0.0,258
0.911653,0.085714,0.2,0.0,0.0,2969
0.908491,0.0,0.0,0.0,0.0,2671
0.907678,0.0,0.0,0.0,0.0,5400
0.918338,0.0,0.333333,0.133333,0.090909,1700
0.928636,0.028571,0.0,0.2,0.0,2484
0.912918,0.028571,0.133333,0.0,0.227273,8224
0.925926,0.0,0.133333,0.0,0.136364,4972
0.89738,0.057143,0.466667,0.266667,0.0,835
0.991147,0.0,0.133333,0.0,0.0,2174
0.912918,0.028571,0.066667,0.0,0.0,8044
0.909214,0.0,0.8,0.0,0.0,3212
0.906504,0.028571,0.0,0.0,0.0,2198
0.977778,0.057143,0.133333,0.0,0.0,6161
0.910027,0.057143,0.133333,0.0,0.0,6096
0.906233,0.0,0.0,0.0,0.0,8692
0.900361,0.057143,0.0,0.0,0.0,260
0.991057,0.0,0.2,0.0,0.0,6738
0.914363,0.0,0.066667,0.133333,0.045455,1326
0.915266,0.028571,0.133333,0.0,0.0,4176
0.915086,0.0,0.266667,0.0,0.090909,3178
0.907046,0.057143,0.2,0.0,0.0,5523
0.910479,0.028571,0.133333,0.0,0.0,3015
0.97841,0.0,0.133333,0.0,0.0,2366
0.905059,0.085714,0.133333,0.133333,0.045455,8586
0.903975,0.314286,0.066667,0.0,0.0,6743
0.956188,0.0,0.066667,0.0,0.0,4469
0.891689,0.0,0.0,0.0,0.0,5642
0.961969,0.0,0.0,0.0,0.0,1677
0.906323,0.057143,0.333333,0.0,0.0,1069
0.914273,0.0,0.066667,0.0,0.0,2801
0.907317,0.0,0.133333,0.0,0.0,7201
0.882023,0.057143,0.666667,0.0,0.0,2645
0.920325,0.028571,0.066667,0.066667,0.0,158
0.900181,0.0,0.133333,0.0,0.0,7681
0.890244,0.0,0.2,0.066667,0.181818,7584
0.927913,0.085714,0.066667,0.0,0.0,4877
0.902439,0.0,0.133333,0.0,0.0,7276
0.920596,0.142857,0.0,0.0,0.0,4486
0.923035,0.0,0.066667,0.0,0.0,2236
0.950768,0.0,0.133333,0.0,0.090909,3760
0.906414,0.0,0.0,0.0,0.090909,5351
0.916079,0.028571,0.066667,0.0,0.090909,6199
0.919422,0.114286,0.133333,0.0,0.0,8693
0.90822,0.342857,0.266667,0.0,0.0,3622
0.907859,0.142857,0.266667,0.266667,0.0,2706
0.871996,0.028571,0.066667,0.066667,0.227273,8875
0.911382,0.057143,0.066667,0.0,0.0,6584
0.99991,0.0,0.0,0.0,0.0,4955
0.904065,0.114286,0.0,0.0,0.0,5119
0.998735,0.0,0.0,0.0,0.0,3608
0.899819,0.085714,0.066667,0.0,0.0,2368
0.906233,0.0,0.066667,0.066667,0.227273,777
0.915808,0.0,0.0,0.0,0.181818,308
0.993044,0.285714,0.0,0.0,0.0,6534
0.986631,0.057143,0.066667,0.0,0.0,6253
0.918519,0.0,0.133333,0.0,0.090909,8515
0.909033,0.0,0.066667,0.0,0.0,1398
0.921951,0.0,0.4,0.0,0.0,2351
0.994399,0.028571,0.0,0.0,0.0,999
0.896929,0.0,0.133333,0.0,0.0,7335
0.906143,0.0,0.0,0.0,0.0,8791
0.897019,0.0,0.0,0.0,0.0,8764
0.915718,0.028571,0.066667,0.0,0.0,5929
0.902439,0.0,0.2,0.2,0.0,7029
0.942186,0.0,0.066667,0.066667,0.0,7814
0.915266,0.114286,0.066667,0.0,0.0,8855
0.91897,0.285714,0.066667,0.0,0.0,1861
0.908762,0.028571,0.066667,0.0,0.0,8519
0.91617,0.114286,0.2,0.0,0.0,8623
0.905601,0.0,0.266667,0.066667,0.227273,2429
0.921771,0.0,0.0,0.066667,0.0,8591
0.907046,0.0,0.133333,0.0,0.0,7567
0.933695,0.028571,0.066667,0.0,0.0,7886
0.912014,0.085714,0.0,0.0,0.227273,1209
0.901084,0.0,0.0,0.0,0.0,6701
0.882023,0.028571,0.066667,0.0,0.0,3334
0.986721,0.028571,0.066667,0.0,0.0,5511
0.882204,0.0,0.066667,0.0,0.0,900
0.915266,0.0,0.0,0.0,0.0,6671
0.98907,0.0,0.0,0.0,0.0,6158
0.938573,0.257143,0.066667,0.0,0.0,7497
0.887895,0.0,0.066667,0.0,0.0,6991
0.916441,0.085714,0.0,0.0,0.0,2147
0.90542,0.085714,0.133333,0.0,0.0,1388
0.933875,0.0,0.133333,0.0,0.0,5883
0.900903,0.0,0.066667,0.0,0.0,2154
0.91626,0.0,0.266667,0.0,0.0,4568
0.912105,0.028571,0.0,0.0,0.0,3280
0.946161,0.028571,0.133333,0.0,0.0,3679
0.998103,0.0,0.133333,0.0,0.0,1019
0.905059,0.057143,0.133333,0.0,0.0,2084
0.933695,0.0,0.2,0.0,0.0,6856
0.92168,0.057143,0.133333,0.0,0.272727,94
0.912285,0.028571,0.066667,0.0,0.0,1801
0.903704,0.0,0.133333,0.0,0.0,4478
0.856369,0.0,0.066667,0.0,0.0,2462
0.987534,0.0,0.066667,0.0,0.0,8387
0.911834,0.0,0.0,0.0,0.0,1119
0.902078,0.085714,0.0,0.0,0.0,2223
0.912105,0.028571,0.0,0.0,0.0,8369
0.907588,0.0,0.133333,0.2,0.090909,4889
0.885547,0.0,0.2,0.0,0.045455,7350
0.947696,0.057143,0.0,0.0,0.227273,7585
0.940018,0.0,0.0,0.0,0.0,7486
0.894309,0.142857,0.0,0.066667,0.227273,5253
0.930894,0.028571,0.0,0.0,0.0,6719
0.909304,0.057143,0.0,0.0,0.0,6897
0.933153,0.0,0.0,0.0,0.0,3778
0.922764,0.0,0.066667,0.0,0.0,2401
0.91364,0.028571,0.0,0.0,0.181818,3571
0.926739,0.171429,0.266667,0.0,0.136364,7334
0.923126,0.0,0.0,0.0,0.0,715
0.894941,0.0,0.0,0.0,0.0,8638
0.909666,0.0,0.0,0.0,0.0,6057
0.918699,0.028571,0.066667,0.0,0.0,857
0.887353,0.0,0.0,0.0,0.0,7098
0.88907,0.0,0.0,0.4,0.0,5050
0.916531,0.0,0.066667,0.0,0.0,8664
0.924119,0.028571,0.0,0.0,0.0,2835
0.914544,0.028571,0.0,0.266667,0.0,3182
0.98365,0.0,0.2,0.0,0.0,8116
0.985727,0.0,0.0,0.066667,0.0,6090
0.932701,0.028571,0.0,0.0,0.136364,5295
0.903342,0.0,0.0,0.066667,0.0,5887
0.93514,0.0,0.066667,0.0,0.045455,7463
0.91084,0.085714,0.133333,0.0,0.0,8112
0.91888,0.085714,0.133333,0.0,0.0,4115
0.909666,0.057143,0.133333,0.0,0.0,8444
0.923487,0.0,0.133333,0.0,0.181818,2283
0.906143,0.0,0.0,0.0,0.0,2209
0.906956,0.028571,0.133333,0.0,0.0,4190
0.899368,0.057143,0.066667,0.066667,0.0,8132
0.91897,0.0,0.133333,0.0,0.0,4107
0.949413,0.057143,0.0,0.0,0.0,7964
0.914815,0.0,0.133333,0.0,0.0,355
0.874706,0.028571,0.2,0.0,0.0,7320
0.906323,0.0,0.133333,0.0,0.0,5602
0.91093,0.0,0.133333,0.0,0.0,383
0.873713,0.057143,0.066667,0.066667,0.181818,6386
0.880126,0.0,0.2,0.0,0.0,687
0.921771,0.057143,0.266667,0.066667,0.136364,2795
0.998374,0.057143,0.2,0.0,0.0,1894
0.881391,0.0,0.0,0.0,0.090909,2487
0.95664,0.028571,0.066667,0.0,0.0,1717
0.892954,0.0,0.266667,0.0,0.0,4002
