Key_1_2,oz248,oz246,oz249,oz151,oz13,oz251
5661,0.458,0.597176,0.214666,0.357143,0.363636,0.454381
905,0.522,0.580392,0.215917,0.0,0.181818,0.603167
1707,0.611,0.562353,0.162821,0.0,0.181818,0.52673
6085,0.125,0.364235,0.1762,0.0,0.0,0.543394
2077,0.708,0.654118,0.24751,0.0,0.409091,0.626093
8111,0.767,0.728471,0.296841,0.071429,0.363636,0.561921
2812,0.615,0.654118,0.229578,0.214286,0.409091,0.545826
992,0.615,0.654118,0.254705,0.285714,0.363636,0.577861
4291,0.267,0.440314,0.104444,0.0,0.181818,0.439269
5768,0.278,0.497255,0.151181,0.0,0.181818,0.421467
6694,0.478,0.612863,0.179929,0.142857,0.272727,0.453501
3056,0.514,0.709647,0.343988,0.0,0.136364,0.59468
1000,0.372,0.666353,0.427694,0.357143,0.5,0.567458
6972,0.353,0.521098,0.162869,0.0,0.227273,0.366299
1282,0.353,0.497255,0.14208,0.285714,0.181818,0.396367
4691,0.52,0.612863,0.282027,0.214286,0.181818,0.598924
5704,0.688,0.580392,0.125402,0.0,0.181818,0.547845
674,0.767,0.719216,0.360912,0.0,0.227273,0.751902
2880,0.478,0.612863,0.20139,0.071429,0.181818,0.493816
5205,0.35,0.641098,0.400654,0.071429,0.318182,0.651969
5380,0.378,0.641098,0.376441,0.071429,0.272727,0.631889
5399,0.579,0.728471,0.367085,0.285714,0.363636,0.514154
588,0.667,0.666353,0.292357,0.0,0.136364,0.533923
2160,0.333,0.521098,0.15625,0.071429,0.090909,0.407131
2857,0.273,0.497255,0.213826,0.0,0.045455,0.375563
429,0.0,0.156863,0.104978,0.0,0.0,0.478859
6976,0.0,0.248627,0.096393,0.0,0.0,0.434612
7068,0.3,0.470588,0.220856,0.0,0.045455,0.61388
2657,0.6,0.542588,0.134605,0.071429,0.136364,0.474305
3749,0.0,0.156863,0.262724,0.0,0.0,0.655747
6465,0.722,0.627451,0.173243,0.071429,0.181818,0.519019
3423,0.381,0.497255,0.185358,0.071429,0.045455,0.550173
6274,0.318,0.497255,0.168289,0.071429,0.136364,0.591161
1222,0.4,0.440314,0.111059,0.071429,0.136364,0.478808
6295,0.63,0.666353,0.278572,0.214286,0.181818,0.624748
2606,0.389,0.497255,0.140931,0.0,0.136364,0.550639
8471,0.691,0.840471,0.501422,0.285714,0.727273,0.556125
6570,0.3,0.440314,0.246364,0.142857,0.181818,0.636858
8447,0.696,0.654118,0.204957,0.214286,0.318182,0.521503
2470,0.571,0.654118,0.247955,0.142857,0.318182,0.516845
5812,0.0,0.156863,0.144304,0.0,0.0,0.564146
3392,0.273,0.440314,0.17121,0.0,0.090909,0.584226
5955,0.0,0.313725,0.302254,0.0,0.0,0.507168
1140,0.214,0.364235,0.133383,0.0,0.045455,0.486984
6185,0.421,0.562353,0.141828,0.0,0.181818,0.445014
6153,0.381,0.562353,0.200645,0.071429,0.090909,0.492367
5292,0.478,0.580392,0.227662,0.071429,0.181818,0.573203
7444,0.125,0.313725,0.118102,0.0,0.0,0.535372
500,0.55,0.580392,0.179299,0.071429,0.136364,0.534441
8706,0.333,0.497255,0.160638,0.0,0.045455,0.492988
1775,0.381,0.497255,0.157641,0.071429,0.090909,0.593127
4425,0.0,0.156863,0.127578,0.0,0.0,0.457641
2118,0.471,0.580392,0.183687,0.071429,0.090909,0.478963
8869,0.375,0.612863,0.311339,0.214286,0.363636,0.581742
3105,0.333,0.580392,0.30332,0.214286,0.363636,0.610619
4071,0.371,0.627451,0.361201,0.0,0.227273,0.587072
5893,0.371,0.627451,0.358369,0.071429,0.272727,0.549656
4704,0.571,0.597176,0.184209,0.214286,0.136364,0.45821
7880,0.0,0.364235,0.198424,0.0,0.0,0.496714
6687,0.0,0.313725,0.157959,0.0,0.0,0.536821
4221,0.483,0.641098,0.309328,0.071429,0.227273,0.594732
5039,0.632,0.597176,0.182427,0.0,0.181818,0.554521
8273,0.333,0.440314,0.174777,0.0,0.090909,0.501889
6026,0.5,0.542588,0.149281,0.071429,0.227273,0.475651
7394,0.0,0.156863,0.17029,0.0,0.0,0.515344
8503,0.526,0.542588,0.174185,0.0,0.272727,0.386379
6313,0.077,0.470588,0.391079,0.0,0.045455,0.535735
1511,0.207,0.440314,0.332434,0.0,0.136364,0.376753
2484,0.333,0.521098,0.168101,0.142857,0.090909,0.44196
7594,0.12,0.40549,0.250463,0.0,0.045455,0.629302
6593,0.318,0.542588,0.205953,0.0,0.136364,0.330021
8278,0.318,0.521098,0.208082,0.0,0.136364,0.334213
3185,0.762,0.654118,0.210036,0.071429,0.227273,0.56425
2191,0.0,0.313725,0.101815,0.0,0.0,0.560524
591,0.0,0.248627,0.1112,0.0,0.0,0.439528
5307,0.471,0.521098,0.153841,0.142857,0.136364,0.504891
6598,0.407,0.745882,0.666732,0.0,0.181818,0.713399
1261,0.0,0.248627,0.220849,0.0,0.0,0.559282
1166,0.464,0.612863,0.272748,0.285714,0.363636,0.52409
2236,0.462,0.597176,0.299056,0.0,0.090909,0.583864
4035,0.296,0.521098,0.275723,0.071429,0.090909,0.448792
8699,0.5,0.612863,0.237021,0.0,0.181818,0.566009
1752,0.941,0.804549,0.347479,0.0,0.363636,0.63634
928,0.357,0.580392,0.243099,0.142857,0.227273,0.553848
7070,0.45,0.688941,0.38004,0.357143,0.545455,0.586762
5207,0.63,0.666353,0.282416,0.142857,0.363636,0.648502
5183,0.481,0.612863,0.25215,0.0,0.181818,0.577757
6717,0.4,0.597176,0.272809,0.0,0.136364,0.58878
234,0.316,0.470588,0.171563,0.0,0.045455,0.490297
4643,0.5,0.641098,0.29482,0.142857,0.318182,0.587952
5547,0.563,0.677961,0.325656,0.0,0.136364,0.595974
3297,0.455,0.654118,0.306429,0.0,0.272727,0.565233
3497,0.222,0.470588,0.291736,0.0,0.045455,0.629561
2904,0.48,0.597176,0.247749,0.071429,0.090909,0.596181
5244,0.821,0.728471,0.28155,0.142857,0.363636,0.671014
2699,0.731,0.677961,0.283237,0.142857,0.227273,0.615432
7569,0.452,0.627451,0.231373,0.142857,0.454545,0.504528
1923,0.469,0.641098,0.292446,0.142857,0.318182,0.481085
3884,0.0,0.0,0.403073,0.0,0.0,0.593852
6382,0.0,0.156863,0.140737,0.0,0.0,0.49837
7579,0.0,0.313725,0.256417,0.0,0.0,0.678466
432,0.421,0.521098,0.16566,0.071429,0.090909,0.515241
6335,0.345,0.597176,0.279584,0.0,0.136364,0.53501
5522,0.0,0.0,0.119521,0.0,0.0,0.401594
4747,0.0,0.248627,0.235306,0.0,0.0,0.538477
7076,0.0,0.313725,0.243488,0.0,0.0,0.545774
7157,0.0,0.248627,0.191531,0.0,0.0,0.499715
8543,0.231,0.666353,0.557407,0.071429,0.136364,0.475444
3064,0.444,0.612863,0.286874,0.0,0.136364,0.373803
5403,0.0,0.313725,0.219939,0.0,0.0,0.520882
4108,0.0,0.248627,0.257957,0.0,0.0,0.562801
3599,0.308,0.612863,0.379645,0.071429,0.136364,0.608032
735,0.429,0.597176,0.255383,0.0,0.181818,0.539047
1417,0.25,0.521098,0.228468,0.0,0.045455,0.419914
1426,0.857,0.728471,0.275806,0.142857,0.318182,0.652383
897,0.806,0.745882,0.320698,0.071429,0.363636,0.566372
6746,0.2,0.497255,0.245537,0.0,0.136364,0.575584
2341,0.333,0.562353,0.234062,0.0,0.227273,0.55747
416,0.447,0.688941,0.368702,0.071429,0.272727,0.638876
2804,0.6,0.654118,0.268869,0.0,0.318182,0.604513
4968,0.657,0.728471,0.297849,0.071429,0.409091,0.597837
767,0.364,0.580392,0.277334,0.142857,0.318182,0.564923
4689,0.353,0.580392,0.261174,0.0,0.318182,0.585934
6587,0.364,0.580392,0.271335,0.142857,0.318182,0.514516
4495,0.364,0.580392,0.281095,0.142857,0.318182,0.564923
4166,0.333,0.580392,0.308246,0.214286,0.363636,0.547327
7032,0.6,0.677961,0.276144,0.071429,0.409091,0.618641
3644,0.591,0.612863,0.211424,0.0,0.318182,0.495368
2,0.643,0.688941,0.32479,0.142857,0.181818,0.604254
906,0.679,0.699451,0.27003,0.0,0.318182,0.629561
4443,0.667,0.597176,0.162484,0.0,0.227273,0.562076
3612,0.704,0.699451,0.295332,0.0,0.363636,0.554986
6791,0.609,0.641098,0.258272,0.071429,0.318182,0.542204
6948,0.348,0.709647,0.455159,0.0,0.318182,0.517363
1501,0.0,0.0,0.395149,0.0,0.0,0.583553
4700,0.542,0.641098,0.193138,0.0,0.181818,0.544481
6607,0.652,0.641098,0.225709,0.0,0.272727,0.560782
8452,0.545,0.784314,0.59498,0.0,0.227273,0.741862
8867,0.316,0.521098,0.167051,0.071429,0.090909,0.426745
8698,0.0,0.156863,0.260382,0.071429,0.0,0.693008
3779,0.429,0.580392,0.356285,0.142857,0.090909,0.790353
6876,0.25,0.521098,0.207376,0.071429,0.090909,0.541634
3693,0.25,0.542588,0.205731,0.071429,0.090909,0.537546
2388,0.4,0.562353,0.217075,0.214286,0.136364,0.611603
4706,0.0,0.248627,0.087107,0.0,0.0,0.490038
8580,0.0,0.248627,0.096014,0.0,0.0,0.488796
2425,0.0,0.248627,0.111371,0.0,0.0,0.442426
7751,0.476,0.562353,0.204846,0.071429,0.090909,0.413238
5518,0.318,0.542588,0.192543,0.071429,0.136364,0.539564
4745,0.269,0.542588,0.274473,0.0,0.136364,0.589505
6634,0.667,0.677961,0.282852,0.0,0.136364,0.665632
1002,0.783,0.666353,0.230087,0.0,0.227273,0.664441
7346,0.615,0.654118,0.211719,0.142857,0.363636,0.544946
8828,0.353,0.470588,0.189396,0.071429,0.045455,0.553589
8098,0.0,0.156863,0.177387,0.0,0.0,0.526316
6439,0.0,0.248627,0.152747,0.0,0.0,0.549449
4428,0.217,0.497255,0.170535,0.0,0.136364,0.290483
1006,0.286,0.440314,0.22877,0.071429,0.136364,0.66853
5817,0.207,0.521098,0.276023,0.071429,0.045455,0.655954
8378,0.111,0.364235,0.144836,0.0,0.045455,0.359416
4434,0.0,0.248627,0.184209,0.0,0.0,0.507478
7758,0.481,0.612863,0.28781,0.0,0.272727,0.568286
4685,0.474,0.699451,0.418653,0.214286,0.318182,0.726751
1585,0.053,0.521098,0.362079,0.0,0.090909,0.567872
7107,0.632,0.597176,0.162112,0.071429,0.181818,0.368111
3735,0.429,0.542588,0.155671,0.0,0.227273,0.30725
2599,0.448,0.666353,0.253066,0.285714,0.363636,0.413393
1625,0.105,0.364235,0.162293,0.071429,0.045455,0.460643
6050,0.714,0.745882,0.373774,0.0,0.409091,0.597526
8873,0.514,0.677961,0.360332,0.142857,0.454545,0.526626
4684,0.64,0.654118,0.227834,0.142857,0.272727,0.535476
4007,0.727,0.654118,0.185377,0.071429,0.227273,0.529938
5588,0.6,0.677961,0.303918,0.357143,0.409091,0.567251
3080,0.615,0.542588,0.099705,0.0,0.181818,0.340682
1970,0.5,0.497255,0.110633,0.071429,0.136364,0.430782
1967,0.545,0.440314,0.095693,0.0,0.181818,0.391295
5385,0.889,0.641098,0.133217,0.0,0.272727,0.425193
8534,0.696,0.666353,0.193158,0.071429,0.181818,0.4712
424,0.667,0.688941,0.241034,0.142857,0.363636,0.533923
3492,0.571,0.666353,0.315199,0.142857,0.318182,0.56218
4516,0.727,0.654118,0.192372,0.214286,0.318182,0.48833
4935,0.593,0.641098,0.242116,0.285714,0.318182,0.526264
912,0.296,0.542588,0.23944,0.071429,0.136364,0.403405
8228,0.3,0.580392,0.294588,0.071429,0.136364,0.333489
3593,0.0,0.248627,0.237069,0.0,0.0,0.379755
5540,0.65,0.769725,0.381023,0.142857,0.409091,0.576153
2142,0.167,0.497255,0.161043,0.0,0.181818,0.344926
6564,0.367,0.597176,0.301614,0.071429,0.272727,0.422916
2146,0.262,0.654118,0.418121,0.0,0.272727,0.496455
6493,0.108,0.542588,0.369548,0.0,0.227273,0.467785
456,0.487,0.709647,0.39891,0.071429,0.363636,0.441805
1408,0.459,0.688941,0.372756,0.0,0.363636,0.410599
2516,0.353,0.627451,0.336679,0.071429,0.318182,0.362884
2589,0.636,0.719216,0.328109,0.214286,0.136364,0.695699
450,0.0,0.248627,0.312809,0.0,0.0,0.522434
3331,0.52,0.612863,0.289881,0.071429,0.136364,0.610102
1048,0.692,0.762039,0.425469,0.071429,0.409091,0.599855
1350,0.654,0.654118,0.269964,0.0,0.272727,0.719143
178,0.289,0.677961,0.434115,0.142857,0.318182,0.442892
830,0.239,0.654118,0.452607,0.0,0.136364,0.516535
75,0.154,0.364235,0.122681,0.071429,0.136364,0.414842
8646,0.657,0.754039,0.313124,0.142857,0.363636,0.5864
910,0.647,0.562353,0.190761,0.0,0.181818,0.503752
3834,0.8,0.641098,0.193743,0.0,0.363636,0.374942
8121,0.5,0.597176,0.213256,0.0,0.090909,0.58552
5601,0.552,0.666353,0.338082,0.0,0.090909,0.378047
4873,0.486,0.666353,0.330585,0.285714,0.409091,0.545826
707,0.414,0.597176,0.231755,0.071429,0.272727,0.467008
1403,0.387,0.580392,0.24099,0.214286,0.363636,0.452932
6863,0.462,0.688941,0.335899,0.214286,0.409091,0.492729
8049,0.353,0.580392,0.311342,0.214286,0.363636,0.536563
5787,0.529,0.666353,0.303434,0.214286,0.363636,0.563784
3246,0.194,0.542588,0.336762,0.0,0.045455,0.573669
985,0.414,0.627451,0.2817,0.0,0.090909,0.592196
8486,0.45,0.709647,0.390226,0.0,0.181818,0.580138
6155,0.387,0.627451,0.327333,0.0,0.090909,0.617658
7320,0.45,0.709647,0.413396,0.0,0.136364,0.596646
5273,0.462,0.470588,0.115693,0.071429,0.045455,0.430161
7323,0.519,0.641098,0.285598,0.071429,0.272727,0.544688
352,0.579,0.719216,0.406669,0.142857,0.409091,0.632096
1029,0.4,0.597176,0.227487,0.071429,0.227273,0.508151
6571,0.385,0.597176,0.26071,0.142857,0.272727,0.532474
392,0.531,0.688941,0.316443,0.071429,0.318182,0.556487
4833,0.423,0.597176,0.244267,0.071429,0.409091,0.567251
6620,0.429,0.542588,0.195917,0.071429,0.181818,0.483672
7080,0.409,0.542588,0.211958,0.071429,0.227273,0.49661
7693,0.375,0.542588,0.244044,0.071429,0.318182,0.521503
982,0.778,0.709647,0.30086,0.142857,0.181818,0.575584
5483,0.778,0.709647,0.301614,0.071429,0.181818,0.561714
2595,0.294,0.580392,0.378764,0.0,0.090909,0.466025
2476,0.357,0.580392,0.355677,0.0,0.090909,0.440563
4312,0.0,0.313725,0.243488,0.0,0.0,0.570512
2344,0.842,0.654118,0.257388,0.0,0.090909,0.668996
7021,0.846,0.81098,0.370907,0.142857,0.545455,0.630647
6058,0.429,0.762039,0.584997,0.0,0.409091,0.568494
578,0.077,0.440314,0.25754,0.0,0.045455,0.419862
6427,0.581,0.666353,0.378595,0.071429,0.318182,0.853128
7202,0.611,0.728471,0.42474,0.285714,0.272727,0.540651
3677,0.579,0.728471,0.426704,0.285714,0.272727,0.463696
5109,0.65,0.762039,0.440779,0.285714,0.272727,0.502924
8592,0.474,0.562353,0.205718,0.071429,0.181818,0.424675
8095,0.625,0.654118,0.254438,0.214286,0.272727,0.494385
4410,0.6,0.654118,0.255418,0.214286,0.272727,0.454433
1437,0.088,0.654118,0.726835,0.0,0.045455,0.46618
7248,0.0,0.364235,0.282021,0.0,0.0,0.511825
1981,0.439,0.709647,0.419611,0.071429,0.181818,0.572685
7024,0.214,0.542588,0.292993,0.0,0.045455,0.489676
4872,0.519,0.641098,0.249963,0.071429,0.227273,0.533199
4461,0.378,0.641098,0.3573,0.071429,0.318182,0.621591
5427,0.321,0.728471,0.580882,0.071429,0.181818,0.617968
2605,0.343,0.641098,0.384094,0.0,0.090909,0.538788
4697,0.194,0.542588,0.349265,0.0,0.045455,0.517156
3406,0.214,0.562353,0.263138,0.0,0.045455,0.495368
8657,0.08,0.470588,0.233123,0.0,0.045455,0.309579
1785,0.074,0.440314,0.261276,0.0,0.045455,0.407649
827,0.1,0.364235,0.139779,0.0,0.045455,0.22895
3897,0.579,0.597176,0.144514,0.0,0.227273,0.440925
6929,0.348,0.580392,0.213046,0.0,0.045455,0.439683
5330,0.679,0.688941,0.261295,0.142857,0.272727,0.549552
5507,0.594,0.688941,0.293837,0.285714,0.363636,0.505149
5677,0.0,0.248627,0.485836,0.0,0.0,0.607307
4074,0.706,0.612863,0.153256,0.142857,0.227273,0.382342
4904,0.947,0.677961,0.151716,0.142857,0.272727,0.471666
1921,0.304,0.562353,0.224499,0.071429,0.136364,0.427366
1498,0.588,0.597176,0.150039,0.142857,0.227273,0.383067
5432,0.72,0.699451,0.216986,0.142857,0.272727,0.427832
6365,0.75,0.612863,0.152272,0.142857,0.227273,0.423071
5531,0.214,0.440314,0.302464,0.071429,0.181818,0.680743
7041,0.464,0.641098,0.261149,0.214286,0.227273,0.436009
2681,0.75,0.597176,0.151852,0.142857,0.227273,0.427159
534,0.0,0.313725,0.248598,0.0,0.0,0.612638
6968,0.387,0.580392,0.22687,0.0,0.272727,0.530973
4609,0.296,0.542588,0.279475,0.0,0.181818,0.393935
8066,0.433,0.612863,0.288344,0.0,0.363636,0.476324
324,0.727,0.654118,0.217743,0.071429,0.272727,0.591109
3231,0.552,0.641098,0.324399,0.214286,0.409091,0.582777
7421,0.44,0.612863,0.241241,0.071429,0.272727,0.487916
7500,0.359,0.641098,0.327711,0.0,0.272727,0.545464
3562,0.513,0.709647,0.392743,0.142857,0.363636,0.613776
6986,0.421,0.666353,0.332011,0.071429,0.272727,0.513533
8675,0.513,0.709647,0.392743,0.142857,0.363636,0.613776
546,0.381,0.580392,0.205966,0.071429,0.136364,0.455726
5915,0.647,0.709647,0.378162,0.0,0.363636,0.572892
2440,0.643,0.688941,0.299549,0.142857,0.136364,0.638151
6084,0.333,0.562353,0.240601,0.0,0.136364,0.489417
305,0.37,0.580392,0.242581,0.214286,0.136364,0.547638
4880,0.0,0.313725,0.204009,0.0,0.0,0.486415
4120,0.343,0.641098,0.372673,0.0,0.090909,0.54536
7467,0.231,0.470588,0.272185,0.0,0.045455,0.639756
1669,0.0,0.313725,0.256732,0.0,0.0,0.509082
8702,0.6,0.688941,0.312294,0.142857,0.136364,0.641464
6542,0.375,0.542588,0.173695,0.0,0.090909,0.512809
7949,0.414,0.627451,0.301643,0.0,0.090909,0.560989
2237,0.516,0.677961,0.293913,0.285714,0.181818,0.510273
1516,0.188,0.542588,0.334334,0.0,0.045455,0.507478
6415,0.0,0.248627,0.179754,0.0,0.0,0.460073
8369,0.207,0.542588,0.3071,0.0,0.045455,0.501423
1342,0.424,0.784314,0.629895,0.071429,0.227273,0.645552
1138,0.308,0.641098,0.403216,0.0,0.090909,0.597578
2600,0.2,0.542588,0.30893,0.0,0.045455,0.460125
4008,0.267,0.654118,0.485553,0.0,0.090909,0.605186
1604,0.583,0.612863,0.177791,0.0,0.181818,0.523573
5065,0.618,0.719216,0.384972,0.142857,0.318182,0.647467
7465,0.7,0.777098,0.486396,0.0,0.272727,0.800393
8655,0.412,0.497255,0.175849,0.0,0.136364,0.551881
3389,0.375,0.470588,0.156759,0.142857,0.181818,0.467163
4002,0.564,0.754039,0.384056,0.285714,0.409091,0.527454
4199,0.273,0.470588,0.202819,0.0,0.045455,0.483569
7328,0.0,0.248627,0.160082,0.0,0.0,0.468406
8081,0.471,0.497255,0.137758,0.0,0.181818,0.444858
8337,0.0,0.248627,0.084622,0.0,0.0,0.330746
7690,0.593,0.666353,0.252627,0.142857,0.409091,0.601563
1358,0.207,0.542588,0.281276,0.071429,0.090909,0.587486
8421,0.333,0.440314,0.188467,0.0,0.181818,0.49454
7295,0.0,0.364235,0.3957,0.0,0.0,0.247425
5233,0.353,0.497255,0.156374,0.0,0.090909,0.485639
4324,0.545,0.677961,0.341016,0.142857,0.363636,0.668633
4722,0.275,0.627451,0.27426,0.142857,0.136364,0.561197
8591,0.0,0.248627,0.138824,0.0,0.0,0.535269
7279,0.0,0.248627,0.147741,0.0,0.0,0.538374
3994,0.5,0.641098,0.345583,0.071429,0.227273,0.664027
4333,0.722,0.754039,0.370885,0.214286,0.363636,0.705429
3582,0.0,0.0,0.190936,0.0,0.0,0.589401
4862,0.0,0.248627,0.197441,0.0,0.0,0.575325
6622,0.0,0.248627,0.094751,0.0,0.0,0.505719
7142,0.194,0.521098,0.299116,0.071429,0.090909,0.572427
8663,0.0,0.0,0.101121,0.0,0.0,0.494695
2007,0.0,0.248627,0.089093,0.0,0.0,0.436061
199,0.0,0.364235,0.598636,0.0,0.0,0.334472
4612,0.0,0.364235,0.089271,0.0,0.0,0.304042
1538,0.381,0.562353,0.209603,0.142857,0.136364,0.384205
8841,0.154,0.440314,0.116141,0.0,0.0,0.279201
3814,0.611,0.580392,0.16327,0.071429,0.181818,0.38405
4623,0.619,0.612863,0.192216,0.0,0.227273,0.476427
6610,0.368,0.666353,0.399588,0.0,0.363636,0.642913
7627,0.368,0.521098,0.17619,0.071429,0.227273,0.559437
441,0.35,0.521098,0.190831,0.071429,0.227273,0.572685
319,0.565,0.627451,0.228264,0.071429,0.181818,0.598251
7455,0.387,0.597176,0.323444,0.0,0.318182,0.713036
2764,0.235,0.597176,0.36003,0.071429,0.090909,0.526471
8439,0.55,0.580392,0.170322,0.0,0.227273,0.412876
5211,0.481,0.612863,0.275453,0.071429,0.363636,0.695648
3913,0.591,0.612863,0.222351,0.0,0.227273,0.649019
4169,0.394,0.612863,0.346725,0.0,0.409091,0.74947
3603,0.361,0.612863,0.380008,0.0,0.454545,0.766289
6586,0.412,0.641098,0.341016,0.0,0.454545,0.700202
742,0.419,0.612863,0.317442,0.0,0.409091,0.728458
1041,0.464,0.612863,0.279052,0.0,0.318182,0.692129
7344,0.389,0.521098,0.182007,0.0,0.136364,0.559437
5920,0.536,0.627451,0.280866,0.071429,0.272727,0.549501
7893,0.8,0.709647,0.231596,0.071429,0.409091,0.638669
2216,0.475,0.719216,0.41211,0.071429,0.272727,0.533665
8252,0.885,0.719216,0.238644,0.071429,0.409091,0.578171
2443,0.526,0.580392,0.162599,0.0,0.136364,0.417534
3134,0.531,0.699451,0.332109,0.285714,0.318182,0.54179
1339,0.548,0.699451,0.316723,0.357143,0.318182,0.530663
181,0.667,0.719216,0.280818,0.142857,0.363636,0.556849
2069,0.667,0.719216,0.285569,0.142857,0.363636,0.556849
5909,0.688,0.719216,0.321856,0.357143,0.409091,0.581483
5561,0.636,0.627451,0.242297,0.0,0.090909,0.444962
1120,0.471,0.521098,0.203589,0.0,0.090909,0.457175
8153,0.0,0.156863,0.173877,0.0,0.0,0.580293
6466,0.0,0.156863,0.210536,0.0,0.0,0.686591
2842,0.0,0.156863,0.195353,0.0,0.0,0.673498
3041,0.5,0.542588,0.184849,0.0,0.090909,0.50427
3714,0.316,0.470588,0.187974,0.071429,0.090909,0.511101
3586,0.316,0.470588,0.167617,0.0,0.045455,0.497438
7230,0.222,0.440314,0.273633,0.142857,0.181818,0.62894
4859,0.636,0.728471,0.355136,0.0,0.272727,0.600114
5397,0.683,0.784314,0.433867,0.071429,0.363636,0.636961
388,0.7,0.784314,0.432887,0.071429,0.363636,0.677742
5545,0.5,0.737255,0.448111,0.142857,0.318182,0.608394
1111,0.7,0.612863,0.214052,0.142857,0.090909,0.559489
6754,0.523,0.754039,0.419146,0.285714,0.5,0.517984
6299,0.541,0.728471,0.359782,0.071429,0.363636,0.559644
1631,0.585,0.762039,0.41674,0.214286,0.454545,0.63251
3628,0.525,0.737255,0.393316,0.071429,0.363636,0.581949
5359,0.381,0.542588,0.207621,0.071429,0.045455,0.488692
7217,0.343,0.580392,0.287606,0.214286,0.363636,0.486933
672,0.343,0.580392,0.297366,0.214286,0.363636,0.536563
3180,0.414,0.580392,0.230635,0.214286,0.363636,0.479894
7036,0.524,0.580392,0.209508,0.071429,0.409091,0.587538
6300,0.538,0.654118,0.24232,0.142857,0.272727,0.486105
7377,0.667,0.641098,0.205562,0.214286,0.136364,0.545412
4438,0.636,0.641098,0.221603,0.214286,0.181818,0.559023
7303,0.6,0.612863,0.198523,0.214286,0.136364,0.535114
8435,0.407,0.580392,0.2913,0.214286,0.181818,0.505098
5995,0.652,0.641098,0.236019,0.285714,0.272727,0.566009
7553,0.694,0.823216,0.521136,0.214286,0.363636,0.619987
6160,0.591,0.745882,0.443321,0.214286,0.454545,0.659111
3174,0.4,0.521098,0.142618,0.0,0.045455,0.443202
1157,0.0,0.313725,0.233009,0.0,0.0,0.529007
6334,0.71,0.728471,0.297048,0.071429,0.136364,0.529835
7488,0.833,0.823216,0.414494,0.142857,0.272727,0.619469
2960,0.641,0.745882,0.378805,0.285714,0.363636,0.497594
1706,0.833,0.737255,0.271084,0.214286,0.318182,0.575118
5961,0.767,0.719216,0.334544,0.142857,0.409091,0.644465
2609,0.742,0.728471,0.301083,0.142857,0.363636,0.550587
4961,0.647,0.745882,0.332895,0.285714,0.363636,0.533665
6266,0.375,0.470588,0.175598,0.071429,0.090909,0.561197
8768,0.607,0.677961,0.251418,0.0,0.272727,0.542359
1438,0.167,0.40549,0.187124,0.0,0.181818,0.464679
1867,0.19,0.440314,0.220977,0.0,0.181818,0.491332
8077,0.0,0.364235,0.182545,0.0,0.0,0.426383
1694,0.682,0.641098,0.184566,0.0,0.090909,0.504114
2187,0.378,0.641098,0.322909,0.428571,0.363636,0.291518
2294,0.222,0.470588,0.296462,0.142857,0.181818,0.677586
557,0.488,0.737255,0.38776,0.285714,0.363636,0.626921
7109,0.444,0.719216,0.414532,0.571429,0.545455,0.492574
6807,0.818,0.754039,0.346773,0.214286,0.545455,0.571754
3751,0.8,0.699451,0.270676,0.071429,0.318182,0.558712
7837,0.56,0.641098,0.18756,0.285714,0.454545,0.592713
6573,0.542,0.612863,0.189158,0.285714,0.409091,0.620866
3270,0.444,0.677961,0.255921,0.0,0.136364,0.473477
4200,0.353,0.627451,0.31671,0.142857,0.090909,0.638307
4094,0.261,0.470588,0.184454,0.142857,0.090909,0.620866
1177,0.231,0.470588,0.202774,0.071429,0.090909,0.646069
7272,0.115,0.40549,0.21641,0.0,0.090909,0.500854
2788,0.261,0.470588,0.199236,0.214286,0.136364,0.641153
3116,0.375,0.470588,0.165033,0.214286,0.136364,0.560782
5224,0.462,0.612863,0.264115,0.285714,0.181818,0.60679
7464,0.273,0.497255,0.198653,0.142857,0.136364,0.610516
3685,0.421,0.688941,0.355502,0.142857,0.227273,0.526212
8343,0.0,0.156863,0.127047,0.0,0.0,0.547017
7309,0.25,0.497255,0.227268,0.142857,0.090909,0.527454
5729,0.273,0.470588,0.178901,0.142857,0.090909,0.599648
5393,0.0,0.248627,0.124183,0.0,0.0,0.52202
1955,0.476,0.562353,0.225597,0.071429,0.181818,0.542359
3514,0.438,0.521098,0.163108,0.0,0.136364,0.390674
2272,0.269,0.521098,0.281031,0.0,0.136364,0.44755
6310,0.438,0.762039,0.453746,0.357143,0.5,0.495834
8701,0.714,0.754039,0.347298,0.285714,0.454545,0.623868
6820,0.44,0.612863,0.237839,0.142857,0.181818,0.43368
8539,0.423,0.612863,0.262097,0.214286,0.227273,0.465507
1952,0.423,0.612863,0.253884,0.142857,0.227273,0.445738
4683,0.682,0.641098,0.22314,0.0,0.272727,0.568183
1471,0.407,0.597176,0.22736,0.071429,0.227273,0.484707
6534,0.704,0.677961,0.266304,0.0,0.318182,0.537184
1220,0.706,0.728471,0.277611,0.142857,0.545455,0.552554
4675,0.313,0.762039,0.668982,0.0,0.318182,0.50282
3533,0.545,0.666353,0.294524,0.214286,0.363636,0.561714
7354,0.563,0.666353,0.304239,0.285714,0.363636,0.561714
3642,0.111,0.313725,0.112533,0.0,0.0,0.504477
572,0.263,0.754039,0.825334,0.0,0.227273,0.523004
1982,0.619,0.612863,0.218949,0.142857,0.181818,0.528386
6709,0.522,0.627451,0.214669,0.071429,0.272727,0.495006
