superconduct/table3.criticaltemp,superconduct/table3.wtd_range_atomic_radius,wtd_mean_atomic_mass
2.2,30.6,83.075794
98.0,55.5602094240838,63.7637067015707
6.22,49.008,70.1830078
36.0,34.6632710809281,57.5045980758347
8.5,43.95,191.2771
2.67,64.3111111111111,105.706022222222
18.3,145.1,98.13261
85.0,23.0769230769231,55.5022923076923
80.0,38.9320388349514,45.3164174757282
80.0,44.2681067344346,99.3556127700127
0.93,106.268571428571,110.515176428571
4.0,32.2,80.5985988
17.9,139.125,79.848804255
70.0,57.28,53.8645966666667
47.0,25.7894736842105,48.3160079736842
32.4,37.6470588235294,52.134442707494
54.3,28.8213333333333,60.2058476666667
28.5,38.87925,68.99967887175
24.0,48.275,71.509990697375
32.9,22.7333333333333,63.4637666666667
83.25,48.75,97.046275
1.03,16.1717791411043,69.6784969325153
1.65,11.7391304347826,48.543647826087
34.0,24.1636363636364,47.7810635454545
46.0,29.2671755725191,43.1820030534351
13.7,39.7782857142857,57.8516429957143
73.8,28.6196319018405,49.9105403374233
7.6,186.57,93.0591886
2.26,21.4,79.260276
9.3,44.3666666666667,50.7576915833333
32.4,48.3214285714286,56.9919794642857
1.1,46.0339805825243,57.3414394135922
10.5,32.91,73.8568934146341
2.04,87.4,98.182
2.7,144.15,97.757686725
86.0,23.4420432220039,58.5091376555337
1.6,100.571428571429,113.589335357143
3.04,75.2888888888889,107.762956666667
47.2,45.45,66.7482941
1.0,22.0,131.453466666667
33.0,59.6031746031746,17.0146143460317
6.8,63.0,64.745698
4.29,26.7777777777778,81.6714189333333
86.5,36.1565150346955,57.4433203932151
12.0,45.152,74.05125692
115.1,35.7288435976961,42.9727544528135
73.0,26.048322147651,59.8359414630872
27.0,35.6461538461539,51.2879884615385
10.8,38.5416666666667,67.7804895833333
0.022,70.9329949238579,123.008767918782
5.13,57.6,74.3201024375
32.0,34.9750178443969,57.8778782298358
35.0,55.2857142857143,85.8719007142857
0.39,32.5555555555556,15.0204333333333
4.28,44.5,104.51669
33.2,29.3076923076923,44.34645
2.9,20.0,51.35337
89.8,40.6,101.721325833333
1.65,26.1428571428571,22.8120285714286
75.0,32.0932922127988,50.0756721665382
133.0,54.2888888888889,84.6305618777778
75.0,18.5527328714396,47.6354331023865
75.0,31.3230769230769,50.5921276923077
48.0,29.2142857142857,49.4410857142857
82.0,27.7692307692308,50.7844192307692
89.8,22.6502311248074,51.2999739599384
51.0,34.1730769230769,56.1886317307692
0.655,83.86,166.26476416
56.3,37.8307692307692,56.9208615384615
96.1,65.8857142857143,81.4792995714286
5.0,0.0,12.0107
0.168,8.61323155216284,123.23417302799
2.1,57.5333333333333,112.30134
97.0,51.5555555555556,69.0873336888889
5.0,14.0833333333333,16.8401096922222
3.51,32.1908396946565,83.1612135267175
10.0,32.8510328510328,76.6936942942943
49.5,23.6905721192587,52.9213540692989
16.0,32.304,44.500724
71.6,23.1733333333333,60.1528
21.5,47.2457142857143,57.9347689542857
92.85,36.229379418696,52.0056291437549
7.5,78.25,53.685425
1.69,25.6666666666667,120.54
56.7,25.0607339214934,60.2863855517197
88.3,71.2,90.4321085357143
12.6,69.5,71.35607465
30.0,40.224,70.9614072
35.0,45.125,75.34845
10.6,75.8723404255319,44.0394510638298
13.9,55.812,79.83356544
15.8,31.5230769230769,47.8138507692308
4.0,65.7333333333333,94.3093333333333
76.8,38.5373333333333,54.7009997866667
11.6,55.3270440251572,44.6330440251572
35.2,36.6292307692308,51.2752915384615
59.3,22.8153846153846,52.0894384615385
32.0,45.0,17.9373333333333
2.17,3.66666666666666,70.6173333333333
40.0,32.08,53.6249773333333
82.5,33.4615384615385,57.075675
7.6,40.8333333333333,49.4906170833333
84.1,24.56,61.1160611733333
0.596,117.721,27.0094951064
8.9,59.2,35.0716285714286
9.6,55.175,75.4580125
29.0,28.1439393939394,44.0397295454545
60.0,31.3297430151444,56.0178437777858
0.4,99.6363636363636,114.337199545455
4.18,49.02,141.4398135
6.93,89.073,42.5215566
4.3,145.1,104.682582
68.0,55.2857142857143,79.4317765714286
83.0,38.8866976024749,51.4396718484145
12.2,119.277,53.1131964318
3.68,38.1,122.5712
95.1,20.6153846153846,55.9729076923077
22.8,9.66666666666667,15.309
6.64,41.1233333333333,42.4935105
18.4,30.436,27.516688
37.6,16.6092715231788,58.0458477924945
90.0,35.7846153846154,57.8611461538462
90.9,21.0161662817552,56.534088221709
20.0,45.1038575667656,68.4029287833828
95.0,30.0384615384615,56.0346
87.2,22.0839813374806,57.8524178849145
5.84,112.25,121.6098525
20.75,141.3125,79.0499561805
4.8,12.6758620689655,16.8825211376552
11.02,44.95,71.495072375
36.4,47.4471428571429,56.0366291714286
2.3,64.4771241830065,68.4966535947712
23.5,42.08,80.70974096
92.6,33.0266666666667,65.3772112066667
28.0,51.4321428571429,56.8482199285714
3.73,60.6,58.0235
1.0,69.5,76.456085
10.2,128.2145,55.63578925
0.82,82.6666666666667,140.276318333333
0.39,160.9839,112.40812635225
108.0,20.8,65.2390533333333
3.87,45.9,133.3846
88.9,37.3733333333333,49.3904176666667
69.1,68.9428571428571,91.0551785714286
1.0,63.0,97.92535
4.71,107.0,59.5776
11.0,24.4,68.48928
69.1,36.0,40.1277639272727
34.6,45.0685714285714,56.5890222
5.0,86.0769230769231,58.6377923076923
4.46,0.0,118.71
94.0,62.68,75.33115198125
38.1,42.96,71.913744
33.0,51.3128571428571,56.7978156428571
77.0,26.9384615384615,47.46906
64.0,22.96875,51.79638828125
2.68,34.12,86.265020448
9.25,0.0,92.90638
8.3,103.860869565217,14.3620349565217
41.5,57.925,74.39396262
36.0,48.75,89.675675
103.0,23.6421052631579,53.8754063157895
102.0,28.4615384615385,51.4813053846154
10.1,24.1666666666667,40.796325
15.0,56.6760714285714,61.0520464285714
78.8,27.1787072243346,51.7177336501901
28.0,22.7941176470588,50.6567870588235
32.0,48.6171428571429,57.0286119428571
2.44,76.425,79.350331
0.41,31.8,134.866694
24.0,36.7,35.1875557142857
32.6,25.1196808510638,68.410390070922
102.0,29.2533333333333,45.216107008
68.0,26.9623188405797,37.7422551304348
9.8,56.7631578947368,66.7524210526316
6.38,38.5,52.25325
14.9,38.5,47.1593041666667
0.58,85.9,13.9803038
0.84,39.6666666666667,85.99413
78.8,21.4125,60.64523328125
1.6,55.3333333333333,109.005134444444
91.0,21.8461538461539,57.7186
29.4,51.4465714285714,56.8044165
110.0,42.09,86.383423
25.0,44.0555555555556,53.8966111111111
61.0,36.9766666666667,49.72961674
63.5,27.7692307692308,49.1250173076923
59.7,23.2594936708861,52.2495147151899
79.0,31.6833976833977,56.612866023166
49.9,17.5883256528418,51.6238700460829
10.04,50.2805194805195,73.6017948051948
40.0,55.1823102122205,57.7555134453782
1.4,23.3333333333333,38.368065
85.2,23.5166537567777,54.8817702556158
6.25,126.875,106.9284725
3.0,79.3125,111.05301225
3.5,0.0,91.224
40.0,25.8259081562714,55.1407361891707
36.0,45.1868571428571,56.6036751914286
88.0,22.2307692307692,57.8657384615385
66.2,40.6,102.209604333333
4.416,53.6666666666667,113.681823333333
38.25,51.5757142857143,56.8012177428571
75.0,15.6285714285714,49.1560314285714
28.0,34.8011363636364,57.6696755681818
107.0,7.375,43.0901625
25.0,46.65,71.56781766
17.6,48.6707317073171,71.3381963414634
98.0,44.6229913473424,74.6882009888752
17.8,119.0,76.42516965
105.0,24.44,42.742256
55.5,23.04,58.577444
2.89,60.68,90.91728
0.35,102.25,87.5584405
109.0,41.979381443299,83.8377301443299
6.9,65.15,121.6166
4.08,121.1,55.08095
16.4,58.5,80.37894
11.0,57.472,79.82145112
19.8,145.7,75.975935735
6.88,119.9,206.890163
12.0,54.3364285714286,59.3406338571429
2.9,38.25,82.250795
33.3,43.8857142857143,56.4424922857143
3.24,62.756,90.385296
2.75,36.75,72.1299675
14.9,51.7297297297297,81.3220351351351
2.2,136.3,184.7985
13.6,52.68,67.889772
4.25,131.92,115.12936
11.8,101.291891891892,57.3692454054054
65.0,16.2666666666667,59.2244
84.1,36.5,51.033453125
1.95,87.8333333333333,115.434044444444
2.45,78.5113333333333,64.30174542
9.0,49.5403714285714,56.4502736857143
89.9,49.4142857142857,57.4112443214286
8.3,59.5,65.20332
92.2,22.7027027027027,51.3817513513513
110.0,23.748717948718,41.4272974358974
88.0,38.0230769230769,57.0492726923077
3.2,65.7586206896552,111.329186206897
37.8,30.5089285714286,49.2835857142857
89.1,22.2525849335303,51.7362252584934
1.84,69.55,97.636147
5.8,89.03,54.923375
105.1,73.8260869565217,64.6698
1.7,74.5,173.020916666667
55.0,23.52,52.655516
3.38,194.63,91.574445
75.0,22.2397476340694,51.5512059936908
2.6,30.6666666666667,110.108793333333
1.1,69.972,60.03026495
2.5,34.93,85.40295812
81.5,33.5769230769231,57.6190846153846
89.4,26.232,59.9079899
44.0,30.3375,45.1771754
33.5,57.5166666666667,15.6236833333333
38.0,81.975,87.415879875
6.28,11.6666666666667,62.4360222222222
46.0,35.7596899224806,51.4060410852713
38.6,33.2,45.8554925
86.2,37.9630769230769,51.1982746153846
91.0,21.5384615384615,57.0937015384615
25.0,54.392,79.85233307
30.0,48.792,74.2712328
1.6,8.66666666666666,81.6926266666667
16.0,60.498,73.61390095
2.36,26.48,87.1864352
2.01,39.0,85.071015
40.7,22.7333333333333,63.386144
14.4,65.7333333333333,69.2986666666667
1.81,66.0,81.7416466666667
87.3,16.2666666666667,59.2244
3.93,40.4210526315789,76.3588785263158
6.5,23.65,70.0861145454545
82.0,44.8335817188276,74.9651724788872
13.3,36.0545454545455,68.8974315454546
1.025,57.8421052631579,49.7409210526316
6.62,48.0416666666667,52.4414295833333
4.21,30.6,87.27749792
67.5,34.1730769230769,56.6317271153846
54.5,38.2030769230769,56.4045094230769
110.0,45.8,97.0214
10.7,121.11,47.41346875
6.0,71.0,53.45654
4.17,41.4,79.1766
30.2,35.5330739299611,55.9115190661479
25.0,49.7428571428571,57.9268140428571
63.7,29.9724391364263,47.9063859133364
41.0,27.7230769230769,42.5236776923077
3.68,46.4975,71.49283045
28.3,40.051948051948,73.5770285714286
16.2,141.4,86.893385
5.2,187.05,91.808075
54.5,38.2178988326848,51.6193369649805
4.18,124.016,48.4946232
3.76,167.96,51.649685
89.5,65.4285714285714,81.45675
25.0,48.81,88.7458664
24.0,40.8642857142857,56.6879465
4.92,68.34,157.2838078
24.0,59.0793650793651,14.7895881253968
88.0,42.61,88.497418
48.0,54.19125,57.3312315
20.4,51.3574285714286,56.8000159285714
50.0,45.8823529411765,69.5635652705882
87.0,22.6153846153846,51.2456653846154
6.2,57.0,114.085333333333
3.9,61.7741935483871,68.4327741935484
3.7,13.0,157.7002
27.0,70.3875,96.38115125
67.5,35.5201863354037,55.1887905279503
3.83,63.0789889415482,64.1036413902054
48.0,35.6498516320475,49.4567849554896
13.9,52.28,64.055448
22.5,50.4785714285714,59.3441
3.24,13.6666666666667,64.2895157333333
6.8,113.5,75.9260033333333
69.0,36.8533333333333,49.4601653333333
13.8,76.1,58.4977
92.4,32.5225225225225,76.0867513513514
17.9,51.3334285714286,56.7461351376
12.8,65.72,50.13791
27.0,48.8125,99.8371125
18.7,73.8,86.2619568
15.7,49.6904857142857,56.4483348857143
95.0,22.7202472952087,51.4090947449768
38.6,9.66666666666667,15.309
32.0,41.84,33.943085544
109.05,33.765625,113.452392592969
1.86,41.2474226804124,47.5382822680412
2.91,131.0,94.2632
11.0,43.45,78.59406
11.45,52.7777777777778,69.9814222222222
94.0,21.3846153846154,56.9067538461538
2.85,65.0,109.7839595
22.1,47.3785714285714,55.7900599285714
7.85,33.2,74.02931
84.5,39.0236363636364,35.5978481818182
72.0,45.0124688279302,75.2004473815461
26.0,24.4943820224719,43.7106730337079
50.0,55.2857142857143,81.7659435714286
6.9,61.6153846153846,60.6318115384615
3.677,105.024,104.7672738672
91.1,65.4285714285714,92.6500571428571
63.0,65.9117647058823,54.3726411764706
12.2,49.26,63.037602
1.703,0.0,186.207
92.0,21.1627906976744,56.816888372093
2.2,47.75,96.03395
45.0,60.595,72.000885088
45.3,55.2857142857143,78.8401528571429
5.13,31.05,97.405984
1.48,161.31,51.18125085
0.016,38.6,77.1686
8.1,147.97,87.497632
0.5,0.0,137.327
79.2,38.5373333333333,54.9652565266667
1.45,111.25,90.1275
4.23,120.4,93.517104
16.4,87.8627450980392,52.4090529411765
7.92,73.7058823529412,105.459038235294
32.7,30.7692307692308,53.2457346153846
4.95,61.4,128.7479
2.8,44.3285714285714,82.4117
1.0,57.3333333333333,123.47
12.6,65.7333333333333,69.2986666666667
90.0,8.59677419354838,58.6773341397849
69.5,28.7216,59.2007836
28.7,42.7028571428571,56.2959623714286
36.0,55.45,77.99905508
28.8,51.0542857142857,56.7381721142857
42.5,38.5646153846154,51.3898253846154
0.0609,156.3828,185.44949070318
78.0,37.8338461538462,50.9081472793846
1.94,90.3157894736842,134.150557368421
18.0,50.8,22.02548
118.0,49.247311827957,97.5216709677419
3.5,26.4107648725212,50.2985957303116
13.6,47.3916666666667,53.9103344833333
5.5,64.9,53.73995
11.2,54.356,59.3414641114286
50.0,68.2285714285714,81.50915
26.0,50.4,115.424704666667
1.89,52.4736842105263,101.028355789474
15.3,131.2,88.269704
98.7,65.4285714285714,89.3619142857143
71.0,28.8846153846154,47.8313771153846
4.24,55.5,80.1911128213333
45.0,57.61,74.416455144
87.0,39.1272727272727,49.3835096145455
87.0,34.0307692307692,52.5113273076923
2.18,16.5,121.209
1.66,26.56,83.6957952
7.89,43.9666666666667,52.5975453333333
30.5,51.4292857142857,56.8053509285714
0.78,97.9,180.14186
37.0,43.3333333333333,114.980791111111
36.5,55.7498,66.408323903875
9.8,45.2,71.872679955
37.8,31.3230769230769,55.7560969230769
0.97,23.0,164.323416666667
30.3,9.65217391304347,69.5290139920949
95.0,24.7015384615385,49.2573853846154
4.2,43.8806366047745,159.431466312997
1.8,14.5714285714286,112.731305714286
135.0,20.5900430239705,53.9860502765827
40.1,31.1764705882353,57.3509941176471
33.6,47.8985714285714,56.0484383571429
3.72,41.1666666666667,79.4915
47.0,58.5428571428571,81.0765071428571
98.0,19.4526977982095,39.8409518509557
42.4,32.886346300534,52.5978831588101
31.0,16.9411764705882,64.5489490196078
8.6,21.5714285714286,85.2200082857143
3.88,132.04,122.772168
95.0,39.7959183673469,85.5304204081633
30.05,57.6583333333333,115.08634575
66.1,38.5136,49.7169148
91.7,65.4285714285714,91.2202
130.0,48.3636363636364,85.71164
6.4,16.87,30.4156317086667
77.0,26.9384615384615,48.4154753846154
18.4,146.97375,76.44034911925
16.0,51.9,48.81925365625
18.5,56.6096,79.830098066
84.5,33.5461538461538,61.0272846153846
1.4,61.375,120.479
17.0,55.392,79.95440029
98.0,57.4375,59.89989375
34.0,27.2894736842105,48.0601079736842
4.0,30.5,88.80425
17.8,58.24,72.723426171
4.48,15.4,180.31904
3.27,117.8,150.61166
40.7,44.57,71.840460128
0.2,0.0,74.9216
0.22,111.695,178.7094375
5.6,45.6875,55.504375
4.9,83.17,119.2289
35.1,46.8428571428571,56.8088170714286
78.0,26.9384615384615,47.9359830769231
108.0,39.8909090909091,49.3289822836364
0.58,29.5,88.91355
8.86,107.25,155.2749275
54.35,23.482428115016,52.5969599041534
4.2,56.7857142857143,96.5195292857143
3.1,44.9879518072289,58.1161157783132
23.12,30.7692307692308,53.2457346153846
36.55,23.7096774193548,52.9511298387097
2.46,58.8666666666667,89.5978833333333
91.5,23.0769230769231,55.5022923076923
58.0,34.3384615384615,51.0963546153846
6.377,60.0922058074376,54.7074101986755
4.66,81.6857142857143,54.6796445714286
21.0,36.6292307692308,51.2752915384615
5.17,87.875,42.464938
82.0,34.658361061673,54.346432422812
0.62,105.25,126.299303571429
25.15,38.4483333333333,53.2469870416667
105.7,28.4588235294118,53.3155788235294
2.7,33.875,99.15583
3.27,88.2,168.29166
79.5,16.7571761055081,53.3996017067494
35.0,32.8796680497925,49.0956257261411
54.1,48.2222222222222,68.1389336888889
43.0,30.3255813953488,43.6332875968992
3.8,124.85,66.65895
19.0,61.3142857142857,58.4628789285714
79.0,39.0610328638498,56.8107028169014
29.8,45.4742857142857,57.8717121142857
3.52,18.0,151.58
2.582,189.1875,139.490344275
3.43,37.0,104.66095432
2.25,113.888888888889,118.836624444444
54.3,35.4986666666667,49.6667334133333
8.29,70.0,57.3255
8.19,47.5714285714286,50.6805714285714
0.47,90.3333333333333,87.3986901666667
78.0,37.3630769230769,51.1686553846154
36.0,54.0666666666667,15.3982179533333
12.5,16.0,75.191945
3.6657,0.0,118.71
87.7,22.6153846153846,51.2456653846154
14.6,38.5,39.9875583333333
73.0,23.4,60.1874721875
7.6,103.785714285714,65.7227285714286
11.8,24.1666666666667,47.9419916666667
61.0,29.9,48.3521428571429
71.0,92.5,94.10538
3.7,37.6666666666667,97.3242933333333
1.5,0.0,132.9054519
5.9,56.2571428571429,34.2187548571429
31.0,52.5714285714286,79.6365285714286
93.2,24.1181296144381,53.5877059885152
48.0,31.7789518590227,53.8065623076166
113.0,27.68,42.797916
45.0,44.7335811648079,74.8336503097893
8.3,37.4742857142857,57.3335565142857
6.23,68.25,91.4571428571429
77.4,36.3527131782946,56.9727912790698
8.3,112.238095238095,147.772476190476
68.9,23.2666666666667,53.9198133333333
4.92,93.59375,74.95622
52.0,36.4715066354411,56.3807145979703
90.4,21.8461538461539,57.4016930769231
92.41,71.9407142857143,81.4383043821429
5.1,71.0,53.45654
87.3,22.9508196721311,51.768443715847
3.7,65.75,65.3834166666667
2.0,8.99999999999999,155.114283333333
42.0,27.7230769230769,42.4761623076923
1.8,85.4520255863539,44.4930880597015
56.7,23.2227488151659,52.1922475513428
111.0,24.3157894736842,53.8976042442105
30.0,69.15,17.617985
89.0,35.5934833204034,51.1608235841738
2.87,84.0,86.977125
42.0,44.5,77.50895
80.0,48.75,100.098015625
10.3,36.0,74.4225873333333
0.00062,0.0,195.084
29.0,34.4266666666667,52.1426873333333
66.3,38.6609230769231,51.3089206153846
5.0,72.4736842105263,54.5873736842105
0.1,50.5,67.34847
15.5,30.6666666666667,61.8757206666667
60.0,28.7404580152672,51.0127580916031
4.1,56.56,54.6787796
51.2,52.5405405405405,82.2881567567567
66.0,22.075,64.675100625
3.62,64.2036553524804,68.4901906005222
65.0,45.5174418604651,64.5425511627907
30.0,53.4020028612303,63.4258183547926
75.7,37.3538461538462,51.3169384615385
31.5,63.01875,62.6794648645833
106.95,42.3504950495049,89.0694900990099
44.5,32.2482705611068,52.6175460415065
2.25,89.7142857142857,110.448456428571
3.4,46.0339805825243,58.4669127145631
80.0,33.3307210031348,56.4240081504702
86.4,44.7563636363636,48.9714997772727
31.0,16.8,82.69944
84.8,22.7255159619695,51.4173060060292
2.78,79.696,73.92173
18.5,57.925,76.65521262
33.9,36.528,53.4875448
47.5,48.75,102.7179428125
69.8,59.3714285714286,83.6320521428571
28.0,46.1142857142857,57.8739670714286
37.75,55.5833333333333,15.9630166666667
11.0,38.5,53.3256183333333
15.6,55.7,74.358704875
115.0,28.203125,45.826478125
0.028,114.695,175.6943725
94.0,59.9117647058823,79.8135073529412
73.9,38.5548686244204,51.4161812982998
12.5,43.45,78.59406
57.0,37.1230769230769,51.1568076923077
2.0,109.957142857143,110.477927857143
3.0,58.1873684210526,101.290460210526
18.0,32.1315068493151,54.1262018082192
2.6,31.2174940898345,59.4552704491726
2.2,61.5333333333333,67.1497866666667
37.3,44.2666666666667,19.7702666666667
63.8,29.9770290964778,47.9112721286371
75.0,57.6538461538462,57.3493807692308
9.0,168.1,92.39215
65.0,23.01,61.225064
5.7,183.76,177.3589248
1.2,45.0,122.07082
10.1,31.633281972265,53.5034400616333
3.1,44.65,53.05041325
34.0,68.745,95.48430125
42.7,44.4,47.07333675
7.22,36.75,60.430908
17.5,49.7371428571429,56.4477322857143
85.0,19.2194744976816,56.7676959814529
80.0,30.7307692307692,50.7302519230769
18.0,6.444,69.8240796
5.3,190.58,138.9254918
88.3,28.1733333333333,59.2125306666667
1.602,189.19691,139.4465511165
53.4,55.2857142857143,81.8484967857143
1.5,155.2,184.479
2.12,87.8571428571429,94.2553571428572
15.9,100.5,45.2275
35.55,52.4333333333333,14.7302
15.56,46.05,41.4219075
95.0,35.7519379844961,51.5311284496124
44.6,29.4835680751174,53.7594938967136
104.0,38.4117647058824,90.319231372549
10.8,53.1333333333333,45.95400325
4.3,14.0833333333333,16.8401096922222
23.5,4.5,69.03825
1.79,145.851,186.661599
0.71,189.9658,95.9562973195
78.0,35.986577181208,49.2750140939597
56.0,37.9013333333333,49.7208273333333
11.5,48.70975,71.50011334925
5.32,0.0,50.9415
4.64,158.75,50.79465
15.0,51.3956834532374,56.7669452517986
97.9,28.3647058823529,53.1820847058824
4.0,24.5339366515837,70.1654533936651
33.1,27.5,69.9055286486487
23.5,38.9714285714286,40.8473329691429
1.445,32.3333333333333,129.169293333333
18.9,39.3264822134387,52.229557312253
0.48,75.4,109.032844
20.0,49.535,56.2966173714286
11.64,70.1584158415842,74.684603960396
102.5,32.7307692307692,48.9876476923077
29.3,48.9128571428571,57.0652444214286
52.6,37.6774193548387,52.1635838709677
10.0,38.5,53.578314
7.76,42.6433333333333,39.99315355
2.66,21.4,79.260276
79.9,22.3414107115296,49.5897935792561
11.57,29.7142857142857,16.0203142857143
5.21,32.28,87.339740192
2.2,65.7586206896552,129.807427586207
2.25,46.4166666666667,52.2245558333333
37.9,21.1571354205399,51.5640686993381
13.4,133.95,76.5396804
93.6,21.2519319938176,56.2822129829984
28.65,45.8823529411765,107.457688235294
5.1,61.4,128.7479
19.0,34.1081322609473,70.6487327971403
0.895,15.8,70.05336
4.84,72.0,97.47729
1.7,36.5,33.57739
12.2,31.08,63.2076668
74.0,29.0212,59.21857688
0.15,105.615,150.68706841
23.3,57.725,74.55063766
5.89,116.716666666667,114.073228033333
91.0,19.0384615384615,50.873195
80.0,31.9093416834414,49.8733245508089
88.0,37.8996138996139,50.9690822007722
110.0,20.0588235294118,46.9006352941176
43.0,65.4285714285714,90.2359142857143
40.0,21.9883040935673,51.1492557504873
91.1,22.9311286171126,51.7377550425084
11.8,53.125,59.96075
39.6,14.8111111111111,69.3334358888889
3.65,8.0,115.5605
18.1,133.35,99.29419575
50.03,37.0,72.70615032
0.0004,0.0,6.941
2.53,60.1666666666667,70.4094166666667
30.5,43.7674285714286,56.4278392942857
6.0,129.883333333333,80.4484085833333
48.6,26.9160305343511,50.5503671755725
13.9,64.9458128078818,84.4833251231527
28.0,49.8,57.1751418571429
15.0,25.7590909090909,69.744488
30.0,51.1904761904762,15.5086571428571
40.0,31.08875,61.5526077925
10.0,26.5,78.87099
0.047,85.508,76.003796
3.3,92.0526315789474,97.9403578947368
39.2,37.4285714285714,51.4029945945946
40.5,59.8571428571429,69.4362928571429
16.5,47.5714285714286,59.2000799285714
14.9,41.7,59.774531
1.937,183.059,185.0576505
12.6,133.75,82.131227325
0.041,75.5,78.0995
37.0,46.2514285714286,56.7355521142857
22.7,56.94,79.81623716
0.91,108.5,140.2363525
3.76,85.43,59.70988755
66.8,33.328,65.87779052
12.2,58.8785942492013,45.2351533546326
91.1,20.8106848889579,56.3515975462028
20.5,38.9452815226011,52.2972739095956
24.0,45.3642857142857,56.6256546785714
4.6,106.55,51.655682
62.0,55.2857142857143,75.8261411428571
2.0,55.0,69.1656444444444
12.4,63.9310344827586,84.0041133004926
86.0,37.5174553917766,51.5525709464701
40.23,9.66666666666667,15.309
4.65,95.8116,56.1233022
2.5,59.6031746031746,13.5252275961905
0.032,130.85,188.25315
54.3,22.3463687150838,58.8209961691939
0.92,98.32,58.86381312
3.94,129.16,123.674872
11.0,64.23,62.6928538208333
86.0,30.5091185410334,47.2863186930091
18.54,141.7,78.56224272
5.4,54.203187250996,18.4491906374502
4.02,50.6666666666667,99.5408133333333
8.0,54.002,74.718334402176
3.45,16.5,121.209
0.145,32.5555555555556,15.0204333333333
87.5,38.0902777777778,51.5550743827161
91.8,71.9407142857143,91.2017543821429
57.0,30.4615384615385,47.9394995384615
45.3,55.3852,63.18580206
0.066,144.3,192.5037
70.0,40.6,99.2799333333333
27.3,47.7371428571429,56.5912057142857
83.4,37.7292307692308,51.3452001538462
67.6,29.5993715632364,53.9078053417125
18.6,47.8770731707317,71.0628901707317
0.818,74.99,167.0163885
92.0,35.3384615384615,52.2971138461538
32.1,96.72,111.2012627
88.0,24.112,60.3962684
49.7,34.65,60.515223125
17.0,51.3333333333333,93.951982
75.0,36.5225856697819,52.292368847352
3.5,124.3,195.18607
16.0,8.8421052631579,53.4102421052632
31.5,35.6053333333333,49.7354993333333
90.0,38.4430769230769,51.22197
5.18,38.5063291139241,35.9146253164557
4.4,49.125,16.73628125
11.3,38.5,39.9875583333333
4.38,20.6969934640523,17.2025595898693
7.76,58.89,79.80045246
20.0,23.6144578313253,52.8027293172691
22.0,30.7692307692308,53.2457346153846
128.8,54.0869565217391,83.2431609391304
35.9,51.2303571428571,56.7863090357143
5.5,92.4,49.40278272
3.06,71.25,120.11928
122.0,19.4761904761905,49.1542031746032
7.6,27.2408536585366,51.8234687118902
22.2,48.2931726907631,59.6059261044177
4.3,66.1794871794872,82.359417948718
42.0,36.8730407523511,50.9878786442006
93.5,65.4285714285714,81.45675
12.7,65.7333333333333,69.2986666666667
90.58,44.4,98.32841175
35.0,32.568,31.080708
6.0,41.44,17.16758208
59.2,37.1450797355115,56.2446042007001
0.0167,70.5,191.6209
84.7,36.4669738863287,54.8967886328725
5.0,65.2060053211707,41.8289194222729
26.1,28.1045454545455,69.3328613636364
43.0,51.225,75.461665625
1.59,30.6,83.3179
4.8,36.2019230769231,59.0175596153846
75.0,40.3333333333333,79.9616333333333
2.86,6.5,141.56819
9.58,76.26,66.4646
2.24,18.3333333333333,94.7218233333333
6.0,44.2857142857143,21.9674071428571
52.6,83.28,111.2486168
91.0,27.1466666666667,59.2006613333333
17.9,50.2942857142857,56.5942622
90.5,58.3473053892216,72.6885137724551
15.9,89.4625,87.219674875
9.1,2.70422535211269,35.0927321126761
13.0,35.4153846153846,56.3964583461538
2.99,15.25,55.4050675
93.65,39.4475357710652,52.6211353736089
7.5,58.01,74.309984
78.0,51.5555555555556,69.0873336888889
42.0,35.2076923076923,52.5881196153846
25.0,27.772972972973,53.8072468416988
118.0,61.5454545454545,66.2379454545455
6.72,36.75,60.430908
1.34,66.59,68.131455
1.9,64.3111111111111,104.590857777778
6.5,145.4,91.476357
9.4,105.347,52.7493137442
14.0,44.425,72.59438
79.0,70.5214285714286,91.1034689285714
14.5,114.5,87.110535
16.3,48.7198125,71.5001700339375
1.38,39.6,69.99726288
14.2,37.5,59.7690425
9.25,38.5063291139241,35.9146253164557
28.0,39.0214285714286,56.0187683571429
86.8,44.9636363636364,48.9777899659091
37.1,51.71,96.9540189
36.0,47.625,58.998075
15.94,104.325137167242,45.5375260109734
0.026,0.0,9.012182
11.0,47.215,66.38934
20.7,87.6430707876371,38.5567029810568
3.68,57.375,164.89136875
43.0,49.8866666666667,64.0648933333333
7.9,37.1785714285714,57.2969240357143
36.35,58.24,73.272774146
3.57,14.3333333333333,152.353033333333
60.0,35.3733333333333,50.409294
18.11,143.4,100.8386475
16.3,50.8971428571429,56.7880202142857
29.7,50.9828571428571,57.3216717714286
6.2,46.9585578118525,53.079423485288
38.0,34.673082366261,57.5163459382961
15.0,17.6666666666667,45.9025333333333
10.53,104.25,118.450785
10.5,42.3121428571429,57.1504169107143
15.5,50.08,79.8955678
90.0,22.6153846153846,51.2456653846154
33.0,43.2942857142857,56.3692273285714
32.0,12.5178571428571,71.4539821428571
1.0,49.28,56.7892491285714
25.0,51.6428571428572,57.9207613928572
93.6,35.6498516320475,49.4567849554896
93.05,22.7027027027027,51.3817513513513
4.9,53.1,66.1919
0.032,145.1,183.6373
