superconduct/table48.range_atomic_radius,superconduct/table48.range_fie,superconduct/table48.wtd_mean_fie
205.0,810.6,1000.29489559165
73.0,96.4,687.7
70.0,327.0,756.217
53.0,181.3,817.62
205.0,810.6,996.193375394322
205.0,810.6,1002.59846153846
7.0,157.8,837.92
105.0,397.2,791.872
55.0,169.2,654.431
205.0,810.6,982.4
171.0,764.1,986.758333333333
199.0,786.5,887.37
205.0,810.6,1007.49692307692
58.0,223.0,775.508049535604
53.0,181.3,821.19
166.0,491.5,795.473333333333
205.0,810.6,706.418358038769
199.0,786.5,1007.498
171.0,764.1,913.653846153846
205.0,810.6,1004.38741366078
10.0,130.4,722.46
205.0,810.6,737.888888888889
58.0,80.5999999999999,647.661
147.0,772.0,1016.03952180028
205.0,810.6,1008.49647239264
205.0,810.6,1000.54230769231
111.0,335.4,890.7125
65.0,169.7,706.025
171.0,764.1,1012.66738255034
205.0,810.6,996.945333333333
211.0,1177.5,1076.48888888889
139.0,527.7,779.8144
53.0,44.6,674.75
101.0,41.1,772.8
180.0,764.1,1010.80773263434
22.0,5.80000000000007,661.86
174.0,764.1,705.291666666667
171.0,764.1,748.975514285714
205.0,810.6,733.845454545455
205.0,810.6,995.357300710339
199.0,786.5,1007.30571428571
196.0,1139.9,898.7975
205.0,810.6,1003.51743503772
84.0,244.9,763.736363636364
199.0,786.5,887.09
171.0,764.1,999.603846153846
94.0,319.1,739.42
140.0,521.9,767.016666666667
53.0,72.9,633.267098703888
205.0,810.6,999.371628994544
42.0,195.4,851.466666666667
69.0,239.9,830.3
205.0,810.6,979.2875
0.0,0.0,1085.7
84.0,244.9,687.766666666667
205.0,810.6,1007.30846153846
171.0,764.1,696.996666666667
205.0,810.6,989.95140562249
0.0,0.0,1085.7
205.0,810.6,993.290779014308
205.0,810.6,698.75
205.0,810.6,1001.0103343465
50.0,167.1,582.875
180.0,746.1,862.559459459459
205.0,810.6,1001.75696594427
2.0,157.2,708.912
205.0,810.6,1002.32530864198
205.0,810.6,1018.39163834126
147.0,817.5,951.961875
5.0,2.29999999999995,650.10759
115.0,751.4,1025.8
60.0,219.9,715.64
205.0,810.6,1001.22403100775
58.0,62.9000000000001,791.269285714286
80.0,86.4,642.0
205.0,894.6,1016.02861500915
205.0,810.6,1000.89076923077
140.0,521.9,780.058139534884
205.0,810.6,1002.23634615385
205.0,810.6,695.638
84.0,244.9,707.943333333333
155.0,482.7,1016.74285714286
16.0,25.0999999999999,661.01022
171.0,764.1,1006.21333333333
78.0,348.4,798.266666666667
17.0,74.3,570.82
174.0,764.1,1002.76161538462
106.0,290.5,738.4
171.0,772.0,1011.498
205.0,810.6,1001.99230769231
171.0,772.0,1021.31111111111
205.0,810.6,1017.80363636364
140.0,554.0,1131.3
8.0,3.89999999999998,660.675
100.0,843.5,979.75
171.0,764.1,702.193666666667
164.0,1148.5,931.114
171.0,772.0,1011.58001428571
119.0,337.4,820.902666666667
205.0,810.6,1000.31089494163
53.0,181.3,828.33
171.0,764.1,1012.59018486754
106.0,355.1,731.305263157895
171.0,764.1,1021.72259970458
171.0,764.1,1077.17656
205.0,810.6,707.937234042553
205.0,810.6,1002.55586156547
111.0,273.0,754.3
196.0,1148.5,960.81
171.0,764.1,1000.89052631579
83.0,208.8,686.863111111111
53.0,81.4,720.58
89.0,142.4,778.968333333333
205.0,810.6,1000.7772804184
0.0,0.0,657.8
29.0,17.9,553.525
80.0,182.8,665.543143143143
153.0,1138.9,905.5475
205.0,810.6,1002.66790123457
185.0,764.1,1028.94214285714
171.0,764.1,1008.42666666667
158.0,781.6,840.183333333333
20.0,166.1,758.266666666667
166.0,491.5,795.296666666667
45.0,56.2,740.366666666667
205.0,810.6,995.642874961023
108.0,237.0,655.866
145.0,544.6,864.0325
139.0,443.7,826.22
205.0,810.6,991.244
205.0,810.6,1007.5606079167
164.0,1148.5,903.9855
205.0,810.6,996.129205607477
205.0,810.6,998.22
171.0,764.1,1007.86353333333
36.0,180.9,818.09814695
205.0,810.6,1003.66646153846
28.0,110.0,867.66
195.0,894.6,1014.984
144.0,452.1,842.197404282933
0.0,0.0,615.4
205.0,810.6,1004.23738461538
205.0,810.6,1012.875
133.0,325.6,923.86
185.0,773.0,1034.05088235294
205.0,810.6,1003.46133333333
12.0,1.0,760.075
171.0,764.1,751.573571428571
199.0,786.5,889.0225
171.0,764.1,1023.17141750581
205.0,810.6,1000.43846153846
205.0,810.6,999.426829268292
171.0,772.0,1011.5836
30.0,5.80000000000007,662.34
205.0,810.6,1005.25333333333
205.0,810.6,997.301550387597
185.0,718.9,887.177922077922
139.0,527.7,778.756
205.0,810.6,1030.785
205.0,810.6,1011.56922857143
17.0,170.2,653.586666666667
2.0,109.0,815.897435897436
205.0,810.6,1007.67797333333
132.0,771.2,889.165
205.0,810.6,1003.52153846154
54.0,131.6,600.124
117.0,399.3,797.604
26.0,262.4,619.82
146.0,723.7,1024.96666666667
205.0,810.6,727.742857142857
199.0,786.5,1007.61428571429
205.0,810.6,992.014604948124
2.0,74.3000000000001,707.09
171.0,817.5,1011.21571428571
205.0,894.6,1020.54
205.0,810.6,1006.79325153374
2.0,157.2,636.6
190.0,773.0,878.628205128205
171.0,764.1,997.184615384615
205.0,810.6,1007.54308445532
55.0,96.5,681.9875
21.0,348.2,624.668
2.0,157.8,836.54
205.0,810.6,1000.7555984556
164.0,1148.5,1019.11142857143
94.0,239.1,731.43
13.0,156.2,767.733333333333
53.0,58.1,671.375
128.0,793.2,1011.76914285714
5.0,7.69999999999993,653.18
145.0,496.3,926.333333333333
205.0,810.6,999.46
171.0,764.1,1003.20526315789
205.0,810.6,998.834736842105
171.0,764.1,760.316666666667
82.0,283.6,705.051666666667
199.0,786.5,1007.51785714286
81.0,138.5,690.492965517241
83.0,196.6,720.466666666667
205.0,810.6,738.731428571429
20.0,183.9,697.8
29.0,181.1,859.116666666667
82.0,16.3,776.22
108.0,457.9,802.757142857143
205.0,810.6,998.461502347418
205.0,810.6,1003.46038461538
205.0,810.6,1021.277
205.0,810.6,999.522447388932
97.0,470.1,807.18
205.0,810.6,734.7
187.0,983.0,1006.7
147.0,551.2,826.244
100.0,347.6,798.1
171.0,772.0,1011.63138571429
0.0,0.0,1011.2
82.0,349.5,806.4784
69.0,87.5,650.4
2.0,5.30000000000007,705.55
67.0,184.2,800.671428571429
205.0,810.6,1020.90285714286
205.0,810.6,1000.49704739705
158.0,781.6,1008.81285714286
171.0,764.1,742.005555555555
205.0,810.6,1004.85904073087
171.0,764.1,1006.89266666667
171.0,764.1,1016.30357941834
84.0,244.9,704.366666666667
205.0,810.6,990.171666666667
39.0,17.9,545.30985
158.0,781.6,1009.96142857143
11.0,12.3000000000001,709.665
38.0,310.6,595.194239848914
171.0,852.5,1070.0311827957
43.0,175.5,701.675
53.0,181.3,843.963829787234
101.0,977.1,956.102918287938
174.0,764.1,747.291428571429
19.0,34.6999999999999,655.305
171.0,772.0,1012.34141714286
171.0,764.1,992.725
62.0,382.9,869.91
205.0,810.6,730.951428571429
57.0,98.4,688.85
77.0,36.1,546.765
205.0,810.6,1031.6
205.0,810.6,1016.39365079365
205.0,810.6,1004.25333333333
205.0,894.6,1022.22
171.0,764.1,1031.08
139.0,527.7,775.9
13.0,183.3,719.97
205.0,810.6,985.663157894737
158.0,781.6,1010.26
205.0,810.6,993.715689381933
205.0,810.6,999.967081712062
205.0,810.6,999.278461538461
171.0,764.1,980.88
12.0,148.6,818.69
132.0,771.2,889.1525
205.0,810.6,1007.01333333333
199.0,786.5,888.6625
80.0,107.6,646.77
205.0,810.6,997.909780485899
177.0,1131.0,1084.28103448276
142.0,283.5,684.1
205.0,810.6,1005.82933333333
101.0,170.6,743.81
171.0,764.1,1006.40533333333
139.0,450.6,782.206
171.0,764.1,758.557142857143
199.0,786.5,734.29
87.0,144.6,711.8
27.0,13.5,654.53
250.0,937.6,1027.65820170109
80.0,86.4,648.048
58.0,223.0,774.430333333333
150.0,572.7,778.585455150607
33.0,311.0,776.584
205.0,810.6,998.872408417771
171.0,772.0,1011.82685714286
78.0,348.4,788.369333333333
196.0,1148.5,915.55625
171.0,764.1,1029.22
196.0,1139.9,947.59
62.0,129.5,671.83625
142.0,743.7,1026.62626262626
205.0,810.6,996.417901234568
108.0,237.0,624.08
20.0,101.3,660.3325
147.0,772.0,906.125
158.0,653.4,769.29
185.0,718.9,903.105
87.0,255.6,830.857142857143
171.0,772.0,1013.51142595978
205.0,810.6,991.085611510791
185.0,764.1,1028.87428571429
158.0,781.6,1013.62132030033
183.0,773.0,1030.57058823529
205.0,810.6,993.65652173913
107.0,36.1,565.278266666667
114.0,306.7,786.317647058824
171.0,781.6,979.83125
12.0,125.1,709.5761
205.0,810.6,1010.79671428571
171.0,772.0,1011.5204
5.0,135.0,774.8
150.0,572.7,778.629032258065
205.0,810.6,998.422505800464
171.0,772.0,1011.59914285714
171.0,772.0,1011.59714285714
174.0,764.1,998.846153846154
205.0,817.5,738.209285714286
36.0,5.79999999999995,541.18874
12.0,101.3,741.634482758621
171.0,772.0,1011.50928571429
101.0,252.7,756.5
171.0,772.0,1021.86948051948
205.0,810.6,1002.866538165
205.0,810.6,731.888571428571
108.0,351.5,793.764
205.0,810.6,1001.22403100775
205.0,810.6,1000.51806853583
171.0,772.0,979.8305
199.0,786.5,1007.51785714286
205.0,810.6,997.563095709809
205.0,810.6,991.965
171.0,764.1,1011.65672131148
185.0,764.1,1028.37857142857
26.0,47.8000000000001,711.928456913828
205.0,810.6,726.371428571429
89.0,349.5,806.778
171.0,764.1,712.744604316547
11.0,12.3000000000001,714.585
205.0,810.6,1003.83469230769
122.0,341.5,773.861764705882
105.0,397.2,791.92
171.0,764.1,774.066666666667
139.0,443.7,782.566
171.0,772.0,1010.9943
139.0,443.7,782.5904
139.0,443.7,782.43112
58.0,223.0,768.56
217.0,910.3,1118.2272517321
177.0,1131.0,798.490322580645
20.0,109.0,660.9828
171.0,764.1,1008.67142857143
170.0,1138.9,900.097625
171.0,764.1,985.03
205.0,810.6,967.914642857143
171.0,764.1,1008.67142857143
199.0,786.5,1007.55642857143
31.0,402.5,1119.75
144.0,452.1,800.375
80.0,356.8,817.76
13.0,183.3,721.705
205.0,810.6,1010.80345714286
205.0,810.6,984.8832
21.0,130.1,676.133333333333
152.0,817.5,1047.79034090909
171.0,764.1,1011.71356353411
92.0,326.4,754.16
81.0,405.1,714.714285714286
205.0,810.6,1002.94
10.0,183.3,730.625
81.0,405.1,798.4061
205.0,810.6,998.365163297045
205.0,810.6,1010.81153846154
38.0,183.2,655.596
80.0,86.4,642.012375
103.0,252.8,730.078947368421
205.0,810.6,996.312598425197
171.0,781.6,942.945
141.0,510.5,798.746153846154
205.0,810.6,1007.87093333333
171.0,764.1,771.284927536232
205.0,810.6,1010.68214285714
128.0,544.6,833.944776119403
205.0,810.6,999.797846153846
205.0,810.6,1000.29502719503
205.0,810.6,1010.61285714286
205.0,810.6,738.4975
139.0,527.7,777.58
205.0,810.6,1000.38957528958
171.0,764.1,701.608666666667
31.0,402.5,1200.25
205.0,810.6,735.932857142857
80.0,356.8,810.040476190476
205.0,810.6,998.80100697134
205.0,894.6,1019.8597
2.0,5.30000000000007,705.179
62.0,84.9,648.094
55.0,210.0,866.4375
139.0,443.7,789.16
171.0,772.0,1011.59714285714
2.0,157.2,573.72
205.0,810.6,984.658133333333
37.0,143.8,674.08
171.0,764.1,1002.52763157895
142.0,743.7,1010.42694736842
113.0,238.9,895.926666666667
70.0,218.9,683.19298245614
13.0,56.2,711.51125
57.0,0.899999999999977,868.775
185.0,773.0,720.9175
185.0,764.1,736.476785714286
10.0,88.4,659.18
53.0,181.3,822.975
8.0,3.89999999999998,661.065
57.0,65.5,867.838666666667
205.0,810.6,991.244
205.0,810.6,1007.75733333333
205.0,810.6,1001.21230769231
21.0,204.5,741.31
67.0,242.6,634.282352941176
205.0,810.6,992.51375
205.0,810.6,1000.92256809339
205.0,810.6,1001.70681114551
7.0,145.7,692.768
111.0,335.4,873.76
158.0,781.6,1009.15742857143
205.0,810.6,1000.16358381503
159.0,504.7,789.916666666667
53.0,182.8,673.005
171.0,772.0,759.936
101.0,41.1,772.8
205.0,810.6,1001.19384615385
74.0,245.9,719.9
153.0,1138.9,947.71
205.0,810.6,1004.14327666151
2.0,157.8,831.017
171.0,764.1,701.350166666667
205.0,810.6,995.435691823899
7.0,60.1999999999999,675.384
190.0,773.0,1011.08571428571
145.0,526.6,925.416666666667
65.0,75.2,703.6
205.0,810.6,796.086666666667
171.0,764.1,723.316
37.0,74.9,627.40303030303
139.0,443.7,785.89
156.0,580.5,777.78
205.0,810.6,1037.09166666667
155.0,496.7,791.083743842365
171.0,764.1,1007.55333333333
0.0,0.0,578.7
78.0,348.4,795.031
171.0,764.1,1005.86666666667
10.0,183.3,805.778
24.0,32.4,682.856
95.0,276.8,848.133333333333
205.0,810.6,1004.78950191571
205.0,810.6,733.442857142857
205.0,810.6,997.830769230769
205.0,810.6,1001.05
35.0,71.4,632.25
49.0,168.7,694.327
205.0,810.6,992.227847803961
205.0,810.6,997.307221350079
150.0,737.9,1030.8565
205.0,810.6,994.304437400951
205.0,894.6,1022.556
93.0,254.0,936.8
183.0,773.0,1027.82352941176
171.0,773.0,995.441923076923
205.0,810.6,690.97
139.0,527.7,783.022
205.0,810.6,1006.15096989967
139.0,219.2,742.118222222222
171.0,772.0,1011.73367597562
205.0,810.6,1000.38957528958
205.0,810.6,711.863861055444
81.0,405.1,806.472073170732
69.0,239.9,820.55
108.0,254.5,735.408
205.0,810.6,1039.616
205.0,810.6,1002.86933333333
80.0,131.0,673.1125
199.0,786.5,1006.09842406877
171.0,764.1,1008.67142857143
205.0,810.6,1003.62307692308
16.0,25.0999999999999,664.7702
94.0,349.5,832.3
134.0,905.9,1073.89113924051
22.0,217.4,541.64
130.0,355.1,804.155555555556
53.0,195.4,842.247567567568
10.0,95.5,722.81
60.0,219.9,710.02
171.0,764.1,702.146666666667
35.0,180.4,637.6673
205.0,894.6,1020.6333
205.0,810.6,1003.49292307692
171.0,764.1,720.584615384615
36.0,97.0999999999999,818.23175
159.0,511.7,788.720930232558
205.0,810.6,992.726507936508
17.0,169.2,653.9
104.0,610.2,1006.17272727273
39.0,172.7,736.5
143.0,1139.9,947.51
67.0,188.1,732.65
147.0,773.0,1011.35542857143
19.0,34.6999999999999,654.22
171.0,764.1,703.692857142857
205.0,810.6,1001.29876256767
84.0,327.0,769.86
146.0,219.2,740.021777777778
199.0,786.5,1006.20258249641
205.0,810.6,998.041538461538
205.0,810.6,1006.338
139.0,443.7,782.6048
205.0,810.6,1012.87059701493
69.0,62.9000000000001,779.451333333333
139.0,443.7,826.22
17.0,109.0,737.3
171.0,764.1,741.145
205.0,1153.4,901.9225
142.0,737.9,882.225
205.0,810.6,738.357142857143
171.0,764.1,734.3
171.0,772.0,890.13175
180.0,559.1,833.679104477612
26.0,100.6,736.433333333333
107.0,214.1,761.933333333333
205.0,810.6,998.137955073586
205.0,894.6,1022.22
5.0,106.1,679.515
105.0,397.2,796.28
60.0,135.9,687.57675
205.0,810.6,995.6
185.0,764.1,1005.89866666667
205.0,810.6,741.449285714286
171.0,772.0,1003.35
205.0,810.6,990.530610626487
78.0,348.4,798.266666666667
171.0,781.6,983.2625
205.0,810.6,993.26246031746
205.0,810.6,738.357142857143
205.0,810.6,771.928571428571
205.0,810.6,994.180991735537
171.0,781.6,980.182294264339
177.0,1138.9,985.3164
199.0,786.5,995.907692307692
205.0,810.6,1003.68815384615
175.0,493.5,762.226363636364
29.0,139.9,691.58
27.0,13.5,656.85
83.0,208.8,650.866666666667
211.0,1177.5,1014.65698924731
100.0,843.5,979.75
18.0,109.6,613.1216
205.0,810.6,1000.89076923077
113.0,40.1,775.066666666667
205.0,810.6,1022.67954545455
57.0,148.5,769.657142857143
26.0,100.6,736.433333333333
205.0,810.6,1003.50400153905
205.0,810.6,1002.25692307692
174.0,764.1,1007.20666666667
53.0,75.1999999999999,643.017
144.0,452.1,843.069086195723
205.0,810.6,998.7875
205.0,810.6,981.72731917182
35.0,71.4,633.4638
145.0,470.3,905.59387755102
73.0,237.3,762.442105263158
19.0,167.4,707.642
205.0,810.6,1011.60909090909
76.0,450.6,733.63
27.0,13.5,661.98
58.0,62.9000000000001,779.233333333333
105.0,397.2,791.004
153.0,1138.9,899.96475
87.0,255.6,827.635294117647
171.0,764.1,722.716
205.0,810.6,993.798412698413
199.0,786.5,1005.02933333333
29.0,151.8,711.525
171.0,764.1,1005.86666666667
58.0,223.0,769.093666666667
205.0,810.6,1003.64476923077
25.0,204.5,703.58
9.0,29.8,718.18
0.0,0.0,578.7
84.0,244.9,707.333333333333
171.0,764.1,1011.80545454545
92.0,326.4,766.4
205.0,810.6,1002.04126738794
11.0,150.2,633.1
171.0,764.1,1031.965
205.0,810.6,701.693288590604
171.0,764.1,720.074509803922
135.0,211.2,740.866666666667
20.0,174.1,831.266666666667
108.0,470.1,779.94
205.0,810.6,1011.47928571429
205.0,810.6,999.8050625
78.0,348.4,788.75
185.0,764.1,1028.37857142857
87.0,444.8,778.92
171.0,764.1,1011.84703557312
205.0,810.6,1028.49722222222
2.0,109.0,815.161943319838
77.0,72.3,917.790721649485
190.0,773.0,1011.08571428571
161.0,572.7,784.883333333333
52.0,161.8,601.775
171.0,773.0,1004.22333333333
171.0,764.1,1006.15366666667
171.0,781.6,1010.18357142857
205.0,810.6,1000.43846153846
2.0,126.3,631.0
205.0,810.6,1003.28153846154
54.0,98.4,669.54
82.0,349.5,806.32
141.0,510.5,843.807142857143
171.0,764.1,1128.94428571429
205.0,810.6,993.290779014308
205.0,810.6,995.330564263323
80.0,131.0,671.475
158.0,781.6,1009.73171428571
205.0,810.6,741.885714285714
205.0,810.6,996.641666666667
211.0,1177.5,1043.82666666667
185.0,773.0,750.840625
205.0,810.6,736.918857142857
46.0,65.5,836.892156862745
164.0,1148.5,891.46475
171.0,764.1,1007.12259887006
199.0,786.5,1007.51785714286
205.0,810.6,713.883636363636
57.0,98.4,688.85
158.0,781.6,1008.81285714286
196.0,1148.5,931.458
0.0,0.0,708.2
58.0,223.0,768.56
53.0,44.6,674.75
205.0,810.6,1002.55030864198
205.0,810.6,1030.38666666667
205.0,810.6,999.678811369509
142.0,737.9,1032.55
171.0,764.1,1005.9016
205.0,810.6,998.486757425742
145.0,470.3,885.572340425532
53.0,426.3,741.733333333333
205.0,810.6,1002.5027027027
205.0,810.6,1002.02961538462
30.0,16.6,705.829411764706
150.0,572.7,778.583333333333
164.0,1148.5,1029.59428571429
205.0,810.6,803.396666666667
171.0,772.0,1011.72448571429
205.0,810.6,1007.54933333333
205.0,810.6,1006.84054878049
183.0,773.0,1030.57058823529
80.0,256.1,648.4025
205.0,810.6,998.353846153846
196.0,1139.9,947.63
93.0,279.5,855.159375
171.0,764.1,1015.73181818182
92.0,11.7,577.028571428571
145.0,526.6,914.275
217.0,910.3,1033.05789473684
171.0,852.5,783.929844995968
199.0,786.5,895.506211180124
128.0,793.2,930.409638554217
171.0,764.1,1023.15976923077
205.0,810.6,1013.61081282625
171.0,772.0,1011.60318571429
171.0,772.0,1012.16453714286
62.0,84.9,649.568
171.0,764.1,992.017554858934
190.0,773.0,723.3897
83.0,208.8,657.826666666667
205.0,810.6,989.95140562249
171.0,764.1,724.62
205.0,810.6,1000.99319230769
152.0,826.3,992.77
171.0,772.0,1003.94643848289
205.0,894.6,1022.724
62.0,84.9,642.7995
205.0,810.6,813.68
147.0,772.0,1012.00881491535
61.0,85.3,702.35
14.0,27.0,662.12
113.0,239.9,916.739344262295
105.0,397.2,791.86
152.0,826.3,988.35
190.0,773.0,855.289189189189
205.0,810.6,997.615384615385
171.0,764.1,1010.5450867052
114.0,306.7,812.594117647059
205.0,894.6,1022.22
205.0,810.6,996.164615384615
171.0,764.1,1006.7808
37.0,82.5999999999999,630.64
164.0,1148.5,897.459
205.0,810.6,1003.52153846154
171.0,764.1,774.078571428571
150.0,881.6,1075.72278481013
49.0,129.3,824.65
80.0,182.8,654.796
108.0,351.5,793.733333333333
205.0,810.6,993.798412698413
199.0,786.5,1005.28923076923
205.0,810.6,1001.60731707317
205.0,810.6,1006.891
2.0,96.5,756.5295
198.0,682.9,1053.18095238095
84.0,465.9,773.271428571429
205.0,810.6,1033.64318181818
139.0,443.7,782.62
94.0,319.1,773.023529411765
205.0,810.6,996.144230769231
123.0,400.9,885.25
183.0,766.2,1010.54429882045
171.0,764.1,842.235714285714
205.0,810.6,1011.34642857143
205.0,810.6,723.592307692308
110.0,436.0,765.566666666667
132.0,450.0,872.6875
108.0,260.1,716.666483333333
62.0,129.5,648.85
145.0,526.6,918.731666666667
205.0,810.6,1002.44666666667
171.0,772.0,1011.55481428571
205.0,810.6,1004.43853211009
171.0,764.1,1029.16634615385
185.0,718.9,903.105
65.0,244.4,674.9675
139.0,443.7,782.588
97.0,180.3,873.16
60.0,219.9,706.214885114885
205.0,810.6,996.448630989421
79.0,346.6,890.865714285714
205.0,810.6,988.389328063241
171.0,764.1,723.562
58.0,223.0,776.565
205.0,810.6,998.684234930448
78.0,348.4,798.266666666667
205.0,810.6,995.586231313926
205.0,810.6,990.235555555555
205.0,810.6,1003.62307692308
7.0,170.2,653.566666666667
171.0,764.1,724.62
205.0,810.6,999.765732024835
0.0,0.0,905.8
205.0,810.6,999.408465403943
124.0,406.1,806.973097560976
158.0,781.6,1008.81285714286
205.0,810.6,996.104564090663
17.0,170.2,653.576666666667
53.0,181.3,812.727403846154
196.0,1139.9,900.31475
205.0,810.6,738.357142857143
80.0,131.0,661.9775
171.0,764.1,737.8185
139.0,287.2,707.625
15.0,38.6,666.302
205.0,1153.4,905.1725
205.0,810.6,994.073529411765
147.0,772.0,902.875
205.0,810.6,1006.9664
80.0,86.4,642.1125
3.0,60.6999999999999,781.0734
146.0,817.5,973.940714285714
205.0,810.6,1007.91662591687
205.0,810.6,1001.08370830101
205.0,810.6,790.94
171.0,772.0,1011.48428571429
60.0,142.7,655.356
38.0,73.3000000000001,684.810995
205.0,894.6,1021.2456
80.0,107.6,642.795
13.0,110.0,747.81
205.0,810.6,999.590769230769
74.0,328.0,781.3316
24.0,32.4,669.3776
42.0,101.3,662.289
205.0,894.6,737.757142857143
171.0,772.0,1011.61124285714
5.0,7.69999999999993,654.8355
205.0,810.6,763.968571428571
33.0,59.8,674.65
22.0,367.5,762.45
171.0,764.1,701.326666666667
143.0,1139.9,954.848
158.0,781.6,1008.80057142857
205.0,810.6,1003.62307692308
95.0,276.8,853.836448598131
91.0,89.9000000000001,737.27
185.0,773.0,721.59375
139.0,443.7,784.9492
153.0,1138.9,899.59875
205.0,810.6,996.162992125984
205.0,810.6,996.858431372549
158.0,781.6,1008.83742857143
205.0,810.6,1025.12933333333
108.0,755.1,1011.06
33.0,311.0,786.94
159.0,572.7,786.208333333333
78.0,348.4,793.508333333333
205.0,810.6,735.204428571428
205.0,810.6,996.841660201707
205.0,810.6,1002.10618716164
125.0,457.9,809.125714285714
47.0,153.3,669.18
13.0,56.2,711.7975
14.0,27.0,662.12
205.0,810.6,994.056875
171.0,764.1,1028.982239819
153.0,1138.9,947.71
80.0,182.8,655.1616
15.0,417.1,886.7094
2.0,96.5,711.85
205.0,810.6,733.845454545455
205.0,810.6,991.730672926447
171.0,764.1,1003.66875
171.0,772.0,1011.49797142857
55.0,142.7,844.271428571429
90.0,348.2,737.486666666667
95.0,276.8,848.133333333333
133.0,419.6,798.43
205.0,810.6,999.88527131783
52.0,108.1,814.05
171.0,764.1,722.412087912088
205.0,810.6,999.329268292683
54.0,310.6,602.361224489796
171.0,764.1,1039.17444444444
211.0,1177.5,1008.78625954198
171.0,772.0,1029.19777777778
6.0,218.0,704.6
171.0,764.1,919.16329113924
57.0,149.5,863.672881355932
185.0,773.0,1034.48352941176
205.0,810.6,731.807857142857
205.0,810.6,812.427272727273
12.0,190.6,734.26
8.0,3.89999999999998,661.65
53.0,181.3,824.76
113.0,262.8,916.36393442623
205.0,894.6,1020.036
171.0,772.0,1011.54071428571
205.0,810.6,1001.18310077519
171.0,764.1,1001.5052173913
205.0,810.6,997.312798766384
176.0,667.2,1011.01
198.0,682.9,1053.18095238095
183.0,773.0,1012.05428571429
205.0,810.6,995.151673151751
205.0,810.6,1012.98049155146
74.0,245.9,720.304435483871
205.0,810.6,1003.45576923077
171.0,764.1,1006.03066666667
5.0,7.69999999999993,655.49
92.0,326.4,766.4
0.0,0.0,663.6
205.0,810.6,1003.88338461538
159.0,504.7,789.575792988314
80.0,131.0,671.8025
205.0,810.6,1001.41692307692
171.0,764.1,743.985271317829
205.0,810.6,1008.13726235741
198.0,682.9,1053.18095238095
130.0,287.2,732.422222222222
22.0,160.8,789.824365482233
205.0,810.6,1005.20763076923
123.0,400.9,813.875
2.0,5.30000000000007,706.08
152.0,1090.6,993.18
183.0,773.0,1025.21744186047
205.0,810.6,739.271428571429
205.0,810.6,1006.248
205.0,810.6,1002.71830162875
63.0,204.7,666.45706940874
205.0,810.6,995.6
205.0,810.6,1001.02618492618
74.0,254.0,915.962666666667
205.0,810.6,1017.82785547786
33.0,218.0,654.363333333333
183.0,766.2,1018.16291635825
205.0,810.6,999.390625
87.0,188.1,719.05
23.0,275.3,707.3215
171.0,764.1,1006.612
139.0,287.1,773.0
62.0,84.9,642.375
171.0,772.0,1011.64228571429
35.0,13.5,656.152842273819
171.0,764.1,1009.86931175155
95.0,135.9,684.795
205.0,810.6,1006.81907692308
205.0,810.6,993.515333292148
55.0,96.5,721.545
205.0,810.6,737.5525
21.0,348.2,656.006
205.0,810.6,997.169230769231
139.0,219.2,735.606256742179
140.0,521.9,788.404697986577
53.0,181.3,839.677777777778
205.0,810.6,1002.25261538462
205.0,810.6,710.645652173913
205.0,810.6,992.993125
205.0,810.6,998.601915708812
14.0,278.7,775.2
205.0,810.6,1004.56153846154
171.0,764.1,1001.29970089731
63.0,288.0,848.76815920398
171.0,764.1,1025.17326007326
7.0,60.1999999999999,678.394
205.0,810.6,989.602011263073
139.0,443.7,781.41616
15.0,194.5,641.1355
79.0,135.9,685.89675
183.0,773.0,1030.57058823529
164.0,772.0,859.575675675676
205.0,810.6,1050.78836363636
15.0,417.1,886.828571428571
205.0,810.6,1001.29922779923
32.0,252.7,783.866666666667
205.0,810.6,1005.47846153846
81.0,222.5,724.05
76.0,450.6,733.633333333333
20.0,174.1,773.233333333333
171.0,764.1,990.313500784929
153.0,1138.9,902.58625
26.0,47.8000000000001,711.3516
205.0,810.6,1007.64692307692
33.0,218.0,581.297142857143
58.0,62.9000000000001,779.233333333333
147.0,772.0,1012.40642857143
53.0,181.3,818.266153846154
84.0,282.6,734.25
171.0,772.0,1012.22426285714
205.0,810.6,1001.58670769231
76.0,450.6,733.633333333333
205.0,810.6,1006.00870866875
3.0,60.6999999999999,763.0455
205.0,810.6,1001.26421378776
205.0,810.6,1000.14
58.0,223.0,765.891666666667
147.0,817.5,1008.70642857143
171.0,781.6,827.28125
111.0,136.6,710.033333333333
250.0,937.6,691.808181818182
79.0,101.2,708.076
117.0,399.3,791.515
79.0,346.6,893.583714285714
205.0,810.6,967.932142857143
125.0,184.8,773.8
70.0,327.0,755.136
159.0,504.7,789.916666666667
205.0,810.6,996.164615384615
35.0,159.9,740.18
205.0,810.6,1000.82093023256
205.0,810.6,1000.07355769231
205.0,810.6,994.41616481775
139.0,527.7,769.18
205.0,810.6,1001.6386996904
38.0,310.6,682.233333333333
147.0,773.0,1011.35642857143
58.0,223.0,738.141
58.0,223.0,773.896666666667
60.0,135.9,685.8417
205.0,810.6,723.592307692308
7.0,182.8,583.7808
114.0,395.8,848.96
160.0,772.0,913.066
177.0,781.6,1009.80392857143
56.0,331.3,863.564
92.0,247.0,713.01
