range_ThermalConductivity,range_atomic_mass,wtd_mean_fie
0.0,0.0,663.6
0.0,0.0,663.6
0.0,0.0,663.6
0.0,0.0,663.6
56.0,31.775,791.233
115.0,117.2954,835.52
139.0,112.0305,723.52
78.97342,128.2426,897.56475
119.97342,128.2426,897.32075
119.97342,128.2426,896.34475
119.97342,128.2426,895.73475
119.97342,128.2426,891.46475
218.0,79.4384614,659.0
123.0,95.9645,697.057142857143
123.0,95.9645,687.481081081081
218.0,61.9243114,681.333333333333
78.795,95.535,830.3
138.48,125.4233,780.642857142857
138.48,35.858,776.228571428571
138.48,125.4233,780.642857142857
186.0,111.886,795.75
222.0,111.9239314,646.616666666667
86.0,96.119,791.443
86.0,96.119,791.611
86.0,96.119,791.569
78.97342,122.90607,899.96475
119.97342,122.90607,899.78175
119.97342,122.90607,899.59875
119.97342,122.90607,898.74475
119.97342,122.90607,898.13475
119.97342,122.90607,896.30475
78.97342,122.90607,899.96475
78.97342,122.90607,901.79925
78.97342,122.90607,903.63375
78.97342,122.90607,908.22
78.97342,122.90607,906.3855
74.0,68.47,812.111176470588
74.0,68.47,812.14
74.0,68.47,812.154411764706
74.0,68.47,812.168823529412
74.0,68.47,812.197647058824
74.0,68.47,812.226470588235
50.0,164.1315,763.1
129.0,166.9985,763.1
99.97342,124.90825,886.2375
99.97342,124.90825,886.23125
99.97342,124.90825,886.225
99.97342,124.90825,886.2125
78.97342,124.90825,887.37
99.97342,124.90825,887.3575
99.97342,124.90825,887.35125
99.97342,124.90825,887.345
99.97342,124.90825,887.3325
99.97342,124.90825,887.32
99.97342,124.90825,887.295
78.48,71.755,823.789655172414
138.795,86.645,853.933333333333
138.795,175.135,854.4
47.97342,184.5906,1157.89189189189
399.48,31.093,842.935483870968
169.97342,167.8406,1133.65602836879
169.97342,167.8406,1130.08823529412
169.97342,167.8406,1121.31395348837
169.97342,167.8406,1118.2272517321
169.97342,167.8406,1140.37142857143
169.97342,167.8406,1143.9004784689
169.97342,167.8406,1147.46346153846
399.48,31.093,844.21568627451
78.97342,122.90607,899.9383125
78.97342,122.90607,899.96475
99.97342,122.90607,899.961625
99.97342,122.90607,899.95225
78.97342,128.2426,897.2475
78.97342,128.2426,897.35325
78.97342,128.2426,897.459
99.97342,128.2426,897.55975
99.97342,128.2426,897.55225
99.97342,128.2426,897.53975
199.97342,58.9222,961.437719298245
199.97342,58.9222,954.025675675676
90.97342,71.6206,926.9375
90.97342,71.6206,918.8125
159.97342,71.6206,929.521875
159.97342,71.6206,929.025
159.97342,71.6206,928.03125
159.97342,71.6206,927.0375
159.97342,71.6206,930.01875
159.97342,71.6206,930.0125
159.97342,71.6206,930.00625
159.97342,71.6206,930.0
78.97342,71.6206,929.8
399.48,145.4344,839.896030245747
121.0,144.9685,648.99
399.97342,192.981,945.0
78.764,120.990238,795.4
78.764,120.990238,795.66
78.764,120.990238,796.7
78.764,120.990238,798.52
399.97342,192.981,1011.29454545455
399.97342,192.981,1011.51
78.48,29.6228,769.559701492537
99.48,39.8617,780.058139534884
78.48,77.0604519,769.282352941177
99.48,39.8617,776.509243697479
99.48,39.8617,767.016666666667
78.48,77.0604519,766.335398230089
78.764,120.990238,805.45
78.97342,134.3606,903.38375
150.0,34.8436,799.9844
150.0,34.8436,799.9796
150.0,34.8436,799.9776
150.0,34.8436,799.9748
137.0,110.81997,723.72
35.0,67.9806,741.733333333333
65.0,96.119,791.5
36.0,33.79,735.2
36.0,33.79,735.2
73.0,78.6336,773.46
150.0,34.8436,799.988
150.0,34.8436,799.98
150.0,34.8436,799.97
150.0,34.8436,799.964
150.0,34.8436,799.96
150.0,34.8436,799.95
150.0,34.8436,799.946
150.0,34.8436,799.94
150.0,34.8436,799.92
65.0,31.775,791.9032
65.0,31.775,791.8976
65.0,31.775,791.892
65.0,31.775,791.8852
65.0,31.775,791.8832
65.0,31.775,791.8784
65.0,31.775,791.8732
65.0,31.775,791.8704
65.0,31.775,791.8664
65.0,31.775,791.852
65.0,31.775,791.872
86.0,96.119,791.85436
86.0,96.119,791.809
86.0,96.119,791.7922
86.0,96.119,791.7292
86.0,96.119,791.6914
86.0,96.119,791.662
86.0,96.119,791.62
86.0,96.119,791.5696
86.0,96.119,791.515
86.0,96.119,791.473
86.0,96.119,791.452
99.48,39.8617,788.404697986577
99.48,165.285,795.861555075594
99.48,39.8617,777.875
121.0,144.9685,645.535
124.0,164.1558,778.583333333333
36.0,120.1624,835.52
6.0,93.30062,741.91
99.48,39.8617,777.875
89.0,81.182805,584.028571428571
5.0,81.3804,802.56
90.97417,128.09447,874.242268041237
90.97417,129.305,874.237113402062
90.97417,129.305,874.231958762887
129.0,129.305,795.0225
129.0,129.305,794.395
129.0,129.305,783.1
83.0,150.287,711.225
78.48,71.755,829.401
58.0,3.87,751.872413793104
58.0,3.87,765.418248175182
78.48,77.0604519,769.282352941177
199.97342,58.9222,750.035833333333
199.97342,58.9222,731.992857142857
199.97342,58.9222,718.44375
199.97342,58.9222,768.775
78.97342,71.6206,924.0875
78.97342,71.6206,924.0875
159.97342,71.6206,928.03125
159.97342,71.6206,930.0125
143.0,173.029,779.3625
96.0,64.82088,709.5
20.0,155.7545,775.8125
139.0,67.486,694.9
78.48,148.5383,800.036170212766
99.48,165.285,786.161087866109
99.48,165.285,790.05041322314
99.48,165.285,782.463934426229
99.48,39.8617,777.820898876404
82.0,98.2287,777.916
78.48,148.5383,795.465765765766
89.0,81.182805,584.028571428571
89.0,114.120805,584.477857142857
89.0,114.120805,584.927142857143
89.0,114.120805,585.151785714286
89.0,114.120805,588.521428571429
89.0,81.182805,584.031428571429
89.0,81.182805,584.035714285714
89.0,81.182805,584.039285714286
89.0,81.182805,584.042857142857
89.0,81.182805,584.046428571429
89.0,81.182805,584.05
89.0,85.308805,583.967142857143
0.0,0.0,786.0
0.0,0.0,760.0
28.764,38.749238,794.95
5.0,81.3804,802.56
5.0,81.3804,802.56
0.0,0.0,760.0
76.0,71.755,814.05
138.48,125.4233,780.642857142857
68.0,102.5604,802.645454545455
34.97342,192.981,1045.325
34.97342,192.981,1051.141
35.0,67.9806,741.733333333333
35.0,67.9806,741.733333333333
50.0,35.8233,765.82
50.0,35.8233,765.82
50.0,35.8233,765.82
11.0,17.14547,735.9
87.0,128.09447,733.026
87.0,128.09447,731.66
83.0,150.287,711.225
399.97342,121.3276,1024.25866666667
399.97342,121.3276,1034.04266666667
399.97342,121.3276,1038.93466666667
78.97342,134.3606,898.7975
397.0,64.054,815.79012345679
36.0,120.1624,787.766666666667
78.97342,124.1166,894.21125
78.97342,124.1166,895.02375
78.97342,124.1166,895.83625
78.97342,124.1166,896.64875
78.97342,124.1166,897.46125
78.97342,124.1166,899.08625
78.97342,124.1166,900.71125
399.97342,128.2426,979.83125
399.97342,121.3276,999.729513343799
399.97342,121.3276,999.627472527472
399.97342,121.3276,999.525431711146
399.97342,121.3276,999.423390894819
399.97342,188.3839,997.501923076923
399.97342,188.3839,997.617307692308
399.97342,188.3839,997.732692307692
399.97342,188.3839,997.848076923077
399.97342,188.3839,997.963461538462
399.97342,191.2006,1002.45769230769
399.97342,191.2006,1004.73307692308
399.97342,191.2006,1007.00846153846
399.97342,191.2006,1009.28384615385
399.97342,191.2006,1011.55923076923
399.97342,191.2006,1013.83461538462
399.97342,188.3839,997.6
399.97342,188.3839,998.800769230769
399.97342,188.3839,1000.00153846154
399.97342,188.3839,1001.20230769231
399.97342,188.3839,1002.40307692308
399.97342,188.3839,1003.60384615385
399.97342,188.3839,1004.80461538462
399.97342,188.3839,998.430769230769
399.97342,188.3839,999.631538461538
399.97342,188.3839,1020.76451612903
399.97342,188.3839,1015.14841269841
399.97342,188.3839,1009.7078125
399.97342,188.3839,1004.43461538462
399.97342,188.3839,994.648235294118
399.97342,188.3839,994.575735294118
399.97342,188.3839,994.503235294118
399.97342,188.3839,994.358235294118
399.97342,188.3839,994.213235294118
399.97342,188.3839,994.668235294118
399.97342,188.3839,994.688235294118
399.97342,188.3839,994.728235294118
399.97342,188.3839,994.768235294118
132.0,81.482,782.00224
78.97342,134.3606,890.11675
78.97342,141.2506,890.92825
78.97342,146.5006,890.52025
0.0,0.0,589.4
35.0,67.9806,741.733333333333
90.0,51.93183072,741.841379310345
65.0,96.119,791.5
234.97342,58.9222,919.789895470383
234.97342,58.9222,916.397124600639
234.97342,39.8456,928.391139240506
78.97342,71.6206,949.273684210526
78.97342,71.6206,949.7
78.97342,121.3276,927.635135135135
132.0,81.482,782.00224
132.0,81.482,781.41616
132.0,81.482,780.54496
61.0,81.482,782.99296
61.0,81.482,783.09952
61.0,81.482,783.1528
61.0,81.482,783.56128
61.0,81.482,783.80992
73.0,81.482,782.40016
73.0,81.482,782.32688
73.0,81.482,782.19864
73.0,81.482,782.12536
73.0,81.482,781.96048
399.97342,128.2426,1008.81285714286
139.97417,80.89568,1050.26666666667
139.97417,80.89568,1050.26666666667
212.0,64.2424614,676.845
77.0,32.290805,674.46
377.0,64.2424614,680.865
377.0,65.9248414,676.795
99.48,39.8617,783.287358916479
99.48,39.8617,778.863157894737
78.48,148.5383,783.302966101695
399.48,145.4344,837.962962962963
35.0,67.9806,741.733333333333
58.0,99.479,708.416666666667
58.0,188.143,710.031666666667
58.0,188.143,714.876666666667
58.0,188.143,724.566666666667
58.0,188.143,735.548666666667
58.0,188.143,737.486666666667
58.0,188.143,740.716666666667
50.0,164.1315,763.1
99.48,39.8617,794.545098039216
99.795,46.895,790.925899280576
99.795,46.895,801.969176470588
99.795,46.895,796.786041189931
99.795,46.895,797.164166666667
99.795,23.78,857.119047619048
99.48,39.8617,793.88078817734
53.795,60.84138,887.2
53.795,60.84138,887.2
78.795,60.84138,842.338588235294
78.795,60.84138,839.412128146453
50.0,67.9806,741.725
50.0,67.9806,741.716666666667
35.0,67.9806,741.733333333333
35.0,67.9806,741.733333333333
35.0,67.9806,742.530666666667
35.0,67.9806,743.328
50.0,67.9806,741.725
50.0,67.9806,741.716666666667
50.0,67.9806,741.708333333333
41.0,67.9806,741.657
41.0,67.9806,741.580666666667
150.0,155.006,812.612195121951
150.0,155.006,809.953658536585
134.0,146.8813,723.33
119.764,70.096238,793.733333333333
119.764,70.096238,794.546666666667
119.764,70.096238,796.986666666667
149.764,71.931738,796.8
149.764,71.931738,793.764
149.764,71.931738,793.886666666667
149.764,71.931738,793.886666666667
149.764,71.931738,794.04
119.764,70.096238,793.733333333333
119.764,70.096238,793.733333333333
119.764,90.259,790.216666666667
119.764,90.259,786.7
119.764,90.259,783.183333333333
119.764,90.259,779.666666666667
119.764,90.259,765.6
119.764,107.931708,796.82
119.764,128.09447,779.94
119.764,70.096238,793.733333333333
99.97342,124.90825,886.2375
78.97342,124.90825,887.37
99.97342,124.90825,887.3325
399.97342,122.90607,1011.40057142857
119.764,70.096238,793.733333333333
78.48,148.5383,793.299157894737
78.48,71.755,831.9
77.0,32.290805,692.5
77.0,32.290805,689.51
77.0,32.290805,686.52
77.0,32.290805,683.53
77.0,32.290805,680.54
77.0,32.290805,677.55
77.0,32.290805,674.56
93.48,26.9639,848.76815920398
93.48,26.9639,848.76815920398
77.0,32.5306,691.405
77.0,32.5306,690.675
77.0,32.5306,688.85
77.0,32.5306,687.39
77.0,32.5306,686.295
68.0,32.5306,685.2
137.0,166.9985,731.733333333333
137.0,166.9985,727.336666666667
137.0,166.9985,722.94
137.0,166.9985,718.543333333333
137.0,166.9985,714.146666666667
137.0,166.9985,709.75
137.0,166.9985,705.353333333333
137.0,166.9985,700.956666666667
137.0,166.9985,692.163333333333
137.0,110.81997,687.766666666667
78.48,23.115,849.299004975124
5.0,81.3804,774.085714285714
5.0,81.3804,774.085714285714
187.0,98.82747,798.068
61.0,81.482,776.638
61.0,81.482,775.641
61.0,81.482,774.644
78.97342,122.90607,894.919875
63.0,102.5604,753.2
35.0,67.9806,741.733333333333
85.0,13.0964614,650.866666666667
85.0,13.0964614,650.866666666667
78.97342,122.90607,906.80875
78.97342,122.90607,905.3975
78.48,29.6228,769.559701492537
78.48,77.0604519,766.335398230089
99.48,165.285,802.813636363636
78.48,148.5383,793.645454545455
99.48,39.8617,774.516814159292
99.48,39.8617,779.126666666667
78.48,29.6228,776.335555555556
78.48,77.0604519,771.482222222222
99.48,165.285,802.813636363636
78.48,148.5383,792.877777777778
123.0,85.149,726.3
150.0,51.93183072,790.62
150.0,51.93183072,788.744
150.0,51.93183072,785.93
122.0,114.33723072,782.137
74.0,30.21245,726.32
78.97342,128.2426,922.715
399.97342,141.2506,1001.99230769231
399.97342,141.2506,1001.73230769231
399.97342,141.2506,1001.60215384615
399.97342,141.2506,1001.79738461538
399.97342,141.2506,1001.69169230769
399.97342,141.2506,1002.47446153846
399.97342,124.1166,1031.61
399.97342,124.1166,1034.16787857143
150.0,51.93183072,796.248
150.0,51.93183072,792.496
90.97342,71.6206,926.9375
90.97342,71.6206,918.8125
78.764,56.646238,799.72
78.764,56.646238,801.02
78.764,56.646238,802.32
199.764,43.947838,800.975
150.0,51.93183072,790.62
78.48,81.482,806.983333333333
61.0,81.482,809.883333333333
90.0,51.93183072,745.285314685315
199.97342,142.92595,899.094
78.97342,128.2426,888.35
82.0,81.482,782.604
82.0,81.482,782.6
82.0,81.482,782.598
82.0,81.482,782.597
82.0,81.482,782.59
82.0,81.482,782.584
82.0,81.482,782.5752
82.0,81.482,782.572
88.0,68.9066,815.681481481482
78.97342,124.1166,917.1425
78.48,71.755,826.972549019608
99.48,39.8617,777.875
78.48,29.6228,775.258333333333
78.48,77.0604519,770.708333333333
99.48,165.285,800.023404255319
78.48,148.5383,790.766666666667
106.0,96.119,786.62
99.97342,134.3606,889.60625
99.97342,134.3606,889.6
99.97342,134.3606,889.59375
99.97342,134.3606,889.5875
99.97342,134.3606,889.58125
99.97342,134.3606,889.6
149.97342,134.3606,888.635
149.97342,176.2176,893.03125
139.764,128.97423072,796.222
199.97342,58.9222,896.956363636364
199.9723,83.9070968,993.18
199.9723,83.9070968,992.883
199.9723,83.9070968,992.19
123.0,76.89515,904.671428571429
149.795,70.8405,850.515625
70.48,27.46,867.671875
78.48,71.755,828.33
61.0,81.482,782.62
102.0,81.482,780.8632
102.0,81.482,779.4968
102.0,81.482,778.5208
102.0,81.482,777.1544
78.97342,134.3606,897.75
78.97342,134.3606,897.75
78.97342,134.3606,881.567532467532
78.97342,134.3606,881.567532467532
78.48,29.6228,790.148052568698
78.48,29.6228,777.083879781421
78.48,29.6228,776.634340222575
78.48,29.6228,781.896774193548
78.48,29.6228,776.727272727273
78.48,71.755,831.9
78.48,29.6228,780.061643835616
78.48,29.6228,776.4125
82.0,81.482,782.6004
82.0,81.482,782.5996
82.0,81.482,782.592
82.0,81.482,782.586
82.0,81.482,782.576
134.0,27.7595,746.89
134.0,164.1315,762.442105263158
78.48,71.755,831.9
78.48,72.661955,831.477
78.48,23.115,849.75
150.0,51.93183072,788.015631262525
99.795,46.895,789.826018099548
78.48,77.0604519,766.335398230089
99.48,39.8617,767.020430107527
99.48,39.8617,767.016666666667
99.48,39.8617,780.211963882619
78.48,71.755,829.044
133.0,13.494,779.233333333333
144.0,34.144912,778.807333333333
139.97342,6.99036928,904.35
399.97342,122.90607,1011.57457142857
399.97342,122.90607,1011.60842857143
399.97342,122.90607,1011.67614285714
399.97342,122.90607,1011.67614285714
399.97342,122.90607,1011.71
169.97342,167.8406,1218.52625
169.97342,167.8406,1214.85725
169.97342,167.8406,1217.609
78.97342,122.90607,899.0475
119.97342,122.90607,899.781
119.97342,122.90607,900.88125
119.97342,122.90607,902.715
119.97342,122.90607,904.54875
78.97342,134.3606,907.97
119.97342,134.3606,909.80375
119.97342,134.3606,911.6375
133.0,78.632,700.36
87.0,79.972275,693.115
122.0,2.36699999999999,761.75
122.0,2.36699999999999,761.75
150.0,51.93183072,793.2464
150.0,51.93183072,790.62
150.0,51.93183072,787.6184
78.48,81.482,807.794915254237
137.0,110.81997,707.333333333333
63.0,120.07455,728.8
78.48,71.755,815.835
78.48,71.755,816.549
78.48,71.755,817.62
78.48,71.755,824.76
78.48,71.755,823.811111111111
96.0,64.82088,696.1
96.0,64.82088,699.75
96.0,64.82088,699.916666666667
44.0,139.239,794.1
44.0,139.239,795.19
44.0,139.239,796.28
44.0,139.239,798.46
44.0,139.239,800.64
99.97342,121.3276,1102.05
99.97342,121.3276,1097.85
119.97342,98.8186,1010.53631840796
44.0,139.239,797.37
85.0,45.225,787.04
85.0,45.225,786.064
85.0,45.225,785.088
85.0,45.225,784.112
132.0,136.372,786.98
132.0,136.372,789.16
132.0,136.372,791.34
61.0,139.239,784.8
115.0,59.5345,705.34
115.0,59.5345,703.68
115.0,59.5345,702.02
204.0,23.9599614,583.738116591928
206.0,42.7414614,583.781081081081
218.0,61.9243114,585.2
139.8195,86.61206,1142.6
139.8195,136.31906,1139.86470588235
139.8195,38.09036,1117.1529562982
139.8195,38.09036,1110.04198473282
139.8195,84.45986,1112.33452685422
86.0,96.119,791.792
86.0,96.119,791.6828
78.48,148.5383,783.302966101695
78.48,23.115,848.834343434344
78.48,23.115,846.946391752577
78.97342,122.90607,877.907197943445
78.97342,124.90825,874.855646817249
78.97342,128.2426,876.561538461539
78.97342,142.92595,874.942105263158
206.0,42.7414614,583.815646258503
206.0,42.7414614,583.80407239819
206.0,42.7414614,583.792550790068
206.0,42.7414614,583.781081081081
206.0,42.7414614,583.758295964126
206.0,42.7414614,583.758295964126
206.0,42.7414614,583.758295964126
206.0,42.7414614,583.758295964126
204.0,23.9599614,613.378660049628
63.0,102.5604,736.433333333333
78.48,71.755,826.545
133.0,164.1315,784.72
137.0,164.1315,769.86
23.97342,121.3276,799.633333333333
78.9911,43.507,878.055
78.48,71.755,828.33
78.48,71.755,824.76
78.48,71.755,817.62
78.97342,134.3606,977.444444444444
78.97342,134.3606,977.444444444444
78.97342,134.3606,977.444444444444
78.97342,134.3606,977.444444444444
399.97342,122.90607,737.434285714286
399.97342,122.90607,736.511428571428
399.97342,122.90607,735.588571428571
399.97342,122.90607,734.665714285714
399.97342,122.90607,733.742857142857
399.97342,122.90607,732.82
399.97342,122.90607,739.781428571429
399.97342,122.90607,741.205714285714
399.97342,122.90607,742.63
399.97342,122.90607,744.054285714286
399.97342,122.90607,745.478571428571
399.97342,121.3276,738.138428571429
399.97342,121.3276,737.767
399.97342,121.3276,737.581285714286
399.97342,121.3276,738.105428571429
399.97342,121.3276,737.734
399.97342,121.3276,737.548285714286
74.0,30.21245,707.833333333333
78.0,80.21207,683.066666666667
399.9911,47.5466,1006.86785714286
399.9911,47.5466,1006.76065714286
399.9911,47.5466,1006.43905714286
36.0,33.79,735.2
399.97342,124.90825,988.188691796009
399.97342,124.90825,991.045054945055
27.0,1.78040000000001,711.51
27.0,1.78040000000001,711.51
73.0,81.482,782.2994
73.0,81.482,781.933
65.0,25.91215,572.35
150.0,155.006,813.933333333333
150.0,155.006,811.338095238095
78.97342,71.6206,924.0875
199.97342,58.9222,954.025675675676
199.97342,58.9222,966.908510638298
234.97342,58.9222,957.668
199.97342,58.9222,957.455555555556
82.0,81.482,782.602
102.0,81.482,783.7756
102.0,81.482,784.9492
82.0,81.482,782.576
102.0,81.482,783.7496
102.0,81.482,784.9232
102.0,81.482,786.0968
102.0,81.482,786.1228
65.0,31.775,791.88
85.0,31.775,793.0536
85.0,31.775,794.2272
85.0,31.775,795.4008
78.764,106.353238,787.82
78.764,106.353238,789.12
399.795,70.8405,882.857142857143
399.48,39.3595,849.371428571429
81.97417,100.8113,979.75
81.97417,100.8113,979.75
81.97417,100.8113,979.75
81.97417,100.8113,979.75
78.48,71.755,821.19
78.48,71.755,828.33
69.0,46.6827,832.841379310345
133.0,47.8824,828.903448275862
133.0,47.8824,824.965517241379
90.0,51.93183072,733.633333333333
90.0,51.93183072,733.633333333333
121.0,81.482,782.44168
121.0,81.482,782.35252
121.0,81.482,782.23364
121.0,81.482,781.84728
121.0,81.482,781.778768492603
150.0,155.006,808.571219512195
150.0,155.006,808.916829268293
150.0,155.006,808.943414634146
150.0,155.006,810.405609756098
86.0,112.8657,782.2552
86.0,112.8657,780.2008
86.0,112.8657,778.9168
86.0,112.8657,778.1464
78.764,120.990238,796.96
187.0,98.82747,798.4061
187.0,98.82747,797.28554
189.0,100.038,798.8168
189.0,100.038,797.8308
187.0,100.82965,798.76912
187.0,100.82965,798.21648
183.0,104.164,799.10834
183.0,104.164,798.91148
102.0,81.482,778.228
102.0,81.482,775.9832
102.0,81.482,774.812
56.0,28.9266,708.28
36.0,33.79,735.2
56.0,47.7266,732.508
115.0,33.79,731.84
65.0,47.486805,734.6552
99.795,46.895,792.148888888889
90.764,107.931708,807.18
78.97342,111.6006,985.083766233766
78.48,29.6228,779.248173515982
99.48,39.8617,784.226363636364
150.0,155.006,809.698409733199
149.764,71.931738,862.13
149.764,71.931738,862.82
149.764,71.931738,863.51
100.0,27.9839,828.894
100.0,27.9839,829.308
100.0,27.9839,830.182
96.0,20.69,771.8
86.0,112.8657,778.66
86.0,112.8657,778.3852
86.0,112.8657,778.202
99.9911,33.8603,1006.7
22.9911,164.4833,1057.45555555556
54.0,29.80415,732.65
55.0,68.5468,707.05
55.0,73.754088,736.5
212.0,151.5084614,689.85
212.0,79.4384614,710.975
59.0,72.07,685.05
59.0,23.594,706.175
13.0,24.767088,591.725
13.0,105.2438,562.275
78.48,29.6228,775.258333333333
78.48,71.755,773.770833333333
78.48,71.755,772.283333333333
78.48,71.755,771.539583333333
78.48,71.755,770.795833333333
165.0,47.542,797.3336
20.0,36.376,816.675
389.0,112.0305,720.42
82.0,98.2287,774.22
92.3,98.2287,773.374
102.0,98.2287,773.244
82.0,98.2287,774.2
82.0,98.2287,773.762
382.0,98.2287,773.938
102.0,98.2287,777.154
92.3,98.2287,773.8816
382.0,98.2287,773.656
82.0,98.2287,773.304
82.0,98.2287,772.846
102.0,98.2287,780.088
102.0,98.2287,783.022
82.0,98.2287,774.18
82.0,98.2287,774.16
102.0,98.2287,772.268
78.48,29.6228,776.727272727273
78.97342,139.10806,889.5935
78.97342,139.10806,889.535
78.97342,139.10806,889.49
78.97342,139.10806,889.445
82.0,98.2287,775.05
90.0,51.93183072,733.633333333333
90.0,51.93183072,733.63
90.0,51.93183072,733.626333333333
90.0,51.93183072,733.624
90.0,51.93183072,733.613
90.0,51.93183072,733.608333333333
150.0,155.006,808.393097560976
150.0,155.006,809.086975609756
150.0,155.006,809.235853658537
150.0,155.006,809.467146341463
150.0,155.006,810.434853658537
78.97342,124.1166,894.5
137.0,110.81997,707.333333333333
137.0,110.81997,707.577333333333
137.0,110.81997,707.821333333333
137.0,110.81997,707.943333333333
137.0,110.81997,708.004333333333
137.0,110.81997,707.811333333333
137.0,110.81997,708.528333333333
137.0,110.81997,709.245333333333
139.9911,33.8603,1073.89113924051
134.0,164.1315,756.03
134.0,164.1315,755.978
134.0,164.1315,755.9
134.0,164.1315,755.77
134.0,164.1315,755.38
134.0,164.1315,754.73
134.0,164.1315,754.08
134.0,164.1315,753.43
134.0,164.1315,755.5842
134.0,164.1315,754.6926
134.0,164.1315,751.572
134.0,164.1315,747.114
134.0,164.1315,756.5012
134.0,164.1315,756.9724
134.0,164.1315,757.208
142.0,106.0749,705.829411764706
99.48,39.8617,754.34
78.97342,122.90607,873.385714285714
78.8195,137.89753,775.585714285714
78.8195,137.89753,807.568656716418
78.8195,137.89753,835.947887323944
78.8195,137.89753,855.218918918919
78.8195,137.89753,872.988311688312
133.0,152.139,722.36
78.764,106.353238,789.12
78.764,106.353238,789.64
78.764,106.353238,791.2
90.764,106.353238,749.22
90.764,106.353238,759.268
90.764,106.353238,769.316
90.764,106.353238,779.364
90.764,106.353238,789.412
90.764,106.353238,799.46
150.0,51.93183072,790.62
150.0,155.006,810.405609756098
95.0,5.09573072,619.6
82.0,98.2287,778.756
82.0,98.2287,772.372
78.97342,122.90607,906.125
78.97342,122.90607,906.125
78.97342,124.90825,902.5
78.97342,128.2426,903.725
78.97342,122.90607,906.125
78.97342,122.90607,906.125
78.97342,122.90607,906.125
10.97342,192.981,935.0354
10.97342,192.981,940.172
10.97342,192.981,947.51
10.97342,192.981,954.848
78.48,71.755,828.33
12.97342,192.981,947.71
12.97342,192.981,947.71
12.97342,192.981,947.71
7.97342,192.981,1005.54545454545
58.0,122.454,748.65
58.0,122.454,745.75
50.0,35.8233,765.82
399.97342,192.981,998.487769230769
399.97342,192.981,1000.62469230769
399.97342,192.981,1002.76161538462
399.97342,192.981,1004.89853846154
399.97342,192.981,1007.03546153846
21.97342,192.981,756.166666666667
399.97342,184.5906,995.6
49.97342,121.3276,803.396666666667
23.97342,121.3276,799.633333333333
23.97342,192.981,790.94
23.97342,192.981,786.593333333333
23.97342,192.981,773.553333333333
23.97342,192.981,764.86
16.97342,192.981,916.438
16.97342,192.981,923.776
16.97342,192.981,931.114
16.97342,192.981,938.452
16.97342,192.981,945.79
16.97342,192.981,953.128
16.97342,192.981,960.466
7.97342,192.981,1037.74736842105
7.97342,192.981,1005.54545454545
399.97342,192.981,1005.58372727273
399.97342,192.981,1005.64113636364
399.97342,192.981,1005.73681818182
399.97342,192.981,1005.92818181818
399.97342,188.3839,690.97
399.97342,188.3839,692.526
399.97342,188.3839,695.638
399.97342,188.3839,698.75
399.97342,188.3839,701.862
234.97342,58.9222,925.075
234.97342,39.8456,933.2
234.97342,58.9222,921.335714285714
234.97342,39.8456,930.621428571429
123.0,76.89515,897.58
133.0,13.494,788.75
133.0,13.494,798.266666666667
78.48,71.755,820.272413793103
78.48,71.755,823.086206896552
78.48,71.755,827.306896551724
78.48,71.755,830.824137931034
99.48,39.8617,798.967632850242
103.0,28.44,728.37
34.9723,189.9819968,985.19
20.0,36.376,816.675
399.97342,79.9606,1028.07142857143
399.97342,79.9606,1027.94142857143
84.764,48.904,763.4
187.0,155.006,807.320268292683
187.0,155.006,807.061097560976
187.0,155.006,806.731243902439
187.0,155.006,806.118658536585
187.0,155.006,805.682780487805
84.764,48.904,763.4
35.0,67.9806,741.733333333333
47.0,107.464,790.36
58.0,122.454,771.705882352941
150.0,155.006,809.261904761905
150.0,155.006,809.521428571429
150.0,155.006,810.040476190476
150.0,155.006,810.819047619048
150.0,155.006,811.857142857143
150.0,155.006,808.943414634146
150.0,155.006,809.182682926829
150.0,155.006,809.740975609756
187.0,155.006,806.268292682927
429.48,39.75,829.875
78.764,56.646238,801.02
73.0,81.482,782.12536
73.0,81.482,781.96048
99.48,39.8617,776.246351931331
99.48,39.8617,777.875
86.0,112.8657,778.66
82.0,98.2287,779.26
82.0,98.2287,777.58
82.0,98.2287,772.54
82.0,98.2287,770.86
82.0,98.2287,769.18
82.0,98.2287,767.5
50.0,35.8233,765.82
115.0,25.8,788.75
78.48,23.115,849.75
150.0,51.93183072,787.2432
119.97342,122.90607,899.72075
119.97342,122.90607,898.74475
119.97342,122.90607,897.52475
119.97342,122.90607,896.91475
119.97342,122.90607,896.30475
119.97342,122.90607,893.86475
119.97342,128.2426,897.32075
119.97342,128.2426,896.34475
119.97342,128.2426,895.12475
119.97342,128.2426,893.90475
119.97342,128.2426,891.46475
119.97342,134.3606,902.77375
119.97342,134.3606,900.94375
119.97342,134.3606,899.72375
119.97342,134.3606,897.28375
147.0,67.484,868.7
147.0,67.484,868.7
147.0,67.484,868.7
147.0,67.484,868.7
147.0,67.484,868.7
147.0,67.484,868.7
79.0,12.782,758.56
79.0,12.782,787.0453722334
79.0,12.782,786.214285714286
79.0,12.782,784.476559356137
79.0,12.782,784.174346076459
79.0,12.782,783.569919517103
79.0,12.782,782.738832997988
149.97342,176.2176,893.7125
78.48,23.115,845.972916666667
78.48,65.915,843.406979166667
78.48,65.915,840.841041666667
78.48,65.915,835.709166666667
171.0,41.6375,651.366666666667
