superconduct/table53.mean_Density,superconduct/table53.range_Density,superconduct/table53.range_atomic_radius
4235.85725,8958.571,205.0
3285.35725,8958.571,171.0
5828.0858,8958.571,205.0
8077.33333333333,7978.0,67.0
6528.73816666667,12368.571,185.0
4235.85725,8958.571,205.0
10296.5,3453.0,29.0
7077.5,11050.0,141.0
5511.0858,13532.571,205.0
11937.6666666667,1110.0,19.0
4235.85725,8958.571,205.0
9480.5,5939.0,33.0
4998.2858,11848.571,171.0
7940.0,1260.0,53.0
6146.8,7112.0,94.0
3726.85416666667,9778.571,170.0
6002.2858,11848.571,174.0
4565.5715,9778.571,171.0
3720.625,8958.571,177.0
3836.0,5572.0,58.0
4434.35725,8958.571,171.0
8041.143,22588.571,217.0
5170.2858,8958.571,205.0
4015.85725,8958.571,171.0
4963.4858,8958.571,205.0
5316.60725,8958.571,205.0
6502.75,5390.0,139.0
4491.75,7018.0,139.0
9305.0,14690.0,113.0
5280.8,6051.0,155.0
6239.4858,13308.571,160.0
9630.0,14690.0,113.0
5286.0715,9778.571,178.0
7860.0,9380.0,103.0
9796.66666666667,14190.0,113.0
4584.2858,9778.571,171.0
9106.5,20230.0,117.0
5342.85725,9778.571,171.0
6501.35725,13532.571,205.0
5503.4858,9778.571,171.0
3497.56,10488.749,117.0
5713.8,6648.0,159.0
4207.02083333333,9778.571,196.0
5581.2858,8958.571,205.0
5814.40483333333,8958.571,205.0
5174.2858,11848.571,205.0
4781.33333333333,3780.0,60.0
4285.6255,8568.749,142.0
8805.0,5390.0,12.0
5224.2858,8958.571,205.0
5449.10725,8958.571,147.0
4480.5715,8958.571,205.0
3919.5715,8958.571,171.0
4156.50378,8907.9101,147.0
4937.10725,7872.571,147.0
7204.66666666667,2666.0,62.0
9480.5,5939.0,33.0
5170.2858,8958.571,205.0
5848.5,2683.0,10.0
6403.5,587.0,38.0
4235.85725,8958.571,205.0
6653.347,12368.571,190.0
5018.0858,8958.571,190.0
14795.0,12450.0,10.0
1665.0,1404.0,231.0
5944.91842857143,11338.571,190.0
6870.5715,13532.571,171.0
5122.2858,8958.571,171.0
4165.52083333333,11848.571,177.0
4235.85725,8958.571,205.0
9529.5,5681.0,7.0
6095.33333333333,4453.0,73.0
10901.5,2243.0,26.0
5815.4858,11338.571,171.0
4617.4858,9064.571,205.0
5265.0,6610.0,111.0
3388.70378,8959.9101,205.0
4491.75,7018.0,139.0
5665.10725,8958.571,158.0
4423.0,3446.0,77.0
6258.0,6240.0,87.0
4569.4858,8958.571,205.0
11186.6666666667,18760.0,123.0
6080.35725,11848.571,205.0
4087.4858,8958.571,171.0
5682.33333333333,8020.0,123.0
7142.20414285714,13532.571,185.0
4434.35725,8958.571,171.0
4975.4858,8958.571,171.0
4235.85725,8958.571,205.0
2099.0,722.0,58.0
3726.5715,7872.571,146.0
5162.91842857143,11338.571,250.0
4893.75033333333,8568.749,142.0
9267.0,5512.0,37.0
6157.85725,11338.571,205.0
8250.33333333333,9990.0,130.0
5255.60725,8958.571,205.0
7452.0,2754.0,50.0
4164.35725,8958.571,147.0
8434.25,9910.0,139.0
5143.35725,8958.571,164.0
6501.35725,13532.571,205.0
3472.2858,8958.571,205.0
4033.4858,8958.571,205.0
3622.0,3886.0,128.0
5005.0,4610.0,27.0
5384.35725,9064.571,205.0
3020.2858,8958.571,171.0
4271.75,7018.0,129.0
21020.0,0.0,0.0
5093.10725,8958.571,205.0
7872.5,3937.0,81.0
4048.825,7872.571,205.0
4802.90483333333,8958.571,205.0
10510.0,3880.0,25.0
7505.0,2790.0,19.0
5194.0,6912.0,16.0
7794.0,3004.0,62.0
3510.0,0.0,0.0
4668.2858,9318.571,205.0
7801.5,4957.0,65.0
9425.0,1710.0,8.0
3610.417,8568.749,142.0
11137.6666666667,16127.0,122.0
4716.6858,8958.571,205.0
10833.3333333333,19930.0,74.0
10155.0,20600.0,93.0
11795.0,3030.0,18.0
7860.0,9380.0,103.0
4584.2858,9778.571,171.0
5132.5715,9778.571,171.0
4434.35725,8958.571,171.0
4479.825,8793.571,184.0
4975.4858,8958.571,171.0
4968.8858,8958.571,205.0
9770.0,16600.0,56.0
3928.6858,8958.571,205.0
6698.66666666667,1164.0,91.0
8919.33333333333,20822.0,93.0
5174.2858,11848.571,205.0
4379.41981666667,16649.9101,152.0
5923.0,7581.0,150.0
5709.33333333333,2004.0,35.0
6312.0858,8958.571,158.0
4816.6858,8958.571,205.0
6476.23816666667,11338.571,171.0
10881.5,20230.0,115.0
7237.0,2666.0,62.0
4870.35725,8958.571,205.0
4586.73816666667,8958.571,205.0
3136.6858,6695.571,205.0
4191.425,7872.571,196.0
2804.625,8958.571,211.0
5118.6858,8958.571,205.0
6775.0,1070.0,33.0
4879.6858,9778.571,158.0
6194.8,6648.0,161.0
5329.0858,8958.571,171.0
16200.5,12719.0,37.0
6377.77557142857,11338.571,183.0
6039.4,7350.0,81.0
4865.52083333333,8898.571,143.0
4871.0858,8958.571,205.0
11900.6666666667,16978.0,69.0
5815.4858,11338.571,171.0
3914.6858,8958.571,205.0
8442.66666666667,3140.0,104.0
7405.0,2330.0,75.0
5511.0858,13532.571,205.0
5790.4858,9839.571,205.0
5329.0858,8958.571,171.0
9117.0,20915.0,90.0
8335.4858,21018.571,178.0
3285.35725,8958.571,171.0
4147.90483333333,8958.571,205.0
4516.33333333333,7018.0,140.0
4565.5,3161.0,11.0
8545.0,2470.0,2.0
4584.2858,9778.571,171.0
6476.23816666667,11338.571,171.0
4816.6858,8958.571,205.0
5093.10725,8958.571,205.0
5710.23816666667,11338.571,171.0
2193.33333333333,1150.0,83.0
4107.48985714286,9839.571,205.0
4533.33333333333,6240.0,87.0
4482.48985714286,8898.571,171.0
6502.75,5390.0,139.0
5628.73816666667,11848.571,205.0
6749.0,1070.0,33.0
6630.2,5390.0,139.0
3850.2858,8958.571,171.0
5505.40483333333,10278.571,171.0
4416.5,1813.0,128.0
3796.6875,7872.571,196.0
6645.0,6270.0,110.0
7083.0,12454.0,35.0
4058.625,7872.571,143.0
5727.0,0.0,0.0
19200.0,10140.0,12.0
4956.66666666667,8320.0,132.0
9360.0,5326.0,36.0
4434.35725,8958.571,171.0
3923.20414285714,8958.571,205.0
2804.625,8958.571,211.0
9088.5,6723.0,59.0
8998.0,5704.0,39.0
4235.85725,8958.571,205.0
6679.66666666667,5461.0,87.0
4264.025,19248.571,223.0
4716.6858,8958.571,205.0
4235.85725,8958.571,205.0
10817.0,16978.0,87.0
4870.35725,8958.571,205.0
5170.2858,8958.571,205.0
6011.54495,12022.9101,116.0
6864.3633,12022.9101,145.0
4816.6858,8958.571,205.0
5195.0,7170.0,89.0
4033.4858,8958.571,205.0
12252.25,15871.0,29.0
3698.6858,8958.571,205.0
6567.91842857143,13532.571,205.0
10510.0,3880.0,25.0
7195.0,12678.0,72.0
4730.4858,8958.571,205.0
3870.23816666667,8958.571,205.0
4191.425,7872.571,196.0
4787.4858,8958.571,171.0
6441.33333333333,1406.0,35.0
5572.60725,8958.571,199.0
4723.8858,8958.571,205.0
4654.35725,8958.571,205.0
10810.0,1060.0,36.0
8068.66666666667,3695.0,30.0
4149.625,9778.571,153.0
7454.66666666667,2762.0,50.0
5168.6858,8958.571,205.0
5006.0,11488.0,82.0
5006.0,11488.0,82.0
9319.66666666667,5681.0,33.0
4963.4858,8958.571,205.0
2299.33333333333,962.0,58.0
10026.6666666667,16990.0,131.0
7310.0,0.0,0.0
4235.85725,8958.571,205.0
4525.0,6648.0,145.0
4825.5715,11338.571,171.0
4956.66666666667,8020.0,123.0
6024.6,9763.0,145.0
5568.73816666667,12368.571,185.0
5593.0858,13532.571,205.0
7809.66666666667,14690.0,113.0
1879.0,0.0,0.0
5847.0,6110.0,119.0
5398.5715,10278.571,205.0
4235.85725,8958.571,205.0
4678.0715,8958.571,205.0
3256.2858,8958.571,205.0
6501.35725,13532.571,205.0
4949.4858,8958.571,171.0
7113.0,5461.0,87.0
5532.4858,8958.571,205.0
11253.3333333333,18560.0,103.0
4428.85725,8958.571,205.0
7718.272475,12022.9101,145.0
4772.4858,9839.571,205.0
5447.85725,9318.571,205.0
4882.6858,8958.571,205.0
4285.6255,8568.749,142.0
4235.85725,8958.571,205.0
6963.33333333333,8320.0,103.0
16027.3333333333,18118.0,27.0
3919.5715,8958.571,171.0
4302.0,7170.0,82.0
4235.85725,8958.571,205.0
4894.73214285714,11338.571,177.0
2152.66666666667,722.0,78.0
3914.6858,8958.571,205.0
13780.0,15340.0,6.0
5397.0715,11338.571,185.0
4565.5715,9778.571,171.0
6901.33333333333,10547.0,108.0
21450.0,0.0,0.0
4716.6858,8958.571,205.0
4997.90483333333,8958.571,205.0
5415.0,6310.0,131.0
5825.5,6630.0,74.0
7003.66666666667,8457.0,92.0
4617.8858,8958.571,205.0
5494.5,6440.0,125.0
5538.35725,8549.571,180.0
4619.06128571429,9778.571,171.0
6095.33333333333,4453.0,73.0
5790.90483333333,13532.571,205.0
4957.85725,9318.571,174.0
4569.4858,8958.571,205.0
5254.75,7018.0,140.0
5767.347,11338.571,171.0
4716.6858,8958.571,205.0
7633.0,2211.0,33.0
4264.025,19248.571,223.0
3870.23816666667,8958.571,205.0
5168.6858,8958.571,205.0
6281.66666666667,2630.0,117.0
4235.85725,8958.571,205.0
6642.0,4401.0,57.0
5554.52083333333,12368.571,196.0
4716.6858,8958.571,205.0
4926.90483333333,9778.571,199.0
4456.06128571429,8958.571,205.0
4654.35725,8958.571,205.0
4386.0,7222.0,58.0
5737.0,7060.0,155.0
5971.0858,8898.571,190.0
4896.2858,11338.571,171.0
17505.0,10110.0,7.0
4235.85725,8958.571,205.0
4816.6858,8958.571,205.0
6157.85725,11338.571,205.0
4963.4858,8958.571,205.0
7477.25,2211.0,54.0
10325.25,20230.0,111.0
4872.23816666667,9064.571,205.0
6927.80966666667,19248.571,217.0
7360.33333333333,8320.0,130.0
3569.66666666667,4773.0,119.0
4480.5715,8958.571,205.0
3850.2858,8958.571,171.0
9480.5,5939.0,33.0
4825.5715,11338.571,171.0
11580.5,10139.0,6.0
8013.33333333333,4250.0,42.0
4716.6858,8958.571,205.0
6318.8,6806.0,159.0
5815.4858,11338.571,171.0
4434.35725,8958.571,171.0
3961.10725,7872.571,147.0
4975.4858,8958.571,171.0
5093.10725,8958.571,205.0
6055.23816666667,11848.571,171.0
3536.85725,9778.571,205.0
6393.0,494.0,52.0
5710.23816666667,11338.571,171.0
8068.66666666667,3695.0,30.0
4033.4858,8958.571,205.0
20920.0,3340.0,8.0
8886.5,7127.0,48.0
4220.0,3780.0,60.0
1577.66666666667,1925.0,80.0
5588.2,7581.0,150.0
4617.8858,8958.571,205.0
3870.23816666667,8958.571,205.0
5710.23816666667,11338.571,171.0
5759.0,8365.0,53.0
2467.379725,8899.9101,142.0
3536.85725,9778.571,205.0
21805.0,1570.0,3.0
9590.0,1380.0,38.0
3914.6858,8958.571,205.0
4816.6858,8958.571,205.0
4536.6875,7872.571,153.0
6110.0,0.0,0.0
8265.0,7516.0,7.0
4975.4858,8958.571,171.0
6679.77557142857,13532.571,205.0
5342.85725,9778.571,171.0
5503.4858,9778.571,171.0
2433.77383333333,8958.571,146.0
9236.33333333333,11831.0,97.0
4816.6858,8958.571,205.0
5868.33333333333,1821.0,144.0
4975.4858,8958.571,171.0
5223.25,5914.0,69.0
5357.77557142857,11848.571,171.0
4434.35725,8958.571,171.0
3698.6858,8958.571,205.0
6452.8,7581.0,159.0
5400.0,6648.0,145.0
7290.0,9380.0,111.0
4033.4858,8958.571,205.0
1905.0,710.0,127.0
4351.02083333333,9778.571,196.0
11447.3333333333,18088.0,67.0
5713.8,6648.0,159.0
5254.40483333333,8958.571,205.0
7183.33333333333,7580.0,80.0
4428.85725,8958.571,205.0
6090.2858,11848.571,171.0
10833.3333333333,19930.0,74.0
6542.2858,11338.571,171.0
5620.33333333333,6278.0,94.0
8325.6255,16648.749,144.0
5550.0,12678.0,176.0
4195.85725,9778.571,195.0
5304.90483333333,9778.571,171.0
9153.75,19120.0,84.0
4682.85416666667,7872.571,196.0
8401.66666666667,6224.0,17.0
4235.85725,8958.571,205.0
4963.4858,8958.571,205.0
4565.5715,8958.571,205.0
4902.2858,10488.571,205.0
4956.10725,8958.571,205.0
4998.2858,11848.571,171.0
4235.85725,8958.571,205.0
7066.66666666667,8320.0,103.0
6093.4858,11848.571,205.0
7980.0,1340.0,16.0
7463.66666666667,2059.0,61.0
4020.6875,7872.571,211.0
535.0,0.0,0.0
4933.33333333333,6630.0,142.0
4434.35725,8958.571,171.0
8106.33333333333,2397.0,57.0
4529.5715,8958.571,205.0
6311.0,3055.0,53.0
4434.35725,8958.571,171.0
5503.4858,9778.571,171.0
1896.0,728.0,198.0
6326.73816666667,13532.571,171.0
9160.0,14390.0,133.0
7828.5,2263.0,12.0
4576.33333333333,3886.0,128.0
4816.6858,8958.571,205.0
7598.90483333333,19248.571,171.0
6457.2858,10488.571,147.0
4378.81275,8906.749,139.0
16695.0,8650.0,10.0
5531.0,5870.0,80.0
7828.5,2263.0,12.0
4434.35725,8958.571,171.0
5814.25,4364.0,139.0
11486.0,7750.0,51.0
6146.8,7112.0,94.0
5606.20414285714,11848.571,205.0
1762.61625,6509.749,150.0
4956.10725,8958.571,205.0
5170.2858,8958.571,205.0
4434.35725,8958.571,171.0
5135.66666666667,6240.0,87.0
4235.23816666667,8958.571,205.0
8223.66666666667,9910.0,130.0
6311.0,3055.0,53.0
4617.8858,8958.571,205.0
2099.0,722.0,58.0
6629.33333333333,1970.0,35.0
1586.66666666667,1292.0,198.0
18820.0,10110.0,7.0
5384.35725,9064.571,205.0
7717.5,9465.0,11.0
8545.0,2470.0,2.0
5612.25,8044.0,140.0
4975.5715,10278.571,205.0
5724.66666666667,5870.0,80.0
5239.5,5959.0,158.0
4899.0858,9778.571,205.0
4519.75,6906.0,139.0
6775.0,1070.0,33.0
1558.0,1404.0,176.0
4716.6858,8958.571,205.0
5568.4858,8958.571,205.0
4529.5715,8958.571,205.0
5447.75,6324.0,133.0
22005.0,1110.0,3.0
4584.2858,9778.571,171.0
5306.4858,8958.571,178.0
4188.90483333333,8958.571,205.0
3870.23816666667,8958.571,205.0
8214.6,19900.0,98.0
9185.0,5610.0,33.0
4968.8858,8958.571,205.0
7333.5715,13532.571,205.0
4565.5715,9778.571,171.0
6230.23816666667,13532.571,171.0
6731.63271428571,12368.571,185.0
4716.6858,8958.571,205.0
10250.0,3200.0,5.0
4998.2858,11848.571,171.0
4816.6858,8958.571,205.0
4963.4858,8958.571,205.0
3285.35725,8958.571,171.0
2445.0,370.0,152.0
4525.0,6648.0,145.0
3154.70378,8899.9101,142.0
5814.25,4364.0,139.0
4235.85725,8958.571,205.0
4716.6858,8958.571,205.0
4592.85416666667,13532.571,211.0
4769.4858,8958.571,171.0
4711.0,3410.0,53.0
8281.25,7551.0,77.0
5030.90483333333,13532.571,205.0
4033.4858,8958.571,205.0
6002.6858,8958.571,190.0
7063.66666666667,2460.0,35.0
4272.23816666667,8958.571,205.0
4235.85725,8958.571,205.0
7860.0,9380.0,103.0
4844.5715,9778.571,171.0
2531.58648333333,7873.9101,119.0
2394.33333333333,1247.0,97.0
6130.4858,10278.571,205.0
22575.0,30.0,5.0
6066.23816666667,13308.571,205.0
2920.0,1180.0,142.0
5602.2858,9778.571,199.0
7295.40483333333,21018.571,171.0
10526.3333333333,20230.0,74.0
6927.80966666667,19248.571,217.0
4584.2858,9778.571,171.0
15580.0,14020.0,13.0
4884.33333333333,5914.0,69.0
5734.5,823.0,70.0
3466.0,2012.0,125.0
7333.5715,13532.571,205.0
5710.23816666667,11338.571,171.0
4975.4858,8958.571,171.0
9405.0858,21018.571,205.0
3895.0858,8958.571,171.0
5515.0,6110.0,111.0
5854.4858,8958.571,205.0
5771.33333333333,6648.0,128.0
4617.8858,8958.571,205.0
5972.6858,8906.571,190.0
5201.425,13532.571,211.0
5372.23816666667,8958.571,205.0
4617.8858,8958.571,205.0
3505.35725,8958.571,205.0
3961.10725,7872.571,147.0
6305.0,7950.0,79.0
11566.25,20100.0,139.0
7540.5,2059.0,8.0
4904.66666666667,3410.0,53.0
6439.6858,12448.571,147.0
5402.4858,8958.571,205.0
7237.0,2666.0,62.0
4536.6875,7872.571,153.0
4891.0,7085.0,155.0
2996.81275,6509.749,150.0
3285.35725,8958.571,171.0
4733.4858,8958.571,158.0
5168.6858,8958.571,205.0
5303.5715,9778.571,171.0
7081.0858,13532.571,171.0
4220.0,3780.0,60.0
1848.0,0.0,0.0
5540.25,6324.0,92.0
5531.0,5870.0,80.0
8246.66666666667,10300.0,40.0
5771.6,6324.0,92.0
4949.4858,8958.571,171.0
3796.6875,7872.571,196.0
5318.0,8924.0,100.0
4716.6858,8958.571,205.0
8281.0,5436.0,62.0
5329.0858,8958.571,171.0
4434.35725,8958.571,171.0
6318.8,6806.0,159.0
5035.80966666667,8958.571,147.0
4712.0,7339.0,53.0
15010.0,12880.0,21.0
5426.4858,8958.571,164.0
6502.75,5390.0,139.0
4235.85725,8958.571,205.0
4434.35725,8958.571,171.0
4741.66666666667,6342.0,162.0
8067.5,10490.0,86.0
5449.10725,8958.571,147.0
3388.70378,8959.9101,205.0
4235.85725,8958.571,205.0
9117.0,20915.0,90.0
17291.5,10537.0,11.0
4963.4858,8958.571,205.0
6542.2858,11338.571,171.0
15793.3333333333,10190.0,7.0
7099.75,9380.0,103.0
10473.3333333333,21010.0,49.0
2152.66666666667,722.0,78.0
6264.6,6648.0,159.0
4434.35725,8958.571,171.0
4592.85416666667,13532.571,211.0
8076.66666666667,9990.0,135.0
3982.0715,7872.571,171.0
6005.06128571429,13532.571,205.0
5097.4858,11338.571,205.0
10687.0,10139.0,54.0
4235.85725,8958.571,205.0
4290.0858,8958.571,205.0
7509.0,2798.0,22.0
4692.33333333333,5050.0,109.0
6694.5,3751.0,95.0
3621.33333333333,3574.0,108.0
4565.5715,9778.571,171.0
6728.0,1164.0,50.0
5724.66666666667,5870.0,80.0
3536.85725,9778.571,205.0
6080.35725,11848.571,205.0
4868.5715,11848.571,205.0
4584.2858,9778.571,171.0
6545.75,1987.0,33.0
6313.6858,8958.571,158.0
4235.85725,8958.571,205.0
5734.5,823.0,70.0
10356.5,18820.0,94.0
5761.2858,8958.571,158.0
5032.4858,8958.571,205.0
3312.23816666667,8958.571,171.0
5125.4858,8958.571,205.0
4716.85416666667,8549.571,186.0
5201.425,13532.571,211.0
5673.5,6806.0,159.0
5263.73816666667,9839.571,205.0
5303.75,9763.0,145.0
9529.5,5681.0,7.0
4033.4858,8958.571,205.0
10838.0,13396.0,38.0
4760.35725,8958.571,205.0
8077.33333333333,7978.0,67.0
3536.85725,9778.571,205.0
7200.33333333333,4089.0,53.0
8634.33333333333,5453.0,77.0
3366.0,2212.0,145.0
5093.10725,8958.571,205.0
3698.6858,8958.571,205.0
3950.025,7872.571,153.0
4857.33333333333,5995.0,195.0
6595.0,7790.0,47.0
2299.33333333333,962.0,58.0
8095.90483333333,21018.571,205.0
7523.0,2754.0,43.0
4434.35725,8958.571,171.0
4472.0,0.0,0.0
8616.66666666667,11050.0,141.0
5710.23816666667,11338.571,171.0
14535.5,16049.0,26.0
5572.60725,8958.571,199.0
6209.347,13532.571,171.0
6080.35725,11848.571,205.0
4434.35725,8958.571,171.0
4904.2858,8958.571,205.0
9529.5,5681.0,7.0
6775.0,1070.0,33.0
12186.3333333333,15871.0,29.0
1823.0,0.0,0.0
8545.0,2470.0,13.0
5986.0858,8958.571,205.0
4716.6858,8958.571,205.0
4870.35725,8958.571,205.0
5665.10725,8958.571,158.0
6312.0858,8958.571,158.0
6710.0,1200.0,26.0
5093.10725,8958.571,205.0
5743.0,7150.0,116.0
7598.90483333333,19248.571,171.0
4448.8858,8958.571,171.0
1.429,0.0,0.0
4334.2858,8958.571,205.0
8722.2,19900.0,92.0
5291.81142857143,11848.749,171.0
4584.2858,9778.571,171.0
4870.35725,8958.571,205.0
11343.0,17237.0,70.0
2171.82166666667,6509.749,150.0
2193.33333333333,1150.0,83.0
4584.2858,9778.571,171.0
6310.5,401.0,35.0
4114.0858,8958.571,171.0
3870.23816666667,8958.571,205.0
9258.0,6224.0,17.0
5572.60725,8958.571,199.0
6038.2858,8958.571,199.0
4434.35725,8958.571,171.0
6953.33333333333,1070.0,33.0
5471.0858,8958.571,205.0
4235.85725,8958.571,205.0
10473.3333333333,21010.0,49.0
5744.8858,9778.571,190.0
9440.5,5859.0,28.0
4716.6858,8958.571,205.0
4791.90483333333,8958.571,205.0
3713.33333333333,3780.0,60.0
5737.91842857143,11338.571,171.0
4936.772475,7873.9101,142.0
5525.0,404.0,11.0
7794.5,2211.0,33.0
4033.4858,8958.571,205.0
6476.23816666667,11338.571,171.0
4963.4858,8958.571,205.0
6164.4,7060.0,155.0
10560.0,1560.0,11.0
4975.4858,8958.571,171.0
7416.6858,21018.571,171.0
6482.5715,13532.571,205.0
4988.5715,9778.571,171.0
4188.90483333333,8958.571,205.0
7884.66666666667,4376.0,54.0
6202.678625,11848.571,205.0
9497.33333333333,5334.0,42.0
21790.0,1540.0,8.0
7606.0,2920.0,31.0
10013.5,20230.0,106.0
4975.4858,8958.571,171.0
5710.23816666667,11338.571,171.0
4434.35725,8958.571,171.0
5710.23816666667,11338.571,171.0
4235.85725,8958.571,205.0
5975.75,5870.0,80.0
6673.0,4141.0,42.0
9057.0,5783.0,46.0
4643.5715,9778.571,171.0
7299.5,4961.0,40.0
5375.0,8052.0,139.0
4738.33333333333,6570.0,73.0
7540.5,2059.0,8.0
6948.66666666667,10040.0,84.0
3985.6858,8958.571,205.0
7393.5,5773.0,14.0
4870.35725,8958.571,205.0
7599.5,10882.0,67.0
3536.85725,9778.571,205.0
3388.70378,8959.9101,205.0
6203.3633,16649.9101,147.0
4529.5715,8958.571,205.0
3698.6858,8958.571,205.0
4617.8858,8958.571,205.0
20135.0,1770.0,5.0
7020.0,8640.0,36.0
4368.90483333333,8958.571,205.0
6640.0,9890.0,84.0
6650.0,1080.0,5.0
7023.5,1755.0,38.0
4637.63271428571,11338.571,205.0
4949.4858,8958.571,171.0
12770.0,13060.0,51.0
1558.0,1404.0,176.0
4584.2858,9778.571,171.0
6367.0858,16648.571,183.0
5531.0,5870.0,80.0
3809.0858,8958.571,171.0
5002.0715,7872.571,199.0
4951.06128571429,13532.571,205.0
13565.0,14910.0,17.0
12610.0,8080.0,2.0
4968.8858,8958.571,205.0
11634.0,20100.0,139.0
6024.6,9763.0,145.0
5872.0715,13308.571,205.0
4033.4858,8958.571,205.0
6694.5,3751.0,95.0
8013.33333333333,4250.0,42.0
11000.0,16600.0,56.0
3536.85725,9778.571,205.0
3914.6858,8958.571,205.0
5917.4858,11848.571,171.0
5420.63271428571,11338.571,190.0
6095.33333333333,4453.0,73.0
4235.85725,8958.571,205.0
10734.5,11831.0,97.0
7540.5,2059.0,8.0
5384.35725,9064.571,205.0
5170.2858,8958.571,205.0
4491.75,7018.0,139.0
11577.0,20230.0,106.0
5384.35725,9064.571,205.0
5200.2,6648.0,166.0
7980.0,8940.0,80.0
4576.66666666667,6110.0,111.0
6679.77557142857,13532.571,205.0
6091.90483333333,9064.571,205.0
4711.0,3410.0,53.0
10013.5,20230.0,106.0
5582.33333333333,5201.0,115.0
8886.5,7127.0,48.0
4249.4858,8958.571,205.0
8050.0,5100.0,33.0
3427.63271428571,8958.571,205.0
4584.2858,9778.571,171.0
5771.33333333333,6648.0,128.0
5867.25,7932.0,76.0
5057.23816666667,11848.571,205.0
9325.0,4030.0,2.0
12040.0,18820.0,42.0
6485.347,11848.571,178.0
5168.6858,8958.571,205.0
4956.66666666667,8020.0,123.0
6736.4858,13308.571,205.0
7940.0,1260.0,53.0
10345.3333333333,20230.0,84.0
4434.35725,8958.571,171.0
4302.0,7170.0,82.0
5790.90483333333,13532.571,205.0
2901.66666666667,2769.0,89.0
4513.5,6051.0,121.0
4462.90483333333,8958.571,205.0
5961.63271428571,11338.571,171.0
5687.2858,8958.571,199.0
2662.10725,4505.571,205.0
5139.178625,11338.571,205.0
6953.33333333333,1070.0,33.0
4584.2858,9778.571,171.0
5503.4858,9778.571,171.0
6091.90483333333,9064.571,205.0
5665.347,11338.571,178.0
5255.60725,8958.571,205.0
5502.4858,8958.571,205.0
4298.23816666667,8958.571,205.0
6021.4858,12368.571,171.0
5132.5715,9778.571,171.0
8969.0,1561.0,82.0
4617.8858,8958.571,205.0
4434.35725,8958.571,171.0
3389.025,8958.571,211.0
4235.85725,8958.571,205.0
4619.06128571429,9778.571,171.0
4716.6858,8958.571,205.0
5635.4858,9064.571,205.0
5841.0858,12368.571,183.0
5223.60725,8958.571,183.0
4206.2858,8958.571,205.0
4428.85725,8958.571,205.0
5975.75,5870.0,80.0
7257.0858,13532.571,205.0
5502.4858,8958.571,205.0
4963.4858,8958.571,205.0
5635.0,5870.0,80.0
5038.23816666667,8958.571,205.0
5895.91842857143,11338.571,171.0
4235.85725,8958.571,205.0
11975.6666666667,15950.0,114.0
3914.6858,8958.571,205.0
5937.5,10805.0,13.0
4654.35725,8958.571,205.0
4787.4858,8958.571,171.0
5685.06128571429,13532.571,171.0
2846.66666666667,1180.0,142.0
6518.5,1583.0,31.0
8837.25,5761.0,33.0
5170.2858,8958.571,205.0
8079.0,19190.0,128.0
6019.347,11338.571,171.0
6888.66666666667,6833.0,73.0
8459.0,3091.0,42.0
3985.6858,8958.571,205.0
6502.75,5390.0,139.0
5353.35416666667,12368.571,153.0
9480.5,5939.0,33.0
5384.35725,9064.571,205.0
11577.0,20230.0,106.0
9420.25,18820.0,105.0
2296.5286,8958.571,146.0
7940.0,1260.0,53.0
5358.0,5914.0,69.0
4904.66666666667,3410.0,53.0
8050.0,5100.0,33.0
5533.48985714286,8958.571,199.0
13677.0,15546.0,41.0
8050.0,5100.0,33.0
5093.10725,8958.571,205.0
7718.272475,12022.9101,145.0
6417.5,543.0,10.0
4584.2858,9778.571,171.0
10734.5,11831.0,97.0
5415.0,6310.0,131.0
5450.0,6240.0,87.0
3890.66666666667,2680.0,145.0
5753.5715,11848.571,205.0
3698.6858,8958.571,205.0
11700.0,20300.0,123.0
9160.0,14390.0,133.0
4235.85725,8958.571,205.0
4235.85725,8958.571,205.0
4491.75,7018.0,139.0
6936.25,9990.0,108.0
4235.85725,8958.571,205.0
4977.52083333333,8906.571,196.0
5767.347,11338.571,171.0
4617.8858,8958.571,205.0
5767.347,11338.571,171.0
3577.825,9778.571,153.0
7887.25,2211.0,33.0
6421.5,551.0,62.0
4873.10725,8958.571,185.0
5329.0858,8958.571,171.0
8919.33333333333,20822.0,93.0
9258.0,6224.0,17.0
5703.66666666667,4364.0,139.0
5697.6,6324.0,133.0
4912.33333333333,2394.0,128.0
11795.0,3030.0,18.0
7633.0,2211.0,33.0
6538.5,4063.0,22.0
12016.3333333333,16631.0,74.0
17583.3333333333,11170.0,13.0
10156.3333333333,19120.0,74.0
10155.0,20600.0,93.0
5174.2858,11848.571,205.0
5260.23816666667,11848.571,174.0
6421.5,551.0,62.0
8743.0,7631.0,70.0
13935.0,10730.0,24.0
4601.5715,11848.571,205.0
4617.8858,8958.571,205.0
4678.0715,8958.571,205.0
6080.35725,11848.571,205.0
4904.66666666667,3410.0,53.0
5971.0858,8898.571,190.0
4600.4858,8958.571,205.0
6501.35725,13532.571,205.0
2299.33333333333,962.0,58.0
4516.33333333333,7018.0,140.0
7809.23816666667,19298.571,205.0
6542.2858,11338.571,171.0
15615.0,11670.0,34.0
4434.35725,8958.571,171.0
6468.5,457.0,10.0
9429.0,20230.0,106.0
6504.75,5398.0,139.0
4565.5715,9778.571,171.0
7926.5,7551.0,88.0
12252.25,15871.0,29.0
7370.25,8860.0,139.0
5447.75,6324.0,133.0
