criticaltemp,wtd_mean_atomic_mass,wtd_range_atomic_radius
2.4,64.41235,50.0
1.3,64.41235,50.0
2.7,64.41235,50.0
10.5,86.8585,67.7
14.3,81.9945,57.4
7.3,38.7005724137931,58.5862068965517
6.9,38.6840248275862,75.8689655172414
6.6,38.6674772413793,74.6689655172414
13.0,51.2521230933333,25.3333333333333
26.0,51.2521230933333,25.3333333333333
16.3,79.868316,61.5696
16.7,79.916454,61.1544
12.5,79.980638,60.6008
7.4,80.189236,58.8016
4.9,80.211581367453,58.5637744902039
6.0,71.5136029268293,35.8887804878049
7.38,71.9550924390244,35.3275609756098
8.78,71.9890531707317,35.2843902439024
10.5,73.8568934146341,32.91
27.6,74.5731096,44.904
28.7,72.7672584,41.016
32.5,71.6386014,38.838
30.0,70.9614072,40.224
29.0,79.007821608,54.168
41.2,63.58354651,55.965
31.7,65.876343814,51.441
33.2,62.723152,57.96
36.2,64.723912,54.26
40.0,62.29850114,57.5588
45.3,63.18580206,55.3852
41.8,61.9263656,59.2276
19.3,62.2805232,58.5272
8.18,83.84229,34.58
14.5,85.92264,26.392
5.02,87.00804,22.12
0.895,70.05336,15.8
3.12,89.144,23.8
3.1,87.234936,54.88
2.92,89.00342,53.92
2.58,88.57415834,63.748
24.5,52.7200311111111,39.6
2.6,63.6479588,20.6
14.5,59.0987012987013,39.6525974025974
32.6,71.6074557077626,10.7557077625571
31.0,63.5353277272727,17.9863636363636
26.5,73.8117506346697,31.9596206351487
1.13,66.297206,36.35
3.6,66.4348685,10.075
1.27,66.572531,16.3
0.75,88.124285,64.43
1.88,88.2068825,48.635
0.68,88.381255,20.67
1.2,111.415,22.5
33.0,71.41287,39.3
23.0,71.4470508,58.74
18.0,71.469838,56.3
16.0,33.3931,34.2857142857143
24.0,80.4865925925926,56.5555555555556
4.7,105.1139625,48.25
2.8,126.6292,48.25
2.0,94.126478,48.25
3.66,104.57788465,55.0
3.4,82.76138465,55.0
2.86,126.537,45.5
2.19,104.7205,45.5
2.1,63.531228,56.0
2.2,96.03395,47.75
31.05,70.4133833333333,22.0833333333333
26.25,71.4267166666667,62.4375
25.05,72.44005,59.875
22.2,72.9467166666667,58.59375
25.5,73.4533833333333,57.3125
22.0,63.460012,47.946
1.8,118.506,40.75
0.8,64.6758,21.0
37.78,69.94917,38.1
9.53,69.9310309,56.06
37.14,70.85367,55.72
30.31,70.0109339,56.24
26.75,70.006138,56.3
22.29,70.10319,56.38
30.15,70.13987,56.44
23.3,69.94191436,59.864
11.83,70.25721,50.36
11.1,70.063106,50.2
5.1,70.120074,44.1
18.3,70.33057,50.48
7.86,70.52127,44.52
19.95,70.0726978,50.08
13.56,70.1344617,43.92
36.5,71.75817,49.04
32.4,71.7377818181818,9.90909090909091
31.3,71.45814945,45.3225
45.6,70.970927,43.6
44.9,70.5961405,42.275
37.3,70.221354,40.95
32.5,70.96233895,59.32
9.58,51.2521230933333,25.3333333333333
13.7,51.2624170766667,62.8266666666667
19.4,51.2737404583333,62.2693333333333
20.1,51.2809462466667,61.9146666666667
13.4,51.3149163916667,60.2426666666667
10.6,51.3293279683333,59.5333333333333
4.3,71.2860660243902,36.1780243902439
11.85,72.1724411219512,35.0512682926829
15.8,72.3626212195122,34.809512195122
13.6,72.6580795853659,34.4339268292683
7.49,73.8942502195122,32.862512195122
4.0,68.42441215,38.9
7.18,83.047745,56.5
6.22,82.82162,87.33
4.58,82.595495,85.66
3.12,82.4824325,84.825
2.51,82.42590125,84.4075
6.62,82.62637695,85.7
6.45,81.994324875,80.75
6.04,81.3622728,75.8
14.0,31.963627558481,46.0759493670886
5.55,106.70121,12.1
6.32,106.790299,55.028
6.75,106.9239325,54.32
7.74,107.146655,53.14
6.2,107.8148225,50.875
5.2,108.928435,47.75
4.6,110.0420475,44.625
3.6,111.15566,41.5
4.6,106.4332755,54.981
3.8,105.8974065,53.943
3.1,104.021865,50.31
2.5,101.34252,45.12
2.8,106.181166448,54.764
3.1,105.661122896,54.028
3.2,105.40110112,53.66
2.94,190.2613,87.2352941176471
0.8,62.88102,18.4
25.0,73.5770285714286,40.051948051948
27.5,85.6581780952381,59.3809523809524
29.0,80.6044325373134,52.6716417910448
30.5,76.1201230985916,46.7183098591549
32.5,73.0750345945946,42.6756756756757
35.0,70.2672257142857,38.9480519480519
6.9,121.6166,65.15
15.9,75.3772562,52.6
24.5,75.025673496,51.816
28.8,73.970925384,49.464
0.68,71.6635124,40.0
1.38,69.99726288,39.6
2.45,68.33101336,44.6
2.84,66.66476384,49.6
2.59,64.99851432,54.6
2.55,63.3322648,20.4
17.8,58.613416928,43.4
11.0,73.8568934146341,32.91
7.4,26.01893596,26.3333333333333
16.5,75.2535198,51.222
24.5,67.7881386,42.666
7.32,60.430908,36.75
6.72,60.430908,36.75
3.96,60.931453,49.75
3.83,61.7650405,39.5
6.61,60.430908,36.75
5.63,60.430908,36.75
7.22,60.430908,36.75
2.25,86.0430942112,34.228
2.77,86.085080256,33.64
3.0,86.14506032,32.8
2.96,86.205040384,33.16
11.0,81.9945,57.4
2.7,85.90295432,34.8
3.0,85.90295432,34.8
9.09,85.90295432,34.8
6.55,90.5558363636364,34.5454545454545
8.1,122.621294,23.5
7.8,123.02173,13.1
3.4,60.1263,16.8
64.05,52.0198923076923,30.2030769230769
71.3,52.5763,30.2030769230769
78.35,53.1327076923077,30.2030769230769
85.0,53.6891153846154,30.2030769230769
83.35,54.2455230769231,30.2030769230769
4.6,111.1702,50.6666666666667
130.9,54.627075,20.9375
0.48,80.5354533333333,54.8666666666667
1.48,82.0967333333333,50.6666666666667
3.47,87.9114266666667,50.6666666666667
2.59,90.8187733333333,50.6666666666667
4.02,99.5408133333333,50.6666666666667
4.52,105.355506666667,50.6666666666667
4.24,86.730340064,40.36
5.12,86.790320128,39.52
5.12,86.850300192,38.68
5.25,86.910280256,37.84
4.7,86.97026032,37.0
4.35,87.030240384,37.36
4.25,87.090220448,38.32
2.4,81.1685578947368,24.9473684210526
4.11,90.5558363636364,34.5454545454545
3.93,90.4236232727273,51.7381818181818
2.99,90.2253036363636,51.3454545454546
2.59,89.8947709090909,50.6909090909091
2.99,89.2337054545454,49.3818181818182
107.7,97.0214,45.8
110.85,97.25608,45.8
111.5,97.72544,45.8
106.1,98.1948,45.95
107.05,98.66416,48.85
28.2,35.737792325,34.25
17.1,30.244312575,36.25
30.2,36.8376626571429,25.2857142857143
16.6,30.5594000857143,27.5714285714286
15.65,42.76876,44.6
31.4,15.34899,52.8666666666667
19.7,15.38898,47.7333333333333
13.5,86.4001724137931,69.0049261083744
13.9,84.4833251231527,64.9458128078818
14.0,81.6080541871921,58.8571428571429
12.9,79.2119950738916,53.7832512315271
31.9,64.6655106280193,24.7391304347826
2.85,80.7593775,49.45
2.8,81.07430764,26.4
3.0,118.506,40.75
39.8,43.9423607142857,17.7142857142857
50.1,43.6982214642857,30.3157142857143
4.86,31.253254,23.0
13.3,71.5991856609756,48.0036585365854
19.7,72.129479402439,46.9573170731707
22.2,72.8043987097561,45.6256097560976
26.1,74.0578202804878,43.1524390243902
22.1,74.9496779365854,41.3926829268293
4.9,31.253254,23.0
17.3,45.9025333333333,17.6666666666667
2.1,144.2616,27.0
7.8,105.459038235294,73.7058823529412
38.0,73.5274952380952,32.0
32.2,73.8590166666667,31.5785714285714
33.9,74.5220595238095,30.7357142857143
22.5,75.5166238095238,29.4714285714286
9.78,76.8427095238095,27.7857142857143
10.96,71.9890531707317,35.2843902439024
12.44,72.2946997560976,34.8958536585366
14.9,73.0078751219512,33.9892682926829
29.4,76.4023765853659,40.5365853658537
4.55,96.12455,15.25
23.3,63.67794268,48.68
16.0,79.83356544,55.812
7.5,79.85407392,53.616
32.5,62.782819527897,17.980686695279
32.5,62.6851333333333,24.5
31.5,71.41287,39.3
7.28,75.842892,52.68
37.4,73.878318,47.82
28.7,67.984596,42.16
19.4,66.020022,47.22
11.7,64.055448,52.28
6.86,62.090874,57.34
3.0,60.1263,16.8
2.35,114.02,36.1
9.9,67.4025,26.5
33.0,57.99824062208,49.984
27.4,71.726465088,47.86
23.7,72.630965088,47.595
19.7,73.761590088,47.595
17.6,74.326902588,47.595
18.3,74.892215088,47.595
13.6,77.153465088,47.595
46.7,73.060597588,50.61
37.4,73.965097588,50.345
22.1,75.095722588,50.345
21.3,76.226347588,50.345
13.7,78.487597588,50.345
39.3,74.95927512,57.925
16.9,76.65521262,57.925
11.1,77.78583762,57.925
4.26,80.04708762,57.925
2.05,149.148556666667,81.41
2.855,149.158113333333,80.82
3.07,149.16767,80.23
2.945,149.177226666667,79.64
2.69,149.19634,78.46
2.28,149.215453333333,77.28
4.75,122.3766,30.3
1.85,123.128971830986,67.9743460764588
1.9,123.107436619718,66.3088531187123
1.8,123.062408450704,62.8264587525151
1.8,123.054577464789,62.2208249496982
1.9,123.038915492958,61.0095573440644
1.76,123.01738028169,59.3440643863179
16.0,79.39545,52.75
7.6,66.9209375,31.8958333333333
9.2,67.9463541666667,78.0635416666667
8.3,68.9717708333333,74.8770833333333
8.85,71.0226041666667,68.5041666666667
4.2,45.9621666666667,27.6666666666667
2.845,160.15216,16.6
6.79,195.89734,101.6
2.0,104.45697,27.25
3.7,39.1961048,24.6
4.1,31.253254,23.0
16.3,33.3931,34.2857142857143
5.6,30.93685,60.0
16.5,28.7992,34.2857142857143
16.3,31.0918813257143,34.2857142857143
16.3,40.0173142857143,34.2857142857143
15.5,54.4980697909156,18.7815428983417
20.6,55.0327735380117,19.0423976608187
23.0,55.2479520029401,19.1473722895994
3.0,89.144,23.8
3.2,87.234936,54.88
2.1,79.59868,20.2
0.87,70.05336,15.8
15.1,45.9025333333333,17.6666666666667
9.3,45.9538733333333,54.7
2.82,89.321328,66.908
2.96,89.498656,66.216
3.16,89.853312,64.832
3.22,90.207968,63.448
3.24,90.385296,62.756
3.23,90.562624,62.064
2.89,90.91728,60.68
2.6,91.626592,57.912
2.76,88.965822,67.156
2.72,88.787644,66.712
2.7,88.25311,65.38
2.64,89.1497928,66.264
2.62,89.172964,60.92
2.52,89.201928,54.24
7.0,121.6166,65.15
32.25,62.6851333333333,24.5
0.69,80.310454,20.6
1.25,100.322694,64.7
1.3,136.709894,65.0
0.82,99.769734,66.44
1.44,100.138374,65.28
0.2,64.41235,50.0
25.0,79.85233307,54.392
20.0,79.92861307,55.96
19.0,79.96675307,54.768
19.0,80.00489307,53.576
2.96,89.48902,13.1
1.99,99.488944,16.5
1.8,80.7593775,49.45
3.3,106.70121,12.1
25.0,79.83998029,55.624
20.0,79.87812029,57.776
18.5,79.91626029,56.584
17.0,79.95440029,55.392
11.0,79.99254029,54.2
8.0,80.03068029,53.008
5.0,80.10696029,51.256
30.5,62.6851333333333,24.5
20.0,62.6819259166667,64.7316666666667
11.0,62.6795203541667,64.5304166666667
22.0,62.6877068291667,64.7433333333333
17.0,62.690280325,64.4866666666667
11.0,62.6928538208333,64.23
31.0,62.68324384375,64.3395833333333
31.0,62.6811654052083,63.613125
31.5,62.6794648645833,63.01875
31.9,62.675874834375,61.7639583333333
32.0,62.672473753125,60.5752083333333
15.0,45.9025333333333,17.6666666666667
4.0,76.825179,55.11
10.0,76.3340355,53.895
17.0,75.842892,52.68
18.0,75.6464346,52.194
23.5,75.4499772,51.708
26.0,75.0570624,50.736
28.5,74.860605,50.25
34.0,74.2712328,48.792
36.0,73.878318,47.82
34.0,69.94917,38.1
20.0,66.020022,47.22
7.0,62.090874,57.34
7.3,76.6287216,54.624
10.5,76.2358068,53.652
15.0,76.0393494,53.166
3.7,80.5985988,32.2
33.0,74.33773131,58.7125
11.9,120.787718446602,102.932038834951
12.7,119.040098039216,99.4411764705882
13.6,116.655784313725,93.4117647058823
15.6,79.5625,52.25
2.55,69.4002,16.8
1.73,69.4002,16.8
14.2,79.818980564,57.7184
20.0,79.830098066,56.6096
23.4,79.863450572,53.2832
18.9,79.8955678,50.08
16.4,79.912861692,48.3552
30.1,63.0451403508772,17.5789473684211
14.2,71.4462694,60.525
14.7,70.896921425,59.3
12.2,70.34757345,58.075
10.9,69.798225475,57.95
9.86,68.699529525,57.95
7.46,66.502137625,57.95
29.0,74.43145016,57.4
25.0,71.56781766,46.65
7.9,105.459038235294,73.7058823529412
1.81,78.88773038,16.8
6.4,37.4810583333333,67.41
8.7,37.0782333333333,63.64
8.2,36.9439583333333,62.3833333333333
1.8,145.222818181818,40.3636363636364
2.36,87.1864352,26.48
1.74,87.9781258,25.2
1.74,88.7698164,25.2
1.66,83.6957952,26.56
2.35,81.9615152,27.76
2.22,80.1407458,25.2
21.0,51.2778580516667,62.0666666666667
2.53,148.291544554455,79.7524752475247
2.84,147.735836065574,78.2786885245902
2.71,147.187368078176,76.8241042345277
2.41,146.377935483871,74.6774193548387
25.1,77.7522826086956,68.304347826087
1.0,193.0104,24.6666666666667
1.06,109.199057142857,53.8
1.76,109.280971428571,48.7428571428571
1.64,109.362885714286,43.6857142857143
5.5,77.807466,57.54
10.0,77.4145512,56.568
18.0,76.825179,55.11
22.0,75.842892,52.68
31.0,74.860605,50.25
39.0,72.5031162,44.418
8.4,140.7691524,86.6
6.6,131.2607524,86.6
1.5,151.0262464,86.6
2.2,35.7320794979079,41.4100418410042
3.0,149.616833333333,52.5
3.1,12.0107,0.0
4.1,12.0107,0.0
5.0,12.0107,0.0
45.0,72.000885088,60.595
26.2,71.53033012,47.175
25.5,72.00708012,47.175
24.6,72.96058012,47.175
23.9,73.43733012,47.175
7.0,66.9833160621762,31.1968911917098
7.0,68.2895454545455,75.1262626262626
7.0,69.5314285714286,69.7044334975369
6.2,30.3825128666667,10.0
6.4,30.4156317086667,16.87
5.4,30.4573369171111,25.5211111111111
3.94,90.4236232727273,51.7381818181818
2.6,89.8947709090909,50.6909090909091
3.0,89.2337054545454,49.3818181818182
1.3,119.053094,28.6
40.0,48.5970217142857,29.2142857142857
6.0,157.52086381323,67.8404669260701
10.2,124.6096,27.0
50.1,74.371470096,58.24
37.2,74.3692027085,59.0975
31.3,74.3646679335,58.2925
16.0,74.357865771,58.24
45.7,74.378591096,59.1275
34.5,74.392833096,58.3825
18.8,74.414196096,58.24
5.6,74.442680096,58.24
13.0,74.1285792682927,32.5646341463415
30.0,74.1905380952381,31.1571428571429
5.2,120.163575,91.75
8.29,57.3255,70.0
7.75,57.4602544883333,83.5166666666667
7.49,57.5950089766667,82.5333333333333
3.19,101.6575,74.0
2.86,101.684450897667,88.3033333333333
2.12,101.792254488333,87.5166666666667
3.0,149.177226666667,79.64
2.49,149.215453333333,77.28
1.92,149.25368,74.92
22.0,51.2830050433333,61.8133333333333
6.52,80.5372784166667,134.916666666667
6.07,80.6141585,132.5
5.88,80.6910385833333,130.083333333333
5.41,80.7679186666667,127.666666666667
4.89,80.84479875,125.25
4.39,80.9216788333333,122.833333333333
4.4,90.5558363636364,34.5454545454545
4.2,90.6837318181818,51.7190909090909
3.7,90.9395227272727,51.1572727272727
3.5,91.1953136363636,50.5954545454545
21.87,68.426703125,36.8125
22.0,69.597663125,33.4875
21.9,69.012183125,35.15
15.4,66.70639515,38.9125
22.0,67.7606075,35.675
16.5,67.255743125,28.1375
3.6,60.1263,16.8
2.9,59.8041293856,58.6
4.68,148.40886440678,25.4237288135593
4.49,145.381355932203,77.5254237288136
4.33,142.353847457627,71.6610169491525
4.02,140.234591525424,67.5559322033898
3.76,137.207083050847,61.6915254237288
3.2,135.693328813559,58.7593220338983
2.82,132.665820338983,57.1525423728814
27.0,71.49284258,47.7
38.0,71.79547508,45.2
43.0,71.99338758,60.7
48.0,72.82697508,50.45
53.0,74.35647508,58.45
1.98,86.7944009090909,21.0909090909091
2.1,84.6666485981308,56.3271028037383
1.2,84.9953272490222,52.3820078226858
3.34,85.90295432,34.8
2.27,86.14506032,32.8
5.0,79.2383025653333,53.9166666666667
8.2,67.4025,26.5
6.6,55.3569731113956,38.1702944942382
6.25,56.56972,33.25
4.27,59.5006575,43.0625
3.18,60.96612625,39.84375
2.76,62.431595,36.625
2.23,63.89706375,33.40625
1.87,65.3625325,30.1875
1.17,68.29347,28.375
2.3,102.675,78.875
1.9,101.53125,74.375
2.2,102.675,78.875
4.5,77.3326820533333,50.75
1.42,123.10635,68.7375
1.22,123.07716,66.48
1.41,123.0577,64.975
6.1,101.86647826087,55.6521739130435
3.2,103.0171,62.2
8.9,169.4128884,118.52
6.75,162.881845,91.5
5.62,159.1498202,76.06
4.92,157.2838078,68.34
2.1,168.135914285714,36.974025974026
9.4,67.4025,26.5
3.95,171.40865,70.0
2.25,111.050410785714,108.885714285714
2.18,111.652365142857,106.342857142857
2.13,112.2543195,103.8
1.8,112.856273857143,101.257142857143
1.77,113.458228214286,100.571428571429
31.0,82.69944,16.8
4.7,90.5558363636364,34.5454545454545
25.0,80.06256972,56.52
42.8,45.54935,46.5
7.92,105.459038235294,73.7058823529412
5.75,105.456709852941,87.6911764705882
5.52,105.4557785,87.4735294117647
4.61,105.455079985294,87.3102941176471
4.11,105.454381470588,87.1470588235294
3.43,105.452518764706,86.7117647058823
1.767,105.449724705882,86.0588235294118
1.015,105.447396323529,85.5147058823529
0.29,105.442739558824,84.4264705882353
2.075,124.019434205231,26.5171026156942
3.7,95.93802,28.4
5.5,59.2069408114558,34.0453460620525
5.0,67.48746,69.54
5.0,67.4969,68.6
5.0,67.5441,63.9
3.1,84.8195126153846,35.9763313609467
4.46,82.8157305801527,32.2671755725191
4.55,80.4695053088235,31.0808823529412
4.0,85.5693212356436,33.3069306930693
3.51,83.1612135267175,32.1908396946565
3.51,86.2879914603175,38.3730158730159
5.24,82.6887249981238,33.1332082551595
5.44,80.5019186376812,31.9275362318841
32.5,63.1454702,55.484
0.6,64.6758,21.0
1.27,80.55224,28.8
0.92,90.06064,23.8
2.0,100.00204,22.0
51.0,72.82697508,50.45
4.5,127.838492675,103.825
6.0,129.8646569,94.1
6.7,131.890821125,84.375
6.6,137.9693138,55.2
8.0,129.2806569,102.3
7.0,129.2806569,102.3
8.1,133.04098535,86.95
4.4,180.31904,15.4
53.0,72.82697508,50.45
3.14,81.1439230773333,57.0833333333333
4.24,80.1911128213333,55.5
5.22,79.2383025653333,53.9166666666667
5.53,77.3326820533333,50.75
24.8,50.6182875,40.5
25.8,50.0240125,49.5875
13.7,49.4297375,44.425
0.8,48.8354625,39.2625
7.11,85.723014128,37.32
10.26,85.842974256,35.64
10.96,85.90295432,34.8
9.5,85.962934384,35.16
7.86,86.022914448,36.12
1.24,160.886466666667,27.6666666666667
4.41,158.383490206186,42.9278350515464
4.2,159.60859843342,44.6710182767624
4.2,159.431466312997,43.8806366047745
4.2,164.175985492228,51.4870466321243
4.2,163.424892227979,46.9481865284974
4.2,164.920609366391,45.6887052341598
4.2,164.676160989011,44.3516483516484
4.2,164.181314772727,40.9886363636364
4.95,86.97026032,37.0
9.5,30.973762,0.0
2.86,55.4050675,15.25
3.15,55.465725,46.9375
3.24,55.5263825,45.125
3.31,55.58704,43.3125
3.45,55.6476975,41.5
3.48,55.708355,39.6875
0.96,99.401094,28.6
2.23,102.992400909091,16.0
0.96,69.4392736363636,13.8181818181818
0.74,85.6372736363636,8.72727272727273
13.6,69.25403,38.45
13.0,69.3255425,48.335
12.0,69.397055,47.27
0.93,133.4114,80.0
8.2,105.341262941176,76.7647058823529
0.7,105.655176470588,76.1176470588235
4.47,90.5558363636364,34.5454545454545
8.65,85.90295432,34.8
120.0,46.569228,28.0
2.5,102.992400909091,16.0
33.0,15.309,9.66666666666667
6.7,140.56164225,56.25
4.9,119.2289,83.17
4.1,120.0245,60.75
3.7,119.57327,41.965
2.6,147.731161861862,76.4174174174174
4.6,135.668337023,53.987
3.1,85.90295432,34.8
1.89,86.14506032,32.8
4.29,86.30339032,45.2
4.37,86.97026032,37.0
5.3,92.73266032,40.2
2.5,84.9556970588235,65.9411764705882
8.94,51.2521230933333,25.3333333333333
9.81,51.257270085,63.08
17.8,51.2624170766667,62.8266666666667
19.9,51.2675640683333,62.5733333333333
21.0,51.2830050433333,61.8133333333333
15.9,51.30359301,60.8
0.95,82.0967333333333,50.6666666666667
5.3,76.3419230784,56.7
11.8,75.1985507712,54.8
15.9,74.28385292544,53.28
23.8,72.9118061568,51.0
33.1,71.7684338496,49.1
33.7,70.6250615424,47.2
32.8,68.338316928,43.4
28.7,66.0515723136,42.16
24.2,63.7648276992,47.22
19.2,61.4780830848,52.28
18.4,59.1913384704,57.34
2.5,90.928244,32.3333333333333
5.3,120.698744,32.3333333333333
3.1,135.348023333333,27.0
25.0,77.7522826086956,68.304347826087
25.0,80.8330340557276,64.9256965944273
25.0,82.8969612403101,63.6666666666667
40.0,80.3806292327044,70.8805031446541
45.0,83.1518577832817,69.5356037151703
18.0,79.849974987,57.5198
13.5,79.861420812,56.5788
12.5,79.84252886,57.388
8.0,79.84689134,56.442
30.0,73.61934268,48.68
16.0,73.61390095,60.498
1.273,129.489,85.7142857142857
26.0,44.1022344975053,30.9087669280114
0.955,129.819834857143,110.167285714286
0.993,130.040391428571,109.326428571429
0.476,130.150669714286,108.906
1.043,129.491224,111.256571428571
0.8,129.496784,110.826571428571
0.66,129.50568,110.138571428571
0.897,129.494324428571,111.099857142857
0.734,129.498010571429,110.872285714286
0.429,129.507021142857,110.316
11.1,51.2521230933333,25.3333333333333
13.0,51.2624170766667,62.8266666666667
18.8,51.27271106,62.32
20.4,51.2830050433333,61.8133333333333
17.0,51.30359301,60.8
7.53,51.33447496,59.28
6.2,79.817745286,57.8416
6.7,79.82145112,57.472
4.25,81.6645733333333,56.4583333333333
5.33,81.2324133333333,54.25
6.19,80.3680933333333,50.6666666666667
5.93,79.5037733333333,50.6666666666667
5.71,78.6394533333333,50.6666666666667
2.65,65.916394,32.8
1.52,83.649194,31.2
31.8,82.1301096196868,44.3221476510067
32.0,63.1411422222222,15.7333333333333
2.5,147.70905,79.1833333333333
2.09,56.3231858447489,22.9817351598174
1.74,56.2448909090909,21.7727272727273
1.34,56.1673045248869,20.5746606334842
0.885,56.0522325842697,18.7977528089888
1.95,109.7839595,65.0
2.85,109.7839595,65.0
9.25,85.90295432,34.8
9.96,63.590137368421,50.3668421052632
4.0,70.1654533936651,24.5339366515837
4.3,70.1654533936651,24.5339366515837
1.7,107.238363636364,20.0
1.075,131.839624,51.08
1.7,131.4422968,50.42
16.35,49.807141122449,84.7040816326531
17.2,53.5860655,95.88
6.0,68.4312,26.6363636363636
9.0,68.4312,26.6363636363636
3.2,142.354599009901,50.8514851485149
3.4,141.42654,49.02
4.0,140.4638,45.9
4.8,138.05695,38.1
2.65,85.90295432,34.8
7.92,85.90295432,34.8
5.43,85.90295432,34.8
4.51,85.90295432,34.8
2.75,85.90295432,34.8
0.98,164.323416666667,23.0
4.4,52.657615,85.0
4.2,159.218821052632,43.8947368421053
4.1,54.6787796,56.56
5.3,133.190313333333,85.6666666666667
7.5,74.309984,58.01
9.0,74.324226,57.265
6.0,74.338468,56.52
3.88,81.4418753333333,57.0466666666667
4.25,81.2781608333333,56.6416666666667
5.13,80.4595883333333,54.6166666666667
6.1,80.1321593333333,53.8066666666667
5.86,79.6410158333333,52.5916666666667
3.0,78.8224433333333,50.6666666666667
40.0,53.6279645714286,29.2142857142857
30.0,53.5133931428571,29.2142857142857
7.0,43.0520941,65.0952380952381
17.3,49.6436833891089,83.1980198019802
15.0,51.8212135,92.13
17.6,51.8212135,92.13
5.0,50.1559965,85.98
16.2,50.1559965,85.98
17.7,53.476467,98.52
17.0,51.8212135,92.13
16.7,49.990089723,84.27
16.8,71.5221627868852,136.081967213115
7.46,49.7117,32.2
7.15,49.0968,37.2
7.0,48.78935,71.9
4.15,48.4819,106.6
1.3,151.8388,14.0
1.695,54.3089566666667,20.3333333333333
1.8,54.3089566666667,20.3333333333333
1.5,82.386,41.2
1.75,83.3335,31.2
1.0,100.1188,39.6
2.8,122.371074712644,102.011494252874
14.5,84.4265,62.55
13.3,84.441940975,76.46
10.3,84.45738195,74.92
9.24,84.472822925,73.38
8.2,84.503704875,70.3
9.5,84.440742,76.475
2.1,84.454984,74.95
13.0,84.474175,76.51
12.0,84.52185,75.02
11.8,84.569525,73.53
13.5,84.664875,70.55
2.95,129.646156862745,57.7450980392157
4.1,150.502556616667,61.35
1.8,150.722189666667,24.0
0.41,134.866694,31.8
1.85,131.193074,26.49
1.95,129.968534,24.72
8.2,58.9756295333333,83.8333333333333
20.75,54.9189736151604,18.9868804664723
1.21,123.0577,64.975
2.66,133.5658875,57.6
1.61,137.7691625,57.6
2.14,122.84364,49.02
3.92,133.99338,49.02
4.21,141.42654,49.02
0.84,123.10635,68.7375
1.36,122.99932,60.46
2.12,122.84364,49.02
1.68,131.7881,59.94
2.84,131.1404,55.26
3.31,129.845,49.18
0.68,139.8708,57.6
3.6,138.49572,52.14
4.19,136.9242,45.9
1.5,107.04897,28.4
1.5,117.048894,31.8
1.9,124.26116,27.4
1.19,82.0967333333333,50.6666666666667
2.2,81.9950666666667,53.8333333333333
2.2,81.9442333333333,51.4166666666667
2.31,81.8934,50.6666666666667
2.49,81.7917333333333,50.6666666666667
8.0,67.0790821052632,20.5263157894737
27.0,54.1405821428571,18.6071428571429
5.25,86.850300192,38.68
2.3,150.722189666667,24.0
6.57,53.8159184705882,57.7058823529412
34.0,63.91223675,52.125
25.0,66.629992175,46.7625
2.23,125.702266666667,46.3333333333333
2.75,97.0152833333333,48.0
2.36,82.365304,57.3333333333333
1.9,110.477927857143,109.957142857143
1.84,110.442403778571,110.453571428571
2.13,80.25374012,26.4
3.1,80.56145294,26.4
3.04,81.07430764,26.4
2.96,82.10001704,26.4
28.2,45.43382175,38.775
40.6,47.9045085,29.25
35.7,50.37519525,25.75
4.8,112.237366666667,79.5
11.8,35.3128278481013,41.2784810126582
3.51,158.51394,67.95
3.92,162.87496,74.6
4.06,167.23598,81.25
4.25,171.597,87.9
4.46,175.95802,94.55
4.48,180.31904,15.4
5.76,59.054881,51.5
6.24,61.4541929,46.35
6.3,63.0537341666667,42.9166666666667
5.34,65.4530460666667,37.7666666666667
4.11,73.4507524,49.0666666666667
4.36,51.2026730666667,57.0666666666667
4.99,51.2754222666667,51.2666666666667
4.85,51.3299841666667,46.9166666666667
3.6,51.4209206666667,39.6666666666667
4.63,80.3277143333333,54.8333333333333
3.71,80.2549651333333,60.6333333333333
5.31,80.3277143333333,54.8333333333333
2.17,63.45885,26.0
3.7,48.3925833333333,25.6666666666667
32.0,63.0136986899563,18.1834061135371
32.0,87.3657922912206,35.7430406852248
28.7,71.1180383,47.69
17.8,70.63081585,45.9675
38.0,70.293508,44.775
36.2,69.6938496,42.655
30.1,70.5183799,45.57
55.0,75.6292135,56.925
45.9,74.8796405,54.275
43.3,74.03414091,58.6255
54.7,73.34453375,56.1875
46.4,72.782354,54.2
41.1,71.476888775,45.38875
48.0,70.8959697,43.335
43.1,70.221354,40.95
20.0,79.829008,56.3
13.6,79.3276732673267,53.2772277227723
13.0,77.0061386138614,74.4653465346535
11.64,74.684603960396,70.1584158415842
10.16,72.3630693069307,68.5742574257426
8.45,70.0415346534653,73.6732673267327
40.0,51.9749586666667,34.0833333333333
30.0,51.841292,34.0833333333333
49.6,75.2090584303797,57.5949367088608
23.3,78.734856,57.1
14.2,81.9945,57.4
49.35,74.371470096,58.24
46.8,73.822122121,58.275
36.35,73.272774146,58.24
17.8,72.723426171,58.24
15.6,72.174078196,58.24
3.0,86.47514032,30.6
3.46,86.55766032,30.6
3.94,86.64018032,30.6
4.07,86.72270032,30.6
4.42,86.80522032,30.6
4.68,86.88774032,33.38
4.79,86.97026032,37.0
37.4,62.6794648645833,63.01875
42.2,62.6794648645833,63.01875
5.85,44.2285384666667,86.0740740740741
5.75,44.208094737037,81.8333333333333
6.0,44.1672072777778,73.3518518518519
