superconduct/table51.range_ThermalConductivity,superconduct/table51.range_atomic_mass,superconduct/table51.wtd_mean_fie
399.97342,122.90607,997.362372348782
113.0,85.149,813.875
68.0,21.18,847.166666666667
399.97342,192.981,1010.68215062013
399.97342,135.9646,728.665
181.0,65.9248414,666.1
86.0,112.8657,778.1464
399.97342,184.5906,1001.05
123.0,76.89515,891.725531914894
73.0,81.482,782.12536
399.97342,170.2076,1006.15807692308
138.48,128.24,823.146666666667
399.97342,148.93092,1004.2636
84.9911,84.283,1072.22704402516
399.97342,121.3276,1006.22061538462
399.97342,188.3839,996.529615384615
133.0,45.034,781.05
60.0,179.419,806.733333333333
399.97342,135.9646,1001.90533333333
399.97342,188.3839,994.430769230769
124.0,154.11932,790.475
399.97342,192.981,1007.87653333333
227.3,27.9565064,577.3396
116.0,85.149,766.87
149.97342,134.3606,888.635
399.97342,79.9606,1013.76136363636
399.97342,152.93481,998.474634040554
89.0,81.182805,572.936363636364
79.0,92.382,778.05505
69.0,89.0593,806.2941
34.0,89.72388,674.76
399.97342,122.90607,738.897142857143
399.97342,121.3276,1002.22745552978
206.0,42.7414614,631.5129
79.0,12.782,766.07
399.97342,134.3606,997.830769230769
133.0,13.494,779.233333333333
129.0,146.439,794.872666666667
84.97342,77.95206,986.0632
399.97342,191.2006,1016.08344370861
399.97342,157.0546,998.831538461538
399.97342,141.2506,1001.75280985373
84.9911,171.549,1016.01275964392
399.97342,135.9646,998.092307692308
399.97342,152.93481,998.201088646967
16.0,69.18247,550.5
181.0,65.9248414,652.511
139.97342,57.925255,1196.43724137931
99.97342,122.90607,889.85
399.97342,122.90607,1011.76585714286
399.48,31.093,844.21568627451
78.764,120.990238,811.668
399.97342,188.3839,984.6232
399.97342,122.90607,1011.51442857143
78.795,46.895,861.47
12.97417,124.89877,971.3
91.0,18.7815,632.331775
43.0,122.014685,759.433333333333
88.3,57.472955,867.19248
399.97342,188.3839,984.466666666667
79.0,92.382,774.42
399.97342,121.3276,1006.84
399.97342,141.2506,735.630714285714
30.0,171.8293,927.7
49.0,58.553,686.94
57.97342,192.981,1009.0
399.97342,71.6206,1038.44545454545
399.97342,122.90607,1011.57457142857
139.795,80.89568,847.007692307692
0.0,0.0,708.2
399.97342,184.5906,1001.099125
82.0,98.2287,775.9
399.97342,122.90607,1011.56085714286
399.97342,138.3493,1012.71384615385
399.97342,121.3276,998.7875
10.97342,192.981,962.186
0.0,0.0,663.6
142.0,177.194818,890.787826086957
78.97342,134.3606,903.38375
399.97342,135.9646,712.725
399.97342,192.981,1002.68736842105
399.97342,191.2006,1001.41153846154
383.0,78.09485,797.116666666667
399.97342,141.2506,1011.80060714286
399.97342,122.90607,1004.88022813688
399.97342,141.2506,1031.99705882353
399.97342,122.90607,1011.50685714286
68.0,32.5306,687.6225
58.0,122.454,759.46
399.9911,47.5466,1001.21857142857
399.97342,192.981,1018.1039893617
399.97342,121.3276,1034.04266666667
399.97342,72.90645,1016.88550724638
138.795,119.899,839.281578947368
129.0,151.689,787.583333333333
124.0,164.1558,787.116666666667
99.0,49.681218,882.54
89.0,81.182805,685.433333333333
399.97342,191.2006,991.83125
133.0,181.406,806.911111111111
399.97342,157.0546,1002.66923076923
399.97342,122.90607,1011.54877142857
399.97342,192.981,722.788
399.97342,188.3839,1001.475
399.97342,122.90607,1007.34786666667
399.97342,191.2006,1013.33076923077
399.97342,121.3276,994.808860759493
399.97342,158.9674,995.703088803089
399.97342,128.2426,1001.22596006144
119.97342,122.90607,873.766753246753
399.97342,122.90607,1012.07115795471
50.0,30.847695,776.7
399.97342,146.5006,999.877691711851
96.0,102.17762,696.15
289.0,146.025069,717.49375
0.0,0.0,659.7
399.97342,191.2006,996.106168608636
399.97342,122.90607,1011.57231428571
399.97342,158.9674,995.746153846154
399.97342,192.981,702.886666666667
107.0,37.83547,653.9
399.97342,131.96447,1011.20785714286
399.97342,121.3276,1019.69714285714
399.97342,122.90607,1013.08579545455
399.97342,121.3276,1014.79375
78.97342,122.90607,908.22
185.0,155.006,807.775609756098
399.97342,184.5906,1004.52150803461
181.0,65.9248414,642.0
429.97342,121.3276,995.536
399.97342,192.981,1004.12666666667
36.0,122.454,736.492
70.764,75.446238,855.425
399.97342,192.981,721.592783505155
133.0,152.139,722.36
117.0,48.093,661.85
61.0,81.482,783.1528
82.0,81.482,782.604
181.0,83.894198,650.04
11.0,2.8167,701.307
399.97342,128.2426,1008.80657142857
37.0,60.0166,711.05
399.97342,122.90607,1011.59714285714
36.0,122.454,736.1044
90.97342,122.90607,884.15
78.97342,142.92595,863.1
83.0,6.38999999999999,777.215
65.0,48.5217,786.7
15.0,3.892,570.016
113.0,85.149,864.367567567568
399.97342,192.981,1005.86666666667
399.97342,121.3276,998.38125
87.0,79.972275,685.894444444445
224.0,130.2684614,565.202066666667
399.97342,122.90607,1012.27939428571
399.97342,122.90607,968.242142857143
429.795,75.8032,846.47
399.97342,121.3276,1002.42818532819
399.97342,71.6206,993.899487179487
399.97342,148.93092,1000.51980769231
133.0,29.80415,697.737931034483
399.97342,141.2506,1028.36732142857
399.97342,121.3276,993.308714918759
17.0,13.51362,712.565
117.0,167.679,812.231
399.97342,184.5906,699.073913043478
115.0,104.2945,730.633333333333
399.97342,121.3276,991.244
127.0,11.6815,661.494
399.97342,188.3839,988.786119873817
13.0,25.80362,693.333333333333
378.0,82.211818,731.5478
16.97342,192.981,948.453
399.97342,188.3839,995.738461538461
399.97342,192.981,1006.23066666667
399.97342,128.2426,1095.39375
133.0,107.899,779.136333333333
399.97342,122.90607,785.37125
86.97342,174.2306,1102.33333333333
399.97342,121.3276,1001.01937984496
399.97342,72.90645,983.37
399.97342,121.3276,1003.70984615385
399.97342,148.93092,1000.43846153846
82.0,81.482,782.594
82.0,98.2287,777.916
56.795,148.88288,919.366666666667
78.764,106.353238,791.4662
22.97342,192.981,912.384
56.795,175.135,881.529
399.97342,192.981,1005.35333333333
138.795,175.135,854.4
112.0,170.13688,735.816666666667
399.97342,192.981,1005.86666666667
139.0,164.1315,757.405263157895
399.97342,192.981,1013.68045454545
399.97342,184.5906,1003.0652260308
399.97342,192.981,1011.51
429.97417,93.8615,1103.11052631579
127.0,154.11932,788.475833333333
12.97342,192.981,947.59
399.97342,148.93092,999.526923076923
399.97342,141.2506,1001.79738461538
399.97342,188.3839,690.97
121.0,41.6375,673.19175
53.97417,78.89968,1032.55
20.0,47.0585,681.36
399.97342,128.2426,993.405058365759
399.97342,124.1166,1011.35571428571
399.97342,121.3276,1008.22938294289
399.97342,72.90645,998.463846153846
90.97342,137.89753,884.0735
78.97342,122.90607,873.385714285714
91.0,27.52638,658.73
127.0,11.6815,662.69
399.97342,121.3276,999.942023346303
72.0,4.1291,656.9792
7.0,70.8185,651.932
399.97342,121.3276,738.357142857143
399.97342,134.3606,710.049
399.97342,134.3606,1011.57571428571
6.0,93.30062,729.495
104.0,120.8947519,1053.24603174603
399.97342,192.981,723.1925
399.97342,184.5906,999.382
399.97342,122.90607,1011.55682857143
399.97342,188.3839,894.047058823529
399.97342,121.3276,1003.62307692308
109.0,39.046,653.566666666667
399.48,31.093,842.935483870968
63.0,102.5604,753.2
399.97342,191.2006,804.76
399.97342,151.2596,998.23198757764
53.795,60.84138,822.380726698262
399.97342,136.31906,1014.57893175074
82.0,98.2287,769.18
399.97342,128.2426,1008.81285714286
222.0,111.9239314,565.166666666667
96.0,64.82088,699.916666666667
399.97342,121.3276,1006.524
92.0,174.1963,888.965
399.97342,188.3839,985.379279279279
399.97342,122.90607,1011.25305714286
118.0,83.9493,883.09
399.97342,184.5906,748.51875
399.97342,122.90607,785.549
399.97342,122.90607,1012.10940571429
399.97342,121.3276,1002.18809891808
133.0,13.494,779.233333333333
234.97342,58.9222,957.668
399.97342,192.981,718.9828125
53.97417,78.89968,1018.84278350515
48.0,15.196,688.46
34.97342,192.981,1030.785
134.0,164.1558,732.422222222222
399.97342,146.5006,999.9
87.0,79.972275,693.115
399.97342,122.90607,1012.40642857143
105.0,164.1558,709.325
399.97342,72.90645,1095.02872727273
399.97342,184.5906,1001.82817955112
399.97342,125.3163,1042.43483146067
399.97342,122.90607,736.707142857143
127.0,128.09447,832.315384615385
168.0,91.7284614,688.288
399.97342,151.2596,733.442857142857
399.97342,71.6206,707.911764705882
65.0,48.5217,773.65
0.0,0.0,759.1
399.97342,141.2506,999.580620155039
13.0,105.2438,562.275
78.97342,124.90825,896.33975
399.97342,122.90607,756.031428571428
96.0,9.99912,688.755
69.0,7.991695,653.34
64.0,88.106,815.24
62.0,34.21298,657.645
0.0,0.0,502.5
399.97342,152.93481,1005.2536
79.0,23.33,703.6
85.0,3.05362,667.84
139.97417,80.89568,996.439215686275
58.0,122.454,771.705882352941
399.97342,124.90825,1000.20769230769
115.0,104.597,716.3
399.795,160.152,933.354285714286
116.0,82.53,648.266666666667
138.795,175.135,854.4
399.97342,192.981,1014.6622983871
399.97342,192.981,1005.90990666667
399.97342,122.90607,1011.61971428571
78.97342,148.93092,907.2725
399.97342,122.90607,1011.78171428571
399.97342,141.2506,1003.39107692308
238.0,169.9850304,863.87696
399.97342,121.3276,1002.07415384615
69.0,26.08965,542.368421052632
133.0,181.406,784.465333333333
399.97342,188.3839,696.952688172043
139.97342,179.93994,1056.95240793201
127.0,164.1558,778.911166666667
9.0,43.357,654.14
399.97342,128.2426,1008.82034285714
399.97342,121.3276,742.951428571429
399.97342,192.981,760.61
134.0,164.1315,733.047368421053
25.0,23.18338,646.62
399.97342,128.2426,726.371428571429
399.97342,134.3606,1004.57307692308
139.97342,121.3276,799.518333333333
78.97342,134.3606,906.1355
399.97342,121.3276,1056.67454545455
399.97342,121.3276,1017.18153846154
79.0,12.782,713.5
22.97342,192.981,915.764
129.0,154.11932,788.575
399.97342,122.90607,1011.53442857143
134.0,17.2502,619.53
399.97342,192.981,711.881111111111
187.0,98.82747,807.801775
99.97342,124.1166,898.7725
399.97342,135.9646,997.729230769231
63.0,120.07455,728.8
399.97342,191.2006,1007.25889328063
399.97342,121.3276,1005.48307692308
83.0,150.287,663.114058355438
51.0,34.69362,780.971428571429
399.97342,184.5906,1000.86889981561
399.97342,158.9674,990.056862745098
399.97342,122.90607,1011.60328571429
58.0,188.143,724.566666666667
399.97342,170.2076,747.030714285714
399.97342,71.6206,1006.40943624486
399.97342,135.9646,993.908009153318
99.48,39.8617,794.545098039216
3.0,93.949558,592.357142857143
59.0,90.2704,707.9615
399.97342,192.981,723.481632653061
399.97342,192.981,760.060833333333
399.97342,121.3276,1007.09909333333
399.97342,141.2506,735.328571428571
399.97342,192.981,725.510909090909
85.0,13.0964614,678.975111111111
399.97342,162.9561,1011.67153846154
181.0,65.9248414,644.871
159.97342,71.6206,930.0
82.0,81.482,782.6012
399.97342,188.3839,989.726153846154
79.0,12.782,709.0375
102.0,81.482,784.3584
399.97342,71.6206,741.63125
399.97342,124.1166,1024.68089473684
42.0,64.697,695.625
78.97342,134.3606,903.0695
10.0,71.6534,622.74
77.0,139.3917,543.86
78.97342,124.1166,904.301
0.0,0.0,946.2
63.0,89.3115,812.78
138.795,63.895,872.6875
47.0,15.34,828.383
399.97342,122.90607,1011.54071428571
399.97342,150.4893,1013.74846153846
399.97342,121.3276,1050.00363636364
100.0,27.9839,832.85
33.0,65.47783,553.05
399.97342,121.3276,991.758146964856
138.551,47.94447,845.407142857143
169.97342,176.899,1163.93012048193
399.97342,124.90825,1000.20769230769
399.97342,121.3276,988.648387096774
54.0,122.454,723.356666666667
399.97342,128.2426,997.169230769231
399.97342,121.3276,1003.35230769231
70.8195,105.41206,1052.61431482425
70.8195,105.41206,953.177142857143
399.97342,121.3276,1006.22061538462
81.0,46.6827,806.4345
399.97342,122.90607,996.903838118084
139.0,89.3115,594.435714285714
399.97342,121.3276,977.335
399.97342,188.3839,994.728235294118
96.0,9.99912,698.5375
91.7,161.4917,888.5
399.97342,146.5006,1000.834678045
399.97342,157.0546,1033.32904564315
78.97342,134.3606,977.444444444444
399.97342,72.90645,1008.76124031008
38.0,67.7685,661.3875
399.97342,124.90825,1007.51785714286
399.97342,135.9646,992.285054773083
399.97342,122.90607,1010.48914285714
104.0,111.24,700.0
5.0,36.06133,541.014
12.97342,192.981,924.27
78.0,80.21207,603.022222222222
399.97342,121.3276,1007.15306666667
58.0,99.479,708.416666666667
58.0,99.479,721.528571428571
109.0,81.182805,683.84
399.97342,121.3276,1003.76407692308
208.0,16.1705386,773.896666666667
116.0,171.8293,901.175
0.0,0.0,708.2
399.97342,121.3276,1003.62307692308
123.0,78.09485,795.65
399.97342,191.2006,991.5875
11.0,83.9493,749.578571428571
123.0,95.609,806.866666666667
399.97342,141.2506,1028.34428571429
399.97342,184.5906,813.12
56.795,148.88288,899.833333333333
0.0,0.0,375.5
31.0,82.09538,761.06
399.97342,128.2426,734.615714285714
399.97342,121.3276,983.058982772764
399.97342,141.2506,1002.06596987497
399.97342,125.3163,1006.268
399.97342,184.5906,1003.75675340768
399.97342,128.2426,1010.95828571429
138.48,48.64,823.207142857143
399.97342,146.5006,997.002325581395
112.0,175.396,736.290476190476
399.97342,135.9646,1002.44666666667
138.8195,105.41206,826.34921875
399.97342,158.9674,992.231928181108
399.97342,152.93481,1001.59230769231
399.97342,121.3276,738.296714285714
53.97417,78.89968,1032.55
399.97342,121.3276,999.032864949258
138.795,80.346,857.1
70.0,101.32415,731.433333333333
399.97342,72.90645,999.743076923077
69.0,46.6827,787.853518123667
399.97342,121.3276,995.311690363349
399.97342,192.981,1006.61421052632
133.0,13.494,783.025
399.97342,121.3276,1001.34282389449
40.0,144.1425,704.6
399.97342,191.2006,705.725
399.97342,192.981,738.6625
119.764,70.096238,793.733333333333
0.0,0.0,868.1
399.97342,124.90825,1002.86933333333
399.97342,121.3276,1002.30810769231
86.0,80.89568,863.542105263158
389.0,112.0305,718.86
138.764,64.986238,810.733333333333
399.97342,122.90607,1006.86946564885
87.0,128.09447,733.026
78.97342,146.5006,862.559459459459
399.97342,192.981,1006.66875
399.48,31.093,844.086161879896
399.97342,184.5906,1011.75755813953
399.97342,152.93481,1024.6547925608
399.97342,121.3276,1001.70423076923
99.48,39.8617,777.610625
399.97342,192.981,722.671881188119
399.97342,124.90825,1001.47202152191
89.0,81.182805,584.028571428571
169.97342,176.899,1165.94805825243
399.97342,157.0546,998.234796238244
399.97342,121.3276,1050.75263636364
65.0,96.119,791.5
399.97342,121.3276,1002.11600061838
69.0,43.357,676.0854
119.97342,134.3606,900.94375
399.97342,124.90825,989.8232
399.97342,192.981,733.505
399.97342,141.2506,739.608571428571
399.97342,122.90607,1010.54428571429
373.0,52.735,779.361666666667
123.0,158.12321,791.25
99.97342,134.3606,889.6
399.97342,191.2006,1002.8578125
0.0,89.3115,840.609
399.97342,121.3276,745.294117647059
399.97342,121.3276,1002.80942812983
34.97342,192.981,1030.785
399.97342,121.3276,1003.78576923077
89.0,85.308805,583.967142857143
134.0,164.1315,731.536842105263
399.97342,151.2596,1001.21123287671
169.97342,167.8406,1135.14042553191
138.795,142.9018,840.92
137.0,80.413,774.06
399.97342,121.3276,1008.18269525268
399.97342,71.6206,705.776153846154
127.0,11.6815,665.68
399.97342,191.2006,992.14
34.0,89.72388,756.084
427.0,19.7318,790.83
399.97342,124.90825,999.383513097072
125.0,156.448,790.281666666667
399.97342,191.2006,803.5135
399.97342,122.90607,979.8525
78.97342,122.90607,906.125
399.97342,122.90607,1012.05657142857
399.97342,141.2506,1000.90409582689
399.97342,191.2006,999.198076923077
99.97342,192.981,1021.212
0.0,2.00217999999998,540.955
399.97342,192.981,1005.94866666667
5.0,36.06133,541.16688
399.97342,122.90607,735.204428571428
83.0,6.38999999999999,774.71
90.0,30.2755,731.071428571429
119.0,22.856,684.075
133.0,17.364,771.986666666667
124.0,164.1558,793.943333333333
399.97342,122.90607,1001.52325581395
399.97342,157.0546,998.461502347418
399.97342,192.981,723.036274509804
50.0,67.9806,741.716666666667
139.97342,57.925255,1201.30416666667
99.97342,192.981,1020.54
39.0,4.023,765.9591
39.0,37.026805,684.80733
399.97342,121.3276,1005.58322147651
399.97342,121.3276,1007.44213333333
78.97342,122.90607,899.954175
0.0,0.0,650.1
49.0,58.553,665.085
399.97342,122.90607,1014.03669064748
399.97342,188.3839,994.358235294118
399.97342,192.981,1011.5778280543
399.97342,192.981,1006.43648648649
399.9911,63.9046,988.394285714286
56.48,101.98788,856.5
399.97342,121.3276,995.823162055336
12.48,61.94765,740.025
399.97342,122.90607,1011.67714285714
78.795,95.535,836.981188118812
399.97342,188.3839,997.617307692308
399.97342,122.90607,1011.50121428571
399.97342,121.3276,988.229032258064
124.0,164.1558,783.158333333333
123.0,78.09485,796.161
53.795,175.135,875.16
399.97342,122.90607,1001.91578947368
60.0,28.0673,1014.8
16.97342,192.981,931.802
133.0,103.31115,728.48275862069
127.0,154.11932,788.201666666667
399.97342,146.5006,1014.29357477504
181.0,68.9784614,642.795
399.97342,135.9646,996.894435857805
399.97342,188.3839,687.935294117647
115.0,104.597,716.3
399.97342,192.981,1006.62073279714
56.0,28.9266,708.28
56.97417,166.94118,1080.8
131.7,188.5793,1011.01
99.97342,192.981,1017.044
399.97342,192.981,1005.85610666667
139.0,166.9985,786.083
119.97342,134.3606,909.80375
109.0,39.046,653.576666666667
399.97342,121.3276,1004.49153846154
399.97342,121.3276,1013.67779765899
399.97342,121.3276,1002.32857142857
429.97342,121.3276,998.070588235294
399.97342,134.3606,727.6
399.97342,188.3839,992.452826510721
399.97342,121.3276,999.302324311676
399.795,63.895,849.425
399.97342,188.3839,993.237777777778
29.0,6.29899999999999,787.7
44.0,27.486,674.60375
78.97342,128.2426,922.715
0.0,0.0,519.9
382.0,109.2415,684.666666666667
399.97342,122.90607,1011.5994
77.0,32.5306,691.405
399.97342,128.2426,1005.17938931298
78.48,71.755,823.086206896552
399.97342,122.90607,1011.48428571429
399.97342,192.981,1010.595
82.0,73.4571,1053.18095238095
399.97342,184.5906,1001.08608333333
86.0,168.93718,903.6
376.0,58.214,763.8962
127.0,126.89477,696.215789473684
399.97342,121.3276,1004.29073359073
399.97342,167.8406,751.135714285714
429.97342,124.1166,1010.93571428571
90.97417,128.09447,890.06
72.0,85.137,758.4412
181.0,65.9248414,664.85
376.0,58.214,767.075
399.97342,122.90607,1011.552
66.0,83.06047,783.7008
43.0,122.25448,755.783333333333
378.0,82.211818,739.34325
399.97342,188.3839,984.848266666667
84.9911,84.283,1081.05015974441
399.97342,134.3606,994.844059636589
399.97342,121.3276,993.981839809675
399.97342,122.90607,1011.56892857143
128.0,64.82088,677.9
399.97342,135.9646,740.654285714286
104.0,164.1558,728.333333333333
78.48,71.755,823.789655172414
399.97342,122.90607,1001.13180760279
133.0,13.494,779.233333333333
50.0,18.7815,643.0628
82.0,73.4571,1056.12698412698
79.0,92.1785,860.67
399.97342,151.2596,989.269193934557
134.0,57.949588,652.088
59.0,90.2704,707.9085
99.48,39.8617,777.8725
399.97342,121.3276,1010.46170212766
206.0,65.9248414,642.075
129.0,146.91465,1063.05577689243
23.97342,192.981,773.553333333333
122.0,114.33723072,782.31502
79.0,12.782,713.5
40.0,27.0876,1011.56666666667
399.97342,124.90825,1002.32530864198
399.97342,141.2506,735.268142857143
399.97342,128.2426,1004.00153846154
187.0,100.82965,798.21648
79.0,2.86699999999999,868.1
399.97342,192.981,701.326666666667
399.97342,148.93092,1011.78514285714
399.97342,124.90825,1002.78
399.97342,157.0546,997.22568735271
183.0,155.006,808.093170731707
79.0,92.382,790.8397
399.97342,141.2506,1003.29692307692
399.97342,188.3839,789.18
399.97342,192.981,1006.49066666667
399.97342,184.5906,998.835
399.97342,141.2506,698.101111111111
399.97342,124.90825,998.729283489096
50.0,91.9723,616.73
399.97342,188.3839,990.557894736842
399.97342,121.3276,1008.72853333333
399.97342,121.3276,1003.66646153846
399.97342,71.6206,1011.23924050633
105.0,75.6093,1052.15625
123.0,78.09485,795.65
139.97342,68.71506,1159.78043137255
66.0,83.06047,783.3148
399.97342,121.3276,989.95140562249
399.97342,124.90825,1000.20769230769
399.97342,184.5906,768.902173913043
399.97342,122.90607,1011.37125
204.0,45.6484614,652.005
54.0,80.02836,727.7
399.97342,184.5906,998.387301587302
399.97342,122.90607,1004.76387195122
399.97342,134.3606,1007.71417096959
31.0,41.96488,658.484615384615
399.97342,121.3276,1000.44326018809
399.97342,121.3276,738.357142857143
138.795,175.135,854.4
399.97342,192.981,736.84
84.97342,77.95206,981.6096
144.0,34.144912,769.648333333333
399.97342,141.2506,999.540295604823
63.0,1.98700000000002,853.61
399.97342,162.4906,1001.55084485407
132.0,109.2415,750.333523375143
399.97342,192.981,1010.27136363636
399.97342,170.2076,730.170625
139.0,164.1315,753.24
169.97342,167.8406,1147.46346153846
399.97342,192.981,774.066666666667
33.0,97.32362,741.7
78.795,46.895,850.922
47.0,66.27547,687.033333333333
10.0,78.09485,773.8
399.97342,188.3839,790.338
399.97342,192.981,1006.03066666667
399.97342,122.90607,1012.034
399.97342,184.5906,1011.17305389222
399.97342,122.90607,785.33275
27.0,82.09538,759.797183098592
399.97342,141.2506,1002.29461538462
127.0,126.89477,862.175
399.97342,122.90607,992.99546899841
90.97342,134.3606,889.396
399.97342,184.5906,1076.48888888889
399.97342,124.90825,1008.06769230769
399.97342,122.90607,999.645945945946
399.97342,121.3276,710.118181818182
78.97342,122.90607,906.125
11.0,67.8745,726.292
134.0,181.406,798.64
31.0,1.68237999999999,660.285
206.0,42.7414614,627.3207
149.97342,122.90607,888.885
399.97342,141.2506,734.845714285714
25.0,23.18338,642.375
78.97342,122.90607,899.95681875
90.764,106.353238,759.268
84.97417,119.96347,897.35
399.97342,71.6206,1011.23924050633
399.97342,128.2426,1011.995
399.97342,121.3276,1050.73477272727
399.97342,192.981,737.2995
399.97342,184.5906,1000.63
119.0,22.856,682.231609428978
0.0,0.0,898.8
183.0,104.164,807.47475
181.0,65.9248414,623.021734795613
165.0,167.122,660.06875
183.0,104.164,758.048666666667
399.97342,128.2426,1010.96392857143
78.97342,134.3606,902.257
92.0,169.8821,608.1
399.97342,124.90825,1005.82933333333
38.0,137.477,670.15625
399.97342,122.90607,1011.503
399.97342,122.90607,1011.46171428571
125.0,156.448,789.863240779113
399.97342,122.90607,1014.1897254458
35.0,67.9806,741.733333333333
17.0,102.17762,714.725
399.97342,128.2426,1012.13889285714
82.0,81.482,782.58
399.97342,121.3276,1003.62307692308
399.97342,122.90607,1011.60842857143
78.48,29.6228,776.4125
399.795,70.8405,882.894571428571
399.97342,124.1166,1011.36071428571
399.97342,136.31906,1014.57893175074
399.97342,121.3276,1002.42818532819
58.0,188.143,714.876666666667
79.0,85.797,861.64
399.97342,121.3276,1003.70442307692
399.97342,192.981,763.496666666667
30.0,91.147,746.46
138.795,175.135,843.414379084967
133.0,152.139,722.36
133.0,13.494,783.04
124.0,154.11932,788.709356337094
399.97342,122.90607,1011.56554285714
399.97342,184.5906,841.79
133.0,158.12321,740.866666666667
199.97342,71.6206,925.6025
399.97342,188.3839,975.3414375
99.97342,192.981,1022.958
77.0,122.014685,751.066666666667
399.97342,121.3276,1007.01333333333
399.97342,121.3276,732.751428571429
60.0,7.7519,669.042
118.0,102.8073,739.825
53.48,13.94638,853.9
121.0,59.5345,665.54
399.97342,192.981,701.846666666667
54.0,20.19547,666.425
206.0,65.9248414,642.31875
99.97342,192.981,1022.64
399.97342,188.3839,989.377777777778
399.97342,192.3726,1022.14444444444
399.97342,192.981,1003.86026490066
79.0,54.97,786.07525
399.97342,128.2426,1008.80657142857
399.97342,121.3276,996.062962962963
47.0,66.27547,682.099644128114
36.0,122.454,735.9752
399.97342,128.2426,1009.21693895099
399.97342,142.92595,1002.48092307692
399.97342,76.89515,1021.20740740741
399.97342,128.2426,727.057142857143
78.97342,146.5006,908.387375
399.97342,184.5906,1076.48888888889
125.0,156.448,789.916666666667
399.97342,158.9674,995.475096674401
123.0,95.609,790.165882352941
109.0,39.046,684.77
399.97342,122.90607,1001.94303215926
291.0,127.243569,863.624
399.97342,157.0546,1001.95119506554
133.0,29.80415,692.744230769231
99.97342,192.981,1020.54
90.48,23.115,840.532967032967
32.0,66.634,729.55
123.0,76.89515,897.58
399.97342,141.2506,1001.99230769231
399.97342,121.3276,978.237157107232
78.97342,122.90607,899.0475
78.48,77.0604519,770.708333333333
195.0,80.8866614,694.848837209302
208.0,16.1705386,768.56
399.97342,184.5906,995.359166666667
87.0,79.972275,595.35
399.97342,122.90607,1011.54071428571
0.0,0.0,615.4
117.0,166.4793,882.51
399.97342,192.981,723.003846153846
127.0,100.993,798.633333333333
399.97342,124.90825,1014.97108013937
399.97342,192.981,760.669285714286
399.97342,188.3839,980.677446769624
399.97342,122.90607,785.47
399.97342,122.90607,1010.47214285714
109.0,39.046,653.566666666667
79.0,12.782,713.5
139.0,77.399,599.742857142857
0.0,0.0,1011.2
74.0,94.1624,612.3375
399.97342,146.5006,995.612860483242
399.97342,124.90825,1004.62977099237
399.97342,128.2426,996.495090319592
399.97342,128.2426,1007.94097421203
399.97342,128.2426,1008.8166
36.0,67.7685,664.625
399.97342,141.2506,1001.99230769231
34.48,130.0204,841.596248766041
399.97342,167.8406,985.2875
399.97342,122.90607,1010.52071428571
0.0,0.0,1313.1
399.97342,157.0546,1001.83846153846
183.0,155.006,804.508170731707
399.97417,195.1893,1039.59166666667
399.97342,192.981,1010.30762155059
399.97342,128.2426,993.232398753894
137.0,119.587,697.071428571429
22.9911,77.2173,1088.75185185185
85.0,13.0964614,650.866666666667
399.97342,192.981,1009.1092348285
8.0,40.2825,653.3
399.97342,72.90645,1010.75496183206
399.97342,157.0546,980.779338842975
107.0,37.83547,653.9
399.97342,124.90825,1007.51785714286
399.97342,141.2506,1007.711
399.97342,122.90607,976.486363636364
79.0,12.782,783.569919517103
399.97342,128.2426,997.494615384615
399.97342,121.3276,998.7875
133.0,152.139,722.36
399.97342,192.981,1010.55863636364
97.0,9.84599999999999,673.362
399.97342,124.90825,1009.26842105263
399.97342,128.2426,1000.63307692308
204.0,23.9599614,673.635
399.97342,192.981,944.39125
78.8195,137.89753,872.988311688312
10.0,2.2916,853.1
89.0,81.182805,685.433333333333
399.97342,122.90607,1003.13364171573
399.97342,192.981,1013.35237449118
399.97342,121.3276,1003.94846153846
123.0,158.12321,791.555333333333
27.0,1.78040000000001,708.312
399.97342,122.90607,1011.7934
399.97342,170.2076,1010.99384615385
399.97342,191.2006,738.962222222222
399.97342,192.981,1011.40144167759
399.97342,124.90825,1001.64208494208
131.3,41.021955,599.984
399.97342,192.981,997.491764705882
63.0,102.5604,682.166666666667
102.0,6.01000000000002,863.74
2.0,28.35353,541.499
134.0,164.1315,755.38
399.97342,122.90607,1011.93122857143
399.97342,192.981,939.621052631579
399.97342,122.90607,1011.50685714286
399.97342,192.981,1002.60855263158
399.97342,121.3276,996.312598425197
181.0,91.7284614,671.452
399.48,64.054,851.466666666667
88.0,68.9066,846.045
399.97342,192.981,1010.03881163085
7.48,130.0204,845.4
82.0,98.2287,773.304
134.0,30.847695,739.284210526316
31.0,1.68237999999999,661.65
137.0,110.81997,707.561538461538
399.97342,121.3276,993.548605577689
117.0,48.093,658.88
399.97342,128.2426,1000.02366412214
137.0,184.21023072,790.591993015715
99.97342,192.981,1022.724
399.97342,136.31906,1015.22583271651
56.8195,179.93994,932.009677419355
399.97342,128.2426,1011.20165714286
399.97342,121.3276,1002.37799227799
399.97342,122.90607,1003.26358024691
122.0,2.36699999999999,761.75
200.0,180.2184614,646.2
399.97342,124.90825,1003.27688130334
45.795,172.3183,832.1
63.0,1.0546,650.33
2.0,18.34453,541.3124
399.97342,191.2006,1010.42068062827
399.97342,128.2426,1011.32414285714
317.0,69.366569,875.09
40.0,27.0876,1053.92857142857
399.97342,192.981,704.638888888889
