Key_0_0,totalFixDur,prevFixDur,nextFixDur,Key_1_1
3965,318.0,0.0,139.0,6192
6588,139.0,139.0,119.0,6667
6243,219.0,139.0,119.0,4045
5153,119.0,100.0,119.0,4152
4961,119.0,119.0,99.0,1728
2407,278.0,199.0,179.0,38
5036,179.0,139.0,139.0,1370
2227,278.0,179.0,139.0,2267
2689,139.0,139.0,99.0,6483
1936,99.0,139.0,99.0,6411
454,80.0,119.0,80.0,5401
3731,80.0,80.0,80.0,833
3045,80.0,80.0,80.0,161
1348,80.0,80.0,80.0,6189
1358,80.0,80.0,80.0,4000
3221,139.0,0.0,139.0,2489
4408,318.0,139.0,298.0,5809
2664,298.0,119.0,239.0,6375
5602,378.0,298.0,199.0,4585
641,199.0,139.0,298.0,6840
6737,179.0,0.0,139.0,935
4375,259.0,119.0,239.0,5335
2618,179.0,298.0,199.0,88
2935,139.0,179.0,278.0,6060
7375,278.0,139.0,259.0,3403
962,259.0,278.0,179.0,5116
325,179.0,259.0,219.0,5324
1014,219.0,179.0,159.0,5560
1500,159.0,219.0,159.0,3745
1186,159.0,159.0,159.0,5125
6220,159.0,159.0,139.0,1493
5143,278.0,259.0,119.0,6841
6026,119.0,278.0,159.0,3447
713,159.0,119.0,219.0,4340
5293,299.0,278.0,159.0,2187
3246,279.0,80.0,139.0,839
6299,139.0,80.0,139.0,5200
6579,139.0,139.0,159.0,6595
3929,159.0,139.0,139.0,4956
2498,139.0,159.0,80.0,4408
5645,219.0,0.0,199.0,1283
445,338.0,80.0,179.0,3458
4164,179.0,139.0,159.0,6383
7447,159.0,179.0,99.0,5248
446,99.0,159.0,258.0,6951
104,258.0,99.0,159.0,465
7548,318.0,258.0,239.0,24
2953,239.0,159.0,159.0,730
4045,159.0,239.0,119.0,6906
4489,119.0,159.0,219.0,1637
2703,915.0,139.0,199.0,7441
1191,199.0,179.0,179.0,6209
4929,338.0,199.0,238.0,4564
4712,80.0,99.0,99.0,5978
1521,99.0,80.0,119.0,7240
2986,119.0,99.0,80.0,2753
5221,80.0,119.0,179.0,646
7201,179.0,80.0,80.0,7287
3164,80.0,179.0,139.0,3119
655,139.0,99.0,139.0,1946
7544,278.0,139.0,199.0,2265
3803,199.0,338.0,199.0,3337
6912,199.0,119.0,139.0,3716
4142,139.0,199.0,338.0,5977
5805,1351.0,338.0,199.0,1515
2904,596.0,338.0,199.0,5719
6104,179.0,199.0,338.0,1045
1846,179.0,119.0,139.0,1432
3128,239.0,179.0,119.0,172
4618,1113.0,179.0,179.0,125
5261,179.0,199.0,139.0,5964
5438,238.0,179.0,219.0,487
3326,219.0,99.0,139.0,1699
3944,139.0,219.0,119.0,72
5463,139.0,298.0,99.0,4436
3689,179.0,139.0,159.0,1507
652,99.0,0.0,99.0,2698
4808,239.0,278.0,219.0,5904
861,219.0,239.0,219.0,3370
2636,219.0,219.0,199.0,554
3976,199.0,219.0,179.0,4658
2300,398.0,199.0,179.0,2531
448,179.0,219.0,119.0,5208
5594,219.0,179.0,199.0,5315
6475,199.0,219.0,159.0,13
3712,159.0,199.0,219.0,5578
4469,238.0,119.0,219.0,4693
993,219.0,139.0,199.0,4682
1679,199.0,219.0,100.0,2595
4004,199.0,199.0,139.0,2573
290,139.0,99.0,80.0,2038
3291,80.0,139.0,139.0,3838
308,278.0,139.0,179.0,5721
6883,179.0,278.0,179.0,2446
7240,179.0,179.0,159.0,3770
5089,159.0,179.0,119.0,4699
933,119.0,159.0,179.0,7006
1059,179.0,179.0,119.0,2638
4225,179.0,179.0,179.0,5599
5685,398.0,159.0,199.0,5694
4333,199.0,219.0,80.0,1342
6092,160.0,199.0,139.0,5155
1920,278.0,80.0,99.0,7569
6458,258.0,139.0,119.0,4680
3077,119.0,159.0,139.0,2632
903,80.0,99.0,179.0,3268
4072,179.0,80.0,139.0,7072
3309,139.0,179.0,80.0,246
2841,358.0,139.0,179.0,959
2211,179.0,139.0,99.0,4203
4157,99.0,179.0,278.0,470
5272,278.0,139.0,99.0,647
1685,258.0,179.0,278.0,5038
6528,179.0,258.0,99.0,1018
2988,99.0,179.0,139.0,1551
1938,318.0,99.0,199.0,2694
6679,418.0,179.0,219.0,4939
205,219.0,219.0,179.0,2250
1103,179.0,219.0,179.0,5635
3912,278.0,179.0,139.0,5939
5704,139.0,99.0,139.0,570
3656,358.0,139.0,199.0,391
6840,199.0,219.0,179.0,2585
3829,179.0,199.0,139.0,466
2152,139.0,179.0,179.0,6831
2607,179.0,139.0,219.0,2258
3197,298.0,99.0,159.0,4609
935,159.0,298.0,219.0,6147
1563,219.0,159.0,159.0,628
4401,159.0,219.0,119.0,4421
4517,119.0,159.0,139.0,603
3952,139.0,99.0,80.0,891
5220,258.0,179.0,159.0,5657
4851,159.0,258.0,199.0,1883
21,199.0,159.0,179.0,5993
2673,179.0,199.0,119.0,1628
5647,119.0,179.0,139.0,6780
2836,139.0,119.0,99.0,6687
1900,99.0,139.0,179.0,1247
5854,258.0,239.0,139.0,5888
2677,139.0,258.0,199.0,5819
6511,199.0,139.0,179.0,5241
2882,179.0,199.0,259.0,1203
951,139.0,0.0,139.0,1732
1315,278.0,139.0,199.0,2544
3625,199.0,139.0,219.0,3424
5022,219.0,199.0,179.0,903
3390,179.0,219.0,219.0,5431
1056,219.0,179.0,219.0,4501
3074,219.0,219.0,457.0,2481
2394,457.0,219.0,139.0,7348
3280,358.0,0.0,139.0,2737
1114,179.0,259.0,179.0,7331
4744,179.0,179.0,179.0,5340
1722,179.0,179.0,139.0,115
7349,398.0,0.0,119.0,6252
6497,119.0,398.0,179.0,5872
6025,179.0,119.0,139.0,3408
1777,139.0,179.0,139.0,2328
6634,139.0,139.0,159.0,4800
6072,298.0,139.0,199.0,2054
5755,199.0,139.0,139.0,6641
3648,139.0,199.0,258.0,4706
5707,258.0,179.0,159.0,6775
4123,159.0,139.0,199.0,6997
4179,199.0,159.0,119.0,4342
3539,119.0,199.0,139.0,3514
361,139.0,159.0,179.0,1385
3548,179.0,139.0,199.0,5601
405,199.0,179.0,199.0,6062
4896,199.0,199.0,139.0,4582
2946,338.0,199.0,99.0,4850
2630,99.0,199.0,199.0,566
1362,258.0,338.0,99.0,4537
3870,99.0,159.0,139.0,6696
1329,278.0,99.0,80.0,5833
1555,80.0,139.0,119.0,5607
7315,119.0,80.0,139.0,5758
5002,99.0,0.0,298.0,5929
4785,298.0,99.0,238.0,2352
1529,238.0,298.0,179.0,5343
649,179.0,238.0,298.0,141
2760,199.0,0.0,298.0,7200
913,159.0,199.0,199.0,6174
7503,199.0,159.0,298.0,5288
6074,298.0,179.0,239.0,7340
2417,239.0,298.0,179.0,5891
5842,179.0,99.0,80.0,949
2145,80.0,179.0,179.0,6958
558,179.0,80.0,179.0,4602
4938,358.0,0.0,159.0,5368
3438,398.0,358.0,179.0,1764
1718,179.0,239.0,259.0,6583
3643,259.0,179.0,179.0,3174
4702,179.0,259.0,159.0,4572
2729,159.0,179.0,258.0,3316
1366,318.0,219.0,259.0,573
899,259.0,219.0,159.0,3130
4981,159.0,259.0,179.0,1313
4461,179.0,159.0,80.0,2334
3857,80.0,179.0,219.0,1301
1977,278.0,139.0,238.0,1770
240,238.0,139.0,139.0,3818
5781,139.0,238.0,139.0,7524
934,139.0,139.0,99.0,460
1110,179.0,139.0,100.0,886
4287,100.0,80.0,119.0,4202
6648,119.0,100.0,99.0,3993
697,99.0,119.0,80.0,2982
6487,80.0,99.0,80.0,7336
5228,80.0,80.0,80.0,1524
2715,99.0,0.0,159.0,2915
6087,278.0,99.0,179.0,5917
2555,259.0,119.0,199.0,206
3717,696.0,219.0,199.0,1477
6169,199.0,0.0,159.0,65
6420,139.0,199.0,258.0,7158
1752,318.0,179.0,278.0,1918
314,278.0,318.0,159.0,2361
6904,397.0,278.0,199.0,5511
2085,199.0,238.0,258.0,7367
5374,258.0,199.0,179.0,499
1872,477.0,258.0,139.0,2028
4091,139.0,298.0,258.0,5587
5097,258.0,258.0,139.0,4539
7023,139.0,298.0,258.0,7434
4128,179.0,139.0,278.0,2932
7341,159.0,99.0,139.0,4937
7571,139.0,159.0,139.0,5697
5744,358.0,0.0,139.0,1073
3515,139.0,219.0,159.0,7566
1322,298.0,139.0,179.0,3569
5030,179.0,139.0,179.0,1029
1725,179.0,179.0,199.0,7435
5028,199.0,179.0,139.0,6501
7212,437.0,139.0,179.0,1481
3806,179.0,179.0,199.0,2784
2101,199.0,179.0,238.0,3816
4285,238.0,199.0,99.0,6873
7513,99.0,238.0,278.0,1759
3730,238.0,119.0,99.0,1242
6226,298.0,139.0,80.0,3441
3070,80.0,199.0,99.0,3967
6763,99.0,139.0,80.0,3625
735,159.0,99.0,119.0,1604
2180,119.0,159.0,119.0,2042
4950,457.0,119.0,99.0,3214
6279,99.0,179.0,139.0,6233
3287,139.0,99.0,219.0,5282
6589,219.0,139.0,139.0,3645
417,318.0,219.0,80.0,6682
6622,99.0,0.0,238.0,1091
421,338.0,159.0,199.0,3469
7244,477.0,0.0,238.0,5557
4931,298.0,259.0,80.0,6763
7516,160.0,159.0,378.0,6711
4108,378.0,80.0,219.0,1800
7417,219.0,378.0,179.0,2682
3046,338.0,219.0,219.0,6562
6307,497.0,159.0,139.0,6108
693,517.0,278.0,139.0,6013
1530,139.0,139.0,219.0,981
5070,219.0,139.0,179.0,7557
829,259.0,219.0,119.0,3994
2303,119.0,80.0,139.0,3460
6609,358.0,199.0,139.0,3624
1596,377.0,358.0,199.0,677
2118,199.0,139.0,238.0,1039
7572,238.0,199.0,179.0,2655
5619,179.0,238.0,358.0,5388
5157,239.0,199.0,139.0,5456
4117,179.0,0.0,139.0,202
6823,139.0,139.0,179.0,4389
2109,438.0,139.0,238.0,587
5926,238.0,259.0,139.0,2051
1634,278.0,139.0,238.0,7363
4024,139.0,259.0,139.0,3101
5124,298.0,139.0,219.0,1642
3245,219.0,139.0,159.0,4885
6976,159.0,219.0,199.0,1324
4054,199.0,159.0,219.0,3243
3821,219.0,199.0,179.0,6971
4263,179.0,219.0,159.0,3065
4240,159.0,179.0,179.0,829
3284,179.0,159.0,119.0,3363
6246,119.0,179.0,179.0,6210
1785,318.0,119.0,179.0,1760
2189,636.0,219.0,99.0,3550
931,99.0,139.0,139.0,4620
1397,139.0,99.0,159.0,3128
87,159.0,139.0,139.0,6623
2098,139.0,179.0,139.0,7379
3096,139.0,139.0,119.0,5168
4103,80.0,0.0,99.0,77
6443,99.0,80.0,159.0,7227
971,159.0,99.0,159.0,5020
4636,159.0,159.0,99.0,4372
7174,99.0,159.0,139.0,1945
1795,139.0,99.0,139.0,5232
1934,99.0,80.0,99.0,248
1527,99.0,99.0,100.0,6838
1587,100.0,99.0,80.0,1303
968,99.0,159.0,99.0,1373
4827,139.0,139.0,159.0,6141
507,99.0,99.0,159.0,5457
7012,179.0,159.0,80.0,7400
6283,99.0,139.0,139.0,1767
5651,139.0,99.0,159.0,3335
2742,99.0,139.0,139.0,4989
529,119.0,139.0,139.0,5716
2881,139.0,119.0,99.0,6164
5906,99.0,139.0,99.0,7268
2052,99.0,99.0,139.0,6524
120,139.0,139.0,159.0,1727
7373,160.0,139.0,199.0,2890
6444,199.0,80.0,219.0,5197
1294,219.0,199.0,80.0,4917
1049,258.0,119.0,139.0,892
5094,139.0,99.0,179.0,954
6642,179.0,139.0,258.0,6296
656,258.0,179.0,139.0,813
755,139.0,258.0,80.0,503
2068,119.0,0.0,199.0,4947
2430,199.0,119.0,139.0,1862
7301,318.0,119.0,139.0,6103
4839,139.0,318.0,199.0,3139
4002,199.0,139.0,159.0,2833
6890,159.0,199.0,80.0,5333
7171,298.0,99.0,99.0,7271
4730,99.0,298.0,239.0,3503
4955,239.0,99.0,99.0,1986
4463,99.0,239.0,159.0,6863
3186,119.0,159.0,139.0,3519
3974,238.0,119.0,298.0,4433
4087,298.0,159.0,139.0,1695
2292,99.0,298.0,298.0,3229
1728,397.0,99.0,179.0,3184
4552,99.0,0.0,179.0,6813
3425,179.0,99.0,278.0,7556
4746,278.0,179.0,80.0,46
1823,80.0,278.0,119.0,5207
5946,119.0,80.0,99.0,2620
4030,99.0,119.0,80.0,6634
1797,338.0,99.0,179.0,5953
3988,99.0,179.0,139.0,3585
731,318.0,99.0,80.0,309
5354,278.0,0.0,159.0,2608
4153,159.0,179.0,139.0,7203
5573,139.0,159.0,80.0,6161
5729,379.0,139.0,80.0,2621
3498,80.0,219.0,80.0,7527
6948,160.0,80.0,258.0,6705
6696,199.0,99.0,99.0,272
7489,99.0,199.0,258.0,6171
4871,258.0,99.0,119.0,2732
0,119.0,258.0,139.0,3657
4984,139.0,119.0,219.0,97
2483,219.0,139.0,139.0,4467
7166,139.0,219.0,100.0,6893
4755,319.0,139.0,119.0,6938
4318,179.0,119.0,80.0,5652
3597,199.0,179.0,99.0,5223
6083,99.0,119.0,80.0,6292
5610,238.0,80.0,258.0,5166
2585,258.0,99.0,119.0,7580
4989,139.0,159.0,80.0,1564
3268,80.0,139.0,139.0,3547
7182,139.0,80.0,119.0,4798
4881,119.0,139.0,199.0,5843
5552,219.0,80.0,119.0,5852
5128,99.0,219.0,119.0,3635
6924,119.0,139.0,199.0,1436
6333,99.0,119.0,99.0,2401
1063,199.0,99.0,139.0,1480
4354,159.0,139.0,80.0,2482
1248,80.0,159.0,119.0,2069
6070,99.0,99.0,99.0,4754
6121,99.0,99.0,199.0,4756
3812,199.0,99.0,159.0,288
7398,139.0,119.0,99.0,918
1516,298.0,139.0,219.0,7075
3091,219.0,298.0,119.0,7445
3368,119.0,219.0,159.0,6637
1078,159.0,119.0,139.0,7246
5191,139.0,159.0,179.0,5084
2016,179.0,139.0,139.0,1403
4161,139.0,0.0,179.0,6772
4313,179.0,139.0,100.0,2527
1739,100.0,179.0,159.0,3918
3510,80.0,159.0,159.0,4060
2759,159.0,80.0,80.0,7051
4568,80.0,159.0,139.0,3598
927,139.0,80.0,80.0,3292
7188,80.0,0.0,179.0,2165
18,99.0,80.0,139.0,5802
3847,139.0,99.0,80.0,4281
3117,99.0,80.0,80.0,373
4784,99.0,80.0,80.0,7291
2665,139.0,0.0,80.0,406
4293,298.0,119.0,80.0,4189
3723,80.0,298.0,80.0,4461
3969,80.0,80.0,99.0,6021
7130,238.0,179.0,80.0,1321
1986,160.0,139.0,139.0,3173
3171,139.0,80.0,99.0,2987
442,99.0,0.0,159.0,3059
1413,397.0,99.0,119.0,3286
3028,199.0,139.0,119.0,784
4684,119.0,0.0,159.0,4123
6962,80.0,80.0,80.0,3734
3517,119.0,80.0,179.0,6294
5481,119.0,99.0,99.0,3646
517,99.0,119.0,139.0,5664
4171,139.0,99.0,99.0,3579
6238,179.0,139.0,99.0,4855
3486,80.0,99.0,0.0,4041
5669,99.0,0.0,80.0,2558
2004,99.0,139.0,159.0,2995
189,159.0,99.0,179.0,7265
3440,179.0,159.0,99.0,2302
4782,80.0,99.0,119.0,1431
5213,119.0,80.0,159.0,765
6274,159.0,119.0,99.0,4291
7259,139.0,100.0,99.0,5249
1371,119.0,80.0,80.0,3779
5470,99.0,139.0,80.0,1135
2831,139.0,0.0,99.0,5189
5252,258.0,239.0,119.0,4963
5189,119.0,159.0,119.0,5329
5938,218.0,119.0,139.0,2957
6245,139.0,99.0,139.0,250
3301,139.0,139.0,179.0,6304
5060,179.0,239.0,119.0,3505
3785,179.0,99.0,139.0,4452
929,139.0,80.0,179.0,1722
6633,179.0,139.0,99.0,1799
996,119.0,159.0,139.0,1215
5379,139.0,119.0,159.0,3796
4144,159.0,139.0,80.0,3545
1891,80.0,159.0,199.0,5717
2017,298.0,80.0,80.0,2
5850,80.0,99.0,139.0,3812
794,139.0,80.0,99.0,5259
5235,99.0,139.0,80.0,1147
6306,139.0,80.0,99.0,604
4040,99.0,199.0,119.0,6387
1619,119.0,179.0,119.0,379
422,119.0,139.0,139.0,3941
4143,139.0,119.0,139.0,3118
6843,139.0,139.0,99.0,6596
593,99.0,139.0,80.0,618
7,80.0,99.0,139.0,1232
5398,80.0,0.0,80.0,3324
984,80.0,80.0,139.0,732
4167,139.0,80.0,80.0,1802
5103,80.0,139.0,119.0,5515
6917,119.0,80.0,119.0,2614
7353,119.0,80.0,80.0,3407
5182,298.0,80.0,139.0,4474
5663,119.0,119.0,80.0,1806
5625,179.0,119.0,199.0,42
284,99.0,99.0,119.0,410
7543,119.0,99.0,99.0,6554
6738,99.0,119.0,159.0,4046
2185,139.0,179.0,80.0,1615
5234,80.0,139.0,80.0,3986
7017,80.0,80.0,99.0,2860
2018,99.0,139.0,80.0,5482
923,179.0,99.0,119.0,3392
7523,119.0,99.0,99.0,4628
6822,99.0,119.0,159.0,6932
6784,159.0,99.0,99.0,278
5410,99.0,159.0,80.0,6969
5063,80.0,100.0,99.0,4429
7114,99.0,80.0,119.0,6392
3618,119.0,99.0,119.0,2246
4801,119.0,119.0,139.0,5064
6983,139.0,119.0,139.0,976
4217,139.0,139.0,80.0,6361
7344,80.0,139.0,99.0,4218
5531,99.0,80.0,99.0,1326
6317,80.0,80.0,139.0,717
2634,278.0,80.0,99.0,1545
911,198.0,139.0,199.0,1739
784,139.0,139.0,99.0,1348
2994,80.0,80.0,139.0,4545
1183,80.0,139.0,99.0,2282
125,119.0,99.0,99.0,6638
2453,80.0,99.0,139.0,6127
1022,80.0,80.0,99.0,431
6064,139.0,99.0,99.0,858
1883,258.0,139.0,99.0,4701
1930,80.0,179.0,80.0,7032
5331,80.0,80.0,99.0,3454
4010,80.0,99.0,99.0,4513
204,80.0,159.0,119.0,2458
3687,139.0,139.0,99.0,2912
5321,99.0,139.0,199.0,4007
5821,199.0,99.0,80.0,2465
7475,179.0,139.0,119.0,2132
2353,119.0,80.0,80.0,6603
2721,80.0,119.0,99.0,164
3307,99.0,80.0,80.0,6235
2803,80.0,99.0,99.0,7377
2911,119.0,0.0,119.0,589
1269,119.0,119.0,80.0,2896
232,80.0,0.0,119.0,2049
3531,139.0,80.0,179.0,5334
6355,179.0,139.0,119.0,1364
757,99.0,99.0,179.0,3975
3400,99.0,0.0,80.0,2748
88,80.0,99.0,139.0,5711
476,298.0,80.0,179.0,2314
709,278.0,159.0,99.0,5574
1761,99.0,99.0,99.0,5244
143,99.0,99.0,159.0,3448
2472,159.0,99.0,139.0,3088
5629,80.0,99.0,99.0,6692
7284,99.0,99.0,139.0,2362
2192,278.0,119.0,99.0,5234
4868,99.0,139.0,99.0,5488
3351,298.0,99.0,100.0,4292
4435,100.0,99.0,119.0,2219
5405,119.0,100.0,80.0,1102
475,80.0,119.0,139.0,6473
7530,179.0,0.0,99.0,2526
4986,99.0,179.0,139.0,5767
3726,159.0,80.0,99.0,880
2467,80.0,80.0,99.0,5755
5452,119.0,80.0,80.0,6140
2711,80.0,119.0,219.0,1489
6789,358.0,80.0,99.0,2216
2552,80.0,139.0,99.0,7045
6273,298.0,80.0,199.0,676
3696,457.0,199.0,179.0,2810
158,358.0,80.0,80.0,5305
1923,398.0,119.0,219.0,1496
5605,379.0,199.0,179.0,2703
1193,99.0,119.0,219.0,2726
2354,219.0,0.0,99.0,2604
2009,139.0,99.0,80.0,5157
2975,80.0,139.0,139.0,5440
2497,139.0,80.0,119.0,3140
319,119.0,139.0,139.0,6331
6878,139.0,119.0,159.0,4198
534,159.0,139.0,179.0,6255
7203,179.0,159.0,80.0,1343
3111,80.0,139.0,139.0,7001
3423,159.0,80.0,99.0,3285
2964,99.0,159.0,80.0,5256
4627,99.0,80.0,139.0,4767
2045,139.0,99.0,278.0,7514
508,278.0,139.0,99.0,3413
2526,80.0,0.0,139.0,6922
6583,239.0,139.0,99.0,4970
6830,99.0,278.0,179.0,3866
7393,99.0,119.0,119.0,3801
1906,119.0,99.0,139.0,3856
5077,179.0,99.0,179.0,3584
3686,80.0,139.0,159.0,64
4687,159.0,80.0,139.0,6051
1466,139.0,99.0,179.0,666
3869,99.0,139.0,139.0,5623
1289,139.0,99.0,80.0,3889
1844,80.0,139.0,159.0,5813
5424,159.0,80.0,80.0,4096
3764,119.0,278.0,80.0,6439
6808,80.0,119.0,80.0,5119
1524,80.0,159.0,139.0,5704
3228,139.0,80.0,100.0,6853
166,218.0,0.0,179.0,3810
555,99.0,99.0,179.0,6789
3906,80.0,99.0,99.0,1041
7204,80.0,199.0,100.0,5900
7140,99.0,100.0,358.0,4413
250,99.0,0.0,99.0,6117
5653,119.0,139.0,119.0,5561
3876,179.0,139.0,179.0,6767
1980,179.0,179.0,80.0,4668
3218,80.0,179.0,139.0,2428
4431,139.0,80.0,99.0,1448
2789,99.0,139.0,139.0,2305
5666,119.0,99.0,100.0,2096
1216,278.0,0.0,119.0,627
2357,199.0,139.0,139.0,358
1259,139.0,80.0,159.0,3244
3774,318.0,0.0,99.0,1841
1334,99.0,318.0,139.0,3604
1650,239.0,99.0,199.0,2343
4985,199.0,239.0,80.0,1769
3431,199.0,199.0,99.0,7146
2062,80.0,99.0,179.0,2525
4015,179.0,80.0,199.0,5921
4628,199.0,179.0,179.0,4097
939,179.0,199.0,219.0,3245
4510,139.0,219.0,179.0,6194
11,179.0,139.0,139.0,564
2482,179.0,0.0,179.0,4893
398,99.0,139.0,99.0,4448
859,199.0,99.0,99.0,3443
6208,99.0,199.0,100.0,424
3866,278.0,0.0,99.0,7508
7039,99.0,159.0,99.0,5665
3683,99.0,99.0,80.0,7152
3406,80.0,99.0,139.0,2522
2985,139.0,80.0,80.0,5107
4976,119.0,99.0,99.0,3756
1085,99.0,119.0,139.0,6169
3371,139.0,99.0,139.0,6724
3940,139.0,139.0,139.0,1751
1709,238.0,219.0,99.0,3631
277,99.0,99.0,199.0,5752
1904,99.0,139.0,159.0,6722
5476,159.0,99.0,100.0,5901
5807,100.0,159.0,139.0,1030
4814,139.0,100.0,179.0,1718
742,179.0,139.0,119.0,4933
751,119.0,199.0,179.0,6418
1196,159.0,199.0,179.0,888
690,199.0,159.0,159.0,2581
4035,219.0,139.0,159.0,2720
1895,99.0,139.0,119.0,722
5270,139.0,99.0,159.0,5392
2001,80.0,99.0,199.0,1758
4615,139.0,139.0,239.0,6830
1414,199.0,338.0,119.0,4414
3102,119.0,199.0,99.0,2564
5109,298.0,119.0,80.0,3003
165,278.0,159.0,139.0,4692
6909,139.0,278.0,139.0,6680
3350,139.0,0.0,179.0,2529
2699,179.0,139.0,139.0,2426
5889,139.0,179.0,139.0,3219
1633,318.0,139.0,179.0,6988
4005,179.0,0.0,179.0,106
6265,99.0,139.0,139.0,1525
4231,199.0,99.0,119.0,1122
4978,119.0,80.0,80.0,3732
4465,80.0,119.0,139.0,2673
3441,557.0,99.0,119.0,3588
1071,99.0,119.0,80.0,6686
552,259.0,318.0,139.0,5466
5068,139.0,259.0,418.0,4491
1884,219.0,318.0,139.0,5804
3320,119.0,219.0,119.0,3954
1454,199.0,119.0,219.0,3979
1542,219.0,199.0,99.0,7426
3798,99.0,219.0,119.0,1312
462,239.0,0.0,139.0,6266
7547,139.0,239.0,99.0,1789
1407,99.0,139.0,119.0,7264
1708,139.0,119.0,99.0,3577
6670,80.0,0.0,139.0,121
4020,199.0,80.0,99.0,1784
5117,99.0,199.0,99.0,2653
6860,139.0,139.0,99.0,3777
4058,99.0,139.0,199.0,4938
3560,199.0,99.0,179.0,2593
5432,179.0,199.0,80.0,7454
2522,80.0,179.0,80.0,4484
7367,199.0,80.0,258.0,4126
2197,258.0,99.0,179.0,5050
5161,179.0,139.0,238.0,137
547,238.0,179.0,298.0,778
1243,298.0,238.0,159.0,4905
3914,159.0,298.0,179.0,3123
1976,80.0,99.0,179.0,6933
2415,99.0,80.0,179.0,6589
6334,179.0,239.0,99.0,5178
4370,139.0,139.0,119.0,1704
402,258.0,99.0,119.0,5450
3542,219.0,119.0,80.0,1252
2179,80.0,80.0,119.0,1629
5967,119.0,80.0,139.0,1374
300,139.0,119.0,179.0,4785
4460,318.0,139.0,179.0,6860
4413,119.0,139.0,179.0,849
5198,99.0,80.0,80.0,5195
6212,179.0,99.0,99.0,1323
2685,80.0,99.0,179.0,1589
1810,179.0,80.0,80.0,2714
615,239.0,239.0,298.0,4304
7352,298.0,80.0,159.0,533
343,139.0,139.0,219.0,6810
2234,219.0,99.0,99.0,2730
1643,179.0,219.0,159.0,1381
1681,159.0,80.0,139.0,1513
6439,99.0,139.0,179.0,7028
6374,179.0,80.0,139.0,3949
1338,100.0,80.0,119.0,2083
6873,219.0,100.0,258.0,5968
725,179.0,99.0,119.0,2571
7595,80.0,179.0,100.0,1453
4803,100.0,99.0,119.0,7541
7568,100.0,99.0,119.0,6697
4659,139.0,139.0,338.0,348
2778,179.0,0.0,80.0,4836
3443,239.0,139.0,99.0,5095
5369,99.0,80.0,139.0,6569
4269,219.0,80.0,139.0,6033
490,159.0,159.0,159.0,3056
3187,159.0,159.0,139.0,924
1402,139.0,159.0,179.0,521
7502,179.0,139.0,99.0,4430
6649,99.0,179.0,99.0,4984
6613,99.0,99.0,199.0,5406
4322,199.0,99.0,99.0,3092
4952,198.0,0.0,80.0,3652
6819,119.0,99.0,139.0,5441
6152,179.0,80.0,139.0,5131
6300,139.0,179.0,278.0,4566
3344,278.0,139.0,99.0,6046
2007,239.0,139.0,99.0,2538
2530,119.0,239.0,239.0,1442
6369,239.0,119.0,179.0,370
3204,139.0,0.0,99.0,4952
6200,99.0,139.0,99.0,6536
3543,99.0,99.0,238.0,1733
1661,238.0,99.0,80.0,7417
5160,80.0,238.0,179.0,3095
7227,278.0,0.0,80.0,4573
4625,160.0,139.0,159.0,6129
6682,179.0,119.0,278.0,6735
7492,179.0,179.0,219.0,7066
164,159.0,119.0,278.0,2113
5016,119.0,119.0,278.0,2768
6474,417.0,80.0,358.0,4023
1982,358.0,139.0,139.0,6000
3796,139.0,358.0,139.0,1146
3378,139.0,139.0,159.0,2936
6711,159.0,139.0,159.0,3619
994,219.0,99.0,298.0,1351
5158,219.0,577.0,219.0,2808
2111,219.0,219.0,278.0,3869
7113,278.0,219.0,119.0,7208
2305,119.0,278.0,119.0,1602
7159,218.0,119.0,80.0,5164
2735,159.0,99.0,238.0,1121
1306,238.0,159.0,99.0,2470
6933,139.0,139.0,139.0,1845
5297,139.0,99.0,298.0,3987
3777,258.0,80.0,219.0,2453
2333,180.0,0.0,199.0,1641
5869,199.0,80.0,139.0,6898
6375,139.0,199.0,179.0,729
2591,299.0,0.0,238.0,1630
2818,259.0,199.0,139.0,6956
70,139.0,179.0,219.0,6251
5687,179.0,199.0,139.0,3187
7499,139.0,99.0,139.0,1279
7567,99.0,139.0,139.0,5910
4210,100.0,0.0,99.0,6728
7471,99.0,100.0,99.0,5735
3222,218.0,99.0,119.0,14
5571,119.0,80.0,99.0,1042
3082,99.0,119.0,80.0,7558
5658,80.0,99.0,99.0,6456
3169,99.0,80.0,139.0,5710
6049,278.0,139.0,99.0,4580
178,198.0,119.0,338.0,6276
2507,338.0,99.0,159.0,3842
3971,159.0,139.0,99.0,6291
4682,139.0,0.0,139.0,2002
7403,139.0,139.0,139.0,7038
1150,139.0,139.0,199.0,2642
4613,199.0,139.0,179.0,5181
2643,179.0,199.0,99.0,2727
6865,99.0,179.0,219.0,57
5783,358.0,139.0,179.0,1167
4776,99.0,199.0,99.0,4896
4588,258.0,99.0,80.0,2759
3836,279.0,258.0,199.0,6601
3576,119.0,139.0,119.0,7250
1205,218.0,119.0,139.0,3670
4373,99.0,179.0,199.0,2127
7051,199.0,99.0,139.0,1080
420,139.0,199.0,199.0,183
727,179.0,0.0,139.0,2500
7132,139.0,179.0,99.0,1899
5156,99.0,139.0,80.0,7408
6100,80.0,99.0,99.0,7490
2638,99.0,119.0,139.0,4294
5176,139.0,99.0,139.0,4145
1861,139.0,298.0,219.0,1873
5583,179.0,219.0,159.0,1183
3593,159.0,0.0,139.0,2041
