all/bioresponse_table_0_0.target,all/bioresponse_table_0_0.D34,all/bioresponse_table_0_0.D137,all/bioresponse_table_0_0.D415,all/bioresponse_table_0_0.D190,all/bioresponse_table_0_0.D422,all/bioresponse_table_0_0.D399,all/bioresponse_table_0_0.D935,all/bioresponse_table_0_0.D176,all/bioresponse_table_0_0.D926,all/bioresponse_table_0_0.D235,Key_0_0
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,891
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2711
0,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2999
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3169
1,0.00515,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,2792
0,0.172514503,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2023
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.25,0.0,173
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,287
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1367
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,862
0,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1538
1,0.0984,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,264
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1737
1,0.0,0.0625,0.0667,0.636643246,0.0455,0.0412,0.285714286,0.0,0.15,0.0,714
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2267
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2801
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2816
0,0.169580373,0.5,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,3190
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,834
1,0.0,0.0,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2456
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3204
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2427
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3336
0,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,1348
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,250
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,491
0,0.04,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2938
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2943
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2641
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2668
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2183
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,912
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1481
0,0.0962,0.125,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.075,0.0,1381
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1219
1,0.0393,0.1875,0.0667,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,219
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2534
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2661
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,319
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,210
1,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2525
0,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2787
0,0.0984,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2578
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,446
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1808
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1740
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,288
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2682
0,0.0,0.0625,0.2,0.636643246,0.0909,0.0,0.0,0.0,0.0,0.0,2727
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.1,0.0,3301
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,460
1,0.0991,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,3089
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.175,0.0,997
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,1868
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1694
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,4
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,1273
1,0.0917,0.0,0.2,0.636643246,0.0455,0.0103,0.0,0.0,0.05,0.0,1118
1,0.0519,0.0625,0.533333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3361
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,789
0,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3001
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.175,0.0,601
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,676
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,223
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1796
0,0.04,0.125,0.0667,0.636643246,0.0,0.0,0.428571429,0.0,0.3,0.0,900
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,3365
0,0.112807276,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3309
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1878
0,0.0518,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,740
0,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2204
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,3325
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,588
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3173
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2493
1,0.0,0.0625,0.0,0.950111459,0.0,0.0,0.0,0.0,0.025,0.0,2236
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1067
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,344
1,0.155348695,0.625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2657
0,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,1190
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.225,0.0,1441
1,0.272850711,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2480
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1562
1,0.04,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2630
0,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2634
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2025
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2156
0,0.0311,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1065
0,0.0436,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1328
0,0.04,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1482
1,0.0393,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,586
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,1964
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,153
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2716
0,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,2823
0,0.0785,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,1842
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2342
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2228
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,581
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1895
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2396
1,0.117797471,0.3125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,2571
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,983
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1238
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,3114
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,199
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2140
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,667
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,482
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2808
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3097
1,0.0,0.0,0.4,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3137
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1159
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1116
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2407
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,88
1,0.0,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,962
0,0.104822557,0.125,0.2,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,951
1,0.0,0.0,0.4,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2551
0,0.0518,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2582
1,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,631
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2841
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1578
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1782
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.125,0.0,939
0,0.123059678,0.25,0.266666667,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,496
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,966
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2393
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,431
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,943
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,72
1,0.158553361,0.125,0.266666667,0.636643246,0.0,0.0412,0.0,0.0,0.25,0.0,3366
0,0.100124688,0.0,0.0,0.904596631,0.0,0.0,0.0,0.0,0.05,0.0,2746
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,442
1,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1114
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2307
0,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,2859
1,0.0917,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1235
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2412
0,0.0,0.125,0.0667,0.636643246,0.0,0.0,0.214285714,0.0,0.275,0.0,3231
1,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,540
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2642
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,668
0,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,2919
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,263
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1314
0,0.120032575,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1343
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,591
0,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,1442
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,867
1,0.0518,0.0625,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,3262
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1293
0,0.0,0.1875,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.175,0.0,920
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.975365906,0.15,0.0,517
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,627
1,0.0,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2569
1,0.235594942,0.3125,0.0,0.636643246,0.0,0.0,0.714285714,0.0,0.3,0.0,1803
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3107
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1247
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3236
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2893
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1937
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2182
1,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2245
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,246
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,401
1,0.0393,0.0625,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,760
0,0.132910245,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1385
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2547
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.175,0.0,455
1,0.135576759,0.0625,0.2,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,1091
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.285714286,0.0,0.375,0.0,1766
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2189
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,3180
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3159
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1962
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3412
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1042
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,863
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,641
1,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1199
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2069
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3354
1,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1163
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2781
0,0.0,0.125,0.2,0.636643246,0.0,0.0,0.0714,0.0,0.2,0.0,1603
1,0.212277647,0.625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,543
1,0.0,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1900
0,0.04,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1865
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.214285714,0.0,0.225,0.0,713
1,0.0,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,154
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2122
1,0.0518,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2785
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2257
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2455
0,0.0361,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2595
0,0.0984,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1479
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2530
1,0.0793,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,333
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2888
1,0.0,0.0,0.266666667,0.636643246,0.0909,0.0,0.0,0.0,0.05,0.0,2870
0,0.04,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,245
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,976
0,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,623
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,945
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1506
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2696
1,0.0,0.0,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,847
0,0.0728,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2813
1,0.0,0.1875,0.0667,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,3395
0,0.0518,0.25,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.225,0.0,1741
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,2450
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.025,0.0,1861
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2357
1,0.100506743,0.1875,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.075,0.0,3261
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1110
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2141
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2876
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,504
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,833
0,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,215
0,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3138
1,0.0601,0.0625,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2411
0,0.04,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,1142
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2636
0,0.0785,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,108
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3108
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2484
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,1267
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1256
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,439
1,0.0,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,828
1,0.0393,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,2161
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2147
1,0.0393,0.25,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,2009
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,3229
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,3322
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,602
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,886
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,329
0,0.04,0.0625,0.2,0.636643246,0.0909,0.0,0.0,0.0,0.025,0.0,214
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1369
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,985
1,0.0,0.0,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.1,0.0,1890
1,0.120032575,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2102
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,511
0,0.145692008,0.0,0.133333333,0.636643246,0.0,0.0,0.0714,0.0,0.05,0.0,1687
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,443
1,0.08,0.25,0.2,0.636643246,0.136363636,0.0,0.142857143,0.0,0.125,0.0,609
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1971
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,152
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3291
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2625
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3310
1,0.160494737,0.5625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.075,0.0,3075
0,0.0,0.0,0.2,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1458
1,0.04,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2768
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,567
1,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2479
0,0.0785,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.125,0.0,1162
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1837
0,0.106750684,0.125,0.0,0.874544993,0.0,0.0,0.285714286,0.0,0.2,0.0,3394
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3032
1,0.137685577,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,2011
1,0.0393,0.125,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.05,0.0,1338
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,890
0,0.04,0.125,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,92
1,0.0,0.3125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,793
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,695
1,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,2736
1,0.0,0.125,0.0,0.111600214,0.0,0.0,0.0,0.0,0.05,0.0,949
0,0.04,0.0,0.133333333,0.917915291,0.0,0.0,0.0,0.0,0.075,0.0,844
1,0.0393,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,369
1,0.0,0.1875,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,212
0,0.0,0.0625,0.0,0.636643246,0.0,0.0,0.0,0.0,0.15,0.0,18
0,0.04,0.125,0.0,0.888061176,0.0,0.0,0.0714,0.0,0.05,0.0,838
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3400
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.0,0.0,3020
0,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,2732
0,0.0,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,1575
1,0.0,0.0625,0.133333333,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,703
0,0.0,0.1875,0.266666667,0.636643246,0.363636364,0.0206,0.285714286,0.0,0.225,0.0,1140
1,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0714,0.0,0.15,0.0,138
0,0.0518,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,1872
0,0.0,0.125,0.0,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,45
0,0.0728,0.1875,0.266666667,0.636643246,0.0,0.0,0.0,0.0,0.025,0.0,914
1,0.0393,0.0,0.0,0.636643246,0.0,0.0,0.0,0.0,0.1,0.0,550
1,0.277095867,0.375,0.0,0.636643246,0.0,0.0,0.142857143,0.0,0.25,0.0,382
