all/bioresponse_table_1_3.csv.D809,all/bioresponse_table_1_3.csv.D697,all/bioresponse_table_1_3.csv.D895,all/bioresponse_table_1_3.csv.D515,all/bioresponse_table_1_3.csv.D37,all/bioresponse_table_1_3.csv.D143,all/bioresponse_table_1_3.csv.D546,all/bioresponse_table_1_3.csv.D896,all/bioresponse_table_1_3.csv.D773,all/bioresponse_table_1_3.csv.D937,all/bioresponse_table_1_3.csv.Key_1_3,Key_0_0
0.125,0.0,0.0,0.1875,0.0,0.310344828,0.0,0.0,0.037,0.0,176,3190
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3118,834
0.0,0.2,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.1,1878,2456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201,3204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227,2427
0.0,0.0,0.0,0.0625,0.0,0.0345,0.0,0.0,0.0,0.0,3257,3336
0.0833,0.2,0.0,0.0625,0.0,0.069,0.0,0.0,0.0,0.1,2788,1348
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2590,250
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424,491
0.0,0.1,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.0,1014,2938
0.0,0.0,0.0,0.0,0.153746173,0.0,0.0,0.0,0.0,0.0,1733,2943
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1894,2641
0.0833,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,306,2668
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,874,2183
0.125,0.0,0.0,0.0938,0.0,0.24137931,0.0,0.0,0.0,0.0,884,912
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107,1481
0.0,0.0,0.0,0.1875,0.0,0.069,0.0,0.0,0.0,0.0,1253,1381
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787,1219
0.0,0.0,0.0,0.125,0.0,0.069,0.0,0.0,0.0,0.0,317,219
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,2534
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,3181,2661
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,916,319
0.0,0.1,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.1,2572,210
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,3396,2525
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3305,2787
0.0,0.0,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,3022,2578
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2796,446
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.222222222,0.0,0.0,2154,1808
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1362,1740
0.0,0.1,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2503,288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3108,2682
0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.222222222,0.0,0.0,243,2727
0.0,0.2,0.0,0.1875,0.0,0.137931034,0.117647059,0.0,0.0741,0.0,1359,3301
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2586,460
0.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,3089
0.0417,0.1,0.0,0.0,0.0,0.069,0.0,0.111111111,0.037,0.1,1257,997
0.0,0.2,0.0,0.0625,0.0,0.069,0.0,0.0,0.0,0.0,1925,1868
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,2014,1694
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,344,4
0.0,0.2,0.0,0.0625,0.0,0.069,0.0,0.0,0.0,0.1,3015,1273
0.0,0.2,0.0,0.0313,0.326333622,0.069,0.0,0.0,0.0,0.0,764,1118
0.0,0.0,0.0,0.0,0.0,0.172413793,0.0,0.0,0.0,0.0,586,3361
0.0417,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1076,789
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3114,3001
0.0,0.2,0.0,0.125,0.220102864,0.0345,0.0,0.0,0.0,0.1,1573,601
0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922,676
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,573,223
0.0,0.1,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,3250,1796
0.0417,0.3,0.0,0.21875,0.44020571,0.0,0.0,0.0,0.0,0.3,2449,900
0.0,0.0,0.0,0.0938,0.153746173,0.103448276,0.0,0.0,0.0,0.0,613,3365
0.125,0.3,0.0,0.0313,0.132006971,0.069,0.0,0.0,0.0,0.0,28,3309
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,784,1878
0.166666667,0.0,0.0,0.0625,0.0,0.206896552,0.0,0.0,0.0,0.1,1712,740
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,911,2204
0.0,0.2,0.0,0.0625,0.0,0.069,0.0,0.0,0.0,0.0,82,3325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,588
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,2240,3173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1205,2493
0.0,0.0,0.0,0.0,0.132255123,0.069,0.0,0.0,0.0,0.0,232,2236
0.0,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2233,1067
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,758,344
0.0417,0.0,0.0,0.0625,0.0,0.275862069,0.0,0.0,0.148148148,0.0,1323,2657
0.0,0.2,0.0,0.0625,0.0,0.069,0.0,0.0,0.0,0.1,2689,1190
0.0,0.0,0.0,0.125,0.0,0.0345,0.0,0.0,0.0,0.1,296,1441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3137,2480
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,1562
0.0,0.1,0.0,0.0,0.470102864,0.0345,0.0,0.0,0.0,0.1,2920,2630
0.0,0.0,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,128,2634
0.0,0.1,0.125,0.0,0.0,0.069,0.0,0.0,0.037,0.0,737,2025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2291,2156
0.0,0.0,0.0,0.0,0.227744211,0.172413793,0.0,0.0,0.0,0.0,1679,1065
0.0417,0.2,0.0,0.0313,0.0,0.103448276,0.117647059,0.0,0.0,0.0,520,1328
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,59,1482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2145,586
0.0,0.1,0.0,0.0625,0.0,0.137931034,0.0,0.0,0.0,0.0,1462,1964
0.0,0.0,0.0,0.0,0.0,0.310344828,0.0,0.0,0.0,0.0,813,153
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471,2716
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,527,2823
0.0417,0.0,0.0,0.0938,0.0,0.172413793,0.0,0.0,0.0,0.0,1951,1842
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168,2342
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,108,2228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2146,581
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,136,1895
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,2943,2396
0.25,0.0,0.0,0.0,0.0,0.24137931,0.0,0.0,0.0,0.0,2092,2571
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,266,983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098,1238
0.0833,0.0,0.0,0.0625,0.0,0.103448276,0.0,0.0,0.0,0.0,2757,3114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1218,199
0.0417,0.0,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,757,2140
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1764,667
0.0,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3161,482
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2348,2808
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2312,3097
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2960,3137
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,704,1159
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2921,1116
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,2407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167,88
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1005,962
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1552,951
0.0,0.2,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,673,2551
0.0417,0.0,0.0,0.0,0.25,0.137931034,0.0,0.0,0.0,0.0,341,2582
0.0,0.1,0.0,0.0938,0.0,0.069,0.0,0.0,0.0,0.0,2060,631
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,2841
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,431,1578
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,3005,1782
0.0833,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,1266,939
0.125,0.3,0.0,0.0625,0.296436468,0.137931034,0.0,0.0,0.0,0.0,1954,496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3013,966
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2725,2393
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,494,431
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,429,943
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778,72
0.333333333,0.2,0.5,0.0,0.0,0.275862069,0.0,0.333333333,0.0,0.0,1818,3366
0.0417,0.1,0.0,0.0,0.132255123,0.069,0.0,0.0,0.0,0.0,839,2746
0.208333333,0.4,0.0,0.0313,0.296436468,0.069,0.0,0.0,0.0,0.0,2086,442
0.0417,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,2316,1114
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544,2307
0.0417,0.1,0.0,0.0625,0.0,0.0345,0.0,0.0,0.0,0.0,2417,2859
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1715,1235
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,2294,2412
0.0833,0.2,0.0,0.0938,0.220102864,0.069,0.0,0.0,0.0,0.1,3255,3231
0.0,0.0,0.0,0.0313,0.25,0.0345,0.0588,0.0,0.0,0.0,1599,540
0.0,0.0,0.0,0.0,0.113872107,0.24137931,0.0,0.0,0.0,0.0,290,2642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2929,668
0.0417,0.0,0.0,0.125,0.0,0.172413793,0.0,0.0,0.0,0.1,1474,2919
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,838,263
0.0,0.1,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,2185,1314
0.0833,0.4,0.0,0.0,0.592872937,0.0345,0.0,0.0,0.0,0.0,1636,1343
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3246,591
0.125,0.2,0.0,0.0625,0.0,0.0345,0.0,0.0,0.0,0.1,1540,1442
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,1814,867
0.0417,0.0,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.1,2919,3262
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1582,1293
0.0,0.2,0.0,0.0625,0.0,0.069,0.0,0.0,0.0,0.2,2104,920
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3157,517
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1658,2569
0.25,0.0,0.0,0.6875,0.0,0.551724138,0.0,0.0,0.0,0.1,110,1803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569,3107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3196,1247
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2483,3236
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3312,2893
0.166666667,0.0,0.0,0.0,0.5,0.103448276,0.0,0.0,0.0,0.0,321,1937
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2589,2182
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322,2245
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1800,246
0.0,0.2,0.0,0.0,0.296436468,0.103448276,0.0,0.0,0.0,0.0,2473,401
0.0417,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,872,760
0.0,0.1,0.0,0.0313,0.0,0.137931034,0.0,0.0,0.0,0.0,2691,1385
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,85,2547
0.0,0.1,0.0,0.125,0.220102864,0.0,0.0,0.0,0.0,0.1,1221,455
0.166666667,0.3,0.0,0.0313,0.0,0.0345,0.117647059,0.0,0.0,0.0,693,1091
0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.3,2649,1766
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86,2189
0.0417,0.0,0.0,0.0625,0.0,0.0345,0.0,0.0,0.0,0.0,2939,3180
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2241,3159
0.0417,0.0,0.0,0.0,0.0,0.0345,0.0588,0.0,0.0,0.2,3105,1962
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2981,3412
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,3201,1042
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2271,863
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312,641
0.208333333,0.4,0.0,0.0,0.296436468,0.069,0.0,0.0,0.0,0.0,2033,1199
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3310,2069
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2377,3354
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443,1163
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1579,2781
0.0833,0.0,0.0,0.0938,0.0,0.103448276,0.0,0.0,0.0,0.2,982,1603
0.0417,0.0,0.0,0.0,0.0,0.344827586,0.0,0.0,0.111111111,0.0,1704,543
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,535,1900
0.0,0.1,0.25,0.0,0.0,0.103448276,0.0,0.222222222,0.0,0.0,694,1865
0.0417,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.2,1563,713
0.0,0.0,0.0,0.0,0.318217634,0.069,0.0,0.0,0.0,0.0,2007,154
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258,2122
0.166666667,0.0,0.0,0.0313,0.0,0.103448276,0.0,0.0,0.0,0.1,2034,2785
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,276,2257
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2965,2455
0.0,0.2,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.1,1635,2595
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3326,1479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414,2530
0.0417,0.0,0.0,0.0,0.113872107,0.069,0.0588,0.0,0.0,0.0,1318,333
0.25,0.4,0.0,0.0,0.296436468,0.069,0.0,0.0,0.0,0.0,302,2888
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1120,2870
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522,245
0.0,0.0,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,1136,976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035,623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3249,945
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083,1506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536,2696
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395,847
0.0,0.0,0.0,0.0313,0.0,0.137931034,0.0,0.0,0.0,0.0,2321,2813
0.0,0.1,0.0,0.0313,0.0,0.103448276,0.0,0.0,0.0,0.0,3090,3395
0.125,0.0,0.0,0.21875,0.0,0.275862069,0.0,0.0,0.037,0.0,2734,1741
0.0,0.0,0.0,0.125,0.0,0.069,0.0,0.0,0.0,0.0,2698,2450
0.0,0.1,0.0,0.0938,0.0,0.069,0.117647059,0.0,0.0,0.0,805,1861
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2428,2357
0.0,0.0,0.0,0.125,0.19020571,0.206896552,0.0,0.0,0.0,0.0,2125,3261
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1454,1110
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2210,2141
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517,2876
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2467,504
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1011,833
0.166666667,0.0,0.0,0.0625,0.0,0.24137931,0.0,0.0,0.0,0.2,975,215
0.166666667,0.2,0.0,0.0313,0.25,0.137931034,0.0,0.0,0.0,0.0,3203,3138
0.0,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,550,2411
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1333,1142
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,554,2636
0.0833,0.0,0.0,0.0313,0.0,0.24137931,0.0,0.0,0.0,0.0,1699,108
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,908,3108
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.1,949,2484
0.0,0.0,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.0,2549,1267
0.0,0.1,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2197,1256
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1073,439
0.0,0.0,0.0,0.0,0.0,0.24137931,0.0,0.0,0.0,0.0,2758,828
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.1,2464,2161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1692,2147
0.0417,0.0,0.0,0.0,0.0,0.206896552,0.0,0.0,0.0,0.0,480,2009
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,611,3229
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,3021,3322
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2089,602
0.0,0.0,0.1875,0.0,0.0,0.0345,0.0,0.111111111,0.0,0.0,2780,886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1303,329
0.0,0.1,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,1195,214
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,1369
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150,985
0.0,0.2,0.1875,0.0625,0.0,0.069,0.0,0.111111111,0.0,0.1,385,1890
0.0833,0.3,0.0,0.0,0.296436468,0.103448276,0.0,0.0,0.0,0.0,1330,2102
0.0,0.0,0.125,0.0,0.0,0.0345,0.0,0.111111111,0.0,0.0,2358,511
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777,1687
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2118,443
0.0833,0.6,0.0,0.1875,0.0,0.206896552,0.117647059,0.0,0.0,0.0,1174,609
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3106,1971
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1560,152
0.125,0.3,0.0,0.0,0.326333622,0.0345,0.0,0.0,0.0,0.0,963,3291
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684,2625
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2284,3310
0.0417,0.0,0.0,0.0,0.0,0.206896552,0.0,0.0,0.111111111,0.0,1071,3075
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,3202,1458
0.0,0.1,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,32,2768
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,197,567
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,506,2479
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,1585,1162
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631,1837
0.0417,0.2,0.0,0.0938,0.352357997,0.0,0.0,0.0,0.0,0.3,1771,3394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3432,3032
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,1577,2011
0.0,0.0,0.0,0.0313,0.0,0.0,0.0,0.0,0.0,0.0,1617,1338
0.0,0.0,0.0,0.0,0.0,0.103448276,0.0,0.0,0.0,0.0,2453,890
0.0,0.0,0.0,0.0313,0.0,0.0345,0.0,0.0,0.0,0.0,726,92
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,369,793
0.0,0.0,0.0,0.0313,0.0,0.069,0.0,0.0,0.0,0.0,3395,695
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,376,2736
0.0,0.0,0.0,0.0625,0.393253537,0.103448276,0.0,0.0,0.0,0.1,2804,949
0.0,0.0,0.0,0.0313,0.132255123,0.0345,0.0,0.0,0.0,0.0,2345,844
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1958,369
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,264,212
0.0833,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1072,18
0.0,0.0,0.0,0.0625,0.132255123,0.069,0.117647059,0.0,0.0,0.0,1018,838
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2779,3400
0.0,0.0,0.0,0.0,0.0,0.137931034,0.0,0.0,0.0,0.0,3360,3020
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1915,2732
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,1575
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,1651,703
0.0417,0.0,0.0,0.375,0.142251133,0.103448276,0.529411765,0.0,0.0,0.1,2485,1140
0.0,0.0,0.0,0.0938,0.0,0.0345,0.0,0.0,0.0,0.0,712,138
0.0417,0.0,0.0,0.0,0.25,0.103448276,0.0,0.0,0.0,0.0,2289,1872
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,2076,45
0.0,0.0,0.0,0.0313,0.0,0.137931034,0.0,0.0,0.0,0.0,2300,914
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2385,550
0.0,0.2,0.0,0.125,0.0,0.24137931,0.0,0.0,0.037,0.2,1328,382
0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2020,2760
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3092,156
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2916,2941
0.0417,0.1,0.0625,0.0,0.132255123,0.069,0.0,0.0,0.0,0.0,2120,805
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221,3225
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,629,865
0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2551,2233
0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.0,3404,1554
0.0,0.1,0.0,0.0938,0.0,0.069,0.0,0.0,0.0,0.0,1877,2910
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1865,1170
0.0,0.1,0.0,0.0313,0.0,0.103448276,0.117647059,0.0,0.0,0.0,250,474
0.0417,0.1,0.0,0.0,0.0,0.069,0.0588,0.0,0.0,0.0,2661,465
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1787,5
0.125,0.1,0.0,0.4375,0.0,0.482758621,0.0,0.0,0.037,0.1,1275,1730
0.0,0.0,0.0,0.0,0.153746173,0.0345,0.0,0.0,0.0,0.0,2959,981
0.0,0.0,0.0,0.0,0.281752832,0.0,0.0,0.0,0.0,0.0,1128,1978
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,294,1722
0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1738,2955
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,209,1906
0.0,0.0,0.0,0.0625,0.0,0.069,0.0,0.0,0.0,0.0,1451,422
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,1138,2929
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202,2224
0.0,0.0,0.0,0.0,0.0,0.0345,0.0,0.0,0.0,0.0,2231,1467
