Key_0_0,firstPassFixDur,lineNo,assgNo,lineNo
4929,338.0,5563.0,166.0,5563.0
4712,80.0,5580.0,166.0,5580.0
1521,99.0,5581.0,166.0,5581.0
2986,119.0,5582.0,166.0,5582.0
5221,80.0,5583.0,166.0,5583.0
7201,179.0,5584.0,166.0,5584.0
3164,80.0,5585.0,166.0,5585.0
655,139.0,5592.0,166.0,5592.0
7544,915.0,5593.0,166.0,5593.0
3803,199.0,5609.0,167.0,5609.0
6912,199.0,5610.0,167.0,5610.0
4142,139.0,5611.0,167.0,5611.0
5805,199.0,5612.0,167.0,5612.0
2904,199.0,5621.0,167.0,5621.0
6104,139.0,5622.0,167.0,5622.0
1846,199.0,5623.0,167.0,5623.0
3128,239.0,5624.0,167.0,5624.0
4618,1113.0,5636.0,167.0,5636.0
5261,179.0,5637.0,167.0,5637.0
5438,238.0,5638.0,167.0,5638.0
3326,219.0,5639.0,167.0,5639.0
3944,139.0,5640.0,167.0,5640.0
5463,139.0,5647.0,167.0,5647.0
3689,179.0,5648.0,167.0,5648.0
652,99.0,5650.0,168.0,5650.0
4808,239.0,5663.0,168.0,5663.0
861,219.0,5664.0,168.0,5664.0
2636,219.0,5665.0,168.0,5665.0
3976,199.0,5666.0,168.0,5666.0
2300,398.0,5667.0,168.0,5667.0
448,179.0,5668.0,168.0,5668.0
5594,219.0,5672.0,168.0,5672.0
6475,199.0,5673.0,168.0,5673.0
3712,159.0,5674.0,168.0,5674.0
4469,238.0,5688.0,168.0,5688.0
993,219.0,5689.0,168.0,5689.0
1679,199.0,5690.0,168.0,5690.0
4004,199.0,5691.0,168.0,5691.0
290,139.0,5692.0,168.0,5692.0
3291,80.0,5693.0,168.0,5693.0
308,278.0,5705.0,169.0,5705.0
6883,179.0,5706.0,169.0,5706.0
7240,179.0,5707.0,169.0,5707.0
5089,159.0,5708.0,169.0,5708.0
933,119.0,5709.0,169.0,5709.0
1059,159.0,5710.0,169.0,5710.0
4225,179.0,5711.0,169.0,5711.0
5685,398.0,5721.0,169.0,5721.0
4333,199.0,5722.0,169.0,5722.0
6092,160.0,5723.0,169.0,5723.0
1920,278.0,5724.0,169.0,5724.0
6458,258.0,5729.0,169.0,5729.0
3077,119.0,5730.0,169.0,5730.0
903,80.0,5739.0,169.0,5739.0
4072,179.0,5740.0,169.0,5740.0
3309,139.0,5741.0,169.0,5741.0
2841,358.0,5755.0,171.0,5755.0
2211,179.0,5756.0,171.0,5756.0
4157,99.0,5757.0,171.0,5757.0
5272,179.0,5758.0,171.0,5758.0
1685,99.0,5759.0,171.0,5759.0
6528,179.0,5760.0,171.0,5760.0
2988,99.0,5761.0,171.0,5761.0
1938,318.0,5762.0,171.0,5762.0
6679,418.0,5763.0,171.0,5763.0
205,219.0,5764.0,171.0,5764.0
1103,179.0,5765.0,171.0,5765.0
3912,278.0,5766.0,171.0,5766.0
5704,139.0,5767.0,171.0,5767.0
3656,358.0,5768.0,171.0,5768.0
6840,199.0,5769.0,171.0,5769.0
3829,179.0,5770.0,171.0,5770.0
2152,139.0,5771.0,171.0,5771.0
2607,179.0,5772.0,171.0,5772.0
3197,298.0,5778.0,171.0,5778.0
935,159.0,5779.0,171.0,5779.0
1563,219.0,5780.0,171.0,5780.0
4401,159.0,5781.0,171.0,5781.0
4517,119.0,5782.0,171.0,5782.0
3952,139.0,5799.0,171.0,5799.0
5220,258.0,5810.0,172.0,5810.0
4851,159.0,5811.0,172.0,5811.0
21,199.0,5812.0,172.0,5812.0
2673,179.0,5813.0,172.0,5813.0
5647,119.0,5814.0,172.0,5814.0
2836,139.0,5815.0,172.0,5815.0
1900,99.0,5816.0,172.0,5816.0
5854,258.0,5834.0,173.0,5834.0
2677,139.0,5835.0,173.0,5835.0
6511,199.0,5836.0,173.0,5836.0
2882,179.0,5837.0,173.0,5837.0
951,139.0,5845.0,174.0,5845.0
1315,278.0,5846.0,174.0,5846.0
3625,199.0,5847.0,174.0,5847.0
5022,219.0,5848.0,174.0,5848.0
3390,179.0,5849.0,174.0,5849.0
1056,219.0,5850.0,174.0,5850.0
3074,219.0,5851.0,174.0,5851.0
2394,457.0,5852.0,174.0,5852.0
3280,139.0,5870.0,174.0,5870.0
1114,179.0,5871.0,174.0,5871.0
4744,179.0,5872.0,174.0,5872.0
1722,179.0,5873.0,174.0,5873.0
7349,398.0,5882.0,175.0,5882.0
6497,119.0,5883.0,175.0,5883.0
6025,179.0,5884.0,175.0,5884.0
1777,139.0,5885.0,175.0,5885.0
6634,139.0,5886.0,175.0,5886.0
6072,298.0,5887.0,175.0,5887.0
5755,199.0,5888.0,175.0,5888.0
3648,139.0,5889.0,175.0,5889.0
5707,258.0,5899.0,175.0,5899.0
4123,159.0,5900.0,175.0,5900.0
4179,199.0,5901.0,175.0,5901.0
3539,119.0,5902.0,175.0,5902.0
361,139.0,5919.0,176.0,5919.0
3548,179.0,5920.0,176.0,5920.0
405,199.0,5921.0,176.0,5921.0
4896,199.0,5922.0,176.0,5922.0
2946,338.0,5923.0,176.0,5923.0
2630,99.0,5924.0,176.0,5924.0
1362,258.0,5935.0,176.0,5935.0
3870,99.0,5936.0,176.0,5936.0
1329,278.0,5937.0,176.0,5937.0
1555,80.0,5938.0,176.0,5938.0
7315,119.0,5939.0,176.0,5939.0
5002,99.0,5943.0,177.0,5943.0
4785,298.0,5944.0,177.0,5944.0
1529,238.0,5945.0,177.0,5945.0
649,179.0,5946.0,177.0,5946.0
2760,99.0,5953.0,177.0,5953.0
913,159.0,5954.0,177.0,5954.0
7503,199.0,5955.0,177.0,5955.0
6074,298.0,5959.0,177.0,5959.0
2417,239.0,5960.0,177.0,5960.0
5842,179.0,5963.0,177.0,5963.0
2145,80.0,5964.0,177.0,5964.0
558,179.0,5965.0,177.0,5965.0
4938,358.0,5971.0,178.0,5971.0
3438,398.0,5972.0,178.0,5972.0
1718,179.0,5973.0,178.0,5973.0
3643,259.0,5974.0,178.0,5974.0
4702,179.0,5975.0,178.0,5975.0
2729,159.0,5976.0,178.0,5976.0
1366,318.0,6012.0,178.0,6012.0
899,259.0,6013.0,178.0,6013.0
4981,159.0,6014.0,178.0,6014.0
4461,179.0,6015.0,178.0,6015.0
3857,80.0,6016.0,178.0,6016.0
1977,278.0,6020.0,178.0,6020.0
240,238.0,6021.0,178.0,6021.0
5781,139.0,6022.0,178.0,6022.0
934,139.0,6023.0,178.0,6023.0
1110,179.0,6024.0,178.0,6024.0
4287,100.0,6025.0,178.0,6025.0
6648,119.0,6026.0,178.0,6026.0
697,99.0,6027.0,178.0,6027.0
6487,80.0,6028.0,178.0,6028.0
5228,80.0,6029.0,178.0,6029.0
2715,99.0,6039.0,179.0,6039.0
6087,278.0,6040.0,179.0,6040.0
2555,259.0,6041.0,179.0,6041.0
3717,696.0,6046.0,179.0,6046.0
6169,99.0,6047.0,179.0,6047.0
6420,139.0,6048.0,179.0,6048.0
1752,318.0,6053.0,179.0,6053.0
314,278.0,6054.0,179.0,6054.0
6904,397.0,6055.0,179.0,6055.0
2085,199.0,6056.0,179.0,6056.0
5374,258.0,6057.0,179.0,6057.0
1872,477.0,6058.0,179.0,6058.0
4091,139.0,6059.0,179.0,6059.0
5097,477.0,6060.0,179.0,6060.0
7023,139.0,6061.0,179.0,6061.0
4128,179.0,6062.0,179.0,6062.0
7341,159.0,6077.0,179.0,6077.0
7571,139.0,6078.0,179.0,6078.0
5744,358.0,6082.0,180.0,6082.0
3515,139.0,6083.0,180.0,6083.0
1322,298.0,6084.0,180.0,6084.0
5030,179.0,6085.0,180.0,6085.0
1725,179.0,6086.0,180.0,6086.0
5028,199.0,6087.0,180.0,6087.0
7212,437.0,6095.0,180.0,6095.0
3806,179.0,6096.0,180.0,6096.0
2101,199.0,6097.0,180.0,6097.0
4285,238.0,6098.0,180.0,6098.0
7513,99.0,6099.0,180.0,6099.0
3730,238.0,6116.0,180.0,6116.0
6226,298.0,6117.0,180.0,6117.0
3070,80.0,6118.0,180.0,6118.0
6763,298.0,6119.0,180.0,6119.0
735,159.0,6120.0,180.0,6120.0
2180,119.0,6121.0,180.0,6121.0
4950,457.0,6122.0,180.0,6122.0
6279,99.0,6123.0,180.0,6123.0
3287,139.0,6124.0,180.0,6124.0
6589,219.0,6125.0,180.0,6125.0
417,318.0,6126.0,180.0,6126.0
6622,99.0,6129.0,181.0,6129.0
421,338.0,6136.0,181.0,6136.0
7244,99.0,6137.0,181.0,6137.0
4931,298.0,6146.0,181.0,6146.0
7516,160.0,6147.0,181.0,6147.0
4108,378.0,6148.0,181.0,6148.0
7417,219.0,6149.0,181.0,6149.0
3046,338.0,6150.0,181.0,6150.0
6307,497.0,6151.0,181.0,6151.0
693,517.0,6152.0,181.0,6152.0
1530,139.0,6153.0,181.0,6153.0
5070,219.0,6154.0,181.0,6154.0
829,259.0,6155.0,181.0,6155.0
2303,119.0,6156.0,181.0,6156.0
6609,358.0,6178.0,182.0,6178.0
1596,377.0,6179.0,182.0,6179.0
2118,199.0,6180.0,182.0,6180.0
7572,238.0,6181.0,182.0,6181.0
5619,179.0,6182.0,182.0,6182.0
5157,358.0,6192.0,182.0,6192.0
4117,179.0,6194.0,183.0,6194.0
6823,139.0,6201.0,183.0,6201.0
2109,438.0,6202.0,183.0,6202.0
5926,238.0,6203.0,183.0,6203.0
1634,438.0,6204.0,183.0,6204.0
4024,238.0,6205.0,183.0,6205.0
5124,298.0,6206.0,183.0,6206.0
3245,219.0,6207.0,183.0,6207.0
6976,159.0,6208.0,183.0,6208.0
4054,199.0,6209.0,183.0,6209.0
3821,219.0,6210.0,183.0,6210.0
4263,179.0,6211.0,183.0,6211.0
4240,159.0,6212.0,183.0,6212.0
3284,179.0,6213.0,183.0,6213.0
6246,159.0,6214.0,183.0,6214.0
1785,318.0,6215.0,183.0,6215.0
2189,636.0,6223.0,183.0,6223.0
931,99.0,6224.0,183.0,6224.0
1397,139.0,6225.0,183.0,6225.0
87,159.0,6226.0,183.0,6226.0
2098,139.0,6236.0,183.0,6236.0
3096,139.0,6237.0,183.0,6237.0
4103,80.0,6246.0,184.0,6246.0
6443,99.0,6247.0,184.0,6247.0
971,159.0,6248.0,184.0,6248.0
4636,159.0,6249.0,184.0,6249.0
7174,99.0,6250.0,184.0,6250.0
1795,139.0,6251.0,184.0,6251.0
1934,99.0,6255.0,184.0,6255.0
1527,99.0,6256.0,184.0,6256.0
1587,100.0,6263.0,184.0,6263.0
968,159.0,6270.0,184.0,6270.0
4827,139.0,6273.0,185.0,6273.0
507,99.0,6284.0,185.0,6284.0
7012,179.0,6286.0,185.0,6286.0
6283,99.0,6290.0,185.0,6290.0
5651,139.0,6291.0,185.0,6291.0
2742,99.0,6294.0,185.0,6294.0
529,119.0,6296.0,185.0,6296.0
2881,139.0,6297.0,185.0,6297.0
5906,99.0,6298.0,185.0,6298.0
2052,99.0,6299.0,185.0,6299.0
120,139.0,6300.0,185.0,6300.0
7373,160.0,6301.0,185.0,6301.0
6444,199.0,6302.0,185.0,6302.0
1294,219.0,6303.0,185.0,6303.0
1049,258.0,6311.0,186.0,6311.0
5094,139.0,6312.0,186.0,6312.0
6642,179.0,6313.0,186.0,6313.0
656,258.0,6314.0,186.0,6314.0
755,139.0,6315.0,186.0,6315.0
2068,119.0,6322.0,187.0,6322.0
2430,199.0,6323.0,187.0,6323.0
7301,318.0,6329.0,187.0,6329.0
4839,139.0,6330.0,187.0,6330.0
4002,199.0,6331.0,187.0,6331.0
6890,159.0,6332.0,187.0,6332.0
7171,298.0,6344.0,187.0,6344.0
4730,99.0,6345.0,187.0,6345.0
4955,239.0,6346.0,187.0,6346.0
4463,99.0,6347.0,187.0,6347.0
3186,119.0,6355.0,187.0,6355.0
3974,238.0,6356.0,187.0,6356.0
4087,119.0,6357.0,187.0,6357.0
2292,99.0,6358.0,187.0,6358.0
1728,397.0,6359.0,187.0,6359.0
4552,99.0,6362.0,188.0,6362.0
3425,179.0,6363.0,188.0,6363.0
4746,278.0,6364.0,188.0,6364.0
1823,80.0,6365.0,188.0,6365.0
5946,119.0,6366.0,188.0,6366.0
4030,99.0,6367.0,188.0,6367.0
1797,338.0,6373.0,188.0,6373.0
3988,99.0,6375.0,188.0,6375.0
731,318.0,6376.0,188.0,6376.0
5354,278.0,6386.0,189.0,6386.0
4153,159.0,6387.0,189.0,6387.0
5573,139.0,6388.0,189.0,6388.0
5729,379.0,6389.0,189.0,6389.0
3498,80.0,6390.0,189.0,6390.0
6948,160.0,6391.0,189.0,6391.0
6696,199.0,6404.0,189.0,6404.0
7489,99.0,6405.0,189.0,6405.0
4871,258.0,6406.0,189.0,6406.0
0,119.0,6407.0,189.0,6407.0
4984,139.0,6408.0,189.0,6408.0
2483,219.0,6409.0,189.0,6409.0
7166,139.0,6410.0,189.0,6410.0
4755,319.0,6411.0,189.0,6411.0
4318,179.0,6427.0,190.0,6427.0
3597,199.0,6428.0,190.0,6428.0
6083,99.0,6429.0,190.0,6429.0
5610,238.0,6431.0,190.0,6431.0
2585,258.0,6432.0,190.0,6432.0
4989,139.0,6449.0,191.0,6449.0
3268,80.0,6450.0,191.0,6450.0
7182,139.0,6451.0,191.0,6451.0
4881,119.0,6452.0,191.0,6452.0
5552,139.0,6455.0,191.0,6455.0
5128,99.0,6456.0,191.0,6456.0
6924,119.0,6457.0,191.0,6457.0
6333,99.0,6458.0,191.0,6458.0
1063,199.0,6468.0,191.0,6468.0
4354,159.0,6471.0,191.0,6471.0
1248,80.0,6472.0,191.0,6472.0
6070,99.0,6487.0,192.0,6487.0
6121,99.0,6488.0,192.0,6488.0
3812,199.0,6489.0,192.0,6489.0
7398,139.0,6494.0,192.0,6494.0
1516,298.0,6497.0,192.0,6497.0
3091,219.0,6498.0,192.0,6498.0
3368,119.0,6499.0,192.0,6499.0
1078,159.0,6500.0,192.0,6500.0
5191,139.0,6501.0,192.0,6501.0
2016,179.0,6502.0,192.0,6502.0
4161,139.0,6504.0,193.0,6504.0
4313,179.0,6505.0,193.0,6505.0
1739,100.0,6506.0,193.0,6506.0
3510,80.0,6508.0,193.0,6508.0
2759,159.0,6509.0,193.0,6509.0
4568,80.0,6510.0,193.0,6510.0
927,139.0,6511.0,193.0,6511.0
7188,139.0,6512.0,193.0,6512.0
18,99.0,6513.0,193.0,6513.0
3847,139.0,6514.0,193.0,6514.0
3117,139.0,6516.0,193.0,6516.0
4784,159.0,6521.0,193.0,6521.0
2665,139.0,6523.0,194.0,6523.0
4293,298.0,6529.0,194.0,6529.0
3723,80.0,6530.0,194.0,6530.0
3969,80.0,6531.0,194.0,6531.0
7130,238.0,6534.0,194.0,6534.0
1986,160.0,6535.0,194.0,6535.0
3171,139.0,6536.0,194.0,6536.0
442,99.0,6579.0,195.0,6579.0
1413,397.0,6580.0,195.0,6580.0
3028,199.0,6581.0,195.0,6581.0
4684,99.0,6582.0,195.0,6582.0
6962,80.0,6587.0,195.0,6587.0
3517,119.0,6589.0,195.0,6589.0
5481,119.0,6592.0,195.0,6592.0
517,99.0,6593.0,195.0,6593.0
4171,139.0,6594.0,195.0,6594.0
6238,179.0,6608.0,196.0,6608.0
3486,80.0,6614.0,196.0,6614.0
5669,99.0,6615.0,197.0,6615.0
2004,99.0,6623.0,197.0,6623.0
189,159.0,6624.0,197.0,6624.0
3440,179.0,6625.0,197.0,6625.0
4782,80.0,6630.0,197.0,6630.0
5213,119.0,6631.0,197.0,6631.0
6274,159.0,6632.0,197.0,6632.0
7259,139.0,6634.0,197.0,6634.0
1371,119.0,6638.0,197.0,6638.0
5470,99.0,6646.0,197.0,6646.0
2831,139.0,6655.0,198.0,6655.0
5252,258.0,6658.0,198.0,6658.0
5189,119.0,6659.0,198.0,6659.0
5938,218.0,6660.0,198.0,6660.0
6245,139.0,6661.0,198.0,6661.0
3301,139.0,6662.0,198.0,6662.0
5060,258.0,6663.0,198.0,6663.0
3785,139.0,6669.0,198.0,6669.0
929,139.0,6671.0,198.0,6671.0
6633,179.0,6681.0,198.0,6681.0
996,119.0,6689.0,200.0,6689.0
5379,139.0,6690.0,200.0,6690.0
4144,159.0,6691.0,200.0,6691.0
1891,80.0,6692.0,200.0,6692.0
2017,298.0,6693.0,200.0,6693.0
5850,80.0,6694.0,200.0,6694.0
794,139.0,6695.0,200.0,6695.0
5235,99.0,6696.0,200.0,6696.0
6306,139.0,6698.0,200.0,6698.0
4040,99.0,6705.0,200.0,6705.0
1619,119.0,6714.0,200.0,6714.0
422,119.0,6726.0,201.0,6726.0
4143,139.0,6727.0,201.0,6727.0
6843,139.0,6728.0,201.0,6728.0
593,99.0,6729.0,201.0,6729.0
7,80.0,6730.0,201.0,6730.0
5398,80.0,6734.0,202.0,6734.0
984,80.0,6735.0,202.0,6735.0
4167,139.0,6736.0,202.0,6736.0
5103,80.0,6737.0,202.0,6737.0
6917,119.0,6738.0,202.0,6738.0
7353,139.0,6739.0,202.0,6739.0
5182,80.0,6741.0,202.0,6741.0
5663,119.0,6742.0,202.0,6742.0
5625,179.0,6743.0,202.0,6743.0
284,99.0,6746.0,202.0,6746.0
7543,119.0,6747.0,202.0,6747.0
6738,99.0,6748.0,202.0,6748.0
2185,139.0,6759.0,203.0,6759.0
5234,80.0,6760.0,203.0,6760.0
7017,80.0,6761.0,203.0,6761.0
2018,80.0,6762.0,203.0,6762.0
923,179.0,6763.0,203.0,6763.0
7523,119.0,6764.0,203.0,6764.0
6822,99.0,6765.0,203.0,6765.0
6784,159.0,6766.0,203.0,6766.0
5410,99.0,6767.0,203.0,6767.0
5063,80.0,6770.0,203.0,6770.0
7114,99.0,6776.0,203.0,6776.0
3618,119.0,6777.0,203.0,6777.0
4801,119.0,6778.0,203.0,6778.0
6983,139.0,6779.0,203.0,6779.0
4217,139.0,6780.0,203.0,6780.0
7344,80.0,6781.0,203.0,6781.0
5531,99.0,6782.0,203.0,6782.0
6317,80.0,6822.0,204.0,6822.0
2634,278.0,6823.0,204.0,6823.0
911,198.0,6824.0,204.0,6824.0
784,139.0,6830.0,204.0,6830.0
2994,80.0,6837.0,204.0,6837.0
1183,80.0,6840.0,205.0,6840.0
125,119.0,6842.0,205.0,6842.0
2453,80.0,6845.0,205.0,6845.0
1022,80.0,6849.0,206.0,6849.0
6064,139.0,6854.0,206.0,6854.0
1883,258.0,6855.0,206.0,6855.0
1930,80.0,6865.0,206.0,6865.0
5331,80.0,6866.0,206.0,6866.0
4010,80.0,6871.0,207.0,6871.0
204,80.0,6882.0,207.0,6882.0
3687,139.0,6887.0,207.0,6887.0
5321,99.0,6888.0,207.0,6888.0
5821,199.0,6889.0,207.0,6889.0
7475,179.0,6899.0,208.0,6899.0
2353,119.0,6900.0,208.0,6900.0
2721,80.0,6901.0,208.0,6901.0
3307,99.0,6902.0,208.0,6902.0
2803,80.0,6903.0,208.0,6903.0
2911,119.0,6907.0,209.0,6907.0
1269,119.0,6908.0,209.0,6908.0
232,119.0,6917.0,209.0,6917.0
3531,139.0,6918.0,209.0,6918.0
6355,179.0,6919.0,209.0,6919.0
757,99.0,6922.0,209.0,6922.0
3400,99.0,6928.0,210.0,6928.0
88,80.0,6929.0,210.0,6929.0
476,298.0,6930.0,210.0,6930.0
709,278.0,6931.0,210.0,6931.0
1761,99.0,6932.0,210.0,6932.0
143,99.0,6933.0,210.0,6933.0
2472,159.0,6934.0,210.0,6934.0
5629,99.0,6936.0,210.0,6936.0
7284,80.0,6947.0,210.0,6947.0
2192,278.0,6958.0,211.0,6958.0
4868,99.0,6959.0,211.0,6959.0
3351,298.0,6964.0,211.0,6964.0
4435,100.0,6965.0,211.0,6965.0
5405,119.0,6966.0,211.0,6966.0
475,80.0,6967.0,211.0,6967.0
7530,179.0,6971.0,212.0,6971.0
4986,99.0,6972.0,212.0,6972.0
3726,159.0,6975.0,212.0,6975.0
2467,159.0,6977.0,212.0,6977.0
5452,119.0,6978.0,212.0,6978.0
2711,80.0,6979.0,212.0,6979.0
6789,159.0,6980.0,212.0,6980.0
2552,80.0,6981.0,212.0,6981.0
6273,298.0,6982.0,212.0,6982.0
3696,457.0,6983.0,212.0,6983.0
158,119.0,6984.0,212.0,6984.0
1923,80.0,6985.0,212.0,6985.0
5605,457.0,6986.0,212.0,6986.0
1193,80.0,6987.0,212.0,6987.0
2354,179.0,6992.0,212.0,6992.0
2009,139.0,7005.0,212.0,7005.0
2975,80.0,7006.0,212.0,7006.0
2497,139.0,7007.0,212.0,7007.0
319,119.0,7008.0,212.0,7008.0
6878,139.0,7009.0,212.0,7009.0
534,159.0,7010.0,212.0,7010.0
7203,179.0,7011.0,212.0,7011.0
3111,119.0,7012.0,212.0,7012.0
3423,159.0,7021.0,213.0,7021.0
2964,99.0,7022.0,213.0,7022.0
4627,99.0,7029.0,213.0,7029.0
2045,139.0,7030.0,213.0,7030.0
508,278.0,7031.0,213.0,7031.0
2526,80.0,7042.0,214.0,7042.0
6583,239.0,7044.0,214.0,7044.0
6830,99.0,7049.0,214.0,7049.0
7393,99.0,7056.0,214.0,7056.0
1906,119.0,7057.0,214.0,7057.0
5077,179.0,7068.0,215.0,7068.0
3686,80.0,7072.0,215.0,7072.0
4687,159.0,7073.0,215.0,7073.0
1466,179.0,7074.0,215.0,7074.0
3869,99.0,7075.0,215.0,7075.0
1289,139.0,7076.0,215.0,7076.0
1844,80.0,7077.0,215.0,7077.0
5424,159.0,7078.0,215.0,7078.0
3764,119.0,7085.0,215.0,7085.0
6808,80.0,7086.0,215.0,7086.0
1524,80.0,7090.0,215.0,7090.0
3228,139.0,7091.0,215.0,7091.0
166,218.0,7096.0,216.0,7096.0
555,99.0,7101.0,216.0,7101.0
3906,80.0,7114.0,216.0,7114.0
7204,80.0,7117.0,216.0,7117.0
7140,99.0,7119.0,216.0,7119.0
250,99.0,7121.0,217.0,7121.0
5653,119.0,7128.0,217.0,7128.0
3876,179.0,7132.0,217.0,7132.0
1980,179.0,7133.0,217.0,7133.0
3218,80.0,7134.0,217.0,7134.0
4431,139.0,7135.0,217.0,7135.0
2789,99.0,7136.0,217.0,7136.0
5666,119.0,7140.0,217.0,7140.0
1216,278.0,7145.0,218.0,7145.0
2357,199.0,7146.0,218.0,7146.0
1259,139.0,7147.0,218.0,7147.0
3774,318.0,7150.0,219.0,7150.0
1334,99.0,7151.0,219.0,7151.0
1650,239.0,7157.0,219.0,7157.0
4985,199.0,7158.0,219.0,7158.0
3431,199.0,7159.0,219.0,7159.0
2062,80.0,7170.0,219.0,7170.0
4015,179.0,7171.0,219.0,7171.0
4628,199.0,7172.0,219.0,7172.0
939,179.0,7173.0,219.0,7173.0
4510,139.0,7180.0,219.0,7180.0
11,179.0,7181.0,219.0,7181.0
2482,179.0,7183.0,220.0,7183.0
398,99.0,7190.0,220.0,7190.0
859,199.0,7192.0,220.0,7192.0
6208,99.0,7193.0,220.0,7193.0
3866,278.0,7210.0,221.0,7210.0
7039,99.0,7211.0,221.0,7211.0
3683,99.0,7212.0,221.0,7212.0
3406,80.0,7213.0,221.0,7213.0
2985,139.0,7214.0,221.0,7214.0
4976,119.0,7229.0,221.0,7229.0
1085,99.0,7230.0,221.0,7230.0
3371,139.0,7231.0,221.0,7231.0
3940,139.0,7232.0,221.0,7232.0
1709,238.0,7244.0,222.0,7244.0
277,99.0,7245.0,222.0,7245.0
1904,99.0,7248.0,222.0,7248.0
5476,159.0,7249.0,222.0,7249.0
5807,100.0,7250.0,222.0,7250.0
4814,139.0,7251.0,222.0,7251.0
742,179.0,7252.0,222.0,7252.0
751,119.0,7255.0,222.0,7255.0
1196,119.0,7260.0,222.0,7260.0
690,199.0,7261.0,222.0,7261.0
4035,99.0,7263.0,222.0,7263.0
1895,179.0,7264.0,222.0,7264.0
5270,139.0,7265.0,222.0,7265.0
2001,99.0,7271.0,222.0,7271.0
4615,139.0,7275.0,223.0,7275.0
1414,199.0,7282.0,223.0,7282.0
3102,119.0,7283.0,223.0,7283.0
5109,298.0,7284.0,223.0,7284.0
165,278.0,7286.0,223.0,7286.0
6909,139.0,7287.0,223.0,7287.0
3350,139.0,7290.0,224.0,7290.0
2699,179.0,7291.0,224.0,7291.0
5889,139.0,7292.0,224.0,7292.0
1633,318.0,7293.0,224.0,7293.0
4005,139.0,7294.0,224.0,7294.0
6265,179.0,7295.0,224.0,7295.0
4231,199.0,7296.0,224.0,7296.0
4978,119.0,7297.0,224.0,7297.0
4465,80.0,7298.0,224.0,7298.0
3441,199.0,7299.0,224.0,7299.0
1071,99.0,7302.0,224.0,7302.0
552,259.0,7309.0,224.0,7309.0
5068,139.0,7310.0,224.0,7310.0
1884,259.0,7319.0,224.0,7319.0
3320,119.0,7320.0,224.0,7320.0
1454,199.0,7322.0,224.0,7322.0
1542,219.0,7323.0,224.0,7323.0
3798,99.0,7324.0,224.0,7324.0
462,239.0,7327.0,225.0,7327.0
7547,139.0,7328.0,225.0,7328.0
1407,99.0,7329.0,225.0,7329.0
1708,139.0,7331.0,225.0,7331.0
6670,239.0,7333.0,225.0,7333.0
4020,199.0,7334.0,225.0,7334.0
5117,99.0,7335.0,225.0,7335.0
6860,139.0,7347.0,225.0,7347.0
4058,99.0,7348.0,225.0,7348.0
3560,199.0,7349.0,225.0,7349.0
5432,179.0,7350.0,225.0,7350.0
2522,80.0,7351.0,225.0,7351.0
7367,199.0,7352.0,225.0,7352.0
2197,199.0,7353.0,225.0,7353.0
5161,179.0,7357.0,225.0,7357.0
547,238.0,7358.0,225.0,7358.0
1243,298.0,7359.0,225.0,7359.0
3914,159.0,7360.0,225.0,7360.0
1976,199.0,7377.0,225.0,7377.0
2415,99.0,7378.0,225.0,7378.0
6334,139.0,7379.0,225.0,7379.0
4370,99.0,7380.0,225.0,7380.0
402,258.0,7382.0,226.0,7382.0
3542,219.0,7385.0,226.0,7385.0
2179,80.0,7386.0,226.0,7386.0
5967,119.0,7387.0,226.0,7387.0
300,139.0,7388.0,226.0,7388.0
4460,318.0,7389.0,226.0,7389.0
4413,318.0,7391.0,226.0,7391.0
5198,99.0,7393.0,226.0,7393.0
6212,179.0,7394.0,226.0,7394.0
2685,80.0,7396.0,226.0,7396.0
1810,99.0,7397.0,226.0,7397.0
615,239.0,7402.0,226.0,7402.0
7352,298.0,7403.0,226.0,7403.0
343,139.0,7408.0,226.0,7408.0
2234,179.0,7409.0,226.0,7409.0
1643,179.0,7410.0,226.0,7410.0
1681,119.0,7411.0,226.0,7411.0
6439,318.0,7414.0,226.0,7414.0
6374,119.0,7415.0,226.0,7415.0
1338,80.0,7416.0,226.0,7416.0
6873,219.0,7417.0,226.0,7417.0
725,258.0,7419.0,226.0,7419.0
7595,80.0,7420.0,226.0,7420.0
4803,258.0,7421.0,226.0,7421.0
7568,258.0,7422.0,226.0,7422.0
4659,139.0,7425.0,226.0,7425.0
2778,179.0,7427.0,227.0,7427.0
3443,239.0,7434.0,227.0,7434.0
5369,99.0,7435.0,227.0,7435.0
4269,99.0,7444.0,227.0,7444.0
490,159.0,7447.0,227.0,7447.0
3187,159.0,7448.0,227.0,7448.0
1402,139.0,7449.0,227.0,7449.0
7502,179.0,7450.0,227.0,7450.0
6649,99.0,7451.0,227.0,7451.0
6613,99.0,7452.0,227.0,7452.0
4322,199.0,7453.0,227.0,7453.0
4952,179.0,7454.0,227.0,7454.0
6819,119.0,7456.0,227.0,7456.0
6152,99.0,7461.0,227.0,7461.0
6300,139.0,7462.0,227.0,7462.0
3344,278.0,7463.0,227.0,7463.0
2007,278.0,7470.0,227.0,7470.0
2530,119.0,7471.0,227.0,7471.0
6369,239.0,7472.0,227.0,7472.0
3204,139.0,7482.0,228.0,7482.0
6200,99.0,7483.0,228.0,7483.0
3543,99.0,7484.0,228.0,7484.0
1661,238.0,7485.0,228.0,7485.0
5160,80.0,7486.0,228.0,7486.0
7227,278.0,7494.0,229.0,7494.0
