all/jannis_table_1_1.csv.V32,all/jannis_table_1_1.csv.V35,all/jannis_table_1_1.csv.V49,all/jannis_table_1_1.csv.V31,all/jannis_table_1_1.csv.Key_1_1,Key_0_0
0.115532,5.69973,91.6295,33.1347,55621,9266
0.157952,7.12661,146.17,45.3709,23348,20984
0.860163,9.5409,135.826,13.9591,4136,623
0.0849117,-0.2835,41.5655,51.9926,28880,31094
0.426736,2.36886,26.8787,23.9922,17836,42655
0.455291,-0.741334,94.014,25.7553,371,16741
0.23778,-5.09804,63.8021,44.3004,50350,39882
0.254249,-2.34799,209.967,3.2153,10329,48637
0.623315,-2.24441,100.832,31.1571,24915,33883
0.468761,7.51148,172.322,42.8837,1840,4722
0.346611,-2.9693,66.6546,13.1804,57556,22532
0.141276,-10.3173,81.3034,39.6477,47898,16266
0.224618,-21.3527,246.998,45.5715,36011,2075
0.223148,-0.609551,81.1067,27.2194,12231,13039
0.57215,3.15969,147.992,16.5677,8061,55684
0.248904,-1.45289,110.388,53.0704,18275,31650
0.377514,-0.544954,180.213,67.4483,24006,9594
0.0643494,0.930052,213.931,15.2826,50988,41213
0.298637,2.46409,128.873,31.5831,22798,44601
0.58223,-0.381697,97.0422,14.4275,39598,45991
0.181952,5.67229,139.507,70.7728,26020,40573
0.359922,-10.1087,95.3774,73.5171,48117,13454
0.999746,-0.911394,119.231,10.5758,589,1891
0.580364,5.18446,190.819,44.8617,33364,49126
0.0699507,0.148183,37.8671,38.8085,10478,38250
0.350297,-1.80569,129.29,59.2147,39554,35273
0.250005,-0.465942,15.0737,40.0725,22361,28566
0.177022,11.7733,84.1521,59.0026,38192,54414
0.417549,-3.36017,176.388,41.207,40088,29003
0.201594,0.137912,81.6138,63.7061,23886,23324
0.371092,0.148155,100.898,21.5351,7309,9099
0.599432,-6.11584,108.326,45.0902,55373,10075
0.166934,-0.383049,89.5228,18.4794,43385,56757
0.201488,2.43302,166.94,24.9616,22468,2145
0.0920209,-4.40028,146.887,79.0475,35700,46124
0.274047,0.552345,13.0914,56.8663,19808,14119
0.73023,-3.6768,126.458,33.0322,25619,24526
0.805874,4.56995,164.777,8.42288,4050,9660
0.193246,-1.58251,92.244,37.1146,18855,11023
0.475472,8.0911,142.759,22.4077,22992,10773
1.0481,0.244484,69.7148,33.0661,7929,45280
0.228903,0.550204,63.4869,25.4261,38264,14416
0.732467,-7.21737,175.76,51.7327,56585,54813
0.30175,1.03204,158.188,30.1092,21065,55075
0.230216,0.383508,189.312,10.8899,8277,45707
0.428174,-1.67524,121.885,45.2204,8265,36827
0.561615,23.6091,60.8078,16.8737,19884,18437
0.329811,-9.82996,145.57,30.2911,8869,43141
0.358845,-2.23698,161.03,38.8374,1134,19984
0.880617,0.0770163,133.674,16.4452,44127,46969
0.781389,-0.218426,93.8074,8.57053,43268,22673
0.0734406,4.60656,241.545,19.4224,35536,28473
0.18444,2.99394,113.783,55.2179,25799,29868
0.802702,-10.0816,149.332,53.6416,3325,11571
0.370086,2.94483,98.5279,6.14158,18524,13684
0.761825,11.7983,200.473,31.6269,476,53777
0.119434,0.48815,151.52,45.5765,28975,41269
0.25231,-5.74902,91.7781,33.362,23054,28415
0.276718,2.35436,133.193,70.0615,42653,5792
0.487306,-0.153929,114.147,34.5625,35203,46243
0.385699,1.98209,189.547,18.9175,30899,11634
0.452041,0.952705,141.266,45.6513,39850,53499
0.497742,5.7073,133.914,16.5517,43875,34254
0.127167,0.470866,126.005,10.7358,30554,6144
0.309122,-1.51339,128.305,15.9119,52769,36087
0.273722,0.360773,122.75,37.3667,28305,16729
0.641062,-1.34264,168.394,7.73851,35237,50892
0.915867,-0.043623,156.904,38.5839,53022,20042
0.304571,-3.99562,71.3145,70.4559,9386,51775
0.111193,3.53725,163.303,57.3635,16975,14016
0.42912,13.9606,204.147,33.1769,16660,36446
0.0484859,9.12592,65.8891,34.7938,55716,21931
0.412893,-0.352126,124.215,13.4489,17216,50548
0.534487,-7.54809,106.828,24.5262,15608,19556
0.0909103,12.4803,87.3753,48.8701,38300,18167
0.596069,0.101262,213.362,38.5303,3874,21194
0.301711,20.3334,205.485,9.5209,17156,12799
0.592184,1.09648,160.433,36.3663,15601,22981
0.497404,4.36607,69.8681,16.1606,47233,48396
0.375463,-4.06731,138.193,6.97229,37590,1609
0.056162,5.90641,180.531,16.9957,39190,1882
0.142484,0.154381,203.084,47.5277,6003,28947
0.308748,5.89097,152.846,49.5883,31509,46743
0.187282,-0.28884,59.5611,18.6612,3539,39580
0.219269,-5.27291,152.033,16.8776,44319,57267
0.211633,2.50682,48.0376,64.8047,26614,4307
0.59821,4.07749,40.0863,16.0786,50929,47371
0.131054,3.07207,73.2448,8.92336,5967,16974
0.187409,1.88697,84.9479,24.5514,13468,56199
0.349879,-1.35444,247.558,14.0496,16413,47192
0.191925,-0.397809,88.0541,58.2369,1797,36222
0.665612,1.21735,80.2556,21.6143,12538,40248
0.428399,0.884083,157.568,65.2414,51838,34830
0.240313,-0.45095,60.4267,17.2024,18958,26578
0.160352,-0.0849096,48.9923,69.1335,21005,18728
0.205707,2.64395,179.691,46.4597,5186,26728
0.324198,9.03882,68.2277,24.5541,8019,10020
0.574569,2.48461,88.9728,18.8505,51476,23987
0.438805,-12.2022,127.941,42.5608,6532,41771
0.200716,5.09589,145.299,38.9532,50558,6886
0.344627,-2.86564,151.566,16.3758,56885,25511
0.0883373,-1.86901,80.1817,11.2657,20227,19643
0.11533,-0.830634,21.3641,46.3636,39806,55460
0.391558,-0.842257,116.416,64.2754,41884,51571
0.200789,0.0885137,86.38,57.1647,3929,3428
0.524642,1.43981,117.268,56.2263,12727,52565
0.376273,12.4418,76.0592,17.8886,50042,34053
0.608032,3.28069,167.237,2.29868,54333,39541
0.476459,-0.867327,94.6704,8.89534,39873,43451
0.858266,3.89955,184.495,11.5077,43473,45195
0.110196,-1.42098,131.194,37.1709,29739,24699
0.262105,-0.10435,190.678,8.70843,18869,54958
0.780355,-2.07315,168.221,46.1413,3655,6104
0.301433,-0.510671,249.31,40.12,41400,34227
1.003,0.510614,119.071,62.9637,33862,28920
0.21002,-0.0989165,52.8943,59.2154,18156,50091
0.293365,1.8751,187.269,25.9755,44562,18807
0.227951,1.6596,164.884,18.9188,28676,42056
0.262985,-2.4111,51.9933,53.8207,33138,56759
0.291526,-5.40657,111.23,30.1044,3252,48435
0.0963067,-1.55099,128.826,25.9021,34076,11848
0.432395,0.96348,139.785,15.339,15717,49645
0.056167,-0.993767,82.8756,6.83664,32654,51838
0.246627,5.86812,161.068,4.65208,20550,9164
0.209792,1.74471,185.978,3.44804,38480,15512
0.125408,0.116136,200.086,42.212,23239,10434
0.241182,-7.62151,204.698,69.1316,19619,27247
0.403605,-5.64675,133.133,64.7509,3167,15631
0.310062,26.3858,98.1381,38.5128,27379,1807
0.226189,5.08998,101.041,70.2677,19768,21389
0.343353,-1.43864,50.15,41.3216,49186,41113
0.411513,0.19934,75.4992,15.7128,14292,11682
0.699742,-5.90021,204.696,31.4946,4157,39880
0.480642,-3.53489,169.89,44.4319,39709,46281
0.0556258,8.64123,65.1182,17.6637,43004,39984
0.334383,-6.09273,163.82,15.8239,2273,45625
0.584069,-0.358322,249.295,17.3476,48951,1246
0.252655,-11.018,164.564,13.8656,26750,29993
0.342638,1.08696,88.361,34.1248,3346,32221
0.159073,4.89859,90.9598,36.7154,25249,18096
0.423215,0.381837,116.02,31.6532,14565,2884
0.137083,2.24873,90.6731,52.8772,13200,33882
0.998177,2.52371,29.9554,9.59446,42540,57440
0.540868,-0.131029,203.365,23.3028,40390,54815
0.21585,-2.55672,63.7335,5.09672,34346,17746
0.622665,-11.3983,117.278,62.928,10649,23673
0.317556,13.2048,74.2508,12.7783,2260,31544
0.505343,-1.86643,236.382,44.0612,7733,10472
0.286511,3.80494,135.521,11.9042,1505,16655
0.305395,0.747761,205.587,21.2646,15013,20846
0.0608385,11.8107,66.0303,69.3688,14773,10736
0.0571356,-2.63543,236.0,52.3574,46043,20439
0.285255,-2.08696,16.1766,50.035,16035,41967
0.297097,-1.00481,94.2372,52.5651,41512,17585
0.473259,2.6274,140.553,2.47346,7718,13317
0.101472,6.82481,73.3648,67.0088,16519,54165
0.382141,-6.44634,99.7454,69.8859,1501,55784
0.602183,-0.577831,115.369,85.5156,23710,33607
0.768946,0.500274,71.5604,4.12514,21939,36848
0.0840709,0.736508,113.111,44.5964,17600,19966
0.279303,8.06903,242.833,15.6809,19955,56108
0.419356,-3.99956,163.461,61.804,4780,31201
0.38187,-0.711253,125.409,54.5151,35530,39081
0.15961,16.6622,198.921,44.4123,8221,55443
0.154948,5.48567,107.381,53.638,30997,37712
0.55473,3.22452,96.2839,44.3411,7210,29071
0.152767,-3.91675,217.394,8.04478,7231,15283
0.474491,-1.45353,63.3304,29.928,47535,28249
0.396964,1.87996,96.7797,63.5135,43097,6134
0.175553,0.0277828,181.13,25.2886,16862,30859
0.354827,5.84647,141.867,25.2264,9451,6496
0.437485,2.95295,134.818,29.8317,29708,131
0.3653,1.6604,201.9,8.08471,44018,43806
0.26942,5.03165,153.349,13.8073,36171,16156
0.482123,5.2643,118.506,52.8041,52747,11787
0.336157,1.93042,220.708,23.1997,1273,23891
0.0694124,17.2116,89.6219,33.9825,6897,56534
0.253957,0.996329,167.963,20.6888,22654,3216
0.128548,3.1691,136.379,7.82572,30727,26831
0.213313,-0.95995,98.1908,40.3023,4839,823
0.217972,7.10177,113.311,35.1011,27776,49020
0.187245,-8.04879,166.493,38.6721,44180,28351
0.0835422,1.18535,49.4993,34.6719,50386,38271
0.191505,-14.142,44.7425,56.8945,10052,33417
0.295104,-1.48957,101.957,23.0551,16141,32871
0.18253,2.57976,124.782,20.5784,7491,27001
0.229812,-1.47329,48.4595,26.8165,44061,13532
0.302329,4.97611,37.8531,21.946,22901,7350
0.36977,6.52501,63.7646,41.118,48643,29745
0.198843,0.345424,45.4899,60.3396,1966,49116
0.0497424,-2.00263,173.568,53.9937,26451,37277
0.100802,-1.01947,151.661,34.4747,56959,21260
0.377271,-12.8593,58.6147,9.90561,6350,40749
0.589047,-5.97951,105.107,32.322,42764,39930
0.061958,8.7919,156.753,23.2793,32303,39840
0.260327,2.48717,91.3927,24.5479,57116,31480
0.348879,-0.63878,243.436,23.064,21200,45752
0.47898,13.1429,163.921,14.0882,33575,55153
0.243627,-7.05553,87.2957,28.0942,2024,16482
0.324995,-1.20478,119.761,49.948,15661,51773
0.236681,-0.159624,204.59,61.9659,5666,29237
0.252069,-8.94183,90.6071,29.9249,35187,31378
0.335428,11.8588,110.494,12.4983,16717,7349
0.69118,0.409245,176.165,7.29261,41293,49819
0.112734,4.84089,224.962,67.0353,34406,5902
0.153892,-0.930443,164.689,48.4078,55828,15398
0.85954,0.606496,115.178,26.8243,41406,13924
0.0871012,-0.032675,142.003,67.1976,51191,22894
0.125964,3.45423,49.8925,29.0865,24658,20577
0.471417,-0.942863,87.5886,44.9092,16378,31165
0.486755,0.619637,64.8353,11.1733,40774,36147
0.340017,1.18255,153.157,52.9205,2256,53897
0.188836,0.456979,149.619,38.9532,41962,46895
0.455291,0.745622,48.132,13.4062,9809,10634
0.876046,-12.66,123.073,16.2208,28365,25100
0.436505,3.28015,127.461,2.92632,34917,55790
0.260455,1.93785,168.61,7.41592,14507,30213
0.143926,5.81215,171.843,9.22185,14486,42035
0.574891,11.0547,111.597,33.8071,39044,6711
0.257096,0.379265,153.217,55.3379,25831,37472
0.466665,9.62653,48.7385,49.0058,8031,35821
0.154283,5.181,103.248,11.0916,52226,27625
0.448786,1.1071,198.119,52.0098,19053,28821
0.396308,0.0676732,74.157,12.1514,31374,55012
0.4111,-1.51363,179.158,56.2562,32223,1620
0.177615,-6.5786,96.2436,13.6966,261,52473
0.145121,1.05583,149.138,6.35741,32967,47196
0.543477,-1.68374,98.1788,24.9551,30592,13607
0.316329,4.25608,158.369,71.7759,47,19986
0.282324,-4.4778,250.151,15.1394,3261,31348
0.35962,-2.46139,101.143,21.0122,30391,31675
0.487024,-2.50158,19.3394,27.2057,42158,40850
0.48399,2.0621,120.621,3.16533,367,16144
0.183851,51.4575,175.172,36.6498,39810,52546
0.251253,-3.01958,13.6064,60.7645,16104,54601
0.726775,-5.381,111.638,25.5038,27138,29284
0.297511,0.281259,126.731,57.4074,37034,20818
0.207616,-1.60243,106.9,10.9481,36318,11051
0.294807,-0.127597,84.4725,51.5217,24734,39525
0.983366,1.90285,105.467,47.101,1921,39074
0.155332,-9.50318,110.3,28.5661,16593,31316
0.124099,8.88771,203.624,34.6208,18652,33957
0.169307,1.83492,62.4675,30.3763,381,15844
0.47116,2.10032,132.734,35.6632,40626,6476
0.134011,2.8242,153.395,10.8566,47785,24393
0.894445,-0.0107467,118.943,63.6874,53786,53375
0.999414,5.04543,219.812,36.469,15944,22207
0.140971,-1.87407,191.674,42.4881,44009,25140
0.597754,0.797663,73.5975,21.0198,23326,23321
0.260662,3.60123,145.915,23.1262,22581,23927
0.155252,0.680141,100.337,24.6625,16685,10543
0.230233,-1.02771,130.969,58.0181,2912,23719
0.330672,-0.152655,81.9839,25.5161,48841,41627
0.384301,2.31081,74.5205,12.1295,23432,15049
0.546139,0.500579,161.35,59.2143,506,25591
1.18499,6.78889,154.417,50.0743,21663,23488
0.309374,-0.189732,86.6687,33.0285,26808,8104
0.14586,11.5357,185.526,35.2737,8354,50034
0.118278,-1.43401,190.208,5.11759,23789,20449
0.801936,14.0032,58.4641,48.2519,12773,24806
0.542785,-0.531825,68.0992,40.8426,29255,407
0.46488,6.29397,59.8387,26.7946,3144,19096
0.202029,5.75035,97.2668,19.8079,3552,22629
0.45225,-2.77935,173.379,28.3574,47620,18498
0.514801,1.16309,103.604,25.1664,24269,42969
0.307013,6.96617,130.108,17.73,39047,2050
0.0566391,0.733811,54.3486,56.3952,33252,4208
0.168079,0.38036,90.6979,60.9456,23181,5493
0.3069,-15.2505,107.123,21.8175,39754,43180
0.129604,4.60589,138.719,19.6293,22927,34312
0.0913442,-1.89252,86.6757,20.4454,26367,40666
0.31283,-0.50985,253.164,17.0847,32711,27540
0.137566,-5.51532,88.6398,28.5609,34904,18409
0.0672859,14.5878,52.7098,20.1854,11467,8844
0.109558,8.16279,237.274,6.48095,11115,6410
0.247146,0.389047,122.793,75.1385,57195,28231
0.54031,-3.49578,40.0038,54.9636,14850,57132
0.309657,6.82089,213.228,27.1675,33858,55862
0.185798,6.93702,73.8809,74.811,9821,10424
0.0895625,5.78468,88.036,38.1206,4856,12384
0.278581,0.0833021,41.5087,35.6281,17326,54831
0.513374,-3.30445,131.807,59.9349,35111,427
0.398544,-4.67188,209.581,47.2822,37997,42323
0.677997,0.562242,200.761,73.073,8274,10169
0.275188,-2.46427,122.117,29.9218,7578,21248
0.21137,3.80782,135.644,17.2588,12310,1500
0.481081,7.15914,121.551,27.7916,16136,12394
0.130567,0.453541,151.788,48.3463,1529,26905
0.51308,-1.02587,118.183,46.5779,54898,31202
0.697706,-1.55558,131.274,38.5689,22714,39826
0.352879,-1.25797,115.716,39.4787,51726,49982
0.216869,-2.09774,87.7498,27.4292,31234,30240
0.200818,-0.275635,80.0368,27.9163,12098,49796
0.0839461,2.43679,143.236,62.4252,57228,42840
0.402663,-1.35912,41.3593,29.7226,34545,51158
0.338573,0.659691,102.674,58.9928,24134,20849
0.126405,2.07061,159.629,36.5244,30746,9655
0.606871,-3.89064,37.5129,62.5147,52469,52716
0.0632669,-0.98186,3.07812,23.8625,44979,35124
0.379525,-16.9754,127.166,31.803,20709,37580
0.435219,-11.966,80.507,43.7754,11485,20393
0.722163,-2.92104,102.49,12.0154,498,12640
0.721743,-1.54801,225.082,55.893,29180,1404
0.0563662,-0.747087,103.193,21.4045,49144,55651
0.349856,3.12469,138.428,41.4801,37233,6295
0.25882,-0.0937429,81.5217,17.1979,33779,3803
0.0759455,-3.27524,106.635,15.5922,46433,14793
0.100287,1.7963,91.4648,13.186,49945,46116
0.0866267,-2.451,147.077,33.8957,38598,41047
0.33771,-3.4134,109.418,37.4883,43586,55721
0.351413,0.0455079,87.4638,23.2621,22252,47860
0.823102,-0.521742,232.896,26.3038,29320,45333
0.936315,2.3534,254.688,16.8615,53321,57178
0.265078,3.99163,158.714,57.9702,12307,17797
0.438219,-11.7234,28.5221,22.978,39870,696
0.235593,-0.957022,210.083,5.28907,54065,23363
0.221315,-0.0136198,68.0363,16.8328,21756,24090
0.265916,2.70957,110.686,13.8804,35662,40619
0.0833378,2.96544,195.667,48.4111,3673,44065
0.139751,1.59522,131.982,10.7919,34749,52608
0.496911,-2.22299,150.433,33.5043,9324,53682
0.225511,7.89028,119.875,50.063,21445,29542
0.395479,1.31102,53.1459,60.1697,28545,43895
0.484925,1.30232,214.97,37.589,50975,42883
0.0554729,-2.72677,79.0409,51.3387,12869,41498
0.522055,1.01814,84.1505,40.7376,7953,13049
0.509796,-0.594541,56.6271,27.2732,43336,26621
0.193356,-2.06759,120.835,62.4362,37270,31473
0.170807,-4.92926,34.8632,13.5765,9067,24585
0.504389,4.79141,160.125,66.3714,45881,57337
0.541157,4.66999,101.415,75.16,29444,44443
0.419009,-0.177976,139.145,56.9412,16408,13032
0.747903,0.179839,79.5643,22.2767,51765,42557
0.300654,0.0109786,188.544,38.8328,30178,56988
0.382626,-5.12262,32.4646,18.036,6519,38699
0.22728,1.29289,209.704,23.2765,38151,52162
0.199481,2.1075,126.984,32.5973,1612,34753
0.13531,4.71476,26.4791,19.5314,43470,2937
0.634044,-8.6641,140.693,38.5888,656,19657
0.213096,9.14964,47.7394,11.203,53449,43113
0.0912615,1.12038,115.807,18.3469,19188,42720
0.229128,-2.30376,61.58,59.4713,42863,11675
0.0703645,0.547542,191.742,40.9403,57474,18920
0.179741,-5.27164,168.337,51.0019,19227,49735
0.606305,1.02922,143.595,41.8171,10637,37213
0.118984,-3.30791,62.3092,53.7196,27947,915
0.194874,1.07542,152.672,59.4338,18691,5491
0.168626,-10.1485,117.301,32.6749,38670,33
0.398033,-0.284025,189.681,28.7618,5992,39334
0.450891,2.27949,123.466,43.2932,24665,14924
0.330567,13.7239,83.1421,25.6458,27518,3417
0.343446,4.30896,108.52,32.2937,31948,35397
0.0862054,-0.522461,231.768,22.3996,27156,14946
0.294992,-10.6296,228.494,17.9786,33977,25201
0.34698,6.32273,32.5954,18.3434,9310,57133
0.0686504,2.98311,252.793,46.337,28194,13990
0.659822,1.68115,159.377,17.1651,28222,50882
0.134191,0.43563,147.625,10.2008,1643,23512
0.199368,0.401931,107.888,3.71569,51336,14823
1.02514,6.37523,142.028,44.3241,52577,25198
0.0302909,-2.56288,160.904,51.3836,55794,54229
0.0552078,-1.12749,83.0668,12.1645,47205,4357
0.68478,2.70762,138.86,32.122,57301,54140
0.315987,0.609441,41.7047,16.9355,10170,363
0.207471,0.334536,92.9896,45.3721,21427,56817
0.223014,31.498,57.2635,13.9411,2687,29384
0.345802,1.82137,86.9825,28.46,40277,28505
0.430416,3.86646,141.967,16.4421,34061,44813
0.286907,13.7232,25.4841,37.4343,13132,22654
0.370501,-1.49182,222.588,50.8535,13287,28029
0.229681,8.87372,151.188,71.9666,37331,32711
0.299191,3.56463,145.608,57.375,56455,51844
0.419087,-0.755666,68.3526,13.1687,25423,52715
0.182307,-0.0868405,156.796,69.3925,32103,19450
0.112855,3.90257,87.1134,63.6841,31911,4426
0.330902,0.343916,72.9676,44.3386,38222,56727
0.737828,1.00695,247.127,60.7068,33773,50039
0.0528096,1.56994,196.726,28.456,18979,21102
0.703103,6.45319,146.1,20.377,52540,45179
0.117644,0.978949,173.368,34.6727,17480,20572
0.601422,-11.6075,228.968,15.3836,20476,34532
1.17829,3.04206,91.1131,73.5515,14106,28765
0.239938,1.81366,144.766,44.0796,3616,5264
0.307084,-1.24569,124.279,54.222,29600,57210
0.387905,-3.13642,8.91335,17.3226,7948,34641
0.190561,4.72032,57.5378,67.1983,13976,49929
0.121089,0.0356632,121.322,52.5224,51459,28762
0.466568,-17.5777,103.584,52.5958,38494,52120
0.448268,1.76869,253.106,27.0897,24506,45647
0.595466,0.45454,38.6245,36.6972,3317,9749
0.74212,9.22057,87.1838,9.1517,49769,51235
0.611356,-0.355463,109.914,63.5678,16268,23028
0.0826022,-3.93335,80.9589,29.7646,34544,32237
0.147124,18.3848,84.7934,58.0506,18875,10273
0.600611,3.61918,104.203,40.3032,41107,23419
0.937332,3.69773,106.697,36.0128,6928,17357
0.649009,-0.328106,102.634,41.6064,4406,16353
0.352472,-1.46634,75.445,48.6453,50299,30262
0.107535,3.8683,121.84,57.8125,21542,48668
0.568297,1.60268,86.4924,15.3609,55874,2070
0.31358,4.41604,134.559,21.0223,53517,33663
0.323931,3.10098,144.22,43.9728,26958,4905
0.149358,2.69807,119.244,59.2298,973,37525
0.0942054,1.19248,132.113,57.4919,4390,13309
0.0887943,-3.40454,119.531,40.2459,44942,7608
0.260982,-0.688794,251.566,56.6463,7599,11341
0.153969,12.3598,163.197,49.1184,24199,41241
0.90441,-2.32851,140.807,6.88344,36986,8112
0.774526,-0.917596,99.4832,29.9935,38253,49697
0.256586,-10.9939,97.3614,8.76765,21709,35759
0.918135,-8.44073,129.291,32.2556,1496,19562
0.390972,3.31783,138.748,73.3396,34763,27504
0.132733,0.873853,90.3827,15.9958,45592,35926
0.140798,3.00452,129.256,50.4606,4582,43342
0.385958,-5.31828,117.732,15.0624,41142,17257
0.237051,0.733073,192.56,29.517,32935,49965
0.0651156,-2.76679,87.1788,44.132,18805,29156
0.244558,-0.59747,130.385,1.08555,25102,37567
0.303729,0.0312559,102.661,29.0611,20638,15329
0.486793,-3.5992,167.02,54.0074,23166,48687
0.312387,-1.45659,212.968,39.4003,18098,41414
0.585951,3.62104,253.731,35.9801,9110,7496
0.449202,-0.116883,71.4902,43.6234,56910,53745
0.328721,0.912987,147.286,33.1639,16488,56007
0.698055,1.53152,69.6065,19.5241,51847,30180
0.760857,3.15785,82.5016,37.1433,50812,45235
0.365385,-0.605783,248.819,19.665,35460,7440
0.290136,-0.0667706,132.238,54.2687,32589,35678
0.836228,5.04649,189.076,35.0857,6843,53802
0.153077,-0.165756,168.118,55.4585,35214,14780
0.0898202,-2.78917,113.228,14.9399,176,48060
0.150554,13.6533,159.248,41.3729,13157,5544
0.182983,1.96974,52.289,55.6889,16122,7922
0.331677,1.94339,149.44,41.2707,39956,14101
0.19556,-14.6998,75.8019,15.0859,33347,46327
0.295983,-4.16249,111.822,37.4912,35975,43412
0.573857,6.14731,57.8916,17.6743,23497,24575
0.284412,5.05236,126.808,16.6495,20423,14706
0.254776,-18.1822,106.474,51.2524,54122,15638
0.183412,6.52581,108.925,50.1397,34399,373
0.0704865,-0.282089,144.271,36.1334,55033,13612
0.282843,-2.05914,165.335,28.2354,11738,12102
0.382815,1.04364,166.4,20.4766,24784,7726
0.127433,-0.466787,168.939,13.8072,46630,16486
0.877853,5.0721,51.2656,33.6239,36667,26083
0.501268,0.0248931,130.785,43.1618,14791,15559
0.757237,26.4152,136.88,37.8355,45934,54312
0.120008,-0.10051,127.911,71.9771,46498,55389
0.106453,-0.488435,193.503,5.91459,24180,32119
0.424025,0.685019,59.4767,52.634,37504,52016
0.101089,-0.213752,90.0035,66.4509,18080,283
0.188835,3.77905,70.4242,59.1567,30712,28361
0.203445,-0.0844957,105.663,14.3126,35994,1470
0.159864,2.65308,189.404,25.2725,30199,25968
0.125963,-2.99973,236.426,51.7412,26340,55620
0.0557505,2.80042,89.6798,23.8117,9505,5197
0.271525,1.11864,28.0111,1.09339,57507,6265
0.581037,-0.186657,195.784,60.6404,3197,56862
0.979089,-2.80338,115.392,12.1183,44609,54676
0.17638,0.305273,127.121,27.1569,51252,23708
0.628038,-0.120239,150.466,29.165,20596,21740
0.639935,3.13911,49.8327,32.0657,24151,17761
0.160027,-0.93036,96.6492,28.1377,54212,11011
0.424382,-1.61554,91.903,11.8362,47836,26733
0.258258,2.2069,161.81,43.3873,39565,16201
0.149737,1.35516,125.816,55.7614,37607,24839
0.296306,4.51567,153.772,41.3126,4549,52519
0.396623,-8.88159,140.78,11.4386,41070,41165
0.638763,-0.59397,100.402,11.6102,32377,167
0.14873,0.0185364,70.1443,36.1266,34518,41326
0.0668336,3.8673,189.414,33.8618,40464,42531
1.08204,5.54797,246.501,51.5494,7006,50820
0.270892,-0.941985,64.0335,79.5033,49396,17311
0.37551,1.69552,253.716,31.9655,45094,37666
0.465394,3.24911,187.437,4.20872,38081,46205
0.778381,2.6713,73.0864,35.3607,27720,42456
0.0916276,1.51176,96.0741,79.5681,7783,23248
0.839458,-11.3725,164.331,45.7288,18739,22326
0.270627,0.392705,78.2494,17.1753,46231,8892
0.147903,1.86673,220.515,21.1218,30600,16337
0.0480694,-0.112088,225.71,14.9699,8772,25086
0.186466,-3.55358,116.17,11.5633,20823,36567
0.172305,-6.069,118.315,25.1557,15906,53920
0.570201,8.21919,108.366,47.11,4909,21760
0.139838,-0.193102,132.306,58.5883,55049,39444
0.0584673,-0.684107,127.195,27.5216,22738,14343
0.367006,-1.90227,47.335,42.7334,7859,23109
0.541542,-5.96476,124.207,28.9071,3217,46001
0.14501,4.35853,167.927,18.3652,45205,31478
0.226074,-1.80858,234.031,22.7162,10495,51275
0.789569,-0.805467,163.459,5.85916,55402,41632
0.166648,2.56654,146.186,65.4186,34391,21142
0.391586,-1.42889,69.3456,8.37346,43444,33767
0.605469,0.240318,98.0475,36.7889,42828,48249
0.307787,-0.881819,97.2196,61.0105,39821,7946
0.334951,0.670932,31.6799,9.12221,8278,55102
0.0773917,-1.1973,35.3265,7.72288,23735,10050
0.195805,13.7152,138.69,12.1426,13037,44918
0.619383,-2.50489,81.6964,13.9009,49587,53968
0.42218,1.151,97.5389,34.7978,48399,19975
0.302755,0.224905,136.584,10.488,36475,10109
0.090167,9.0977,152.934,13.6198,32845,9423
0.215787,-4.83872,54.3078,23.4752,23852,1848
0.184948,0.785027,30.5471,42.6228,2688,32685
0.364982,0.296208,112.203,19.7019,57248,14739
0.262492,-20.8246,136.177,53.0114,27205,46465
0.236406,2.47408,59.7944,33.058,16259,26251
0.218216,0.955989,91.3377,62.881,49194,13828
0.319439,-6.06648,244.452,1.20088,18180,18759
0.264836,16.9548,158.558,80.0663,27717,16175
0.98155,-9.11119,95.8056,19.5257,8321,26617
0.430399,0.274328,72.8949,36.681,21221,28705
0.332377,-10.9061,72.1946,31.6807,22994,20044
0.0856788,2.22992,98.7862,34.1636,23933,34485
0.117307,5.12603,138.994,12.6346,14876,2239
0.585711,2.59253,229.434,31.3847,51674,26943
0.490063,-5.20567,174.127,5.19259,34581,15724
0.186444,-1.24305,209.242,62.855,38401,35566
0.559236,-9.15533,130.322,6.99845,37081,56011
0.2799,23.0204,119.118,20.249,39185,19856
0.552606,-0.701038,102.654,18.3507,49517,51422
0.21932,-0.231108,254.654,11.4188,13033,36255
0.0552603,0.487429,95.6083,38.3759,9405,50261
0.467964,9.995,116.764,29.7775,37572,8733
0.177857,5.59109,121.921,50.2313,41001,32784
0.185079,0.842285,208.862,64.9762,1206,47948
0.650859,0.316053,99.4382,31.8205,41250,5047
0.138247,5.14574,132.945,29.0677,16991,50682
0.31421,27.4981,68.3226,8.18794,19702,41022
0.521113,-0.635898,176.224,32.0972,29355,36346
0.255735,3.86603,64.3753,50.2347,35211,13587
0.38635,-11.1588,121.291,45.3495,38162,15074
0.391961,-2.74842,115.664,54.4274,34362,54860
0.0859197,-7.79146,136.863,24.7799,164,21545
0.107501,-0.15829,83.8929,55.2818,33032,31850
0.464722,-1.24336,208.918,48.2496,25848,18371
0.101939,1.24596,128.938,38.5655,36113,13919
0.102801,-0.442095,66.1835,56.553,13024,34299
0.095211,3.19746,69.6836,47.1076,15409,56890
