Key_0_0,wtd_mean_ElectronAffinity,mean_atomic_mass,std_Density,wtd_entropy_ThermalConductivity,range_FusionHeat,Key_1_1
2881,164.496666666667,76.931255,1065.78234175651,0.358160809840069,99.2,8478
429,164.741666666667,76.931255,1065.78234175651,0.357885610714893,99.2,6974
224,164.986666666667,76.931255,1065.78234175651,0.357606258423926,99.2,7841
6442,165.966666666667,76.931255,1065.78234175651,0.356446220573911,99.2,8758
13082,167.191666666667,76.931255,1065.78234175651,0.354891856430632,99.2,3538
7022,167.926666666667,76.931255,1065.78234175651,0.353894131285936,99.2,12572
17607,168.416666666667,76.931255,1065.78234175651,0.353196218325663,99.2,20587
9829,168.906666666667,76.931255,1065.78234175651,0.352466865123413,99.2,15651
3655,169.641666666667,76.931255,1065.78234175651,0.351296918441155,99.2,3272
19597,163.308333333333,65.818505,1964.20078170149,0.359589464406692,101.8,8528
10671,165.55,65.818505,1964.20078170149,0.357631800306885,101.8,5357
18557,171.883333333333,54.0683875,1624.7679513816,0.348318206917311,101.8,13108
12220,172.9,54.0683875,1624.7679513816,0.347725007893176,101.8,17685
13688,173.916666666667,54.0683875,1624.7679513816,0.347112015773243,101.8,20356
5380,174.933333333333,54.0683875,1624.7679513816,0.346477286395556,101.8,17621
11964,175.95,54.0683875,1624.7679513816,0.34581652991043,101.8,16722
20184,176.966666666667,54.0683875,1624.7679513816,0.345121780708797,101.8,11628
2307,177.983333333333,54.0683875,1624.7679513816,0.344375745476865,101.8,15595
6176,179.0,45.4565166666667,1824.40478462892,0.343496129397569,101.8,15048
13827,38.3857142857143,104.622398333333,931.084314119833,0.586808962912837,12.94,6913
3887,38.3857142857143,104.622398333333,931.084314119833,0.586808962912837,12.94,17450
2431,50.8571428571429,149.050333333333,7339.66985330782,0.665083469565738,22.74,7112
2170,49.3821428571429,137.514125,6357.36582143107,0.812807237854392,22.74,6468
9032,44.6214285714286,126.52104875,6513.68272849546,0.785377140097034,22.74,10320
19754,47.9071428571429,137.514125,6357.36582143107,0.847171170238228,22.74,11771
20016,41.6714285714286,104.19317375,2236.25640021443,0.785377140097034,18.44,10049
20353,21.0843520782396,9.911591,306.0,0.594038403060888,42.05,17524
14760,108.82,90.369,4144.66728325554,0.770831275383539,44.7,7135
14139,86.42,91.5405,3963.81810884405,0.726843488447667,44.7,13584
19873,19.3,17.558,361.0,0.564887468517725,41.3,16854
19344,88.827,60.6776,2400.33039577527,0.730437904014059,20.778,3502
15052,30.4,69.723,0.0,0.0,0.0,1604
15535,116.763157894737,131.756433333333,8349.59068857071,0.73361662159091,28.2,5610
80,67.6777777777778,93.6585,4148.50430878407,0.51916479798776,30.1,9327
13501,67.6777777777778,96.2277666666667,4230.65718561812,0.523756329934142,28.3,3708
5485,67.675,130.796333333333,1944.78659211979,0.831009441609027,12.9,14972
5943,67.42,120.3237125,2741.08139016338,0.846440919364737,12.9,15611
7840,67.165,120.3237125,2741.08139016338,0.85642688504092,12.9,13632
10414,66.655,120.3237125,2741.08139016338,0.870553328980337,12.9,5335
1092,65.635,120.3237125,2741.08139016338,0.885620625860115,12.9,15872
13577,64.615,120.3237125,2741.08139016338,0.888211102122985,12.9,20095
12884,63.595,120.3237125,2741.08139016338,0.878716384314199,12.9,8102
9737,62.575,104.678616666667,3114.20070001919,0.847055023486758,9.7,16975
15591,110.066666666667,103.842166666667,8719.73535531134,0.900541006828702,29.2,10431
150,96.3666666666667,132.930833333333,8268.92307914936,0.900541006828702,24.7,1695
18837,95.1,103.179833333333,8733.60433421773,0.898198294847229,29.2,9581
2695,63.068,141.0835,5370.0,0.254831300236816,3.0,12647
16445,59.05,141.0835,5370.0,0.332113528138584,3.0,17601
13539,56.18,141.0835,5370.0,0.384322276145363,3.0,9901
3701,53.31,141.0835,5370.0,0.434307662366814,3.0,21221
647,48.718,141.0835,5370.0,0.509509327729766,3.0,12800
13874,51.588,141.0835,5370.0,0.463228620896774,3.0,10
2017,56.4566666666667,45.9621666666667,1895.58528047555,0.900833443885452,44.61,12782
1750,65.5306666666667,45.9621666666667,1895.58528047555,0.861711283306213,44.61,4577
17423,66.4173333333333,61.8095,1618.7289938577,0.692053494289346,44.61,2233
13928,67.9946666666667,78.3785,1486.87263147259,0.598613358736247,44.61,11627
16048,55.95,89.10729,1362.64546624082,0.894150339234077,11.61,20150
21189,67.4164444444445,94.929205,4064.22251943714,0.707956498442575,33.0,6453
12416,67.3044444444444,94.929205,4064.22251943714,0.762886091228937,33.0,11253
10794,67.1177777777778,94.929205,4064.22251943714,0.84077526189724,33.0,1620
607,66.7444444444444,94.929205,4064.22251943714,0.960783180300663,33.0,9277
17330,66.3711111111111,94.929205,4064.22251943714,1.04459744540469,33.0,14916
4435,66.1844444444444,94.929205,4064.22251943714,1.07467213693551,33.0,726
11522,19.3,17.558,361.0,0.564887468517725,41.3,18226
21113,36.3307692307692,85.2935128666667,2197.15958050894,0.492728360004434,6.1,825
18353,95.31,108.86,1791.5,0.599606884787672,16.3,17786
18945,19.985,42.1133333333333,2100.61932666429,0.606454494051597,41.3,9344
13531,152.283333333333,73.4090333333333,10143.85565817,0.67958189822577,104.778,14460
19117,326.1,79.904,0.0,0.0,0.0,18076
10517,201.5,32.065,0.0,0.0,0.0,1019
19649,142.5,15.9994,0.0,0.0,0.0,11848
12922,145.924773413897,27.096581856,878.359395678153,0.154201636618017,104.64,6240
9846,145.395795795796,27.096581856,878.359395678153,0.154266040154216,104.64,4976
10181,19.3,17.558,361.0,0.564887468517725,41.3,2448
18053,36.6,60.33225,103.0,0.610454423585277,17.21,18330
16701,74.7933333333333,61.8095,1618.7289938577,0.580944237034071,44.61,10331
5578,73.0483333333333,61.8095,1618.7289938577,0.60388352407155,44.61,3433
11256,71.3033333333333,61.8095,1618.7289938577,0.626911424482151,44.61,1278
7679,69.5583333333333,61.8095,1618.7289938577,0.650053440360714,44.61,11275
589,67.8133333333333,61.8095,1618.7289938577,0.673328596125187,44.61,7885
13669,66.0683333333333,61.8095,1618.7289938577,0.696749855332426,44.61,5025
15834,64.3233333333333,61.8095,1618.7289938577,0.720324140642594,44.61,11840
13563,60.8333333333333,61.8095,1618.7289938577,0.767926972164495,44.61,9807
13013,57.3433333333333,61.8095,1618.7289938577,0.816050522796732,44.61,6489
812,53.8533333333333,61.8095,1618.7289938577,0.864452025300743,44.61,4753
20444,50.3633333333333,61.8095,1618.7289938577,0.912657522920117,44.61,11523
16607,46.8733333333333,61.8095,1618.7289938577,0.959831093744827,44.61,4404
17083,41.3132631578947,65.9983333333333,3193.19349032699,0.655450677422481,29.0,4584
16712,41.6346666666667,65.9983333333333,3193.19349032699,0.650000875114093,29.0,3704
10248,41.9494432989691,65.9983333333333,3193.19349032699,0.644555803864057,29.0,11449
7355,42.4598918918919,65.9983333333333,3193.19349032699,0.635525120087251,29.0,6010
12906,42.856,65.9983333333333,3193.19349032699,0.628367012408569,29.0,4010
5615,61.8766666666667,47.5623462,160.485374896143,0.899695015823973,42.2,13971
3794,60.3166666666667,78.3785,1486.87263147259,0.708211013884298,44.61,11158
502,81.7166666666667,64.120475,3523.43776552105,1.12757379314866,87.8,13444
9525,60.99,31.7150128666667,479.32823363073,1.08227618356019,41.66,21040
15048,61.8766666666667,47.5623462,160.485374896143,0.899695015823973,42.2,18681
17859,48.8433333333333,31.7150128666667,479.32823363073,0.981337350808766,41.66,2325
17185,51.88,31.7150128666667,479.32823363073,1.01479431739678,41.66,14818
7470,53.3983333333333,31.7150128666667,479.32823363073,1.02948234126529,41.66,20007
6705,54.9166666666667,31.7150128666667,479.32823363073,1.04281512562776,41.66,4329
1817,57.9533333333333,31.7150128666667,479.32823363073,1.06536980834715,41.66,5681
2364,64.0266666666667,31.7150128666667,479.32823363073,1.09320593175931,41.66,18751
15899,67.0633333333333,31.7150128666667,479.32823363073,1.0976728351263,41.66,4780
9000,45.769014084507,51.85869,3055.0,0.68936168314351,23.2,6886
16587,79.8716666666667,73.10099,7180.1455138458,1.21111031422722,93.6,20360
11597,84.5366666666667,73.10099,7180.1455138458,1.34116325943451,93.6,19048
12152,81.7166666666667,81.53989,3134.74934245148,1.13441510147707,94.2,19649
8367,81.7166666666667,81.53989,3134.74934245148,1.13496760166062,94.2,6910
2867,81.7166666666667,81.53989,3134.74934245148,1.13092544371963,94.2,9568
18352,78.3166666666667,42.6052375,2674.31991354812,1.13276909895143,93.6,14069
19528,81.7166666666667,81.53989,3134.74934245148,1.12998446217265,94.2,15811
3854,81.7166666666667,81.53989,3134.74934245148,1.13201279289508,94.2,15325
8345,78.3166666666667,42.6052375,2674.31991354812,1.13276909895143,93.6,11613
14121,81.7166666666667,81.53989,3134.74934245148,1.12998446217265,94.2,18269
7938,81.7166666666667,81.53989,3134.74934245148,1.13201279289508,94.2,3040
562,81.7166666666667,81.53989,3134.74934245148,1.13293776884915,94.2,12156
4200,81.7166666666667,81.53989,3134.74934245148,1.1334513791936,94.2,8648
9207,81.7166666666667,61.611355,3246.76595822674,1.12757379314866,88.0,15751
15011,81.7166666666667,81.789084,3133.86517897628,1.13691856770971,93.9,18739
7158,81.7166666666667,81.789084,3133.86517897628,1.13819144973371,93.9,7714
4332,81.7166666666667,81.789084,3133.86517897628,1.13935505457889,93.9,2120
15484,81.7166666666667,81.789084,3133.86517897628,1.13934577404606,93.9,17788
3786,81.7166666666667,81.789084,3133.86517897628,1.13897678924378,93.9,8722
1893,81.7166666666667,81.789084,3133.86517897628,1.13719777655984,93.9,17083
10002,81.7166666666667,81.789084,3133.86517897628,1.13401825994312,93.9,16608
14279,81.7166666666667,81.789084,3133.86517897628,1.12279865800423,93.9,10622
5656,81.7166666666667,64.120475,3523.43776552105,1.12757379314866,87.8,14942
13350,81.7166666666667,83.79638,3329.27818002642,1.13868908929061,93.9,1124
6891,81.7166666666667,83.79638,3329.27818002642,1.13864693004632,93.9,6518
13406,81.7166666666667,83.79638,3329.27818002642,1.13469756754283,93.9,4894
6362,81.7166666666667,83.79638,3329.27818002642,1.13277691058083,93.9,8892
18634,81.7166666666667,83.79638,3329.27818002642,1.13039009757187,93.9,6862
9764,81.7166666666667,83.79638,3329.27818002642,1.11374837877989,93.9,439
2780,81.7166666666667,83.79638,3329.27818002642,1.10766242103722,93.9,15249
10385,81.7166666666667,61.003775,3188.03445519336,1.09862845858913,93.9,13755
16306,81.7166666666667,62.6123275,3380.8796192707,1.13276909895143,88.2,17104
6014,37.4,104.622398333333,931.084314119833,0.508344223252923,12.94,2894
14724,41.5818181818182,119.279833333333,2581.86758417666,0.590366166902598,18.44,11775
4828,44.9571428571429,119.279833333333,2581.86758417666,0.665083469565738,18.44,20972
1231,50.8571428571429,149.050333333333,7339.66985330782,0.665083469565738,22.74,896
18280,112.2416,76.094375,2400.0910920213,0.64164723365897,44.7,2976
14565,112.1832,76.094375,2400.0910920213,0.646089685423411,44.7,9865
18588,111.716,76.094375,2400.0910920213,0.669637536793061,44.7,17092
16208,79.8166666666667,89.3186166666667,3376.9118371014,0.890107558278753,20.4,20209
9777,89.6541666666667,58.8555125,3998.23419617961,1.05241136469719,93.6,10136
12572,90.5,58.8555125,3998.23419617961,1.11636155490353,93.6,18074
843,78.4866666666667,65.53419,2746.847240019,1.13738644241034,95.0,6848
17558,78.6566666666667,65.53419,2746.847240019,1.13995429598879,95.0,17089
12112,78.8266666666667,65.53419,2746.847240019,1.14167220579618,95.0,7025
10493,78.9966666666667,65.53419,2746.847240019,1.14278864154453,95.0,14523
10712,79.0646666666667,65.53419,2746.847240019,1.1430942212114,95.0,10855
16781,79.0986666666667,65.53419,2746.847240019,1.14321934136944,95.0,16638
7274,79.1666666666667,65.53419,2746.847240019,1.14341662412097,95.0,4917
15603,70.3111111111111,105.43629,1132.21238682894,0.99281365398912,10.9,15645
6670,78.4866666666667,65.53419,2746.847240019,1.13738644241034,95.0,6648
9644,78.6566666666667,65.53419,2746.847240019,1.13995429598879,95.0,175
16163,78.8266666666667,65.53419,2746.847240019,1.14167220579618,95.0,11805
13015,79.0646666666667,65.53419,2746.847240019,1.1430942212114,95.0,1743
19774,79.1666666666667,65.53419,2746.847240019,1.14341662412097,95.0,16963
8868,36.26,15.7089,304.369658292164,0.927461791201177,96.3,4702
18541,81.7166666666667,61.003775,3188.03445519336,1.09862845858913,93.9,5428
12198,61.1,6.941,0.0,0.0,0.0,1080
4590,61.1,6.941,0.0,0.0,0.0,20930
19044,67.4565217391304,39.64126,3626.16274792578,0.643788676144414,104.64,12151
9732,65.5947368421053,39.64126,3626.16274792578,0.643936444815787,104.64,10727
3882,64.4175257731959,39.64126,3626.16274792578,0.64403404511308,104.64,9766
14701,74.3663101604278,39.64126,3626.16274792578,0.686709229165298,104.64,8761
6967,72.6510416666667,39.64126,3626.16274792578,0.686817555916979,104.64,8254
12664,71.9896907216495,39.64126,3626.16274792578,0.686860576963614,104.64,6970
11741,70.085,39.64126,3626.16274792578,0.686988648630378,104.64,16550
2025,90.5161290322581,39.64126,3626.16274792578,0.685535117603445,104.64,17964
7237,87.953125,39.64126,3626.16274792578,0.685644264503363,104.64,18503
3695,85.9365482233503,39.64126,3626.16274792578,0.685733839549875,104.64,20000
15357,84.775,39.64126,3626.16274792578,0.685787043599844,104.64,13672
9897,19.3,17.558,361.0,0.564887468517725,41.3,6198
12373,23.3173333333333,18.0381344,1031.68115966298,0.560795560468242,49.74,7959
14342,27.3346666666667,18.0381344,1031.68115966298,0.556576477860936,49.74,16283
8628,35.3693333333333,18.0381344,1031.68115966298,0.547755265342697,49.74,2520
10785,62.74,39.64126,3626.16274792578,0.644179174985013,104.64,5389
7394,19.3,17.558,361.0,0.564887468517725,41.3,16042
7797,19.4578666666667,32.8873333333333,3247.70975714682,0.605388114162954,41.3,20496
3723,19.7341333333333,32.8873333333333,3247.70975714682,0.654873720212358,41.3,20166
8515,20.0104,32.8873333333333,3247.70975714682,0.694793368309443,41.3,14923
5228,20.484,32.8873333333333,3247.70975714682,0.750949161896869,41.3,11225
5035,144.955263157895,17.822681856,829.380433726339,0.229487018341456,104.64,2905
18731,102.135294117647,150.29849,7625.22266341558,0.773054561253136,24.7,19137
12706,144.85223880597,16.53091,923.428936272279,0.150690872431196,104.64,19646
3810,99.48,31.6697,3263.8982827288,1.05377655495521,96.3,3984
8744,61.1,6.941,0.0,0.0,0.0,11349
14623,108.666666666667,105.767735,411.5,0.172787586566159,25.5,10978
5596,102.252941176471,150.965883333333,7505.50315139202,0.773054561253136,24.1,15757
12817,106.044186046512,29.21368,3640.01907382052,0.674386901478387,26.578,13764
18951,104.633333333333,29.21368,3640.01907382052,0.676177048599109,26.578,6289
18401,19.3,17.558,361.0,0.564887468517725,41.3,2819
2891,27.78,15.7089,304.369658292164,0.842222006808989,96.3,7973
6874,36.26,15.7089,304.369658292164,0.927461791201177,96.3,21045
11429,206.8,195.084,0.0,0.0,0.0,10489
2748,19.3,17.558,361.0,0.564887468517725,41.3,7510
3867,20.7166666666667,20.6991795333333,408.836832435087,0.862057968489964,41.3,14684
18204,22.1333333333333,20.6991795333333,408.836832435087,0.990831394049634,41.3,16653
2079,23.55,20.6991795333333,408.836832435087,1.05200441029264,41.3,14702
4387,27.8,20.6991795333333,408.836832435087,1.00335778991262,41.3,13853
13755,70.932,55.36819,3836.24689507857,1.42434946197279,93.6,14060
14304,71.9036666666667,55.36819,3836.24689507857,1.40720622330148,93.6,11851
18459,72.4866666666667,55.36819,3836.24689507857,1.39482362763576,93.6,20562
20005,73.0696666666667,55.36819,3836.24689507857,1.38079977928235,93.6,1175
9886,73.847,55.36819,3836.24689507857,1.35939923305508,93.6,8669
1244,75.4016666666667,55.36819,3836.24689507857,1.30605176983846,93.6,18726
19462,76.5676666666667,55.36819,3836.24689507857,1.25420780627674,93.6,227
16814,101.123529411765,121.245883333333,2687.81360960912,0.735230348560452,18.8,9690
3466,101.005882352941,120.57849,2813.15769593925,0.735230348560452,19.4,19964
11971,19.389,17.558,361.0,0.56795910767224,41.3,9749
10568,141.983687943262,133.858,224.5,0.635385297748664,12.0,11638
17921,19.9137931034483,17.558,361.0,0.585952618303551,41.3,6358
5154,20.5714285714286,17.558,361.0,0.608045081053818,41.3,16323
6275,21.2777777777778,17.558,361.0,0.630800968479908,41.3,2847
12712,22.0384615384615,17.558,361.0,0.653418194793702,41.3,2230
13043,22.86,17.558,361.0,0.674203461977916,41.3,9599
3101,19.3,33.4986666666667,2394.56068807806,0.687786583641479,42.65,20973
14322,19.3,33.4986666666667,2394.56068807806,0.771502133332369,42.65,19796
18963,19.3,33.4986666666667,2394.56068807806,0.8971077016802,42.65,1414
7179,23.2466666666667,32.8873333333333,3247.70975714682,0.940281464352263,41.3,17004
3017,27.1933333333333,32.8873333333333,3247.70975714682,1.03770655311189,41.3,678
6072,27.78,15.7089,304.369658292164,0.842222006808989,96.3,11168
11107,21.42,15.7089,304.369658292164,0.683015525477397,96.3,14098
8486,23.54,15.7089,304.369658292164,0.752638579179469,96.3,12334
12437,27.78,15.7089,304.369658292164,0.842222006808989,96.3,12590
15139,32.02,15.7089,304.369658292164,0.895660843322443,96.3,9519
328,36.26,15.7089,304.369658292164,0.927461791201177,96.3,6383
12468,20.148,15.7089,304.369658292164,0.624680125239959,96.3,10078
16644,20.996,15.7089,304.369658292164,0.665555871105309,96.3,10016
16859,21.844,15.7089,304.369658292164,0.699039690833281,96.3,3941
14519,22.692,15.7089,304.369658292164,0.727657953556978,96.3,9695
19255,23.54,15.7089,304.369658292164,0.752638579179469,96.3,8863
12966,25.66,15.7089,304.369658292164,0.803455379508883,96.3,589
14331,27.78,15.7089,304.369658292164,0.842222006808989,96.3,10357
3452,29.9,15.7089,304.369658292164,0.872281373626624,96.3,13375
18116,32.02,15.7089,304.369658292164,0.895660843322443,96.3,9288
5724,36.26,15.7089,304.369658292164,0.927461791201177,96.3,8848
2526,40.5,15.7089,304.369658292164,0.944726045301607,96.3,18126
20173,111.728571428571,58.722675,5689.6928014226,0.652637757884346,25.14,903
14348,111.2,102.9055,0.0,0.0,0.0,6736
8901,111.2,102.9055,0.0,0.0,0.0,19351
3975,206.8,195.084,0.0,0.0,0.0,118
16977,206.8,195.084,0.0,0.0,0.0,13080
13266,220.0342,155.8922845,5995.0,0.0352986296515551,9.24,1720
6276,207.8185,155.8922845,5995.0,0.110435648347443,9.24,11610
13463,204.91,155.8922845,5995.0,0.126596960091065,9.24,8762
16211,80.1,183.84,0.0,0.0,0.0,5700
143,117.43,88.7956,2293.0,0.0438640909621253,5.71,5946
6536,212.666,155.8922845,5995.0,0.082417419357914,9.24,13599
17205,210.727,155.8922845,5995.0,0.093816159699,9.24,7177
7935,208.788,155.8922845,5995.0,0.104952332839332,9.24,7287
14416,206.849,155.8922845,5995.0,0.115868389371039,9.24,15108
2921,204.91,155.8922845,5995.0,0.126596960091065,9.24,5341
1756,80.1,183.84,0.0,0.0,0.0,13450
2068,81.7166666666667,81.789084,3133.86517897628,1.13505008222443,93.9,12236
13303,20.3066666666667,75.7776666666667,9649.910581048,0.634823762380692,41.3,16707
12375,22.32,75.7776666666667,9649.910581048,0.727834501930146,41.3,19381
20914,25.34,75.7776666666667,9649.910581048,0.830195968778895,41.3,13516
18970,139.266666666667,111.741666666667,4194.31361091021,0.182203923066278,34.27,20088
6668,139.266666666667,111.741666666667,4194.31361091021,0.182203923066278,34.27,16690
133,139.356979222163,99.69275,3663.4785382202,0.260028148588242,34.27,12870
20085,139.716312997347,99.69275,3663.4785382202,0.427301032767327,34.27,5798
2050,87.15,64.120475,3523.43776552105,1.10339391224103,87.8,5862
7707,81.7166666666667,64.120475,3523.43776552105,1.12757379314866,87.8,6478
12114,99.2215792646172,31.6697,3263.8982827288,1.05171811899308,96.3,18822
7644,99.48,31.6697,3263.8982827288,1.05377655495521,96.3,16949
7847,99.48,31.6697,3263.8982827288,1.05377655495521,96.3,11742
20398,60.99,31.7150128666667,479.32823363073,1.08227618356019,41.66,12144
20569,61.8766666666667,47.5623462,160.485374896143,0.899695015823973,42.2,16048
18030,19.66,98.509,9280.0,0.492319480129487,17.0,19672
9587,19.05,98.509,9280.0,0.436162325385344,17.0,20127
15726,50.1333333333333,75.0785975,1194.5,0.623096191315819,4.8,16731
10744,56.5733333333333,69.616865,1128.07574607776,1.07787819161258,4.8,8189
3469,50.8571428571429,149.050333333333,7339.66985330782,0.665083469565738,22.74,13542
2709,38.3857142857143,104.622398333333,931.084314119833,0.586808962912837,12.94,18948
15129,50.8571428571429,149.050333333333,7339.66985330782,0.665083469565738,22.74,9948
4954,99.48,31.6697,3263.8982827288,1.05377655495521,96.3,7716
9174,99.48,31.6697,3263.8982827288,1.05377655495521,96.3,19925
1060,98.997,38.48557375,3457.43036806239,1.09706132920942,96.3,11058
19690,98.514,38.48557375,3457.43036806239,1.12806661694433,96.3,4896
14989,97.548,38.48557375,3457.43036806239,1.17746261204752,96.3,15075
646,95.616,38.48557375,3457.43036806239,1.25004456234157,96.3,15173
979,97.554,37.713525,3222.12988565017,1.11692682332184,96.3,3887
5522,95.628,37.713525,3222.12988565017,1.16060372722404,96.3,7671
7880,93.702,37.713525,3222.12988565017,1.19663858470787,96.3,2660
18917,102.142857142857,31.6697,3263.8982827288,1.06930127019064,96.3,14925
7724,104.563636363636,31.6697,3263.8982827288,1.07531083314341,96.3,20410
9876,52.1,50.9415,0.0,0.0,0.0,9496
1379,53.47,51.4688,540.0,0.56453338837963,2.3,13585
13944,54.84,51.4688,540.0,0.683648165227598,2.3,17907
14495,20.7166666666667,20.6991795333333,408.836832435087,0.862057968489964,41.3,1669
20218,22.1333333333333,20.6991795333333,408.836832435087,0.990831394049634,41.3,4948
4561,23.55,20.6991795333333,408.836832435087,1.05200441029264,41.3,745
17340,24.9666666666667,20.6991795333333,408.836832435087,1.06826546124089,41.3,15338
16592,20.996,15.7089,304.369658292164,0.665555871105309,96.3,3614
6687,23.54,15.7089,304.369658292164,0.752638579179469,96.3,10191
14581,25.66,15.7089,304.369658292164,0.803455379508883,96.3,1156
16788,27.78,15.7089,304.369658292164,0.842222006808989,96.3,2850
6808,29.9,15.7089,304.369658292164,0.872281373626624,96.3,16239
12991,61.1,6.941,0.0,0.0,0.0,12628
1617,61.1,6.941,0.0,0.0,0.0,1945
349,21.0016666666667,17.25963465,842.035740037203,0.851219309845082,47.0,2060
11810,22.7033333333333,17.25963465,842.035740037203,1.02557842351284,47.0,15788
9431,24.405,17.25963465,842.035740037203,1.15144589484039,47.0,6167
17554,26.1066666666667,17.25963465,842.035740037203,1.24119036537367,47.0,3734
18974,20.7166666666667,20.6991795333333,408.836832435087,0.862057968489964,41.3,19227
18205,22.1333333333333,20.6991795333333,408.836832435087,0.990831394049634,41.3,9424
6291,24.9666666666667,20.6991795333333,408.836832435087,1.06826546124089,41.3,9585
17379,78.3166666666667,42.6052375,2674.31991354812,1.13276909895143,93.6,18463
7869,81.7166666666667,64.120475,3523.43776552105,1.12757379314866,87.8,13845
4132,28.2,10.811,0.0,0.0,0.0,18248
4503,201.5,32.065,0.0,0.0,0.0,9689
10629,196.5,78.96,0.0,0.0,0.0,19562
16020,191.7,127.6,0.0,0.0,0.0,1774
2500,1.5,9.012182,0.0,0.0,0.0,5844
18460,1.5,200.59,0.0,0.0,0.0,2327
6108,116.07868852459,111.8228538,8271.17549082354,1.40124877930364,97.9,3685
16801,110.140298507463,89.2027925,7873.27841499334,1.14029546763327,98.7,1180
12290,110.170149253731,100.210634,7055.04444776927,1.15547538548281,98.7,11973
14858,110.229850746269,100.210634,7055.04444776927,1.17045892043435,98.7,11498
17785,110.289552238806,100.210634,7055.04444776927,1.17725388374228,98.7,19296
11818,110.349253731343,100.210634,7055.04444776927,1.17781865897251,98.7,10646
18493,110.408955223881,100.210634,7055.04444776927,1.1711649606602,98.7,7597
12711,110.438805970149,90.536925,7829.01175117269,1.1617375670028,97.9,11190
11210,99.48,31.6697,3263.8982827288,1.05377655495521,96.3,608
9445,99.48,40.097275,3082.19803873794,1.14924202797285,97.65,20614
11447,30.1429333333333,77.3608563333333,8113.9846903698,0.97466924122176,41.3,16810
13228,36.8269333333333,77.3608563333333,8113.9846903698,1.04219007630738,41.3,11369
18873,117.374074074074,82.70625,590.0,0.0997579488639866,42.2,12258
19128,99.48,31.6697,3263.8982827288,1.05377655495521,96.3,19566
10007,62.1777777777778,91.13699,3986.85665656542,0.822706574838907,43.9,14141
13575,41.42125,54.0685164,2714.39078984585,1.22304858702655,13.05,14405
16856,41.42125,54.0685164,2714.39078984585,1.22304858702655,13.05,6904
20792,88.4666666666667,121.190323333333,2850.75089523211,0.625691891240741,15.4,10683
18595,73.25,84.2073233333333,4124.8180027191,0.449375771209715,43.7,8771
15967,73.2503666666667,98.1844925,3575.04827764605,0.449548750471675,44.5,15667
2297,73.2507333333333,98.1844925,3575.04827764605,0.449689255301311,44.5,4983
13304,73.2509,98.1844925,3575.04827764605,0.449748720530871,44.5,7084
12242,71.7833333333333,113.719,8666.30218464343,0.59020470398488,44.5,19708
3092,69.3833333333333,83.999,4060.19022542869,0.497314021071925,44.5,3098
10749,161.4,121.095166666667,8181.70317775516,0.790760146582104,44.7,7942
17425,80.9505843071786,60.92382,3092.68075300378,1.16391954282347,91.2,18109
17485,81.7166666666667,81.53989,3134.74934245148,1.1334513791936,94.2,1002
4782,81.7166666666667,84.74818,3401.29551788727,1.14328525432481,87.8,10014
18067,80.9116666666667,61.541459,3233.50747022486,1.22034115985673,88.8,3621
19904,102.252941176471,150.965883333333,7505.50315139202,0.773054561253136,24.1,5022
5343,102.196470588235,138.4919125,6502.19879636881,0.905424506809546,24.1,6417
36,102.14,138.4919125,6502.19879636881,0.983629371396647,24.1,10192
2664,102.083529411765,138.4919125,6502.19879636881,1.0401661104141,24.1,16943
3874,102.027058823529,138.4919125,6502.19879636881,1.08210346153393,24.1,20637
13306,101.914117647059,138.4919125,6502.19879636881,1.13436926017732,24.1,14154
12785,101.801176470588,138.4919125,6502.19879636881,1.15468072463379,24.1,10430
1036,101.688235294118,138.4919125,6502.19879636881,1.14947705515337,24.1,9923
8792,101.575294117647,138.4919125,6502.19879636881,1.12190161666274,24.1,13037
692,101.462352941176,138.4919125,6502.19879636881,1.07292997537995,24.1,6121
12027,101.405882352941,138.4919125,6502.19879636881,1.04011899726437,24.1,19449
4918,101.292941176471,138.4919125,6502.19879636881,0.955272812620845,24.1,15849
20168,101.236470588235,138.4919125,6502.19879636881,0.900675024807428,24.1,16705
4257,101.18,138.4919125,6502.19879636881,0.83360162654482,24.1,2644
12086,92.7,208.9804,0.0,0.0,0.0,18540
16084,72.5,30.973762,0.0,0.0,0.0,18254
11775,72.5,30.973762,0.0,0.0,0.0,21224
4683,72.5,30.973762,0.0,0.0,0.0,16506
18490,19.6541666666667,31.86938465,2125.76356869714,0.750004281495745,42.65,830
10476,20.0083333333333,31.86938465,2125.76356869714,0.87465759047006,42.65,17735
10630,20.7166666666667,31.86938465,2125.76356869714,1.05818320919235,42.65,14517
14563,21.425,31.86938465,2125.76356869714,1.18733640024656,42.65,15632
5182,22.1333333333333,31.86938465,2125.76356869714,1.27683784131818,42.65,9402
7595,104.683333333333,89.3536566666667,4137.92261352911,0.77106697100295,43.9,869
15579,104.683333333333,89.3536566666667,4137.92261352911,0.77106697100295,43.9,5409
17523,104.71,109.248795,3727.75492086054,0.77909243485816,43.9,4829
9675,104.736666666667,109.248795,3727.75492086054,0.784177316734916,43.9,18209
3633,105.016666666667,89.7571666666667,4110.63987989975,0.761363709669598,44.7,10070
18129,81.7166666666667,61.611355,3246.76595822674,1.12757379314866,88.0,16439
2713,19.3,17.558,361.0,0.564887468517725,41.3,3976
1925,49.875,124.14449,548.714862200761,0.697766499575944,3.74,20170
20183,64.575,124.14449,548.714862200761,0.86314115097017,3.74,8288
