all/miniboone_table_1_2.ParticleID_0,all/miniboone_table_1_2.ParticleID_48,all/miniboone_table_1_2.ParticleID_37,all/miniboone_table_1_2.Key_1_2,Key_0_0
4.01513,0.180253,-3.23618,35080,28867
3.5779300000000003,-0.0813211,-4.70622,40325,993
3.23892,0.236528,-4.27187,48955,6787
3.18726,-0.00602741,-4.520580000000001,32739,6254
2.83731,0.474354,-3.71653,34297,18162
5.07244,4.14899,-3.04383,4404,43061
6.13467,2.9982900000000003,-1.92102,34042,43456
3.67272,0.670979,-3.76609,15018,51274
4.89008,3.33637,-3.01397,18132,31856
3.76265,-0.0624939,-3.74447,318,28689
4.00081,1.17297,-3.65981,36527,9388
6.22579,1.93252,-2.85182,26565,11976
4.09451,0.319934,-3.5045800000000003,1579,19725
5.11056,3.0966,-2.60826,55573,61354
4.8277,2.6749400000000003,-1.80562,8466,36087
3.73637,0.777848,-2.53439,9840,5733
4.64358,0.7143189999999999,-3.65218,11008,56640
3.99095,0.692009,-4.50854,69621,10595
5.03816,0.224209,-2.45435,52136,53852
4.415,2.8772,-2.53316,6266,61634
6.34238,9.21371,-3.3860900000000003,40264,37994
6.00036,3.09855,-2.52098,28888,12563
3.98282,2.1429400000000003,-2.81462,70118,23934
3.48944,-0.0897008999999999,-4.875719999999999,35487,4422
4.49183,0.6210399999999999,-3.06786,9427,24914
4.1022,1.49902,-1.88031,57114,39397
4.17733,0.922612,-3.69686,29318,46034
6.3023,3.67819,-1.67254,50362,64868
3.41056,0.225933,-4.39612,66981,49132
5.03494,1.2078,-1.96672,20977,46782
6.15077,3.21115,-2.33093,27968,58109
5.22406,1.27216,-3.75758,10606,11299
3.92162,1.38758,-2.76172,58822,8517
5.63542,2.47739,-2.88469,44624,72394
5.2598400000000005,1.72928,-2.89655,69837,57781
4.20193,0.636767,-4.27893,9381,47280
6.3083800000000005,1.01344,-2.33218,48596,62316
5.964119999999999,4.929469999999999,-1.80093,18573,41486
3.34791,-0.275926,-4.24235,18079,18278
4.1237,1.01778,-1.7238099999999998,49047,9448
6.42149,3.23342,-2.07916,18560,10880
5.61678,3.18541,-3.57957,58697,55560
4.53914,0.930051,-3.38985,8609,18777
4.91196,0.699756,-2.23221,27222,42332
5.15433,0.0870673,-1.1842,26035,37127
5.29862,1.96142,-1.95232,2842,39065
4.80509,0.790704,-2.8046,61802,25890
2.81741,0.231206,-1.88473,1986,60876
3.862530000000001,0.517898,-4.58183,9092,47227
3.54302,0.200951,-4.14511,12987,16881
5.66216,5.255319999999999,-3.42037,63637,25349
4.22922,-0.139314,-2.81475,13,47688
4.472230000000001,0.363688,-3.05261,45638,50052
6.503,6.08906,-4.0553300000000005,71915,2155
6.49837,1.49787,-1.84303,33873,25845
4.98068,2.62462,-3.24416,12807,35249
6.96577,2.74419,-1.8010700000000002,60563,51436
8.42212,8.72381,-2.10805,63894,86
5.7068,1.32535,-2.29183,20193,72207
4.22002,2.17329,-3.25057,71389,11097
5.40996,2.46695,-4.95581,5389,72685
3.44002,-0.0223522,-4.2616,70514,19328
6.50132,2.09828,-1.53164,39366,43476
5.0656300000000005,4.66696,-3.14131,41359,45250
3.87231,0.538906,-3.05918,20739,62111
3.56529,4.52131,-3.01632,9841,59911
3.72406,-0.174491,-4.31787,976,42628
3.84406,0.247437,-3.57424,68303,71711
2.9464,-0.0825949,-4.71316,25057,68865
5.95601,2.91479,-2.08443,47376,14504
5.11402,2.5247,-4.16746,61849,24902
5.45417,1.99225,-1.78893,22322,3346
4.86475,2.81958,-2.5413900000000003,13530,2216
5.44298,3.34672,-1.6640400000000002,61748,72323
3.58922,0.879217,-4.33626,27135,47871
3.37624,0.26493,-3.25191,70682,13156
5.75479,3.41316,-1.9364,52116,7262
6.241219999999999,3.92375,-1.23466,50697,36063
5.42605,1.9764,-1.8064,70533,18546
3.45976,-0.0912221,-4.69325,5530,32775
3.24554,-0.0251953,-3.50763,65371,23940
4.56557,0.970021,-3.08449,18838,27767
5.28107,2.47078,-2.51302,60447,11533
5.86822,1.27667,-1.09563,18699,58604
4.10407,2.53848,-3.2869,193,64491
4.12636,1.67135,-3.33447,18676,58013
3.6836,0.775837,-2.36088,32200,18692
2.92251,-0.0303080999999999,-3.71611,42137,32070
3.9762,0.41996,-3.35509,66574,13517
6.18179,1.51833,-2.68744,2942,64724
4.12193,0.642903,-3.65659,8303,35381
5.63743,4.32546,-2.21529,1505,42715
7.17357,3.26057,-0.8928290000000001,24070,47066
5.10515,2.13993,-3.05813,43655,9068
3.69929,0.0368569,-1.5076,14816,71232
4.64577,-0.183795,-1.91291,11343,14394
4.18428,1.6936400000000005,-1.4145,49572,60498
4.14642,2.12947,-1.5414,63557,8313
4.37979,0.5090140000000001,-3.01337,72245,55524
3.83659,-0.1605059999999999,-3.1415900000000003,50177,3255
3.850130000000001,0.496631,-4.13136,66819,22311
5.87385,-0.3179929999999999,-2.49503,70775,70410
4.27663,1.90101,-4.47623,14533,67169
3.93701,1.68037,-2.57783,12427,42810
4.2778,1.05482,-4.38861,20526,51527
3.58565,0.5553600000000001,-3.79774,30318,47910
4.52157,1.36679,-4.15904,47279,4721
5.315,1.70576,-2.91382,6081,52219
3.57973,2.57967,-3.06498,53826,66682
4.29714,1.4338,-1.95243,49847,48350
4.04065,0.205402,-3.59302,43229,61128
5.6662,1.3264200000000002,-3.85407,70531,34362
4.76691,2.67413,-2.76501,40713,43441
6.08039,4.78027,-2.08239,14448,29929
3.12759,-0.125854,-2.71348,65281,65589
3.29655,0.533859,-4.75405,26093,27150
5.31679,0.471385,-2.11341,67174,67336
4.08788,2.27726,-1.73481,61719,19661
3.82684,0.713916,-4.7146300000000005,58113,12212
3.60917,0.0263978,-4.15742,72122,49233
3.5407800000000003,0.230789,-3.21923,24839,43677
6.50426,1.36185,-2.68356,22413,42677
3.56071,0.0986918,-5.25071,12222,39804
5.62662,2.00642,-1.68308,71625,38579
3.88384,1.36161,-2.62589,3859,38313
5.71854,4.96288,-2.02085,63940,71615
3.30798,0.0138505,-2.73476,52106,48659
4.24788,0.7115630000000001,-3.16697,64867,68489
4.1839,1.33356,-2.03503,52704,39646
5.28852,2.5482,-2.80562,29395,5303
2.94161,0.0227327,-2.25986,46301,58133
5.6289,1.55558,-2.72503,63042,43732
5.99253,4.54219,-1.29569,38358,22504
5.14144,0.664937,-2.39764,27236,58049
2.71996,0.0588188999999999,-3.4308300000000003,13416,40909
3.603180000000001,-0.310419,-1.7183700000000002,55386,19658
5.151269999999999,2.85848,-4.59062,24886,2047
4.98315,0.347852,-4.38342,51175,675
3.3245,0.0591127,-3.30716,10760,61751
6.65469,3.74122,-2.30055,15345,37822
4.72176,2.82053,-3.05545,46256,37922
3.82792,0.439206,-2.73173,27227,16073
3.6375,1.43361,-2.04514,65590,20042
6.019830000000001,0.406335,-1.26374,48104,55535
4.16515,0.150781,-2.57962,65131,61988
4.95331,0.5525180000000001,-3.13306,62664,42304
4.72967,1.8024,-2.1379900000000003,5005,50901
4.00105,0.8245819999999999,-2.21506,8843,11559
2.92859,-0.0891625,-3.66095,51287,24565
4.1041,0.18733,-3.85546,3141,20960
3.3507,0.0414436,-4.2945400000000005,5760,69619
6.90048,1.30394,-2.25745,42512,62209
4.5151900000000005,1.4978200000000002,-3.35475,32334,59040
4.09117,0.660984,-3.0983,44571,5488
3.04772,-0.149197,-3.40613,44443,9233
4.54164,1.59292,-2.74824,14440,5693
2.97133,0.212121,-4.00145,26574,1159
3.87445,1.43869,-2.13396,31725,592
3.1439,0.0551523,-4.12515,15469,68369
4.61516,1.31036,-3.93194,5464,3520
3.63747,0.386104,-5.22625,16654,660
3.67023,0.5754319999999999,-3.62085,42703,26222
3.63162,0.0131326,-1.56576,59763,4396
5.14106,0.951445,-2.83706,61037,39975
3.40336,-0.0725857,-3.45338,36568,36291
7.70675,6.29839,-1.32746,23279,3115
2.84737,0.283589,-3.6381,28284,3258
5.46584,2.26176,-4.23398,53095,32942
3.21787,0.33689,-4.7484,11451,46163
6.312469999999999,0.526941,-1.02548,10269,22165
4.47679,-0.169489,-1.0512,35938,8511
2.70167,0.1501549999999999,-2.48464,36493,18128
6.65333,1.64986,-0.7086319999999999,67054,45404
5.37823,0.55882,-3.0278400000000003,44076,31391
5.08228,0.00693583,-0.858553,43523,63346
4.99992,2.18384,-1.81448,27603,25170
4.51625,-0.0665732,-2.65738,13751,31345
2.85185,-0.0412542,-3.20766,55174,8820
3.76544,-0.1570119999999999,-2.70837,5385,24747
4.68074,4.06358,-3.23314,7134,55161
5.48465,0.10016,-1.43281,21137,29735
8.924489999999999,2.45465,-1.85453,17077,16442
4.4897,0.7833319999999999,-3.49223,1805,65526
6.25005,0.574873,-2.07215,24349,51374
3.14747,0.0531103,-4.204680000000001,5612,5788
6.71863,2.572,-1.96555,24281,28583
3.96951,1.72733,-2.36463,47702,64665
3.91054,0.558031,-1.97139,8444,24229
2.87738,0.0980958,-3.60122,16325,15207
4.14537,0.47638,-3.26407,39456,65751
3.08904,0.1159359999999999,-3.42986,52976,9598
4.0656300000000005,0.622984,-2.68815,23392,58749
4.717280000000001,1.43126,-2.26988,52985,39948
2.63211,0.244396,-3.96371,36818,57453
3.06433,-0.139208,-2.28796,56700,9105
3.36275,0.0520524,-4.662730000000001,60520,72961
4.89962,1.33923,-2.14629,32428,15666
5.29646,-0.0713762,-2.51141,62977,65869
2.86721,-0.0908561,-1.13376,54180,67816
6.16374,0.601336,-1.6801400000000002,50661,40633
3.85757,0.092595,-2.41374,67519,50463
3.59568,0.803802,-2.4123900000000003,25751,30723
6.5785,1.03432,-1.7055,39636,35424
4.139819999999999,0.0014028,-2.59358,20114,18125
6.17467,2.10661,-0.786529,66529,5844
3.24002,0.127412,-3.89136,25026,7844
4.253419999999999,2.00785,-2.9548400000000004,8652,43624
6.36986,2.1735900000000004,-1.66172,67462,24599
6.19996,2.4839,-1.29809,58750,51005
4.5435300000000005,2.76433,-3.48706,33335,18503
3.67931,1.40707,-1.23549,28887,37725
6.29559,0.867554,-2.8678,17403,26917
5.04922,0.5505399999999999,-2.8465,40975,31046
4.50922,0.178331,-3.4077,14735,50355
4.04856,0.127055,-4.33484,50744,25003
5.85455,4.44035,-3.48017,5036,60980
3.61614,0.259407,-4.77683,32932,11701
3.89299,0.3800929999999999,-2.83209,34685,21290
4.84317,3.15496,-3.17964,20639,57695
4.42271,1.30999,-3.96003,60271,12974
4.55548,1.21423,-3.64079,16897,56197
3.06484,0.293622,-3.75612,58859,36791
3.46268,-0.0338084,-4.34045,48089,24064
4.18296,1.54256,-2.9658900000000004,19175,38976
4.5736,1.72732,-2.47394,13729,29553
3.94383,0.625656,-3.49194,14132,50529
5.74014,1.1105200000000002,-2.49647,46925,10487
4.98255,1.0723200000000002,-2.5042,41241,51507
4.658869999999999,4.0128,-2.64328,35692,57603
3.65737,0.8317530000000001,-2.7832,40636,3354
3.56672,0.610635,-2.79683,46694,59924
3.87732,1.02146,-4.04631,32115,27678
4.73384,-0.0805078,-3.004,63627,25392
3.96452,0.962487,-4.06046,24776,31708
6.6227,0.0723328999999999,-1.84876,55598,22085
2.73353,-0.0818118999999999,-2.26065,51111,33009
3.36514,0.73678,-3.9154,11592,61168
2.69731,0.100011,-2.4851,47839,46979
4.72129,1.30066,-3.3078300000000005,17805,30682
4.2912300000000005,0.864972,-3.2998199999999995,18381,35854
5.44692,0.784646,-3.47662,54900,20476
2.91282,-0.0749271,-4.92661,43390,26098
5.81651,3.16847,-2.61309,65657,16790
3.95011,1.43059,-3.32151,59861,59302
3.67472,0.811628,-4.446330000000001,1907,37069
6.10542,4.85541,-2.39362,7399,65807
4.52608,1.20624,-4.1687,38860,1838
6.8160300000000005,3.42372,-3.73477,36099,71203
4.13306,0.826624,-3.41321,20249,53099
4.6954,2.97348,-1.7570400000000002,46953,49261
4.5843300000000005,1.11047,-3.06537,60100,2258
4.83739,0.160483,-3.94867,17996,47850
4.84463,-0.0585861,-1.94721,6906,60436
3.42925,0.434954,-4.12929,10344,20636
5.12482,0.333244,-2.56535,17469,13767
3.83274,-0.300573,-2.91094,32266,54296
4.99416,1.32508,-3.13873,43276,54085
4.428719999999999,2.1712700000000003,-3.70427,61943,9510
4.25619,2.07885,-3.41077,64659,29738
3.63187,0.116013,-2.2586,17070,52890
3.71745,0.28718,-4.2798300000000005,15735,15948
4.4908,3.2358,-3.67171,19737,26685
4.62005,2.2507900000000003,-2.5305,14583,31814
3.87535,0.898158,-3.79976,38219,69798
4.45975,1.41566,-2.7653,38996,33460
5.14492,0.236235,-3.5825400000000003,49263,59372
6.156969999999999,0.559854,-2.10957,57946,46701
5.0056,0.349938,-2.15178,44222,5662
5.25488,0.252378,-2.1528,18998,30201
3.2135700000000003,0.0460233,-3.82602,3663,23611
4.22815,0.309812,-2.34203,34425,55486
4.83367,1.11459,-2.64028,31607,9348
3.5531900000000003,0.274181,-4.2474300000000005,47327,53086
4.45919,0.807914,-3.26073,48977,58970
4.43197,2.33669,-2.00898,25124,50264
4.13109,0.635378,-3.23884,47156,65920
4.27326,1.26175,-3.48693,49914,57399
5.1212,1.9837,-2.79193,35154,72744
4.94771,-0.18857,-2.81265,32732,70687
3.75956,1.00242,-5.118519999999999,32639,52146
4.97989,0.802761,-2.36451,9599,38010
5.72248,0.699713,-2.34714,25691,65804
3.12702,0.386679,-5.11785,30829,45536
4.9854400000000005,0.107621,-2.83344,38999,74
4.034730000000001,1.2851,-1.72855,42614,17267
4.17514,0.284415,-3.38208,44603,796
6.48061,3.21624,-1.67993,4975,5603
3.31691,0.108537,-4.1544300000000005,29837,24687
4.36094,1.48904,-3.19838,52641,41505
3.68,-0.181454,-3.5733300000000003,53220,5130
5.17101,2.8515,-2.95153,36296,20402
6.44192,1.33235,-0.8462790000000001,56129,38227
5.44617,1.3802,-2.29571,34788,17756
4.14418,0.171191,-4.5112,72861,59817
4.10645,0.810372,-3.4271,13837,10792
3.67974,1.28705,-2.87661,33704,13666
2.77559,-0.0159697,-4.814369999999999,31696,47445
6.06595,-0.402444,-2.1777,6249,45674
5.17035,0.914274,-2.84214,37097,38931
4.1521300000000005,0.703298,-2.65146,10798,32455
6.18724,2.84883,-2.33497,72083,13750
2.82358,0.120104,-4.15837,32255,14756
3.83857,-0.161704,-6.55156,12711,48421
3.38051,0.317792,-3.52461,4058,11906
5.0620400000000005,1.14599,-3.90927,57632,447
3.97823,0.332758,-4.28028,50236,47578
4.81795,3.81348,-2.51076,4004,34505
5.03794,-0.0376101,-0.851505,6508,54628
4.37907,4.77205,-1.3787200000000002,1497,48088
5.30302,0.782728,-3.04086,13577,13153
4.75213,2.08572,-2.31094,50256,26687
4.65345,3.73468,-2.6038900000000003,69855,70339
3.30515,0.284862,-4.12962,13672,17816
4.04614,0.184219,-3.36147,19734,10128
3.58719,0.180064,-2.36665,46251,24471
2.82901,0.1118089999999999,-4.58729,47295,67023
3.82407,1.23876,-3.66003,12286,34589
3.53174,-0.0149921,-3.82507,59437,42689
4.72037,1.84288,-3.2479,27994,64396
4.21827,1.40399,-2.34451,32556,41564
4.5974,2.03956,-2.54167,19858,39261
6.62569,5.728269999999999,-1.83368,30324,39563
5.65304,2.26557,-2.62007,5010,42890
3.18748,-0.0775713,-4.70483,60260,21392
3.74916,0.355253,-1.19666,22944,330
4.69982,1.51894,-2.62079,21224,68516
6.50314,1.34314,-1.10749,60569,47409
5.4428,1.57617,-1.88856,36749,32424
4.5085,0.353339,-3.29807,23796,59593
7.77838,2.4081200000000003,-2.63766,24694,21910
5.45742,0.868418,-2.20067,16894,21367
3.91009,0.368525,-5.48832,55100,13134
5.09835,1.43498,-2.20073,20283,18797
5.387980000000001,0.180026,-1.69029,55509,33267
3.70765,0.987474,-4.16477,61599,21044
3.73978,-0.197627,-2.92679,23323,61550
4.70522,0.276159,-3.85701,37821,20355
4.46465,2.86342,-3.44655,23467,5738
5.32665,1.74642,-2.74286,49493,24701
4.03422,0.833526,-3.63585,12131,15347
4.17651,0.308274,-3.93266,19005,59247
6.91535,4.09931,-1.65268,13022,44019
4.80366,2.44361,-2.68791,2799,33631
4.64562,-2.5592,-2.84828,61607,45249
4.10541,2.72335,-2.61601,10554,69249
3.63564,0.389916,-4.24573,62252,17783
5.69492,1.25544,-1.6918,157,71902
3.01351,0.119975,-3.96254,25954,5803
4.18163,0.911845,-2.59486,36483,36131
5.0154,0.728288,-2.68702,13952,59291
5.17899,0.557716,-2.0949,23643,34188
6.06246,1.86857,-1.79972,59007,31542
4.36574,1.35232,-4.16127,16496,8301
5.18151,1.41032,-2.22597,23693,15115
3.8518,0.000200753,-2.76998,6202,2243
4.904380000000001,1.89204,-3.24868,60630,2811
4.45672,1.49529,-1.65041,15516,45138
6.287319999999999,1.80598,-2.42495,59782,37941
4.50949,1.1537,-3.0846,68182,66962
4.81737,0.605151,-2.98258,64370,31705
4.17117,1.06675,-4.74374,39300,3936
6.70701,-3.01287,-3.76398,41591,10831
4.64875,2.4748,-3.3545199999999995,28236,49408
2.63744,0.167462,-2.48562,56316,26789
4.25208,0.36932,-3.60176,37841,31194
5.93245,4.1698900000000005,-2.7697,10684,29770
3.2526,0.0153006,-2.93387,42455,40873
6.05486,2.9079,-1.58535,8284,3146
4.15934,2.1032900000000003,-3.32049,44104,9313
4.19573,0.321786,-3.44111,71564,31653
2.62899,0.45476,-3.38288,52941,2623
4.72769,1.76427,-2.02785,43397,47628
5.22826,0.152192,-1.85231,21576,45062
5.09859,1.42169,-3.48119,62543,62601
2.86842,-0.0562689,-3.39734,47166,52627
2.74013,0.306181,-2.23548,29385,39133
4.58135,1.56977,-3.06765,67134,42936
5.85412,9.41666,-1.35707,60212,56549
4.29691,1.35702,-3.82666,58636,39
4.58476,0.744055,-3.89849,3366,46497
3.3681,0.394723,-2.70594,56413,60923
4.6935400000000005,2.41071,-3.88201,69515,13830
4.9559,1.48163,-2.68645,7489,71842
3.56021,0.146446,-3.50486,37988,51779
6.28835,2.23788,-2.40183,17926,15400
3.0867400000000003,0.3594739999999999,-3.40282,64483,34600
5.08885,1.12293,-2.44827,36722,48439
5.14315,3.19517,-1.57542,67103,53293
4.72647,1.53817,-3.01284,1818,4280
5.68393,2.50341,-1.6649,71424,3695
2.82452,-0.0375098,-4.53739,46583,37740
5.055219999999999,6.16705,-1.15185,12568,46361
4.77206,0.4017679999999999,-1.22842,41735,51631
4.05534,0.421544,-3.80106,10474,50652
4.21828,0.975651,-3.28141,22496,54798
3.34907,0.278418,-4.14696,25400,18062
4.33879,1.66557,-4.19745,50077,39879
5.66261,2.79365,-1.98752,29112,39593
3.68523,0.885761,-3.2905300000000004,21121,34844
3.1731,-0.2071059999999999,-5.2526,55953,7215
2.8797900000000003,-0.125043,-2.54635,41918,65086
3.3311800000000003,-0.140905,-3.07222,13921,14054
5.4935,0.553569,-2.32059,38587,72995
3.98644,1.58905,-2.55438,52841,16828
4.8718900000000005,2.63986,-1.21275,6537,7295
4.58785,0.875193,-2.54863,20896,39730
2.63187,0.159072,-2.0569900000000003,25181,47046
3.73427,0.021184,-2.64342,6554,20637
3.72232,0.22601,-3.05474,14463,47503
5.27166,-0.173337,-1.31763,56938,41996
4.03972,0.725078,-2.75015,60556,30617
5.65475,0.853741,-2.9714,51661,35617
3.16901,0.081748,-3.60653,35516,46029
4.85631,0.187767,-3.49145,5123,38393
4.01255,1.4256799999999998,-5.08628,44209,18157
5.97732,2.36732,-2.40245,70252,37068
3.75092,1.3412,-3.41335,27143,72339
5.59812,5.04091,-4.88946,43138,70109
8.030389999999999,0.8321120000000001,-3.29085,70147,20473
4.24185,-0.0138955,-4.31459,14885,33885
3.18278,0.201434,-2.78315,29310,53814
4.02705,1.60526,-3.24485,63247,6410
3.1177900000000003,-0.31683,-1.28808,58370,13880
6.01702,2.91245,-2.2201,71798,1087
3.64284,-0.0402166,-3.56661,24823,62803
5.22219,1.8924,-2.48604,54808,41727
4.77986,3.04688,-2.44798,56740,10489
4.09141,0.117519,-2.28572,9839,38521
3.3224,-0.139115,-4.03362,33847,52082
4.23369,-0.00837903,-3.78253,32724,4391
5.6303,2.04598,-1.66015,5621,43979
4.914630000000001,0.104718,-1.31792,37014,7731
3.11466,-0.182213,-1.23715,42671,70942
4.41835,0.6547229999999999,-3.5702199999999995,45387,4684
4.72159,0.736287,-3.1661900000000003,27366,53453
4.07867,0.884899,-1.45826,61066,9195
5.5690800000000005,1.6647599999999998,-2.5612,11754,39447
4.18647,0.559434,-2.5389,63610,60784
4.77607,0.548722,-2.49389,23214,2688
5.35575,2.43226,-2.97945,16693,57944
5.31158,0.0706955,-3.62711,60338,2410
5.4393400000000005,2.09886,-2.27638,51696,60288
3.70955,1.09543,-1.88562,55372,50302
3.33538,-0.0640034999999999,-3.10663,1659,24062
6.616510000000001,2.86247,-2.354,60862,41416
4.58424,1.57354,-2.76864,11462,72401
3.95575,0.292207,-1.46974,40727,41057
3.60668,0.202007,-3.2955,48263,44685
4.31046,0.447697,-3.21978,67708,2420
4.19677,0.518315,-2.0479700000000003,21133,33654
4.01901,1.03229,-4.49439,34326,19913
3.63122,0.22626,-3.23025,25081,69413
5.58784,2.37535,-1.48852,66246,70643
4.013380000000001,2.71615,-2.07009,23375,32298
3.61329,0.207042,-2.25785,54282,65481
5.588030000000001,2.21518,-2.55589,11617,24269
6.69694,0.0741587,-1.6860400000000002,40142,60842
5.77548,5.1273800000000005,-0.8506049999999999,45486,47531
5.77572,1.3412,-2.38512,13143,23866
5.80266,1.7960200000000002,-1.23993,46632,11857
4.92774,2.84272,-3.26479,43305,11607
3.79255,0.115335,-2.36219,67628,13338
3.73194,0.425755,-2.0441,5724,2791
5.59056,1.64747,-2.18054,2860,398
3.37077,0.173353,-3.85678,36475,8825
3.87638,0.406368,-2.03308,17640,64209
3.51644,0.284686,-4.08941,4544,27871
4.208469999999999,1.80452,-3.14153,14874,42103
3.00302,0.178374,-1.52375,13957,4449
3.98502,-0.0389104,-2.72627,72950,72561
3.2987800000000003,0.35343,-2.78168,39524,54365
4.13581,1.76545,-2.98674,23484,19511
6.89095,5.57775,-1.59794,54421,8117
4.5266,1.15009,-2.25509,39339,43377
4.29714,1.48781,-4.266769999999999,40181,33999
5.10059,2.00508,-1.9117,28034,14454
3.9402,1.64582,-4.76502,40330,9089
4.8771,1.48401,-3.92219,66326,14595
4.26339,0.974766,-3.31001,51014,14142
3.60086,-0.136301,-4.1432,161,46912
3.94469,0.36824,-2.07318,57498,31802
4.10846,0.391108,-3.91413,24964,39720
4.09892,0.665191,-2.69258,24414,51719
5.66354,2.22155,-2.78426,28682,36016
5.43189,1.5438,-2.54806,61478,52889
5.07592,0.108689,-3.64713,52218,20620
4.079619999999999,0.0618715,-2.23317,9954,35574
6.24622,0.269999,-0.8409780000000001,57959,10877
3.51183,0.821466,-3.75299,54247,52185
5.39696,3.54213,-1.68071,50193,676
2.77271,0.00426977,-5.08776,50466,38677
4.71191,1.77521,-2.9062,67453,38122
5.96517,4.02546,-2.8109900000000003,43199,3202
6.23829,1.30535,-1.57086,21325,32167
3.4784300000000004,0.126069,-4.16073,37063,40520
4.59324,0.869352,-3.00152,5114,42046
4.75986,0.0926078,-3.04841,8841,60860
3.8249,-0.0757158,-3.2846300000000004,11079,49966
3.87059,0.392305,-4.8182,46794,26352
4.0269,1.03782,-2.29847,17122,54636
3.55045,0.5750529999999999,-4.01651,50101,38064
5.072080000000001,0.749097,-1.2163,67411,12257
5.5894900000000005,2.83422,-3.01037,2082,28767
5.21813,0.927001,-2.50897,62738,1053
4.30624,0.504229,-4.4527,55113,24436
5.02118,1.06746,-2.82483,568,5293
5.95679,1.77401,-2.838,31459,40282
5.29777,0.798654,-3.20262,36712,29206
6.08711,3.79061,-2.88112,42354,48367
7.607880000000001,2.02487,-2.36809,20050,1258
5.77497,3.39667,-2.40223,72517,15765
6.58369,1.91033,-1.62681,31473,13758
3.13293,0.79997,-3.58731,57081,36366
4.65134,0.0981773999999999,-1.9798,12342,45591
8.73165,-9.99901,-1.6097,28541,9797
4.51199,1.02373,-3.276,55384,22837
6.63328,2.83104,-1.12365,10543,41214
7.17287,0.107899,-2.55785,29741,55572
3.79241,0.318608,-4.49659,19477,758
4.14998,1.1936,-3.0083900000000003,21678,2196
5.01834,3.8327,-3.19721,3462,26296
2.9783,-0.0720721,-2.6924,56222,12788
-999.0,-999.0,-999.0,67431,9523
3.30421,0.0663991999999999,-4.21445,2363,26484
4.19436,0.270844,-4.62015,15091,27550
3.46743,0.314161,-2.89031,54374,14227
5.81866,2.19109,-2.44262,13260,22846
4.211180000000001,0.811394,-3.92553,64278,46038
5.27545,1.89546,-2.28104,37524,66418
6.52804,3.09329,-2.26595,72072,45612
6.735710000000001,-0.0403107,-2.2281,11562,28468
4.0591,2.6661,-1.9721,45797,30043
4.966019999999999,1.41296,-2.6534,28758,63163
4.334280000000001,1.53414,-3.43381,54504,19869
2.96176,0.309828,-1.61694,26089,4807
3.98211,0.612692,-3.20846,37450,39463
5.390680000000001,2.4954,-2.38801,55305,60791
6.06804,2.06785,-3.12982,40429,30306
3.28343,0.5282060000000001,-3.21407,33549,65293
3.74682,0.016886,-2.3848700000000003,25600,21433
3.45281,0.0105957,-4.805280000000001,27357,69484
3.96711,1.77323,-4.58519,62127,43171
4.481319999999999,1.1623,-3.2426,45734,62144
3.98161,0.816172,-3.97492,60045,72362
4.74573,1.29821,-3.26322,22512,65785
4.26415,1.44695,-4.311319999999999,29671,36061
3.93166,0.978195,-3.3854,27984,70512
5.74367,1.31442,-2.06517,9398,70538
3.58811,0.214113,-4.37777,45753,50412
4.73507,1.89385,-3.3362800000000004,52503,67127
4.583130000000001,2.59994,-3.735230000000001,44116,58778
3.86828,0.304344,-3.76654,49186,65890
3.23148,0.195943,-3.40307,13225,21107
4.87509,1.15535,-2.70696,34076,35867
4.96606,2.00739,-2.04766,53007,6680
4.15436,0.275771,-4.2607,68670,23238
6.349559999999999,2.20126,-2.38211,18720,53045
4.77971,9.62722,-3.71748,32576,9339
6.97352,2.51016,-1.57102,60858,64903
5.09996,2.06528,-3.3231300000000004,56378,5452
4.69453,1.22571,-2.53076,5459,63142
3.95566,0.382811,-4.50119,24777,37465
5.24002,7.4522,-3.77302,1857,44035
4.183,0.7970079999999999,-4.43021,68445,13754
6.17209,2.32897,-1.86568,25452,54075
5.66556,-0.291806,-2.79278,26669,8224
3.4338300000000004,0.2702489999999999,-3.93799,29401,34000
4.28332,1.90251,-4.77842,55632,46329
5.07089,0.844842,-2.99199,27753,70744
4.50005,1.6827299999999998,-1.7866,55567,5648
2.63797,0.00838513,-1.39655,47257,42558
6.41895,0.832282,-1.7387099999999998,66660,16328
5.038880000000001,0.538204,-3.70471,49854,5541
5.89174,3.15292,-1.60529,31946,39154
6.41909,2.92305,-2.53435,43471,38055
3.99385,-0.0851488999999999,-3.1134,27927,19576
4.140619999999999,0.234565,-3.5751800000000005,24202,1680
3.97997,0.771004,-4.12346,29053,21030
6.14315,0.115701,-3.71738,60952,53514
7.863760000000001,9.76571,-3.5073800000000004,7523,42261
4.50828,1.34475,-3.17959,8219,441
4.3158,1.16651,-3.18665,60398,65696
4.82206,1.08062,-2.06221,36222,42859
4.945819999999999,4.69281,-2.65867,43342,20291
3.08253,-0.0965325,-4.4029,60825,29179
4.49627,0.748096,-4.26513,31365,32248
4.69338,3.83644,-2.3496,39056,42923
3.41435,-0.135375,-4.12036,21752,45017
6.3231,1.0549,-2.3503,3464,53468
3.3676,0.815485,-2.2702,28371,14332
4.99145,2.20038,-2.82592,38115,64187
4.66524,3.47516,-1.17389,70331,9657
4.05137,0.701842,-2.35496,38291,49
3.60309,0.338645,-1.6368,6455,72971
5.30066,1.87239,-2.51056,57516,4739
5.91047,3.4416800000000003,-2.23553,71491,23713
