Key_0_0,pupilDiamMax,P1stFixation,leavingPos,Key_1_3
5483,0.1787,1,47.9505,6165
4713,0.1787,1,51.3128,814
2104,0.1622,0,46.5672,5660
3965,0.1457,1,110.5995,5948
6588,0.1457,0,67.3238,6394
6243,0.1457,0,76.3823,4922
5153,0.1457,0,58.3824,6971
4961,0.0252,0,42.0862,4566
2407,0.0772,1,44.9055,6831
5036,0.0772,1,33.5596,3394
2227,0.0972,1,91.1112,5393
2689,0.0972,1,12.53,4356
1936,0.1437,1,15.6605,4673
454,0.2222,1,132.795,3696
3731,0.2222,1,100.0,2633
3045,0.2467,1,65.1153,413
1348,0.2467,1,79.5393,4064
1358,0.2487,1,49.7393,1429
3221,0.08,1,69.473,4398
4408,0.133,0,69.3001,3877
2664,0.0995,0,65.9867,2885
5602,0.077,0,52.8417,1726
641,0.0765,0,107.7613,3247
6737,0.0765,1,1.5811,3401
4375,0.0695,0,54.6191,5710
2618,0.05,0,116.5204,6117
2935,0.062,0,51.1981,3873
7375,0.062,1,15.8114,5782
962,0.062,1,20.5548,5063
325,0.062,1,67.2254,6990
1014,0.0435,1,41.8718,1044
1500,0.002,1,159.0503,2681
1186,0.002,1,50.01,2174
6220,0.053,1,62.0987,5248
5143,0.0445,1,33.9779,1437
6026,0.0445,1,44.7353,6271
713,-0.0055,1,57.5587,4747
5293,0.029,1,113.6497,3237
3246,0.0585,1,47.8774,1968
6299,0.0585,1,125.3336,461
6579,0.0585,1,29.8412,4758
3929,0.0585,1,5.4083,1255
2498,0.0805,1,42.0119,4512
5645,0.0495,1,57.8813,6645
445,0.0495,1,200.8793,4993
4164,0.0495,1,59.1037,4357
7447,0.0475,1,82.9005,27
446,0.065,1,40.7983,6066
104,0.065,1,60.5083,4222
7548,0.133,1,249.7884,4239
2953,0.166,1,48.8365,5653
4045,0.166,1,59.0085,2236
4489,0.166,1,28.0401,6988
2703,0.127,1,109.0562,4259
1191,0.0665,1,46.5967,6885
4929,0.052,1,64.5,1989
4712,0.24,1,23.838,4342
1521,0.24,1,90.471,4560
2986,0.1365,1,165.1802,4262
5221,0.1805,1,85.4942,6907
7201,0.2255,1,55.4707,7461
3164,0.269,1,54.1503,3767
655,0.162,0,92.1805,7007
7544,0.162,1,47.0027,295
3803,0.35,1,88.0909,5818
6912,0.1745,1,132.2167,664
4142,0.1745,1,60.1664,4381
5805,0.1745,1,108.1677,6302
2904,0.114,1,136.1112,172
6104,0.0825,1,15.0,1576
1846,0.0825,1,103.2376,6695
3128,0.0825,0,24.5153,7262
4618,0.0795,1,149.7707,6487
5261,0.0675,1,27.0046,1958
5438,0.057,1,6.7082,6890
3326,0.037,1,59.1354,7406
3944,0.051,1,27.074,3457
5463,0.125,1,61.0328,6275
3689,0.13,1,14.4309,5931
652,0.139,1,386.2062,3288
4808,0.2025,1,39.3605,7150
861,0.1995,1,21.9659,2052
2636,0.185,1,53.5397,1352
3976,0.147,1,79.267,3009
2300,0.147,1,75.2396,1852
448,0.1315,1,33.5932,6536
5594,0.106,0,52.9953,6793
6475,0.102,0,28.1603,621
3712,0.102,0,92.6094,2357
4469,0.1435,1,96.1873,6777
993,0.243,1,111.7877,3782
1679,0.279,1,14.9833,6850
4004,0.327,1,31.7569,4350
290,0.327,1,116.9722,5904
3291,0.086,1,204.7224,641
308,0.1325,1,75.5811,4438
6883,0.1325,1,31.9766,6090
7240,0.1325,1,75.5993,2221
5089,0.1325,1,13.3135,7557
933,0.1325,1,48.3451,1784
1059,0.1055,1,174.2591,519
4225,0.1055,1,124.2035,6582
5685,0.033,1,34.5254,2348
4333,0.022,1,49.328,5812
6092,-0.0305,1,83.506,6603
1920,-0.0305,1,22.5887,1419
6458,0.08,1,61.8809,3038
3077,0.0815,1,19.1377,3050
903,0.3095,1,114.6222,5475
4072,0.294,1,126.8877,3405
3309,0.387,1,2.8284,4556
2841,0.0855,1,102.3938,6358
2211,0.0855,1,172.3724,2779
4157,0.0855,1,34.5145,699
5272,0.0855,1,53.4649,6635
1685,0.0855,1,77.06,3276
6528,0.06,1,24.1506,3809
2988,0.122,1,22.2767,4108
1938,0.122,1,38.6167,2716
6679,0.122,1,85.4751,6821
205,0.102,1,21.0,5685
1103,0.046,1,8.5,2580
3912,0.018,1,38.3275,533
5704,0.018,1,17.9513,4334
3656,0.018,1,49.3077,3193
6840,0.0675,1,32.249,5671
3829,0.0785,1,40.8932,4473
2152,0.0785,1,103.0,465
2607,0.0785,1,31.753,830
3197,-0.007,1,79.7621,4042
935,-0.007,1,46.9601,4462
1563,-0.01,1,12.2577,7441
4401,0.056,1,77.2787,1424
4517,0.056,1,33.8895,4144
3952,-0.021,1,60.7474,1669
5220,0.1525,1,51.5097,5176
4851,0.132,1,84.5237,1233
21,0.111,1,42.8077,2700
2673,0.0785,1,74.5822,3779
5647,0.0785,1,57.1424,5630
2836,0.0625,1,41.8001,5955
1900,0.0215,1,23.0489,3446
5854,0.237,1,88.0128,7065
2677,0.2035,1,35.5317,7487
6511,0.0835,1,67.1751,1607
2882,0.0835,1,71.1126,7093
951,0.0085,1,80.9938,2783
1315,0.0085,1,49.0026,4822
3625,0.0085,1,63.6946,4947
5022,0.0195,1,26.3865,3697
3390,0.025,1,58.6941,619
1056,0.084,1,76.0953,1689
3074,0.136,1,52.6522,256
2394,0.209,1,59.7034,4133
3280,0.0775,1,79.6273,377
1114,0.0305,0,72.0017,2741
4744,-0.0145,0,74.3539,4006
1722,-0.0145,0,24.4233,768
7349,0.024,1,58.826,2405
6497,0.1955,1,34.821,5843
6025,0.1955,1,135.2202,2392
1777,0.1955,1,48.42,6256
6634,0.1955,1,54.0231,6369
6072,0.1955,1,57.5674,3258
5755,0.1775,1,59.0021,7110
3648,0.1775,1,91.6856,248
5707,0.054,1,49.7393,990
4123,0.054,1,83.9836,2454
4179,0.054,1,58.6728,352
3539,0.0065,1,43.546,106
361,0.0976,1,7.5166,2325
3548,0.0976,1,44.601,423
405,0.0861,1,4.272,3329
4896,0.0591,1,77.5016,6619
2946,0.0356,1,40.8718,3274
2630,0.0356,1,47.6366,4579
1362,0.1726,1,38.513,5243
3870,0.1726,1,73.7513,3097
1329,0.2331,1,157.4206,5167
1555,0.2331,1,23.4787,6114
7315,0.3136,1,96.199,2472
5002,-0.0239,1,67.862,5572
4785,-0.0239,1,81.1311,5594
1529,-0.0239,1,23.1625,3748
649,0.2091,1,10.5948,4809
2760,0.1216,1,63.6965,2111
913,0.1126,0,39.0032,5263
7503,0.1126,0,26.9258,2975
6074,0.1711,1,55.0114,2531
2417,0.1321,1,47.2652,1473
5842,0.3381,1,35.8504,3390
2145,0.4721,1,55.4279,6662
558,0.4721,1,40.7339,3056
4938,-0.0279,1,76.2709,6460
3438,-0.0004,1,43.8092,927
1718,-0.0004,1,52.4452,4450
3643,-0.0414,1,38.6005,2505
4702,0.0146,1,51.4417,6217
2729,0.0651,1,41.7852,1187
1366,-0.0139,1,46.306,3785
899,-0.0194,1,142.0563,2517
4981,-0.0419,1,98.5051,787
4461,-0.0314,1,122.1413,6213
3857,-0.0224,1,28.5,804
1977,0.0886,1,64.3758,2213
240,0.0961,1,29.1247,3608
5781,0.0996,1,19.8116,2788
934,0.1281,1,86.2844,3847
1110,0.1281,1,24.0208,3505
4287,0.1191,1,64.002,289
6648,0.1576,1,54.8179,3354
697,0.2051,1,93.0215,1409
6487,0.2296,1,66.9795,1978
5228,0.2561,1,84.5488,6208
2715,0.1866,1,17.1026,5462
6087,0.1866,1,26.163,2856
2555,0.1866,1,30.7612,1002
3717,0.2416,0,88.5664,5185
6169,0.0796,1,74.8014,6360
6420,0.0796,0,61.6644,6280
1752,-0.0409,1,53.7448,3185
314,-0.0404,1,33.3054,1440
6904,-0.0134,1,36.6231,6946
2085,-0.0124,1,33.1361,6830
5374,0.0071,1,35.7246,4152
1872,0.0916,1,45.9674,1606
4091,0.1016,1,29.9541,5773
5097,0.1016,1,36.5034,5142
7023,0.1016,1,48.1274,6150
4128,0.1016,1,31.9061,4613
7341,0.3271,1,38.2753,1562
7571,0.2196,1,55.084,1282
5744,0.1161,1,60.2847,6488
3515,0.1266,1,31.3409,6263
1322,0.1266,1,83.5374,6300
5030,0.1476,1,58.5769,1405
1725,0.1651,1,33.9485,5826
5028,0.1966,1,50.2494,1073
7212,0.0921,1,150.1208,3784
3806,0.0441,1,83.2721,2747
2101,0.0341,1,61.5995,6824
4285,0.0341,1,114.5535,3153
7513,0.0341,1,86.552,7381
3730,0.2301,1,43.2897,3424
6226,0.2576,1,20.573,2731
3070,0.2576,1,12.083,3206
6763,0.2576,1,73.5153,2994
735,0.2576,1,127.501,6574
2180,0.2746,1,88.37,7178
4950,0.3966,1,77.9647,5337
6279,0.3966,1,59.7537,5400
3287,0.3226,1,60.0,5181
6589,0.3226,1,118.4736,6458
417,0.3156,1,29.6522,6429
6622,-0.0094,1,56.8001,6016
421,0.1366,0,53.0519,4846
7244,0.1366,1,54.8293,7436
4931,0.0756,1,49.3077,999
7516,0.0081,1,39.2237,6014
4108,0.0081,1,23.1355,5975
7417,0.0081,1,51.8652,5701
3046,0.0326,1,37.8847,1499
6307,0.0816,1,161.6516,4639
693,0.1211,1,178.0007,3483
1530,0.1211,1,38.9166,2007
5070,0.2251,1,79.0395,1911
829,0.2251,1,117.0096,7401
2303,0.2491,1,99.0808,4633
6609,0.0526,1,42.7551,2986
1596,0.0526,1,79.0063,323
2118,0.0316,1,40.3887,5161
7572,0.1061,1,59.9103,311
5619,0.1061,1,44.9027,4159
5157,0.1586,1,32.6956,128
4117,-0.0449,1,105.5462,88
6823,0.1946,1,24.6272,510
2109,0.1946,1,60.9631,3328
5926,0.1896,1,37.9111,6101
1634,0.1616,1,51.4806,5825
4024,0.1616,1,34.3548,1889
5124,0.1766,1,169.9559,4414
3245,0.1766,1,63.4606,3437
6976,0.1766,1,30.3191,4457
4054,0.1766,1,33.541,2621
3821,0.0461,1,66.577,6355
4263,0.0446,1,52.6522,2074
4240,0.0446,0,11.4237,5228
3284,0.0136,0,51.2957,2056
6246,0.0136,0,116.5172,568
1785,-0.0174,0,66.0303,379
2189,0.1206,1,62.3899,2967
931,0.1206,1,56.3848,1276
1397,0.0221,1,54.6855,1116
87,0.0221,1,115.7433,3397
2098,0.3176,1,1150.7965,6516
3096,0.3176,1,33.2641,4995
4103,0.0055,1,70.6045,93
6443,0.1205,1,63.7201,6511
971,0.1205,1,65.0692,6920
4636,0.1205,1,110.2384,5697
7174,0.1205,1,35.8469,1556
1795,0.045,1,106.5892,3309
1934,0.188,1,63.9551,4188
1527,0.168,0,52.1177,6179
1587,-0.023,1,73.6699,451
968,0.3695,1,88.806,3350
4827,0.1365,1,75.4404,1180
507,-0.028,1,47.8592,857
7012,0.0615,0,41.7433,2786
6283,0.404,1,37.2726,6587
5651,0.404,1,58.3888,6840
2742,0.2775,1,97.0322,353
529,0.1915,1,129.4488,6610
2881,0.168,1,50.9141,4040
5906,0.139,1,61.0921,6747
2052,0.162,0,165.5362,5028
120,0.196,1,116.9027,3668
7373,0.196,0,87.2138,4291
6444,0.196,0,53.3667,4603
1294,0.196,0,10.6888,2848
1049,0.211,1,53.668,6111
5094,0.211,1,76.9756,7083
6642,0.211,1,23.3077,4098
656,0.2195,1,98.3933,5417
755,0.289,1,62.8351,3771
2068,0.1095,1,48.9311,4340
2430,0.1845,1,48.4407,6553
7301,-0.0105,1,87.7909,3333
4839,-0.022,1,59.9083,4942
4002,-0.0605,1,41.8718,7361
6890,-0.071,1,51.0539,4452
7171,0.015,1,25.8312,1136
4730,0.063,1,43.8321,5219
4955,0.105,1,75.5596,3123
4463,0.2845,1,45.0139,3356
3186,0.2145,1,184.1738,75
3974,0.253,1,67.0914,5629
4087,0.253,1,57.5587,6070
2292,0.253,1,24.1919,1072
1728,0.253,1,48.7571,3034
4552,0.0805,1,35.7106,4533
3425,0.0805,1,56.0022,2842
4746,0.0805,1,39.5127,3776
1823,0.1055,1,100.221,4749
5946,0.1055,1,291.0017,562
4030,0.1055,1,105.1309,3563
1797,0.1055,1,62.1289,3654
3988,-0.015,1,57.0636,1394
731,-0.015,1,56.4026,2459
5354,0.004,1,57.2473,6416
4153,0.004,1,53.668,2561
5573,0.0585,1,44.2549,2023
5729,0.075,1,116.5097,115
3498,0.1015,1,59.2558,3545
6948,0.1335,1,110.5045,3198
6696,-0.0435,1,26.1008,7560
7489,0.015,1,33.738,5590
4871,0.015,1,45.6207,1426
0,0.015,1,61.0328,384
4984,0.0355,1,83.5972,7330
2483,0.0355,1,76.6551,770
7166,0.0355,1,22.8035,5447
4755,0.1545,0,196.0006,6082
4318,-0.0576,1,52.9646,1624
3597,-0.0001,1,23.0217,6167
6083,-0.1161,1,32.1908,7004
5610,0.1794,1,50.3438,3461
2585,0.1989,1,53.24,404
4989,0.2484,1,66.6202,1227
3268,0.3189,1,25.1247,3810
7182,0.3429,1,60.5743,7602
4881,0.3484,1,30.8423,4745
5552,0.3139,1,59.3001,7328
5128,0.2589,0,26.8561,706
6924,0.2589,1,66.0303,3243
6333,0.2259,0,81.4985,4532
1063,-0.0151,1,37.1517,4016
4354,-0.0551,1,62.566,1427
1248,0.0344,1,39.9061,7239
6070,0.0344,1,7.5166,6141
6121,0.0344,1,36.225,1057
3812,0.0344,1,33.3242,5676
7398,-0.1101,1,57.0088,5855
1516,0.0034,1,69.3181,851
3091,0.0514,1,69.8588,1711
3368,0.0859,1,148.7582,2629
1078,0.0859,1,79.1912,4748
5191,0.0859,1,67.7532,3957
2016,0.0859,0,89.4343,600
4161,0.1099,1,124.0585,6803
4313,0.1529,1,158.1336,247
1739,0.1529,1,65.307,7131
3510,0.0334,1,86.3264,6937
2759,0.0319,0,41.5752,1408
4568,0.0319,0,87.7852,1817
927,0.0319,0,74.1485,5027
7188,0.0344,1,63.437,1435
18,0.0344,0,64.0312,6293
3847,0.0164,0,5.4083,1701
3117,0.1339,0,45.6207,2862
4784,0.5264,0,78.7718,3832
2665,0.0625,1,26.2011,1474
4293,0.179,1,46.6503,4728
3723,0.1401,0,55.4617,4643
3969,0.1401,1,64.3292,2760
7130,0.006,0,40.7707,3083
1986,0.1356,1,37.6563,1626
3171,0.212,1,67.8178,2927
442,0.2636,1,54.5894,627
1413,0.2636,1,93.6216,6647
3028,0.2646,1,213.8907,7390
4684,0.2646,1,22.7706,233
6962,0.152,1,67.9798,444
3517,0.077,0,19.2419,4687
5481,0.159,1,223.5022,858
517,0.2061,1,66.1532,4831
4171,0.2061,1,41.5963,5342
6238,0.313,1,63.4232,5780
3486,0.356,1,52.1464,2064
5669,-0.0129,1,19.7041,6861
2004,0.0301,1,48.0026,5949
189,0.0301,1,30.6023,4383
3440,0.0881,1,33.8009,752
4782,-0.0054,0,58.346,5234
5213,-0.0124,1,48.8467,1542
6274,-0.0124,1,24.2539,3362
7259,0.115,0,45.2769,4477
1371,0.1401,0,108.7945,5448
5470,0.1366,1,58.1485,1972
2831,-0.0445,1,347.9874,2851
5252,0.1746,1,71.5612,3334
5189,0.1746,1,24.2074,2921
5938,0.1736,1,72.6395,6631
6245,0.0486,1,29.0904,3361
3301,0.0245,0,27.5772,2092
5060,0.0635,1,62.516,2757
3785,0.0276,1,81.2804,538
929,-0.092,0,56.4358,5532
6633,0.1016,1,127.0984,3602
996,0.0621,1,54.7289,3637
5379,0.0621,1,66.1154,5586
4144,0.0621,1,27.5,5895
1891,0.0621,1,5.1478,1840
2017,0.0621,1,76.7349,3375
5850,0.0645,1,43.3417,1519
794,0.0645,1,39.1312,1458
5235,-0.051,1,96.9239,3780
6306,-0.0089,1,81.168,4767
4040,-0.1669,1,51.58,733
1619,0.0435,1,44.3001,1042
422,0.1084,1,99.4749,586
4143,0.0579,1,67.5907,4161
6843,0.0579,1,73.6376,3117
593,0.0374,1,62.9365,3242
7,0.0209,1,82.5545,6446
5398,-0.0876,1,19.4551,268
984,-0.0761,1,54.1295,3529
4167,0.0359,1,75.591,6377
5103,0.0359,1,110.7305,1418
6917,0.0359,1,71.2215,1486
7353,0.0449,1,97.2754,4067
5182,0.0369,1,87.0919,3343
5663,-0.0726,1,63.5708,4703
5625,-0.1451,1,68.4854,5126
284,0.4174,1,46.9308,2265
7543,0.4174,1,126.223,2309
6738,0.4174,1,67.2309,636
2185,0.0289,1,63.2851,2797
5234,0.1124,1,62.9623,4606
7017,0.1124,1,82.4197,7463
2018,0.1124,1,201.4553,6026
923,0.1124,1,79.5016,4730
7523,0.1124,1,31.8904,2142
6822,0.0919,1,42.9418,5329
6784,0.0984,0,44.0596,3205
5410,0.0984,0,50.2195,6650
5063,0.0179,0,55.2268,4104
7114,-0.0126,0,72.7135,6641
3618,-0.0126,0,60.9631,5444
4801,0.0499,0,34.6013,1268
6983,0.0909,1,25.4951,1660
4217,0.0909,1,64.1814,5554
7344,0.1124,1,87.5571,3708
5531,0.1124,1,83.9836,7307
6317,0.2109,1,97.5461,7415
2634,0.2109,1,55.599,5160
911,0.1569,1,74.4312,2163
784,0.1619,0,40.6971,2822
2994,0.4074,1,66.772,1222
1183,-0.0326,1,58.2409,5578
125,-0.0041,0,57.6823,2402
2453,0.2144,0,169.5936,3974
1022,-0.0591,1,94.8947,4921
6064,0.1279,0,72.8371,1768
1883,0.1279,1,72.0278,3500
1930,-0.1201,1,4.5,5601
5331,-0.0711,1,68.1561,5709
4010,0.0934,1,77.8412,3607
204,0.0174,0,95.5209,1582
3687,-0.0551,1,182.3904,2382
5321,-0.0596,1,53.7587,1090
5821,0.0144,1,102.5987,4494
7475,0.0853,1,72.0434,5109
2353,0.0938,1,90.1138,5128
2721,0.1198,1,103.097,5793
3307,0.1198,1,25.5392,4997
2803,0.0153,1,89.0688,5644
2911,0.1698,1,104.8296,2879
1269,0.1698,1,81.5552,5436
232,0.2303,1,90.1734,326
3531,0.2303,1,16.7705,5762
6355,0.2303,1,89.3784,7042
757,0.1868,1,51.1981,4935
3400,-0.0647,1,112.51,5665
88,0.0353,1,100.3656,589
476,0.1333,1,67.7791,779
709,0.1333,1,78.5828,4487
1761,0.3293,1,79.6571,6484
143,0.3973,1,26.3154,2688
2472,0.3973,1,76.0592,573
5629,0.2858,1,69.5432,1388
7284,0.1058,1,100.9715,767
2192,0.0303,1,23.0054,4782
4868,0.0303,1,66.888,4722
3351,0.0543,1,104.6291,6690
4435,-0.0232,1,20.0062,3278
5405,-0.1002,1,48.8262,6768
475,0.0823,1,40.9664,3080
7530,0.4928,1,135.1629,4164
4986,0.4928,1,98.4124,3874
3726,0.1618,1,108.6692,135
2467,0.2178,1,80.1655,4272
5452,0.2673,0,41.839,5845
2711,0.2963,0,83.0452,3371
6789,0.3268,1,104.5048,2205
2552,0.3268,0,46.9308,2508
6273,0.3783,0,132.297,2899
3696,0.3783,0,62.8013,4499
158,0.4368,0,93.8416,4326
1923,0.4718,0,66.5301,374
5605,0.3973,0,80.3508,5574
1193,0.1028,0,60.5578,2387
2354,-0.1022,1,70.516,1982
2009,0.1268,1,86.5231,5774
2975,0.1193,1,174.7584,5194
2497,0.1253,1,77.3466,4615
319,0.1253,1,55.4549,7456
6878,0.0683,1,78.5,3357
534,0.0218,1,3.8079,2846
7203,0.0828,1,57.918,2138
3111,0.0828,1,64.3681,7427
3423,0.0693,1,46.5027,4936
2964,0.0703,1,69.0254,6678
4627,-0.1882,1,45.1248,1727
2045,-0.0847,1,62.6777,1502
508,-0.0047,1,49.2443,3709
2526,-0.1132,1,40.215,3413
6583,-0.0867,0,73.9341,4880
6830,-0.0312,1,43.3417,5721
7393,0.0398,0,39.7398,1209
1906,0.0398,0,65.4313,3601
5077,0.2583,1,67.0671,1041
3686,0.0993,0,52.0601,5866
4687,0.0763,0,65.4618,5174
1466,0.0348,1,32.5,845
3869,0.0803,0,66.4831,3303
1289,0.1968,1,51.0416,4695
1844,0.1968,1,162.5492,898
5424,0.1968,0,77.719,5514
3764,0.0738,1,52.1776,3255
6808,0.1053,1,69.6419,6634
1524,0.2463,1,56.2694,6801
3228,0.2843,1,45.7739,1761
166,0.2046,1,117.8442,5366
555,0.1481,1,62.5859,3369
3906,0.0056,1,52.9009,2434
7204,0.3681,0,40.1808,5315
7140,0.4381,1,134.7089,3004
250,0.0871,1,86.1931,5136
5653,0.1916,1,30.0416,40
3876,0.1211,1,53.4439,2155
1980,0.1211,1,96.5829,6047
3218,0.0571,1,98.5609,2775
4431,0.0546,1,45.8912,1947
2789,0.0546,1,18.7949,678
5666,0.1296,0,50.2245,236
1216,0.2611,1,96.5117,2966
2357,0.2611,1,71.9045,2368
1259,0.2611,1,65.5477,2768
3774,0.0766,1,92.2198,4622
1334,0.0776,1,139.3646,5340
1650,0.1586,1,99.4309,637
4985,0.1586,1,106.2226,5318
3431,0.1586,1,103.4843,2172
2062,0.0511,1,18.8282,2679
4015,0.0511,1,112.54,721
4628,0.0511,1,13.8293,2093
939,0.0781,1,32.9848,3885
4510,0.6561,1,53.528,2154
11,0.7766,1,91.0494,6588
2482,0.1736,1,111.7866,3281
398,0.2956,1,87.6641,1723
859,0.1991,1,95.1315,6731
6208,0.1991,1,52.0889,357
3866,0.0181,1,101.7767,7071
7039,0.0621,1,119.3032,7491
3683,0.0621,1,84.5813,1695
3406,0.0361,1,122.9715,6875
2985,0.1116,1,94.2258,5154
4976,0.1016,1,75.0417,3463
1085,0.1016,1,48.5927,3279
3371,0.0851,1,105.7663,4388
3940,0.1726,1,47.0239,72
1709,0.1883,1,84.6242,4813
277,0.1883,1,53.3128,1998
1904,0.0508,1,63.5079,125
5476,0.0373,1,35.7561,2516
5807,-0.0362,1,76.1052,4131
4814,-0.0362,1,107.8564,279
742,-0.0362,1,45.1248,6392
751,0.0228,1,40.5247,3755
1196,0.0568,1,56.029,2208
690,0.0568,0,39.8121,1328
4035,0.0568,1,50.3289,71
1895,-0.0177,1,62.3157,5289
5270,0.0068,0,29.6816,4480
2001,0.3028,1,23.7171,5378
4615,0.2608,1,40.1155,1921
1414,0.4003,1,54.0833,1145
3102,0.3593,1,57.1358,3967
5109,0.4488,1,89.9514,2855
165,0.4488,0,41.1096,7115
6909,0.4488,0,25.6223,7025
3350,0.1763,1,34.2126,4191
2699,0.1753,1,107.2031,3520
5889,0.0028,1,64.7476,5323
1633,0.0238,0,61.1739,6157
4005,0.0238,1,97.3666,3459
6265,-0.0182,1,75.4205,1144
4231,0.0613,1,206.6519,1550
4978,0.1138,1,41.836,904
4465,0.1138,1,81.9771,3295
3441,0.1138,1,72.0781,3079
1071,0.0528,1,135.8354,1449
552,0.0578,1,77.5403,131
5068,0.0753,1,48.3322,2647
1884,0.0713,1,69.0959,4754
3320,0.0713,0,52.5595,1997
1454,0.0723,1,99.7121,378
1542,0.0723,1,79.1344,3572
3798,0.0723,1,60.075,1342
462,0.1238,1,41.8001,2192
7547,0.1713,1,73.3655,2651
1407,0.2543,1,24.2332,6430
1708,0.2543,0,57.0898,3726
6670,0.2543,1,92.9139,2650
4020,0.2008,1,97.5,968
5117,0.2008,0,57.2385,4166
6860,0.1113,1,15.1162,929
4058,0.1113,1,44.2069,3241
3560,0.0883,1,138.1132,1719
5432,0.0528,1,145.6743,2894
2522,-0.0712,1,130.5958,117
7367,-0.0712,1,110.1681,4841
2197,-0.0457,1,88.596,6085
5161,0.1033,1,113.4416,6044
547,0.1033,1,86.0523,3977
1243,0.0153,1,59.5,4158
3914,0.0513,1,39.2173,4877
1976,0.4608,1,91.9484,4808
2415,0.4608,0,75.208,6144
6334,0.4683,1,64.002,6133
4370,0.4683,1,35.0321,4727
402,0.0578,1,46.9707,5175
3542,0.0188,1,61.0942,1202
2179,-0.0982,1,32.8101,6200
5967,-0.0762,1,87.0014,6195
300,-0.0762,1,32.1753,2717
4460,-0.0292,1,68.0331,7108
4413,-0.0562,1,83.8004,1995
5198,-0.1557,1,70.8414,3657
6212,-0.1032,1,45.9619,4118
2685,-0.1032,0,79.3426,6348
1810,-0.1032,1,109.0653,2962
615,0.1388,1,84.7894,4025
7352,0.1388,1,94.5119,6011
343,-0.0252,0,93.984,6922
2234,-0.0172,1,91.9416,3147
1643,0.0293,0,109.2749,3760
1681,0.0293,1,51.5606,4508
6439,-0.0562,1,181.8035,3458
6374,-0.1532,1,32.423,3095
1338,-0.1407,1,428.5572,727
6873,-0.0582,0,13.7295,6606
725,0.0613,1,132.0152,2691
7595,0.0898,0,134.5455,1984
4803,0.1438,1,91.5014,6313
7568,0.1933,1,54.1503,2845
4659,0.6053,0,40.7185,1851
2778,0.1067,1,176.1022,6118
3443,0.2347,1,62.0181,1304
5369,0.2347,1,30.4385,2255
4269,0.0787,1,62.0181,1110
490,0.0162,0,141.5495,7515
3187,0.0162,0,54.9477,5020
1402,0.0162,1,62.6598,2872
7502,0.0572,1,81.8566,214
6649,0.0867,1,100.4303,2726
6613,0.0867,0,87.2711,4783
4322,0.0867,0,17.0294,4121
4952,0.0867,1,106.1567,79
6819,0.1602,0,73.2206,4218
6152,0.0652,1,84.7894,4550
6300,0.0652,0,110.2384,6356
3344,0.0652,0,50.2021,3557
2007,0.0197,0,76.1052,7126
2530,0.0172,0,74.0608,2689
6369,0.0172,0,73.4864,3729
3204,0.1667,1,124.6365,3907
6200,0.1667,1,100.1062,5276
3543,0.1667,1,83.6794,6560
1661,0.1667,1,46.6315,7511
5160,0.1417,1,175.1207,3777
7227,0.3057,1,87.8208,5113
4625,0.3057,1,104.9952,6717
6682,0.0282,1,91.9239,7138
7492,0.0107,1,102.8227,401
164,0.0672,1,73.0068,2866
5016,0.0847,1,186.2451,3263
6474,0.1997,1,58.5235,5015
1982,0.2632,1,122.8912,935
3796,0.2632,1,76.1003,3699
3378,0.1612,1,91.6106,7305
6711,0.1487,1,60.7988,61
994,0.3047,1,108.2266,514
5158,0.1492,1,65.2323,6277
2111,0.2697,1,52.7873,2667
7113,0.2697,1,12.0416,3171
2305,0.2697,1,97.1558,5288
7159,0.2697,1,38.9166,4527
2735,0.1737,1,71.0106,2378
1306,0.1737,1,56.626,2285
6933,0.1512,0,35.1639,3189
5297,0.1872,1,91.0069,4093
3777,0.3207,0,57.7256,1130
2333,0.3447,1,87.0359,4046
5869,0.3352,1,91.0343,5844
6375,0.3232,1,54.4266,7573
2591,0.4056,1,91.4686,4048
2818,0.2236,1,78.3023,3490
70,0.1741,1,57.2647,4476
5687,0.2011,1,78.1025,4154
7499,0.2011,1,85.6767,926
7567,0.0531,0,44.5702,3231
4210,0.1766,1,62.6618,6292
7471,0.1961,1,40.2647,2698
3222,0.2456,1,36.0902,4849
5571,0.3301,1,86.5708,1513
3082,0.3301,1,38.2688,870
5658,0.3061,1,103.9243,6372
3169,0.3061,1,31.9531,4051
6049,0.2096,1,137.7942,6153
178,0.1801,1,77.6804,5351
2507,0.1471,1,77.2868,794
3971,0.1586,1,75.1033,1682
4682,0.1871,1,64.9942,1254
7403,0.1871,1,99.1413,2132
1150,0.1871,1,90.1804,2981
4613,0.1871,1,24.6221,6691
2643,0.1781,1,166.7468,6981
6865,0.1856,1,90.2718,7147
5783,0.2616,1,162.0987,3778
4776,0.2616,1,73.2462,6985
4588,0.2616,0,91.5601,1522
3836,0.2616,0,64.7012,5577
3576,0.1906,1,87.1579,1602
1205,0.1896,1,142.9773,5322
4373,0.2241,1,103.8087,5522
7051,0.1991,1,13.6473,1472
420,0.1991,1,80.5993,3623
727,0.2756,1,19.0263,488
7132,0.2526,1,158.1779,6480
5156,0.2526,1,55.1589,6512
6100,-0.0574,0,49.5707,1203
2638,-0.0044,1,28.9007,3728
5176,-0.0044,1,54.8293,1961
1861,0.1816,1,187.7711,584
5583,0.1816,0,85.1719,731
3593,0.0941,1,100.6032,2034
4471,0.2051,1,79.0142,4701
844,0.2051,1,47.0239,7001
5559,0.2201,1,65.2553,1985
