all/miniboone_table_0_0.signal,all/miniboone_table_0_0.ParticleID_19,all/miniboone_table_0_0.ParticleID_33,all/miniboone_table_0_0.ParticleID_43,Key_0_0
0,0.1416,409.136,8.58458,26319
1,0.322546,399.033,8.0841,3068
0,1.6159,411.99300000000005,5.44629,38360
0,1.34064,368.52,5.85674,66524
1,-0.00717457,464.258,6.52815,47599
1,1.92353,278.28700000000003,4.60426,50076
1,1.77268,315.85400000000004,3.26931,51242
0,0.8585520000000001,490.837,15.7976,67239
1,1.04788,427.604,5.04167,15362
0,1.07662,385.177,15.0402,1668
1,1.16014,434.288,4.61271,1662
1,0.522058,235.712,10.7303,69230
0,0.0452919,396.234,5.886340000000001,45776
1,1.17536,316.766,4.08788,72716
1,0.898116,436.099,3.15375,4090
0,-0.0792901,413.798,3.1286,48405
0,0.96498,431.691,9.43726,6481
0,0.465688,359.653,3.08927,56537
0,0.632151,476.19,3.02321,35494
1,0.786374,460.429,3.1861,36768
0,0.1425799999999999,463.602,5.0112,26985
1,0.962681,486.395,3.0846,11861
1,0.897446,411.335,2.914,7057
0,0.984817,381.831,6.31752,24541
1,1.2516,204.161,5.28311,28255
1,0.606591,468.416,7.1483,49715
0,0.279334,475.93,11.9356,25987
1,0.8721030000000001,445.86,2.43235,53476
1,0.651011,384.94,7.77798,67181
1,1.2231299999999998,413.911,4.04873,48833
1,0.748876,416.337,6.45025,33566
0,0.195943,259.053,7.3756,63811
0,1.5287,286.094,10.8924,18599
0,0.421146,478.6230000000001,6.5987100000000005,18536
0,-0.0798352,466.963,6.14358,27039
0,0.820134,416.175,4.24448,3986
0,1.28568,275.563,4.77805,69459
1,0.253432,484.395,2.89061,27556
0,1.24369,479.685,6.7512,67113
1,1.57243,467.094,4.69111,3480
0,1.35289,311.60900000000004,6.93087,28230
1,0.649998,236.154,4.52541,33169
0,0.623571,198.806,5.8916900000000005,48745
1,0.258042,267.494,7.69677,27591
1,1.23277,269.99,4.39455,46063
1,0.4832649999999999,266.60900000000004,7.2050600000000005,32188
0,0.787859,258.358,25.1959,32400
0,0.8709620000000001,367.932,5.54809,68263
0,-0.168433,220.347,7.57355,68344
0,0.746537,482.092,3.52816,11439
0,0.7282310000000001,378.629,20.3227,5714
0,0.569828,432.021,3.26667,29844
0,1.28824,261.328,5.46758,66437
1,1.0156,326.47700000000003,10.2771,59337
1,0.723554,233.114,5.641769999999999,46504
0,0.7892359999999999,398.057,3.33344,28692
1,0.311656,250.659,11.4784,40150
0,0.6995399999999999,442.247,3.46924,17753
0,0.252271,475.668,5.44146,43474
1,0.7783680000000001,312.756,3.32039,25304
1,1.08866,451.707,4.23795,56109
0,1.7001099999999998,332.399,17.3063,8628
1,0.237975,371.773,4.75706,4961
0,0.149161,271.981,2.8054,47504
0,0.644644,317.54200000000003,5.54084,23330
0,1.06892,293.293,6.35681,20458
0,0.648179,310.415,16.1193,642
1,0.758857,417.479,4.55782,37486
1,1.06989,464.311,3.5769,53448
0,0.421476,366.527,5.69763,10274
1,1.2310299999999998,343.245,4.120830000000001,28220
1,0.938131,425.46,3.44856,27434
1,1.00649,408.628,2.0005,48170
0,0.7206239999999999,337.285,2.9109,21031
0,0.798504,446.856,3.66898,57828
0,1.28733,157.764,4.83223,33069
0,0.705396,374.155,3.22301,37946
1,0.863965,442.352,9.17653,4334
1,0.937876,322.871,6.73493,7962
1,0.8953959999999999,242.924,3.1841,22010
1,0.906356,280.697,2.04531,55721
1,2.21297,492.011,2.20039,41153
0,0.0962543,373.099,6.814960000000001,64329
1,1.3663299999999998,377.1830000000001,5.78196,63938
1,1.19716,472.367,4.94546,17776
1,0.689638,165.41299999999998,5.18821,12371
0,-0.114523,481.153,22.3246,2562
0,1.21576,400.253,11.7413,29968
1,1.36146,97.3468,4.7652,53143
1,1.2451299999999998,151.501,2.90643,34085
1,1.03732,332.039,3.69921,6933
1,0.983744,175.917,5.003909999999999,33493
1,1.00865,418.626,1.83146,9474
0,0.6769390000000001,464.277,5.42354,63567
0,0.91323,462.55,32.6,11759
1,0.780841,227.765,9.45441,15506
0,0.8591850000000001,312.987,16.4464,53746
0,1.31685,466.218,6.2678400000000005,5115
1,0.973968,444.911,1.84544,44240
0,1.48475,485.902,5.07423,33149
1,1.55603,389.312,4.80145,47682
1,0.942396,312.308,3.26501,55903
0,0.873778,450.515,3.10538,46099
0,0.935067,421.567,2.24508,32457
0,0.546874,468.593,5.65896,71406
1,1.15798,271.5,3.47155,25946
1,0.7085640000000001,401.577,4.91469,50562
0,0.4259239999999999,176.63299999999998,3.93779,10992
1,0.885431,261.713,6.7289,38497
1,1.27136,241.578,3.44369,49127
1,0.871566,140.184,7.13652,65203
0,0.529772,128.97899999999998,5.1246,10056
0,0.0957643,349.347,4.27557,15225
1,-0.115097,475.952,6.988510000000001,43899
1,0.7374189999999999,341.115,6.01596,55744
0,0.534436,220.817,7.09445,39231
0,0.936624,326.16700000000003,3.56245,42537
1,0.824348,386.826,3.4421,48338
1,0.7319060000000001,461.916,2.30261,49234
0,1.33519,281.543,2.68958,19804
0,0.0678167,472.4,4.47421,61703
0,1.13121,371.95,10.2677,69516
0,0.68865,268.93,6.99547,29169
1,1.16404,128.722,5.29436,43443
1,0.6489159999999999,391.044,5.59229,69425
1,1.58816,352.31699999999995,2.31088,30763
0,1.17184,190.929,49.5442,19976
1,0.716128,349.329,4.57025,63473
0,0.395246,443.147,4.79648,29052
1,1.98888,447.319,2.20505,52640
1,0.997687,414.141,6.0963,48793
0,1.68754,381.159,4.77059,67176
1,1.85676,415.369,4.43468,20910
0,-0.0727998999999999,402.14,1.6865900000000005,36601
0,0.285487,361.551,3.65964,11936
0,0.733793,396.543,2.77876,41837
1,0.90993,336.95300000000003,5.38853,66183
0,1.0157,430.958,14.4736,65909
0,0.967528,453.045,3.63595,12235
0,0.358067,468.311,4.4397400000000005,72970
1,1.11849,402.4,5.35591,64841
1,0.4424119999999999,470.784,3.73057,71356
0,1.18018,325.125,2.52588,15424
0,0.415199,415.182,13.9429,31794
1,0.716972,196.862,6.90981,21871
0,0.222782,447.473,7.62772,33485
1,0.778504,409.56,2.85358,4181
1,0.0216769,466.481,5.53261,48307
1,0.479792,496.4,2.21592,17853
1,1.11228,282.136,4.42068,18799
1,0.809856,425.867,3.90314,61062
1,1.0014299999999998,374.344,5.38048,67862
1,0.779593,460.362,3.94043,59408
1,1.5239,144.583,6.940919999999999,40293
0,0.194189,423.474,10.9217,36978
1,0.226878,400.451,4.65918,54555
1,0.290995,479.11,2.08188,22109
1,1.1112,356.44199999999995,1.97667,71090
1,1.00457,372.425,2.35151,10113
0,0.810667,274.849,3.13614,2161
0,0.90352,372.447,2.78221,1749
1,1.36955,484.46,1.67467,58537
0,0.6148560000000001,433.094,5.48254,19916
1,-0.317355,494.055,9.29998,20807
0,0.994459,266.74,4.68121,21724
0,0.220821,412.789,14.1476,36309
0,0.745834,495.242,7.01923,48059
0,0.6907989999999999,456.148,20.9763,51910
1,1.46642,304.397,3.98541,60109
0,1.31062,449.445,2.76281,29641
0,0.6288739999999999,408.62,5.08443,61447
0,-0.0282195999999999,372.425,6.80254,27521
0,1.10271,220.685,5.5662,20390
1,1.6515099999999998,470.501,3.73331,251
1,1.3695,347.098,3.11382,9044
0,0.0112395,454.224,4.57949,41228
0,0.664245,259.031,14.9126,67185
1,1.22131,227.674,4.0438,40106
1,1.3239299999999998,452.626,8.032580000000001,68678
1,0.994061,476.961,3.96714,14053
0,0.4770479999999999,481.152,3.09401,24057
0,0.635382,317.806,7.04107,5831
1,1.27272,410.972,5.85164,42163
0,1.17934,328.542,4.0953800000000005,31958
1,1.00327,198.039,3.9434,23683
0,0.557913,368.22,4.30084,52950
0,0.818789,454.847,2.83277,39757
1,0.725885,377.953,1.39698,12382
0,0.8985709999999999,409.653,6.309080000000001,41296
1,1.0228,320.743,3.41655,62380
1,1.15824,375.01,2.47813,15295
1,1.24337,464.425,3.03269,68785
1,1.03873,448.758,3.2288900000000003,49892
1,1.19657,192.798,4.8474900000000005,42619
1,0.741772,295.454,4.90045,62514
1,0.389812,401.142,9.89344,61256
0,-0.14139,397.03,7.99072,43729
0,0.741438,480.381,5.597169999999999,24068
0,1.11427,437.582,9.13159,46398
1,1.30945,47.1579,5.16098,14102
0,1.24805,431.608,11.3834,38003
0,0.115319,439.142,4.48036,53906
0,0.71082,466.444,6.0459,56177
1,0.8758729999999999,357.94699999999995,8.762319999999999,13777
0,0.911736,374.407,6.0467900000000006,71150
0,0.301823,407.762,4.99362,14894
0,0.759938,144.756,7.236460000000001,53791
1,1.21814,240.85,3.68214,48414
0,0.519638,312.434,4.55571,69904
1,0.994317,401.806,1.54349,19128
1,1.08885,186.142,6.325819999999999,64093
0,0.852678,443.277,2.52792,55912
0,-0.265335,435.723,4.22199,32426
1,0.891266,453.812,2.78088,17197
1,0.346358,401.17800000000005,3.5100300000000004,10250
0,0.237368,488.5580000000001,5.8501,15280
1,0.776796,409.9980000000001,4.33946,24403
0,0.331986,445.024,10.2078,47742
0,0.3003909999999999,315.579,4.78267,41560
0,0.586357,408.891,4.2426900000000005,27710
1,0.799571,399.779,4.38535,2560
0,1.0167,242.573,4.90471,69227
1,0.235575,341.569,20.4614,18971
0,0.773069,490.389,4.16359,41985
0,1.13735,337.62,9.5611,34365
1,0.530942,358.529,11.8022,61845
1,0.7358,480.401,1.81232,7125
0,0.5746899999999999,467.396,4.84759,31995
0,0.117833,471.513,3.22857,23632
1,1.23717,311.96,5.40525,47205
1,1.11416,378.15,1.6792,57033
1,1.09824,498.92,2.19148,26332
0,1.10861,387.777,5.04314,13498
0,0.8260620000000001,206.61,3.52532,64302
0,0.566396,450.992,6.20077,54832
1,0.665201,467.102,3.70565,51039
0,1.14002,340.228,4.1925300000000005,61558
0,1.45444,197.092,4.527830000000001,23671
1,1.09382,436.484,6.978219999999999,47257
0,0.403256,380.894,5.52099,20465
0,0.645219,394.017,7.35865,12392
0,0.170142,471.862,4.79057,71022
0,1.16318,479.468,7.737360000000001,28791
0,0.936033,368.793,3.5568,70902
0,0.0481124,453.914,4.669580000000001,22210
1,1.12311,314.95,3.49242,29858
1,0.325676,467.335,6.49706,41752
0,0.367067,372.35,12.6166,63553
1,1.47392,460.594,2.25239,51118
0,0.177048,343.124,4.409009999999999,38728
0,0.993273,423.703,8.171669999999999,44631
0,0.4425199999999999,450.172,3.80724,44960
0,0.961487,389.068,3.98089,42554
0,0.954339,430.346,6.38853,35448
1,1.27684,282.643,5.21217,56918
0,1.37925,367.196,8.80128,26553
1,0.94811,478.418,5.68917,52712
1,0.94275,321.062,2.11806,8405
1,2.02748,479.247,3.5178300000000005,17112
0,1.24637,268.869,19.4828,69217
1,0.58148,491.116,1.45728,64308
0,0.0216191,377.59,3.05282,40555
1,0.532103,299.06,6.5054,71380
0,0.7335079999999999,390.726,14.3199,21675
0,0.8152739999999999,468.034,1.67515,28888
1,0.6765359999999999,409.018,6.557169999999999,26984
0,0.481735,485.576,2.19103,42968
0,1.03537,367.7480000000001,2.8408900000000004,67007
0,0.132027,476.552,8.59812,50862
1,1.69848,328.353,4.48203,70959
1,1.13224,282.555,3.18417,12218
0,0.8273209999999999,390.614,2.99537,49949
1,0.798175,345.246,3.93548,55401
1,0.885125,376.457,4.97317,60352
0,1.90735,421.182,6.576239999999999,31272
1,1.00835,231.71,3.6448,57838
0,1.04294,397.3,1.4647,33787
1,1.0813,326.522,4.3484300000000005,11634
1,0.898639,473.91,0.94455,66063
1,1.11309,327.003,3.09603,35109
1,1.01081,379.218,3.57552,71493
1,0.808247,457.336,2.60392,55338
0,1.22841,212.187,4.25974,14239
1,0.922778,442.2480000000001,2.60676,8359
1,1.1439700000000002,488.652,5.99401,67334
0,0.194451,435.543,6.76025,42327
1,1.35387,394.504,6.90676,193
1,1.3561,391.484,3.38432,39728
0,0.5212899999999999,292.266,3.58501,21743
0,0.1246829999999999,417.525,4.14576,16694
1,1.2943,299.898,4.10726,7978
1,0.456521,449.225,5.89489,57140
0,0.783691,497.726,2.82936,44220
0,0.89085,262.492,2.90295,33039
1,1.14541,453.437,1.98002,42178
1,1.08378,408.65,5.94781,44757
0,1.0794,425.298,28.06,62171
0,1.02072,232.513,11.7542,1919
1,1.20297,337.427,2.72177,31768
1,0.988659,421.786,3.8311,21464
1,1.1947299999999998,392.132,3.66993,3022
1,0.2656,349.165,20.301,66291
0,1.14189,306.222,15.1548,68213
0,-0.257432,423.452,6.00536,36577
1,0.7102149999999999,228.788,5.077780000000001,52755
0,-0.45882,478.259,6.28559,63303
0,0.22695,252.026,4.67047,48050
0,0.00264054,280.349,3.73132,58302
0,1.56271,344.825,3.83261,17593
1,0.974767,411.14,2.1093900000000003,49197
1,0.764174,38.8221,6.72474,20088
0,1.82179,439.424,5.41514,46710
1,0.774068,260.201,3.22073,33766
0,0.16066,391.216,2.31956,21925
0,-0.213105,467.191,4.0648,19095
1,1.4414,187.029,3.0265,47954
1,1.07757,433.885,8.72833,15544
1,0.961275,406.807,3.70495,20217
0,0.604196,228.075,5.64208,64331
1,0.937361,187.454,7.363980000000001,43451
0,0.421937,429.028,3.245,26251
0,1.10463,145.619,4.45333,65926
0,0.0418080999999999,305.846,15.3667,30755
1,0.935164,374.7480000000001,8.31458,1018
1,1.53484,291.606,3.62788,18661
0,0.311666,354.009,4.0774300000000006,18366
1,0.7843,335.744,4.1922,44655
1,1.3424200000000002,176.60299999999998,4.49315,62157
0,0.72524,443.3,5.39302,30595
1,0.391692,455.767,6.54622,33340
0,1.3173,470.093,7.068739999999999,30547
0,1.35956,375.899,2.1295,9843
1,0.585819,291.357,2.11466,34144
1,0.951012,115.98,3.458,28963
0,0.40601,492.724,11.9201,60595
0,0.37345,408.657,2.81646,40356
1,0.0879029,362.435,10.2033,68554
1,0.790114,473.207,5.53856,64639
0,0.6239600000000001,455.914,4.51806,69570
1,0.929723,418.745,4.91183,70387
0,1.15526,426.419,5.7758,56945
0,0.105032,414.674,3.34531,7703
0,0.612317,470.885,6.1322,69130
1,1.6518700000000002,440.666,2.97775,60973
0,0.289549,296.058,4.96654,67821
1,0.147823,494.886,7.922169999999999,2601
0,0.6887449999999999,454.138,5.13215,31720
1,1.12884,325.344,5.66966,60552
0,0.8300190000000001,260.532,5.44532,43918
0,1.29753,368.431,2.5200400000000003,28592
0,0.515875,314.757,8.12097,44649
1,1.21374,350.835,4.11244,7777
0,1.03598,470.506,2.03741,17200
0,0.357531,487.747,7.35117,29159
1,1.30924,427.98,3.2356,12284
1,0.275984,293.39,10.5724,9784
1,1.02641,348.585,3.67431,58896
0,0.5478850000000001,431.239,12.3775,30614
0,0.668137,480.526,5.43956,72735
1,1.1071,309.9,9.85716,24343
1,1.36418,470.538,2.29255,25783
0,0.3417719999999999,472.532,4.1297,42513
0,0.595741,472.515,3.4872400000000003,44171
0,0.8286629999999999,436.615,14.1087,10857
0,0.865036,463.844,2.29629,58936
1,0.854347,337.589,4.27738,71649
1,0.625166,272.17400000000004,4.9131800000000005,35191
0,1.08157,91.1327,2.27495,43761
1,0.6947260000000001,428.277,5.87439,65211
0,0.627346,229.717,3.81099,190
0,0.711314,380.359,2.47035,23919
0,0.392892,351.208,2.9157900000000003,25139
1,1.0537,384.2,7.198519999999999,14768
0,0.2050139999999999,358.87800000000004,4.59542,42651
1,0.703059,382.325,3.77858,31557
0,0.3861179999999999,495.496,5.29857,57618
0,0.466449,418.387,6.53443,32651
0,1.27444,417.277,4.756819999999999,9833
0,0.8775709999999999,314.732,10.1954,33949
1,0.5925600000000001,356.4,3.08589,51343
1,1.40716,411.346,1.50052,16454
0,0.597132,324.519,4.062180000000001,29261
0,0.79533,314.103,4.443309999999999,51086
0,1.0189700000000002,418.233,7.04832,16158
0,0.26043,175.019,3.00876,40857
0,0.645407,171.765,4.27344,31173
0,0.572512,243.167,6.263,36904
0,0.290888,476.437,18.2563,8295
1,0.0307488,344.045,13.8052,45970
0,0.813499,443.875,4.074330000000001,26390
0,-0.0742575,273.387,4.81981,40378
1,0.997415,318.66700000000003,4.088419999999999,43496
0,0.331302,448.319,4.17177,43110
1,0.717978,427.024,9.33664,52833
1,0.937746,349.31800000000004,3.19512,7543
1,0.511089,299.741,5.610609999999999,23730
1,0.529031,415.376,7.92013,35813
0,1.19334,424.567,5.89803,69435
1,0.854605,367.909,7.66588,9446
1,0.7101729999999999,126.607,2.42274,57126
0,1.14002,180.428,6.91339,65888
0,1.02257,443.393,3.97393,52448
1,0.582368,310.379,13.9545,9671
1,0.605799,488.638,7.0567,46890
0,1.31129,115.342,8.37774,20759
1,0.881387,394.983,5.69629,46470
0,0.836149,168.41400000000002,3.64175,69912
0,0.8484079999999999,363.634,7.20436,42546
0,0.79678,383.468,4.136340000000001,70786
0,0.83847,452.321,2.11722,65459
1,1.90742,366.185,3.15913,13979
0,0.779618,495.755,8.87478,12141
1,1.4861,426.16,3.1018,9698
0,0.73474,355.075,5.241630000000001,65006
1,1.11637,420.224,1.75653,30800
0,0.378324,432.267,4.47665,38189
0,1.22201,286.112,10.8286,68321
0,1.51924,409.887,8.499360000000001,21559
1,1.39509,454.07,2.87961,36687
0,1.2338,441.892,3.2222,6221
0,0.87684,350.082,4.679930000000001,50522
0,0.375402,229.86,18.1247,31717
0,0.483649,290.375,11.3501,45924
0,0.7064060000000001,467.862,2.28393,17819
1,1.1004,261.577,2.97209,4820
1,-1.56392,498.588,10.292,54922
1,-0.310849,475.572,4.41063,53285
0,1.40128,258.035,7.87795,69353
1,0.940433,424.333,3.96563,7157
0,1.15773,453.534,2.75519,58065
1,0.975273,460.159,4.7552,31317
0,0.816435,213.736,3.99481,34450
0,0.823679,329.702,3.34036,66147
0,0.886286,367.777,3.93387,71361
0,0.463525,333.839,4.470940000000001,5386
0,0.723007,426.776,2.93716,10078
0,0.3917199999999999,444.317,2.89545,71184
1,1.17886,220.575,3.91315,62131
0,0.740496,440.644,4.01959,30450
1,1.06081,411.398,6.45924,34735
1,1.33724,469.175,4.1273,64323
1,1.3343200000000002,447.072,2.99187,39209
0,1.23698,394.383,23.6509,38343
0,0.258268,450.312,4.713,39908
1,0.662409,220.854,4.57221,44813
0,0.505522,350.897,9.47568,36560
0,0.922118,361.877,4.4135800000000005,68454
0,0.5173449999999999,482.119,3.65786,16028
0,1.19214,206.49400000000003,5.11842,27797
1,0.749514,249.331,20.5744,31734
0,1.62185,411.595,3.60925,10313
1,1.47699,348.50300000000004,4.174259999999999,22454
0,0.716432,487.474,1.36463,31195
0,0.513299,341.315,9.18944,64042
1,1.09752,438.189,2.68284,43519
0,0.596853,387.362,5.33791,19662
1,1.30305,346.416,2.04724,26955
1,1.17614,169.551,5.02807,30197
1,1.24056,248.997,3.34726,3284
1,1.21594,366.039,4.209980000000001,32695
1,0.785803,470.087,3.847080000000001,48068
0,-0.0584548,482.103,7.45016,5725
0,0.2732219999999999,418.759,10.9041,2092
0,0.451104,225.456,8.31728,54157
0,0.891874,296.774,5.06259,1427
0,1.01408,441.968,3.27076,56137
1,1.31334,403.92800000000005,3.28038,55983
1,1.07197,321.915,5.24503,62365
0,0.661406,471.885,5.55703,47913
0,0.943324,151.836,7.224019999999999,37736
1,1.29364,271.309,4.50263,56670
0,1.0518299999999998,366.607,3.76744,44820
0,0.752264,453.383,2.28734,57028
0,0.723655,429.427,7.60728,52184
0,0.4842479999999999,430.212,3.3085,57982
0,1.12453,482.776,4.96232,29876
1,1.85577,490.473,3.28127,72817
1,0.913591,481.948,2.6878,60563
0,1.05847,270.214,9.96248,2203
0,0.495277,269.343,6.53191,17631
0,0.679636,269.764,5.18952,51346
0,0.756877,58.8779,5.44027,60550
0,0.305848,398.355,2.67546,31942
1,0.85915,473.989,5.5363,20667
1,1.27948,381.079,2.03728,2563
0,0.565713,230.454,11.0876,62266
1,0.976644,308.15,5.59952,53100
1,0.8162699999999999,194.86,3.78033,45630
0,0.259713,437.109,4.78545,33926
0,1.17251,332.153,3.4407300000000003,44176
1,0.896344,418.395,3.11466,15706
0,0.90357,471.292,8.36567,5951
1,0.693637,357.664,3.91814,57984
0,0.909823,226.679,1.93136,61875
1,1.39972,337.791,5.38197,12935
1,0.2699789999999999,414.867,5.55469,17359
0,0.537216,331.157,6.40691,34978
0,0.374384,437.521,7.68991,55116
0,0.367901,464.722,13.9669,51572
1,0.7467010000000001,498.978,2.41141,69187
1,0.649684,435.3080000000001,6.55549,44565
1,1.20161,334.331,4.92665,57493
0,0.190599,354.542,3.69282,69637
1,1.12774,482.24300000000005,4.07929,28553
1,1.95023,398.901,2.9763900000000003,21619
0,0.200724,337.64,4.5362800000000005,48733
0,0.0619761999999999,410.445,2.92089,64899
1,0.346242,380.733,8.33968,52943
1,0.970532,435.709,3.34599,63120
1,0.4971489999999999,262.319,3.52387,29576
0,1.33205,335.395,4.62132,33358
1,1.34389,381.86,4.998130000000001,39461
0,0.327942,429.07,4.52733,9728
0,0.0157588,416.806,17.4222,30093
1,1.25997,279.78700000000003,5.660880000000001,20094
1,0.957229,493.845,1.52435,13975
0,1.12511,420.72,4.49211,40209
0,1.19914,316.35400000000004,3.2239,56596
1,0.6723640000000001,196.695,4.61925,59193
0,2.1372400000000003,415.157,2.61303,56582
1,0.984782,364.749,3.91338,32035
0,0.808229,467.895,4.069459999999999,72052
1,0.585517,427.069,1.6422599999999998,28375
0,0.638444,396.954,5.89077,69309
1,1.67118,440.851,6.754910000000001,47398
0,0.740978,268.259,6.47168,57546
1,0.795246,457.684,1.41288,42371
1,0.8475309999999999,199.489,3.4485900000000003,2033
1,1.07459,441.905,4.60916,61216
1,1.00128,202.965,6.59266,51513
0,0.966843,450.77,1.90692,55119
0,1.40795,409.037,9.78106,53499
0,-0.397022,452.896,13.7797,33768
0,0.787273,301.06,4.69923,44306
1,0.447424,401.585,5.61033,71662
0,1.69368,439.129,7.892010000000001,25178
1,0.618475,292.737,4.165019999999999,55972
1,0.929424,314.668,8.28922,9293
1,0.400062,175.74,2.44772,35365
0,1.07784,489.849,10.5519,14028
1,0.733164,356.64,1.95392,33590
1,1.05792,380.771,3.0689,41982
0,0.829571,147.011,5.9589,27891
0,1.38155,244.713,6.02819,18309
0,0.361325,480.264,2.05478,21600
1,0.8955,404.9380000000001,3.9176,15096
1,0.5511119999999999,254.092,2.38531,55557
1,0.978346,279.457,2.92788,107
0,0.24178,493.132,4.59344,49573
1,0.304082,468.286,9.90729,8390
0,2.16724,396.992,3.93551,66233
1,1.88201,320.853,3.23851,61212
1,0.91299,310.986,7.26997,4461
1,0.897985,421.742,3.74718,54199
1,0.942462,459.773,6.32148,45139
0,0.996124,218.87,11.7802,53449
1,1.3492,358.101,3.57113,57438
0,1.36682,471.3,2.5675,51047
0,-999.0,-999.0,-999.0,17471
1,1.06918,353.509,3.4454,22290
1,0.7871600000000001,373.795,1.8006400000000002,69905
0,1.16239,362.869,4.60299,19101
1,0.986449,399.535,2.03638,13067
1,0.867409,463.956,7.260560000000001,1577
1,1.31299,327.505,5.16094,59127
1,1.12045,137.594,4.17655,68275
0,0.345564,401.205,4.36488,72451
1,0.928996,206.268,7.69013,59382
0,-0.0626504,454.199,4.22036,48376
0,0.742825,227.96400000000003,3.77169,27120
1,-0.0671809999999999,421.835,6.14768,51412
1,0.91338,497.736,4.62403,7256
1,1.5312,156.564,4.64702,1985
0,-0.392229,497.327,3.82345,62257
0,0.323207,368.128,5.468430000000001,44351
1,1.24319,447.296,5.419969999999999,52797
0,0.698523,405.864,28.1673,13826
0,0.324917,201.24400000000003,4.219040000000001,15850
0,0.85406,443.527,5.32222,33220
1,0.745462,435.878,2.13553,19067
0,0.176154,356.306,4.71719,40544
1,0.95139,478.136,2.03362,31008
1,1.23721,356.586,3.06987,70146
0,1.17173,464.346,1.76521,62367
1,0.7632,276.11,6.0045,17949
1,1.49327,345.848,7.00582,14957
1,1.09275,209.488,4.89541,61364
1,0.287283,416.532,4.6335,55897
1,0.7444890000000001,405.663,7.5004,27247
1,0.693736,405.089,2.03071,22994
1,0.562764,363.42,1.90561,31182
0,-0.617872,428.544,5.35279,31863
1,1.87545,335.122,2.974,27049
1,0.991206,303.18,2.29334,8417
1,0.329735,396.739,6.91868,50624
0,0.104352,333.088,8.8628,60452
1,0.79385,411.207,4.28915,46349
1,0.5848180000000001,420.85,5.8638900000000005,46734
1,1.12532,489.035,2.83775,7039
0,0.880893,209.316,7.51806,66986
1,0.5412560000000001,296.17,10.0258,55210
0,1.02594,496.687,7.211819999999999,60694
1,0.817288,372.714,3.91292,39012
0,0.494,186.302,13.999,52065
0,0.479674,440.905,27.6477,68952
0,0.8945350000000001,230.782,8.169089999999999,13533
1,1.29184,478.269,2.99763,26209
1,1.33532,385.598,2.7251,4771
0,0.144804,405.045,5.88636,61507
0,0.566508,303.2,4.27701,37185
1,1.27279,498.77,2.15459,65943
0,0.848317,349.967,10.3901,17608
0,0.595288,144.433,5.92977,65364
1,1.23887,392.531,3.9868,67112
0,0.903746,181.379,6.4256,51584
1,0.66001,471.525,3.66333,54546
0,0.535905,433.15,2.85853,18688
1,0.780929,493.489,4.95961,57276
0,0.0881052,296.606,5.46586,62498
0,0.834418,350.892,6.34926,58344
1,1.05971,336.217,4.4744,8917
0,0.403806,479.802,9.19927,12585
1,1.26959,173.488,5.37131,19691
0,1.38766,265.395,3.65204,5989
0,0.0664295,418.986,5.47411,69285
1,0.8925069999999999,385.895,3.82929,62709
1,0.8738969999999999,351.201,7.35756,42621
0,0.3654179999999999,326.731,18.7661,53660
0,1.7734599999999998,250.276,4.24972,8475
0,0.2500159999999999,454.912,2.29096,55964
0,0.598503,206.454,10.8283,49924
1,1.01634,399.63,4.78578,46620
0,0.631855,119.273,6.782889999999999,62211
1,1.03534,466.676,5.25929,34316
0,0.15911,365.186,8.83277,70156
1,1.0431,306.612,4.20558,16952
0,0.8892399999999999,408.042,7.89413,37431
1,1.1777,376.55,6.26208,66294
0,0.213732,463.696,5.73159,54923
1,0.983795,264.93,2.61294,62425
1,1.66845,485.549,2.48122,17148
1,0.906897,424.687,4.96134,63230
1,1.07957,483.538,1.45415,9340
1,1.33948,274.85900000000004,7.03516,37706
1,0.753103,437.702,5.354480000000001,37024
0,1.00922,332.75800000000004,7.11865,67341
0,1.51755,139.954,29.2019,23360
0,-0.173934,369.184,5.51265,55310
1,0.527285,350.62300000000005,2.55067,36200
0,0.73043,481.667,5.66735,47805
0,1.00062,81.2628,7.13083,10209
0,0.8231459999999999,433.867,5.95273,42900
0,0.900344,336.481,6.11154,6886
0,1.51034,400.46,14.3213,40809
0,1.2466,263.93,5.15859,5248
1,1.27171,300.126,2.85414,9128
0,0.534542,219.525,4.84866,1062
0,0.926042,366.439,3.76254,65712
0,0.38215,485.9980000000001,6.16752,49275
1,0.8931,412.77,3.53231,29459
1,0.5969899999999999,364.193,3.38504,1067
1,1.02294,464.144,4.8073,72911
0,0.7385970000000001,345.038,3.41295,23226
1,0.770275,348.57300000000004,2.41421,55409
0,0.878927,354.122,5.1676400000000005,32119
1,0.8211799999999999,336.122,4.0948,9008
0,1.02883,435.17800000000005,4.896059999999999,59440
0,1.00974,469.417,3.16466,19002
0,0.978023,228.074,4.04257,12591
1,1.34783,268.295,4.11005,4781
1,1.13299,171.25400000000002,4.331840000000001,11061
0,0.8454809999999999,355.418,5.82713,68467
1,0.755541,455.001,2.3899,27793
0,0.709033,346.797,6.21224,11453
0,1.24627,309.958,16.2235,15332
1,1.77893,441.208,10.6539,38617
1,0.614275,484.94,2.92261,67311
0,0.0951154999999999,457.381,3.06263,12201
1,0.862028,273.39,3.14256,8012
1,0.919805,436.149,4.48419,71075
0,0.998003,247.044,3.30623,49521
0,0.967716,277.768,4.43095,27611
0,0.883551,399.987,3.0899,27186
1,0.372785,257.172,4.605580000000001,46219
